country,variable,n,n_na,n_unique,min,med,max,sd
Ghana,gee_elevation_2000,260,0,260,0.75752192735672,175.83905029296875,398.0172424316406,92.15133713641742
Ghana,gee_esa_worldcereal_2021_32121_tc_maize_main_activecropland_20210327_20211119_classification,260,0,65,0,0,81.37910461425781,19.25257075857068
Ghana,gee_esa_worldcereal_2021_32121_tc_maize_second_activecropland_20200726_20210104_classification,260,0,65,0,0,60.39656066894531,9.939954934637548
Ghana,gee_esa_worldcereal_2021_32121_tc_wintercereals_activecropland_20201115_20210607_classification,260,0,62,0,0,0.8267832398414612,0.09828061016480116
Ghana,gee_esa_worldcereal_2021_34120_tc_maize_main_activecropland_20210508_20211112_classification,260,0,1,0,0,0,0
Ghana,gee_esa_worldcereal_2021_34120_tc_wintercereals_activecropland_20201115_20210507_classification,260,0,1,0,0,0,0
Ghana,gee_esa_worldcereal_2021_7091_tc_maize_main_activecropland_20210318_20211025_classification,260,0,111,0,0,54.60326385498047,5.575234624517795
Ghana,gee_esa_worldcereal_2021_7091_tc_maize_second_activecropland_20200802_20210105_classification,260,0,115,0,0,53.61035919189453,5.653936824496181
Ghana,gee_esa_worldcereal_2021_7091_tc_wintercereals_activecropland_20210318_20211029_classification,260,0,115,0,0,55.45042419433594,5.6647766154899
Ghana,gee_esa_worldcereal_2021_annual_mean,260,0,175,0,0.015105482656508684,20.458005905151367,4.007898887573287
Ghana,gee_esa_worldcereal_2021_annual_sd,260,0,175,0,0.02560451043234454,32.97426637526325,7.461887930367193
Ghana,gee_esa_worldcereal_2021_annual_min,260,0,1,0,0,0,0
Ghana,gee_esa_worldcereal_2021_annual_max,260,0,175,0,0.055600784718990326,81.37910461425781,19.536194329461573
Ghana,gee_esa_worldcereal_2021_annual_range,260,0,175,0,0.055600784718990326,81.37910461425781,19.536194329461573
Ghana,gee_fldas_2016_annual_mean_annual_mean,260,0,258,3554.472412109375,3635.1348876953125,3706.3818359375,36.89081877777207
Ghana,gee_fldas_2016_annual_mean_annual_sd,260,0,257,18292.841796875,18716.9296875,19098,195.50143969741197
Ghana,gee_fldas_2016_monthly_annual_mean,260,0,257,3554.472412109375,3635.1348876953125,3706.3818359375,36.88559777903951
Ghana,gee_fldas_2016_monthly_annual_sd,260,0,257,17990.021484375,18407.087890625,18781.853515625,192.23854303342114
Ghana,gee_fldas_2017_annual_mean_annual_mean,260,0,256,3552.79052734375,3633.545654296875,3703.85546875,36.64799141637035
Ghana,gee_fldas_2017_annual_mean_annual_sd,260,0,258,18284.837890625,18710.490234375,19090.84765625,195.83543200609827
Ghana,gee_fldas_2017_monthly_annual_mean,260,0,257,3552.79052734375,3633.545654296875,3703.85546875,36.642755683203326
Ghana,gee_fldas_2017_monthly_annual_sd,260,0,257,17982.1484375,18400.75390625,18774.822265625,192.56756661186367
Ghana,gee_ndvi_mean_anomaly_2017,260,0,260,93.9636459350586,97.62402725219727,102.03466796875,1.5414164225034572
Ghana,gee_ghsbuilts_2015_built_surface,260,0,260,4.677281856536865,83.845184326171875,5993.9453125,1191.8361155547323
Ghana,gee_ghsbuilts_2015_built_surface_nres,260,0,208,0,0.04394351504743099,1606.57958984375,113.94138042283083
Ghana,gee_ghsbuilts_2015_annual_mean,260,0,260,2.3386409282684326,42.07751390454359,3788.828125,632.0100566277255
Ghana,gee_ghsbuilts_2015_annual_sd,260,0,260,3.307337718278022,59.06840597899628,3889.764775084219,796.6068924859311
Ghana,gee_ghsbuilts_2015_annual_min,260,0,208,0,0.04394351504743099,1606.57958984375,113.94138042283083
Ghana,gee_ghsbuilts_2015_annual_max,260,0,260,4.677281856536865,83.845184326171875,5993.9453125,1191.8361155547323
Ghana,gee_ghsbuilts_2015_annual_range,260,0,260,4.677281856536865,83.53534084325656,5500.958099365234,1126.5722712334896
Ghana,gee_ghsl_smod_2015,260,0,249,9.825396537780762,11.616571426391602,30.000001907348633,5.688036090132436
Ghana,gee_ghspop_2015,260,0,260,-7.28775691986084,1.273757815361023,204.97523498535156,34.63055980472689
Ghana,gee_globalhumanmodification_2016,260,0,260,0.12469885498285294,0.5738104581832886,0.9422310590744019,0.18988545546647004
Ghana,gee_gpw_demographic_2010_annual_mean,260,0,260,0.816917359828949,10.278013706207275,920.413818359375,194.62547234077968
Ghana,gee_gpw_demographic_2010_annual_sd,260,0,260,1.4542665481567383,18.10050868988037,1677.92626953125,353.3042444000275
Ghana,gee_gpw_grasslands_2016,260,0,212,0,0.0033025771845132113,1.437949299812317,0.34472512790617477
Ghana,gee_gpw_grasslands_2017,260,0,215,0,0.0037511195987462997,1.388082504272461,0.33443720594330306
Ghana,gee_lai8days_2016,260,4,256,1.3176076412200928,12.976800918579102,28.660099029541016,6.198461246772348
Ghana,gee_lai8days_2017,260,4,256,1.3172961473464966,13.743214130401611,30.468427658081055,6.777106244918199
Ghana,gee_landcoverlayers_2016_2016_discrete_classification,260,0,260,27.657665252685547,95.34827041625977,120.00267791748047,32.24179544225919
Ghana,gee_landcoverlayers_2016_2016_discrete_classification_proba,260,0,259,0,38.395729064941406,78.53600311279297,15.683964585598643
Ghana,gee_landcoverlayers_2016_2016_bare_coverfraction,260,0,259,0,0.23632673919200897,10.15889835357666,0.933870089850446
Ghana,gee_landcoverlayers_2016_2016_urban_coverfraction,260,0,260,0.16971918940544128,2.492281198501587,100,26.289371387373507
Ghana,gee_landcoverlayers_2016_2016_crops_coverfraction,260,0,259,0,5.173238515853882,55.233707427978516,12.589454713849342
Ghana,gee_landcoverlayers_2016_2016_grass_coverfraction,260,0,260,0,21.793784141540527,57.043392181396484,13.393671283431491
Ghana,gee_landcoverlayers_2016_2016_moss_coverfraction,260,0,1,0,0,0,0
Ghana,gee_landcoverlayers_2016_2016_water_permanent_coverfraction,260,0,123,0,0,45.680877685546875,6.515558178553586
Ghana,gee_landcoverlayers_2016_2016_water_seasonal_coverfraction,260,0,205,0,0.03811722807586193,14.104799270629883,1.5796432370612201
Ghana,gee_landcoverlayers_2016_2016_shrub_coverfraction,260,0,259,0,23.35012722015381,40.97124481201172,9.422741261940487
Ghana,gee_landcoverlayers_2016_2016_snow_coverfraction,260,0,1,0,0,0,0
Ghana,gee_landcoverlayers_2016_2016_tree_coverfraction,260,0,259,0,23.971546173095703,73.22425842285156,19.348544792396357
Ghana,gee_landcoverlayers_2016_2016_forest_type,260,0,228,0,0.19339663535356522,2.2542872428894043,0.46464457045863017
Ghana,gee_landcoverlayers_2016_2016_data_density_indicator,260,0,260,21.260578155517578,43.05941963195801,89.32393646240234,20.55581773776781
Ghana,gee_landcoverlayers_2016_2016_change_confidence,260,0,219,0,4.750318039441481e-4,0.10198912769556046,0.009862604595558022
Ghana,gee_landcoverlayers_2016_annual_mean,260,0,260,11.70252521087726,18.421044594336614,22.428632399067283,2.2613920971933745
Ghana,gee_landcoverlayers_2016_annual_sd,260,0,260,16.204597912217412,28.076045559485692,36.356892741543,4.489940126439331
Ghana,gee_landcoverlayers_2016_annual_min,260,0,1,0,0,0,0
Ghana,gee_landcoverlayers_2016_annual_max,260,0,260,46.0153694152832,97.39521789550781,120.00267791748047,19.134221066316996
Ghana,gee_landcoverlayers_2016_annual_range,260,0,260,46.0153694152832,97.39521789550781,120.00267791748047,19.134221066316996
Ghana,gee_landcoverlayers_2017_2017_discrete_classification,260,0,260,27.663238525390625,95.49153518676758,120.00267791748047,32.22557979083218
Ghana,gee_landcoverlayers_2017_2017_discrete_classification_proba,260,0,259,0,38.39285659790039,78.53507232666016,15.684258205938482
Ghana,gee_landcoverlayers_2017_2017_bare_coverfraction,260,0,259,0,0.18967974931001663,8.047895431518555,0.8836630091891564
Ghana,gee_landcoverlayers_2017_2017_urban_coverfraction,260,0,260,0.1531488448381424,2.441973090171814,100,26.300684020008305
Ghana,gee_landcoverlayers_2017_2017_crops_coverfraction,260,0,259,0,4.824775695800781,57.3365364074707,12.341445564253888
Ghana,gee_landcoverlayers_2017_2017_grass_coverfraction,260,0,260,0,21.867008209228516,56.40580368041992,13.224531291522945
Ghana,gee_landcoverlayers_2017_2017_moss_coverfraction,260,0,1,0,0,0,0
Ghana,gee_landcoverlayers_2017_2017_water_permanent_coverfraction,260,0,127,0,0,47.1483039855957,6.62876224179218
Ghana,gee_landcoverlayers_2017_2017_water_seasonal_coverfraction,260,0,197,0,0.027400920167565346,13.574850082397461,1.5171098802911909
Ghana,gee_landcoverlayers_2017_2017_shrub_coverfraction,260,0,259,0,23.113971710205078,40.455806732177734,9.144270424342048
Ghana,gee_landcoverlayers_2017_2017_snow_coverfraction,260,0,1,0,0,0,0
Ghana,gee_landcoverlayers_2017_2017_tree_coverfraction,260,0,259,0,25.293699264526367,74.42952728271484,19.442438022717564
Ghana,gee_landcoverlayers_2017_2017_forest_type,260,0,228,0,0.25584885478019714,2.473320245742798,0.4812912644957117
Ghana,gee_landcoverlayers_2017_2017_data_density_indicator,260,0,260,21.806882858276367,44.43549728393555,86.589202880859375,19.352670759624623
Ghana,gee_landcoverlayers_2017_2017_change_confidence,260,0,214,0,2.5410091620869935e-4,0.09671275317668915,0.009486613421009637
Ghana,gee_landcoverlayers_2017_annual_mean,260,0,260,11.493118438869715,18.5475647741885,22.56426937971167,2.3028049278858687
Ghana,gee_landcoverlayers_2017_annual_sd,260,0,260,16.67541260109242,28.241935375257103,36.60606476922194,4.479333685908903
Ghana,gee_landcoverlayers_2017_annual_min,260,0,1,0,0,0,0
Ghana,gee_landcoverlayers_2017_annual_max,260,0,260,49.53035354614258,97.3820571899414,120.00267791748047,19.131556925660085
Ghana,gee_landcoverlayers_2017_annual_range,260,0,260,49.53035354614258,97.3820571899414,120.00267791748047,19.131556925660085
Ghana,gee_landcovertype_2016_2016_01_01_lc_type1,260,0,255,6.140720367431641,10.149726867675781,13.616981506347656,1.8240872944348039
Ghana,gee_landcovertype_2016_2016_01_01_lc_type2,260,0,255,5.07712984085083,9.119417190551758,13.000000953674316,1.7571285912687022
Ghana,gee_landcovertype_2016_2016_01_01_lc_type3,260,0,256,0.843582272529602,4.017165899276733,10.000000953674316,2.2386124847177977
Ghana,gee_landcovertype_2016_2016_01_01_lc_type4,260,0,254,1.6912904977798462,3.329616665840149,8,1.9777367529883498
Ghana,gee_landcovertype_2016_2016_01_01_lc_type5,260,0,255,1.707777976989746,3.5312362909317017,9.000000953674316,2.3606695674695763
Ghana,gee_landcovertype_2016_2016_01_01_lc_prop1_assessment,260,0,260,80.43165588378906,88.993560791015625,98.95234680175781,4.738034546603731
Ghana,gee_landcovertype_2016_2016_01_01_lc_prop2_assessment,260,0,260,73.17425537109375,87.1357307434082,98.93868255615234,5.3122206955446
Ghana,gee_landcovertype_2016_2016_01_01_lc_prop3_assessment,260,0,260,80.3212890625,88.9023551940918,98.95234680175781,4.830160466790892
Ghana,gee_landcovertype_2016_2016_01_01_lc_prop1,260,0,246,13.718413352966309,22.386652946472168,31.637704849243164,4.550565274601364
Ghana,gee_landcovertype_2016_2016_01_01_lc_prop2,260,0,255,8.762311935424805,20.294590950012207,36,6.826907142843264
Ghana,gee_landcovertype_2016_2016_01_01_lc_prop3,260,0,242,12.674077987670898,20.54605197906494,33.901519775390625,4.7914611081750476
Ghana,gee_landcovertype_2016_2016_01_01_qc,260,0,225,0,0.06445589661598206,1.8076069355010986,0.30636527518458667
Ghana,gee_landcovertype_2016_2016_01_01_lw,260,0,120,1.5600700378417969,2,2,0.072670064820312
Ghana,gee_landcovertype_2016_annual_mean,260,0,260,24.229511333199646,28.31189557315352,33.30613360955165,2.4338458163795815
Ghana,gee_landcovertype_2016_annual_sd,260,0,260,32.225650148312965,35.428191756624976,39.302526856921695,1.769778014297384
Ghana,gee_landcovertype_2016_annual_min,260,0,225,0,0.06445589661598206,1.5619746446609497,0.3014045732634923
Ghana,gee_landcovertype_2016_annual_max,260,0,260,80.43165588378906,89.63817596435547,98.95234680175781,4.8762949104360445
Ghana,gee_landcovertype_2016_annual_range,260,0,260,79.52086800336838,89.1970049701631,98.95234680175781,4.960081554961977
Ghana,gee_landcovertype_2017_2017_01_01_lc_type1,260,0,255,6.1567487716674805,10.137653827667236,13.624122619628906,1.8273044127733975
Ghana,gee_landcovertype_2017_2017_01_01_lc_type2,260,0,255,5.075707912445068,9.123988151550293,13.000000953674316,1.7560859520821723
Ghana,gee_landcovertype_2017_2017_01_01_lc_type3,260,0,256,0.9521999359130859,4.0265185832977295,10.000000953674316,2.2406082342768587
Ghana,gee_landcovertype_2017_2017_01_01_lc_type4,260,0,254,1.691183090209961,3.3114508390426636,8,1.9812867541634915
Ghana,gee_landcovertype_2017_2017_01_01_lc_type5,260,0,255,1.702883243560791,3.559278130531311,9.000000953674316,2.367376536187458
Ghana,gee_landcovertype_2017_2017_01_01_lc_prop1_assessment,260,0,260,80.58465576171875,89.19952011108398,98.8598403930664,4.596896686819109
Ghana,gee_landcovertype_2017_2017_01_01_lc_prop2_assessment,260,0,260,73.51164245605469,87.55576705932617,98.95562744140625,5.2280687866676985
Ghana,gee_landcovertype_2017_2017_01_01_lc_prop3_assessment,260,0,260,80.46808624267578,89.15520477294922,98.8598403930664,4.687747924934531
Ghana,gee_landcovertype_2017_2017_01_01_lc_prop1,260,0,245,13.708168983459473,22.29844856262207,31.64603614807129,4.542304658021685
Ghana,gee_landcovertype_2017_2017_01_01_lc_prop2,260,0,255,8.762311935424805,20.318161010742188,36,6.846884477187516
Ghana,gee_landcovertype_2017_2017_01_01_lc_prop3,260,0,241,12.657326698303223,20.54209613800049,33.964942932128906,4.777150055342971
Ghana,gee_landcovertype_2017_2017_01_01_qc,260,0,226,0,0.06744271516799927,1.8589162826538086,0.30271596336769874
Ghana,gee_landcovertype_2017_2017_01_01_lw,260,0,120,1.5600700378417969,2,2,0.072670064820312
Ghana,gee_landcovertype_2017_annual_mean,260,0,260,24.377040357543873,28.214067245905216,33.32170551556807,2.401701310268208
Ghana,gee_landcovertype_2017_annual_sd,260,0,260,32.2223525782083,35.49932521929261,39.25359003369812,1.721968389642937
Ghana,gee_landcovertype_2017_annual_min,260,0,226,0,0.06744271516799927,1.5619746446609497,0.29691536082525016
Ghana,gee_landcovertype_2017_annual_max,260,0,260,80.58465576171875,89.8454475402832,98.95562744140625,4.746088107508703
Ghana,gee_landcovertype_2017_annual_range,260,0,260,79.67092496156693,89.55252915807068,98.95562744140625,4.83603550103474
Ghana,gee_lst_night_2014_annual_mean_mean,260,0,259,20.024171829223633,21.321284294128418,23.316570281982422,0.7750467266848452
Ghana,gee_lst_night_2014_annual_mean_filledproportion,260,0,259,5.874215602874756,20.675238609313965,42.88106918334961,7.794034589752386
Ghana,gee_lst_night_2014_annual_mean_annual_mean,260,0,259,14.132920026779175,21.08849859237671,31.793624877929688,3.7325961470032833
Ghana,gee_lst_night_2014_annual_mean_annual_sd,260,0,259,0.014497167188595199,4.3587394075517585,15.680014108781194,3.155363003863127
Ghana,gee_lst_night_2014_annual_mean_annual_min,260,0,259,5.874215602874756,20.32496929168701,23.316570281982422,3.852410417297483
Ghana,gee_lst_night_2014_annual_mean_annual_max,260,0,259,20.024171829223633,22.60817527770996,42.88106918334961,4.793724820647665
Ghana,gee_lst_night_2014_annual_mean_annual_range,260,0,259,0.020502090454101563,6.164188385009766,22.174888610839844,4.462357154273543
Ghana,gee_lst_night_2014_monthly_2014_01_mean,260,0,260,18.65656852722168,21.67044448852539,24.547794342041016,1.498190904083754
Ghana,gee_lst_night_2014_monthly_2014_02_mean,260,0,259,18.95498275756836,21.023964881896973,24.36946678161621,0.9878884392061622
Ghana,gee_lst_night_2014_monthly_2014_03_mean,260,0,259,19.92754364013672,21.616212844848633,24.525117874145508,1.0855777911148663
Ghana,gee_lst_night_2014_monthly_2014_04_mean,260,0,259,20.516767501831055,22.201058387756348,25.230392456054688,1.2386095336417342
Ghana,gee_lst_night_2014_monthly_2014_05_mean,260,0,259,20.345449447631836,22.11006736755371,25.422679901123047,1.4008912116250973
Ghana,gee_lst_night_2014_monthly_2014_06_mean,260,0,259,19.60329246520996,20.96835994720459,23.711393356323242,0.9952963539313323
Ghana,gee_lst_night_2014_monthly_2014_07_mean,260,0,259,19.225078582763672,20.74312686920166,22.976154327392578,0.8307630668513055
Ghana,gee_lst_night_2014_monthly_2014_08_mean,260,0,259,19.559022903442383,20.591907501220703,23.42573356628418,0.9093355319854666
Ghana,gee_lst_night_2014_monthly_2014_09_mean,260,0,259,19.384042739868164,20.75596046447754,23.4894962310791,0.9935908100897722
Ghana,gee_lst_night_2014_monthly_2014_10_mean,260,0,258,20.501367568969727,21.71861743927002,23.994535446166992,0.8516705522714914
Ghana,gee_lst_night_2014_monthly_2014_11_mean,260,0,259,20.126941680908203,21.84981346130371,24.467893600463867,0.8806202971183567
Ghana,gee_lst_night_2014_monthly_2014_12_mean,260,0,259,17.511693954467773,20.43462562561035,23.727197647094727,1.4677210847536688
Ghana,gee_lst_night_2014_monthly_annual_mean,260,0,259,20.024171511332195,21.32128437360128,23.31656853357951,0.7751504172692861
Ghana,gee_lst_night_2014_monthly_annual_sd,260,0,260,0.4799738740873784,0.8634385825390051,2.087167729470696,0.40022104370196687
Ghana,gee_lst_night_2014_monthly_annual_min,260,0,259,17.511693954467773,19.821702003479004,21.482379913330078,0.7902816190158738
Ghana,gee_lst_night_2014_monthly_annual_max,260,0,260,20.826274871826172,22.674463272094727,25.422679901123047,1.1893272256450091
Ghana,gee_lst_night_2014_monthly_annual_range,260,0,260,1.4753532409667969,2.7752580642700195,7.108362197875977,1.4249014067211847
Ghana,gee_lst_night_2015_annual_mean_mean,260,0,259,19.582996368408203,21.322854042053223,23.37270164489746,0.8736843426785934
Ghana,gee_lst_night_2015_annual_mean_filledproportion,260,0,260,1.9368306398391724,23.766233444213867,38.63322067260742,8.961769989941457
Ghana,gee_lst_night_2015_annual_mean_annual_mean,260,0,260,11.850891172885895,22.506829261779785,30.464914321899414,4.409643773013328
Ghana,gee_lst_night_2015_annual_mean_annual_sd,260,0,260,0.016868180298424053,5.0119481245129975,14.02059886402251,3.4226787530497096
Ghana,gee_lst_night_2015_annual_mean_annual_min,260,0,259,1.9368306398391724,20.474231719970703,23.37270164489746,5.592987443172964
Ghana,gee_lst_night_2015_annual_mean_annual_max,260,0,260,19.582996368408203,23.766233444213867,38.63322067260742,4.395809108325555
Ghana,gee_lst_night_2015_annual_mean_annual_range,260,0,260,0.023855209350585938,7.08796501159668,19.828121066093445,4.840398712209133
Ghana,gee_lst_night_2015_monthly_2015_01_mean,260,0,259,16.66073989868164,20.000418663024902,22.898958206176758,1.4679266298825326
Ghana,gee_lst_night_2015_monthly_2015_02_mean,260,0,259,19.518260955810547,21.950035095214844,24.562503814697266,0.9922447056645134
Ghana,gee_lst_night_2015_monthly_2015_03_mean,260,0,259,19.863235473632813,21.55047035217285,23.68284797668457,0.8343133012302558
Ghana,gee_lst_night_2015_monthly_2015_04_mean,260,0,259,18.975297927856445,21.132887840270996,23.96795654296875,1.1455197944263185
Ghana,gee_lst_night_2015_monthly_2015_05_mean,260,0,260,20.09231948852539,21.697884559631348,26.541183471679688,1.5473926854630367
Ghana,gee_lst_night_2015_monthly_annual_mean,260,0,260,19.582996368408203,21.322853660583498,23.372701263427736,0.8736563238189893
Ghana,gee_lst_night_2015_monthly_annual_sd,260,0,260,0.36042372371852177,0.9478719593856058,2.807432812416718,0.6640868285373001
Ghana,gee_lst_night_2015_monthly_annual_min,260,0,259,16.66073989868164,19.745591163635254,22.872394561767578,1.3972591368160587
Ghana,gee_lst_night_2015_monthly_annual_max,260,0,260,20.65834617614746,22.171637535095215,26.541183471679688,1.3441222473166716
Ghana,gee_lst_night_2015_monthly_annual_range,260,0,260,0.7992916107177734,2.2795372009277344,7.728919982910156,1.8363665603805042
Ghana,gee_ndvi_2010,260,0,259,154.5116424560547,2188.5306396484375,3203.578125,587.9645074437345
Ghana,gee_ndvi_2011,260,0,259,-85.17646789550781,2169.2647705078125,3142.64013671875,594.8138524016169
Ghana,gee_ndvi_2012,260,0,259,192.02940368652344,2111.219970703125,2984.086669921875,560.467545365774
Ghana,gee_ndvi_2013,260,0,260,127.27777862548828,2240.4354248046875,3298.292236328125,643.0658063653227
Ghana,gee_ndvi_2014,260,0,260,170.72413635253906,2178.5792236328125,3229.609619140625,606.8346710161272
Ghana,gee_ndvi_2015,260,0,259,-220.6923065185547,2107.000244140625,3193.315185546875,622.5219979493963
Ghana,gee_ndvi_2016,260,0,260,-109.97058868408203,2035.8407592773438,3217.06591796875,611.7162025661978
Ghana,gee_ndvi_2017,260,0,259,-120.02777862548828,2083.91455078125,3542.39306640625,687.3206381441083
Ghana,gee_ndvi_2018,260,0,259,60.74193572998047,2198.4561767578125,3903.38232421875,786.3874724064838
Ghana,gee_ndvi_2019,260,0,259,312.6956481933594,1962.0712280273438,4305.89501953125,811.5959324277917
Ghana,gee_ndvi_2020,260,0,259,46.34843063354492,1392.4683837890625,5222.0478515625,1017.6842005038634
Ghana,gee_ndvi_2021,260,5,242,-999,1019.8953857421875,8587.265625,1649.9803381204147
Ghana,gee_ndvi_2022,260,260,0,NA,NA,NA,NA
Ghana,gee_popdensity_2010,260,0,256,10.38190746307373,123.54903030395508,11258.494140625,2448.582582660251
Ghana,gee_popdensity_2011,260,0,256,10.38190746307373,123.54903030395508,11258.494140625,2448.582582660251
Ghana,gee_popdensity_2012,260,0,256,10.38190746307373,123.54903030395508,11258.494140625,2448.582582660251
Ghana,gee_popdensity_2013,260,0,257,11.171008110046387,133.1813201904297,13090.3408203125,2926.629109812745
Ghana,gee_popdensity_2014,260,0,257,11.171008110046387,133.1813201904297,13090.3408203125,2926.629109812745
Ghana,gee_popdensity_2015,260,0,257,11.171008110046387,133.1813201904297,13090.3408203125,2926.629109812745
Ghana,gee_popdensity_2016,260,0,257,11.171008110046387,133.1813201904297,13090.3408203125,2926.629109812745
Ghana,gee_popdensity_2017,260,0,257,11.171008110046387,133.1813201904297,13090.3408203125,2926.629109812745
Ghana,gee_popdensity_2018,260,0,256,11.819518089294434,140.5555191040039,14939.6865234375,3448.843353359334
Ghana,gee_popdensity_2019,260,0,256,11.819518089294434,140.5555191040039,14939.6865234375,3448.843353359334
Ghana,gee_popdensity_2020,260,0,256,11.819518089294434,140.5555191040039,14939.6865234375,3448.843353359334
Ghana,gee_popdensity_2021,260,0,256,11.819518089294434,140.5555191040039,14939.6865234375,3448.843353359334
Ghana,gee_popdensity_2022,260,0,256,11.819518089294434,140.5555191040039,14939.6865234375,3448.843353359334
Ghana,gee_popdensity_2023,260,0,256,11.819518089294434,140.5555191040039,14939.6865234375,3448.843353359334
Ghana,gee_productivity_2016_2016_01_01_gpp,260,0,259,4583.8837890625,18281.509765625,65530.16015625,12286.607786333861
Ghana,gee_productivity_2016_2016_01_01_npp,260,4,256,140.9123992919922,4681.494140625,10574.732421875,1911.515251359722
Ghana,gee_productivity_2016_2016_01_01_npp_qc,260,4,256,24.81045913696289,61.807437896728516,81.226715087890625,15.10281287073005
Ghana,gee_productivity_2016_annual_mean,260,0,259,1665.197504043579,7767.491737365723,65530.16015625,8122.379733700251
Ghana,gee_productivity_2016_annual_sd,260,4,256,2401.5154461157913,9339.544303572042,36873.32014189622,6118.441636001805
Ghana,gee_productivity_2016_annual_min,260,0,259,24.81045913696289,62.007408142089844,65530.16015625,8073.66514615409
Ghana,gee_productivity_2016_annual_max,260,0,259,4583.8837890625,18281.509765625,65530.16015625,12286.607786333861
Ghana,gee_productivity_2016_annual_range,260,0,257,0,17902.016256332397,65466.265625,11099.678315150577
Ghana,gee_productivity_2017_2017_01_01_gpp,260,0,259,4325.13232421875,19054.62890625,65530.16015625,12368.800411057871
Ghana,gee_productivity_2017_2017_01_01_npp,260,4,256,46.619300842285156,4636.978515625,9952.4296875,1971.1527507490532
Ghana,gee_productivity_2017_2017_01_01_npp_qc,260,4,256,17.560548782348633,60.67568778991699,81.1661605834961,17.4465400289036
Ghana,gee_productivity_2017_annual_mean,260,0,259,1553.417933146159,8002.890706380208,65530.16015625,8151.735127669534
Ghana,gee_productivity_2017_annual_sd,260,4,256,2404.6903957495238,9597.1048533031,36982.077183822505,6165.086622977436
Ghana,gee_productivity_2017_annual_min,260,0,259,17.560548782348633,61.33406066894531,65530.16015625,8074.0565326115575
Ghana,gee_productivity_2017_annual_max,260,0,259,4325.13232421875,19054.62890625,65530.16015625,12368.800411057871
Ghana,gee_productivity_2017_annual_range,260,0,257,0,18540.287187576294,65471.37890625,11200.327510619123
Ghana,gee_soilaluminium_mean_0_20,260,0,260,45.34851837158203,129.42120361328125,215.29434204101563,33.26203734299028
Ghana,gee_soilaluminium_mean_20_50,260,0,260,54.24568176269531,139.7570571899414,233.014404296875,31.022592983559402
Ghana,gee_soilaluminium_stdev_0_20,260,0,260,0.9259222149848938,1.8077045679092407,3.695892810821533,0.4744349087037217
Ghana,gee_soilaluminium_stdev_20_50,260,0,260,0.6740045547485352,1.2912476658821106,2.717599868774414,0.38177856275839983
Ghana,gee_soilaluminium_annual_mean,260,0,260,26.496778666973114,68.48633635044098,112.66187892854214,15.571102803876522
Ghana,gee_soilaluminium_annual_sd,260,0,260,27.15203208683397,77.51519572158855,128.94364074292852,18.099548983463805
Ghana,gee_soilaluminium_annual_min,260,0,260,0.6740045547485352,1.2912476658821106,2.717599868774414,0.38177856275839983
Ghana,gee_soilaluminium_annual_max,260,0,260,54.24568176269531,139.9562759399414,233.014404296875,31.372211771750926
Ghana,gee_soilaluminium_annual_range,260,0,260,51.54866003990173,138.58715480566025,232.04759448766708,31.588808116287037
Ghana,gee_soilaluminium_2016_mean_0_20,260,0,260,45.34851837158203,129.42120361328125,215.29434204101563,33.26203734299028
Ghana,gee_soilaluminium_2016_mean_20_50,260,0,260,54.24568176269531,139.7570571899414,233.014404296875,31.022592983559402
Ghana,gee_soilaluminium_2016_stdev_0_20,260,0,260,0.9259222149848938,1.8077045679092407,3.695892810821533,0.4744349087037217
Ghana,gee_soilaluminium_2016_stdev_20_50,260,0,260,0.6740045547485352,1.2912476658821106,2.717599868774414,0.38177856275839983
Ghana,gee_soilaluminium_2016_annual_mean,260,0,260,26.496778666973114,68.48633635044098,112.66187892854214,15.571102803876522
Ghana,gee_soilaluminium_2016_annual_sd,260,0,260,27.15203208683397,77.51519572158855,128.94364074292852,18.099548983463805
Ghana,gee_soilaluminium_2016_annual_min,260,0,260,0.6740045547485352,1.2912476658821106,2.717599868774414,0.38177856275839983
Ghana,gee_soilaluminium_2016_annual_max,260,0,260,54.24568176269531,139.9562759399414,233.014404296875,31.372211771750926
Ghana,gee_soilaluminium_2016_annual_range,260,0,260,51.54866003990173,138.58715480566025,232.04759448766708,31.588808116287037
Ghana,gee_soilaluminium_2017_mean_0_20,260,0,260,45.34851837158203,129.42120361328125,215.29434204101563,33.26203734299028
Ghana,gee_soilaluminium_2017_mean_20_50,260,0,260,54.24568176269531,139.7570571899414,233.014404296875,31.022592983559402
Ghana,gee_soilaluminium_2017_stdev_0_20,260,0,260,0.9259222149848938,1.8077045679092407,3.695892810821533,0.4744349087037217
Ghana,gee_soilaluminium_2017_stdev_20_50,260,0,260,0.6740045547485352,1.2912476658821106,2.717599868774414,0.38177856275839983
Ghana,gee_soilaluminium_2017_annual_mean,260,0,260,26.496778666973114,68.48633635044098,112.66187892854214,15.571102803876522
Ghana,gee_soilaluminium_2017_annual_sd,260,0,260,27.15203208683397,77.51519572158855,128.94364074292852,18.099548983463805
Ghana,gee_soilaluminium_2017_annual_min,260,0,260,0.6740045547485352,1.2912476658821106,2.717599868774414,0.38177856275839983
Ghana,gee_soilaluminium_2017_annual_max,260,0,260,54.24568176269531,139.9562759399414,233.014404296875,31.372211771750926
Ghana,gee_soilaluminium_2017_annual_range,260,0,260,51.54866003990173,138.58715480566025,232.04759448766708,31.588808116287037
