"estimand","target","arm","cells","scored","mean_spearman","median_spearman","cells_positive","mean_wmae"
"region","prev","sl_lrn_ridge",4,4,0.484292240594241,0.538081625207422,4,6.88683182878125
"region","prev","sl_lrn_ranger",4,4,0.533754066630012,0.536884801728777,4,7.11864731310784
"region","prev","sl_lrn_xgb",4,4,0.392886998016378,0.473889006019048,3,7.18673232677219
"region","prev","sl_lrn_domain_index",4,4,0.640542554978385,0.632581039057094,4,8.48699953729386
"region","prev","sl_lrn_domain_pc_ridge",4,4,0.305718664802086,0.345626236035817,3,7.33513989279477
"region","prev","sl_lrn_domain_pc_enet",4,4,0.127647246095541,0.0891335139591356,2,8.04336208455151
"region","prev","sl_lrn_domain_pc1_ols",4,4,-0.0411917386772594,-0.0304817000439982,2,43.9542459516199
"region","prev","sl_lrn_hapc",4,4,0.530689265360084,0.489682090230594,4,6.81272379719362
"region","prev","sl_lrn_hapc_lasso",4,4,0.59153547305045,0.578799107260488,4,7.64899554960149
"region","prev","sl_lrn_spatial_gam",4,4,0.570038494307061,0.522766939182931,4,8.20535596401819
"region","prev","sl_lrn_spatial_plus_domain",4,4,0.569606538870632,0.521124298746906,4,8.50761153676016
"region","prev","ridge_min",4,4,0.438985292017068,0.595812988530734,3,7.1682290421576
"region","prev","domain_enet",4,4,0.576484361613548,0.58383902427786,4,6.91826453851118
