"target","outcome","heldout","domain","variant","spearman"
"level","women_folate","Malawi","Water and sanitation","drop",0.128143909018007
"level","women_folate","Malawi","Water and sanitation","only",-0.133556900196836
"level","women_folate","SierraLeone","Water and sanitation","drop",0.182417582417582
"level","women_folate","SierraLeone","Water and sanitation","only",0.0241758241758242
"level","women_b12","Ghana","ALL","full",0.594196301564722
"level","women_b12","Malawi","ALL","full",0.449168914485675
"level","women_b12","SierraLeone","ALL","full",0.56043956043956
"level","women_b12","Ghana","Agricultural production, land use","drop",0.596358463726885
"level","women_b12","Ghana","Agricultural production, land use","only",0.464923715191303
"level","women_b12","Malawi","Agricultural production, land use","drop",0.46497047459357
"level","women_b12","Malawi","Agricultural production, land use","only",0.162196896843875
"level","women_b12","SierraLeone","Agricultural production, land use","drop",0.56043956043956
"level","women_b12","SierraLeone","Agricultural production, land use","only",0.384615384615385
"level","women_b12","Ghana","Anaemia and haemoglobin","drop",0.613627311522048
"level","women_b12","Ghana","Anaemia and haemoglobin","only",-0.227681365576102
"level","women_b12","Malawi","Anaemia and haemoglobin","drop",0.490139972297149
"level","women_b12","Malawi","Anaemia and haemoglobin","only",-0.473317780855872
"level","women_b12","SierraLeone","Anaemia and haemoglobin","drop",0.56043956043956
"level","women_b12","SierraLeone","Anaemia and haemoglobin","only",-0.635164835164835
"level","women_b12","Ghana","Built environment","drop",0.594310099573257
"level","women_b12","Ghana","Built environment","only",0.388990042674253
"level","women_b12","Malawi","Built environment","drop",0.436301669461252
"level","women_b12","Malawi","Built environment","only",0.321608223372457
"level","women_b12","SierraLeone","Built environment","drop",0.56043956043956
"level","women_b12","SierraLeone","Built environment","only",0.358241758241758
"level","women_b12","Ghana","Child anthropometry","drop",0.598748221906117
"level","women_b12","Ghana","Child anthropometry","only",0.334139402560455
"level","women_b12","Malawi","Child anthropometry","drop",0.451993876212
"level","women_b12","Malawi","Child anthropometry","only",0.263523365167311
"level","women_b12","SierraLeone","Child anthropometry","drop",0.56043956043956
"level","women_b12","SierraLeone","Child anthropometry","only",0.714285714285714
"level","women_b12","Ghana","Climate and weather","drop",0.57701280227596
"level","women_b12","Ghana","Climate and weather","only",0.533001422475107
"level","women_b12","Malawi","Climate and weather","drop",0.415743238317416
"level","women_b12","Malawi","Climate and weather","only",0.532350368156302
"level","women_b12","SierraLeone","Climate and weather","drop",0.586813186813187
"level","women_b12","SierraLeone","Climate and weather","only",0.389010989010989
"level","women_b12","Ghana","Conflict and insecurity","drop",0.599487908961593
"level","women_b12","Ghana","Conflict and insecurity","only",0.030298719772404
"level","women_b12","Malawi","Conflict and insecurity","drop",0.449077786688051
"level","women_b12","Malawi","Conflict and insecurity","only",0.173088138805861
"level","women_b12","SierraLeone","Conflict and insecurity","drop",0.56043956043956
"level","women_b12","SierraLeone","Conflict and insecurity","only",0.49010989010989
"level","women_b12","Ghana","Ecosystem productivity/greenness","drop",0.596102418207681
"level","women_b12","Ghana","Ecosystem productivity/greenness","only",0.454566145092461
"level","women_b12","Malawi","Ecosystem productivity/greenness","drop",0.43956404461617
"level","women_b12","Malawi","Ecosystem productivity/greenness","only",0.318528103812787
"level","women_b12","SierraLeone","Ecosystem productivity/greenness","drop",0.542857142857143
"level","women_b12","SierraLeone","Ecosystem productivity/greenness","only",0.349450549450549
"level","women_b12","Ghana","Education, employment, SES","drop",0.60076813655761
"level","women_b12","Ghana","Education, employment, SES","only",0.554594594594595
"level","women_b12","Malawi","Education, employment, SES","drop",0.496008602464096
"level","women_b12","Malawi","Education, employment, SES","only",0.17709776190129
"level","women_b12","SierraLeone","Education, employment, SES","drop",0.547252747252747
"level","women_b12","SierraLeone","Education, employment, SES","only",0.617582417582418
"level","women_b12","Ghana","Food fortification and supplementation","drop",0.597496443812233
"level","women_b12","Ghana","Food fortification and supplementation","only",-0.209953097278864
"level","women_b12","Malawi","Food fortification and supplementation","drop",0.454053364438288
"level","women_b12","Malawi","Food fortification and supplementation","only",-0.104711648987848
"level","women_b12","SierraLeone","Food fortification and supplementation","drop",0.56043956043956
"level","women_b12","SierraLeone","Food fortification and supplementation","only",0.0021978021978022
"level","women_b12","Ghana","Food prices and supply","drop",0.594395448079658
"level","women_b12","Ghana","Food prices and supply","only",0.153285917496444
"level","women_b12","Malawi","Food prices and supply","drop",0.447054749580812
"level","women_b12","Malawi","Food prices and supply","only",0.0469672668950937
"level","women_b12","SierraLeone","Food prices and supply","drop",0.556043956043956
"level","women_b12","SierraLeone","Food prices and supply","only",-0.626373626373626
"level","women_b12","Ghana","Household assets and characteristics","drop",0.599914651493599
"level","women_b12","Ghana","Household assets and characteristics","only",0.462182961397563
"level","women_b12","Malawi","Household assets and characteristics","drop",0.477837719617992
"level","women_b12","Malawi","Household assets and characteristics","only",0.136742867933249
"level","women_b12","SierraLeone","Household assets and characteristics","drop",0.547252747252747
"level","women_b12","SierraLeone","Household assets and characteristics","only",0.472527472527473
"level","women_b12","Ghana","Household diet and consumption (HCES)","drop",0.600142247510668
"level","women_b12","Ghana","Household diet and consumption (HCES)","only",0.492070847998322
"level","women_b12","Malawi","Household diet and consumption (HCES)","drop",0.451465334985784
"level","women_b12","Malawi","Household diet and consumption (HCES)","only",0.104323102719253
"level","women_b12","SierraLeone","Household diet and consumption (HCES)","drop",0.56043956043956
"level","women_b12","SierraLeone","Household diet and consumption (HCES)","only",0.353846153846154
"level","women_b12","Ghana","Immunisation","drop",0.606685633001422
"level","women_b12","Ghana","Immunisation","only",-0.131408250355619
"level","women_b12","Malawi","Immunisation","drop",0.455803018152657
"level","women_b12","Malawi","Immunisation","only",-0.0664868411460232
"level","women_b12","SierraLeone","Immunisation","drop",0.56043956043956
"level","women_b12","SierraLeone","Immunisation","only",0.503296703296703
"level","women_b12","Ghana","Infant and young child feeding","drop",0.580597439544808
"level","women_b12","Ghana","Infant and young child feeding","only",0.601706970128023
"level","women_b12","Malawi","Infant and young child feeding","drop",0.402657286578698
"level","women_b12","Malawi","Infant and young child feeding","only",0.463876941022089
"level","women_b12","SierraLeone","Infant and young child feeding","drop",0.56043956043956
"level","women_b12","SierraLeone","Infant and young child feeding","only",0.613186813186813
"level","women_b12","Ghana","Infection and inflammation burden","drop",0.585462304409673
"level","women_b12","Ghana","Infection and inflammation burden","only",0.204182076813656
"level","women_b12","Malawi","Infection and inflammation burden","drop",0.435445068163593
"level","women_b12","Malawi","Infection and inflammation burden","only",0.0934788948020704
"level","women_b12","SierraLeone","Infection and inflammation burden","drop",0.542857142857143
"level","women_b12","SierraLeone","Infection and inflammation burden","only",0.648351648351648
"level","women_b12","Ghana","Livestock density","drop",0.593854907539118
"level","women_b12","Ghana","Livestock density","only",0.35647226173542
"level","women_b12","Malawi","Livestock density","drop",0.447966027557046
"level","women_b12","Malawi","Livestock density","only",0.252697382809652
"level","women_b12","SierraLeone","Livestock density","drop",0.556043956043956
"level","women_b12","SierraLeone","Livestock density","only",0.0285714285714286
"level","women_b12","Ghana","Ruralness, population density, built environment","drop",0.593968705547653
"level","women_b12","Ghana","Ruralness, population density, built environment","only",0.42054054054054
"level","women_b12","Malawi","Ruralness, population density, built environment","drop",0.456240431581249
"level","women_b12","Malawi","Ruralness, population density, built environment","only",0.0397863964423708
"level","women_b12","SierraLeone","Ruralness, population density, built environment","drop",0.56043956043956
"level","women_b12","SierraLeone","Ruralness, population density, built environment","only",0.287912087912088
"level","women_b12","Ghana","Satellite embedding","drop",0.59647226173542
"level","women_b12","Ghana","Satellite embedding","only",0.455874822190612
"level","women_b12","Malawi","Satellite embedding","drop",0.450790989283371
"level","women_b12","Malawi","Satellite embedding","only",0.328861996063279
"level","women_b12","SierraLeone","Satellite embedding","drop",0.538461538461538
"level","women_b12","SierraLeone","Satellite embedding","only",0.252747252747253
"level","women_b12","Ghana","Soil characteristics","drop",0.605889046941678
"level","women_b12","Ghana","Soil characteristics","only",0.4524893314367
"level","women_b12","Malawi","Soil characteristics","drop",0.414831960341182
"level","women_b12","Malawi","Soil characteristics","only",0.269173288619961
"level","women_b12","SierraLeone","Soil characteristics","drop",0.591208791208791
"level","women_b12","SierraLeone","Soil characteristics","only",0.38021978021978
"level","women_b12","Ghana","Water and coast proximity","drop",0.600142247510668
"level","women_b12","Ghana","Water and coast proximity","only",0.0718065433854907
"level","women_b12","Malawi","Water and coast proximity","drop",0.424272800174965
"level","women_b12","Malawi","Water and coast proximity","only",0.0717722534081796
"level","women_b12","SierraLeone","Water and coast proximity","drop",0.556043956043956
"level","women_b12","SierraLeone","Water and coast proximity","only",0.323076923076923
"level","women_b12","Ghana","Water and sanitation","drop",0.597923186344239
"level","women_b12","Ghana","Water and sanitation","only",0.445263157894737
"level","women_b12","Malawi","Water and sanitation","drop",0.46158052052198
"level","women_b12","Malawi","Water and sanitation","only",0.263359335131588
"level","women_b12","SierraLeone","Water and sanitation","drop",0.547252747252747
"level","women_b12","SierraLeone","Water and sanitation","only",0.362637362637363
"prev","child_vitA","Gambia","ALL","full",0.614990994963414
"prev","child_vitA","Ghana","ALL","full",0.339456794832941
"prev","child_vitA","Malawi","ALL","full",0.177596935763818
"prev","child_vitA","SierraLeone","ALL","full",0.010989010989011
"prev","child_vitA","Gambia","Agricultural production, land use","drop",0.63102842764627
"prev","child_vitA","Gambia","Agricultural production, land use","only",0.236774874192723
"prev","child_vitA","Ghana","Agricultural production, land use","drop",0.338303342346094
"prev","child_vitA","Ghana","Agricultural production, land use","only",0.313632037547442
"prev","child_vitA","Malawi","Agricultural production, land use","drop",0.187944143063122
"prev","child_vitA","Malawi","Agricultural production, land use","only",0.0273634646223055
"prev","child_vitA","SierraLeone","Agricultural production, land use","drop",-0.00659340659340659
"prev","child_vitA","SierraLeone","Agricultural production, land use","only",0.12967032967033
"prev","child_vitA","Gambia","Anaemia and haemoglobin","drop",0.612763573757462
"prev","child_vitA","Gambia","Anaemia and haemoglobin","only",0.629023748560913
"prev","child_vitA","Ghana","Anaemia and haemoglobin","drop",0.34367188046389
"prev","child_vitA","Ghana","Anaemia and haemoglobin","only",0.132006229050313
"prev","child_vitA","Malawi","Anaemia and haemoglobin","drop",0.164019050202941
"prev","child_vitA","Malawi","Anaemia and haemoglobin","only",0.0487764641030509
"prev","child_vitA","SierraLeone","Anaemia and haemoglobin","drop",0.0373626373626374
"prev","child_vitA","SierraLeone","Anaemia and haemoglobin","only",0.213186813186813
"prev","child_vitA","Gambia","Built environment","drop",0.608754215586748
"prev","child_vitA","Gambia","Built environment","only",0.399822106468428
"prev","child_vitA","Ghana","Built environment","drop",0.339072310670659
"prev","child_vitA","Ghana","Built environment","only",0.101603499921681
"prev","child_vitA","Malawi","Built environment","drop",0.169847826367178
"prev","child_vitA","Malawi","Built environment","only",0.0729048863643099
"prev","child_vitA","SierraLeone","Built environment","drop",0.0373626373626374
"prev","child_vitA","SierraLeone","Built environment","only",0.032967032967033
"prev","child_vitA","Gambia","Child anthropometry","drop",0.580020482029964
"prev","child_vitA","Gambia","Child anthropometry","only",0.676913304488886
"prev","child_vitA","Ghana","Child anthropometry","drop",0.326740337169303
"prev","child_vitA","Ghana","Child anthropometry","only",0.449832229716326
"prev","child_vitA","Malawi","Child anthropometry","drop",0.184781241268575
"prev","child_vitA","Malawi","Child anthropometry","only",0.144612388477827
"prev","child_vitA","SierraLeone","Child anthropometry","drop",0.0593406593406593
"prev","child_vitA","SierraLeone","Child anthropometry","only",-0.0021978021978022
"prev","child_vitA","Gambia","Climate and weather","drop",0.565319502070679
"prev","child_vitA","Gambia","Climate and weather","only",0.596280656833415
"prev","child_vitA","Ghana","Climate and weather","drop",0.3441845260136
"prev","child_vitA","Ghana","Climate and weather","only",0.308484459537965
"prev","child_vitA","Malawi","Climate and weather","drop",0.167023806907761
"prev","child_vitA","Malawi","Climate and weather","only",0.182544617856716
"prev","child_vitA","SierraLeone","Climate and weather","drop",-0.0593406593406593
"prev","child_vitA","SierraLeone","Climate and weather","only",0.301098901098901
"prev","child_vitA","Gambia","Conflict and insecurity","drop",0.609199699827938
"prev","child_vitA","Gambia","Conflict and insecurity","only",0.121617197844992
"prev","child_vitA","Ghana","Conflict and insecurity","drop",0.347374320545128
"prev","child_vitA","Ghana","Conflict and insecurity","only",-0.0769680332272862
"prev","child_vitA","Malawi","Conflict and insecurity","drop",0.174027375167115
"prev","child_vitA","Malawi","Conflict and insecurity","only",0.0704649335513736
"prev","child_vitA","SierraLeone","Conflict and insecurity","drop",0.0373626373626374
"prev","child_vitA","SierraLeone","Conflict and insecurity","only",-0.116483516483516
"prev","child_vitA","Gambia","Ecosystem productivity/greenness","drop",0.619000353134128
"prev","child_vitA","Gambia","Ecosystem productivity/greenness","only",0.517652688263301
"prev","child_vitA","Ghana","Ecosystem productivity/greenness","drop",0.328790919368142
"prev","child_vitA","Ghana","Ecosystem productivity/greenness","only",0.380696281276275
"prev","child_vitA","Malawi","Ecosystem productivity/greenness","drop",0.18679194312368
"prev","child_vitA","Malawi","Ecosystem productivity/greenness","only",0.0795017958215081
"prev","child_vitA","SierraLeone","Ecosystem productivity/greenness","drop",0.010989010989011
"prev","child_vitA","SierraLeone","Ecosystem productivity/greenness","only",0.349450549450549
"prev","child_vitA","Gambia","Education, employment, SES","drop",0.608531473466153
"prev","child_vitA","Gambia","Education, employment, SES","only",0.58068870839175
"prev","child_vitA","Ghana","Education, employment, SES","drop",0.333689532398704
"prev","child_vitA","Ghana","Education, employment, SES","only",0.325629605144931
"prev","child_vitA","Malawi","Education, employment, SES","drop",0.16998337930123
"prev","child_vitA","Malawi","Education, employment, SES","only",0.202561267785064
"prev","child_vitA","SierraLeone","Education, employment, SES","drop",0.120879120879121
"prev","child_vitA","SierraLeone","Education, employment, SES","only",-0.345054945054945
"prev","child_vitA","Gambia","Food fortification and supplementation","drop",0.614990994963414
"prev","child_vitA","Gambia","Food fortification and supplementation","only",-0.0262130522206018
"prev","child_vitA","Ghana","Food fortification and supplementation","drop",0.340126082078396
"prev","child_vitA","Ghana","Food fortification and supplementation","only",-0.223879434066795
"prev","child_vitA","Malawi","Food fortification and supplementation","drop",0.175879931932492
"prev","child_vitA","Malawi","Food fortification and supplementation","only",0.054990244431005
"prev","child_vitA","SierraLeone","Food fortification and supplementation","drop",0.0373626373626374
"prev","child_vitA","SierraLeone","Food fortification and supplementation","only",-0.296703296703297
"prev","child_vitA","Gambia","Food prices and supply","drop",0.619223095254723
"prev","child_vitA","Gambia","Food prices and supply","only",0.126294782377492
"prev","child_vitA","Ghana","Food prices and supply","drop",0.337619814946481
"prev","child_vitA","Ghana","Food prices and supply","only",0.0898838530491453
"prev","child_vitA","Malawi","Food prices and supply","drop",0.169395983253671
"prev","child_vitA","Malawi","Food prices and supply","only",0.0700582747492176
"prev","child_vitA","SierraLeone","Food prices and supply","drop",-0.00659340659340659
"prev","child_vitA","SierraLeone","Food prices and supply","only",-0.287912087912088
"prev","child_vitA","Gambia","Household assets and characteristics","drop",0.594498719868653
"prev","child_vitA","Gambia","Household assets and characteristics","only",0.577926435770081
"prev","child_vitA","Ghana","Household assets and characteristics","drop",0.326612175781875
"prev","child_vitA","Ghana","Household assets and characteristics","only",0.399342323655443
"prev","child_vitA","Malawi","Household assets and characteristics","drop",0.146351984464828
"prev","child_vitA","Malawi","Household assets and characteristics","only",0.266914672878687
"prev","child_vitA","SierraLeone","Household assets and characteristics","drop",0.125274725274725
"prev","child_vitA","SierraLeone","Household assets and characteristics","only",-0.257142857142857
"prev","child_vitA","Gambia","Household diet and consumption (HCES)","drop",0.614990994963414
"prev","child_vitA","Gambia","Household diet and consumption (HCES)","only",0.598062593798177
"prev","child_vitA","Ghana","Household diet and consumption (HCES)","drop",0.336096118451509
"prev","child_vitA","Ghana","Household diet and consumption (HCES)","only",0.190622762313944
"prev","child_vitA","Malawi","Household diet and consumption (HCES)","drop",0.178071371033
"prev","child_vitA","Malawi","Household diet and consumption (HCES)","only",-0.0560285460748338
"prev","child_vitA","SierraLeone","Household diet and consumption (HCES)","drop",-0.00659340659340659
"prev","child_vitA","SierraLeone","Household diet and consumption (HCES)","only",-0.318681318681319
"prev","child_vitA","Gambia","Immunisation","drop",0.622564227063652
"prev","child_vitA","Gambia","Immunisation","only",-0.143000441422134
"prev","child_vitA","Ghana","Immunisation","drop",0.328947561063887
"prev","child_vitA","Ghana","Immunisation","only",-0.0707166055516564
"prev","child_vitA","Malawi","Immunisation","drop",0.191400742881448
"prev","child_vitA","Malawi","Immunisation","only",-0.0469239073376733
"prev","child_vitA","SierraLeone","Immunisation","drop",0.010989010989011
"prev","child_vitA","SierraLeone","Immunisation","only",0.261538461538461
"prev","child_vitA","Gambia","Infant and young child feeding","drop",0.604744857416034
"prev","child_vitA","Gambia","Infant and young child feeding","only",0.434792619401878
"prev","child_vitA","Ghana","Infant and young child feeding","drop",0.341251054256926
"prev","child_vitA","Ghana","Infant and young child feeding","only",0.327295703181488
"prev","child_vitA","Malawi","Infant and young child feeding","drop",0.171881120377958
"prev","child_vitA","Malawi","Infant and young child feeding","only",0.110566009875095
"prev","child_vitA","SierraLeone","Infant and young child feeding","drop",0.0461538461538462
"prev","child_vitA","SierraLeone","Infant and young child feeding","only",0.16043956043956
"prev","child_vitA","Gambia","Infection and inflammation burden","drop",0.633033106731627
"prev","child_vitA","Gambia","Infection and inflammation burden","only",-0.516093493419135
"prev","child_vitA","Ghana","Infection and inflammation burden","drop",0.334316099181683
"prev","child_vitA","Ghana","Infection and inflammation burden","only",-0.23929155048128
"prev","child_vitA","Malawi","Infection and inflammation burden","drop",0.190225950786331
"prev","child_vitA","Malawi","Infection and inflammation burden","only",-0.0755255764226489
"prev","child_vitA","SierraLeone","Infection and inflammation burden","drop",-0.00659340659340659
"prev","child_vitA","SierraLeone","Infection and inflammation burden","only",0.292307692307692
"prev","child_vitA","Gambia","Livestock density","drop",0.600067272883534
"prev","child_vitA","Gambia","Livestock density","only",0.440806656657949
"prev","child_vitA","Ghana","Livestock density","drop",0.344910773875689
"prev","child_vitA","Ghana","Livestock density","only",0.240843727284568
"prev","child_vitA","Malawi","Livestock density","drop",0.177822857320571
"prev","child_vitA","Malawi","Livestock density","only",0.0337300884232769
"prev","child_vitA","SierraLeone","Livestock density","drop",0.0021978021978022
"prev","child_vitA","SierraLeone","Livestock density","only",0.248351648351648
"prev","child_vitA","Gambia","Ruralness, population density, built environment","drop",0.590489361697939
"prev","child_vitA","Gambia","Ruralness, population density, built environment","only",0.507852034957111
"prev","child_vitA","Ghana","Ruralness, population density, built environment","drop",0.3386451060459
"prev","child_vitA","Ghana","Ruralness, population density, built environment","only",0.190405101254772
"prev","child_vitA","Malawi","Ruralness, population density, built environment","drop",0.16431274822672
"prev","child_vitA","Malawi","Ruralness, population density, built environment","only",0.111650433347511
"prev","child_vitA","SierraLeone","Ruralness, population density, built environment","drop",0.0769230769230769
"prev","child_vitA","SierraLeone","Ruralness, population density, built environment","only",-0.0901098901098901
"prev","child_vitA","Gambia","Satellite embedding","drop",0.630805685525675
"prev","child_vitA","Gambia","Satellite embedding","only",0.322085106380694
"prev","child_vitA","Ghana","Satellite embedding","drop",0.345010454954799
"prev","child_vitA","Ghana","Satellite embedding","only",0.285828374271617
"prev","child_vitA","Malawi","Satellite embedding","drop",0.169938194989879
"prev","child_vitA","Malawi","Satellite embedding","only",0.0614732555925898
"prev","child_vitA","SierraLeone","Satellite embedding","drop",-0.0373626373626374
"prev","child_vitA","SierraLeone","Satellite embedding","only",0.331868131868132
"prev","child_vitA","Gambia","Soil characteristics","drop",0.612318089516271
"prev","child_vitA","Gambia","Soil characteristics","only",-0.00378661605011881
"prev","child_vitA","Ghana","Soil characteristics","drop",0.356872503368921
"prev","child_vitA","Ghana","Soil characteristics","only",0.196827410780305
"prev","child_vitA","Malawi","Soil characteristics","drop",0.224520843101491
"prev","child_vitA","Malawi","Soil characteristics","only",-0.0457039309312051
"prev","child_vitA","SierraLeone","Soil characteristics","drop",-0.00659340659340659
"prev","child_vitA","SierraLeone","Soil characteristics","only",0.371428571428571
"prev","child_vitA","Gambia","Water and coast proximity","drop",0.619223095254723
"prev","child_vitA","Gambia","Water and coast proximity","only",0.561978370261751
"prev","child_vitA","Ghana","Water and coast proximity","drop",0.338815987895804
"prev","child_vitA","Ghana","Water and coast proximity","only",0.0864377357427617
"prev","child_vitA","Malawi","Water and coast proximity","drop",0.18751489210529
"prev","child_vitA","Malawi","Water and coast proximity","only",-0.0891260541392013
"prev","child_vitA","SierraLeone","Water and coast proximity","drop",-0.00659340659340659
"prev","child_vitA","SierraLeone","Water and coast proximity","only",0.349450549450549
"prev","child_vitA","Gambia","Water and sanitation","drop",0.610090668310319
"prev","child_vitA","Gambia","Water and sanitation","only",0.431674229713545
"prev","child_vitA","Ghana","Water and sanitation","drop",0.340738408707216
"prev","child_vitA","Ghana","Water and sanitation","only",0.204645255413382
"prev","child_vitA","Malawi","Water and sanitation","drop",0.178636174924883
"prev","child_vitA","Malawi","Water and sanitation","only",0.179923927798378
"prev","child_vitA","SierraLeone","Water and sanitation","drop",0.125274725274725
"prev","child_vitA","SierraLeone","Water and sanitation","only",-0.283516483516484
"prev","women_vitA","Gambia","ALL","full",0.456419378295662
"prev","women_vitA","Ghana","ALL","full",0.0779192998175984
"prev","women_vitA","Malawi","ALL","full",0.199236715102281
"prev","women_vitA","SierraLeone","ALL","full",0.185410764710102
"prev","women_vitA","Gambia","Agricultural production, land use","drop",0.409956120248083
"prev","women_vitA","Gambia","Agricultural production, land use","only",0.223164436380038
"prev","women_vitA","Ghana","Agricultural production, land use","drop",0.0783214167765445
"prev","women_vitA","Ghana","Agricultural production, land use","only",0.0974462329436008
"prev","women_vitA","Malawi","Agricultural production, land use","drop",0.172068072133788
"prev","women_vitA","Malawi","Agricultural production, land use","only",0.092753235670548
"prev","women_vitA","SierraLeone","Agricultural production, land use","drop",0.204186538351631
"prev","women_vitA","SierraLeone","Agricultural production, land use","only",0.279289632917748
"prev","women_vitA","Gambia","Anaemia and haemoglobin","drop",0.421219940380829
"prev","women_vitA","Gambia","Anaemia and haemoglobin","only",0.500301344229486
"prev","women_vitA","Ghana","Anaemia and haemoglobin","drop",0.0657278447440966
"prev","women_vitA","Ghana","Anaemia and haemoglobin","only",0.137487443872384
"prev","women_vitA","Malawi","Anaemia and haemoglobin","drop",0.220367881855553
"prev","women_vitA","Malawi","Anaemia and haemoglobin","only",0.0179720222220521
"prev","women_vitA","SierraLeone","Anaemia and haemoglobin","drop",0.185410764710102
"prev","women_vitA","SierraLeone","Anaemia and haemoglobin","only",-0.204186538351631
"prev","women_vitA","Gambia","Built environment","drop",0.505933254295859
"prev","women_vitA","Gambia","Built environment","only",-0.200402133195113
"prev","women_vitA","Ghana","Built environment","drop",0.093930866001088
"prev","women_vitA","Ghana","Built environment","only",-0.00522752046629912
"prev","women_vitA","Malawi","Built environment","drop",0.19018050077945
"prev","women_vitA","Malawi","Built environment","only",-0.0296959585934689
"prev","women_vitA","SierraLeone","Built environment","drop",0.190104708120484
"prev","women_vitA","SierraLeone","Built environment","only",-0.00234697170519116
"prev","women_vitA","Gambia","Child anthropometry","drop",0.401977580987387
"prev","women_vitA","Gambia","Child anthropometry","only",0.549345894390819
"prev","women_vitA","Ghana","Child anthropometry","drop",0.0820135815814131
"prev","women_vitA","Ghana","Child anthropometry","only",0.0900010866295694
"prev","women_vitA","Malawi","Child anthropometry","drop",0.19319923888706
"prev","women_vitA","Malawi","Child anthropometry","only",0.18386221171701
"prev","women_vitA","SierraLeone","Child anthropometry","drop",0.185410764710102
"prev","women_vitA","SierraLeone","Child anthropometry","only",0.0258166887571028
"prev","women_vitA","Gambia","Climate and weather","drop",0.386255165385429
"prev","women_vitA","Gambia","Climate and weather","only",0.576801455964389
"prev","women_vitA","Ghana","Climate and weather","drop",0.0773892365535331
"prev","women_vitA","Ghana","Climate and weather","only",0.190365823973795
"prev","women_vitA","Malawi","Climate and weather","drop",0.177824735501789
"prev","women_vitA","Malawi","Climate and weather","only",0.153955643488126
"prev","women_vitA","SierraLeone","Climate and weather","drop",0.124389500375132
"prev","women_vitA","SierraLeone","Climate and weather","only",0.330923010431954
"prev","women_vitA","Gambia","Conflict and insecurity","drop",0.463224602959196
"prev","women_vitA","Gambia","Conflict and insecurity","only",-0.28370746959355
"prev","women_vitA","Ghana","Conflict and insecurity","drop",0.0845359515966203
"prev","women_vitA","Ghana","Conflict and insecurity","only",0.0054103009021837
"prev","women_vitA","Malawi","Conflict and insecurity","drop",0.199236715102281
"prev","women_vitA","Malawi","Conflict and insecurity","only",-0.0572858208327911
"prev","women_vitA","SierraLeone","Conflict and insecurity","drop",0.190104708120484
"prev","women_vitA","SierraLeone","Conflict and insecurity","only",0.185410764710102
"prev","women_vitA","Gambia","Ecosystem productivity/greenness","drop",0.488098872419011
"prev","women_vitA","Gambia","Ecosystem productivity/greenness","only",0.263761121441812
"prev","women_vitA","Ghana","Ecosystem productivity/greenness","drop",0.0857057463862817
"prev","women_vitA","Ghana","Ecosystem productivity/greenness","only",0.138986243446638
"prev","women_vitA","Malawi","Ecosystem productivity/greenness","drop",0.184143024564229
"prev","women_vitA","Malawi","Ecosystem productivity/greenness","only",0.158448649043639
"prev","women_vitA","SierraLeone","Ecosystem productivity/greenness","drop",0.190104708120484
"prev","women_vitA","SierraLeone","Ecosystem productivity/greenness","only",0.00704091511557349
"prev","women_vitA","Gambia","Education, employment, SES","drop",0.48058965899718
"prev","women_vitA","Gambia","Education, employment, SES","only",-0.423801232494584
"prev","women_vitA","Ghana","Education, employment, SES","drop",0.111258451322947
"prev","women_vitA","Ghana","Education, employment, SES","only",-0.0117893381145557
"prev","women_vitA","Malawi","Education, employment, SES","drop",0.19319923888706
"prev","women_vitA","Malawi","Education, employment, SES","only",0.18070306718579
"prev","women_vitA","SierraLeone","Education, employment, SES","drop",0.22296231199316
"prev","women_vitA","SierraLeone","Education, employment, SES","only",-0.30275934996966
"prev","women_vitA","Gambia","Food fortification and supplementation","drop",0.477539041044561
"prev","women_vitA","Gambia","Food fortification and supplementation","only",-0.200362403689204
"prev","women_vitA","Ghana","Food fortification and supplementation","drop",0.0834758250684897
"prev","women_vitA","Ghana","Food fortification and supplementation","only",-0.172747072325307
"prev","women_vitA","Malawi","Food fortification and supplementation","drop",0.199236715102281
"prev","women_vitA","Malawi","Food fortification and supplementation","only",-0.0131741517363726
"prev","women_vitA","SierraLeone","Food fortification and supplementation","drop",0.185410764710102
"prev","women_vitA","SierraLeone","Food fortification and supplementation","only",-0.147859217427043
"prev","women_vitA","Gambia","Food prices and supply","drop",0.475192411850239
"prev","women_vitA","Gambia","Food prices and supply","only",-0.171538594104951
"prev","women_vitA","Ghana","Food prices and supply","drop",0.0931631881703727
"prev","women_vitA","Ghana","Food prices and supply","only",-0.0734411791384261
"prev","women_vitA","Malawi","Food prices and supply","drop",0.199236715102281
"prev","women_vitA","Malawi","Food prices and supply","only",0.131069396439732
"prev","women_vitA","SierraLeone","Food prices and supply","drop",0.185410764710102
"prev","women_vitA","SierraLeone","Food prices and supply","only",-0.0117348585259558
"prev","women_vitA","Gambia","Household assets and characteristics","drop",0.450318142390424
"prev","women_vitA","Gambia","Household assets and characteristics","only",0.324864206099442
"prev","women_vitA","Ghana","Household assets and characteristics","drop",0.0932180223011381
"prev","women_vitA","Ghana","Household assets and characteristics","only",0.0968567307479247
"prev","women_vitA","Malawi","Household assets and characteristics","drop",0.199236715102281
"prev","women_vitA","Malawi","Household assets and characteristics","only",0.0963227566336056
"prev","women_vitA","SierraLeone","Household assets and characteristics","drop",0.185410764710102
"prev","women_vitA","SierraLeone","Household assets and characteristics","only",-0.18071682129972
"prev","women_vitA","Gambia","Household diet and consumption (HCES)","drop",0.465101906314654
"prev","women_vitA","Gambia","Household diet and consumption (HCES)","only",-0.378511289044166
