"country","outcome","target","rep","variant","spearman","mae","rho_sd_across_folds","rho_mean"
"Malawi","women_vitA","prev",1,"insample",-0.174174168487935,0.760251077014589,0,0.001
"Malawi","women_vitA","prev",1,"pooled",-0.199236715102281,0.73576643459201,0,0.001
"Malawi","women_vitA","prev",2,"none",-0.150094466838857,0.797411479497687,0,0.001
"Malawi","women_vitA","prev",2,"nested1",-0.19018050077945,0.735748253009253,0,0.001
"Malawi","women_vitA","prev",2,"nested5",-0.19018050077945,0.735748253009253,0,0.001
"Malawi","women_vitA","prev",2,"insample",-0.155991536630468,0.749713910183194,0,0.001
"Malawi","women_vitA","prev",2,"pooled",-0.19018050077945,0.735748253009253,0,0.001
"Malawi","women_vitA","prev",3,"none",-0.150094466838857,0.788435418148741,0,0.001
"Malawi","women_vitA","prev",3,"nested1",-0.18702135624823,0.735740945472021,0,0.001
"Malawi","women_vitA","prev",3,"nested5",-0.18702135624823,0.735740945472021,0,0.001
"Malawi","women_vitA","prev",3,"insample",-0.146865119095832,0.747676435326403,0,0.001
"Malawi","women_vitA","prev",3,"pooled",-0.18702135624823,0.735740945472021,0,0.001
"Malawi","women_vitA","level",1,"none",0.261099365750529,0.107088195370242,0.0569526694194515,0.248286740018684
"Malawi","women_vitA","level",1,"nested1",0.222060217248669,0.0847731471670031,0.0569526694194515,0.248286740018684
"Malawi","women_vitA","level",1,"nested5",0.224028577677335,0.0847829846689212,0.0569526694194515,0.248286740018684
"Malawi","women_vitA","level",1,"insample",0.244696362178319,0.0873647610656779,0.0569526694194515,0.248286740018684
"Malawi","women_vitA","level",1,"pooled",0.232831522927754,0.0845038775756862,0.0569526694194515,0.248286740018684
"Malawi","women_vitA","level",2,"none",0.290424291025734,0.105909494043843,0.0853919324811738,0.283942173240741
"Malawi","women_vitA","level",2,"nested1",0.259112779762339,0.085409597250548,0.0853919324811738,0.283942173240741
"Malawi","women_vitA","level",2,"nested5",0.258839396369469,0.0855909596997432,0.0853919324811738,0.283942173240741
"Malawi","women_vitA","level",2,"insample",0.282241014799154,0.0860377500777329,0.0853919324811738,0.283942173240741
"Malawi","women_vitA","level",2,"pooled",0.285813224465991,0.0837931644945302,0.0853919324811738,0.283942173240741
"Malawi","women_vitA","level",3,"none",0.323321425967777,0.105434968030042,0.0647642411091308,0.247854872152116
"Malawi","women_vitA","level",3,"nested1",0.26496318436976,0.0849257106098535,0.0647642411091308,0.247854872152116
"Malawi","women_vitA","level",3,"nested5",0.265072537726908,0.0848651589218257,0.0647642411091308,0.247854872152116
"Malawi","women_vitA","level",3,"insample",0.304950061966902,0.0857263010109548,0.0647642411091308,0.247854872152116
"Malawi","women_vitA","level",3,"pooled",0.286104833418386,0.0846031261496499,0.0647642411091308,0.247854872152116
"Malawi","child_iron","prev",1,"none",0.0946079404991392,15.6436761704464,0.0873588298707024,0.186940817770967
"Malawi","child_iron","prev",1,"nested1",0.0644552506996449,11.8199608580438,0.0873588298707024,0.186940817770967
"Malawi","child_iron","prev",1,"nested5",0.0646650244036341,11.8072428765002,0.0873588298707024,0.186940817770967
"Malawi","child_iron","prev",1,"insample",0.0914795761309521,12.7426608966153,0.0873588298707024,0.186940817770967
"Malawi","child_iron","prev",1,"pooled",0.0762025781230413,11.8027766283799,0.0873588298707024,0.186940817770967
"Malawi","child_iron","prev",2,"none",0.237263179807636,14.9632210921421,0.0591349112325597,0.220103376807766
"Malawi","child_iron","prev",2,"nested1",0.0846026468784358,11.7018709689418,0.0591349112325597,0.220103376807766
"Malawi","child_iron","prev",2,"nested5",0.0785648124418765,11.706853195429,0.0591349112325597,0.220103376807766
"Malawi","child_iron","prev",2,"insample",0.22516014914704,11.9888146606486,0.0591349112325597,0.220103376807766
"Malawi","child_iron","prev",2,"pooled",0.135650621714422,11.6202717083631,0.0591349112325597,0.220103376807766
"Malawi","child_iron","prev",3,"none",0.175124560447698,15.8792878445213,0.045185990429217,0.229928788831672
"Malawi","child_iron","prev",3,"nested1",0.114253703907521,11.9830296961594,0.045185990429217,0.229928788831672
"Malawi","child_iron","prev",3,"nested5",0.118339730837398,12.0060132213254,0.045185990429217,0.229928788831672
"Malawi","child_iron","prev",3,"insample",0.154712666989964,12.8796965447562,0.045185990429217,0.229928788831672
"Malawi","child_iron","prev",3,"pooled",0.108416522579125,11.9762611648268,0.045185990429217,0.229928788831672
"Malawi","child_iron","level",1,"none",0.201629365021506,0.317836149680023,0.0593332934238504,0.359734209827338
"Malawi","child_iron","level",1,"nested1",0.183221549901582,0.270656251338171,0.0593332934238504,0.359734209827338
"Malawi","child_iron","level",1,"nested5",0.179813370270467,0.270858958006221,0.0593332934238504,0.359734209827338
"Malawi","child_iron","level",1,"insample",0.195195742509295,0.276684940873943,0.0593332934238504,0.359734209827338
"Malawi","child_iron","level",1,"pooled",0.199387621199971,0.269707417795512,0.0593332934238504,0.359734209827338
"Malawi","child_iron","level",2,"none",0.335733032004082,0.284099394493287,0.0192098978547672,0.365122277004801
"Malawi","child_iron","level",2,"nested1",0.251622074797696,0.259195348873881,0.0192098978547672,0.365122277004801
"Malawi","child_iron","level",2,"nested5",0.252697382809652,0.259374104642068,0.0192098978547672,0.365122277004801
"Malawi","child_iron","level",2,"insample",0.307410512502734,0.256380969439989,0.0192098978547672,0.365122277004801
"Malawi","child_iron","level",2,"pooled",0.252952540642998,0.259132546043747,0.0192098978547672,0.365122277004801
"Malawi","child_iron","level",3,"none",0.305788437705037,0.307854881219374,0.0358131112603772,0.360172712140414
"Malawi","child_iron","level",3,"nested1",0.226343223736969,0.265805498134135,0.0358131112603772,0.360172712140414
"Malawi","child_iron","level",3,"nested5",0.224921630094044,0.26607220109908,0.0358131112603772,0.360172712140414
"Malawi","child_iron","level",3,"insample",0.281785375811037,0.267905559803584,0.0358131112603772,0.360172712140414
"Malawi","child_iron","level",3,"pooled",0.248487278559452,0.263039173830447,0.0358131112603772,0.360172712140414
"Malawi","women_iron","prev",1,"none",0.132003745074617,18.1763259365616,0.056260495400921,0.061389277448304
"Malawi","women_iron","prev",1,"nested1",-0.0999955443546099,14.4886415068772,0.056260495400921,0.061389277448304
"Malawi","women_iron","prev",1,"nested5",-0.0959875770579751,14.4707389343895,0.056260495400921,0.061389277448304
"Malawi","women_iron","prev",1,"insample",0.113981776653028,14.8876318700613,0.056260495400921,0.061389277448304
"Malawi","women_iron","prev",1,"pooled",-0.021752247452868,14.3441259727766,0.056260495400921,0.061389277448304
"Malawi","women_iron","prev",2,"none",0.162540197988239,18.5537517668911,0.0524209939618966,0.110722427686538
"Malawi","women_iron","prev",2,"nested1",-0.0164946829621323,14.4372765716032,0.0524209939618966,0.110722427686538
"Malawi","women_iron","prev",2,"nested5",-0.0267413799537599,14.4461176454737,0.0524209939618966,0.110722427686538
"Malawi","women_iron","prev",2,"insample",0.123339871195518,15.1460135475975,0.0524209939618966,0.110722427686538
"Malawi","women_iron","prev",2,"pooled",-0.000388763571498067,14.3787420328698,0.0524209939618966,0.110722427686538
"Malawi","women_iron","prev",3,"none",0.0748740126154253,18.8176789758372,0.0386957761641137,0.0847494991589147
"Malawi","women_iron","prev",3,"nested1",-0.220697377029248,14.6463382816885,0.0386957761641137,0.0847494991589147
"Malawi","women_iron","prev",3,"nested5",-0.214865923456777,14.6378141664197,0.0386957761641137,0.0847494991589147
"Malawi","women_iron","prev",3,"insample",0.048289989345367,15.2249176400154,0.0386957761641137,0.0847494991589147
"Malawi","women_iron","prev",3,"pooled",-0.171000433806078,14.596616386424,0.0386957761641137,0.0847494991589147
"Malawi","women_iron","level",1,"none",0.253608660785886,0.307603658127794,0.0386816304769139,0.179274755647829
"Malawi","women_iron","level",1,"nested1",0.137220237661296,0.266882986342175,0.0386816304769139,0.179274755647829
"Malawi","women_iron","level",1,"nested5",0.13306481008967,0.266732186947352,0.0386816304769139,0.179274755647829
"Malawi","women_iron","level",1,"insample",0.234435372165925,0.273643053925098,0.0386816304769139,0.179274755647829
"Malawi","women_iron","level",1,"pooled",0.146168987387913,0.265248326131302,0.0386816304769139,0.179274755647829
"Malawi","women_iron","level",2,"none",0.343898082671138,0.300267200857114,0.072756290299309,0.250166043677811
"Malawi","women_iron","level",2,"nested1",0.278103812787052,0.257568497843611,0.072756290299309,0.250166043677811
"Malawi","women_iron","level",2,"nested5",0.279033316322811,0.257629738072268,0.072756290299309,0.250166043677811
"Malawi","women_iron","level",2,"insample",0.327732011372749,0.261837205631357,0.072756290299309,0.250166043677811
"Malawi","women_iron","level",2,"pooled",0.314937668586426,0.253759261497191,0.072756290299309,0.250166043677811
"Malawi","women_iron","level",3,"none",0.223554713129693,0.322574082149225,0.0510088039022386,0.247361288775322
"Malawi","women_iron","level",3,"nested1",0.120999489684333,0.260617062801913,0.0510088039022386,0.247361288775322
"Malawi","women_iron","level",3,"nested5",0.122111248815339,0.260621127535622,0.0510088039022386,0.247361288775322
"Malawi","women_iron","level",3,"insample",0.203652402128745,0.272809565736562,0.0510088039022386,0.247361288775322
"Malawi","women_iron","level",3,"pooled",0.140920026244806,0.26018612958459,0.0510088039022386,0.247361288775322
"Malawi","women_folate","prev",1,"none",0.377289812195,17.0622405851196,0.0360520419747819,0.34270153713156
"Malawi","women_folate","prev",1,"nested1",0.339049784845636,16.3633602887996,0.0360520419747819,0.34270153713156
"Malawi","women_folate","prev",1,"nested5",0.340250603620726,16.3682963421963,0.0360520419747819,0.34270153713156
"Malawi","women_folate","prev",1,"insample",0.363727076107361,15.7727599859489,0.0360520419747819,0.34270153713156
"Malawi","women_folate","prev",1,"pooled",0.340027195476523,16.2827753407548,0.0360520419747819,0.34270153713156
"Malawi","women_folate","prev",2,"none",0.415492604853663,16.537636975099,0.0609915502924513,0.34465267841055
"Malawi","women_folate","prev",2,"nested1",0.396540147287134,16.1408664317346,0.0609915502924513,0.34465267841055
"Malawi","women_folate","prev",2,"nested5",0.396772864104011,16.1312327018389,0.0609915502924513,0.34465267841055
"Malawi","women_folate","prev",2,"insample",0.394724956115487,15.4345693847755,0.0609915502924513,0.34465267841055
"Malawi","women_folate","prev",2,"pooled",0.392081293075755,15.9259004485932,0.0609915502924513,0.34465267841055
"Malawi","women_folate","prev",3,"none",0.408613495746755,18.4169489147791,0.0423697085044896,0.29776339215884
"Malawi","women_folate","prev",3,"nested1",0.384131686611208,16.1573368242524,0.0423697085044896,0.29776339215884
"Malawi","women_folate","prev",3,"nested5",0.384103760593183,16.1585632121992,0.0423697085044896,0.29776339215884
"Malawi","women_folate","prev",3,"insample",0.402646636562008,15.1591951390292,0.0423697085044896,0.29776339215884
"Malawi","women_folate","prev",3,"pooled",0.394892512223639,15.9487595016208,0.0423697085044896,0.29776339215884
"Malawi","women_folate","level",1,"none",0.421958154115331,0.346444095835932,0.0713419388682754,0.425411084717091
"Malawi","women_folate","level",1,"nested1",0.366315520886491,0.33544075624519,0.0713419388682754,0.425411084717091
"Malawi","women_folate","level",1,"nested5",0.366497776481738,0.335500263588164,0.0713419388682754,0.425411084717091
"Malawi","women_folate","level",1,"insample",0.389735364875702,0.321769751717831,0.0713419388682754,0.425411084717091
"Malawi","women_folate","level",1,"pooled",0.373478165779689,0.328782200185561,0.0713419388682754,0.425411084717091
"Malawi","women_folate","level",2,"none",0.435554421520741,0.355468624141033,0.0717524355839701,0.42738327773285
"Malawi","women_folate","level",2,"nested1",0.405682729459794,0.327855139137029,0.0717524355839701,0.42738327773285
"Malawi","women_folate","level",2,"nested5",0.405773857257418,0.327714625489905,0.0717524355839701,0.42738327773285
"Malawi","women_folate","level",2,"insample",0.422085733032004,0.32171039561425,0.0717524355839701,0.42738327773285
"Malawi","women_folate","level",2,"pooled",0.412663118757746,0.325503201553422,0.0717524355839701,0.42738327773285
"Malawi","women_folate","level",3,"none",0.397062039804622,0.376322715875136,0.0433716105009886,0.410107453122393
"Malawi","women_folate","level",3,"nested1",0.375191368375009,0.327771653887377,0.0433716105009886,0.410107453122393
"Malawi","women_folate","level",3,"nested5",0.374717503827367,0.327755503786403,0.0433716105009886,0.410107453122393
"Malawi","women_folate","level",3,"insample",0.391977108697237,0.328402349614559,0.0433716105009886,0.410107453122393
"Malawi","women_folate","level",3,"pooled",0.385343005030254,0.325671886664934,0.0433716105009886,0.410107453122393
"Malawi","women_b12","prev",1,"none",0.545172730394598,11.2245054298226,0.0525706560326442,0.524684741759603
"Malawi","women_b12","prev",1,"nested1",0.526023328373171,9.05802162167594,0.0525706560326442,0.524684741759603
"Malawi","women_b12","prev",1,"nested5",0.527030686695941,9.05747297438632,0.0525706560326442,0.524684741759603
"Malawi","women_b12","prev",1,"insample",0.539080611014034,8.757764805572,0.0525706560326442,0.524684741759603
"Malawi","women_b12","prev",1,"pooled",0.528891901120869,8.95850824320907,0.0525706560326442,0.524684741759603
"Malawi","women_b12","prev",2,"none",0.59560780375464,11.1238687944447,0.0340420697940985,0.533035374758952
"Malawi","women_b12","prev",2,"nested1",0.583625036658066,8.70975747215153,0.0340420697940985,0.533035374758952
"Malawi","women_b12","prev",2,"nested5",0.584450111093859,8.70826688777439,0.0340420697940985,0.533035374758952
"Malawi","women_b12","prev",2,"insample",0.589064771601026,8.66536661209553,0.0340420697940985,0.533035374758952
"Malawi","women_b12","prev",2,"pooled",0.584075949431115,8.67039597751521,0.0340420697940985,0.533035374758952
"Malawi","women_b12","prev",3,"none",0.54027984711257,11.4842729807985,0.0562387873145402,0.528876449559898
"Malawi","women_b12","prev",3,"nested1",0.539128580457975,8.83580959576433,0.0562387873145402,0.528876449559898
"Malawi","women_b12","prev",3,"nested5",0.537497619363966,8.8436469168617,0.0562387873145402,0.528876449559898
"Malawi","women_b12","prev",3,"insample",0.535885846047533,8.75834992807589,0.0562387873145402,0.528876449559898
"Malawi","women_b12","prev",3,"pooled",0.544395625402747,8.71742830471246,0.0562387873145402,0.528876449559898
"Malawi","women_b12","level",1,"none",0.70959393453379,0.297139356801427,0.05840715877869,0.632310276586483
"Malawi","women_b12","level",1,"nested1",0.703743529926369,0.26081095978213,0.05840715877869,0.632310276586483
"Malawi","women_b12","level",1,"nested5",0.703743529926369,0.260803330059375,0.05840715877869,0.632310276586483
"Malawi","women_b12","level",1,"insample",0.705292702485966,0.262558344823914,0.05840715877869,0.632310276586483
"Malawi","women_b12","level",1,"pooled",0.703816432164467,0.255855164432199,0.05840715877869,0.632310276586483
"Malawi","women_b12","level",2,"none",0.706331559378873,0.301182952457332,0.0135924651729916,0.652522828597366
"Malawi","women_b12","level",2,"nested1",0.697893125318947,0.256816366230784,0.0135924651729916,0.652522828597366
"Malawi","women_b12","level",2,"nested5",0.697947801997521,0.25688485955255,0.0135924651729916,0.652522828597366
"Malawi","women_b12","level",2,"insample",0.700335350295254,0.262450417267849,0.0135924651729916,0.652522828597366
"Malawi","women_b12","level",2,"pooled",0.698421666545163,0.257474723103792,0.0135924651729916,0.652522828597366
"Malawi","women_b12","level",3,"none",0.702212582926296,0.306627561600441,0.0728304268435913,0.651732650017081
"Malawi","women_b12","level",3,"nested1",0.680852227163374,0.264154861001552,0.0728304268435913,0.651732650017081
"Malawi","women_b12","level",3,"nested5",0.680852227163374,0.264162030056739,0.0728304268435913,0.651732650017081
"Malawi","women_b12","level",3,"insample",0.689764525770941,0.268736768186531,0.0728304268435913,0.651732650017081
"Malawi","women_b12","level",3,"pooled",0.696872493985565,0.259597215689361,0.0728304268435913,0.651732650017081
"Malawi","child_zinc","prev",1,"none",-0.0369019861172864,29.135292605265,0.0559861171000379,0.0418861364972044
"Malawi","child_zinc","prev",1,"nested1",-0.287348691799156,21.0414433836994,0.0559861171000379,0.0418861364972044
"Malawi","child_zinc","prev",1,"nested5",-0.280584543158092,21.0306438054857,0.0559861171000379,0.0418861364972044
"Malawi","child_zinc","prev",1,"insample",-0.0498012722724149,22.3789820167998,0.0559861171000379,0.0418861364972044
"Malawi","child_zinc","prev",1,"pooled",-0.24282564333156,20.4693157896571,0.0559861171000379,0.0418861364972044
"Malawi","child_zinc","prev",2,"none",-0.0467838420834767,29.4896776814937,0.0361687285894549,0.0287622463549849
"Malawi","child_zinc","prev",2,"nested1",-0.100805870179089,20.1825055287179,0.0361687285894549,0.0287622463549849
"Malawi","child_zinc","prev",2,"nested5",-0.0959469871256025,20.18105358706,0.0361687285894549,0.0287622463549849
"Malawi","child_zinc","prev",2,"insample",-0.0401290866818909,21.8132053080489,0.0361687285894549,0.0287622463549849
"Malawi","child_zinc","prev",2,"pooled",-0.088407969704902,20.0594027623218,0.0361687285894549,0.0287622463549849
"Malawi","child_zinc","prev",3,"none",-0.00840504723323568,29.0388499718387,0.0423190351938586,0.0311859360603813
"Malawi","child_zinc","prev",3,"nested1",-0.174482216967604,20.0965486990799,0.0423190351938586,0.0311859360603813
"Malawi","child_zinc","prev",3,"nested5",-0.174482216967604,20.0965486990799,0.0423190351938586,0.0311859360603813
"Malawi","child_zinc","prev",3,"insample",0.00149504093953433,21.2950488072913,0.0423190351938586,0.0311859360603813
"Malawi","child_zinc","prev",3,"pooled",-0.180079504387568,20.030489992518,0.0423190351938586,0.0311859360603813
"Malawi","child_zinc","level",1,"none",-0.0540387839906685,0.160894188545167,0.0279344197373472,0.0208310468443049
"Malawi","child_zinc","level",1,"nested1",-0.224648246701174,0.110984281836392,0.0279344197373472,0.0208310468443049
"Malawi","child_zinc","level",1,"nested5",-0.227691915141795,0.110866951326424,0.0279344197373472,0.0208310468443049
"Malawi","child_zinc","level",1,"insample",-0.0647371874316541,0.117759222599329,0.0279344197373472,0.0208310468443049
"Malawi","child_zinc","level",1,"pooled",-0.224046803236859,0.110440466107927,0.0279344197373472,0.0208310468443049
"Malawi","child_zinc","level",2,"none",-0.114310709338777,0.159304250285919,0.0378247900837725,0.0210984320855993
"Malawi","child_zinc","level",2,"nested1",-0.298297732740395,0.111034168702798,0.0378247900837725,0.0210984320855993
"Malawi","child_zinc","level",2,"nested5",-0.298297732740395,0.111034168702798,0.0378247900837725,0.0210984320855993
"Malawi","child_zinc","level",2,"insample",-0.155099511555005,0.119287996734837,0.0378247900837725,0.0210984320855993
"Malawi","child_zinc","level",2,"pooled",-0.277338339287016,0.110341528861483,0.0378247900837725,0.0210984320855993
"Malawi","child_zinc","level",3,"none",-0.120398046220019,0.158067142847105,0.00601050385261006,0.00368797903869209
"Malawi","child_zinc","level",3,"nested1",-0.249635488809506,0.110808517823178,0.00601050385261006,0.00368797903869209
"Malawi","child_zinc","level",3,"nested5",-0.249635488809506,0.110808517823178,0.00601050385261006,0.00368797903869209
"Malawi","child_zinc","level",3,"insample",-0.154024203543049,0.119972890865109,0.00601050385261006,0.00368797903869209
"Malawi","child_zinc","level",3,"pooled",-0.250419187869068,0.110793268196042,0.00601050385261006,0.00368797903869209
"Malawi","women_zinc","prev",1,"none",-0.113725834508363,31.7397419448354,0.0394755262280246,0.0700388249076234
"Malawi","women_zinc","prev",1,"nested1",-0.21989370814093,24.1010739186389,0.0394755262280246,0.0700388249076234
"Malawi","women_zinc","prev",1,"nested5",-0.221886012217017,24.0992735577444,0.0394755262280246,0.0700388249076234
"Malawi","women_zinc","prev",1,"insample",-0.131528625059817,26.2048362223512,0.0394755262280246,0.0700388249076234
"Malawi","women_zinc","prev",1,"pooled",-0.191215496256709,24.0106472403199,0.0394755262280246,0.0700388249076234
"Malawi","women_zinc","prev",2,"none",-0.102740745061316,33.9763752952844,0.0508654682593632,0.0237477289470588
"Malawi","women_zinc","prev",2,"nested1",-0.273557972061945,24.2341164226241,0.0508654682593632,0.0237477289470588
"Malawi","women_zinc","prev",2,"nested5",-0.273557972061945,24.2341164226241,0.0508654682593632,0.0237477289470588
"Malawi","women_zinc","prev",2,"insample",-0.146946134125681,26.6451320058028,0.0508654682593632,0.0237477289470588
"Malawi","women_zinc","prev",2,"pooled",-0.305882648745976,24.1276402681824,0.0508654682593632,0.0237477289470588
"Malawi","women_zinc","prev",3,"none",-0.146818187992354,35.6953834362877,0.0554161925462951,0.0341220176061202
"Malawi","women_zinc","prev",3,"nested1",-0.152219342620644,23.695008342714,0.0554161925462951,0.0341220176061202
"Malawi","women_zinc","prev",3,"nested5",-0.215899960979233,23.7992162721632,0.0554161925462951,0.0341220176061202
"Malawi","women_zinc","prev",3,"insample",-0.155125547649065,26.7440503797417,0.0554161925462951,0.0341220176061202
"Malawi","women_zinc","prev",3,"pooled",-0.142632521630668,23.6128874371764,0.0554161925462951,0.0341220176061202
"Malawi","women_zinc","level",1,"none",-0.149923452649996,0.167797450143075,0.0501492391973181,0.0510112184772849
"Malawi","women_zinc","level",1,"nested1",-0.310290150907633,0.123480769462834,0.0501492391973181,0.0510112184772849
"Malawi","women_zinc","level",1,"nested5",-0.310855143252898,0.123456624423077,0.0501492391973181,0.0510112184772849
"Malawi","women_zinc","level",1,"insample",-0.175585040460742,0.137120047327934,0.0501492391973181,0.0510112184772849
"Malawi","women_zinc","level",1,"pooled",-0.28105635343005,0.123480390671346,0.0501492391973181,0.0510112184772849
"Malawi","women_zinc","level",2,"none",0.000182255595246774,0.158546830326695,0.0650801546215653,0.0351935729729957
"Malawi","women_zinc","level",2,"nested1",-0.257563607202741,0.123344847398699,0.0650801546215653,0.0351935729729957
"Malawi","women_zinc","level",2,"nested5",-0.258529561857549,0.123346633096924,0.0650801546215653,0.0351935729729957
"Malawi","women_zinc","level",2,"insample",-0.0266275424655537,0.126887035363116,0.0650801546215653,0.0351935729729957
"Malawi","women_zinc","level",2,"pooled",-0.249908872202377,0.122331237899784,0.0650801546215653,0.0351935729729957
"Malawi","women_zinc","level",3,"none",-0.148009768899905,0.183512522961565,0.0564050202553118,0.0438168449234194
"Malawi","women_zinc","level",3,"nested1",-0.197492163009404,0.121631183646873,0.0564050202553118,0.0438168449234194
"Malawi","women_zinc","level",3,"nested5",-0.198658598818984,0.121903720660595,0.0564050202553118,0.0438168449234194
"Malawi","women_zinc","level",3,"insample",-0.160949916162426,0.139440982049103,0.0564050202553118,0.0438168449234194
"Malawi","women_zinc","level",3,"pooled",-0.124517022672596,0.120616538504172,0.0564050202553118,0.0438168449234194
