"target","outcome","heldout","source","variant","n_cols","spearman"
"level","women_folate","Malawi","Gridded Livestock of the World 4 (2020, 5 arc-min, dasymetric; FAO catalog)","only",8,-0.0957570897426551
"level","women_folate","SierraLeone","Gridded Livestock of the World 4 (2020, 5 arc-min, dasymetric; FAO catalog)","drop",323,0.182417582417582
"level","women_folate","SierraLeone","Gridded Livestock of the World 4 (2020, 5 arc-min, dasymetric; FAO catalog)","only",8,0.138461538461538
"level","women_folate","Ghana","JRC Global Surface Water 1.4; USDOS LSIB 2017 (Earth Engine)","drop",326,-0.0720625889046941
"level","women_folate","Ghana","JRC Global Surface Water 1.4; USDOS LSIB 2017 (Earth Engine)","only",5,-0.031578947368421
"level","women_folate","Malawi","JRC Global Surface Water 1.4; USDOS LSIB 2017 (Earth Engine)","drop",326,0.0865896333017424
"level","women_folate","Malawi","JRC Global Surface Water 1.4; USDOS LSIB 2017 (Earth Engine)","only",5,0.00667055478603193
"level","women_folate","SierraLeone","JRC Global Surface Water 1.4; USDOS LSIB 2017 (Earth Engine)","drop",326,0.178021978021978
"level","women_folate","SierraLeone","JRC Global Surface Water 1.4; USDOS LSIB 2017 (Earth Engine)","only",5,0.12967032967033
"level","women_folate","Ghana","WHO ESPEN implementation-unit database 2014-2025 (portal export, no key)","drop",328,-0.054452347083926
"level","women_folate","Ghana","WHO ESPEN implementation-unit database 2014-2025 (portal export, no key)","only",3,0.291487023864225
"level","women_folate","Malawi","WHO ESPEN implementation-unit database 2014-2025 (portal export, no key)","drop",328,0.0764197710869724
"level","women_folate","Malawi","WHO ESPEN implementation-unit database 2014-2025 (portal export, no key)","only",3,0.194457958905494
"level","women_folate","SierraLeone","WHO ESPEN implementation-unit database 2014-2025 (portal export, no key)","drop",328,0.182417582417582
"level","women_folate","SierraLeone","WHO ESPEN implementation-unit database 2014-2025 (portal export, no key)","only",3,0.164835164835165
"level","women_folate","Ghana","Global Data Lab Subnational HDI (SHDI)","drop",329,-0.0513798008534851
"level","women_folate","Ghana","Global Data Lab Subnational HDI (SHDI)","only",2,-0.255136690667429
"level","women_folate","Malawi","Global Data Lab Subnational HDI (SHDI)","drop",329,0.0877013924327477
"level","women_folate","Malawi","Global Data Lab Subnational HDI (SHDI)","only",2,0.0306999858829426
"level","women_folate","SierraLeone","Global Data Lab Subnational HDI (SHDI)","drop",329,0.195604395604396
"level","women_folate","SierraLeone","Global Data Lab Subnational HDI (SHDI)","only",2,0.00440044270680558
"level","women_folate","Ghana","WHO Health Inequality Data Repository (HEAT) - UNICEF MICS by subnational region","drop",314,-0.0912660028449502
"level","women_folate","Ghana","WHO Health Inequality Data Repository (HEAT) - UNICEF MICS by subnational region","only",17,0.0828365878790354
"level","women_folate","Malawi","WHO Health Inequality Data Repository (HEAT) - UNICEF MICS by subnational region","drop",314,0.0762375154917256
"level","women_folate","Malawi","WHO Health Inequality Data Repository (HEAT) - UNICEF MICS by subnational region","only",17,0.0952724509014438
"level","women_folate","SierraLeone","WHO Health Inequality Data Repository (HEAT) - UNICEF MICS by subnational region","drop",314,0.164835164835165
"level","women_folate","SierraLeone","WHO Health Inequality Data Repository (HEAT) - UNICEF MICS by subnational region","only",17,-0.102939527446127
"level","women_folate","Ghana","ACLED (Armed Conflict Location & Event Data Project) export","drop",324,-0.0679943100995733
"level","women_folate","Ghana","ACLED (Armed Conflict Location & Event Data Project) export","only",7,0.171834992887624
"level","women_folate","Malawi","ACLED (Armed Conflict Location & Event Data Project) export","drop",324,0.105380185171685
"level","women_folate","Malawi","ACLED (Armed Conflict Location & Event Data Project) export","only",7,-0.0605270831814537
"level","women_folate","SierraLeone","ACLED (Armed Conflict Location & Event Data Project) export","drop",324,0.191208791208791
"level","women_folate","SierraLeone","ACLED (Armed Conflict Location & Event Data Project) export","only",7,0.0637362637362637
"level","women_folate","Ghana","HCES microdata (IHS4, IHS 2015/16, SLIHS 2011, GLSS7)","drop",328,-0.0388335704125178
"level","women_folate","Ghana","HCES microdata (IHS4, IHS 2015/16, SLIHS 2011, GLSS7)","only",3,-0.29291878113901
"level","women_folate","Malawi","HCES microdata (IHS4, IHS 2015/16, SLIHS 2011, GLSS7)","drop",328,0.102172486695342
"level","women_folate","Malawi","HCES microdata (IHS4, IHS 2015/16, SLIHS 2011, GLSS7)","only",3,-0.165415178245972
"level","women_folate","SierraLeone","HCES microdata (IHS4, IHS 2015/16, SLIHS 2011, GLSS7)","drop",328,0.195604395604396
"level","women_folate","SierraLeone","HCES microdata (IHS4, IHS 2015/16, SLIHS 2011, GLSS7)","only",3,-0.147252747252747
"level","women_folate","Ghana","MICS microdata (UNICEF MICS6 2017/2018, MICS5 2013-14)","drop",304,-0.0507254623044097
"level","women_folate","Ghana","MICS microdata (UNICEF MICS6 2017/2018, MICS5 2013-14)","only",27,0.0240548844801978
"level","women_folate","Malawi","MICS microdata (UNICEF MICS6 2017/2018, MICS5 2013-14)","drop",304,0.062313188014872
"level","women_folate","Malawi","MICS microdata (UNICEF MICS6 2017/2018, MICS5 2013-14)","only",27,-0.0124493860176302
"level","women_folate","SierraLeone","MICS microdata (UNICEF MICS6 2017/2018, MICS5 2013-14)","drop",304,0.23956043956044
"level","women_folate","SierraLeone","MICS microdata (UNICEF MICS6 2017/2018, MICS5 2013-14)","only",27,0.0681318681318681
"level","women_b12","Ghana","ALL","full",331,0.594196301564722
"level","women_b12","Malawi","ALL","full",331,0.449168914485675
"level","women_b12","SierraLeone","ALL","full",331,0.56043956043956
"level","women_b12","Ghana","GEE","drop",251,0.55601706970128
"level","women_b12","Ghana","GEE","only",80,0.562048364153627
"level","women_b12","Malawi","GEE","drop",251,0.373806225851134
"level","women_b12","Malawi","GEE","only",80,0.516238973536487
"level","women_b12","SierraLeone","GEE","drop",251,0.507692307692308
"level","women_b12","SierraLeone","GEE","only",80,0.459340659340659
"level","women_b12","Ghana","AlphaEarth","drop",267,0.59647226173542
"level","women_b12","Ghana","AlphaEarth","only",64,0.455874822190612
"level","women_b12","Malawi","AlphaEarth","drop",267,0.450790989283371
"level","women_b12","Malawi","AlphaEarth","only",64,0.328861996063279
"level","women_b12","SierraLeone","AlphaEarth","drop",267,0.538461538461538
"level","women_b12","SierraLeone","AlphaEarth","only",64,0.252747252747253
"level","women_b12","Ghana","SoilGrids/iSDA","drop",286,0.605889046941678
"level","women_b12","Ghana","SoilGrids/iSDA","only",45,0.4524893314367
"level","women_b12","Malawi","SoilGrids/iSDA","drop",286,0.414831960341182
"level","women_b12","Malawi","SoilGrids/iSDA","only",45,0.269173288619961
"level","women_b12","SierraLeone","SoilGrids/iSDA","drop",286,0.591208791208791
"level","women_b12","SierraLeone","SoilGrids/iSDA","only",45,0.38021978021978
"level","women_b12","Ghana","MapSPAM","drop",319,0.596358463726885
"level","women_b12","Ghana","MapSPAM","only",12,0.464923715191303
"level","women_b12","Malawi","MapSPAM","drop",319,0.46497047459357
"level","women_b12","Malawi","MapSPAM","only",12,0.162196896843875
"level","women_b12","SierraLeone","MapSPAM","drop",319,0.56043956043956
"level","women_b12","SierraLeone","MapSPAM","only",12,0.384615384615385
"level","women_b12","Ghana","Malaria Atlas","drop",321,0.597297297297297
"level","women_b12","Ghana","Malaria Atlas","only",10,-0.308762446657183
"level","women_b12","Malawi","Malaria Atlas","drop",321,0.461781001676751
"level","women_b12","Malawi","Malaria Atlas","only",10,-0.163209885543486
"level","women_b12","SierraLeone","Malaria Atlas","drop",321,0.542857142857143
"level","women_b12","SierraLeone","Malaria Atlas","only",10,-0.283516483516484
"level","women_b12","Ghana","WFP prices","drop",327,0.594395448079658
"level","women_b12","Ghana","WFP prices","only",4,0.153285917496444
"level","women_b12","Malawi","WFP prices","drop",327,0.447054749580812
"level","women_b12","Malawi","WFP prices","only",4,0.0469672668950937
"level","women_b12","SierraLeone","WFP prices","drop",327,0.556043956043956
"level","women_b12","SierraLeone","WFP prices","only",4,-0.626373626373626
"level","women_b12","Ghana","IHME","drop",302,0.618179231863442
"level","women_b12","Ghana","IHME","only",29,0.574566145092461
"level","women_b12","Malawi","IHME","drop",302,0.509422614274258
"level","women_b12","Malawi","IHME","only",29,0.262575636072027
"level","women_b12","SierraLeone","IHME","drop",302,0.56043956043956
"level","women_b12","SierraLeone","IHME","only",29,0.661538461538462
"level","women_b12","Ghana","WorldPop/GHS","drop",321,0.590697012802276
"level","women_b12","Ghana","WorldPop/GHS","only",10,0.436728307254623
"level","women_b12","Malawi","WorldPop/GHS","drop",321,0.485875191368375
"level","women_b12","Malawi","WorldPop/GHS","only",10,0.0990012393380477
"level","women_b12","SierraLeone","WorldPop/GHS","drop",321,0.56043956043956
"level","women_b12","SierraLeone","WorldPop/GHS","only",10,0.428571428571429
"level","women_b12","Ghana","Koppen/AEZ","drop",326,0.593883357041252
"level","women_b12","Ghana","Koppen/AEZ","only",5,-0.0628876678106423
"level","women_b12","Malawi","Koppen/AEZ","drop",326,0.446070569366479
"level","women_b12","Malawi","Koppen/AEZ","only",5,-0.382052950250051
"level","women_b12","SierraLeone","Koppen/AEZ","drop",326,0.56043956043956
"level","women_b12","SierraLeone","Koppen/AEZ","only",5,-0.147904311263463
"level","women_b12","Ghana","Gridded Livestock of the World 4 (2020, 5 arc-min, dasymetric; FAO catalog)","drop",323,0.593854907539118
"level","women_b12","Ghana","Gridded Livestock of the World 4 (2020, 5 arc-min, dasymetric; FAO catalog)","only",8,0.35647226173542
"level","women_b12","Malawi","Gridded Livestock of the World 4 (2020, 5 arc-min, dasymetric; FAO catalog)","drop",323,0.447966027557046
"level","women_b12","Malawi","Gridded Livestock of the World 4 (2020, 5 arc-min, dasymetric; FAO catalog)","only",8,0.252697382809652
"level","women_b12","SierraLeone","Gridded Livestock of the World 4 (2020, 5 arc-min, dasymetric; FAO catalog)","drop",323,0.556043956043956
"level","women_b12","SierraLeone","Gridded Livestock of the World 4 (2020, 5 arc-min, dasymetric; FAO catalog)","only",8,0.0285714285714286
"level","women_b12","Ghana","JRC Global Surface Water 1.4; USDOS LSIB 2017 (Earth Engine)","drop",326,0.600142247510668
"level","women_b12","Ghana","JRC Global Surface Water 1.4; USDOS LSIB 2017 (Earth Engine)","only",5,0.0718065433854907
"level","women_b12","Malawi","JRC Global Surface Water 1.4; USDOS LSIB 2017 (Earth Engine)","drop",326,0.424272800174965
"level","women_b12","Malawi","JRC Global Surface Water 1.4; USDOS LSIB 2017 (Earth Engine)","only",5,0.0717722534081796
"level","women_b12","SierraLeone","JRC Global Surface Water 1.4; USDOS LSIB 2017 (Earth Engine)","drop",326,0.556043956043956
"level","women_b12","SierraLeone","JRC Global Surface Water 1.4; USDOS LSIB 2017 (Earth Engine)","only",5,0.323076923076923
"level","women_b12","Ghana","WHO ESPEN implementation-unit database 2014-2025 (portal export, no key)","drop",328,0.590583214793741
"level","women_b12","Ghana","WHO ESPEN implementation-unit database 2014-2025 (portal export, no key)","only",3,-0.334372438332848
"level","women_b12","Malawi","WHO ESPEN implementation-unit database 2014-2025 (portal export, no key)","drop",328,0.452704673033462
"level","women_b12","Malawi","WHO ESPEN implementation-unit database 2014-2025 (portal export, no key)","only",3,-0.312570258256647
"level","women_b12","SierraLeone","WHO ESPEN implementation-unit database 2014-2025 (portal export, no key)","drop",328,0.56043956043956
"level","women_b12","SierraLeone","WHO ESPEN implementation-unit database 2014-2025 (portal export, no key)","only",3,0.283516483516484
"level","women_b12","Ghana","Global Data Lab Subnational HDI (SHDI)","drop",329,0.60221906116643
"level","women_b12","Ghana","Global Data Lab Subnational HDI (SHDI)","only",2,0.500992814692826
"level","women_b12","Malawi","Global Data Lab Subnational HDI (SHDI)","drop",329,0.453233214259678
"level","women_b12","Malawi","Global Data Lab Subnational HDI (SHDI)","only",2,0.178984437913197
"level","women_b12","SierraLeone","Global Data Lab Subnational HDI (SHDI)","drop",329,0.56043956043956
"level","women_b12","SierraLeone","Global Data Lab Subnational HDI (SHDI)","only",2,0.664466848727642
"level","women_b12","Ghana","WHO Health Inequality Data Repository (HEAT) - UNICEF MICS by subnational region","drop",314,0.609473684210526
"level","women_b12","Ghana","WHO Health Inequality Data Repository (HEAT) - UNICEF MICS by subnational region","only",17,-0.0978404096836191
"level","women_b12","Malawi","WHO Health Inequality Data Repository (HEAT) - UNICEF MICS by subnational region","drop",314,0.455055770212145
"level","women_b12","Malawi","WHO Health Inequality Data Repository (HEAT) - UNICEF MICS by subnational region","only",17,-0.0959565517935078
"level","women_b12","SierraLeone","WHO Health Inequality Data Repository (HEAT) - UNICEF MICS by subnational region","drop",314,0.56043956043956
"level","women_b12","SierraLeone","WHO Health Inequality Data Repository (HEAT) - UNICEF MICS by subnational region","only",17,0.516985182284995
"level","women_b12","Ghana","ACLED (Armed Conflict Location & Event Data Project) export","drop",324,0.599487908961593
"level","women_b12","Ghana","ACLED (Armed Conflict Location & Event Data Project) export","only",7,0.030298719772404
"level","women_b12","Malawi","ACLED (Armed Conflict Location & Event Data Project) export","drop",324,0.449077786688051
"level","women_b12","Malawi","ACLED (Armed Conflict Location & Event Data Project) export","only",7,0.173088138805861
"level","women_b12","SierraLeone","ACLED (Armed Conflict Location & Event Data Project) export","drop",324,0.56043956043956
"level","women_b12","SierraLeone","ACLED (Armed Conflict Location & Event Data Project) export","only",7,0.49010989010989
"level","women_b12","Ghana","HCES microdata (IHS4, IHS 2015/16, SLIHS 2011, GLSS7)","drop",328,0.600142247510668
"level","women_b12","Ghana","HCES microdata (IHS4, IHS 2015/16, SLIHS 2011, GLSS7)","only",3,0.492070847998322
"level","women_b12","Malawi","HCES microdata (IHS4, IHS 2015/16, SLIHS 2011, GLSS7)","drop",328,0.451465334985784
"level","women_b12","Malawi","HCES microdata (IHS4, IHS 2015/16, SLIHS 2011, GLSS7)","only",3,0.104323102719253
"level","women_b12","SierraLeone","HCES microdata (IHS4, IHS 2015/16, SLIHS 2011, GLSS7)","drop",328,0.56043956043956
"level","women_b12","SierraLeone","HCES microdata (IHS4, IHS 2015/16, SLIHS 2011, GLSS7)","only",3,0.353846153846154
"level","women_b12","Ghana","MICS microdata (UNICEF MICS6 2017/2018, MICS5 2013-14)","drop",304,0.590753911806543
"level","women_b12","Ghana","MICS microdata (UNICEF MICS6 2017/2018, MICS5 2013-14)","only",27,0.526439066969433
"level","women_b12","Malawi","MICS microdata (UNICEF MICS6 2017/2018, MICS5 2013-14)","drop",304,0.435827804913611
"level","women_b12","Malawi","MICS microdata (UNICEF MICS6 2017/2018, MICS5 2013-14)","only",27,0.30202301683064
"level","women_b12","SierraLeone","MICS microdata (UNICEF MICS6 2017/2018, MICS5 2013-14)","drop",304,0.542857142857143
"level","women_b12","SierraLeone","MICS microdata (UNICEF MICS6 2017/2018, MICS5 2013-14)","only",27,0.63956043956044
"prev","child_vitA","Gambia","ALL","full",329,0.614990994963414
"prev","child_vitA","Ghana","ALL","full",329,0.339456794832941
"prev","child_vitA","Malawi","ALL","full",329,0.177596935763818
"prev","child_vitA","SierraLeone","ALL","full",329,0.010989010989011
"prev","child_vitA","Gambia","GEE","drop",249,0.574229186894488
"prev","child_vitA","Gambia","GEE","only",80,0.660653129685435
"prev","child_vitA","Ghana","GEE","drop",249,0.353939031612247
"prev","child_vitA","Ghana","GEE","only",80,0.341763699806636
"prev","child_vitA","Malawi","GEE","drop",249,0.180262810133508
"prev","child_vitA","Malawi","GEE","only",80,0.193049970245748
"prev","child_vitA","SierraLeone","GEE","drop",249,-0.0417582417582418
"prev","child_vitA","SierraLeone","GEE","only",80,0.257142857142857
"prev","child_vitA","Gambia","AlphaEarth","drop",265,0.630805685525675
"prev","child_vitA","Gambia","AlphaEarth","only",64,0.322085106380694
"prev","child_vitA","Ghana","AlphaEarth","drop",265,0.345010454954799
"prev","child_vitA","Ghana","AlphaEarth","only",64,0.285828374271617
"prev","child_vitA","Malawi","AlphaEarth","drop",265,0.169938194989879
"prev","child_vitA","Malawi","AlphaEarth","only",64,0.0614732555925898
"prev","child_vitA","SierraLeone","AlphaEarth","drop",265,-0.0373626373626374
"prev","child_vitA","SierraLeone","AlphaEarth","only",64,0.331868131868132
"prev","child_vitA","Gambia","SoilGrids/iSDA","drop",284,0.612318089516271
"prev","child_vitA","Gambia","SoilGrids/iSDA","only",45,-0.00378661605011881
"prev","child_vitA","Ghana","SoilGrids/iSDA","drop",284,0.356872503368921
"prev","child_vitA","Ghana","SoilGrids/iSDA","only",45,0.196827410780305
"prev","child_vitA","Malawi","SoilGrids/iSDA","drop",284,0.224520843101491
"prev","child_vitA","Malawi","SoilGrids/iSDA","only",45,-0.0457039309312051
"prev","child_vitA","SierraLeone","SoilGrids/iSDA","drop",284,-0.00659340659340659
"prev","child_vitA","SierraLeone","SoilGrids/iSDA","only",45,0.371428571428571
"prev","child_vitA","Gambia","MapSPAM","drop",317,0.63102842764627
"prev","child_vitA","Gambia","MapSPAM","only",12,0.236774874192723
"prev","child_vitA","Ghana","MapSPAM","drop",317,0.338303342346094
"prev","child_vitA","Ghana","MapSPAM","only",12,0.313632037547442
"prev","child_vitA","Malawi","MapSPAM","drop",317,0.187944143063122
"prev","child_vitA","Malawi","MapSPAM","only",12,0.0273634646223055
"prev","child_vitA","SierraLeone","MapSPAM","drop",317,-0.00659340659340659
"prev","child_vitA","SierraLeone","MapSPAM","only",12,0.12967032967033
"prev","child_vitA","Gambia","Malaria Atlas","drop",319,0.617218416169366
"prev","child_vitA","Gambia","Malaria Atlas","only",10,-0.636819722781746
"prev","child_vitA","Ghana","Malaria Atlas","drop",319,0.338787507587487
"prev","child_vitA","Ghana","Malaria Atlas","only",10,-0.159717569042968
"prev","child_vitA","Malawi","Malaria Atlas","drop",319,0.180036888576754
"prev","child_vitA","Malawi","Malaria Atlas","only",10,-0.0665113063081898
"prev","child_vitA","SierraLeone","Malaria Atlas","drop",319,0.010989010989011
"prev","child_vitA","SierraLeone","Malaria Atlas","only",10,-0.208791208791209
"prev","child_vitA","Gambia","WFP prices","drop",325,0.619223095254723
"prev","child_vitA","Gambia","WFP prices","only",4,0.126294782377492
"prev","child_vitA","Ghana","WFP prices","drop",325,0.337619814946481
"prev","child_vitA","Ghana","WFP prices","only",4,0.0898838530491453
"prev","child_vitA","Malawi","WFP prices","drop",325,0.169395983253671
"prev","child_vitA","Malawi","WFP prices","only",4,0.0700582747492176
"prev","child_vitA","SierraLeone","WFP prices","drop",325,-0.00659340659340659
"prev","child_vitA","SierraLeone","WFP prices","only",4,-0.287912087912088
"prev","child_vitA","Gambia","IHME","drop",300,0.567546923276631
"prev","child_vitA","Gambia","IHME","only",29,0.619000353134128
"prev","child_vitA","Ghana","IHME","drop",300,0.344967734492323
"prev","child_vitA","Ghana","IHME","only",29,0.377862490598712
"prev","child_vitA","Malawi","IHME","drop",300,0.181889445342132
"prev","child_vitA","Malawi","IHME","only",29,0.165781238345617
"prev","child_vitA","SierraLeone","IHME","drop",300,0.0637362637362637
"prev","child_vitA","SierraLeone","IHME","only",29,-0.0857142857142857
"prev","child_vitA","Gambia","WorldPop/GHS","drop",319,0.606749536501391
"prev","child_vitA","Gambia","WorldPop/GHS","only",10,0.55173223271437
"prev","child_vitA","Ghana","WorldPop/GHS","drop",319,0.328207073047639
"prev","child_vitA","Ghana","WorldPop/GHS","only",10,0.280630718003724
"prev","child_vitA","Malawi","WorldPop/GHS","drop",319,0.146532721710231
"prev","child_vitA","Malawi","WorldPop/GHS","only",10,0.184736056957224
"prev","child_vitA","SierraLeone","WorldPop/GHS","drop",319,0.0989010989010989
"prev","child_vitA","SierraLeone","WorldPop/GHS","only",10,-0.0417582417582418
"prev","child_vitA","Gambia","Koppen/AEZ","drop",324,0.602740178330677
"prev","child_vitA","Gambia","Koppen/AEZ","only",5,-0.353474534031438
"prev","child_vitA","Ghana","Koppen/AEZ","drop",324,0.339542235757893
"prev","child_vitA","Ghana","Koppen/AEZ","only",5,0.173510697210964
"prev","child_vitA","Malawi","Koppen/AEZ","drop",324,0.175631418220064
"prev","child_vitA","Malawi","Koppen/AEZ","only",5,0.117468484460566
"prev","child_vitA","SierraLeone","Koppen/AEZ","drop",324,0.010989010989011
"prev","child_vitA","SierraLeone","Koppen/AEZ","only",5,0.359826906506635
"prev","child_vitA","Gambia","Gridded Livestock of the World 4 (2020, 5 arc-min, dasymetric; FAO catalog)","drop",321,0.600067272883534
"prev","child_vitA","Gambia","Gridded Livestock of the World 4 (2020, 5 arc-min, dasymetric; FAO catalog)","only",8,0.440806656657949
"prev","child_vitA","Ghana","Gridded Livestock of the World 4 (2020, 5 arc-min, dasymetric; FAO catalog)","drop",321,0.344910773875689
"prev","child_vitA","Ghana","Gridded Livestock of the World 4 (2020, 5 arc-min, dasymetric; FAO catalog)","only",8,0.240843727284568
"prev","child_vitA","Malawi","Gridded Livestock of the World 4 (2020, 5 arc-min, dasymetric; FAO catalog)","drop",321,0.177822857320571
"prev","child_vitA","Malawi","Gridded Livestock of the World 4 (2020, 5 arc-min, dasymetric; FAO catalog)","only",8,0.0337300884232769
"prev","child_vitA","SierraLeone","Gridded Livestock of the World 4 (2020, 5 arc-min, dasymetric; FAO catalog)","drop",321,0.0021978021978022
"prev","child_vitA","SierraLeone","Gridded Livestock of the World 4 (2020, 5 arc-min, dasymetric; FAO catalog)","only",8,0.248351648351648
"prev","child_vitA","Gambia","JRC Global Surface Water 1.4; USDOS LSIB 2017 (Earth Engine)","drop",325,0.619223095254723
"prev","child_vitA","Gambia","JRC Global Surface Water 1.4; USDOS LSIB 2017 (Earth Engine)","only",4,0.561978370261751
"prev","child_vitA","Ghana","JRC Global Surface Water 1.4; USDOS LSIB 2017 (Earth Engine)","drop",325,0.338815987895804
"prev","child_vitA","Ghana","JRC Global Surface Water 1.4; USDOS LSIB 2017 (Earth Engine)","only",4,0.0864377357427617
"prev","child_vitA","Malawi","JRC Global Surface Water 1.4; USDOS LSIB 2017 (Earth Engine)","drop",325,0.18751489210529
"prev","child_vitA","Malawi","JRC Global Surface Water 1.4; USDOS LSIB 2017 (Earth Engine)","only",4,-0.0891260541392013
"prev","child_vitA","SierraLeone","JRC Global Surface Water 1.4; USDOS LSIB 2017 (Earth Engine)","drop",325,-0.00659340659340659
"prev","child_vitA","SierraLeone","JRC Global Surface Water 1.4; USDOS LSIB 2017 (Earth Engine)","only",4,0.349450549450549
"prev","child_vitA","Gambia","WHO ESPEN implementation-unit database 2014-2025 (portal export, no key)","drop",326,0.614990994963414
"prev","child_vitA","Gambia","WHO ESPEN implementation-unit database 2014-2025 (portal export, no key)","only",3,-0.171004093438741
"prev","child_vitA","Ghana","WHO ESPEN implementation-unit database 2014-2025 (portal export, no key)","drop",326,0.339627676682844
"prev","child_vitA","Ghana","WHO ESPEN implementation-unit database 2014-2025 (portal export, no key)","only",3,-0.225709262495087
"prev","child_vitA","Malawi","WHO ESPEN implementation-unit database 2014-2025 (portal export, no key)","drop",326,0.177596935763818
"prev","child_vitA","Malawi","WHO ESPEN implementation-unit database 2014-2025 (portal export, no key)","only",3,-0.0159198272242882
"prev","child_vitA","SierraLeone","WHO ESPEN implementation-unit database 2014-2025 (portal export, no key)","drop",326,0.0373626373626374
"prev","child_vitA","SierraLeone","WHO ESPEN implementation-unit database 2014-2025 (portal export, no key)","only",3,-0.503296703296703
"prev","child_vitA","Gambia","Global Data Lab Subnational HDI (SHDI)","drop",327,0.614990994963414
"prev","child_vitA","Gambia","Global Data Lab Subnational HDI (SHDI)","only",2,0.496705834303095
"prev","child_vitA","Ghana","Global Data Lab Subnational HDI (SHDI)","drop",327,0.340766889015533
"prev","child_vitA","Ghana","Global Data Lab Subnational HDI (SHDI)","only",2,0.374439107352046
"prev","child_vitA","Malawi","Global Data Lab Subnational HDI (SHDI)","drop",327,0.177596935763818
"prev","child_vitA","Malawi","Global Data Lab Subnational HDI (SHDI)","only",2,0.263527680545243
"prev","child_vitA","SierraLeone","Global Data Lab Subnational HDI (SHDI)","drop",327,0.010989010989011
"prev","child_vitA","SierraLeone","Global Data Lab Subnational HDI (SHDI)","only",2,-0.277227890528751
"prev","child_vitA","Gambia","WHO Health Inequality Data Repository (HEAT) - UNICEF MICS by subnational region","drop",312,0.622564227063652
"prev","child_vitA","Gambia","WHO Health Inequality Data Repository (HEAT) - UNICEF MICS by subnational region","only",17,-0.175420752291917
"prev","child_vitA","Ghana","WHO Health Inequality Data Repository (HEAT) - UNICEF MICS by subnational region","drop",312,0.336566043538743
"prev","child_vitA","Ghana","WHO Health Inequality Data Repository (HEAT) - UNICEF MICS by subnational region","only",17,-0.16296630730704
"prev","child_vitA","Malawi","WHO Health Inequality Data Repository (HEAT) - UNICEF MICS by subnational region","drop",312,0.179449492529195
"prev","child_vitA","Malawi","WHO Health Inequality Data Repository (HEAT) - UNICEF MICS by subnational region","only",17,-0.0264124406221145
"prev","child_vitA","SierraLeone","WHO Health Inequality Data Repository (HEAT) - UNICEF MICS by subnational region","drop",312,0.010989010989011
"prev","child_vitA","SierraLeone","WHO Health Inequality Data Repository (HEAT) - UNICEF MICS by subnational region","only",17,0.276792951577365
"prev","child_vitA","Gambia","ACLED (Armed Conflict Location & Event Data Project) export","drop",322,0.609199699827938
"prev","child_vitA","Gambia","ACLED (Armed Conflict Location & Event Data Project) export","only",7,0.121617197844992
"prev","child_vitA","Ghana","ACLED (Armed Conflict Location & Event Data Project) export","drop",322,0.347374320545128
"prev","child_vitA","Ghana","ACLED (Armed Conflict Location & Event Data Project) export","only",7,-0.0769680332272862
"prev","child_vitA","Malawi","ACLED (Armed Conflict Location & Event Data Project) export","drop",322,0.174027375167115
"prev","child_vitA","Malawi","ACLED (Armed Conflict Location & Event Data Project) export","only",7,0.0704649335513736
"prev","child_vitA","SierraLeone","ACLED (Armed Conflict Location & Event Data Project) export","drop",322,0.0373626373626374
"prev","child_vitA","SierraLeone","ACLED (Armed Conflict Location & Event Data Project) export","only",7,-0.116483516483516
"prev","child_vitA","Gambia","HCES microdata (IHS4, IHS 2015/16, SLIHS 2011, GLSS7)","drop",327,0.614990994963414
"prev","child_vitA","Gambia","HCES microdata (IHS4, IHS 2015/16, SLIHS 2011, GLSS7)","only",2,0.598062593798177
"prev","child_vitA","Ghana","HCES microdata (IHS4, IHS 2015/16, SLIHS 2011, GLSS7)","drop",327,0.336096118451509
"prev","child_vitA","Ghana","HCES microdata (IHS4, IHS 2015/16, SLIHS 2011, GLSS7)","only",2,0.190622762313944
"prev","child_vitA","Malawi","HCES microdata (IHS4, IHS 2015/16, SLIHS 2011, GLSS7)","drop",327,0.178071371033
"prev","child_vitA","Malawi","HCES microdata (IHS4, IHS 2015/16, SLIHS 2011, GLSS7)","only",2,-0.0560285460748338
"prev","child_vitA","SierraLeone","HCES microdata (IHS4, IHS 2015/16, SLIHS 2011, GLSS7)","drop",327,-0.00659340659340659
"prev","child_vitA","SierraLeone","HCES microdata (IHS4, IHS 2015/16, SLIHS 2011, GLSS7)","only",2,-0.318681318681319
"prev","child_vitA","Gambia","MICS microdata (UNICEF MICS6 2017/2018, MICS5 2013-14)","drop",302,0.585143550803654
"prev","child_vitA","Gambia","MICS microdata (UNICEF MICS6 2017/2018, MICS5 2013-14)","only",27,0.581706669491228
"prev","child_vitA","Ghana","MICS microdata (UNICEF MICS6 2017/2018, MICS5 2013-14)","drop",302,0.314123560584774
"prev","child_vitA","Ghana","MICS microdata (UNICEF MICS6 2017/2018, MICS5 2013-14)","only",27,0.39055050014423
"prev","child_vitA","Malawi","MICS microdata (UNICEF MICS6 2017/2018, MICS5 2013-14)","drop",302,0.149401925480998
"prev","child_vitA","Malawi","MICS microdata (UNICEF MICS6 2017/2018, MICS5 2013-14)","only",27,0.196784579474933
"prev","child_vitA","SierraLeone","MICS microdata (UNICEF MICS6 2017/2018, MICS5 2013-14)","drop",302,0.107692307692308
