"estimand","target","arm","cells","scored","mean_spearman","median_spearman","cells_positive","mean_wmae"
"infill","prev","sl_lrn_enet",2,2,0.137841917584903,0.137841917584903,1,14.2288915023239
"infill","prev","sl_lrn_ridge",2,2,0.172784456624848,0.172784456624848,1,14.0134819337455
"infill","prev","sl_lrn_ranger",2,2,0.253603343849034,0.253603343849034,1,14.4763672781224
"infill","prev","sl_lrn_xgb",2,2,0.175015922417229,0.175015922417229,1,15.9766994079976
"infill","prev","sl_lrn_domain_index",2,2,0.256360360751396,0.256360360751396,1,19.5223995492455
"infill","prev","sl_lrn_domain_pc_ridge",2,2,0.181509154439058,0.181509154439058,1,14.0690640350563
"infill","prev","sl_lrn_domain_pc_enet",2,2,0.177256550018594,0.177256550018594,1,14.3357209805406
"infill","prev","sl_lrn_domain_pc1_ols",2,2,0.154400238731683,0.154400238731683,1,18.034394521152
"infill","prev","sl_lrn_hapc",2,2,0.199301024168982,0.199301024168982,1,16.5596795144916
"infill","prev","sl_lrn_hapc_lasso",2,2,0.199429480128577,0.199429480128577,1,15.8977409257891
"infill","prev","sl_lrn_spatial_gam",2,2,0.248221308531169,0.248221308531169,2,14.4994227003984
"infill","prev","sl_lrn_spatial_plus_domain",2,2,0.256093094281962,0.256093094281962,2,14.3774133671976
"infill","prev","ridge_min",2,2,0.169733751406402,0.169733751406402,1,13.9014800147837
"infill","prev","domain_enet",2,2,0.15077838658687,0.15077838658687,1,14.0335600266957
"region","level","domain_index",2,2,0.304075235109718,0.304075235109718,1,0.226758868948652
"region","level","sl_disc",2,2,0.118633143923564,0.118633143923564,1,0.17331168541838
"region","level","sl_nnls",2,2,0.109675035751974,0.109675035751974,1,0.167836244293958
"region","level","sl_rank_disc",2,2,0.286738385161816,0.286738385161816,1,0.179269664252641
"region","level","sl_rank_nnls",2,2,0.236185025880294,0.236185025880294,1,0.172920918230087
"region","level","sl_lrn_mean",2,2,-0.598109409931539,-0.598109409931539,0,0.230316949688542
"region","level","sl_lrn_lasso",2,2,0.173240320240897,0.173240320240897,1,0.164031539927487
"region","level","sl_lrn_enet",2,2,0.221359557818297,0.221359557818297,1,0.161272153413712
"region","level","sl_lrn_ridge",2,2,0.157911903893324,0.157911903893324,1,0.164884956977739
"region","level","sl_lrn_ranger",2,2,0.213430414813735,0.213430414813735,1,0.171468381666651
"region","level","sl_lrn_xgb",2,2,0.241616242618648,0.241616242618648,1,0.169062484204744
"region","level","sl_lrn_domain_index",2,2,0.296201793395057,0.296201793395057,1,0.228896158570634
"region","level","sl_lrn_domain_pc_ridge",2,2,0.0991055843644957,0.0991055843644957,1,0.18301507683723
"region","level","sl_lrn_domain_pc_enet",2,2,0.126813393180332,0.126813393180332,1,0.170198152160848
"region","level","sl_lrn_domain_pc1_ols",2,2,0.1977108697237,0.1977108697237,1,0.211894709235253
"region","level","sl_lrn_hapc",2,2,0.193847051104469,0.193847051104469,1,0.174796581545001
"region","level","sl_lrn_hapc_lasso",2,2,0.252741775734566,0.252741775734566,1,0.177269775916358
"region","level","sl_lrn_spatial_gam",2,2,0.21146205438507,0.21146205438507,1,0.181139629324197
"region","level","sl_lrn_spatial_plus_domain",2,2,0.212473572938689,0.212473572938689,1,0.181085244283756
"region","level","ridge_min",2,2,0.0808864193892344,0.0808864193892344,1,0.176074346454867
"region","level","domain_enet",2,2,0.102497181403459,0.102497181403459,1,0.16800302699504
"region","prev","domain_index",2,2,0.236788018799527,0.236788018799527,1,19.6339688980215
"region","prev","sl_disc",2,2,-0.022814679839782,-0.022814679839782,1,14.3683368750541
"region","prev","sl_nnls",2,2,0.0184852256079739,0.0184852256079739,1,14.6087605201548
"region","prev","sl_rank_disc",2,2,0.175362705760347,0.175362705760347,1,17.6910262388453
"region","prev","sl_rank_nnls",2,2,0.128453322278007,0.128453322278007,1,16.6688890262411
"region","prev","sl_lrn_mean",2,2,-0.620912491089904,-0.620912491089904,0,15.0875404996668
"region","prev","sl_lrn_lasso",2,2,-0.0542988802483669,-0.0542988802483669,1,14.3042721195948
"region","prev","sl_lrn_enet",2,2,-0.019771709794055,-0.019771709794055,1,14.1906115135393
"region","prev","sl_lrn_ridge",2,2,0.0254464057549627,0.0254464057549627,1,14.264334433853
"region","prev","sl_lrn_ranger",2,2,0.181433496047912,0.181433496047912,1,14.5713518752951
"region","prev","sl_lrn_xgb",2,2,0.18682691415651,0.18682691415651,1,15.4257240677758
"region","prev","sl_lrn_domain_index",2,2,0.229264385411569,0.229264385411569,1,19.592479966027
"region","prev","sl_lrn_domain_pc_ridge",2,2,0.0270348293074986,0.0270348293074986,1,14.3366664538956
"region","prev","sl_lrn_domain_pc_enet",2,2,-0.0509758767447733,-0.0509758767447733,1,14.7205735971115
"region","prev","sl_lrn_domain_pc1_ols",2,2,-0.0088855343693986,-0.0088855343693986,1,20.1581262724422
"region","prev","sl_lrn_hapc",2,2,0.127997327870187,0.127997327870187,1,16.6330995506105
"region","prev","sl_lrn_hapc_lasso",2,2,0.0935940363782999,0.0935940363782999,1,15.892049873201
"region","prev","sl_lrn_spatial_gam",2,2,0.167132730849715,0.167132730849715,1,15.6705295822637
"region","prev","sl_lrn_spatial_plus_domain",2,2,0.186138224539318,0.186138224539318,1,15.5852923858941
"region","prev","ridge_min",2,2,0.000891980844559437,0.000891980844559437,1,14.1561671968137
"region","prev","domain_enet",2,2,-0.0551548766635958,-0.0551548766635958,1,14.1815430823347
