"country","outcome","fraction","rep","arm","n_areas","mae","rho"
"Malawi","child_iron",0.4,7,"aug_idx",87,19.7456108127892,0.102821505536043
"Malawi","child_iron",0.4,7,"model_sp",87,14.1534674725757,0.240628679667289
"Malawi","child_iron",0.4,8,"survey",87,18.0906389980078,0.0227604500837273
"Malawi","child_iron",0.4,8,"model_idx",87,21.8587153907714,0.122261587042414
"Malawi","child_iron",0.4,8,"aug_idx",87,23.714227134331,0.0803391343872122
"Malawi","child_iron",0.4,8,"model_sp",87,13.8391502944255,0.135422606818781
"Malawi","child_iron",0.6,1,"survey",87,15.5253986188681,0.16785859176652
"Malawi","child_iron",0.6,1,"model_idx",87,20.1044252196192,0.183269252519975
"Malawi","child_iron",0.6,1,"aug_idx",87,21.4083050515541,0.106588328775178
"Malawi","child_iron",0.6,1,"model_sp",87,11.9695279801052,0.137702755775186
"Malawi","child_iron",0.6,2,"survey",87,15.1040022752296,0.186286491155355
"Malawi","child_iron",0.6,2,"model_idx",87,18.6058799265243,0.195098665305802
"Malawi","child_iron",0.6,2,"aug_idx",87,19.1657385186131,0.213099132132601
"Malawi","child_iron",0.6,2,"model_sp",87,12.7088047232495,0.291786101653182
"Malawi","child_iron",0.6,3,"survey",87,15.6958470432973,0.122236593230976
"Malawi","child_iron",0.6,3,"model_idx",87,23.2781527386825,0.150234454439585
"Malawi","child_iron",0.6,3,"aug_idx",87,22.2248044424366,0.111750609533895
"Malawi","child_iron",0.6,3,"model_sp",87,13.9186528116465,0.112666720233863
"Malawi","child_iron",0.6,4,"survey",87,14.519457981778,0.0745292883743094
"Malawi","child_iron",0.6,4,"model_idx",87,18.1809022927406,0.0894639244534904
"Malawi","child_iron",0.6,4,"aug_idx",87,23.5290561138278,-0.00318766276532107
"Malawi","child_iron",0.6,4,"model_sp",87,13.1696223055161,0.0259116127405817
"Malawi","child_iron",0.6,5,"survey",87,15.0746489570845,0.0985077495874221
"Malawi","child_iron",0.6,5,"model_idx",87,18.8426612776017,0.104412581011679
"Malawi","child_iron",0.6,5,"aug_idx",87,20.1675279692259,0.0391503359660678
"Malawi","child_iron",0.6,5,"model_sp",87,13.5671959175337,0.0999799714404284
"Malawi","child_iron",0.6,6,"survey",87,15.0342106391184,0.20123598254648
"Malawi","child_iron",0.6,6,"model_idx",87,18.560436803489,0.137949011862478
"Malawi","child_iron",0.6,6,"aug_idx",87,19.0282606879224,0.188199792077304
"Malawi","child_iron",0.6,6,"model_sp",87,13.1477289531032,-0.10347315964164
"Malawi","child_iron",0.6,7,"survey",87,15.33598249912,0.11082631924322
"Malawi","child_iron",0.6,7,"model_idx",87,18.2265594337965,0.0713230593563355
"Malawi","child_iron",0.6,7,"aug_idx",87,19.1445670089369,0.108841126208753
"Malawi","child_iron",0.6,7,"model_sp",87,13.1644935434889,0.153983019323915
"Malawi","child_iron",0.6,8,"survey",87,15.2117120405281,0.17922501392473
"Malawi","child_iron",0.6,8,"model_idx",87,21.0793715140483,0.00148665711957579
"Malawi","child_iron",0.6,8,"aug_idx",87,19.127876547464,0.173205464219828
"Malawi","child_iron",0.6,8,"model_sp",87,14.332558868893,0.222925603169764
"Malawi","child_iron",0.8,1,"survey",87,13.4940316388612,0.171193703564471
"Malawi","child_iron",0.8,1,"model_idx",87,17.0062336269816,0.226674168054093
"Malawi","child_iron",0.8,1,"aug_idx",87,17.1479977795205,0.101608460764118
"Malawi","child_iron",0.8,1,"model_sp",87,12.8098489023157,0.166551200371617
"Malawi","child_iron",0.8,2,"survey",87,14.4202536930099,0.1650743686362
"Malawi","child_iron",0.8,2,"model_idx",87,17.400410173845,0.191395703400601
"Malawi","child_iron",0.8,2,"aug_idx",87,19.3539246772982,0.105639782487357
"Malawi","child_iron",0.8,2,"model_sp",87,14.4536428870161,0.144342549536236
"Malawi","child_iron",0.8,3,"survey",87,14.1421128018607,0.111058453157854
"Malawi","child_iron",0.8,3,"model_idx",87,17.4390727652379,0.209281191814639
"Malawi","child_iron",0.8,3,"aug_idx",87,18.0131668202464,0.0875535585570805
"Malawi","child_iron",0.8,3,"model_sp",87,12.7919006511872,0.186753320125361
"Malawi","child_iron",0.8,4,"survey",87,13.148685561249,0.146005921015656
"Malawi","child_iron",0.8,4,"model_idx",87,14.415109280602,0.236852752995483
"Malawi","child_iron",0.8,4,"aug_idx",87,15.9863097073258,0.188911201793169
"Malawi","child_iron",0.8,4,"model_sp",87,11.7548519591943,0.232201249124418
"Malawi","child_iron",0.8,5,"survey",87,14.1122640637042,0.180258180935754
"Malawi","child_iron",0.8,5,"model_idx",87,16.0148690105332,0.191614597700416
"Malawi","child_iron",0.8,5,"aug_idx",87,17.2192228613594,0.146983631744011
"Malawi","child_iron",0.8,5,"model_sp",87,13.2904881893265,0.0550883987867348
"Malawi","child_iron",0.8,6,"survey",87,13.7752532461758,0.152581228470373
"Malawi","child_iron",0.8,6,"model_idx",87,16.7813648375898,0.174814460189627
"Malawi","child_iron",0.8,6,"aug_idx",87,17.7862389407657,0.109734948672276
"Malawi","child_iron",0.8,6,"model_sp",87,13.1033149758293,0.199321501173063
"Malawi","child_iron",0.8,7,"survey",87,14.6140855763396,0.107584439072249
"Malawi","child_iron",0.8,7,"model_idx",87,15.1510029410076,0.266558533599522
"Malawi","child_iron",0.8,7,"aug_idx",87,16.7752021423826,0.208456727704709
"Malawi","child_iron",0.8,7,"model_sp",87,12.9298930537048,0.135367883243828
"Malawi","child_iron",0.8,8,"survey",87,14.0728247330893,0.141103392367193
"Malawi","child_iron",0.8,8,"model_idx",87,17.1121971184595,0.267069286965757
"Malawi","child_iron",0.8,8,"aug_idx",87,17.0530880085363,0.152045585491516
"Malawi","child_iron",0.8,8,"model_sp",87,12.4298105921044,0.0842195818537599
"Malawi","child_iron",1,1,"survey",87,12.6418628234251,0.191990105401425
"Malawi","child_iron",1,1,"model_idx",87,15.0027656172366,0.193840023081867
"Malawi","child_iron",1,1,"aug_idx",87,14.9361389061653,0.18620237249045
"Malawi","child_iron",1,1,"model_sp",87,12.4680412845608,0.0544681982705928
"Malawi","child_iron",1,2,"survey",87,12.6418628234251,0.191990105401425
"Malawi","child_iron",1,2,"model_idx",87,14.151062786893,0.280221186146298
"Malawi","child_iron",1,2,"aug_idx",87,14.8432591029437,0.21230563668029
"Malawi","child_iron",1,2,"model_sp",87,11.1545277565598,0.284070077584709
"Malawi","child_iron",1,3,"survey",87,12.6418628234251,0.191990105401425
"Malawi","child_iron",1,3,"model_idx",87,15.4183556985282,0.181536339313108
"Malawi","child_iron",1,3,"aug_idx",87,14.7758413895337,0.207873006912204
"Malawi","child_iron",1,3,"model_sp",87,12.0950388570306,0.132002383384174
"Malawi","child_iron",1,4,"survey",87,12.6418628234251,0.191990105401425
"Malawi","child_iron",1,4,"model_idx",87,14.8324143117638,0.217535331036823
"Malawi","child_iron",1,4,"aug_idx",87,14.6752258206787,0.248167982869825
"Malawi","child_iron",1,4,"model_sp",87,12.0936673175501,0.102798235550544
"Malawi","child_iron",1,5,"survey",87,12.6418628234251,0.191990105401425
"Malawi","child_iron",1,5,"model_idx",87,14.1038887068836,0.237646244832312
"Malawi","child_iron",1,5,"aug_idx",87,14.2416864878317,0.220495969050128
"Malawi","child_iron",1,5,"model_sp",87,11.7815701252122,0.130917032480926
"Malawi","child_iron",1,6,"survey",87,12.6418628234251,0.191990105401425
"Malawi","child_iron",1,6,"model_idx",87,14.6448228923659,0.215930106171514
"Malawi","child_iron",1,6,"aug_idx",87,15.2772187232522,0.190671484808068
"Malawi","child_iron",1,6,"model_sp",87,12.3076630015791,0.0198737783040224
"Malawi","child_iron",1,7,"survey",87,12.6418628234251,0.191990105401425
"Malawi","child_iron",1,7,"model_idx",87,14.5379594146736,0.239488605189087
"Malawi","child_iron",1,7,"aug_idx",87,15.2352168291091,0.212196189031695
"Malawi","child_iron",1,7,"model_sp",87,11.6658352839242,0.169670444143978
"Malawi","child_iron",1,8,"survey",87,12.6418628234251,0.191990105401425
"Malawi","child_iron",1,8,"model_idx",87,15.8592545416558,0.169351223290082
"Malawi","child_iron",1,8,"aug_idx",87,15.3775565071767,0.202117884723598
"Malawi","child_iron",1,8,"model_sp",87,12.3942199067867,0.0607978917735719
"Malawi","women_iron",0.15,1,"survey",87,20.1158207275317,-0.0368184155682337
"Malawi","women_iron",0.15,1,"model_idx",87,24.7374509819405,-0.0479567634269401
"Malawi","women_iron",0.15,1,"aug_idx",87,26.5337615933475,-0.138742945815645
"Malawi","women_iron",0.15,1,"model_sp",87,15.7923248678065,-0.052881101999249
"Malawi","women_iron",0.15,2,"survey",87,22.8330840296951,-0.171555996668683
"Malawi","women_iron",0.15,2,"model_idx",87,21.4896426980415,0.242273755247391
"Malawi","women_iron",0.15,2,"aug_idx",87,25.5898653966242,-0.0184848664216321
"Malawi","women_iron",0.15,2,"model_sp",87,14.1316113692289,0.0951637685374197
"Malawi","women_iron",0.15,3,"survey",87,22.7688513731077,-0.0974134298781342
"Malawi","women_iron",0.15,3,"model_idx",87,23.4267143665888,0.262072928567256
"Malawi","women_iron",0.15,3,"aug_idx",87,27.6726120731469,-0.0462075378952366
"Malawi","women_iron",0.15,3,"model_sp",87,16.6550993710495,0.107807840886619
"Malawi","women_iron",0.15,4,"survey",87,20.8062877527276,-0.109092277108887
"Malawi","women_iron",0.15,4,"model_idx",87,22.8666958311428,0.112056471346562
"Malawi","women_iron",0.15,4,"aug_idx",87,25.3186798167102,-0.148573155199608
"Malawi","women_iron",0.15,4,"model_sp",87,16.3476706691305,-0.0638127633787541
"Malawi","women_iron",0.15,5,"survey",87,19.9989140769628,-0.0442546458764134
"Malawi","women_iron",0.15,5,"model_idx",87,22.8968484983053,0.0895544655772333
"Malawi","women_iron",0.15,5,"aug_idx",87,25.2257396555742,-0.079104490956068
"Malawi","women_iron",0.15,5,"model_sp",87,15.4539269674078,0.02240944301421
"Malawi","women_iron",0.15,6,"survey",87,22.8282289513487,-0.173503428133206
"Malawi","women_iron",0.15,6,"model_idx",87,29.3208574226563,-0.0951267434353722
"Malawi","women_iron",0.15,6,"aug_idx",87,30.2941843687508,-0.308568606425402
"Malawi","women_iron",0.15,6,"model_sp",87,19.2186679663433,-0.183015079420471
"Malawi","women_iron",0.15,7,"survey",87,22.3991163193929,-0.0117198675083056
"Malawi","women_iron",0.15,7,"model_idx",87,22.0725371353395,0.109964553080882
"Malawi","women_iron",0.15,7,"aug_idx",87,25.335955434944,-0.00666454873488989
"Malawi","women_iron",0.15,7,"model_sp",87,18.2150173722749,0.118082306704782
"Malawi","women_iron",0.15,8,"survey",87,22.2333790637103,-0.0158512944842573
"Malawi","women_iron",0.15,8,"model_idx",87,28.1527119290602,0.0620910961335484
"Malawi","women_iron",0.15,8,"aug_idx",87,32.1677200801706,-0.0992184692906732
"Malawi","women_iron",0.15,8,"model_sp",87,16.5794813461391,0.0662656763893967
"Malawi","women_iron",0.25,1,"survey",87,23.8923919632956,-0.319408423918063
"Malawi","women_iron",0.25,1,"model_idx",87,27.9417892216309,-0.111612170121993
"Malawi","women_iron",0.25,1,"aug_idx",87,33.8877884143142,-0.446441458378436
"Malawi","women_iron",0.25,1,"model_sp",87,15.1685608430921,-0.0872589092502923
"Malawi","women_iron",0.25,2,"survey",87,18.5203621255189,-0.104749886269844
"Malawi","women_iron",0.25,2,"model_idx",87,21.1473602125017,0.178942318195253
"Malawi","women_iron",0.25,2,"aug_idx",87,22.7287446794533,-0.0615174873501086
"Malawi","women_iron",0.25,2,"model_sp",87,15.3181279583904,0.122349449715749
"Malawi","women_iron",0.25,3,"survey",87,20.1764030185882,-0.0758819370368844
"Malawi","women_iron",0.25,3,"model_idx",87,20.0937912486429,0.0972649430786116
"Malawi","women_iron",0.25,3,"aug_idx",87,26.2916918877847,-0.0578982671343559
"Malawi","women_iron",0.25,3,"model_sp",87,14.46523528772,0.0273985755151019
"Malawi","women_iron",0.25,4,"survey",87,17.2964638707069,0.0626312003711458
"Malawi","women_iron",0.25,4,"model_idx",87,21.3894528180425,0.114879635377679
"Malawi","women_iron",0.25,4,"aug_idx",87,24.7916175759184,-0.0488641010715052
"Malawi","women_iron",0.25,4,"model_sp",87,14.7880350853663,0.188652151207193
"Malawi","women_iron",0.25,5,"survey",87,18.9969764802905,-0.0187920305514885
"Malawi","women_iron",0.25,5,"model_idx",87,24.0719228535208,-0.365909827259288
"Malawi","women_iron",0.25,5,"aug_idx",87,29.7813885886269,-0.30895737176827
"Malawi","women_iron",0.25,5,"model_sp",87,15.6716013066777,-0.0265747669945464
"Malawi","women_iron",0.25,6,"survey",87,20.8130068619838,-0.0821540932367378
"Malawi","women_iron",0.25,6,"model_idx",87,21.6699459642982,-0.0634054872562324
"Malawi","women_iron",0.25,6,"aug_idx",87,28.6611613142466,-0.149248866390784
"Malawi","women_iron",0.25,6,"model_sp",87,14.8472697359995,-0.0357940174043577
"Malawi","women_iron",0.25,7,"survey",87,17.5211867734837,0.0251838632803618
"Malawi","women_iron",0.25,7,"model_idx",87,18.7287039897028,0.156690231864745
"Malawi","women_iron",0.25,7,"aug_idx",87,23.1552472274411,-0.0366365054065197
"Malawi","women_iron",0.25,7,"model_sp",87,15.5907035208534,-0.0633221807766256
"Malawi","women_iron",0.25,8,"survey",87,20.4401243716648,-0.202313253032084
"Malawi","women_iron",0.25,8,"model_idx",87,20.1112764456487,0.0791689244529278
"Malawi","women_iron",0.25,8,"aug_idx",87,24.4004329662729,-0.197770483707857
"Malawi","women_iron",0.25,8,"model_sp",87,14.3532778619669,0.0550378141935121
"Malawi","women_iron",0.4,1,"survey",87,19.5700424539145,-0.0578066072919481
"Malawi","women_iron",0.4,1,"model_idx",87,20.8534317191258,0.0166705521968576
"Malawi","women_iron",0.4,1,"aug_idx",87,27.3470405794808,-0.114926440406101
"Malawi","women_iron",0.4,1,"model_sp",87,14.5871181627765,-0.0801500896571848
"Malawi","women_iron",0.4,2,"survey",87,18.7622409390567,-0.0461982921476635
"Malawi","women_iron",0.4,2,"model_idx",87,17.760613907049,-0.0300366140359816
"Malawi","women_iron",0.4,2,"aug_idx",87,24.6907763951352,-0.108261891671211
"Malawi","women_iron",0.4,2,"model_sp",87,15.0956987909531,0.107992966396856
"Malawi","women_iron",0.4,3,"survey",87,16.7615845742638,-0.0804342822589678
"Malawi","women_iron",0.4,3,"model_idx",87,18.1472757330735,0.215847088661034
"Malawi","women_iron",0.4,3,"aug_idx",87,20.7816094055679,-0.00271210108239269
"Malawi","women_iron",0.4,3,"model_sp",87,15.2199810250915,0.12110910879716
"Malawi","women_iron",0.4,4,"survey",87,19.828824434057,-0.133869746229878
"Malawi","women_iron",0.4,4,"model_idx",87,18.930547262536,0.161179525487996
"Malawi","women_iron",0.4,4,"aug_idx",87,21.8266166527557,-0.103652245462912
"Malawi","women_iron",0.4,4,"model_sp",87,15.0403438267424,0.0466886536818155
"Malawi","women_iron",0.4,5,"survey",87,19.4462452209465,-0.0531604349918283
"Malawi","women_iron",0.4,5,"model_idx",87,19.9534665312481,0.111306713030101
"Malawi","women_iron",0.4,5,"aug_idx",87,25.5042382877519,-0.042699393491732
"Malawi","women_iron",0.4,5,"model_sp",87,15.0058601798379,0.015198804390472
"Malawi","women_iron",0.4,6,"survey",87,17.3639430268281,-0.158781001764463
"Malawi","women_iron",0.4,6,"model_idx",87,18.9236935108906,0.14715626808753
"Malawi","women_iron",0.4,6,"aug_idx",87,22.0154235867543,-0.127117010800337
"Malawi","women_iron",0.4,6,"model_sp",87,15.1794869407639,0.164502528396753
"Malawi","women_iron",0.4,7,"survey",87,17.8742511216434,0.0438416831995099
"Malawi","women_iron",0.4,7,"model_idx",87,21.6404685102054,0.130013645839568
"Malawi","women_iron",0.4,7,"aug_idx",87,22.0701882505163,0.00199936462046697
"Malawi","women_iron",0.4,7,"model_sp",87,15.4471849519399,0.0826492840453867
"Malawi","women_iron",0.4,8,"survey",87,18.6130537049915,-0.134129367671655
"Malawi","women_iron",0.4,8,"model_idx",87,19.3622647982794,0.169482404622133
"Malawi","women_iron",0.4,8,"aug_idx",87,23.8321974013533,-0.150183754477206
"Malawi","women_iron",0.4,8,"model_sp",87,14.8801439985302,0.0398297535275281
"Malawi","women_iron",0.6,1,"survey",87,16.6112389489686,-0.0517665179206883
"Malawi","women_iron",0.6,1,"model_idx",87,18.9739925142205,0.170204394112058
"Malawi","women_iron",0.6,1,"aug_idx",87,20.161001701143,-0.0681542671319365
"Malawi","women_iron",0.6,1,"model_sp",87,15.533072775127,-0.0540196238872076
"Malawi","women_iron",0.6,2,"survey",87,19.0474305192267,-0.169532654677834
"Malawi","women_iron",0.6,2,"model_idx",87,18.1623055244515,0.228102397438735
"Malawi","women_iron",0.6,2,"aug_idx",87,21.4601650322326,-0.080650296009855
"Malawi","women_iron",0.6,2,"model_sp",87,14.551636652075,0.132290689615485
"Malawi","women_iron",0.6,3,"survey",87,17.5917888181042,-0.0763728920361809
"Malawi","women_iron",0.6,3,"model_idx",87,22.0020555656765,0.0431342438852617
"Malawi","women_iron",0.6,3,"aug_idx",87,23.8973996640432,-0.153293877220155
"Malawi","women_iron",0.6,3,"model_sp",87,15.2217290018191,0.13102257987036
"Malawi","women_iron",0.6,4,"survey",87,18.5093033847468,-0.177555494899967
"Malawi","women_iron",0.6,4,"model_idx",87,23.9260160573912,-0.140001167116863
"Malawi","women_iron",0.6,4,"aug_idx",87,27.9046755994546,-0.272904014376054
"Malawi","women_iron",0.6,4,"model_sp",87,14.7401068747412,0.00184199882685989
"Malawi","women_iron",0.6,5,"survey",87,17.743012497667,-0.086039825143412
"Malawi","women_iron",0.6,5,"model_idx",87,19.8771761357738,0.122867801144413
"Malawi","women_iron",0.6,5,"aug_idx",87,23.9246863473507,-0.124414166035632
"Malawi","women_iron",0.6,5,"model_sp",87,14.9874505435555,0.0464942718960664
"Malawi","women_iron",0.6,6,"survey",87,18.6108613512171,-0.141736611360508
"Malawi","women_iron",0.6,6,"model_idx",87,20.556843189383,0.0338224307203318
"Malawi","women_iron",0.6,6,"aug_idx",87,23.9590310792995,-0.169853429562819
"Malawi","women_iron",0.6,6,"model_sp",87,14.5522842323605,-0.203147478658764
"Malawi","women_iron",0.6,7,"survey",87,17.3333918622215,-0.139358124568011
"Malawi","women_iron",0.6,7,"model_idx",87,19.7788226808903,0.0984590026196414
"Malawi","women_iron",0.6,7,"aug_idx",87,23.7563126427303,-0.181192418729819
"Malawi","women_iron",0.6,7,"model_sp",87,15.1777953895805,0.0147082217883435
"Malawi","women_iron",0.6,8,"survey",87,17.59967786272,-0.0596626765948603
"Malawi","women_iron",0.6,8,"model_idx",87,20.5226558132733,0.101171091344616
"Malawi","women_iron",0.6,8,"aug_idx",87,22.3580905587992,-0.137743263505412
"Malawi","women_iron",0.6,8,"model_sp",87,15.605449887516,0.0718009291454882
"Malawi","women_iron",0.8,1,"survey",87,16.3401680835523,-0.114706008640328
"Malawi","women_iron",0.8,1,"model_idx",87,18.250652199052,0.160198360283739
"Malawi","women_iron",0.8,1,"aug_idx",87,19.6240578769074,-0.0916282887870486
"Malawi","women_iron",0.8,1,"model_sp",87,14.5686170117865,0.157541809211836
"Malawi","women_iron",0.8,2,"survey",87,16.25869663794,-0.0366697379436694
"Malawi","women_iron",0.8,2,"model_idx",87,19.0116626533864,0.188679920033728
"Malawi","women_iron",0.8,2,"aug_idx",87,20.8839340608377,-0.0761239566607423
"Malawi","women_iron",0.8,2,"model_sp",87,15.0558551117573,0.0215948907691664
"Malawi","women_iron",0.8,3,"survey",87,17.1235058230952,-0.101663063605905
"Malawi","women_iron",0.8,3,"model_idx",87,19.9020136207378,0.121266465480861
"Malawi","women_iron",0.8,3,"aug_idx",87,21.9057201008899,-0.115009747265287
"Malawi","women_iron",0.8,3,"model_sp",87,15.05611807458,-0.0237608592389414
"Malawi","women_iron",0.8,4,"survey",87,16.9746220354215,-0.128082667706204
"Malawi","women_iron",0.8,4,"model_idx",87,18.6846134415123,0.154848233037885
"Malawi","women_iron",0.8,4,"aug_idx",87,22.0443330493314,-0.140251725598683
"Malawi","women_iron",0.8,4,"model_sp",87,14.6148818707599,-0.00777527142996134
"Malawi","women_iron",0.8,5,"survey",87,17.2828856906029,-0.0602504699454824
"Malawi","women_iron",0.8,5,"model_idx",87,17.1578803499285,0.216587590701983
"Malawi","women_iron",0.8,5,"aug_idx",87,20.7407654958455,-0.036192202157527
"Malawi","women_iron",0.8,5,"model_sp",87,15.0290455567103,0.0160688942885868
"Malawi","women_iron",0.8,6,"survey",87,16.5399985956062,-0.0908506835605691
"Malawi","women_iron",0.8,6,"model_idx",87,20.1405031521293,0.102624326599978
"Malawi","women_iron",0.8,6,"aug_idx",87,23.0559283652812,-0.211747523415752
"Malawi","women_iron",0.8,6,"model_sp",87,15.2440989369391,0.0351460781185276
"Malawi","women_iron",0.8,7,"survey",87,16.1778435240735,-0.0541169871437033
"Malawi","women_iron",0.8,7,"model_idx",87,19.5687619470649,0.0534272222544486
"Malawi","women_iron",0.8,7,"aug_idx",87,24.1873553137502,-0.207452592008822
"Malawi","women_iron",0.8,7,"model_sp",87,15.3104459990188,-0.0851392221580767
"Malawi","women_iron",0.8,8,"survey",87,16.3218181948616,-0.038045545974915
"Malawi","women_iron",0.8,8,"model_idx",87,17.9478584073137,0.172009367836871
"Malawi","women_iron",0.8,8,"aug_idx",87,20.7706716792094,-0.0532238267022456
"Malawi","women_iron",0.8,8,"model_sp",87,14.9362749010006,-0.00492433857230885
"Malawi","women_iron",1,1,"survey",87,16.5761638117389,-0.100139213026886
"Malawi","women_iron",1,1,"model_idx",87,17.8181023169503,0.197158668402591
"Malawi","women_iron",1,1,"aug_idx",87,20.6071609451828,-0.0636094151474491
"Malawi","women_iron",1,1,"model_sp",87,14.3635708327249,0.10955727695836
"Malawi","women_iron",1,2,"survey",87,16.5761638117389,-0.100139213026886
"Malawi","women_iron",1,2,"model_idx",87,18.5112421662253,0.143527808086882
"Malawi","women_iron",1,2,"aug_idx",87,22.1680691044313,-0.183201039667973
"Malawi","women_iron",1,2,"model_sp",87,14.8412146486086,-0.0362198060779032
"Malawi","women_iron",1,3,"survey",87,16.5761638117389,-0.100139213026886
"Malawi","women_iron",1,3,"model_idx",87,18.6386916525408,0.135576667422195
"Malawi","women_iron",1,3,"aug_idx",87,20.4081073182269,-0.077530916949219
"Malawi","women_iron",1,3,"model_sp",87,14.7033160121979,0.0966725414458526
"Malawi","women_iron",1,4,"survey",87,16.5761638117389,-0.100139213026886
"Malawi","women_iron",1,4,"model_idx",87,18.6627550368672,0.109112975733791
"Malawi","women_iron",1,4,"aug_idx",87,21.9990136669632,-0.156857559529783
"Malawi","women_iron",1,4,"model_sp",87,14.6124470092176,0.0366733635779843
"Malawi","women_iron",1,5,"survey",87,16.5761638117389,-0.100139213026886
"Malawi","women_iron",1,5,"model_idx",87,18.2255452753364,0.189596291309403
"Malawi","women_iron",1,5,"aug_idx",87,20.5083982660395,-0.0652662960134842
"Malawi","women_iron",1,5,"model_sp",87,14.7024139327884,-0.00374879158230279
"Malawi","women_iron",1,6,"survey",87,16.5761638117389,-0.100139213026886
"Malawi","women_iron",1,6,"model_idx",87,19.8130155890478,0.121451590991098
"Malawi","women_iron",1,6,"aug_idx",87,22.4521743689102,-0.14574072198728
"Malawi","women_iron",1,6,"model_sp",87,14.8371677421267,-0.00111075306142305
"Malawi","women_iron",1,7,"survey",87,16.5761638117389,-0.100139213026886
"Malawi","women_iron",1,7,"model_idx",87,18.8571232408537,0.147433956352886
"Malawi","women_iron",1,7,"aug_idx",87,21.8916875225661,-0.134299913325719
"Malawi","women_iron",1,7,"model_sp",87,14.6973037310303,0.0542602870505159
"Malawi","women_iron",1,8,"survey",87,16.5761638117389,-0.100139213026886
"Malawi","women_iron",1,8,"model_idx",87,19.8331419482247,0.148970498087855
"Malawi","women_iron",1,8,"aug_idx",87,21.4489147953273,-0.108974628133137
"Malawi","women_iron",1,8,"model_sp",87,14.4384710873399,0.0945898794556844
"Malawi","women_folate",0.15,1,"survey",87,20.926585574307,0.24784741902329
"Malawi","women_folate",0.15,1,"model_idx",87,26.5708619325202,0.180746497332667
"Malawi","women_folate",0.15,1,"aug_idx",87,28.4266299800755,0.0789425583151881
"Malawi","women_folate",0.15,1,"model_sp",87,18.9766396829797,0.0819535542316938
"Malawi","women_folate",0.15,2,"survey",87,22.2979789835621,0.247733591642766
"Malawi","women_folate",0.15,2,"model_idx",87,26.0617136522554,0.243728976652481
"Malawi","women_folate",0.15,2,"aug_idx",87,31.0946612485558,0.108441876433322
"Malawi","women_folate",0.15,2,"model_sp",87,19.2737644765161,0.213056900187984
"Malawi","women_folate",0.15,3,"survey",87,22.8460157720727,0.181751204510705
"Malawi","women_folate",0.15,3,"model_idx",87,26.861402534306,0.336480591187305
"Malawi","women_folate",0.15,3,"aug_idx",87,29.8227946664169,0.115963318225512
"Malawi","women_folate",0.15,3,"model_sp",87,18.8030725672118,0.403326169667291
"Malawi","women_folate",0.15,4,"survey",87,24.6626277619686,0.229149217481788
"Malawi","women_folate",0.15,4,"model_idx",87,26.7459167737846,0.362023589007815
"Malawi","women_folate",0.15,4,"aug_idx",87,29.6371904422607,0.182986066868794
"Malawi","women_folate",0.15,4,"model_sp",87,17.6719846409312,0.18965489708275
"Malawi","women_folate",0.15,5,"survey",87,21.4831772872954,0.118624472347305
"Malawi","women_folate",0.15,5,"model_idx",87,26.8001980928105,0.0754374833591148
"Malawi","women_folate",0.15,5,"aug_idx",87,28.2732507344258,0.032929579628557
"Malawi","women_folate",0.15,5,"model_sp",87,18.4796436466299,-0.0448864196393943
"Malawi","women_folate",0.15,6,"survey",87,21.4428188779256,0.170156540576092
"Malawi","women_folate",0.15,6,"model_idx",87,27.4506752111988,0.246996320761445
"Malawi","women_folate",0.15,6,"aug_idx",87,30.0098319870743,0.0470974439945398
"Malawi","women_folate",0.15,6,"model_sp",87,19.7972587554546,-0.0287172552027232
"Malawi","women_folate",0.15,7,"survey",87,21.4500754444261,0.311406566255891
"Malawi","women_folate",0.15,7,"model_idx",87,25.4316083331585,0.281336014259937
"Malawi","women_folate",0.15,7,"aug_idx",87,27.4592084375234,0.124964845716909
"Malawi","women_folate",0.15,7,"model_sp",87,18.0919481959757,0.235779370187934
"Malawi","women_folate",0.15,8,"survey",87,21.8109477495593,0.306457346523479
"Malawi","women_folate",0.15,8,"model_idx",87,23.5868709609946,0.393710310793899
"Malawi","women_folate",0.15,8,"aug_idx",87,27.2382191906821,0.136805531310555
"Malawi","women_folate",0.15,8,"model_sp",87,21.8911611268269,0.191888978524777
"Malawi","women_folate",0.25,1,"survey",87,21.2665702331219,0.281410767815134
"Malawi","women_folate",0.25,1,"model_idx",87,21.2249168071556,0.389940298360479
"Malawi","women_folate",0.25,1,"aug_idx",87,24.1669014980478,0.184149656254962
"Malawi","women_folate",0.25,1,"model_sp",87,17.7748881497521,0.225195409356331
"Malawi","women_folate",0.25,2,"survey",87,20.4650232339801,0.380903933359263
"Malawi","women_folate",0.25,2,"model_idx",87,25.3782375209863,0.318226284071409
"Malawi","women_folate",0.25,2,"aug_idx",87,26.5164822017046,0.252112585122269
"Malawi","women_folate",0.25,2,"model_sp",87,18.0310464373194,0.433486269134657
"Malawi","women_folate",0.25,3,"survey",87,21.107602685335,0.188715340039513
"Malawi","women_folate",0.25,3,"model_idx",87,20.6317102486258,0.371406731064329
"Malawi","women_folate",0.25,3,"aug_idx",87,26.2809075087421,0.134310795666611
"Malawi","women_folate",0.25,3,"model_sp",87,18.141709613563,0.24573034127763
"Malawi","women_folate",0.25,4,"survey",87,21.61712641072,0.285834469230022
"Malawi","women_folate",0.25,4,"model_idx",87,26.143452749122,0.292115457217717
"Malawi","women_folate",0.25,4,"aug_idx",87,28.1234935347248,0.085849624911482
