"country","outcome","target","estimand","arm","rep","n_units","collapsed","spearman","wmae"
"Gambia","child_vitA","prev","infill","spatial",8,30,FALSE,0.521662046434015,199.347477044757
"Gambia","child_vitA","prev","infill","spatial",9,30,FALSE,0.328099143636765,203.351142833895
"Gambia","child_vitA","prev","infill","spatial",10,30,FALSE,0.415191312789498,196.937914508973
"Gambia","child_vitA","prev","infill","domain_index",1,30,FALSE,0.661989582409006,235.869830808166
"Gambia","child_vitA","prev","infill","domain_index",2,30,FALSE,0.6156592213252,236.969041524826
"Gambia","child_vitA","prev","infill","domain_index",3,30,FALSE,0.588707424733178,239.327025910677
"Gambia","child_vitA","prev","infill","domain_index",4,30,FALSE,0.618109384651747,229.853041044951
"Gambia","child_vitA","prev","infill","domain_index",5,30,FALSE,0.613877284360438,239.576638046886
"Gambia","child_vitA","prev","infill","domain_index",6,30,FALSE,0.632810364611032,232.64502158334
"Gambia","child_vitA","prev","infill","domain_index",7,30,FALSE,0.594721461989249,242.699457743999
"Gambia","child_vitA","prev","infill","domain_index",8,30,FALSE,0.620114063737104,231.843153781953
"Gambia","child_vitA","prev","infill","domain_index",9,30,FALSE,0.490255407430089,236.527807069429
"Gambia","child_vitA","prev","infill","domain_index",10,30,FALSE,0.560641917538179,227.160382540818
"Gambia","child_vitA","prev","infill","domain_enet",1,30,FALSE,0.610090668310319,205.085022562116
"Gambia","child_vitA","prev","infill","domain_enet",2,30,FALSE,0.361955945967239,205.937641861167
"Gambia","child_vitA","prev","infill","domain_enet",3,30,FALSE,0.504510903148183,212.806825725578
"Gambia","child_vitA","prev","infill","domain_enet",4,30,FALSE,0.549727553629013,214.130999120498
"Gambia","child_vitA","prev","infill","domain_enet",5,30,FALSE,0.464640063561638,214.080231680194
"Gambia","child_vitA","prev","infill","domain_enet",6,30,FALSE,0.473327006264852,211.892059325877
"Gambia","child_vitA","prev","infill","domain_enet",7,30,FALSE,0.512752361610206,206.447586287699
"Gambia","child_vitA","prev","infill","domain_enet",8,30,FALSE,0.611427121033891,208.576378005134
"Gambia","child_vitA","prev","infill","domain_enet",9,30,FALSE,0.297806215235815,206.126969922164
"Gambia","child_vitA","prev","infill","domain_enet",10,30,FALSE,0.442811335743306,205.622549228742
"Gambia","child_vitA","prev","infill","spatial_plus_domain",1,30,FALSE,0.584920808683059,211.966881909538
"Gambia","child_vitA","prev","infill","spatial_plus_domain",2,30,FALSE,0.521216562192825,196.483447889446
"Gambia","child_vitA","prev","infill","spatial_plus_domain",3,30,FALSE,0.504733645268778,207.492203125358
"Gambia","child_vitA","prev","infill","spatial_plus_domain",4,30,FALSE,0.458848768426162,202.694753608334
"Gambia","child_vitA","prev","infill","spatial_plus_domain",5,30,FALSE,0.458180542064376,209.137957634406
"Gambia","child_vitA","prev","infill","spatial_plus_domain",6,30,FALSE,0.420982607924974,208.974049998578
"Gambia","child_vitA","prev","infill","spatial_plus_domain",7,30,FALSE,0.492482828636041,207.42010434195
"Gambia","child_vitA","prev","infill","spatial_plus_domain",8,30,FALSE,0.521662046434015,199.347477044933
"Gambia","child_vitA","prev","infill","spatial_plus_domain",9,30,FALSE,0.328099143636765,203.351142834046
"Gambia","child_vitA","prev","infill","spatial_plus_domain",10,30,FALSE,0.403385980397951,196.973965515184
"Ghana","child_vitA","prev","infill","null_train_mean",1,75,FALSE,-0.175287454965479,276.418743649486
"Ghana","child_vitA","prev","infill","null_train_mean",2,75,FALSE,-0.0458037570764065,277.087674858909
"Ghana","child_vitA","prev","infill","null_train_mean",3,75,FALSE,-0.181453345341149,277.645981636738
"Ghana","child_vitA","prev","infill","null_train_mean",4,75,FALSE,-0.161193991249661,277.021445625149
"Ghana","child_vitA","prev","infill","null_train_mean",5,75,FALSE,-0.0636407970917378,276.733433851696
"Ghana","child_vitA","prev","infill","null_train_mean",6,75,FALSE,-0.258086554295906,277.80240654866
"Ghana","child_vitA","prev","infill","null_train_mean",7,75,FALSE,-0.226816681676436,277.986419693742
"Ghana","child_vitA","prev","infill","null_train_mean",8,75,FALSE,-0.194886177945287,276.449075619284
"Ghana","child_vitA","prev","infill","null_train_mean",9,75,FALSE,-0.247516456509043,277.175875347576
"Ghana","child_vitA","prev","infill","null_train_mean",10,75,FALSE,-0.110986026762062,276.895782296204
"Ghana","child_vitA","prev","infill","spatial",1,75,FALSE,0.161518821263035,274.215637109501
"Ghana","child_vitA","prev","infill","spatial",2,75,FALSE,0.141307390565265,275.46942148429
"Ghana","child_vitA","prev","infill","spatial",3,75,FALSE,0.111126905437918,285.614795764743
"Ghana","child_vitA","prev","infill","spatial",4,75,FALSE,0.228051110926514,275.082488857362
"Ghana","child_vitA","prev","infill","spatial",5,75,FALSE,0.236135683205622,272.891241106355
"Ghana","child_vitA","prev","infill","spatial",6,75,FALSE,0.199381088591527,276.373710245919
"Ghana","child_vitA","prev","infill","spatial",7,75,FALSE,0.203509686890645,275.603691450299
"Ghana","child_vitA","prev","infill","spatial",8,75,FALSE,0.172854484885699,272.728604358728
"Ghana","child_vitA","prev","infill","spatial",9,75,FALSE,0.168725886586582,273.998322013845
"Ghana","child_vitA","prev","infill","spatial",10,75,FALSE,0.244148328685094,274.006610905008
"Ghana","child_vitA","prev","infill","domain_index",1,75,FALSE,0.347953085920048,268.848858319943
"Ghana","child_vitA","prev","infill","domain_index",2,75,FALSE,0.322749935327526,258.602781553647
"Ghana","child_vitA","prev","infill","domain_index",3,75,FALSE,0.359072969143803,268.185509409927
"Ghana","child_vitA","prev","infill","domain_index",4,75,FALSE,0.280543289301007,269.229233147659
"Ghana","child_vitA","prev","infill","domain_index",5,75,FALSE,0.331855868161468,264.00798079092
"Ghana","child_vitA","prev","infill","domain_index",6,75,FALSE,0.35690077979479,273.124614992118
"Ghana","child_vitA","prev","infill","domain_index",7,75,FALSE,0.376579952175252,268.736625569823
"Ghana","child_vitA","prev","infill","domain_index",8,75,FALSE,0.319441302544261,263.791472889835
"Ghana","child_vitA","prev","infill","domain_index",9,75,FALSE,0.38893697635275,267.044461517325
"Ghana","child_vitA","prev","infill","domain_index",10,75,FALSE,0.3294966691334,272.707293208402
"Ghana","child_vitA","prev","infill","domain_enet",1,75,FALSE,0.106574900023178,282.579685476957
"Ghana","child_vitA","prev","infill","domain_enet",2,75,FALSE,0.146255954380235,275.390909594025
"Ghana","child_vitA","prev","infill","domain_enet",3,75,FALSE,0.188405058967044,277.018876530563
"Ghana","child_vitA","prev","infill","domain_enet",4,75,FALSE,0.200671047692375,273.517253713295
"Ghana","child_vitA","prev","infill","domain_enet",5,75,FALSE,0.167769892759078,274.70741717491
"Ghana","child_vitA","prev","infill","domain_enet",6,75,FALSE,0.103272498917646,276.73925808616
"Ghana","child_vitA","prev","infill","domain_enet",7,75,FALSE,0.145672102132236,274.146087377953
"Ghana","child_vitA","prev","infill","domain_enet",8,75,FALSE,0.0376095730668593,265.826565944396
"Ghana","child_vitA","prev","infill","domain_enet",9,75,FALSE,-0.0252033278212666,273.276740333897
"Ghana","child_vitA","prev","infill","domain_enet",10,75,FALSE,0.147867438194511,271.200527451104
"Ghana","child_vitA","prev","infill","spatial_plus_domain",1,75,FALSE,0.154987867856069,279.391426974349
"Ghana","child_vitA","prev","infill","spatial_plus_domain",2,75,FALSE,0.141307390565265,275.469421482628
"Ghana","child_vitA","prev","infill","spatial_plus_domain",3,75,FALSE,0.107070233938437,287.184369961149
"Ghana","child_vitA","prev","infill","spatial_plus_domain",4,75,FALSE,0.228051110926514,275.082488858604
"Ghana","child_vitA","prev","infill","spatial_plus_domain",5,75,FALSE,0.231215890110506,274.986832517132
"Ghana","child_vitA","prev","infill","spatial_plus_domain",6,75,FALSE,0.184175763148436,276.188684579174
"Ghana","child_vitA","prev","infill","spatial_plus_domain",7,75,FALSE,0.205796959119076,275.63698544494
"Ghana","child_vitA","prev","infill","spatial_plus_domain",8,75,FALSE,0.147435553894269,265.848442155546
"Ghana","child_vitA","prev","infill","spatial_plus_domain",9,75,FALSE,0.144026223591513,271.915973867849
"Ghana","child_vitA","prev","infill","spatial_plus_domain",10,75,FALSE,0.219793914328279,273.306788778905
"Malawi","child_vitA","prev","infill","null_train_mean",1,27,TRUE,-0.255775030904214,275.862602746786
"Malawi","child_vitA","prev","infill","null_train_mean",2,27,TRUE,-0.331012144136087,276.285653799591
"Malawi","child_vitA","prev","infill","null_train_mean",3,27,TRUE,-0.089567991942706,274.89777562228
"Malawi","child_vitA","prev","infill","null_train_mean",4,27,TRUE,-0.448930352658919,274.271021770001
"Malawi","child_vitA","prev","infill","null_train_mean",5,27,TRUE,-0.490988366266798,276.257392350539
"Malawi","child_vitA","prev","infill","null_train_mean",6,27,TRUE,-0.512484684333048,277.49487990673
"Malawi","child_vitA","prev","infill","null_train_mean",7,27,TRUE,-0.600806512909594,275.195287768844
"Malawi","child_vitA","prev","infill","null_train_mean",8,27,TRUE,-0.259669291423462,274.504986603794
"Malawi","child_vitA","prev","infill","null_train_mean",9,27,TRUE,-0.484290238173692,274.000357290471
"Malawi","child_vitA","prev","infill","null_train_mean",10,27,TRUE,-0.272442465926596,276.803572594677
"Malawi","child_vitA","prev","infill","spatial",1,27,TRUE,0.212791942640998,276.314867429486
"Malawi","child_vitA","prev","infill","spatial",2,27,TRUE,0.277820183361992,275.574276749457
"Malawi","child_vitA","prev","infill","spatial",3,27,TRUE,0.276904292647612,278.709873591772
"Malawi","child_vitA","prev","infill","spatial",4,27,TRUE,0.0809036797702505,281.717443309493
"Malawi","child_vitA","prev","infill","spatial",5,27,TRUE,-0.237520991929264,290.475648853862
"Malawi","child_vitA","prev","infill","spatial",6,27,TRUE,0.198748285020502,282.240640429385
"Malawi","child_vitA","prev","infill","spatial",7,27,TRUE,0.0381621130991747,285.792044633377
"Malawi","child_vitA","prev","infill","spatial",8,27,TRUE,0.237520991929264,288.56108715577
"Malawi","child_vitA","prev","infill","spatial",9,27,TRUE,0.233857429071743,277.060744551625
"Malawi","child_vitA","prev","infill","spatial",10,27,TRUE,0.121508168107772,280.214261987329
"Malawi","child_vitA","prev","infill","domain_index",1,27,TRUE,0.102274463105788,297.174741758349
"Malawi","child_vitA","prev","infill","domain_index",2,27,TRUE,0.156617312159013,282.192372703381
"Malawi","child_vitA","prev","infill","domain_index",3,27,TRUE,0.188368190257527,296.707230801281
"Malawi","child_vitA","prev","infill","domain_index",4,27,TRUE,0.190810565495874,282.658423988314
"Malawi","child_vitA","prev","infill","domain_index",5,27,TRUE,0.0152648452396699,293.85628523733
"Malawi","child_vitA","prev","infill","domain_index",6,27,TRUE,-0.172798048113063,294.464868625806
"Malawi","child_vitA","prev","infill","domain_index",7,27,TRUE,-0.0650282407209938,300.068770584976
"Malawi","child_vitA","prev","infill","domain_index",8,27,TRUE,0.220729662165627,300.021056272161
"Malawi","child_vitA","prev","infill","domain_index",9,27,TRUE,0.128529996918021,286.530005600743
"Malawi","child_vitA","prev","infill","domain_index",10,27,TRUE,0.0790718983414901,293.877281108589
"Malawi","child_vitA","prev","infill","domain_enet",1,27,TRUE,-0.446943972441658,276.025533072878
"Malawi","child_vitA","prev","infill","domain_enet",2,27,TRUE,-0.331012144136087,276.285653799591
"Malawi","child_vitA","prev","infill","domain_enet",3,27,TRUE,-0.152637911382285,274.299136341544
"Malawi","child_vitA","prev","infill","domain_enet",4,27,TRUE,-0.319353771553214,273.655509492356
"Malawi","child_vitA","prev","infill","domain_enet",5,27,TRUE,-0.475077991242003,275.639482385934
"Malawi","child_vitA","prev","infill","domain_enet",6,27,TRUE,-0.589744442960244,278.305514471756
"Malawi","child_vitA","prev","infill","domain_enet",7,27,TRUE,-0.57782916232211,277.731362003322
"Malawi","child_vitA","prev","infill","domain_enet",8,27,TRUE,-0.259669291423462,274.504986603794
"Malawi","child_vitA","prev","infill","domain_enet",9,27,TRUE,-0.458534844671301,277.774753529888
"Malawi","child_vitA","prev","infill","domain_enet",10,27,TRUE,-0.311331650377906,277.203007142759
"Malawi","child_vitA","prev","infill","spatial_plus_domain",1,27,TRUE,0.215234317879346,276.230385264245
"Malawi","child_vitA","prev","infill","spatial_plus_domain",2,27,TRUE,0.277820183361992,275.574276749456
"Malawi","child_vitA","prev","infill","spatial_plus_domain",3,27,TRUE,0.276904292647612,278.7819712294
"Malawi","child_vitA","prev","infill","spatial_plus_domain",4,27,TRUE,0.0460998326238031,284.171233415816
"Malawi","child_vitA","prev","infill","spatial_plus_domain",5,27,TRUE,-0.193558237639014,288.55575412257
"Malawi","child_vitA","prev","infill","spatial_plus_domain",6,27,TRUE,0.198748285020502,282.240640429386
"Malawi","child_vitA","prev","infill","spatial_plus_domain",7,27,TRUE,0.064417646911407,286.652925048314
"Malawi","child_vitA","prev","infill","spatial_plus_domain",8,27,TRUE,0.237520991929264,288.561087155766
"Malawi","child_vitA","prev","infill","spatial_plus_domain",9,27,TRUE,0.233857429071743,277.060744551629
"Malawi","child_vitA","prev","infill","spatial_plus_domain",10,27,TRUE,0.121508168107772,280.214261987329
"SierraLeone","child_vitA","prev","infill","null_train_mean",1,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","null_train_mean",2,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","null_train_mean",3,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","null_train_mean",4,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","null_train_mean",5,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","null_train_mean",6,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","null_train_mean",7,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","null_train_mean",8,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","null_train_mean",9,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","null_train_mean",10,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","spatial",1,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","spatial",2,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","spatial",3,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","spatial",4,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","spatial",5,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","spatial",6,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","spatial",7,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","spatial",8,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","spatial",9,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","spatial",10,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","domain_index",1,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","domain_index",2,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","domain_index",3,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","domain_index",4,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","domain_index",5,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","domain_index",6,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","domain_index",7,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","domain_index",8,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","domain_index",9,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","domain_index",10,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","domain_enet",1,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","domain_enet",2,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","domain_enet",3,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","domain_enet",4,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","domain_enet",5,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","domain_enet",6,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","domain_enet",7,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","domain_enet",8,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","domain_enet",9,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","domain_enet",10,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","spatial_plus_domain",1,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","spatial_plus_domain",2,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","spatial_plus_domain",3,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","spatial_plus_domain",4,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","spatial_plus_domain",5,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","spatial_plus_domain",6,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","spatial_plus_domain",7,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","spatial_plus_domain",8,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","spatial_plus_domain",9,14,FALSE,NA,NA
"SierraLeone","child_vitA","prev","infill","spatial_plus_domain",10,14,FALSE,NA,NA
"Gambia","child_vitA","prev","country","domain_index",1,30,FALSE,0.606081310139605,NA
"Ghana","child_vitA","prev","country","domain_index",1,75,FALSE,0.317715059352992,NA
"Malawi","child_vitA","prev","country","domain_index",1,27,TRUE,0.174629829541824,NA
"SierraLeone","child_vitA","prev","country","domain_index",1,14,FALSE,-0.195604395604396,NA
"Gambia","child_vitA","prev","country","domain_enet",1,30,FALSE,0.484464112294613,NA
"Ghana","child_vitA","prev","country","domain_enet",1,75,FALSE,0.257613025576989,NA
"Malawi","child_vitA","prev","country","domain_enet",1,27,TRUE,-0.000610593809586796,NA
"SierraLeone","child_vitA","prev","country","domain_enet",1,14,FALSE,0.138461538461538,NA
"Gambia","women_vitA","prev","infill","null_train_mean",1,30,FALSE,-0.234102633270731,405.034520147755
"Gambia","women_vitA","prev","infill","null_train_mean",2,30,FALSE,-0.525653765503605,408.74220914154
"Gambia","women_vitA","prev","infill","null_train_mean",3,30,FALSE,-0.377723880676088,408.626008184673
"Gambia","women_vitA","prev","infill","null_train_mean",4,30,FALSE,-0.326020231610159,410.649560718144
"Gambia","women_vitA","prev","infill","null_train_mean",5,30,FALSE,-0.334637506454481,408.650637024164
"Gambia","women_vitA","prev","infill","null_train_mean",6,30,FALSE,-0.244156120589106,407.484358603201
"Gambia","women_vitA","prev","infill","null_train_mean",7,30,FALSE,-0.39495843036473,404.593882517408
"Gambia","women_vitA","prev","infill","null_train_mean",8,30,FALSE,-0.367670393357713,407.795804714965
"Gambia","women_vitA","prev","infill","null_train_mean",9,30,FALSE,-0.47538632891173,404.689670580027
"Gambia","women_vitA","prev","infill","null_train_mean",10,30,FALSE,-0.343254781298802,402.563561667011
"Gambia","women_vitA","prev","infill","spatial",1,30,FALSE,0.33345600851318,419.228999161828
"Gambia","women_vitA","prev","infill","spatial",2,30,FALSE,0.410660109006379,427.718937100283
"Gambia","women_vitA","prev","infill","spatial",3,30,FALSE,0.293093986370839,452.682085556322
"Gambia","women_vitA","prev","infill","spatial",4,30,FALSE,0.46791786134784,419.242038311445
"Gambia","women_vitA","prev","infill","spatial",5,30,FALSE,0.332517356835451,432.337526494109
"Gambia","women_vitA","prev","infill","spatial",6,30,FALSE,0.350586401631732,418.400990679336
"Gambia","women_vitA","prev","infill","spatial",7,30,FALSE,0.345658480323655,406.23130221547
"Gambia","women_vitA","prev","infill","spatial",8,30,FALSE,0.411364097764676,423.566861730084
"Gambia","women_vitA","prev","infill","spatial",9,30,FALSE,0.450318142390424,422.151770698755
"Gambia","women_vitA","prev","infill","spatial",10,30,FALSE,0.387663142902022,419.559441221258
"Gambia","women_vitA","prev","infill","domain_index",1,30,FALSE,0.458531344570552,449.400647303984
"Gambia","women_vitA","prev","infill","domain_index",2,30,FALSE,0.460877973764874,448.947440596087
"Gambia","women_vitA","prev","infill","domain_index",3,30,FALSE,0.437411681821652,453.709695183548
"Gambia","women_vitA","prev","infill","domain_index",4,30,FALSE,0.455246063698501,433.227930212341
"Gambia","women_vitA","prev","infill","domain_index",5,30,FALSE,0.399865614712497,443.14197718793
"Gambia","women_vitA","prev","infill","domain_index",6,30,FALSE,0.427086513366635,439.077591141618
"Gambia","women_vitA","prev","infill","domain_index",7,30,FALSE,0.470733816381027,434.604265600593
"Gambia","women_vitA","prev","infill","domain_index",8,30,FALSE,0.488802861177308,446.695336896478
"Gambia","women_vitA","prev","infill","domain_index",9,30,FALSE,0.493965445404816,442.146966792498
"Gambia","women_vitA","prev","infill","domain_index",10,30,FALSE,0.481293647755477,447.154179588546
"Gambia","women_vitA","prev","infill","domain_enet",1,30,FALSE,0.253132732889238,409.478320761783
"Gambia","women_vitA","prev","infill","domain_enet",2,30,FALSE,0.195474211887037,417.29121194007
"Gambia","women_vitA","prev","infill","domain_enet",3,30,FALSE,0.378041963205301,425.286602561643
"Gambia","women_vitA","prev","infill","domain_enet",4,30,FALSE,0.178578481687917,406.556005250199
"Gambia","women_vitA","prev","infill","domain_enet",5,30,FALSE,0.160040111052772,419.542133315489
"Gambia","women_vitA","prev","infill","domain_enet",6,30,FALSE,0.286523424626737,403.589126933252
"Gambia","women_vitA","prev","infill","domain_enet",7,30,FALSE,0.155346852664128,408.057349618687
"Gambia","women_vitA","prev","infill","domain_enet",8,30,FALSE,0.23607089694881,421.122648083121
"Gambia","women_vitA","prev","infill","domain_enet",9,30,FALSE,0.414649378636727,414.900813457191
"Gambia","women_vitA","prev","infill","domain_enet",10,30,FALSE,0.406670839376032,410.837411376763
"Gambia","women_vitA","prev","infill","spatial_plus_domain",1,30,FALSE,0.33345600851318,419.228999162029
"Gambia","women_vitA","prev","infill","spatial_plus_domain",2,30,FALSE,0.410660109006379,427.718937100283
"Gambia","women_vitA","prev","infill","spatial_plus_domain",3,30,FALSE,0.293093986370839,452.682085556838
"Gambia","women_vitA","prev","infill","spatial_plus_domain",4,30,FALSE,0.46791786134784,419.24203831168
"Gambia","women_vitA","prev","infill","spatial_plus_domain",5,30,FALSE,0.332517356835451,432.337526494923
"Gambia","women_vitA","prev","infill","spatial_plus_domain",6,30,FALSE,0.350586401631732,418.400990677002
"Gambia","women_vitA","prev","infill","spatial_plus_domain",7,30,FALSE,0.345658480323655,406.231302216668
"Gambia","women_vitA","prev","infill","spatial_plus_domain",8,30,FALSE,0.411364097764676,423.56686173061
"Gambia","women_vitA","prev","infill","spatial_plus_domain",9,30,FALSE,0.450318142390424,422.151770699569
"Gambia","women_vitA","prev","infill","spatial_plus_domain",10,30,FALSE,0.387663142902022,419.559441221149
"Ghana","women_vitA","prev","infill","null_train_mean",1,75,FALSE,-0.0928008811308884,481.660758613406
"Ghana","women_vitA","prev","infill","null_train_mean",2,75,FALSE,-0.2258609680465,481.675353938454
"Ghana","women_vitA","prev","infill","null_train_mean",3,75,FALSE,-0.176731089800736,481.304532902773
"Ghana","women_vitA","prev","infill","null_train_mean",4,75,FALSE,-0.180142886901136,481.764419266558
"Ghana","women_vitA","prev","infill","null_train_mean",5,75,FALSE,-0.0757418956288868,481.302043106962
"Ghana","women_vitA","prev","infill","null_train_mean",6,75,FALSE,-0.259296579630423,481.295821340836
"Ghana","women_vitA","prev","infill","null_train_mean",7,75,FALSE,-0.22108445210594,481.567230484636
"Ghana","women_vitA","prev","infill","null_train_mean",8,75,FALSE,-0.22381388978626,481.605525059779
"Ghana","women_vitA","prev","infill","null_train_mean",9,75,FALSE,-0.253155344849703,481.908356184814
"Ghana","women_vitA","prev","infill","null_train_mean",10,75,FALSE,-0.0812007709895273,481.618564688489
"Ghana","women_vitA","prev","infill","spatial",1,75,FALSE,0.0632080492426102,482.5782724588
"Ghana","women_vitA","prev","infill","spatial",2,75,FALSE,0.101052642900562,480.950238106761
"Ghana","women_vitA","prev","infill","spatial",3,75,FALSE,0.0238924643117342,480.995609382491
"Ghana","women_vitA","prev","infill","spatial",4,75,FALSE,0.0763578197126878,481.360971355026
"Ghana","women_vitA","prev","infill","spatial",5,75,FALSE,0.129135203565474,482.612943807362
"Ghana","women_vitA","prev","infill","spatial",6,75,FALSE,0.0509943641280297,482.326373055949
"Ghana","women_vitA","prev","infill","spatial",7,75,FALSE,0.0203264248622216,481.970040631685
"Ghana","women_vitA","prev","infill","spatial",8,75,FALSE,0.0920038177974242,483.600868136205
"Ghana","women_vitA","prev","infill","spatial",9,75,FALSE,0.00833561721323562,484.544663927215
"Ghana","women_vitA","prev","infill","spatial",10,75,FALSE,0.122270577625162,484.873986770875
"Ghana","women_vitA","prev","infill","domain_index",1,75,FALSE,0.155613046478105,487.585687575102
"Ghana","women_vitA","prev","infill","domain_index",2,75,FALSE,0.0564325742885364,491.805191482281
"Ghana","women_vitA","prev","infill","domain_index",3,75,FALSE,0.0948120738639153,487.421526600911
"Ghana","women_vitA","prev","infill","domain_index",4,75,FALSE,0.0186771316168221,489.208489756615
"Ghana","women_vitA","prev","infill","domain_index",5,75,FALSE,0.104529531363837,486.640233454295
"Ghana","women_vitA","prev","infill","domain_index",6,75,FALSE,0.0441743136808369,477.315933056154
"Ghana","women_vitA","prev","infill","domain_index",7,75,FALSE,0.134127658794791,487.726768549676
"Ghana","women_vitA","prev","infill","domain_index",8,75,FALSE,0.105198163760621,486.448539643339
"Ghana","women_vitA","prev","infill","domain_index",9,75,FALSE,0.0995370761345195,492.105513755797
"Ghana","women_vitA","prev","infill","domain_index",10,75,FALSE,0.183026974746232,482.002897758255
"Ghana","women_vitA","prev","infill","domain_enet",1,75,FALSE,0.0365193472256817,481.23754990049
"Ghana","women_vitA","prev","infill","domain_enet",2,75,FALSE,0.0238986904638652,480.578470498455
"Ghana","women_vitA","prev","infill","domain_enet",3,75,FALSE,-0.019333772060655,479.449455917121
"Ghana","women_vitA","prev","infill","domain_enet",4,75,FALSE,0.0630585297070901,480.745388063607
"Ghana","women_vitA","prev","infill","domain_enet",5,75,FALSE,0.0624767263811908,481.698035699173
"Ghana","women_vitA","prev","infill","domain_enet",6,75,FALSE,-0.00931627806185158,480.656315241139
"Ghana","women_vitA","prev","infill","domain_enet",7,75,FALSE,0.0618501689532992,480.03744186026
"Ghana","women_vitA","prev","infill","domain_enet",8,75,FALSE,-0.0474393481117924,481.094244917919
"Ghana","women_vitA","prev","infill","domain_enet",9,75,FALSE,-0.0785461618699573,483.124155726029
"Ghana","women_vitA","prev","infill","domain_enet",10,75,FALSE,0.163904088198221,482.778583937168
"Ghana","women_vitA","prev","infill","spatial_plus_domain",1,75,FALSE,0.0632080492426102,482.578272453811
"Ghana","women_vitA","prev","infill","spatial_plus_domain",2,75,FALSE,0.0693148917999005,481.585605595006
"Ghana","women_vitA","prev","infill","spatial_plus_domain",3,75,FALSE,0.0115450527177969,481.203260184668
"Ghana","women_vitA","prev","infill","spatial_plus_domain",4,75,FALSE,0.0608901236004271,481.537800821659
"Ghana","women_vitA","prev","infill","spatial_plus_domain",5,75,FALSE,0.129135203565474,482.612943809135
"Ghana","women_vitA","prev","infill","spatial_plus_domain",6,75,FALSE,0.0509943641280297,482.326373055598
"Ghana","women_vitA","prev","infill","spatial_plus_domain",7,75,FALSE,0.0203264248622216,481.970040637973
"Ghana","women_vitA","prev","infill","spatial_plus_domain",8,75,FALSE,0.0129268930044831,482.501684976832
"Ghana","women_vitA","prev","infill","spatial_plus_domain",9,75,FALSE,0.00833561721323562,484.544663925972
"Ghana","women_vitA","prev","infill","spatial_plus_domain",10,75,FALSE,0.122270577625162,484.87398676927
"Malawi","women_vitA","prev","infill","null_train_mean",1,27,TRUE,-0.245872065160857,453.192632158491
"Malawi","women_vitA","prev","infill","null_train_mean",2,27,TRUE,-0.358383697317799,453.618582945827
"Malawi","women_vitA","prev","infill","null_train_mean",3,27,TRUE,-0.501090144494496,452.125625107291
