"domain_set","target","outcome","heldout","arm","biomarker","z","sd_axis","share_abs_contrib"
"all","prev","child_iron","Malawi","all_other","women_vitA",3.49787348588853,0.988403983088187,0.0112875951653647
"all","prev","child_iron","SierraLeone","all_other","child_vitA",3.70373672591735,0.992719424921442,0.0133391129116399
"all","prev","child_iron","SierraLeone","all_other","women_iron",5.31770201542634,0.992719424921442,0.0191518546979492
"all","prev","child_iron","SierraLeone","all_other","women_vitA",2.47788333188379,0.992719424921442,0.00892416712953103
"all","prev","child_iron","Gambia","block_only_same_nutrient","women_iron",4.06518862433122,0.992123638389473,1
"all","prev","child_iron","Ghana","block_only_same_nutrient","women_iron",4.85293768148229,0.98946851025047,1
"all","prev","child_iron","Malawi","block_only_same_nutrient","women_iron",5.16855588466347,0.988403983088187,1
"all","prev","child_iron","SierraLeone","block_only_same_nutrient","women_iron",5.31770201542634,0.992719424921442,1
"all","prev","child_iron","Gambia","block_only_all","child_vitA",1.98885927351038,0.992123638389473,0.281521300908165
"all","prev","child_iron","Gambia","block_only_all","women_iron",4.06518862433122,0.992123638389473,0.575423915206852
"all","prev","child_iron","Gambia","block_only_all","women_vitA",1.01063696648121,0.992123638389473,0.143054783884983
"all","prev","child_iron","Ghana","block_only_all","child_vitA",1.61747244353321,0.98946851025047,0.204176343144209
"all","prev","child_iron","Ghana","block_only_all","women_iron",4.85293768148229,0.98946851025047,0.612594714224225
"all","prev","child_iron","Ghana","block_only_all","women_vitA",1.45152842391228,0.98946851025047,0.183228942631566
"all","prev","child_iron","Malawi","block_only_all","child_vitA",4.35561911232912,0.988403983088187,0.334480332956451
"all","prev","child_iron","Malawi","block_only_all","women_iron",5.16855588466347,0.988403983088187,0.396908051099494
"all","prev","child_iron","Malawi","block_only_all","women_vitA",3.49787348588853,0.988403983088187,0.268611615944055
"all","prev","child_iron","SierraLeone","block_only_all","child_vitA",3.70373672591735,0.992719424921442,0.322083049968687
"all","prev","child_iron","SierraLeone","block_only_all","women_iron",5.31770201542634,0.992719424921442,0.462436131587872
"all","prev","child_iron","SierraLeone","block_only_all","women_vitA",2.47788333188379,0.992719424921442,0.215480818443442
"all","prev","child_vitA","Gambia","same_nutrient","women_vitA",2.07124641004223,0.992123638389473,0.0120548289769552
"all","prev","child_vitA","Ghana","same_nutrient","women_vitA",3.32387273935522,0.98946851025047,0.0182276340571734
"all","prev","child_vitA","Malawi","same_nutrient","women_vitA",5.37349541271659,0.988403983088187,0.0211415993090456
"all","prev","child_vitA","SierraLeone","same_nutrient","women_vitA",3.38261829447392,0.992719424921442,0.0157231404577155
"all","prev","child_vitA","Gambia","other_xpop","women_iron",1.16848564983925,0.992123638389473,0.00683660564403313
"all","prev","child_vitA","Ghana","other_xpop","women_iron",2.23165946511407,0.98946851025047,0.0123118377435898
"all","prev","child_vitA","Malawi","other_xpop","women_iron",4.33072303722314,0.988403983088187,0.0171090861529522
"all","prev","child_vitA","SierraLeone","other_xpop","women_iron",2.53308521016135,0.992719424921442,0.0118210061337298
"all","prev","child_vitA","Gambia","other_samepop","child_iron",1.40174843672669,0.992123638389473,0.00819020767675338
"all","prev","child_vitA","Ghana","other_samepop","child_iron",1.4626921422458,0.98946851025047,0.00810390272480717
"all","prev","child_vitA","Malawi","other_samepop","child_iron",3.5329782635725,0.988403983088187,0.014001618814762
"all","prev","child_vitA","SierraLeone","other_samepop","child_iron",2.69624327322432,0.992719424921442,0.0125728337181115
"all","prev","child_vitA","Gambia","all_other","child_iron",1.40174843672669,0.992123638389473,0.00803805317636224
"all","prev","child_vitA","Gambia","all_other","women_iron",1.16848564983925,0.992123638389473,0.00670045319341091
"all","prev","child_vitA","Gambia","all_other","women_vitA",2.07124641004223,0.992123638389473,0.0118771588032918
"all","prev","child_vitA","Ghana","all_other","child_iron",1.4626921422458,0.98946851025047,0.00786191393603166
"all","prev","child_vitA","Ghana","all_other","women_iron",2.23165946511407,0.98946851025047,0.0119950836833777
"all","prev","child_vitA","Ghana","all_other","women_vitA",3.32387273935522,0.98946851025047,0.0178656879710927
"all","prev","child_vitA","Malawi","all_other","child_iron",3.5329782635725,0.988403983088187,0.0134830734582879
"all","prev","child_vitA","Malawi","all_other","women_iron",4.33072303722314,0.988403983088187,0.0165275448876763
"all","prev","child_vitA","Malawi","all_other","women_vitA",5.37349541271659,0.988403983088187,0.0205071268409585
"all","prev","child_vitA","SierraLeone","all_other","child_iron",2.69624327322432,0.992719424921442,0.0122353166728538
"all","prev","child_vitA","SierraLeone","all_other","women_iron",2.53308521016135,0.992719424921442,0.0114949196214715
"all","prev","child_vitA","SierraLeone","all_other","women_vitA",3.38261829447392,0.992719424921442,0.0153500266193651
"all","prev","child_vitA","Gambia","block_only_same_nutrient","women_vitA",2.07124641004223,0.992123638389473,1
"all","prev","child_vitA","Ghana","block_only_same_nutrient","women_vitA",3.32387273935522,0.98946851025047,1
"all","prev","child_vitA","Malawi","block_only_same_nutrient","women_vitA",5.37349541271659,0.988403983088187,1
"all","prev","child_vitA","SierraLeone","block_only_same_nutrient","women_vitA",3.38261829447392,0.992719424921442,1
"all","prev","child_vitA","Gambia","block_only_all","child_iron",1.40174843672669,0.992123638389473,0.302004594816468
"all","prev","child_vitA","Gambia","block_only_all","women_iron",1.16848564983925,0.992123638389473,0.251748477817183
"all","prev","child_vitA","Gambia","block_only_all","women_vitA",2.07124641004223,0.992123638389473,0.446246927366349
"all","prev","child_vitA","Ghana","block_only_all","child_iron",1.4626921422458,0.98946851025047,0.208413420544246
"all","prev","child_vitA","Ghana","block_only_all","women_iron",2.23165946511407,0.98946851025047,0.317980639384748
"all","prev","child_vitA","Ghana","block_only_all","women_vitA",3.32387273935522,0.98946851025047,0.473605940071006
"all","prev","child_vitA","Malawi","block_only_all","child_iron",3.5329782635725,0.988403983088187,0.266897768465291
"all","prev","child_vitA","Malawi","block_only_all","women_iron",4.33072303722314,0.988403983088187,0.32716315477902
"all","prev","child_vitA","Malawi","block_only_all","women_vitA",5.37349541271659,0.988403983088187,0.405939076755689
"all","prev","child_vitA","SierraLeone","block_only_all","child_iron",2.69624327322432,0.992719424921442,0.313081738981025
"all","prev","child_vitA","SierraLeone","block_only_all","women_iron",2.53308521016135,0.992719424921442,0.2941361895865
"all","prev","child_vitA","SierraLeone","block_only_all","women_vitA",3.38261829447392,0.992719424921442,0.392782071432476
"all","prev","women_iron","Gambia","same_nutrient","child_iron",4.33002524506526,0.992123638389473,0.0246042943801395
"all","prev","women_iron","Ghana","same_nutrient","child_iron",4.81858878112237,0.98946851025047,0.0306215231645174
"all","prev","women_iron","Malawi","same_nutrient","child_iron",4.60411546560691,0.988403983088187,0.0223315007007156
"all","prev","women_iron","SierraLeone","same_nutrient","child_iron",5.26841102505763,0.992719424921442,0.0253017270152932
"all","prev","women_iron","Gambia","other_xpop","child_vitA",1.50280017421607,0.992123638389473,0.00867871278182837
"all","prev","women_iron","Ghana","other_xpop","child_vitA",1.88752440358736,0.98946851025047,0.0122226448407393
"all","prev","women_iron","Malawi","other_xpop","child_vitA",4.20337448676793,0.988403983088187,0.0204274783103548
"all","prev","women_iron","SierraLeone","other_xpop","child_vitA",2.88773224029762,0.992719424921442,0.0140288301470753
"all","prev","women_iron","Gambia","other_samepop","women_vitA",2.16634385985207,0.992123638389473,0.0124629382416172
"all","prev","women_iron","Ghana","other_samepop","women_vitA",1.56926434358725,0.98946851025047,0.0101827406047926
"all","prev","women_iron","Malawi","other_samepop","women_vitA",5.50007506753788,0.988403983088187,0.0265617749796281
"all","prev","women_iron","SierraLeone","other_samepop","women_vitA",3.06106986012073,0.992719424921442,0.0148584058434229
"all","prev","women_iron","Gambia","all_other","child_iron",4.33002524506526,0.992123638389473,0.0241017960149685
"all","prev","women_iron","Gambia","all_other","child_vitA",1.50280017421607,0.992123638389473,0.00836488962541115
"all","prev","women_iron","Gambia","all_other","women_vitA",2.16634385985207,0.992123638389473,0.0120583079435711
"all","prev","women_iron","Ghana","all_other","child_iron",4.81858878112237,0.98946851025047,0.0299633055698794
"all","prev","women_iron","Ghana","all_other","child_vitA",1.88752440358736,0.98946851025047,0.0117371440154557
"all","prev","women_iron","Ghana","all_other","women_vitA",1.56926434358725,0.98946851025047,0.00975811574356187
"all","prev","women_iron","Malawi","all_other","child_iron",4.60411546560691,0.988403983088187,0.0213277123978572
"all","prev","women_iron","Malawi","all_other","child_vitA",4.20337448676793,0.988403983088187,0.0194713540144588
"all","prev","women_iron","Malawi","all_other","women_vitA",5.50007506753788,0.988403983088187,0.0254780793582052
"all","prev","women_iron","SierraLeone","all_other","child_iron",5.26841102505763,0.992719424921442,0.0245989514823321
"all","prev","women_iron","SierraLeone","all_other","child_vitA",2.88773224029762,0.992719424921442,0.0134832276629879
"all","prev","women_iron","SierraLeone","all_other","women_vitA",3.06106986012073,0.992719424921442,0.0142925653702798
"all","prev","women_iron","Gambia","block_only_same_nutrient","child_iron",4.33002524506526,0.992123638389473,1
"all","prev","women_iron","Ghana","block_only_same_nutrient","child_iron",4.81858878112237,0.98946851025047,1
"all","prev","women_iron","Malawi","block_only_same_nutrient","child_iron",4.60411546560691,0.988403983088187,1
"all","prev","women_iron","SierraLeone","block_only_same_nutrient","child_iron",5.26841102505763,0.992719424921442,1
"all","prev","women_iron","Gambia","block_only_all","child_iron",4.33002524506526,0.992123638389473,0.541309365256283
"all","prev","women_iron","Gambia","block_only_all","child_vitA",1.50280017421607,0.992123638389473,0.187869530169372
"all","prev","women_iron","Gambia","block_only_all","women_vitA",2.16634385985207,0.992123638389473,0.270821104574344
"all","prev","women_iron","Ghana","block_only_all","child_iron",4.81858878112237,0.98946851025047,0.582280236115585
"all","prev","women_iron","Ghana","block_only_all","child_vitA",1.88752440358736,0.98946851025047,0.228089219752588
"all","prev","women_iron","Ghana","block_only_all","women_vitA",1.56926434358725,0.98946851025047,0.189630544131827
"all","prev","women_iron","Malawi","block_only_all","child_iron",4.60411546560691,0.988403983088187,0.321795879256818
"all","prev","women_iron","Malawi","block_only_all","child_vitA",4.20337448676793,0.988403983088187,0.293786851984795
"all","prev","women_iron","Malawi","block_only_all","women_vitA",5.50007506753788,0.988403983088187,0.384417268758386
"all","prev","women_iron","SierraLeone","block_only_all","child_iron",5.26841102505763,0.992719424921442,0.469672009092194
"all","prev","women_iron","SierraLeone","block_only_all","child_vitA",2.88773224029762,0.992719424921442,0.257437583470635
"all","prev","women_iron","SierraLeone","block_only_all","women_vitA",3.06106986012073,0.992719424921442,0.272890407437172
"all","prev","women_vitA","Gambia","same_nutrient","child_vitA",2.48170864873428,0.992123638389473,0.0217116061274608
"all","prev","women_vitA","Ghana","same_nutrient","child_vitA",2.68582042779359,0.98946851025047,0.0131217870061016
"all","prev","women_vitA","Malawi","same_nutrient","child_vitA",3.25919020306282,0.988403983088187,0.0198060997119659
"all","prev","women_vitA","SierraLeone","same_nutrient","child_vitA",3.70883491401597,0.992719424921442,0.0210034868162107
"all","prev","women_vitA","Gambia","other_xpop","child_iron",0.618640065570665,0.992123638389473,0.00550194491176719
"all","prev","women_vitA","Ghana","other_xpop","child_iron",1.24025842766085,0.98946851025047,0.00610247831010383
"all","prev","women_vitA","Malawi","other_xpop","child_iron",2.14783241139255,0.988403983088187,0.0131411296538894
"all","prev","women_vitA","SierraLeone","other_xpop","child_iron",3.35239050803862,0.992719424921442,0.0190233081019223
"all","prev","women_vitA","Gambia","other_samepop","women_iron",0.819580868311488,0.992123638389473,0.00727603159119135
"all","prev","women_vitA","Ghana","other_samepop","women_iron",1.71316906260539,0.98946851025047,0.00840978524159224
"all","prev","women_vitA","Malawi","other_samepop","women_iron",2.09544629192343,0.988403983088187,0.0128247250407164
"all","prev","women_vitA","SierraLeone","other_samepop","women_iron",2.2144646561805,0.992719424921442,0.0126477601101639
"all","prev","women_vitA","Gambia","all_other","child_iron",0.618640065570665,0.992123638389473,0.00534501324301263
"all","prev","women_vitA","Gambia","all_other","child_vitA",2.48170864873428,0.992123638389473,0.0214418146043412
"all","prev","women_vitA","Gambia","all_other","women_iron",0.819580868311488,0.992123638389473,0.0070811297855462
"all","prev","women_vitA","Ghana","all_other","child_iron",1.24025842766085,0.98946851025047,0.00597319173302351
"all","prev","women_vitA","Ghana","all_other","child_vitA",2.68582042779359,0.98946851025047,0.0129351432071618
"all","prev","women_vitA","Ghana","all_other","women_iron",1.71316906260539,0.98946851025047,0.00825077020546918
"all","prev","women_vitA","Malawi","all_other","child_iron",2.14783241139255,0.988403983088187,0.012724265060682
"all","prev","women_vitA","Malawi","all_other","child_vitA",3.25919020306282,0.988403983088187,0.0193082103645422
"all","prev","women_vitA","Malawi","all_other","women_iron",2.09544629192343,0.988403983088187,0.0124139173510144
"all","prev","women_vitA","SierraLeone","all_other","child_iron",3.35239050803862,0.992719424921442,0.0184046885946911
"all","prev","women_vitA","SierraLeone","all_other","child_vitA",3.70883491401597,0.992719424921442,0.020361575263354
"all","prev","women_vitA","SierraLeone","all_other","women_iron",2.2144646561805,0.992719424921442,0.01215745370452
"all","prev","women_vitA","Gambia","block_only_same_nutrient","child_vitA",2.48170864873428,0.992123638389473,1
"all","prev","women_vitA","Ghana","block_only_same_nutrient","child_vitA",2.68582042779359,0.98946851025047,1
"all","prev","women_vitA","Malawi","block_only_same_nutrient","child_vitA",3.25919020306282,0.988403983088187,1
"all","prev","women_vitA","SierraLeone","block_only_same_nutrient","child_vitA",3.70883491401597,0.992719424921442,1
"all","prev","women_vitA","Gambia","block_only_all","child_iron",0.618640065570665,0.992123638389473,0.157819178261295
"all","prev","women_vitA","Gambia","block_only_all","child_vitA",2.48170864873428,0.992123638389473,0.633100313775998
"all","prev","women_vitA","Gambia","block_only_all","women_iron",0.819580868311488,0.992123638389473,0.209080507962708
"all","prev","women_vitA","Ghana","block_only_all","child_iron",1.24025842766085,0.98946851025047,0.219933304171446
"all","prev","women_vitA","Ghana","block_only_all","child_vitA",2.68582042779359,0.98946851025047,0.476272805668321
"all","prev","women_vitA","Ghana","block_only_all","women_iron",1.71316906260539,0.98946851025047,0.303793890160233
"all","prev","women_vitA","Malawi","block_only_all","child_iron",2.14783241139255,0.988403983088187,0.286283413926101
"all","prev","women_vitA","Malawi","block_only_all","child_vitA",3.25919020306282,0.988403983088187,0.434415689519455
"all","prev","women_vitA","Malawi","block_only_all","women_iron",2.09544629192343,0.988403983088187,0.279300896554443
"all","prev","women_vitA","SierraLeone","block_only_all","child_iron",3.35239050803862,0.992719424921442,0.361416830420501
"all","prev","women_vitA","SierraLeone","block_only_all","child_vitA",3.70883491401597,0.992719424921442,0.399844635033522
"all","prev","women_vitA","SierraLeone","block_only_all","women_iron",2.2144646561805,0.992719424921442,0.238738534545976
"all","prev","women_folate","Ghana","other_xpop","child_iron",0.455851736090208,0.992559940372529,0.00239992842691064
"all","prev","women_folate","Ghana","other_xpop","child_vitA",0.916886585405531,0.992559940372529,0.00482714445587264
"all","prev","women_folate","Malawi","other_xpop","child_iron",2.03460800558287,0.991558114149638,0.0126880749308941
"all","prev","women_folate","Malawi","other_xpop","child_vitA",0.0982359487314603,0.991558114149638,0.000612611901158408
"all","prev","women_folate","SierraLeone","other_xpop","child_iron",1.7414817995026,0.9952378437785,0.00866910104623569
"all","prev","women_folate","SierraLeone","other_xpop","child_vitA",0.911967172399956,0.9952378437785,0.00453977501840279
"all","prev","women_folate","Ghana","other_samepop","women_b12",-3.89356622993965,0.992559940372529,0.020036537497446
"all","prev","women_folate","Ghana","other_samepop","women_iron",1.29990918818933,0.992559940372529,0.00668941470473813
"all","prev","women_folate","Ghana","other_samepop","women_vitA",0.558682133005721,0.992559940372529,0.00287501350845026
"all","prev","women_folate","Malawi","other_samepop","women_b12",1.91152556160151,0.991558114149638,0.0117574878721185
"all","prev","women_folate","Malawi","other_samepop","women_iron",1.00280923407361,0.991558114149638,0.00616811914238312
"all","prev","women_folate","Malawi","other_samepop","women_vitA",-1.44200331838265,0.991558114149638,0.00886953168088108
"all","prev","women_folate","SierraLeone","other_samepop","women_b12",-1.67242821423359,0.9952378437785,0.00825734081315717
"all","prev","women_folate","SierraLeone","other_samepop","women_iron",2.21669957573576,0.9952378437785,0.0109445916550859
"all","prev","women_folate","SierraLeone","other_samepop","women_vitA",0.418893482012089,0.9952378437785,0.0020682180651736
"all","prev","women_folate","Ghana","all_other","child_iron",0.455851736090208,0.992559940372529,0.00232938654962752
"all","prev","women_folate","Ghana","all_other","child_vitA",0.916886585405531,0.992559940372529,0.00468525862793885
"all","prev","women_folate","Ghana","all_other","women_b12",-3.89356622993965,0.992559940372529,0.0198959882963144
"all","prev","women_folate","Ghana","all_other","women_iron",1.29990918818933,0.992559940372529,0.0066424908341388
"all","prev","women_folate","Ghana","all_other","women_vitA",0.558682133005721,0.992559940372529,0.00285484630880777
"all","prev","women_folate","Malawi","all_other","child_iron",2.03460800558287,0.991558114149638,0.0123524985566062
"all","prev","women_folate","Malawi","all_other","child_vitA",0.0982359487314603,0.991558114149638,0.000596409436895228
"all","prev","women_folate","Malawi","all_other","women_b12",1.91152556160151,0.991558114149638,0.0116052412434277
"all","prev","women_folate","Malawi","all_other","women_iron",1.00280923407361,0.991558114149638,0.00608824873511545
"all","prev","women_folate","Malawi","all_other","women_vitA",-1.44200331838265,0.991558114149638,0.0087546809311999
"all","prev","women_folate","SierraLeone","all_other","child_iron",1.7414817995026,0.9952378437785,0.00848709245120461
"all","prev","women_folate","SierraLeone","all_other","child_vitA",0.911967172399956,0.9952378437785,0.00444446201323077
"all","prev","women_folate","SierraLeone","all_other","women_b12",-1.67242821423359,0.9952378437785,0.00815056056070043
"all","prev","women_folate","SierraLeone","all_other","women_iron",2.21669957573576,0.9952378437785,0.0108030610720071
"all","prev","women_folate","SierraLeone","all_other","women_vitA",0.418893482012089,0.9952378437785,0.00204147279061948
"all","prev","women_folate","Ghana","block_only_all","child_iron",0.455851736090208,0.992559940372529,0.0639801260592896
"all","prev","women_folate","Ghana","block_only_all","child_vitA",0.916886585405531,0.992559940372529,0.128687717237757
"all","prev","women_folate","Ghana","block_only_all","women_b12",-3.89356622993965,0.992559940372529,0.54647342214451
"all","prev","women_folate","Ghana","block_only_all","women_iron",1.29990918818933,0.992559940372529,0.182446061167406
"all","prev","women_folate","Ghana","block_only_all","women_vitA",0.558682133005721,0.992559940372529,0.0784126733910374
"all","prev","women_folate","Malawi","block_only_all","child_iron",2.03460800558287,0.991558114149638,0.313538437378638
"all","prev","women_folate","Malawi","block_only_all","child_vitA",0.0982359487314603,0.991558114149638,0.0151384177075654
"all","prev","women_folate","Malawi","block_only_all","women_b12",1.91152556160151,0.991558114149638,0.294571109495937
"all","prev","women_folate","Malawi","block_only_all","women_iron",1.00280923407361,0.991558114149638,0.154535536760673
"all","prev","women_folate","Malawi","block_only_all","women_vitA",-1.44200331838265,0.991558114149638,0.222216498657187
"all","prev","women_folate","SierraLeone","block_only_all","child_iron",1.7414817995026,0.9952378437785,0.250160057932099
"all","prev","women_folate","SierraLeone","block_only_all","child_vitA",0.911967172399956,0.9952378437785,0.131002093013493
"all","prev","women_folate","SierraLeone","block_only_all","women_b12",-1.67242821423359,0.9952378437785,0.240240661188332
"all","prev","women_folate","SierraLeone","block_only_all","women_iron",2.21669957573576,0.9952378437785,0.318424053838806
"all","prev","women_folate","SierraLeone","block_only_all","women_vitA",0.418893482012089,0.9952378437785,0.0601731340272707
"all","prev","women_b12","Ghana","other_xpop","child_iron",-3.52552696018858,0.992559940372529,0.014200684497154
"all","prev","women_b12","Ghana","other_xpop","child_vitA",-0.720302426557774,0.992559940372529,0.00290134995919426
"all","prev","women_b12","Malawi","other_xpop","child_iron",1.51290058248958,0.991558114149638,0.00859653062554314
"all","prev","women_b12","Malawi","other_xpop","child_vitA",1.74696728783981,0.991558114149638,0.00992653315462681
"all","prev","women_b12","SierraLeone","other_xpop","child_iron",-1.50237336722217,0.9952378437785,0.00583764833382614
"all","prev","women_b12","SierraLeone","other_xpop","child_vitA",0.425954556281549,0.9952378437785,0.00165509650264915
"all","prev","women_b12","Ghana","other_samepop","women_folate",-4.14865135338887,0.992559940372529,0.0164899185726934
"all","prev","women_b12","Ghana","other_samepop","women_iron",-3.02106700006088,0.992559940372529,0.01200803456115
"all","prev","women_b12","Ghana","other_samepop","women_vitA",0.39866588046464,0.992559940372529,0.00158460360888196
"all","prev","women_b12","Malawi","other_samepop","women_folate",2.10495058299576,0.991558114149638,0.0119910649126965
"all","prev","women_b12","Malawi","other_samepop","women_iron",-0.141482958123312,0.991558114149638,0.000805972049226194
"all","prev","women_b12","Malawi","other_samepop","women_vitA",0.567021405699904,0.991558114149638,0.00323009506140491
"all","prev","women_b12","SierraLeone","other_samepop","women_folate",-2.12066742514218,0.9952378437785,0.00816164693195526
"all","prev","women_b12","SierraLeone","other_samepop","women_iron",-1.7682234706211,0.9952378437785,0.00680522343716316
"all","prev","women_b12","SierraLeone","other_samepop","women_vitA",0.513361083425083,0.9952378437785,0.00197573266880386
"all","prev","women_b12","Ghana","all_other","child_iron",-3.52552696018858,0.992559940372529,0.0137805813359289
"all","prev","women_b12","Ghana","all_other","child_vitA",-0.720302426557774,0.992559940372529,0.00281551844241616
"all","prev","women_b12","Ghana","all_other","women_folate",-4.14865135338887,0.992559940372529,0.0162162502387242
"all","prev","women_b12","Ghana","all_other","women_iron",-3.02106700006088,0.992559940372529,0.0118087480214313
"all","prev","women_b12","Ghana","all_other","women_vitA",0.39866588046464,0.992559940372529,0.00155830536927983
"all","prev","women_b12","Malawi","all_other","child_iron",1.51290058248958,0.991558114149638,0.00846126480338942
"all","prev","women_b12","Malawi","all_other","child_vitA",1.74696728783981,0.991558114149638,0.009770339833532
"all","prev","women_b12","Malawi","all_other","women_folate",2.10495058299576,0.991558114149638,0.0117724485580326
"all","prev","women_b12","Malawi","all_other","women_iron",-0.141482958123312,0.991558114149638,0.000791277885476292
"all","prev","women_b12","Malawi","all_other","women_vitA",0.567021405699904,0.991558114149638,0.0031712052453057
"all","prev","women_b12","SierraLeone","all_other","child_iron",-1.50237336722217,0.9952378437785,0.00573947198189324
"all","prev","women_b12","SierraLeone","all_other","child_vitA",0.425954556281549,0.9952378437785,0.00162726143492411
"all","prev","women_b12","SierraLeone","all_other","women_folate",-2.12066742514218,0.9952378437785,0.00810152225476536
"all","prev","women_b12","SierraLeone","all_other","women_iron",-1.7682234706211,0.9952378437785,0.0067550911702597
"all","prev","women_b12","SierraLeone","all_other","women_vitA",0.513361083425083,0.9952378437785,0.00196117797292988
"all","prev","women_b12","Ghana","block_only_all","child_iron",-3.52552696018858,0.992559940372529,0.298414018350161
"all","prev","women_b12","Ghana","block_only_all","child_vitA",-0.720302426557774,0.992559940372529,0.0609691385043273
"all","prev","women_b12","Ghana","block_only_all","women_folate",-4.14865135338887,0.992559940372529,0.351157638298811
"all","prev","women_b12","Ghana","block_only_all","women_iron",-3.02106700006088,0.992559940372529,0.255714607595856
"all","prev","women_b12","Ghana","block_only_all","women_vitA",0.39866588046464,0.992559940372529,0.0337445972508446
"all","prev","women_b12","Malawi","block_only_all","child_iron",1.51290058248958,0.991558114149638,0.24910590594951
"all","prev","women_b12","Malawi","block_only_all","child_vitA",1.74696728783981,0.991558114149638,0.287646044914187
"all","prev","women_b12","Malawi","block_only_all","women_folate",2.10495058299576,0.991558114149638,0.346589609406619
"all","prev","women_b12","Malawi","block_only_all","women_iron",-0.141482958123312,0.991558114149638,0.0232958073171786
"all","prev","women_b12","Malawi","block_only_all","women_vitA",0.567021405699904,0.991558114149638,0.0933626324125054
"all","prev","women_b12","SierraLeone","block_only_all","child_iron",-1.50237336722217,0.9952378437785,0.23732002285972
"all","prev","women_b12","SierraLeone","block_only_all","child_vitA",0.425954556281549,0.9952378437785,0.0672852349751421
"all","prev","women_b12","SierraLeone","block_only_all","women_folate",-2.12066742514218,0.9952378437785,0.334987861734493
"all","prev","women_b12","SierraLeone","block_only_all","women_iron",-1.7682234706211,0.9952378437785,0.279314612215725
"all","prev","women_b12","SierraLeone","block_only_all","women_vitA",0.513361083425083,0.9952378437785,0.0810922682149191
