"domain_set","target","outcome","heldout","arm","model","n_units","n_cov","n_block","block_cols","shares_population","spearman","pearson","topk","delta_vs_base","topk_delta_vs_base"
"all","prev","child_iron","Malawi","block_only_all","domain_enet",87,0,3,"child_vitA;women_vitA;women_iron",NA,0.210366542717887,0.207972103770795,0.363636363636364,0.209764583393396,0.0454545454545455
"all","prev","child_iron","SierraLeone","block_only_all","domain_enet",14,0,3,"child_vitA;women_vitA;women_iron",NA,0.112087912087912,0.267758604546697,0.25,-0.10989010989011,0
"all","prev","child_vitA","Gambia","base","domain_index",30,329,0,"",FALSE,0.614990994963414,0.481964738496049,0.75,0,0
"all","prev","child_vitA","Ghana","base","domain_index",75,329,0,"",FALSE,0.339456794832941,0.422826390008694,0.526315789473684,0,0
"all","prev","child_vitA","Malawi","base","domain_index",87,329,0,"",FALSE,0.177596935763818,0.164492533846875,0.136363636363636,0,0
"all","prev","child_vitA","SierraLeone","base","domain_index",14,329,0,"",FALSE,0.010989010989011,0.115027736572928,0.5,0,0
"all","prev","child_vitA","Gambia","base","domain_enet",30,329,0,"",FALSE,0.588930166853773,0.528824605557139,0.625,0,0
"all","prev","child_vitA","Ghana","base","domain_enet",75,329,0,"",FALSE,0.289231771115524,0.387716078477549,0.578947368421053,0,0
"all","prev","child_vitA","Malawi","base","domain_enet",87,329,0,"",FALSE,0.155501807513339,0.0902540887659696,0.272727272727273,0,0
"all","prev","child_vitA","SierraLeone","base","domain_enet",14,329,0,"",FALSE,-0.327472527472527,-0.180259737717668,0.25,0,0
"all","prev","child_vitA","Gambia","same_nutrient","domain_index",30,329,1,"women_vitA",FALSE,0.629246490681509,0.496759708002053,0.75,0.0142554957180944,0
"all","prev","child_vitA","Ghana","same_nutrient","domain_index",75,329,1,"women_vitA",FALSE,0.353027661746096,0.43856106504706,0.526315789473684,0.0135708669131551,0
"all","prev","child_vitA","Malawi","same_nutrient","domain_index",87,329,1,"women_vitA",FALSE,0.186678982345303,0.175604645743115,0.181818181818182,0.00908204658148512,0.0454545454545455
"all","prev","child_vitA","SierraLeone","same_nutrient","domain_index",14,329,1,"women_vitA",FALSE,0.0813186813186813,0.131581268580354,0.5,0.0703296703296703,0
"all","prev","child_vitA","Gambia","same_nutrient","domain_enet",30,329,1,"women_vitA",FALSE,0.588930166853773,0.528824605557139,0.625,0,0
"all","prev","child_vitA","Ghana","same_nutrient","domain_enet",75,329,1,"women_vitA",FALSE,0.278338053184188,0.363649001538004,0.578947368421053,-0.0108937179313365,0
"all","prev","child_vitA","Malawi","same_nutrient","domain_enet",87,329,1,"women_vitA",FALSE,0.141856145485436,0.118600672785378,0.227272727272727,-0.0136456620279031,-0.0454545454545454
"all","prev","child_vitA","SierraLeone","same_nutrient","domain_enet",14,329,1,"women_vitA",FALSE,-0.327472527472527,-0.180259737717668,0.25,0,0
"all","prev","child_vitA","Gambia","other_xpop","domain_index",30,329,1,"women_iron",FALSE,0.614990994963414,0.489036088532737,0.75,0,0
"all","prev","child_vitA","Ghana","other_xpop","domain_index",75,329,1,"women_iron",FALSE,0.349923308139519,0.429214742794853,0.526315789473684,0.0104665133065782,0
"all","prev","child_vitA","Malawi","other_xpop","domain_index",87,329,1,"women_iron",FALSE,0.17404996732279,0.162230693853781,0.136363636363636,-0.00354696844102781,0
"all","prev","child_vitA","SierraLeone","other_xpop","domain_index",14,329,1,"women_iron",FALSE,0.0549450549450549,0.122085990507423,0.5,0.043956043956044,0
"all","prev","child_vitA","Gambia","other_xpop","domain_enet",30,329,1,"women_iron",FALSE,0.60118098348651,0.531200843099648,0.625,0.0122508166327374,0
"all","prev","child_vitA","Ghana","other_xpop","domain_enet",75,329,1,"women_iron",FALSE,0.289231771115524,0.387716078477549,0.578947368421053,0,0
"all","prev","child_vitA","Malawi","other_xpop","domain_enet",87,329,1,"women_iron",FALSE,0.145719404105918,0.0693934327188564,0.227272727272727,-0.00978240340742059,-0.0454545454545454
"all","prev","child_vitA","SierraLeone","other_xpop","domain_enet",14,329,1,"women_iron",FALSE,-0.327472527472527,-0.180259737717668,0.25,0,0
"all","prev","child_vitA","Gambia","other_samepop","domain_index",30,329,1,"child_iron",TRUE,0.614768252842819,0.486929243822892,0.75,-0.000222742120595254,0
"all","prev","child_vitA","Ghana","other_samepop","domain_index",75,329,1,"child_iron",TRUE,0.340524806394837,0.427682064990569,0.526315789473684,0.00106801156189573,0
"all","prev","child_vitA","Malawi","other_samepop","domain_index",87,329,1,"child_iron",TRUE,0.189096343002564,0.168695044679692,0.136363636363636,0.0114994072387461,0
"all","prev","child_vitA","SierraLeone","other_samepop","domain_index",14,329,1,"child_iron",TRUE,-0.00659340659340659,0.102835985218075,0.5,-0.0175824175824176,0
"all","prev","child_vitA","Gambia","other_samepop","domain_enet",30,329,1,"child_iron",TRUE,0.588930166853773,0.528824605557139,0.625,0,0
"all","prev","child_vitA","Ghana","other_samepop","domain_enet",75,329,1,"child_iron",TRUE,0.251424161824415,0.373363148340352,0.578947368421053,-0.0378076092911092,0
"all","prev","child_vitA","Malawi","other_samepop","domain_enet",87,329,1,"child_iron",TRUE,0.16397386589159,0.0899910319571155,0.272727272727273,0.00847205837825105,0
"all","prev","child_vitA","SierraLeone","other_samepop","domain_enet",14,329,1,"child_iron",TRUE,-0.323076923076923,-0.196458893485028,0.25,0.00439560439560438,0
"all","prev","child_vitA","Gambia","all_other","domain_index",30,329,3,"women_vitA;child_iron;women_iron",NA,0.641051823073055,0.507850675671768,0.75,0.0260608281096413,0
"all","prev","child_vitA","Ghana","all_other","domain_index",75,329,3,"women_vitA;child_iron;women_iron",NA,0.366698209738362,0.448629032284634,0.526315789473684,0.0272414149054206,0
"all","prev","child_vitA","Malawi","all_other","domain_index",87,329,3,"women_vitA;child_iron;women_iron",NA,0.200392420840232,0.177646657631767,0.227272727272727,0.0227954850764142,0.0909090909090909
"all","prev","child_vitA","SierraLeone","all_other","domain_index",14,329,3,"women_vitA;child_iron;women_iron",NA,0.0373626373626374,0.126199456709422,0.5,0.0263736263736264,0
"all","prev","child_vitA","Gambia","all_other","domain_enet",30,329,3,"women_vitA;child_iron;women_iron",NA,0.588930166853773,0.528824605557139,0.625,0,0
"all","prev","child_vitA","Ghana","all_other","domain_enet",75,329,3,"women_vitA;child_iron;women_iron",NA,0.268854110514554,0.386031193589539,0.526315789473684,-0.0203776606009707,-0.0526315789473685
"all","prev","child_vitA","Malawi","all_other","domain_enet",87,329,3,"women_vitA;child_iron;women_iron",NA,0.141856145485436,0.118600672785378,0.227272727272727,-0.0136456620279031,-0.0454545454545454
"all","prev","child_vitA","SierraLeone","all_other","domain_enet",14,329,3,"women_vitA;child_iron;women_iron",NA,-0.323076923076923,-0.196458893485028,0.25,0.00439560439560438,0
"all","prev","child_vitA","Gambia","block_only_same_nutrient","domain_index",30,0,1,"women_vitA",FALSE,0.747077072476382,0.771344681530676,0.625,0.132086077512968,-0.125
"all","prev","child_vitA","Ghana","block_only_same_nutrient","domain_index",75,0,1,"women_vitA",FALSE,0.358268038476465,0.408468332096522,0.578947368421053,0.0188112436435236,0.0526315789473685
"all","prev","child_vitA","Malawi","block_only_same_nutrient","domain_index",87,0,1,"women_vitA",FALSE,0.0592366321807315,0.148665580935869,0.318181818181818,-0.118360303583086,0.181818181818182
"all","prev","child_vitA","SierraLeone","block_only_same_nutrient","domain_index",14,0,1,"women_vitA",FALSE,0.367032967032967,0.407466701164392,0.5,0.356043956043956,0
"all","prev","child_vitA","Gambia","block_only_same_nutrient","domain_enet",30,0,1,"women_vitA",FALSE,NA,NA,0.125,NA,-0.5
"all","prev","child_vitA","Ghana","block_only_same_nutrient","domain_enet",75,0,1,"women_vitA",FALSE,NA,NA,0.157894736842105,NA,-0.421052631578947
"all","prev","child_vitA","Malawi","block_only_same_nutrient","domain_enet",87,0,1,"women_vitA",FALSE,NA,NA,0.772727272727273,NA,0.5
"all","prev","child_vitA","SierraLeone","block_only_same_nutrient","domain_enet",14,0,1,"women_vitA",FALSE,NA,NA,0.5,NA,0.25
"all","prev","child_vitA","Gambia","block_only_all","domain_index",30,0,3,"women_vitA;child_iron;women_iron",NA,0.723911891934479,0.74075526626459,0.625,0.108920896971065,-0.125
"all","prev","child_vitA","Ghana","block_only_all","domain_index",75,0,3,"women_vitA;child_iron;women_iron",NA,0.415157454340111,0.440484672728138,0.631578947368421,0.0757006595071699,0.105263157894737
"all","prev","child_vitA","Malawi","block_only_all","domain_index",87,0,3,"women_vitA;child_iron;women_iron",NA,0.0823709995922758,0.105678694786747,0.272727272727273,-0.0952259361715421,0.136363636363636
"all","prev","child_vitA","SierraLeone","block_only_all","domain_index",14,0,3,"women_vitA;child_iron;women_iron",NA,0.103296703296703,0.181917982765942,0.5,0.0923076923076923,0
"all","prev","child_vitA","Gambia","block_only_all","domain_enet",30,0,3,"women_vitA;child_iron;women_iron",NA,0.727921250105193,0.773916105708718,0.625,0.13899108325142,0
"all","prev","child_vitA","Ghana","block_only_all","domain_enet",75,0,3,"women_vitA;child_iron;women_iron",NA,0.401016981260612,0.41903380230879,0.684210526315789,0.111785210145087,0.105263157894737
"all","prev","child_vitA","Malawi","block_only_all","domain_enet",87,0,3,"women_vitA;child_iron;women_iron",NA,0.0631902594239154,0.151106683850106,0.318181818181818,-0.0923115480894237,0.0454545454545455
"all","prev","child_vitA","SierraLeone","block_only_all","domain_enet",14,0,3,"women_vitA;child_iron;women_iron",NA,0.208791208791209,0.231629622254632,0.5,0.536263736263736,0.25
"all","prev","women_iron","Gambia","base","domain_index",30,329,0,"",FALSE,0.548225612470158,0.526503807857108,0.5,0,0
"all","prev","women_iron","Ghana","base","domain_index",75,329,0,"",FALSE,0.348697687065786,0.40767009373342,0.473684210526316,0,0
"all","prev","women_iron","Malawi","base","domain_index",87,329,0,"",FALSE,0.212477804374717,0.130663628216698,0.409090909090909,0,0
"all","prev","women_iron","SierraLeone","base","domain_index",14,329,0,"",FALSE,-0.195604395604396,-0.29190195721106,0,0,0
"all","prev","women_iron","Gambia","base","domain_enet",30,329,0,"",FALSE,0.717766163079841,0.682686678004488,0.625,0,0
"all","prev","women_iron","Ghana","base","domain_enet",75,329,0,"",FALSE,0.349762412827819,0.373333422232532,0.631578947368421,0,0
"all","prev","women_iron","Malawi","base","domain_enet",87,329,0,"",FALSE,0.205091296516254,0.188654975664887,0.409090909090909,0,0
"all","prev","women_iron","SierraLeone","base","domain_enet",14,329,0,"",FALSE,0.287912087912088,0.186090247708583,0.25,0,0
"all","prev","women_iron","Gambia","same_nutrient","domain_index",30,329,1,"child_iron",FALSE,0.603181670213717,0.594447341491638,0.5,0.0549560577435587,0
"all","prev","women_iron","Ghana","same_nutrient","domain_index",75,329,1,"child_iron",FALSE,0.34269781351487,0.412452416014165,0.473684210526316,-0.00599987355091536,0
"all","prev","women_iron","Malawi","same_nutrient","domain_index",87,329,1,"child_iron",FALSE,0.241014901777778,0.176768379765147,0.409090909090909,0.0285370974030605,0
"all","prev","women_iron","SierraLeone","same_nutrient","domain_index",14,329,1,"child_iron",FALSE,-0.125274725274725,-0.241656101851946,0,0.0703296703296703,0
"all","prev","women_iron","Gambia","same_nutrient","domain_enet",30,329,1,"child_iron",FALSE,0.391367229032065,0.379739809965807,0.375,-0.326398934047777,-0.25
"all","prev","women_iron","Ghana","same_nutrient","domain_enet",75,329,1,"child_iron",FALSE,0.377474059012622,0.390438164229464,0.631578947368421,0.0277116461848032,0
"all","prev","women_iron","Malawi","same_nutrient","domain_enet",87,329,1,"child_iron",FALSE,0.286361395510374,0.283146064827322,0.363636363636364,0.0812700989941197,-0.0454545454545455
"all","prev","women_iron","SierraLeone","same_nutrient","domain_enet",14,329,1,"child_iron",FALSE,0.384615384615385,0.215701292466317,0.25,0.0967032967032967,0
"all","prev","women_iron","Gambia","other_xpop","domain_index",30,329,1,"child_vitA",FALSE,0.560462791319938,0.551718737729293,0.375,0.0122371788497802,-0.125
"all","prev","women_iron","Ghana","other_xpop","domain_index",75,329,1,"child_vitA",FALSE,0.338179923119217,0.413169513988756,0.473684210526316,-0.0105177639465686,0
"all","prev","women_iron","Malawi","other_xpop","domain_index",87,329,1,"child_vitA",FALSE,0.173758803908612,0.11952182539747,0.409090909090909,-0.0387190004661051,0
"all","prev","women_iron","SierraLeone","other_xpop","domain_index",14,329,1,"child_vitA",FALSE,-0.2,-0.274147499336428,0,-0.00439560439560441,0
"all","prev","women_iron","Gambia","other_xpop","domain_enet",30,329,1,"child_vitA",FALSE,0.542440764286625,0.563468477508696,0.375,-0.175325398793216,-0.25
"all","prev","women_iron","Ghana","other_xpop","domain_enet",75,329,1,"child_vitA",FALSE,0.379013594911778,0.381205588883937,0.631578947368421,0.0292511820839588,0
"all","prev","women_iron","Malawi","other_xpop","domain_enet",87,329,1,"child_vitA",FALSE,0.249974976473257,0.245272040851684,0.409090909090909,0.044883679957003,0
"all","prev","women_iron","SierraLeone","other_xpop","domain_enet",14,329,1,"child_vitA",FALSE,0.217582417582418,0.163073472325392,0,-0.0703296703296703,-0.25
"all","prev","women_iron","Gambia","other_samepop","domain_index",30,329,1,"women_vitA",TRUE,0.557570367228172,0.553134133784449,0.5,0.00934475475801388,0
"all","prev","women_iron","Ghana","other_samepop","domain_index",75,329,1,"women_vitA",TRUE,0.352999754671838,0.418769350478299,0.473684210526316,0.00430206760605195,0
"all","prev","women_iron","Malawi","other_samepop","domain_index",87,329,1,"women_vitA",TRUE,0.168566033346459,0.0984522491216281,0.454545454545455,-0.0439117710282579,0.0454545454545454
"all","prev","women_iron","SierraLeone","other_samepop","domain_index",14,329,1,"women_vitA",TRUE,-0.134065934065934,-0.250342901422771,0,0.0615384615384615,0
"all","prev","women_iron","Gambia","other_samepop","domain_enet",30,329,1,"women_vitA",TRUE,0.542440764286625,0.563468477508696,0.375,-0.175325398793216,-0.25
"all","prev","women_iron","Ghana","other_samepop","domain_enet",75,329,1,"women_vitA",TRUE,0.379013594911778,0.381205588883937,0.631578947368421,0.0292511820839588,0
"all","prev","women_iron","Malawi","other_samepop","domain_enet",87,329,1,"women_vitA",TRUE,0.163530619468008,0.162775620274113,0.363636363636364,-0.0415606770482458,-0.0454545454545455
"all","prev","women_iron","SierraLeone","other_samepop","domain_enet",14,329,1,"women_vitA",TRUE,0.287912087912088,0.186090247708583,0.25,0,0
"all","prev","women_iron","Gambia","all_other","domain_index",30,329,3,"child_vitA;women_vitA;child_iron",NA,0.671709871772486,0.635434756177481,0.625,0.123484259302328,0.125
"all","prev","women_iron","Ghana","all_other","domain_index",75,329,3,"child_vitA;women_vitA;child_iron",NA,0.346237307264331,0.42642581713828,0.473684210526316,-0.00246037980145453,0
"all","prev","women_iron","Malawi","all_other","domain_index",87,329,3,"child_vitA;women_vitA;child_iron",NA,0.189281577941999,0.132251411543767,0.409090909090909,-0.023196226432718,0
"all","prev","women_iron","SierraLeone","all_other","domain_index",14,329,3,"child_vitA;women_vitA;child_iron",NA,-0.120879120879121,-0.187354217374594,0,0.0747252747252747,0
"all","prev","women_iron","Gambia","all_other","domain_enet",30,329,3,"child_vitA;women_vitA;child_iron",NA,0.542440764286625,0.563468477508696,0.375,-0.175325398793216,-0.25
"all","prev","women_iron","Ghana","all_other","domain_enet",75,329,3,"child_vitA;women_vitA;child_iron",NA,0.377474059012622,0.390438164229464,0.631578947368421,0.0277116461848032,0
"all","prev","women_iron","Malawi","all_other","domain_enet",87,329,3,"child_vitA;women_vitA;child_iron",NA,0.260055060505671,0.233346800400838,0.409090909090909,0.0549637639894172,0
"all","prev","women_iron","SierraLeone","all_other","domain_enet",14,329,3,"child_vitA;women_vitA;child_iron",NA,0.340659340659341,0.206864042185447,0.25,0.0527472527472528,0
"all","prev","women_iron","Gambia","block_only_same_nutrient","domain_index",30,0,1,"child_iron",FALSE,0.70241406597739,0.727782059510395,0.625,0.154188453507232,0.125
"all","prev","women_iron","Ghana","block_only_same_nutrient","domain_index",75,0,1,"child_iron",FALSE,0.324482370072523,0.285910571777096,0.421052631578947,-0.0242153169932625,-0.0526315789473684
"all","prev","women_iron","Malawi","block_only_same_nutrient","domain_index",87,0,1,"child_iron",FALSE,0.320600358628739,0.335283650434272,0.454545454545455,0.108122554254022,0.0454545454545454
"all","prev","women_iron","SierraLeone","block_only_same_nutrient","domain_index",14,0,1,"child_iron",FALSE,0.279120879120879,0.340619352474149,0.5,0.474725274725275,0.5
"all","prev","women_iron","Gambia","block_only_same_nutrient","domain_enet",30,0,1,"child_iron",FALSE,NA,NA,0.125,NA,-0.5
"all","prev","women_iron","Ghana","block_only_same_nutrient","domain_enet",75,0,1,"child_iron",FALSE,NA,NA,0.157894736842105,NA,-0.473684210526316
"all","prev","women_iron","Malawi","block_only_same_nutrient","domain_enet",87,0,1,"child_iron",FALSE,NA,NA,0.272727272727273,NA,-0.136363636363636
"all","prev","women_iron","SierraLeone","block_only_same_nutrient","domain_enet",14,0,1,"child_iron",FALSE,NA,NA,0.5,NA,0.25
"all","prev","women_iron","Gambia","block_only_all","domain_index",30,0,3,"child_vitA;women_vitA;child_iron",NA,0.867949721690782,0.871799955225827,0.75,0.319724109220624,0.25
"all","prev","women_iron","Ghana","block_only_all","domain_index",75,0,3,"child_vitA;women_vitA;child_iron",NA,0.332237602312196,0.382719791891947,0.578947368421053,-0.0164600847535902,0.105263157894737
"all","prev","women_iron","Malawi","block_only_all","domain_index",87,0,3,"child_vitA;women_vitA;child_iron",NA,0.074827731237866,0.0630442169279645,0.318181818181818,-0.137650073136851,-0.0909090909090909
"all","prev","women_iron","SierraLeone","block_only_all","domain_index",14,0,3,"child_vitA;women_vitA;child_iron",NA,0.556043956043956,0.556618116572754,0.5,0.751648351648352,0.5
"all","prev","women_iron","Gambia","block_only_all","domain_enet",30,0,3,"child_vitA;women_vitA;child_iron",NA,0.801868955901968,0.810987965236039,0.75,0.0841027928221265,0.125
"all","prev","women_iron","Ghana","block_only_all","domain_enet",75,0,3,"child_vitA;women_vitA;child_iron",NA,0.341503594079077,0.348811485066517,0.526315789473684,-0.00825881874874196,-0.105263157894737
"all","prev","women_iron","Malawi","block_only_all","domain_enet",87,0,3,"child_vitA;women_vitA;child_iron",NA,0.0202064494423876,0.00147649215121075,0.363636363636364,-0.184884847073866,-0.0454545454545455
"all","prev","women_iron","SierraLeone","block_only_all","domain_enet",14,0,3,"child_vitA;women_vitA;child_iron",NA,0.384615384615385,0.529213211308377,0.5,0.0967032967032967,0.25
"all","prev","women_vitA","Gambia","base","domain_index",30,329,0,"",FALSE,0.456419378295662,0.378507495204118,0.625,0,0
"all","prev","women_vitA","Ghana","base","domain_index",75,329,0,"",FALSE,0.0779192998175984,0.195332352048933,0.421052631578947,0,0
"all","prev","women_vitA","Malawi","base","domain_index",87,329,0,"",FALSE,0.199236715102281,0.244037897966424,0.318181818181818,0,0
"all","prev","women_vitA","SierraLeone","base","domain_index",14,329,0,"",FALSE,0.185410764710102,0.00242717846802066,0.5,0,0
"all","prev","women_vitA","Gambia","base","domain_enet",30,329,0,"",FALSE,NA,NA,0.125,NA,0
"all","prev","women_vitA","Ghana","base","domain_enet",75,329,0,"",FALSE,NA,NA,0.105263157894737,NA,0
"all","prev","women_vitA","Malawi","base","domain_enet",87,329,0,"",FALSE,0.0301171778642983,0.108856288299322,0.272727272727273,0,0
"all","prev","women_vitA","SierraLeone","base","domain_enet",14,329,0,"",FALSE,0.16194104765819,0.0273442585985739,0.5,0,0
"all","prev","women_vitA","Gambia","same_nutrient","domain_index",30,329,1,"child_vitA",FALSE,0.483640276949799,0.407616872997556,0.625,0.0272208986541372,0
"all","prev","women_vitA","Ghana","same_nutrient","domain_index",75,329,1,"child_vitA",FALSE,0.0981348160264334,0.208405689511465,0.421052631578947,0.020215516208835,0
"all","prev","women_vitA","Malawi","same_nutrient","domain_index",87,329,1,"child_vitA",FALSE,0.217349143747943,0.272819659495837,0.318181818181818,0.0181124286456619,0
"all","prev","women_vitA","SierraLeone","same_nutrient","domain_index",14,329,1,"child_vitA",FALSE,0.204186538351631,-0.013479495595257,0.5,0.0187757736415293,0
"all","prev","women_vitA","Gambia","same_nutrient","domain_enet",30,329,1,"child_vitA",FALSE,0.551223197746277,0.427616351330241,0.5,NA,0.375
"all","prev","women_vitA","Ghana","same_nutrient","domain_enet",75,329,1,"child_vitA",FALSE,NA,NA,0.105263157894737,NA,0
"all","prev","women_vitA","Malawi","same_nutrient","domain_enet",87,329,1,"child_vitA",FALSE,0.0361546540795189,0.0985181366963727,0.318181818181818,0.00603747621522063,0.0454545454545455
"all","prev","women_vitA","SierraLeone","same_nutrient","domain_enet",14,329,1,"child_vitA",FALSE,0.0539803492193967,-0.0307135832495545,0.5,-0.107960698438793,0
"all","prev","women_vitA","Gambia","other_xpop","domain_index",30,329,1,"child_iron",FALSE,0.46369392879806,0.390531823711973,0.625,0.00727455050239872,0
"all","prev","women_vitA","Ghana","other_xpop","domain_index",75,329,1,"child_iron",FALSE,0.0915729983781768,0.198361834568448,0.421052631578947,0.0136536985605785,0
"all","prev","women_vitA","Malawi","other_xpop","domain_index",87,329,1,"child_iron",FALSE,0.202255453209891,0.248578671157798,0.318181818181818,0.0030187381076103,0
"all","prev","women_vitA","SierraLeone","other_xpop","domain_index",14,329,1,"child_iron",FALSE,0.185410764710102,-0.0449072288432598,0.5,0,0
"all","prev","women_vitA","Gambia","other_xpop","domain_enet",30,329,1,"child_iron",FALSE,0.551223197746277,0.427616351330241,0.5,NA,0.375
"all","prev","women_vitA","Ghana","other_xpop","domain_enet",75,329,1,"child_iron",FALSE,0.194076266822252,0.197143166281787,0.473684210526316,NA,0.368421052631579
"all","prev","women_vitA","Malawi","other_xpop","domain_enet",87,329,1,"child_iron",FALSE,0.0361546540795189,0.0985181366963727,0.318181818181818,0.00603747621522063,0.0454545454545455
"all","prev","women_vitA","SierraLeone","other_xpop","domain_enet",14,329,1,"child_iron",FALSE,0.16194104765819,0.0273442585985739,0.5,0,0
"all","prev","women_vitA","Gambia","other_samepop","domain_index",30,329,1,"women_iron",TRUE,0.468387187186705,0.392765517348632,0.625,0.0119678088910431,0
"all","prev","women_vitA","Ghana","other_samepop","domain_index",75,329,1,"women_iron",TRUE,0.0855412439939855,0.197913792465599,0.421052631578947,0.00762194417638717,0
"all","prev","women_vitA","Malawi","other_samepop","domain_index",87,329,1,"women_iron",TRUE,0.202255453209891,0.240019547368152,0.272727272727273,0.0030187381076103,-0.0454545454545455
"all","prev","women_vitA","SierraLeone","other_samepop","domain_index",14,329,1,"women_iron",TRUE,0.208880481762013,-0.000753144752404122,0.5,0.0234697170519116,0
"all","prev","women_vitA","Gambia","other_samepop","domain_enet",30,329,1,"women_iron",TRUE,0.551223197746277,0.427616351330241,0.5,NA,0.375
"all","prev","women_vitA","Ghana","other_samepop","domain_enet",75,329,1,"women_iron",TRUE,0.181628919138512,0.196034365687652,0.421052631578947,NA,0.315789473684211
"all","prev","women_vitA","Malawi","other_samepop","domain_enet",87,329,1,"women_iron",TRUE,0.0330657127601037,0.0768085558509586,0.318181818181818,0.00294853489580542,0.0454545454545455
"all","prev","women_vitA","SierraLeone","other_samepop","domain_enet",14,329,1,"women_iron",TRUE,0.16194104765819,0.0273442585985739,0.5,0,0
"all","prev","women_vitA","Gambia","all_other","domain_index",30,329,3,"child_vitA;child_iron;women_iron",NA,0.497720052115732,0.429442109151218,0.625,0.0413006738200702,0
"all","prev","women_vitA","Ghana","all_other","domain_index",75,329,3,"child_vitA;child_iron;women_iron",NA,0.109028530005155,0.213540166365357,0.421052631578947,0.0311092301875563,0
"all","prev","women_vitA","Malawi","all_other","domain_index",87,329,3,"child_vitA;child_iron;women_iron",NA,0.217349143747943,0.272159559567691,0.318181818181818,0.0181124286456619,0
"all","prev","women_vitA","SierraLeone","all_other","domain_index",14,329,3,"child_vitA;child_iron;women_iron",NA,0.157247104247808,-0.0619370023378848,0.5,-0.0281636604622939,0
"all","prev","women_vitA","Gambia","all_other","domain_enet",30,329,3,"child_vitA;child_iron;women_iron",NA,NA,NA,0.125,NA,0
"all","prev","women_vitA","Ghana","all_other","domain_enet",75,329,3,"child_vitA;child_iron;women_iron",NA,0.153608678317405,0.196805118919187,0.473684210526316,NA,0.368421052631579
"all","prev","women_vitA","Malawi","all_other","domain_enet",87,329,3,"child_vitA;child_iron;women_iron",NA,0.0361546540795189,0.0985181366963727,0.318181818181818,0.00603747621522063,0.0454545454545455
"all","prev","women_vitA","SierraLeone","all_other","domain_enet",14,329,3,"child_vitA;child_iron;women_iron",NA,-0.00234697170519116,-0.0371403293421957,0.5,-0.164288019363381,0
"all","prev","women_vitA","Gambia","block_only_same_nutrient","domain_index",30,0,1,"child_vitA",FALSE,0.454776737859636,0.459146224749879,0.5,-0.00164264043602547,-0.125
"all","prev","women_vitA","Ghana","block_only_same_nutrient","domain_index",75,0,1,"child_vitA",FALSE,0.319207753228838,0.40448795011593,0.421052631578947,0.24128845341124,0
"all","prev","women_vitA","Malawi","block_only_same_nutrient","domain_index",87,0,1,"child_vitA",FALSE,0.256452332723267,0.331661803802212,0.227272727272727,0.0572156176209862,-0.0909090909090909
"all","prev","women_vitA","SierraLeone","block_only_same_nutrient","domain_index",14,0,1,"child_vitA",FALSE,-0.0305106321674851,-0.152490501111506,0.5,-0.215921396877587,0
"all","prev","women_vitA","Gambia","block_only_same_nutrient","domain_enet",30,0,1,"child_vitA",FALSE,NA,NA,0.125,NA,0
"all","prev","women_vitA","Ghana","block_only_same_nutrient","domain_enet",75,0,1,"child_vitA",FALSE,NA,NA,0.105263157894737,NA,0
"all","prev","women_vitA","Malawi","block_only_same_nutrient","domain_enet",87,0,1,"child_vitA",FALSE,NA,NA,0.909090909090909,NA,0.636363636363636
"all","prev","women_vitA","SierraLeone","block_only_same_nutrient","domain_enet",14,0,1,"child_vitA",FALSE,NA,NA,0.5,NA,0
"all","prev","women_vitA","Gambia","block_only_all","domain_index",30,0,3,"child_vitA;child_iron;women_iron",NA,0.491618816210494,0.533847331629727,0.625,0.0351994379148325,0
"all","prev","women_vitA","Ghana","block_only_all","domain_index",75,0,3,"child_vitA;child_iron;women_iron",NA,0.323631039777245,0.382638186774244,0.421052631578947,0.245711739959647,0
"all","prev","women_vitA","Malawi","block_only_all","domain_index",87,0,3,"child_vitA;child_iron;women_iron",NA,0.244447583504631,0.249869441032861,0.318181818181818,0.0452108684023498,0
"all","prev","women_vitA","SierraLeone","block_only_all","domain_index",14,0,3,"child_vitA;child_iron;women_iron",NA,-0.359086670894248,-0.402243433535795,0.25,-0.54449743560435,-0.25
"all","prev","women_vitA","Gambia","block_only_all","domain_enet",30,0,3,"child_vitA;child_iron;women_iron",NA,0.454776737859636,0.472148276166887,0.5,NA,0.375
"all","prev","women_vitA","Ghana","block_only_all","domain_enet",75,0,3,"child_vitA;child_iron;women_iron",NA,0.334305417232905,0.416261299550438,0.421052631578947,NA,0.315789473684211
"all","prev","women_vitA","Malawi","block_only_all","domain_enet",87,0,3,"child_vitA;child_iron;women_iron",NA,0.259541274042682,0.317227253730318,0.318181818181818,0.229424096178384,0.0454545454545455
"all","prev","women_vitA","SierraLeone","block_only_all","domain_enet",14,0,3,"child_vitA;child_iron;women_iron",NA,-0.237044142224307,-0.324521848714049,0.25,-0.398985189882498,-0.25
"all","prev","women_folate","Ghana","base","domain_index",75,331,0,"",FALSE,0.0361146810839279,0.0566911498325847,0.105263157894737,0,0
"all","prev","women_folate","Malawi","base","domain_index",87,331,0,"",FALSE,0.208895923502208,0.173501557639399,0.409090909090909,0,0
"all","prev","women_folate","SierraLeone","base","domain_index",14,331,0,"",FALSE,0.120879120879121,0.271035287973922,0.25,0,0
"all","prev","women_folate","Ghana","base","domain_enet",75,331,0,"",FALSE,0.0350030216030493,0.0238184919124274,0.210526315789474,0,0
