"scope","fit","country","outcome","target","n_train","column","beta","sd_tr","beta_std","share","rank","fold_sign_agree","loco_sign_agree","loco_fits","incountry_sign_agree","incountry_fits","domain"
"loco","holdout_Malawi","Malawi","women_vitA","level",119,"ihme_sod",0.649738858094549,0.962367326188062,0.625287447584936,0.00239970788219009,211,NA,NA,NA,NA,NA,"Infant and child morbidity/mortality"
"loco","holdout_Malawi","Malawi","women_vitA","level",119,"wpop_share_under5",1.01723624604795,0.981929111690875,0.998853883461624,0.00269420759794699,142,NA,NA,NA,NA,NA,"Household assets and characteristics"
"loco","holdout_Malawi","Malawi","women_vitA","level",119,"wpop_share_wra",-0.438716763263204,0.983987635600155,-0.431691870581513,0.00115680155715577,274,NA,NA,NA,NA,NA,"Household assets and characteristics"
"loco","holdout_Malawi","Malawi","women_vitA","level",119,"wpop_share_over60",1.24068747164482,0.978189512733192,1.21362747334242,0.00266621647489476,109,NA,NA,NA,NA,NA,"Household assets and characteristics"
"loco","holdout_Malawi","Malawi","women_vitA","level",119,"wpop_dependency_ratio",1.67470848160155,0.984335647836559,1.64847525817465,0.00729355562014161,50,NA,NA,NA,NA,NA,"Household assets and characteristics"
"loco","holdout_Malawi","Malawi","women_vitA","level",119,"wpop_sex_ratio_wra",-2.07185715106196,0.976811952675659,-2.02381482939386,0.00706327023656555,23,NA,NA,NA,NA,NA,"Household assets and characteristics"
"loco","holdout_Malawi","Malawi","women_vitA","level",119,"wpop_log_density",0.00579299776932529,0.988403983088187,0.00572582206922209,-1.66906005137583e-05,393,NA,NA,NA,NA,NA,"Household assets and characteristics"
"loco","holdout_Malawi","Malawi","women_vitA","level",119,"ghsl_smod_mean",-0.558632410239076,0.967676135205018,-0.540575251740413,0.00153220701368159,249,NA,NA,NA,NA,NA,"Ruralness, population density, built environment"
"loco","holdout_Malawi","Malawi","women_vitA","level",119,"koppen_purity",-0.134133074535834,0.619593390897904,-0.0831079664832189,-5.35486898164453e-05,376,NA,NA,NA,NA,NA,"Climate and weather"
"loco","holdout_Malawi","Malawi","women_vitA","level",119,"koppen_n_classes",0.102072470945992,0.573863878461712,0.0585757040612376,-4.0316727899128e-05,383,NA,NA,NA,NA,NA,"Climate and weather"
"loco","holdout_Malawi","Malawi","women_vitA","level",119,"aez16_purity",0.27636796309547,0.632467914478626,0.174793869247698,0.000320219054060474,343,NA,NA,NA,NA,NA,"Climate and weather"
"loco","holdout_Malawi","Malawi","women_vitA","level",119,"aez16_n_classes",-0.236123009875608,0.575366941738524,-0.135857374066224,0.000247613100993059,362,NA,NA,NA,NA,NA,"Climate and weather"
"loco","holdout_Malawi","Malawi","women_vitA","level",119,"koppen_is_3",-0.30264819665524,0.526516005284323,-0.159349119509421,0.000114740981141084,350,NA,NA,NA,NA,NA,"Climate and weather"
"loco","holdout_Malawi","Malawi","women_vitA","level",119,"rwi_mean",-0.0712959041053142,0.984111804808092,-0.0701631408645054,0.000244487190622257,381,NA,NA,NA,NA,NA,"Education, employment, SES"
"loco","holdout_Malawi","Malawi","women_vitA","level",119,"rwi_sd",-1.54604443484732,0.984111804808092,-1.52148057909111,0.00405030348866278,63,NA,NA,NA,NA,NA,"Education, employment, SES"
"loco","holdout_Malawi","Malawi","women_vitA","level",119,"rwi_n_points",-1.23989709478888,0.985715633054216,-1.22218594971191,-0.00231065407384544,106,NA,NA,NA,NA,NA,"Education, employment, SES"
"loco","holdout_Malawi","Malawi","women_vitA","level",119,"wpop_log_density_survey_year",-0.590526840408002,0.988403983088187,-0.583679081179751,0.00173523106722412,227,NA,NA,NA,NA,NA,"Ruralness, population density, built environment"
"loco","holdout_Malawi","Malawi","women_vitA","level",119,"gpw2010_share_under5",-0.626288397091978,0.988133203511043,-0.618856360140292,-1.76029445786674e-05,214,NA,NA,NA,NA,NA,"Household assets and characteristics"
"loco","holdout_Malawi","Malawi","women_vitA","level",119,"gpw2010_share_under15",-0.193407970795821,0.98784706673789,-0.191057496634379,-0.000274209989402696,339,NA,NA,NA,NA,NA,"Household assets and characteristics"
"loco","holdout_Malawi","Malawi","women_vitA","level",119,"gpw2010_share_female_1549",0.251381107442029,0.988336995724683,0.248449248511199,-0.000282746444248793,321,NA,NA,NA,NA,NA,"Household assets and characteristics"
"loco","holdout_Malawi","Malawi","women_vitA","level",119,"glw_cattle_km2",2.21596267318179,0.936882788274734,2.07609728796329,0.00922541099017575,20,NA,NA,NA,NA,NA,"Livestock density"
"loco","holdout_Malawi","Malawi","women_vitA","level",119,"glw_sheep_km2",1.69182209066621,0.988403983088187,1.67220369309107,0.00513067664820214,49,NA,NA,NA,NA,NA,"Livestock density"
"loco","holdout_Malawi","Malawi","women_vitA","level",119,"glw_goats_km2",1.40617762008069,0.988403983088187,1.38987156061723,0.00142214975778729,79,NA,NA,NA,NA,NA,"Livestock density"
"loco","holdout_Malawi","Malawi","women_vitA","level",119,"glw_pigs_km2",-1.28046461339288,0.979571088926644,-1.25430611567329,0.000622512203014796,99,NA,NA,NA,NA,NA,"Livestock density"
"loco","holdout_Malawi","Malawi","women_vitA","level",119,"glw_chickens_km2",-0.577211188123109,0.984111804808092,-0.568040344099256,0.00090994261853915,238,NA,NA,NA,NA,NA,"Livestock density"
"loco","holdout_Malawi","Malawi","women_vitA","level",119,"glw_tlu_km2",1.95285684571006,0.984111804808092,1.92182947496356,0.00516018797013616,25,NA,NA,NA,NA,NA,"Livestock density"
"loco","holdout_Malawi","Malawi","women_vitA","level",119,"glw_tlu_per_capita",1.90220604213082,0.988403983088187,1.88014802869651,0.00852909099948015,26,NA,NA,NA,NA,NA,"Livestock density"
"loco","holdout_Malawi","Malawi","women_vitA","level",119,"glw_ruminant_share",2.67047097371606,0.979797840985656,2.61652169446186,0.0117458418834226,3,NA,NA,NA,NA,NA,"Livestock density"
"loco","holdout_Malawi","Malawi","women_vitA","level",119,"wdist_perm_km_mean",-1.77626365141965,0.988403983088187,-1.75566606807795,0.00276727367244378,39,NA,NA,NA,NA,NA,"Water and coast proximity"
"loco","holdout_Malawi","Malawi","women_vitA","level",119,"wdist_any_km_mean",-1.7300755569424,0.988403983088187,-1.71001357152538,0.00274367321294045,45,NA,NA,NA,NA,NA,"Water and coast proximity"
"loco","holdout_Malawi","Malawi","women_vitA","level",119,"wdist_coast_km_mean",2.4457927036213,0.988403983088187,2.41743125006732,0.0113053563716181,5,NA,NA,NA,NA,NA,"Water and coast proximity"
"loco","holdout_Malawi","Malawi","women_vitA","level",119,"wdist_coast_km_min",2.50145748171519,0.920453682831032,2.30247575148999,0.0106597086870255,7,NA,NA,NA,NA,NA,"Water and coast proximity"
"loco","holdout_Malawi","Malawi","women_vitA","level",119,"espen_sth_prev_mid_base",-1.18842102361301,0.695635215589141,-0.826707514971706,0.000233819809713462,167,NA,NA,NA,NA,NA,"Helminth burden and control"
"loco","holdout_Malawi","Malawi","women_vitA","level",119,"espen_sth_cov_mean",-2.00058271877073,0.854112029235138,-1.70872176558201,-0.000110188953748585,46,NA,NA,NA,NA,NA,"Helminth burden and control"
"loco","holdout_Malawi","Malawi","women_vitA","level",119,"espen_sch_prev_mid",0.589842729648809,0.786192134883743,0.463729714868251,-0.000160563905533114,267,NA,NA,NA,NA,NA,"Helminth burden and control"
"loco","holdout_Malawi","Malawi","women_vitA","level",119,"espen_sch_cov_mean",0.181145301339569,0.867606359395067,0.157162815416745,0.00016925823730306,352,NA,NA,NA,NA,NA,"Helminth burden and control"
"loco","holdout_Malawi","Malawi","women_vitA","level",119,"map_sy_pf_parasite_rate",-1.55510069349863,0.988403983088187,-1.53706771955725,0.00339702427094162,61,NA,NA,NA,NA,NA,"Malaria incidence and treatment"
"loco","holdout_Malawi","Malawi","women_vitA","level",119,"map_sy_pf_incidence_rate",-1.52971303407205,0.988403983088187,-1.51197445585873,0.00328487191403147,67,NA,NA,NA,NA,NA,"Malaria incidence and treatment"
"loco","holdout_Malawi","Malawi","women_vitA","level",119,"map_sy_pf_mortality_rate",-2.10122747843392,0.988403983088187,-2.07686160905843,0.00649780089174718,19,NA,NA,NA,NA,NA,"Malaria incidence and treatment"
"loco","holdout_Malawi","Malawi","women_vitA","level",119,"map_sy_pf_reproductive_number",-1.81515733391797,0.988403983088187,-1.79410873877625,0.00539059985260884,34,NA,NA,NA,NA,NA,"Malaria incidence and treatment"
"loco","holdout_Malawi","Malawi","women_vitA","level",119,"map_sy_itn_access",0.579988737107563,0.988403983088187,0.573263177903402,0.00130188842102163,235,NA,NA,NA,NA,NA,"Malaria incidence and treatment"
"loco","holdout_Malawi","Malawi","women_vitA","level",119,"map_sy_itn_use",-0.155126974769252,0.988403983088187,-0.15332811974635,-0.000198585905623332,354,NA,NA,NA,NA,NA,"Malaria incidence and treatment"
"loco","holdout_Malawi","Malawi","women_vitA","level",119,"map_sy_itn_use_rate",-0.930865557725598,0.988403983088187,-0.920071224975588,0.000330279968390259,157,NA,NA,NA,NA,NA,"Malaria incidence and treatment"
"loco","holdout_Malawi","Malawi","women_vitA","level",119,"map_sy_effective_treatment",-1.01464759367865,0.669121320206619,-0.678922337426726,0.00107684180797417,203,NA,NA,NA,NA,NA,"Malaria incidence and treatment"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"access_healthcare_min",-0.770973473433939,0.992719424921442,-0.765360343177026,-0.000710872359696805,208,NA,NA,NA,NA,NA,"Built environment"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A00",-0.803927076360593,0.992719424921442,-0.798074024923464,0.00230989852904542,203,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A01",0.0336609058619801,0.992719424921442,0.0334158351096397,6.10287237714436e-06,387,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A02",0.425820353210706,0.992719424921442,0.422720136159178,0.00163758739737397,285,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A03",1.6344772902439,0.992719424921442,1.62257735561808,0.00961132853634632,57,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A04",-1.21661526995558,0.992719424921442,-1.20775761114095,0.00541598495907055,114,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A05",0.326150395161892,0.992719424921442,0.323775832723015,0.00131309001595903,306,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A06",-0.362102860706406,0.992719424921442,-0.359466543642872,0.00059474700486394,299,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A07",-0.808835057955161,0.992719424921442,-0.802946273589549,0.000578750810856833,201,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A08",-0.878654024271489,0.992719424921442,-0.872256917679703,0.00270897925913328,187,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A09",-0.276757986537908,0.992719424921442,-0.274743029238329,0.000433883349306224,319,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A10",0.542624017078055,0.992719424921442,0.53867340218229,0.000652911250093417,257,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A11",0.149582372674986,0.992719424921442,0.148493326980297,-0.000279631501313196,360,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A12",0.550215423010385,0.992719424921442,0.546209538313777,-0.000112966435234475,253,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A13",-0.926749434791595,0.992719424921442,-0.920002165952583,-0.00106126327171908,174,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A14",0.523554259311051,0.992719424921442,0.519742483218438,0.000792758706862129,261,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A15",1.83300125137251,0.992719424921442,1.8196559481428,0.0103146725055723,36,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A16",0.542711301788118,0.992719424921442,0.538760051409468,0.00114760295213248,256,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A17",0.919000198756591,0.992719424921442,0.912309348812333,0.0028206885517086,177,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A18",-1.1729128445591,0.992719424921442,-1.16437336453368,-0.000479281709201402,125,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A19",1.11951671565754,0.992719424921442,1.1113659901575,-0.000460429217638184,136,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A20",1.82818076548473,0.992719424921442,1.81487055816444,0.00601722038233956,38,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A21",-0.920618215888989,0.992719424921442,-0.913915585849521,8.0307598221223e-05,175,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A22",-0.469747893530532,0.992719424921442,-0.466327858723689,-0.000665630366085236,274,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A23",1.53300749098988,0.992719424921442,1.52184631485574,0.00630818232396284,67,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A24",2.12687272987987,0.992719424921442,2.11138787328744,0.00657414875534572,16,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A25",-0.693103107844676,0.992719424921442,-0.688056918630831,0.00190493878239874,224,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A26",-0.400701928876307,0.992719424921442,-0.397784588399,0.000374049872896294,292,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A27",1.28637697584654,0.992719424921442,1.27701141169456,0.00117255142882905,98,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A28",1.38699297678711,0.992719424921442,1.37689487028618,0.00378396642511259,84,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A29",-0.601465688551106,0.992719424921442,-0.597086672448433,-5.62176314655281e-05,238,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A30",0.697752449523895,0.992719424921442,0.692672410428889,-0.00200583554177606,222,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A31",-0.566876074163881,0.992719424921442,-0.562748890345693,0.000350277044767711,248,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A32",-0.531056503635316,0.992719424921442,-0.527190106889642,0.000590945143515847,259,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A33",-1.22401998225376,0.992719424921442,-1.21510841287531,0.00613340101360962,112,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A34",-1.65529662142877,0.992719424921442,-1.64324511009917,0.00521575845440147,56,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A35",1.57222297560699,0.992719424921442,1.56077628819285,0.00574316837801232,61,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A36",-1.35959490822914,0.992719424921442,-1.34969627542335,0.0054753886125952,89,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A37",1.83875999294875,0.992719424921442,1.82537276276864,0.0109105571683953,35,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A38",1.11815355559962,0.992719424921442,1.11001275468872,0.00510686687405786,137,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A39",0.814680111900014,0.992719424921442,0.808748772180318,0.000622156839031208,199,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A40",-0.351821074579328,0.992719424921442,-0.349259614831634,-6.81267153802145e-05,300,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A41",-1.13557716719406,0.992719424921442,-1.12730951237081,0.00144338540250607,130,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A42",0.0532776834150954,0.992719424921442,0.0528897912409801,-4.67824259465454e-05,382,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A43",-1.87466183092729,0.992719424921442,-1.86101321472031,0.00589375695345079,29,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A44",0.430065097021917,0.992719424921442,0.426933975794381,6.05447766584107e-05,283,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A45",1.00212475321148,0.992719424921442,0.994828708707643,0.00411021691992827,156,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A46",0.989781358945013,0.992719424921442,0.982575181449857,0.000936603019027673,160,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A47",1.0005098262002,0.992719424921442,0.99322553929371,0.000463630040286156,157,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A48",1.36361537687964,0.992719424921442,1.35368747274999,0.00402538661983814,88,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A49",-1.74023488463654,0.992719424921442,-1.72756497390461,0.00334381896548542,46,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A50",1.16141375515025,0.992719424921442,1.15295799510861,0.00482688611381982,126,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A51",0.710384791223594,0.992719424921442,0.705212781416425,0.00294897654644794,221,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A52",0.481572321243939,0.992719424921442,0.478066197803367,-0.000153275338356052,272,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A53",-0.288304014313064,0.992719424921442,-0.286204995291408,0.00121189360000402,318,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A54",-0.475817224754858,0.992719424921442,-0.472353001726359,0.00197402637048234,273,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A55",0.212876885086349,0.992719424921442,0.211327018941988,0.000608183174060288,344,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A56",-0.340603625581804,0.992719424921442,-0.338123835313727,0.00043767002270982,304,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A57",0.785666958870864,0.992719424921442,0.779946851590062,0.00356161320916273,206,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A58",0.210137986795989,0.992719424921442,0.208608061406263,-0.000616946566039788,345,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A59",0.0454641076319342,0.992719424921442,0.0451331027829402,-0.000145800943827772,385,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A60",0.714449861677481,0.992719424921442,0.709248255819673,0.00202214689498311,217,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A61",0.717376978671195,0.992719424921442,0.712154061718351,0.00363120655511983,216,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A62",0.117774382172502,0.992719424921442,0.116916916940765,4.15767434880902e-05,364,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aef_A63",0.765826371739787,0.992719424921442,0.760250715343196,0.00364996881828847,210,NA,NA,NA,NA,NA,"Satellite embedding"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"aod_t0",-0.995065307908894,0.992719424921442,-0.987820660226595,0.00377475624050553,158,NA,NA,NA,NA,NA,"Climate and weather"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"built_surface",-0.267066446166713,0.992719424921442,-0.265122048854433,0.000491621234344812,328,NA,NA,NA,NA,NA,"Ruralness, population density, built environment"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"built_surface_nres",-0.186503619232507,0.939397838351721,-0.17520109675179,0.000235830888688654,354,NA,NA,NA,NA,NA,"Ruralness, population density, built environment"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"dhs_AN_NUTS_W_THN",1.26607096312248,0.976773941182055,1.2366651244653,0.00334239955407531,107,NA,NA,NA,NA,NA,"Adult nutrition"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"dhs_c_ari_2wk",-0.467513378043462,0.962428018499101,-0.44994797405219,0.000666199903175155,277,NA,NA,NA,NA,NA,"Infant and child morbidity/mortality"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"dhs_c_bcg",-0.327004178843503,0.887936597088674,-0.290358977796076,0.000324054453626649,316,NA,NA,NA,NA,NA,"Infant and child morbidity/mortality"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"dhs_c_bottle_fed",-0.659581511192319,0.908637411325417,-0.599320436887896,0.00141762891234263,237,NA,NA,NA,NA,NA,"Infant and child morbidity/mortality"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"dhs_c_diarrhea_2wk",0.43500855383663,0.959541998013233,0.417408976901246,0.000628992612853832,286,NA,NA,NA,NA,NA,"Infant and child morbidity/mortality"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"dhs_c_diet_diversity_score",-0.782040360257278,0.976765141331988,-0.763869763014019,0.00184232245978848,209,NA,NA,NA,NA,NA,"Dietary diversity"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"dhs_c_dpt1",-0.596841447498432,0.941968413408424,-0.562205791356486,0.000781362909348314,249,NA,NA,NA,NA,NA,"Infant and child morbidity/mortality"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"dhs_c_dpt3",-0.86796204730642,0.969652652646212,-0.841621701566907,0.00129336031199397,193,NA,NA,NA,NA,NA,"Infant and child morbidity/mortality"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"dhs_c_early_initiation",0.518789190819245,0.97537004513124,0.506011436462966,0.000415546458273191,263,NA,NA,NA,NA,NA,"Infant and child morbidity/mortality"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"dhs_c_fever_2wk",-0.10752885670632,0.960716292448432,-0.103304724546114,-6.43240863499438e-05,369,NA,NA,NA,NA,NA,"Infant and child morbidity/mortality"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"dhs_c_fully_vaccinated",0.049660869608846,0.976717570326825,0.0485046439046694,-2.39614273551545e-05,384,NA,NA,NA,NA,NA,"Infant and child morbidity/mortality"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"dhs_c_infant_death",-0.0846537962564674,0.972513735627109,-0.0823269796323932,-3.64973016540533e-05,377,NA,NA,NA,NA,NA,"Infant and child morbidity/mortality"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"dhs_c_low_birthweight",0.614007873390495,0.941860579275055,0.578309811311017,0.000201725153292108,241,NA,NA,NA,NA,NA,"Infant and child morbidity/mortality"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"dhs_c_mean_birthweight",-0.378886479178075,0.976773941182055,-0.370086439527361,0.000324866014302674,296,NA,NA,NA,NA,NA,"Infant and child morbidity/mortality"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"dhs_c_mean_haz",0.0993960459616969,0.976773941182055,0.0970874675519193,-0.000176004165926858,373,NA,NA,NA,NA,NA,"Infant and child morbidity/mortality"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"dhs_c_mean_waz",-1.32749379340304,0.976773941182055,-1.29666134447701,0.00327111532402545,96,NA,NA,NA,NA,NA,"Infant and child morbidity/mortality"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"dhs_c_mean_whz",-1.78035884525595,0.976773941182055,-1.73900812599899,0.00343107622695239,45,NA,NA,NA,NA,NA,"Infant and child morbidity/mortality"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"dhs_c_measles1",-0.0674213976859824,0.976700152018422,-0.0658504893691935,5.50648047864605e-05,380,NA,NA,NA,NA,NA,"Infant and child morbidity/mortality"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"dhs_c_min_diet_diversity",-0.429385609012919,0.969591453607521,-0.416328616800986,0.00100106152628702,287,NA,NA,NA,NA,NA,"Infant and child morbidity/mortality"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"dhs_c_neonatal_death",-0.0112778789986673,0.962485912930869,-0.0108547996639562,-3.11648495948885e-06,392,NA,NA,NA,NA,NA,"Infant and child morbidity/mortality"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"dhs_c_no_vaccination",0.577261109253139,0.853309930679216,0.492582637120603,0.000750769298056592,270,NA,NA,NA,NA,NA,"Infant and child morbidity/mortality"
"loco","holdout_SierraLeone","SierraLeone","women_vitA","level",192,"dhs_c_overweight",-0.779242803384612,0.845950740099642,-0.659201026240532,0.000508123287917254,230,NA,NA,NA,NA,NA,"Infant and child morbidity/mortality"
