"scope","fit","country","outcome","target","n_train","domain","share","n_axes"
"pooled","all","all","women_iron","level",206,"Food fortification and supplementation",0.0125556739223753,1
"pooled","all","all","women_iron","level",206,"Food prices and supply",0.00601110545071479,3
"pooled","all","all","women_iron","level",206,"Household assets and characteristics",0.0314162047329622,3
"pooled","all","all","women_iron","level",206,"Household diet and consumption (HCES)",-0.00083859965460387,1
"pooled","all","all","women_iron","level",206,"Immunisation",0.00693851210621017,5
"pooled","all","all","women_iron","level",206,"Infant and young child feeding",0.00363010955382781,4
"pooled","all","all","women_iron","level",206,"Infection and inflammation burden",0.0482883817872001,9
"pooled","all","all","women_iron","level",206,"Livestock density",0.0457663315879985,4
"pooled","all","all","women_iron","level",206,"Ruralness, population density, built environment",-0.00011873084139078,1
"pooled","all","all","women_iron","level",206,"Satellite embedding",0.160662673127046,12
"pooled","all","all","women_iron","level",206,"Soil characteristics",0.177178674609767,10
"pooled","all","all","women_iron","level",206,"Water and coast proximity",0.020775530988848,2
"pooled","all","all","women_iron","level",206,"Water and sanitation",0.032546565280646,6
"loco","holdout_Gambia","Gambia","women_iron","prev",176,"Agricultural production, land use",0.0522320036334858,4
"loco","holdout_Gambia","Gambia","women_iron","prev",176,"Anaemia and haemoglobin",0.0373571348579882,1
"loco","holdout_Gambia","Gambia","women_iron","prev",176,"Built environment",0.0588777527619749,4
"loco","holdout_Gambia","Gambia","women_iron","prev",176,"Child anthropometry",0.018001986848781,4
"loco","holdout_Gambia","Gambia","women_iron","prev",176,"Climate and weather",0.109182907809762,7
"loco","holdout_Gambia","Gambia","women_iron","prev",176,"Ecosystem productivity/greenness",0.0582282238441512,4
"loco","holdout_Gambia","Gambia","women_iron","prev",176,"Education, employment, SES",0.0161233432353623,4
"loco","holdout_Gambia","Gambia","women_iron","prev",176,"Food fortification and supplementation",0.00734798879225954,1
"loco","holdout_Gambia","Gambia","women_iron","prev",176,"Food prices and supply",0.0184094660914185,3
"loco","holdout_Gambia","Gambia","women_iron","prev",176,"Household assets and characteristics",0.0130860691438899,3
"loco","holdout_Gambia","Gambia","women_iron","prev",176,"Household diet and consumption (HCES)",0.0139755405744034,2
"loco","holdout_Gambia","Gambia","women_iron","prev",176,"Immunisation",0.0137091285160437,5
"loco","holdout_Gambia","Gambia","women_iron","prev",176,"Infant and young child feeding",0.0109353644387015,3
"loco","holdout_Gambia","Gambia","women_iron","prev",176,"Infection and inflammation burden",0.0615784184030033,8
"loco","holdout_Gambia","Gambia","women_iron","prev",176,"Livestock density",0.0505677176497528,3
"loco","holdout_Gambia","Gambia","women_iron","prev",176,"Ruralness, population density, built environment",0.0428492404671519,1
"loco","holdout_Gambia","Gambia","women_iron","prev",176,"Satellite embedding",0.161287843246888,11
"loco","holdout_Gambia","Gambia","women_iron","prev",176,"Soil characteristics",0.184956443251506,10
"loco","holdout_Gambia","Gambia","women_iron","prev",176,"Water and coast proximity",0.0281878620129478,2
"loco","holdout_Gambia","Gambia","women_iron","prev",176,"Water and sanitation",0.0431055644205278,6
"loco","holdout_Ghana","Ghana","women_iron","prev",131,"Agricultural production, land use",0.013901664573582,3
"loco","holdout_Ghana","Ghana","women_iron","prev",131,"Anaemia and haemoglobin",0.0405945134969068,1
"loco","holdout_Ghana","Ghana","women_iron","prev",131,"Built environment",0.0219895287221635,4
"loco","holdout_Ghana","Ghana","women_iron","prev",131,"Child anthropometry",0.0404363362771912,4
"loco","holdout_Ghana","Ghana","women_iron","prev",131,"Climate and weather",0.207393303925185,7
"loco","holdout_Ghana","Ghana","women_iron","prev",131,"Ecosystem productivity/greenness",0.0353681376538772,4
"loco","holdout_Ghana","Ghana","women_iron","prev",131,"Education, employment, SES",0.0162691974274402,4
"loco","holdout_Ghana","Ghana","women_iron","prev",131,"Food fortification and supplementation",-0.000492265225156443,1
"loco","holdout_Ghana","Ghana","women_iron","prev",131,"Food prices and supply",0.0125529094714692,3
"loco","holdout_Ghana","Ghana","women_iron","prev",131,"Household assets and characteristics",0.017695683944385,3
"loco","holdout_Ghana","Ghana","women_iron","prev",131,"Household diet and consumption (HCES)",-0.000181449615401249,1
"loco","holdout_Ghana","Ghana","women_iron","prev",131,"Immunisation",0.0398593933567657,5
"loco","holdout_Ghana","Ghana","women_iron","prev",131,"Infant and young child feeding",0.0173446181960925,4
"loco","holdout_Ghana","Ghana","women_iron","prev",131,"Infection and inflammation burden",0.118905437232719,8
"loco","holdout_Ghana","Ghana","women_iron","prev",131,"Livestock density",0.0533607578677577,3
"loco","holdout_Ghana","Ghana","women_iron","prev",131,"Ruralness, population density, built environment",0.00183988735167907,2
"loco","holdout_Ghana","Ghana","women_iron","prev",131,"Satellite embedding",0.146553230469408,11
"loco","holdout_Ghana","Ghana","women_iron","prev",131,"Soil characteristics",0.179496164472844,9
"loco","holdout_Ghana","Ghana","women_iron","prev",131,"Water and coast proximity",0.0169706066652179,2
"loco","holdout_Ghana","Ghana","women_iron","prev",131,"Water and sanitation",0.0201423437358739,6
"loco","holdout_Malawi","Malawi","women_iron","prev",119,"Agricultural production, land use",0.0380141358894424,4
"loco","holdout_Malawi","Malawi","women_iron","prev",119,"Anaemia and haemoglobin",0.057243418684885,1
"loco","holdout_Malawi","Malawi","women_iron","prev",119,"Built environment",0.0305159656440861,4
"loco","holdout_Malawi","Malawi","women_iron","prev",119,"Child anthropometry",0.051335327051649,3
"loco","holdout_Malawi","Malawi","women_iron","prev",119,"Climate and weather",0.177063637329774,6
"loco","holdout_Malawi","Malawi","women_iron","prev",119,"Ecosystem productivity/greenness",0.0531049333138966,3
"loco","holdout_Malawi","Malawi","women_iron","prev",119,"Education, employment, SES",0.0281739536591999,3
"loco","holdout_Malawi","Malawi","women_iron","prev",119,"Food fortification and supplementation",0.0124190837645896,1
"loco","holdout_Malawi","Malawi","women_iron","prev",119,"Food prices and supply",0.00827020562868906,3
"loco","holdout_Malawi","Malawi","women_iron","prev",119,"Household assets and characteristics",0.0331438615639178,2
"loco","holdout_Malawi","Malawi","women_iron","prev",119,"Household diet and consumption (HCES)",0.00855115255127848,1
"loco","holdout_Malawi","Malawi","women_iron","prev",119,"Immunisation",0.00170201757087105,4
"loco","holdout_Malawi","Malawi","women_iron","prev",119,"Infant and young child feeding",0.0174981632373527,4
"loco","holdout_Malawi","Malawi","women_iron","prev",119,"Infection and inflammation burden",0.089319060013432,8
"loco","holdout_Malawi","Malawi","women_iron","prev",119,"Livestock density",0.0531517919976131,3
"loco","holdout_Malawi","Malawi","women_iron","prev",119,"Ruralness, population density, built environment",0.00489500188697985,1
"loco","holdout_Malawi","Malawi","women_iron","prev",119,"Satellite embedding",0.129901198034881,8
"loco","holdout_Malawi","Malawi","women_iron","prev",119,"Soil characteristics",0.153855488448783,8
"loco","holdout_Malawi","Malawi","women_iron","prev",119,"Water and coast proximity",0.0290313077068567,2
"loco","holdout_Malawi","Malawi","women_iron","prev",119,"Water and sanitation",0.0228102960218232,5
"loco","holdout_SierraLeone","SierraLeone","women_iron","prev",192,"Agricultural production, land use",0.0322659968258531,4
"loco","holdout_SierraLeone","SierraLeone","women_iron","prev",192,"Anaemia and haemoglobin",0.0606804423433834,1
"loco","holdout_SierraLeone","SierraLeone","women_iron","prev",192,"Built environment",0.0462808542377141,4
"loco","holdout_SierraLeone","SierraLeone","women_iron","prev",192,"Child anthropometry",0.0384293946417527,3
"loco","holdout_SierraLeone","SierraLeone","women_iron","prev",192,"Climate and weather",0.173652774575846,7
"loco","holdout_SierraLeone","SierraLeone","women_iron","prev",192,"Ecosystem productivity/greenness",0.0684006433479737,4
"loco","holdout_SierraLeone","SierraLeone","women_iron","prev",192,"Education, employment, SES",0.0153554477763481,4
"loco","holdout_SierraLeone","SierraLeone","women_iron","prev",192,"Food fortification and supplementation",0.00950496430236497,1
"loco","holdout_SierraLeone","SierraLeone","women_iron","prev",192,"Food prices and supply",0.00792413863485866,3
"loco","holdout_SierraLeone","SierraLeone","women_iron","prev",192,"Household assets and characteristics",0.0320006008509872,3
"loco","holdout_SierraLeone","SierraLeone","women_iron","prev",192,"Household diet and consumption (HCES)",0.000451006004317785,1
"loco","holdout_SierraLeone","SierraLeone","women_iron","prev",192,"Immunisation",0.013492233611488,5
"loco","holdout_SierraLeone","SierraLeone","women_iron","prev",192,"Infant and young child feeding",0.00924321379438533,4
"loco","holdout_SierraLeone","SierraLeone","women_iron","prev",192,"Infection and inflammation burden",0.0689974396420632,8
"loco","holdout_SierraLeone","SierraLeone","women_iron","prev",192,"Livestock density",0.0469017268263278,4
"loco","holdout_SierraLeone","SierraLeone","women_iron","prev",192,"Ruralness, population density, built environment",0.000865742744607695,1
"loco","holdout_SierraLeone","SierraLeone","women_iron","prev",192,"Satellite embedding",0.156045490430805,12
"loco","holdout_SierraLeone","SierraLeone","women_iron","prev",192,"Soil characteristics",0.17332960084982,10
"loco","holdout_SierraLeone","SierraLeone","women_iron","prev",192,"Water and coast proximity",0.0208912318576465,2
"loco","holdout_SierraLeone","SierraLeone","women_iron","prev",192,"Water and sanitation",0.0252870567014567,6
"pooled","all","all","women_iron","prev",206,"Agricultural production, land use",0.0357609596890062,4
"pooled","all","all","women_iron","prev",206,"Anaemia and haemoglobin",0.0560578882691026,1
"pooled","all","all","women_iron","prev",206,"Built environment",0.0364137779179604,4
"pooled","all","all","women_iron","prev",206,"Child anthropometry",0.0361309764464085,4
"pooled","all","all","women_iron","prev",206,"Climate and weather",0.184133772506838,8
"pooled","all","all","women_iron","prev",206,"Ecosystem productivity/greenness",0.0606199426285027,4
"pooled","all","all","women_iron","prev",206,"Education, employment, SES",0.0114816452107327,4
"pooled","all","all","women_iron","prev",206,"Food fortification and supplementation",0.00648435581669029,1
"pooled","all","all","women_iron","prev",206,"Food prices and supply",0.0101116642381844,3
"pooled","all","all","women_iron","prev",206,"Household assets and characteristics",0.0244919108999379,3
"pooled","all","all","women_iron","prev",206,"Household diet and consumption (HCES)",-4.67854797558569e-05,1
"pooled","all","all","women_iron","prev",206,"Immunisation",0.0128946411506419,5
"pooled","all","all","women_iron","prev",206,"Infant and young child feeding",0.0105690518269291,4
"pooled","all","all","women_iron","prev",206,"Infection and inflammation burden",0.0798021176853794,9
"pooled","all","all","women_iron","prev",206,"Livestock density",0.0518239588213031,4
"pooled","all","all","women_iron","prev",206,"Ruralness, population density, built environment",0.000347679040381604,1
"pooled","all","all","women_iron","prev",206,"Satellite embedding",0.149560771185339,12
"pooled","all","all","women_iron","prev",206,"Soil characteristics",0.194596682067727,10
"pooled","all","all","women_iron","prev",206,"Water and coast proximity",0.0203677618313071,2
"pooled","all","all","women_iron","prev",206,"Water and sanitation",0.0183972282473837,6
"loco","holdout_Ghana","Ghana","women_folate","level",101,"Agricultural production, land use",0.0322929016235562,3
"loco","holdout_Ghana","Ghana","women_folate","level",101,"Anaemia and haemoglobin",0.0681974152606776,1
"loco","holdout_Ghana","Ghana","women_folate","level",101,"Built environment",0.0571373378999541,4
"loco","holdout_Ghana","Ghana","women_folate","level",101,"Child anthropometry",0.00811065856181097,4
"loco","holdout_Ghana","Ghana","women_folate","level",101,"Climate and weather",0.162313934604211,5
"loco","holdout_Ghana","Ghana","women_folate","level",101,"Ecosystem productivity/greenness",0.053587869368039,4
"loco","holdout_Ghana","Ghana","women_folate","level",101,"Education, employment, SES",0.0283180243600324,4
"loco","holdout_Ghana","Ghana","women_folate","level",101,"Food fortification and supplementation",0.00885196833248202,1
"loco","holdout_Ghana","Ghana","women_folate","level",101,"Food prices and supply",0.0175816695655907,3
"loco","holdout_Ghana","Ghana","women_folate","level",101,"Household assets and characteristics",0.00419527434551336,3
"loco","holdout_Ghana","Ghana","women_folate","level",101,"Household diet and consumption (HCES)",0.0129439002349803,2
"loco","holdout_Ghana","Ghana","women_folate","level",101,"Immunisation",0.0230574975130236,6
"loco","holdout_Ghana","Ghana","women_folate","level",101,"Infant and young child feeding",0.0454147123949585,3
"loco","holdout_Ghana","Ghana","women_folate","level",101,"Infection and inflammation burden",0.0567235606072533,7
"loco","holdout_Ghana","Ghana","women_folate","level",101,"Livestock density",0.0112908264418971,3
"loco","holdout_Ghana","Ghana","women_folate","level",101,"Ruralness, population density, built environment",0.00774210873321156,2
"loco","holdout_Ghana","Ghana","women_folate","level",101,"Satellite embedding",0.17667214751493,9
"loco","holdout_Ghana","Ghana","women_folate","level",101,"Soil characteristics",0.128467955366409,8
"loco","holdout_Ghana","Ghana","women_folate","level",101,"Water and coast proximity",0.0553625988665342,2
"loco","holdout_Ghana","Ghana","women_folate","level",101,"Water and sanitation",0.0417376384049361,6
"loco","holdout_Malawi","Malawi","women_folate","level",89,"Agricultural production, land use",0.0396632037087066,4
"loco","holdout_Malawi","Malawi","women_folate","level",89,"Anaemia and haemoglobin",0.026478330349718,1
"loco","holdout_Malawi","Malawi","women_folate","level",89,"Built environment",0.0390490060073758,4
"loco","holdout_Malawi","Malawi","women_folate","level",89,"Child anthropometry",0.0307676892869851,3
"loco","holdout_Malawi","Malawi","women_folate","level",89,"Climate and weather",0.107568373204519,5
"loco","holdout_Malawi","Malawi","women_folate","level",89,"Ecosystem productivity/greenness",0.0398914031161118,3
"loco","holdout_Malawi","Malawi","women_folate","level",89,"Education, employment, SES",0.0551546151418507,3
"loco","holdout_Malawi","Malawi","women_folate","level",89,"Food fortification and supplementation",0.0239761542378424,1
"loco","holdout_Malawi","Malawi","women_folate","level",89,"Food prices and supply",0.0175187625340264,3
"loco","holdout_Malawi","Malawi","women_folate","level",89,"Household assets and characteristics",0.0535761895585128,2
"loco","holdout_Malawi","Malawi","women_folate","level",89,"Household diet and consumption (HCES)",0.0260792877294485,2
"loco","holdout_Malawi","Malawi","women_folate","level",89,"Immunisation",0.0468698245552938,4
"loco","holdout_Malawi","Malawi","women_folate","level",89,"Infant and young child feeding",0.0420229092091319,3
"loco","holdout_Malawi","Malawi","women_folate","level",89,"Infection and inflammation burden",0.0709740134377657,6
"loco","holdout_Malawi","Malawi","women_folate","level",89,"Livestock density",0.0163559803987871,3
"loco","holdout_Malawi","Malawi","women_folate","level",89,"Ruralness, population density, built environment",0.0432340327667719,1
"loco","holdout_Malawi","Malawi","women_folate","level",89,"Satellite embedding",0.13277831854253,6
"loco","holdout_Malawi","Malawi","women_folate","level",89,"Soil characteristics",0.0933280473946003,7
"loco","holdout_Malawi","Malawi","women_folate","level",89,"Water and coast proximity",0.0269671616580389,2
"loco","holdout_Malawi","Malawi","women_folate","level",89,"Water and sanitation",0.0677466971619834,4
"loco","holdout_SierraLeone","SierraLeone","women_folate","level",162,"Agricultural production, land use",0.0471561503823392,4
"loco","holdout_SierraLeone","SierraLeone","women_folate","level",162,"Anaemia and haemoglobin",0.0793848796883803,1
"loco","holdout_SierraLeone","SierraLeone","women_folate","level",162,"Built environment",0.0405227995790906,4
"loco","holdout_SierraLeone","SierraLeone","women_folate","level",162,"Child anthropometry",0.0266079275969587,4
"loco","holdout_SierraLeone","SierraLeone","women_folate","level",162,"Climate and weather",0.162830719826329,6
"loco","holdout_SierraLeone","SierraLeone","women_folate","level",162,"Ecosystem productivity/greenness",0.0363318468577202,4
"loco","holdout_SierraLeone","SierraLeone","women_folate","level",162,"Education, employment, SES",0.0279932368640231,4
"loco","holdout_SierraLeone","SierraLeone","women_folate","level",162,"Food fortification and supplementation",0.0353242009877224,1
"loco","holdout_SierraLeone","SierraLeone","women_folate","level",162,"Food prices and supply",0.0191504998321984,3
"loco","holdout_SierraLeone","SierraLeone","women_folate","level",162,"Household assets and characteristics",0.0223481156212561,3
"loco","holdout_SierraLeone","SierraLeone","women_folate","level",162,"Household diet and consumption (HCES)",0.00483648269931566,2
"loco","holdout_SierraLeone","SierraLeone","women_folate","level",162,"Immunisation",0.0325863680356288,5
"loco","holdout_SierraLeone","SierraLeone","women_folate","level",162,"Infant and young child feeding",0.0154051505632218,3
"loco","holdout_SierraLeone","SierraLeone","women_folate","level",162,"Infection and inflammation burden",0.0418881782609235,8
"loco","holdout_SierraLeone","SierraLeone","women_folate","level",162,"Livestock density",0.0116104904226926,3
"loco","holdout_SierraLeone","SierraLeone","women_folate","level",162,"Ruralness, population density, built environment",0.00498548070946112,1
"loco","holdout_SierraLeone","SierraLeone","women_folate","level",162,"Satellite embedding",0.192159529806268,10
"loco","holdout_SierraLeone","SierraLeone","women_folate","level",162,"Soil characteristics",0.126292327647025,9
"loco","holdout_SierraLeone","SierraLeone","women_folate","level",162,"Water and coast proximity",0.0298893537278363,2
"loco","holdout_SierraLeone","SierraLeone","women_folate","level",162,"Water and sanitation",0.0426962608916096,5
"pooled","all","all","women_folate","level",176,"Agricultural production, land use",0.038666097187255,4
"pooled","all","all","women_folate","level",176,"Anaemia and haemoglobin",0.0862064656065662,1
"pooled","all","all","women_folate","level",176,"Built environment",0.045759860557494,4
"pooled","all","all","women_folate","level",176,"Child anthropometry",0.0222928774430361,4
"pooled","all","all","women_folate","level",176,"Climate and weather",0.166620997959765,7
"pooled","all","all","women_folate","level",176,"Ecosystem productivity/greenness",0.0357877084460972,4
"pooled","all","all","women_folate","level",176,"Education, employment, SES",0.0299889887816744,4
"pooled","all","all","women_folate","level",176,"Food fortification and supplementation",0.0357151192225134,1
"pooled","all","all","women_folate","level",176,"Food prices and supply",0.0142181648587213,3
"pooled","all","all","women_folate","level",176,"Household assets and characteristics",0.0227595004587218,3
"pooled","all","all","women_folate","level",176,"Household diet and consumption (HCES)",0.00486350444283696,2
"pooled","all","all","women_folate","level",176,"Immunisation",0.0355989501718301,5
"pooled","all","all","women_folate","level",176,"Infant and young child feeding",0.0201370574356636,3
"pooled","all","all","women_folate","level",176,"Infection and inflammation burden",0.0429490207763446,8
"pooled","all","all","women_folate","level",176,"Livestock density",0.0102361890785501,3
"pooled","all","all","women_folate","level",176,"Ruralness, population density, built environment",0.00695265076981231,1
"pooled","all","all","women_folate","level",176,"Satellite embedding",0.181631374515978,11
"pooled","all","all","women_folate","level",176,"Soil characteristics",0.126637771565337,10
"pooled","all","all","women_folate","level",176,"Water and coast proximity",0.030916068370043,2
"pooled","all","all","women_folate","level",176,"Water and sanitation",0.0420616323517602,6
"loco","holdout_Ghana","Ghana","women_folate","prev",101,"Agricultural production, land use",0.0317861734981282,3
"loco","holdout_Ghana","Ghana","women_folate","prev",101,"Anaemia and haemoglobin",0.069674041593774,1
"loco","holdout_Ghana","Ghana","women_folate","prev",101,"Built environment",0.0665149498656668,4
"loco","holdout_Ghana","Ghana","women_folate","prev",101,"Child anthropometry",0.00884264492309889,4
"loco","holdout_Ghana","Ghana","women_folate","prev",101,"Climate and weather",0.173114271407493,5
"loco","holdout_Ghana","Ghana","women_folate","prev",101,"Ecosystem productivity/greenness",0.0531855872814909,4
"loco","holdout_Ghana","Ghana","women_folate","prev",101,"Education, employment, SES",0.0316122726500372,4
"loco","holdout_Ghana","Ghana","women_folate","prev",101,"Food fortification and supplementation",0.0124302966046779,1
"loco","holdout_Ghana","Ghana","women_folate","prev",101,"Food prices and supply",0.0140301640041906,3
"loco","holdout_Ghana","Ghana","women_folate","prev",101,"Household assets and characteristics",0.00198879206431381,3
"loco","holdout_Ghana","Ghana","women_folate","prev",101,"Household diet and consumption (HCES)",0.0116415223251538,2
"loco","holdout_Ghana","Ghana","women_folate","prev",101,"Immunisation",0.0250595099379261,6
"loco","holdout_Ghana","Ghana","women_folate","prev",101,"Infant and young child feeding",0.0352447212767819,3
"loco","holdout_Ghana","Ghana","women_folate","prev",101,"Infection and inflammation burden",0.0563045615001364,7
"loco","holdout_Ghana","Ghana","women_folate","prev",101,"Livestock density",0.00701528391296184,3
"loco","holdout_Ghana","Ghana","women_folate","prev",101,"Ruralness, population density, built environment",0.00538303137303439,2
"loco","holdout_Ghana","Ghana","women_folate","prev",101,"Satellite embedding",0.171385350758195,9
"loco","holdout_Ghana","Ghana","women_folate","prev",101,"Soil characteristics",0.118528772442018,8
"loco","holdout_Ghana","Ghana","women_folate","prev",101,"Water and coast proximity",0.0650618381332912,2
"loco","holdout_Ghana","Ghana","women_folate","prev",101,"Water and sanitation",0.0411962144476305,6
"loco","holdout_Malawi","Malawi","women_folate","prev",89,"Agricultural production, land use",0.0403939772759674,4
"loco","holdout_Malawi","Malawi","women_folate","prev",89,"Anaemia and haemoglobin",0.0277975544811203,1
"loco","holdout_Malawi","Malawi","women_folate","prev",89,"Built environment",0.0416828018409607,4
"loco","holdout_Malawi","Malawi","women_folate","prev",89,"Child anthropometry",0.023326739021094,3
"loco","holdout_Malawi","Malawi","women_folate","prev",89,"Climate and weather",0.0925956708582474,5
"loco","holdout_Malawi","Malawi","women_folate","prev",89,"Ecosystem productivity/greenness",0.0285346662526478,3
"loco","holdout_Malawi","Malawi","women_folate","prev",89,"Education, employment, SES",0.058285594924288,3
"loco","holdout_Malawi","Malawi","women_folate","prev",89,"Food fortification and supplementation",0.0243933590730214,1
"loco","holdout_Malawi","Malawi","women_folate","prev",89,"Food prices and supply",0.0160119118793747,3
"loco","holdout_Malawi","Malawi","women_folate","prev",89,"Household assets and characteristics",0.0571603119353573,2
"loco","holdout_Malawi","Malawi","women_folate","prev",89,"Household diet and consumption (HCES)",0.0262158509878926,2
"loco","holdout_Malawi","Malawi","women_folate","prev",89,"Immunisation",0.0549446892097299,4
"loco","holdout_Malawi","Malawi","women_folate","prev",89,"Infant and young child feeding",0.0365149944950099,3
"loco","holdout_Malawi","Malawi","women_folate","prev",89,"Infection and inflammation burden",0.0817193871148813,6
"loco","holdout_Malawi","Malawi","women_folate","prev",89,"Livestock density",0.0194868599642258,3
"loco","holdout_Malawi","Malawi","women_folate","prev",89,"Ruralness, population density, built environment",0.0605152525876094,1
"loco","holdout_Malawi","Malawi","women_folate","prev",89,"Satellite embedding",0.120827601808377,6
"loco","holdout_Malawi","Malawi","women_folate","prev",89,"Soil characteristics",0.0809384003656571,7
"loco","holdout_Malawi","Malawi","women_folate","prev",89,"Water and coast proximity",0.0225997369096493,2
"loco","holdout_Malawi","Malawi","women_folate","prev",89,"Water and sanitation",0.0860546390148888,4
"loco","holdout_SierraLeone","SierraLeone","women_folate","prev",162,"Agricultural production, land use",0.0346666442236399,4
"loco","holdout_SierraLeone","SierraLeone","women_folate","prev",162,"Anaemia and haemoglobin",0.0743302231673174,1
"loco","holdout_SierraLeone","SierraLeone","women_folate","prev",162,"Built environment",0.052931916052883,4
"loco","holdout_SierraLeone","SierraLeone","women_folate","prev",162,"Child anthropometry",0.032561459928831,4
"loco","holdout_SierraLeone","SierraLeone","women_folate","prev",162,"Climate and weather",0.190480358267156,6
"loco","holdout_SierraLeone","SierraLeone","women_folate","prev",162,"Ecosystem productivity/greenness",0.0387992881037127,4
"loco","holdout_SierraLeone","SierraLeone","women_folate","prev",162,"Education, employment, SES",0.031722390045016,4
"loco","holdout_SierraLeone","SierraLeone","women_folate","prev",162,"Food fortification and supplementation",0.0346017530521943,1
"loco","holdout_SierraLeone","SierraLeone","women_folate","prev",162,"Food prices and supply",0.0164394575620228,3
"loco","holdout_SierraLeone","SierraLeone","women_folate","prev",162,"Household assets and characteristics",0.0171072098226825,3
"loco","holdout_SierraLeone","SierraLeone","women_folate","prev",162,"Household diet and consumption (HCES)",0.0025723882362932,2
"loco","holdout_SierraLeone","SierraLeone","women_folate","prev",162,"Immunisation",0.0186629781324622,5
"loco","holdout_SierraLeone","SierraLeone","women_folate","prev",162,"Infant and young child feeding",0.010450814305475,3
"loco","holdout_SierraLeone","SierraLeone","women_folate","prev",162,"Infection and inflammation burden",0.0428558765412874,8
"loco","holdout_SierraLeone","SierraLeone","women_folate","prev",162,"Livestock density",0.0087525670247709,3
"loco","holdout_SierraLeone","SierraLeone","women_folate","prev",162,"Ruralness, population density, built environment",0.00178052296714831,1
"loco","holdout_SierraLeone","SierraLeone","women_folate","prev",162,"Satellite embedding",0.180986636572244,10
"loco","holdout_SierraLeone","SierraLeone","women_folate","prev",162,"Soil characteristics",0.12089456861852,9
"loco","holdout_SierraLeone","SierraLeone","women_folate","prev",162,"Water and coast proximity",0.0380280513501351,2
"loco","holdout_SierraLeone","SierraLeone","women_folate","prev",162,"Water and sanitation",0.0513748960262081,5
"pooled","all","all","women_folate","prev",176,"Agricultural production, land use",0.0283122799928859,4
"pooled","all","all","women_folate","prev",176,"Anaemia and haemoglobin",0.0819276646224139,1
"pooled","all","all","women_folate","prev",176,"Built environment",0.0607971390862395,4
"pooled","all","all","women_folate","prev",176,"Child anthropometry",0.0281395888863245,4
"pooled","all","all","women_folate","prev",176,"Climate and weather",0.180248929155786,7
"pooled","all","all","women_folate","prev",176,"Ecosystem productivity/greenness",0.0370430381989517,4
"pooled","all","all","women_folate","prev",176,"Education, employment, SES",0.038535915049488,4
"pooled","all","all","women_folate","prev",176,"Food fortification and supplementation",0.0354970224914953,1
"pooled","all","all","women_folate","prev",176,"Food prices and supply",0.0104179319942071,3
"pooled","all","all","women_folate","prev",176,"Household assets and characteristics",0.0208831043056008,3
"pooled","all","all","women_folate","prev",176,"Household diet and consumption (HCES)",0.00257220525011339,2
"pooled","all","all","women_folate","prev",176,"Immunisation",0.024876611545202,5
"pooled","all","all","women_folate","prev",176,"Infant and young child feeding",0.0160799484555928,3
"pooled","all","all","women_folate","prev",176,"Infection and inflammation burden",0.0477934849172349,8
"pooled","all","all","women_folate","prev",176,"Livestock density",0.00494302994500618,3
"pooled","all","all","women_folate","prev",176,"Ruralness, population density, built environment",0.00418328431256257,1
"pooled","all","all","women_folate","prev",176,"Satellite embedding",0.169191730123662,11
"pooled","all","all","women_folate","prev",176,"Soil characteristics",0.114194875977674,10
"pooled","all","all","women_folate","prev",176,"Water and coast proximity",0.0399972261333292,2
"pooled","all","all","women_folate","prev",176,"Water and sanitation",0.0543649895562301,6
"loco","holdout_Ghana","Ghana","women_b12","level",101,"Agricultural production, land use",0.0357901750129718,3
"loco","holdout_Ghana","Ghana","women_b12","level",101,"Anaemia and haemoglobin",0.0326395600430242,1
"loco","holdout_Ghana","Ghana","women_b12","level",101,"Built environment",0.0414991331830003,4
"loco","holdout_Ghana","Ghana","women_b12","level",101,"Child anthropometry",0.0308393291475622,4
"loco","holdout_Ghana","Ghana","women_b12","level",101,"Climate and weather",0.191216055090629,5
"loco","holdout_Ghana","Ghana","women_b12","level",101,"Ecosystem productivity/greenness",0.0577873138729005,4
"loco","holdout_Ghana","Ghana","women_b12","level",101,"Education, employment, SES",0.0256209370754859,4
"loco","holdout_Ghana","Ghana","women_b12","level",101,"Food fortification and supplementation",0.00184004311917475,1
"loco","holdout_Ghana","Ghana","women_b12","level",101,"Food prices and supply",0.00378278962732112,3
"loco","holdout_Ghana","Ghana","women_b12","level",101,"Household assets and characteristics",0.0248947324539342,3
"loco","holdout_Ghana","Ghana","women_b12","level",101,"Household diet and consumption (HCES)",0.00712306025636994,2
"loco","holdout_Ghana","Ghana","women_b12","level",101,"Immunisation",0.0194820412544221,6
"loco","holdout_Ghana","Ghana","women_b12","level",101,"Infant and young child feeding",0.0674855625467321,3
"loco","holdout_Ghana","Ghana","women_b12","level",101,"Infection and inflammation burden",0.0620986210036695,7
"loco","holdout_Ghana","Ghana","women_b12","level",101,"Livestock density",0.0254948949499698,3
"loco","holdout_Ghana","Ghana","women_b12","level",101,"Ruralness, population density, built environment",0.00345881922993037,2
"loco","holdout_Ghana","Ghana","women_b12","level",101,"Satellite embedding",0.163306011041027,9
"loco","holdout_Ghana","Ghana","women_b12","level",101,"Soil characteristics",0.127243205184372,8
"loco","holdout_Ghana","Ghana","women_b12","level",101,"Water and coast proximity",0.0312935875873666,2
"loco","holdout_Ghana","Ghana","women_b12","level",101,"Water and sanitation",0.047104128320137,6
"loco","holdout_Malawi","Malawi","women_b12","level",89,"Agricultural production, land use",0.0427677255212405,4
