"country","outcome","rep","arm","n_areas","spearman","topk","capture","mae_pp"
"Ghana","child_vitA",3,"domain_index",75,0.351031552944477,0.473684210526316,0.237843772781226,13.3533406395751
"Ghana","child_vitA",3,"enet",75,0.100424197652053,0.421052631578947,0.263966951227841,10.0238516068658
"Ghana","child_vitA",3,"rf",75,0.190620404395839,0.526315789473684,0.287122491135467,10.0794019980045
"Ghana","child_vitA",3,"mean",75,-0.132346432706348,0.315789473684211,0.229920094869861,10.1195246967298
"Ghana","child_vitA",4,"mse_discrete",75,0.00250438725598387,0.368421052631579,0.216343939188461,10.3873553174263
"Ghana","child_vitA",4,"mse_nnls",75,0.253139178639618,0.421052631578947,0.216958003154729,9.70633831911696
"Ghana","child_vitA",4,"rank_discrete",75,0.284240326802308,0.421052631578947,0.216823293041699,12.9948061961446
"Ghana","child_vitA",4,"rank_nnls",75,0.259598205246948,0.421052631578947,0.215518990001321,10.4888325596374
"Ghana","child_vitA",4,"wrank_discrete",75,0.284240326802308,0.421052631578947,0.216823293041699,12.9948061961446
"Ghana","child_vitA",4,"wrank_nnls",75,0.27255941454139,0.421052631578947,0.210654292948626,10.2423088689436
"Ghana","child_vitA",4,"burden_discrete",75,0.184090483222039,0.368421052631579,0.230064944358002,10.1302527886012
"Ghana","child_vitA",4,"burden_ens",75,0.214385018995637,0.473684210526316,0.204389854819243,10.1067447492107
"Ghana","child_vitA",4,"domain_index",75,0.284240326802308,0.421052631578947,0.216823293041699,12.9948061961446
"Ghana","child_vitA",4,"enet",75,-0.00486317060173612,0.368421052631579,0.15870335343337,10.2850305541579
"Ghana","child_vitA",4,"rf",75,0.189009244083988,0.473684210526316,0.240454274482394,10.0703145808008
"Ghana","child_vitA",4,"mean",75,-0.169121564589808,0.210526315789474,0.187939456235867,10.0798065673151
"Ghana","child_vitA",5,"mse_discrete",75,0.129395451179035,0.315789473684211,0.20492449798174,10.1451875960321
"Ghana","child_vitA",5,"mse_nnls",75,0.295130044267227,0.473684210526316,0.23429578391479,9.38695434940516
"Ghana","child_vitA",5,"rank_discrete",75,0.330892049046343,0.421052631578947,0.28528807847599,13.1571836419627
"Ghana","child_vitA",5,"rank_nnls",75,0.282787405449657,0.421052631578947,0.26303490802565,10.542141100876
"Ghana","child_vitA",5,"wrank_discrete",75,0.270344069112595,0.473684210526316,0.230111484772274,12.7274433058109
"Ghana","child_vitA",5,"wrank_nnls",75,0.274630906370912,0.421052631578947,0.264031745060891,9.9546001648368
"Ghana","child_vitA",5,"burden_discrete",75,0.261928633555161,0.526315789473684,0.266750913120317,9.84748603332424
"Ghana","child_vitA",5,"burden_ens",75,0.254577714632342,0.473684210526316,0.266778668262033,9.92116395469625
"Ghana","child_vitA",5,"domain_index",75,0.330892049046343,0.421052631578947,0.28528807847599,13.1571836419627
"Ghana","child_vitA",5,"enet",75,0.0866146734569722,0.368421052631579,0.23129444989947,10.0937281761851
"Ghana","child_vitA",5,"rf",75,0.157016203605809,0.473684210526316,0.285897708155648,10.0244142179819
"Ghana","child_vitA",5,"mean",75,-0.0993148771224005,0.210526315789474,0.198993508474453,9.95912473978223
"Ghana","women_vitA",1,"mse_discrete",75,-0.0154936575415991,0.263157894736842,0.125770009507134,2.30853959615511
"Ghana","women_vitA",1,"mse_nnls",75,-0.0343302446616976,0.157894736842105,0.0804764056060677,2.3063223585443
"Ghana","women_vitA",1,"rank_discrete",75,0.11242230420455,0.210526315789474,0.138979149060391,2.57821207792846
"Ghana","women_vitA",1,"rank_nnls",75,0.136178131478261,0.210526315789474,0.217611655797736,2.30659867594245
"Ghana","women_vitA",1,"wrank_discrete",75,0.0612236115254076,0.157894736842105,0.180960417710293,2.59545479035838
"Ghana","women_vitA",1,"wrank_nnls",75,0.124677654253583,0.263157894736842,0.119731580582308,2.34335606764034
"Ghana","women_vitA",1,"burden_discrete",75,-0.0760235887838958,0.157894736842105,0.105751656600476,2.31001405045333
"Ghana","women_vitA",1,"burden_ens",75,0.0641441345981073,0.210526315789474,0.158777479078273,2.29201049224601
"Ghana","women_vitA",1,"domain_index",75,0.155568470984986,0.263157894736842,0.289584433381323,2.53087392816018
"Ghana","women_vitA",1,"enet",75,-0.0348003304240831,0.263157894736842,0.0837887408572314,2.26990606710955
"Ghana","women_vitA",1,"rf",75,0.00682005044719278,0.105263157894737,0,2.34341173549944
"Ghana","women_vitA",1,"mean",75,-0.0348003304240831,0.263157894736842,0.0837887408572314,2.26990606710955
"Ghana","women_vitA",2,"mse_discrete",75,-0.2258609680465,0.105263157894737,0,2.28410165643947
"Ghana","women_vitA",2,"mse_nnls",75,-0.0372354128575578,0.157894736842105,0.124998600061384,2.26669545058598
"Ghana","women_vitA",2,"rank_discrete",75,0.0602214912036435,0.263157894736842,0.210951926643978,2.72097006825724
"Ghana","women_vitA",2,"rank_nnls",75,0.0409203026831567,0.263157894736842,0.219154941294166,2.3814798869408
"Ghana","women_vitA",2,"wrank_discrete",75,0.0853908266012264,0.210526315789474,0.157926104166181,2.74166618826121
"Ghana","women_vitA",2,"wrank_nnls",75,0.0572795086577956,0.263157894736842,0.219154941294166,2.43243533282017
"Ghana","women_vitA",2,"burden_discrete",75,0.0554950864703987,0.210526315789474,0.152449183189655,2.68896545322384
"Ghana","women_vitA",2,"burden_ens",75,0.0951686778088666,0.263157894736842,0.147182163710579,2.67866036168744
"Ghana","women_vitA",2,"domain_index",75,0.0602214912036435,0.263157894736842,0.210951926643978,2.72097006825724
"Ghana","women_vitA",2,"enet",75,-0.2258609680465,0.105263157894737,0,2.28410165643947
"Ghana","women_vitA",2,"rf",75,0.00543821016050666,0.315789473684211,0.247883785296911,2.31615469477007
"Ghana","women_vitA",2,"mean",75,-0.2258609680465,0.105263157894737,0,2.28410165643947
"Ghana","women_vitA",3,"mse_discrete",75,-0.138518962276252,0.210526315789474,0.0667057581045115,2.27946688757573
"Ghana","women_vitA",3,"mse_nnls",75,-0.0926857452259643,0.105263157894737,0.0667057581045115,2.3305112485354
"Ghana","women_vitA",3,"rank_discrete",75,-0.057464266958058,0.157894736842105,0.0667057581045115,2.85906808504959
"Ghana","women_vitA",3,"rank_nnls",75,0.00931627806185158,0.157894736842105,0.0667057581045115,2.47197684063826
"Ghana","women_vitA",3,"wrank_discrete",75,-0.057464266958058,0.157894736842105,0.0667057581045115,2.85906808504959
"Ghana","women_vitA",3,"wrank_nnls",75,-0.00936085355497049,0.157894736842105,0.0667057581045115,2.53426274465515
"Ghana","women_vitA",3,"burden_discrete",75,-0.0703086942298358,0.105263157894737,0.0859533265825942,2.84103061473284
"Ghana","women_vitA",3,"burden_ens",75,-0.0438622852290046,0.105263157894737,0.0859533265825942,2.81575421748045
"Ghana","women_vitA",3,"domain_index",75,0.0690474388411871,0.157894736842105,0.119731580582308,2.77464230522675
"Ghana","women_vitA",3,"enet",75,-0.173420237044566,0.263157894736842,0.0667057581045115,2.27524941266204
"Ghana","women_vitA",3,"rf",75,-0.0942325924533696,0.0526315789473684,0,2.41926750919011
"Ghana","women_vitA",3,"mean",75,-0.138518962276252,0.210526315789474,0.0667057581045115,2.27946688757573
"Ghana","women_vitA",4,"mse_discrete",75,-0.180142886901136,0.210526315789474,0.0192475684780827,2.2763300839746
"Ghana","women_vitA",4,"mse_nnls",75,-0.0671306926370741,0.210526315789474,0.138678535688099,2.2789191382821
"Ghana","women_vitA",4,"rank_discrete",75,0.020148122889746,0.210526315789474,0.138979149060391,2.65162561289249
"Ghana","women_vitA",4,"rank_nnls",75,0.00904882510313814,0.263157894736842,0.191704358165895,2.35820882311921
"Ghana","women_vitA",4,"wrank_discrete",75,0.020148122889746,0.210526315789474,0.138979149060391,2.65162561289249
"Ghana","women_vitA",4,"wrank_nnls",75,0.00200589719035082,0.263157894736842,0.191704358165895,2.37213028785688
"Ghana","women_vitA",4,"burden_discrete",75,0.046046484391831,0.263157894736842,0.210951926643978,2.60631205409842
"Ghana","women_vitA",4,"burden_ens",75,0.0394047359171138,0.263157894736842,0.210951926643978,2.59874665948573
"Ghana","women_vitA",4,"domain_index",75,0.020148122889746,0.210526315789474,0.138979149060391,2.65162561289249
"Ghana","women_vitA",4,"enet",75,-0.18694720203419,0.210526315789474,0.0192475684780827,2.3046045078662
"Ghana","women_vitA",4,"rf",75,-0.0375325652061198,0.157894736842105,0.124998600061384,2.35063300245426
"Ghana","women_vitA",4,"mean",75,-0.180142886901136,0.210526315789474,0.0192475684780827,2.2763300839746
"Ghana","women_vitA",5,"mse_discrete",75,-0.0723300985284865,0.263157894736842,0.0912203460616697,2.27155931016484
"Ghana","women_vitA",5,"mse_nnls",75,-0.0681730816928585,0.157894736842105,0.061228837127985,2.27636765724782
"Ghana","women_vitA",5,"rank_discrete",75,0.0311848033968824,0.210526315789474,0.127934595232496,2.39249185796968
"Ghana","women_vitA",5,"rank_nnls",75,0.0921375442767809,0.210526315789474,0.157926104166181,2.3159866292425
"Ghana","women_vitA",5,"wrank_discrete",75,0.0459234424663022,0.157894736842105,0.0912203460616697,2.55295524544313
"Ghana","women_vitA",5,"wrank_nnls",75,0.0920038177974242,0.210526315789474,0.138678535688099,2.34639911039235
"Ghana","women_vitA",5,"burden_discrete",75,0.0661913168465481,0.157894736842105,0.127934595232496,2.40089329578052
"Ghana","women_vitA",5,"burden_ens",75,0.0806816425452218,0.157894736842105,0.119731580582308,2.45131571986605
"Ghana","women_vitA",5,"domain_index",75,0.114469866329353,0.210526315789474,0.191704358165895,2.60027994329394
"Ghana","women_vitA",5,"enet",75,-0.0723300985284865,0.263157894736842,0.0912203460616697,2.27155931016484
"Ghana","women_vitA",5,"rf",75,0.0451995500225718,0.210526315789474,0.191704358165895,2.33403327865185
"Ghana","women_vitA",5,"mean",75,-0.0723300985284865,0.263157894736842,0.0912203460616697,2.27155931016484
"Ghana","child_iron",1,"mse_discrete",75,0.577492411609947,0.578947368421053,0.313189800610109,11.9895010206133
"Ghana","child_iron",1,"mse_nnls",75,0.563742932232481,0.631578947368421,0.2400051704119,12.3367149429864
"Ghana","child_iron",1,"rank_discrete",75,0.555190556171107,0.631578947368421,0.350945087856693,13.6968108505086
"Ghana","child_iron",1,"rank_nnls",75,0.571552864962983,0.631578947368421,0.27695474386449,12.2482347189062
"Ghana","child_iron",1,"wrank_discrete",75,0.48557221614564,0.473684210526316,0.311705316341091,13.2796406221772
"Ghana","child_iron",1,"wrank_nnls",75,0.542740352622664,0.631578947368421,0.333153204351927,11.9900845598128
"Ghana","child_iron",1,"burden_discrete",75,0.537072083346596,0.473684210526316,0.301775159219181,12.4307722938621
"Ghana","child_iron",1,"burden_ens",75,0.538142915073813,0.473684210526316,0.301775159219181,12.4172654830189
"Ghana","child_iron",1,"domain_index",75,0.577363911802681,0.631578947368421,0.273785683948244,15.3495635289868
"Ghana","child_iron",1,"enet",75,0.494595758166988,0.421052631578947,0.293658407531288,12.6864194975023
"Ghana","child_iron",1,"rf",75,0.577206856482689,0.631578947368421,0.313189800610109,12.0179766646162
"Ghana","child_iron",1,"mean",75,-0.127422334276022,0.157894736842105,0.151962698756423,14.1706380768225
"Ghana","child_iron",2,"mse_discrete",75,0.498979029370396,0.526315789473684,0.313749052969071,12.6810869695527
"Ghana","child_iron",2,"mse_nnls",75,0.439497896362583,0.526315789473684,0.233662853649975,12.9576117872902
"Ghana","child_iron",2,"rank_discrete",75,0.502862579101103,0.526315789473684,0.215366937667012,15.7640226434209
"Ghana","child_iron",2,"rank_nnls",75,0.474364177400768,0.578947368421053,0.223135277550065,13.5339348199598
"Ghana","child_iron",2,"wrank_discrete",75,0.515941003929514,0.526315789473684,0.228852630537868,14.6369786224325
"Ghana","child_iron",2,"wrank_nnls",75,0.430431521072145,0.526315789473684,0.213115954841443,13.3199255480777
"Ghana","child_iron",2,"burden_discrete",75,0.502419968653854,0.684210526315789,0.296465942013756,12.8043487904663
"Ghana","child_iron",2,"burden_ens",75,0.49983569475217,0.578947368421053,0.296465942013756,12.7176472908762
"Ghana","child_iron",2,"domain_index",75,0.503847744290143,0.526315789473684,0.233662853649975,15.6715002893807
"Ghana","child_iron",2,"enet",75,0.443324335067838,0.578947368421053,0.242101803044947,12.834617273565
"Ghana","child_iron",2,"rf",75,0.490869263756273,0.578947368421053,0.312612383625364,12.6784815463665
"Ghana","child_iron",2,"mean",75,-0.208072147908702,0.157894736842105,0.192926844592265,14.2563175895676
"Ghana","child_iron",3,"mse_discrete",75,0.552449226949432,0.578947368421053,0.348799411315711,12.1028911264069
"Ghana","child_iron",3,"mse_nnls",75,0.52125232929651,0.631578947368421,0.266246349245095,11.9466127383431
"Ghana","child_iron",3,"rank_discrete",75,0.518782277445729,0.526315789473684,0.309065409537117,14.5217426619439
"Ghana","child_iron",3,"rank_nnls",75,0.530147371510592,0.578947368421053,0.265676951185673,12.4232994523904
"Ghana","child_iron",3,"wrank_discrete",75,0.546752402160637,0.631578947368421,0.288749186170617,12.3832716828988
"Ghana","child_iron",3,"wrank_nnls",75,0.512514342402419,0.578947368421053,0.262824859025203,12.3723897130939
"Ghana","child_iron",3,"burden_discrete",75,0.490997763563539,0.526315789473684,0.248041686310638,13.2906197967509
"Ghana","child_iron",3,"burden_ens",75,0.508573681646261,0.526315789473684,0.247078329084351,13.2064159141629
"Ghana","child_iron",3,"domain_index",75,0.583631846845991,0.684210526315789,0.265039724287726,15.0248940765333
"Ghana","child_iron",3,"enet",75,0.492468372468917,0.473684210526316,0.337210389459227,12.1905988710359
"Ghana","child_iron",3,"rf",75,0.552449226949432,0.578947368421053,0.348799411315711,12.1028911264069
"Ghana","child_iron",3,"mean",75,-0.14621876780559,0.105263157894737,0.0961962241444967,14.1855298620978
"Ghana","child_iron",4,"mse_discrete",75,0.495966422777826,0.526315789473684,0.225923365319364,12.8428539578075
"Ghana","child_iron",4,"mse_nnls",75,0.531004036892366,0.578947368421053,0.273293384168598,12.0757818730904
"Ghana","child_iron",4,"rank_discrete",75,0.457516424892554,0.526315789473684,0.285387049004866,14.4352992784409
"Ghana","child_iron",4,"rank_nnls",75,0.498821974050404,0.578947368421053,0.302475788137846,12.9207143372394
"Ghana","child_iron",4,"wrank_discrete",75,0.475392175858896,0.578947368421053,0.264239760014987,13.817363497636
"Ghana","child_iron",4,"wrank_nnls",75,0.480175224240466,0.526315789473684,0.293563610605963,12.8417514840519
"Ghana","child_iron",4,"burden_discrete",75,0.49075504170537,0.578947368421053,0.281928889329314,13.5712642733345
"Ghana","child_iron",4,"burden_ens",75,0.476163174702493,0.526315789473684,0.284514392934472,13.326544711309
"Ghana","child_iron",4,"domain_index",75,0.581690071980637,0.631578947368421,0.278668052314032,14.7590617716366
"Ghana","child_iron",4,"enet",75,0.495323923741496,0.526315789473684,0.297866681169523,12.7731313338426
"Ghana","child_iron",4,"rf",75,0.527020542867119,0.578947368421053,0.233979275502008,12.7057879541506
"Ghana","child_iron",4,"mean",75,-0.0957306730924489,0.210526315789474,0.164431403173283,14.0428261080852
"Ghana","child_iron",5,"mse_discrete",75,0.542726074866301,0.578947368421053,0.25864654281783,12.4120926167114
"Ghana","child_iron",5,"mse_nnls",75,0.559473883079975,0.578947368421053,0.259603181381312,12.0908841046423
"Ghana","child_iron",5,"rank_discrete",75,0.505275519926432,0.473684210526316,0.251503264084057,15.0901483018265
"Ghana","child_iron",5,"rank_nnls",75,0.560059271090854,0.578947368421053,0.259603181381312,13.3774065443916
"Ghana","child_iron",5,"wrank_discrete",75,0.53196064656868,0.578947368421053,0.272233294186116,14.1573517257937
"Ghana","child_iron",5,"wrank_nnls",75,0.546866624211541,0.578947368421053,0.227409098319054,12.8704316515983
"Ghana","child_iron",5,"burden_discrete",75,0.571924086628418,0.526315789473684,0.308197535622667,13.4204189002307
"Ghana","child_iron",5,"burden_ens",75,0.598623491027029,0.578947368421053,0.260085428843439,13.3490724473453
"Ghana","child_iron",5,"domain_index",75,0.583746068896894,0.631578947368421,0.254720813015524,14.92557717251
"Ghana","child_iron",5,"enet",75,0.51799700084577,0.631578947368421,0.235431814357041,12.3405590282144
"Ghana","child_iron",5,"rf",75,0.539899079106449,0.578947368421053,0.264616225760935,12.4698040967185
"Ghana","child_iron",5,"mean",75,-0.0330030402670315,0.210526315789474,0.165772989139257,14.1008224932522
"Ghana","women_iron",1,"mse_discrete",75,0.28090055475904,0.526315789473684,0.326441002809568,9.6967728342315
"Ghana","women_iron",1,"mse_nnls",75,0.19022620675456,0.526315789473684,0.273219568694603,10.2165140344189
"Ghana","women_iron",1,"rank_discrete",75,0.172384856147521,0.421052631578947,0.302411805526313,12.836046528799
"Ghana","women_iron",1,"rank_nnls",75,0.189449244711995,0.473684210526316,0.242471413493862,11.222113749946
"Ghana","women_iron",1,"wrank_discrete",75,0.172384856147521,0.421052631578947,0.302411805526313,12.836046528799
"Ghana","women_iron",1,"wrank_nnls",75,0.168874138770007,0.421052631578947,0.212785371856498,12.0488402560455
"Ghana","women_iron",1,"burden_discrete",75,0.286022748965577,0.526315789473684,0.323214600786665,12.7348610670094
"Ghana","women_iron",1,"burden_ens",75,0.236973422982195,0.421052631578947,0.253239902505497,10.7607598901763
"Ghana","women_iron",1,"domain_index",75,0.169881311788147,0.315789473684211,0.22737917616186,14.7494631598124
"Ghana","women_iron",1,"enet",75,0.0697445047995302,0.315789473684211,0.273301616687877,10.0770125522209
"Ghana","women_iron",1,"rf",75,0.358452877155763,0.473684210526316,0.282730399023601,9.60443122538709
"Ghana","women_iron",1,"mean",75,-0.107924279451303,0.315789473684211,0.158803244784157,9.96464299743915
"Ghana","women_iron",2,"mse_discrete",75,0.238977494386625,0.315789473684211,0.331732275877651,9.63276016908089
"Ghana","women_iron",2,"mse_nnls",75,0.322050766643016,0.421052631578947,0.388265302114219,9.67811723836008
"Ghana","women_iron",2,"rank_discrete",75,0.382351654057611,0.473684210526316,0.401458182809589,9.23614042461494
"Ghana","women_iron",2,"rank_nnls",75,0.345762497127209,0.421052631578947,0.429105499050813,9.48765263291586
"Ghana","women_iron",2,"wrank_discrete",75,0.343820092020797,0.526315789473684,0.467663905014306,10.639324412874
"Ghana","women_iron",2,"wrank_nnls",75,0.321763002923547,0.421052631578947,0.429105499050813,9.70242966654836
"Ghana","women_iron",2,"burden_discrete",75,0.352510556348742,0.421052631578947,0.381856796210984,11.8676611646959
"Ghana","women_iron",2,"burden_ens",75,0.284828529529783,0.315789473684211,0.28840328428663,10.1091293973201
"Ghana","women_iron",2,"domain_index",75,0.31255456390056,0.473684210526316,0.328709105363469,11.849987997926
"Ghana","women_iron",2,"enet",75,0.167679919334214,0.157894736842105,0.211040183131873,9.8194012835679
"Ghana","women_iron",2,"rf",75,0.393099628979754,0.368421052631579,0.32367258034164,9.35575766540674
"Ghana","women_iron",2,"mean",75,-0.188757362224013,0.210526315789474,0.153469534584915,10.0203216992314
"Ghana","women_iron",3,"mse_discrete",75,0.436997984384652,0.421052631578947,0.249278182816365,9.51342428238481
"Ghana","women_iron",3,"mse_nnls",75,0.4099625829406,0.421052631578947,0.275167218698863,9.47375148303752
"Ghana","women_iron",3,"rank_discrete",75,0.460177351987829,0.421052631578947,0.318368882951184,9.94276589311239
"Ghana","women_iron",3,"rank_nnls",75,0.385747265947337,0.473684210526316,0.278411156469059,9.2061301273559
"Ghana","women_iron",3,"wrank_discrete",75,0.460177351987829,0.421052631578947,0.318368882951184,9.94276589311239
"Ghana","women_iron",3,"wrank_nnls",75,0.368913088358438,0.473684210526316,0.284076643187778,9.51348217470239
"Ghana","women_iron",3,"burden_discrete",75,0.314338698961264,0.421052631578947,0.294836538276785,10.9321659813989
"Ghana","women_iron",3,"burden_ens",75,0.36875481831273,0.526315789473684,0.34392944348689,10.0989970990049
"Ghana","women_iron",3,"domain_index",75,0.329805998882688,0.421052631578947,0.316316632734937,11.8167062362958
"Ghana","women_iron",3,"enet",75,0.0881709600586712,0.368421052631579,0.369170058203746,9.88274267198316
"Ghana","women_iron",3,"rf",75,0.436997984384652,0.421052631578947,0.249278182816365,9.51342428238481
"Ghana","women_iron",3,"mean",75,-0.150212976705691,0.263157894736842,0.249293464762561,9.96057332068609
"Ghana","women_iron",4,"mse_discrete",75,0.28472746263437,0.368421052631579,0.235420462134197,9.79136681606729
"Ghana","women_iron",4,"mse_nnls",75,0.355143594381877,0.473684210526316,0.276822506724075,9.66217608280126
"Ghana","women_iron",4,"rank_discrete",75,0.327172960849552,0.421052631578947,0.231953837207065,9.88045392317467
"Ghana","women_iron",4,"rank_nnls",75,0.344798488666989,0.473684210526316,0.267311676395077,9.66276534256803
"Ghana","women_iron",4,"wrank_discrete",75,0.257562917110156,0.421052631578947,0.245752309149037,10.1379974958304
"Ghana","women_iron",4,"wrank_nnls",75,0.301518825258948,0.473684210526316,0.289125395481694,9.89613193376188
"Ghana","women_iron",4,"burden_discrete",75,0.257562917110156,0.421052631578947,0.245752309149037,10.1379974958304
"Ghana","women_iron",4,"burden_ens",75,0.297087263979135,0.473684210526316,0.276822506724075,9.67605970100898
"Ghana","women_iron",4,"domain_index",75,0.29222405712012,0.473684210526316,0.289125395481694,11.8054098041584
"Ghana","women_iron",4,"enet",75,0.0733848559199696,0.315789473684211,0.225459178250249,10.0189891784287
"Ghana","women_iron",4,"rf",75,0.37894165398191,0.421052631578947,0.274484023123894,9.5562433616866
"Ghana","women_iron",4,"mean",75,-0.212324500798073,0.210526315789474,0.124888688483822,10.0393786019334
"Ghana","women_iron",5,"mse_discrete",75,0.392247833227349,0.526315789473684,0.267966416200788,9.45140093201426
"Ghana","women_iron",5,"mse_nnls",75,0.349776801013792,0.578947368421053,0.288994988156505,9.6376945286002
"Ghana","women_iron",5,"rank_discrete",75,0.306741736767299,0.473684210526316,0.334450559842988,10.8191336428093
"Ghana","women_iron",5,"rank_nnls",75,0.330079374416183,0.578947368421053,0.304982872890398,9.87508295666686
"Ghana","women_iron",5,"wrank_discrete",75,0.326712538898403,0.526315789473684,0.301083151899874,11.1061791419296
"Ghana","women_iron",5,"wrank_nnls",75,0.315273931049536,0.578947368421053,0.330700089574817,9.94885740618457
"Ghana","women_iron",5,"burden_discrete",75,0.407674861370826,0.526315789473684,0.390858747794449,10.0337886583671
"Ghana","women_iron",5,"burden_ens",75,0.377603552686383,0.421052631578947,0.331933929898248,10.2483673000195
"Ghana","women_iron",5,"domain_index",75,0.344784100481016,0.421052631578947,0.342397310596112,11.1906778698807
"Ghana","women_iron",5,"enet",75,0.176255278174371,0.421052631578947,0.282132556816912,9.33145567212889
"Ghana","women_iron",5,"rf",75,0.447630853819008,0.526315789473684,0.278526842824454,9.33327911610854
"Ghana","women_iron",5,"mean",75,-0.213866276218806,0.210526315789474,0.156942420044189,10.0019433053083
"Ghana","women_folate",1,"mse_discrete",75,0.303312013744338,0.368421052631579,0.213514645954994,23.8279557110318
"Ghana","women_folate",1,"mse_nnls",75,0.334324462851926,0.368421052631579,0.213514645954994,23.8327439843755
"Ghana","women_folate",1,"rank_discrete",75,0.284983884354468,0.368421052631579,0.19183222481205,26.7310359977688
"Ghana","women_folate",1,"rank_nnls",75,0.294789291057602,0.315789473684211,0.193916472133162,24.8694074549013
"Ghana","women_folate",1,"wrank_discrete",75,0.304352413002084,0.315789473684211,0.193156689442449,25.3801913081091
"Ghana","women_folate",1,"wrank_nnls",75,0.330362394445718,0.315789473684211,0.210811438243544,24.0633353859077
"Ghana","women_folate",1,"burden_discrete",75,0.326927651690695,0.368421052631579,0.235525229839589,23.3552129517693
"Ghana","women_folate",1,"burden_ens",75,0.319545092574091,0.368421052631579,0.210654357110603,23.3779050036069
"Ghana","women_folate",1,"domain_index",75,0.263078491763309,0.263157894736842,0.177780421897646,31.1216238919399
"Ghana","women_folate",1,"enet",75,0.326927651690695,0.368421052631579,0.235525229839589,23.3552129517693
"Ghana","women_folate",1,"rf",75,0.271601214450045,0.315789473684211,0.193393205506572,23.6721846626721
"Ghana","women_folate",1,"mean",75,-0.179989908947815,0.105263157894737,0.1908167163136,25.7778470619648
"Ghana","women_folate",2,"mse_discrete",75,0.270204514076633,0.421052631578947,0.195516708981567,24.4493114428923
"Ghana","women_folate",2,"mse_nnls",75,0.266655754964598,0.368421052631579,0.184191572458691,24.116563911238
"Ghana","women_folate",2,"rank_discrete",75,0.278641724495609,0.368421052631579,0.215538876065567,24.5153880986217
"Ghana","women_folate",2,"rank_nnls",75,0.290114620420062,0.368421052631579,0.21606707299232,24.1274392426504
"Ghana","women_folate",2,"wrank_discrete",75,0.253615134131214,0.263157894736842,0.211170460829408,26.6316450467468
"Ghana","women_folate",2,"wrank_nnls",75,0.296485284368174,0.368421052631579,0.21606707299232,23.4602202073687
"Ghana","women_folate",2,"burden_discrete",75,0.23253801176402,0.368421052631579,0.216649657153088,24.6419047431715
"Ghana","women_folate",2,"burden_ens",75,0.249197000296953,0.315789473684211,0.204118049138868,24.2350969786245
"Ghana","women_folate",2,"domain_index",75,0.218783137063685,0.210526315789474,0.169181735277171,31.6843963460988
"Ghana","women_folate",2,"enet",75,0.315483259855496,0.421052631578947,0.223738519011122,23.5963839887397
"Ghana","women_folate",2,"rf",75,0.25176236832975,0.368421052631579,0.196966989137567,23.8831578567126
"Ghana","women_folate",2,"mean",75,-0.217078738670395,0.157894736842105,0.241003886813849,25.7145182317002
"Ghana","women_folate",3,"mse_discrete",75,0.302000825638687,0.421052631578947,0.22552535489651,23.5064540765071
"Ghana","women_folate",3,"mse_nnls",75,0.258361064991888,0.315789473684211,0.20707259361048,25.3716036908103
"Ghana","women_folate",3,"rank_discrete",75,0.255168606995519,0.315789473684211,0.208392772636227,26.3569073241142
"Ghana","women_folate",3,"rank_nnls",75,0.288689415957397,0.315789473684211,0.201580059100939,24.4454015372591
"Ghana","women_folate",3,"wrank_discrete",75,0.186131702824032,0.210526315789474,0.171670487922415,30.018203389956
"Ghana","women_folate",3,"wrank_nnls",75,0.256251762387144,0.315789473684211,0.19593389734656,24.7202058969604
"Ghana","women_folate",3,"burden_discrete",75,0.291463095293909,0.315789473684211,0.216499079814698,24.2048501575817
"Ghana","women_folate",3,"burden_ens",75,0.290812970606767,0.315789473684211,0.216499079814698,24.1885568124082
"Ghana","women_folate",3,"domain_index",75,0.264090386931801,0.263157894736842,0.185774867706114,30.3520792713938
"Ghana","women_folate",3,"enet",75,0.251733864240497,0.421052631578947,0.239940973500845,24.2453650497497
"Ghana","women_folate",3,"rf",75,0.291340296257953,0.368421052631579,0.203873165469088,23.6575456463938
"Ghana","women_folate",3,"mean",75,-0.245004445755631,0.157894736842105,0.14170686637,26.2201872194728
"Ghana","women_folate",4,"mse_discrete",75,0.278285423379943,0.473684210526316,0.210967380494044,22.704959373166
"Ghana","women_folate",4,"mse_nnls",75,0.265928900688639,0.421052631578947,0.199112993786416,23.0402049902399
"Ghana","women_folate",4,"rank_discrete",75,0.285368689559388,0.421052631578947,0.227586038348264,22.8911277305034
"Ghana","women_folate",4,"rank_nnls",75,0.282774817437337,0.368421052631579,0.202098095755063,23.6803752033208
"Ghana","women_folate",4,"wrank_discrete",75,0.285368689559388,0.421052631578947,0.227586038348264,22.8911277305034
"Ghana","women_folate",4,"wrank_nnls",75,0.314599633088644,0.368421052631579,0.202924488580487,23.0670685479244
"Ghana","women_folate",4,"burden_discrete",75,0.255268371307905,0.315789473684211,0.205253423131041,23.3489449302751
"Ghana","women_folate",4,"burden_ens",75,0.259971546034699,0.315789473684211,0.192413935562696,23.3385137954562
"Ghana","women_folate",4,"domain_index",75,0.223514815879732,0.263157894736842,0.191648984279283,31.707515148155
"Ghana","women_folate",4,"enet",75,0.327939546859187,0.473684210526316,0.232839878776095,22.1515293812322
"Ghana","women_folate",4,"rf",75,0.251705360151243,0.368421052631579,0.210384757158934,23.2503026966091
"Ghana","women_folate",4,"mean",75,-0.0623965017685758,0.263157894736842,0.114923720003636,25.4688266944468
