"target","outcome","heldout","source","variant","n_cols","spearman"
"prev","women_folate","SierraLeone","AlphaEarth","drop",318,0.0989010989010989
"prev","women_folate","SierraLeone","AlphaEarth","only",64,-0.261538461538461
"prev","women_folate","Ghana","DHS","drop",244,0.012171246111158
"prev","women_folate","Ghana","DHS","only",138,-0.167617271409164
"prev","women_folate","Malawi","DHS","drop",244,0.169334064632978
"prev","women_folate","Malawi","DHS","only",138,-0.22763428159721
"prev","women_folate","SierraLeone","DHS","drop",244,0.446153846153846
"prev","women_folate","SierraLeone","DHS","only",138,-0.0857142857142857
"prev","women_folate","Ghana","SoilGrids/iSDA","drop",337,-0.0274494379509255
"prev","women_folate","Ghana","SoilGrids/iSDA","only",45,-0.0215633435201195
"prev","women_folate","Malawi","SoilGrids/iSDA","drop",337,-0.0742832079474008
"prev","women_folate","Malawi","SoilGrids/iSDA","only",45,0.163283427394155
"prev","women_folate","SierraLeone","SoilGrids/iSDA","drop",337,0.134065934065934
"prev","women_folate","SierraLeone","SoilGrids/iSDA","only",45,-0.217582417582418
"prev","women_folate","Ghana","MapSPAM","drop",370,-0.0558110067579564
"prev","women_folate","Ghana","MapSPAM","only",12,-0.0314193286431193
"prev","women_folate","Malawi","MapSPAM","drop",370,-0.0688097084144344
"prev","women_folate","Malawi","MapSPAM","only",12,-0.000856534491681925
"prev","women_folate","SierraLeone","MapSPAM","drop",370,0.0989010989010989
"prev","women_folate","SierraLeone","MapSPAM","only",12,-0.120879120879121
"prev","women_folate","Ghana","Malaria Atlas","drop",359,-0.0806095644083252
"prev","women_folate","Ghana","Malaria Atlas","only",23,0.077573878902849
"prev","women_folate","Malawi","Malaria Atlas","drop",359,-0.0621726247970789
"prev","women_folate","Malawi","Malaria Atlas","only",23,0.123861198615052
"prev","women_folate","SierraLeone","Malaria Atlas","drop",359,-0.010989010989011
"prev","women_folate","SierraLeone","Malaria Atlas","only",23,0.459340659340659
"prev","women_folate","Ghana","IHME","drop",381,-0.0420292796039871
"prev","women_folate","Ghana","IHME","only",1,NA
"prev","women_folate","Malawi","IHME","drop",381,-0.0437786875910559
"prev","women_folate","Malawi","IHME","only",1,NA
"prev","women_folate","SierraLeone","IHME","drop",381,0.0725274725274725
"prev","women_folate","SierraLeone","IHME","only",1,NA
"prev","women_folate","Ghana","WorldPop/GHS","drop",368,-0.0398629688207365
"prev","women_folate","Ghana","WorldPop/GHS","only",14,0.00135394423953163
"prev","women_folate","Malawi","WorldPop/GHS","drop",368,-0.0511976997131208
"prev","women_folate","Malawi","WorldPop/GHS","only",14,-0.0472694398442232
"prev","women_folate","SierraLeone","WorldPop/GHS","drop",368,0.0725274725274725
"prev","women_folate","SierraLeone","WorldPop/GHS","only",14,0.498901098901099
"prev","women_folate","Ghana","Koppen/AEZ","drop",377,-0.0502527093535634
"prev","women_folate","Ghana","Koppen/AEZ","only",5,0.0169000719379868
"prev","women_folate","Malawi","Koppen/AEZ","drop",377,-0.0406416648995428
"prev","women_folate","Malawi","Koppen/AEZ","only",5,-0.0327071960918244
"prev","women_folate","SierraLeone","Koppen/AEZ","drop",377,0.107692307692308
"prev","women_folate","SierraLeone","Koppen/AEZ","only",5,0.187639797871558
"prev","women_folate","Ghana","WFP prices","drop",378,-0.0452929978234897
"prev","women_folate","Ghana","WFP prices","only",4,-0.0698920268490854
"prev","women_folate","Malawi","WFP prices","drop",378,-0.0163739552355236
"prev","women_folate","Malawi","WFP prices","only",4,-0.0953952775745568
"prev","women_folate","SierraLeone","WFP prices","drop",378,0.0989010989010989
"prev","women_folate","SierraLeone","WFP prices","only",4,-0.0989010989010989
"prev","women_b12","Ghana","ALL","full",382,0.20064938776775
"prev","women_b12","Malawi","ALL","full",382,0.249758851442055
"prev","women_b12","SierraLeone","ALL","full",382,-0.275293085061784
"prev","women_b12","Ghana","GEE","drop",306,0.193567066049009
"prev","women_b12","Ghana","GEE","only",76,0.173615247688575
"prev","women_b12","Malawi","GEE","drop",306,0.245245882096692
"prev","women_b12","Malawi","GEE","only",76,0.135871288044393
"prev","women_b12","SierraLeone","GEE","drop",306,-0.233999122302516
"prev","women_b12","SierraLeone","GEE","only",76,-0.316587047821051
"prev","women_b12","Ghana","AlphaEarth","drop",318,0.264718168501173
"prev","women_b12","Ghana","AlphaEarth","only",64,-0.0681181637531661
"prev","women_b12","Malawi","AlphaEarth","drop",318,0.254988950162847
"prev","women_b12","Malawi","AlphaEarth","only",64,0.0767328431707622
"prev","women_b12","SierraLeone","AlphaEarth","drop",318,-0.352375148879083
"prev","women_b12","SierraLeone","AlphaEarth","only",64,-0.0220234468049427
"prev","women_b12","Ghana","DHS","drop",244,0.164778739803387
"prev","women_b12","Ghana","DHS","only",138,0.15336552944818
"prev","women_b12","Malawi","DHS","drop",244,0.20350400672697
"prev","women_b12","Malawi","DHS","only",138,0.223311614648266
"prev","women_b12","SierraLeone","DHS","drop",244,-0.0743291329666816
"prev","women_b12","SierraLeone","DHS","only",138,-0.377151526534644
"prev","women_b12","Ghana","SoilGrids/iSDA","drop",337,0.204305308469785
"prev","women_b12","Ghana","SoilGrids/iSDA","only",45,0.166041098072699
"prev","women_b12","Malawi","SoilGrids/iSDA","drop",337,0.24038671236319
"prev","women_b12","Malawi","SoilGrids/iSDA","only",45,0.0651969516660375
"prev","women_b12","SierraLeone","SoilGrids/iSDA","drop",337,-0.30557532441858
"prev","women_b12","SierraLeone","SoilGrids/iSDA","only",45,0.346869287177847
"prev","women_b12","Ghana","MapSPAM","drop",370,0.20999411781331
"prev","women_b12","Ghana","MapSPAM","only",12,0.0231790618417538
"prev","women_b12","Malawi","MapSPAM","drop",370,0.256719952103534
"prev","women_b12","Malawi","MapSPAM","only",12,-0.0168057634143429
"prev","women_b12","SierraLeone","MapSPAM","drop",370,-0.275293085061784
"prev","women_b12","SierraLeone","MapSPAM","only",12,0.302822393567962
"prev","women_b12","Ghana","Malaria Atlas","drop",359,0.212502440088698
"prev","women_b12","Ghana","Malaria Atlas","only",23,0.131744299379168
"prev","women_b12","Malawi","Malaria Atlas","drop",359,0.238482610228434
"prev","women_b12","Malawi","Malaria Atlas","only",23,0.232127360246195
"prev","women_b12","SierraLeone","Malaria Atlas","drop",359,-0.22849326060128
"prev","women_b12","SierraLeone","Malaria Atlas","only",23,-0.269787223360548
"prev","women_b12","Ghana","IHME","drop",381,0.190288213401444
"prev","women_b12","Ghana","IHME","only",1,NA
"prev","women_b12","Malawi","IHME","drop",381,0.245604446784405
"prev","women_b12","Malawi","IHME","only",1,NA
"prev","women_b12","SierraLeone","IHME","drop",381,-0.275293085061784
"prev","women_b12","SierraLeone","IHME","only",1,NA
"prev","women_b12","Ghana","WorldPop/GHS","drop",368,0.188632392814423
"prev","women_b12","Ghana","WorldPop/GHS","only",14,0.179107325873247
"prev","women_b12","Malawi","WorldPop/GHS","drop",368,0.249919587336548
"prev","women_b12","Malawi","WorldPop/GHS","only",14,0.178664128878104
"prev","women_b12","SierraLeone","WorldPop/GHS","drop",368,-0.275293085061784
"prev","women_b12","SierraLeone","WorldPop/GHS","only",14,-0.0853408563691529
"prev","women_b12","Ghana","Koppen/AEZ","drop",377,0.198190248282076
"prev","women_b12","Ghana","Koppen/AEZ","only",5,-0.0727202826966779
"prev","women_b12","Malawi","Koppen/AEZ","drop",377,0.24744672742128
"prev","women_b12","Malawi","Koppen/AEZ","only",5,-0.132220507023037
"prev","women_b12","SierraLeone","Koppen/AEZ","drop",377,-0.275293085061784
"prev","women_b12","SierraLeone","Koppen/AEZ","only",5,-0.168671833224133
"prev","women_b12","Ghana","WFP prices","drop",378,0.190780041298579
"prev","women_b12","Ghana","WFP prices","only",4,0.295375440755907
"prev","women_b12","Malawi","WFP prices","drop",378,0.23434056987036
"prev","women_b12","Malawi","WFP prices","only",4,0.156779318627983
"prev","women_b12","SierraLeone","WFP prices","drop",378,-0.275293085061784
"prev","women_b12","SierraLeone","WFP prices","only",4,0.10185844147286
