"outcome","country","rank_from","set","fraction","rep","design","n_units","n_raw_total","n_eff_total","rho_train","rho_obs","mae","spearman","capture"
"women_iron","Malawi","prev","climate_soil",0.05,2,"B_district_survey",27,781,547.7,0.318,0.334,18.1931425219519,0.542968378752512,0.162560476046676
"women_iron","Malawi","prev","climate_soil",0.05,2,"C_regional_survey",27,781,547.7,0.318,0.334,5.75764500634163,0.256182076081537,0.214709400100684
"women_iron","Malawi","prev","climate_soil",0.05,3,"A1_anchor_rank",27,781,547.7,0.318,0.334,15.0648826859327,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.05,3,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,8.32278005449535,0.599511599511599,0.190932418717145
"women_iron","Malawi","prev","climate_soil",0.05,3,"B_district_survey",27,781,547.7,0.318,0.334,22.761886842222,-0.00410928060601282,0.296611150691933
"women_iron","Malawi","prev","climate_soil",0.05,3,"C_regional_survey",27,781,547.7,0.318,0.334,7.22984886451839,0.532274676210863,0.214709400100684
"women_iron","Malawi","prev","climate_soil",0.05,4,"A1_anchor_rank",27,781,547.7,0.318,0.334,7.120569762658,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.05,4,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,11.802597488062,0.594017094017094,0.190932418717145
"women_iron","Malawi","prev","climate_soil",0.05,4,"B_district_survey",27,781,547.7,0.318,0.334,18.975459455932,0.0261239499024628,0.158712356971807
"women_iron","Malawi","prev","climate_soil",0.05,4,"C_regional_survey",27,781,547.7,0.318,0.334,10.8965496897101,0.532274676210863,0.214709400100684
"women_iron","Malawi","prev","climate_soil",0.05,5,"A1_anchor_rank",27,781,547.7,0.318,0.334,6.68041572066964,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.05,5,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,11.782295689033,0.0146520146520147,0.259939550345109
"women_iron","Malawi","prev","climate_soil",0.05,5,"B_district_survey",27,781,547.7,0.318,0.334,27.9556783600673,0.271016559500906,0.297647046713774
"women_iron","Malawi","prev","climate_soil",0.05,5,"C_regional_survey",27,781,547.7,0.318,0.334,10.9855766636207,-0.256182076081537,0.259939550345109
"women_iron","Malawi","prev","climate_soil",0.05,6,"A1_anchor_rank",27,781,547.7,0.318,0.334,7.10554216085243,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.05,6,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,16.5503000344407,-0.122710622710623,0.259939550345109
"women_iron","Malawi","prev","climate_soil",0.05,6,"B_district_survey",27,781,547.7,0.318,0.334,18.2915176939082,0.264215113292841,0.186535736831816
"women_iron","Malawi","prev","climate_soil",0.05,6,"C_regional_survey",27,781,547.7,0.318,0.334,16.7547331008517,-0.256182076081537,0.259939550345109
"women_iron","Malawi","prev","climate_soil",0.05,7,"A1_anchor_rank",27,781,547.7,0.318,0.334,13.687276078268,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.05,7,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,10.8686404065952,0.00305250305250305,0.259939550345109
"women_iron","Malawi","prev","climate_soil",0.05,7,"B_district_survey",27,781,547.7,0.318,0.334,25.2421546651122,0.502081779032866,0.235893399655153
"women_iron","Malawi","prev","climate_soil",0.05,7,"C_regional_survey",27,781,547.7,0.318,0.334,11.1813851361373,-0.256182076081537,0.259939550345109
"women_iron","Malawi","prev","climate_soil",0.05,8,"A1_anchor_rank",27,781,547.7,0.318,0.334,7.09240640381985,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.05,8,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,11.2837421664268,0.413919413919414,0.190932418717145
"women_iron","Malawi","prev","climate_soil",0.05,8,"B_district_survey",27,781,547.7,0.318,0.334,23.2072003836321,0.234538760140899,0.154921586055647
"women_iron","Malawi","prev","climate_soil",0.05,8,"C_regional_survey",27,781,547.7,0.318,0.334,10.5443091122017,0.256182076081537,0.214709400100684
"women_iron","Malawi","prev","climate_soil",0.05,9,"A1_anchor_rank",27,781,547.7,0.318,0.334,7.85088302676385,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.05,9,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,10.1592112630578,0.594017094017094,0.190932418717145
"women_iron","Malawi","prev","climate_soil",0.05,9,"B_district_survey",27,781,547.7,0.318,0.334,22.8553123802921,0.192820089974447,0.129726057105087
"women_iron","Malawi","prev","climate_soil",0.05,9,"C_regional_survey",27,781,547.7,0.318,0.334,9.66320953846734,0.532274676210863,0.214709400100684
"women_iron","Malawi","prev","climate_soil",0.05,10,"A1_anchor_rank",27,781,547.7,0.318,0.334,10.5628380113371,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.05,10,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,15.4613643464192,0.230769230769231,0.259939550345109
"women_iron","Malawi","prev","climate_soil",0.05,10,"B_district_survey",27,781,547.7,0.318,0.334,15.5839715827185,-0.00626481201054927,0.115606613422386
"women_iron","Malawi","prev","climate_soil",0.05,10,"C_regional_survey",27,781,547.7,0.318,0.334,15.4979589217307,0.171378614099395,0.259939550345109
"women_iron","Malawi","prev","climate_soil",0.05,11,"A1_anchor_rank",27,781,547.7,0.318,0.334,11.9717425038324,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.05,11,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,19.1715714411083,0.285103785103785,0.190932418717145
"women_iron","Malawi","prev","climate_soil",0.05,11,"B_district_survey",27,781,547.7,0.318,0.334,18.5602671558888,0.142853147378426,0.137223879937599
"women_iron","Malawi","prev","climate_soil",0.05,11,"C_regional_survey",27,781,547.7,0.318,0.334,19.0932074242335,0.256182076081537,0.214709400100684
"women_iron","Malawi","prev","climate_soil",0.05,12,"A1_anchor_rank",27,781,547.7,0.318,0.334,7.67824078173334,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.05,12,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,13.5626827540736,0.609279609279609,0.190932418717145
"women_iron","Malawi","prev","climate_soil",0.05,12,"B_district_survey",27,781,547.7,0.318,0.334,22.9238839375448,0.202243401242172,0.160953444743892
"women_iron","Malawi","prev","climate_soil",0.05,12,"C_regional_survey",27,781,547.7,0.318,0.334,13.6591122090219,0.532274676210863,0.214709400100684
"women_iron","Malawi","prev","climate_soil",0.05,13,"A1_anchor_rank",27,781,547.7,0.318,0.334,6.92268426984577,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.05,13,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,12.0798883609423,0.613553113553113,0.267835423305173
"women_iron","Malawi","prev","climate_soil",0.05,13,"B_district_survey",27,781,547.7,0.318,0.334,21.3210052617632,0.497328657908445,0.182039646504251
"women_iron","Malawi","prev","climate_soil",0.05,13,"C_regional_survey",27,781,547.7,0.318,0.334,11.4468453023779,0.532274676210863,0.214709400100684
"women_iron","Malawi","prev","climate_soil",0.05,14,"A1_anchor_rank",27,781,547.7,0.318,0.334,6.19307210657659,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.05,14,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,7.6813976908544,0.00976800976800977,0.26076987813563
"women_iron","Malawi","prev","climate_soil",0.05,14,"B_district_survey",27,781,547.7,0.318,0.334,16.9379355575802,0.495363267040026,0.335591130764128
"women_iron","Malawi","prev","climate_soil",0.05,14,"C_regional_survey",27,781,547.7,0.318,0.334,8.46425937783511,-0.256182076081537,0.259939550345109
"women_iron","Malawi","prev","climate_soil",0.05,15,"A1_anchor_rank",27,781,547.7,0.318,0.334,8.02554271795496,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.05,15,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,5.65523107171647,0.568986568986569,0.252896965897922
"women_iron","Malawi","prev","climate_soil",0.05,15,"B_district_survey",27,781,547.7,0.318,0.334,25.6349065546705,0.196841683435938,0.232285541655935
"women_iron","Malawi","prev","climate_soil",0.05,15,"C_regional_survey",27,781,547.7,0.318,0.334,5.36076740347994,0.507054679083665,0.259939550345109
"women_iron","Malawi","prev","climate_soil",0.05,16,"A1_anchor_rank",27,781,547.7,0.318,0.334,6.27300713895634,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.05,16,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,9.87473947436756,0.173382173382173,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.05,16,"B_district_survey",27,781,547.7,0.318,0.334,24.6818199330615,-0.179135656474031,0.15511509168344
"women_iron","Malawi","prev","climate_soil",0.05,16,"C_regional_survey",27,781,547.7,0.318,0.334,8.89486944536658,0.256182076081537,0.214709400100684
"women_iron","Malawi","prev","climate_soil",0.05,17,"A1_anchor_rank",27,781,547.7,0.318,0.334,7.06025986727083,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.05,17,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,11.3863318910451,0.577533577533577,0.190932418717145
"women_iron","Malawi","prev","climate_soil",0.05,17,"B_district_survey",27,781,547.7,0.318,0.334,20.0479008869929,0.110887172586722,0.161784989838235
"women_iron","Malawi","prev","climate_soil",0.05,17,"C_regional_survey",27,781,547.7,0.318,0.334,11.112407765147,0.532274676210863,0.214709400100684
"women_iron","Malawi","prev","climate_soil",0.05,18,"A1_anchor_rank",27,781,547.7,0.318,0.334,6.21527264775942,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.05,18,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,7.42764443088404,0.386446886446886,0.252896965897922
"women_iron","Malawi","prev","climate_soil",0.05,18,"B_district_survey",27,781,547.7,0.318,0.334,22.2688117449302,0.0765465927352802,0.434859746341521
"women_iron","Malawi","prev","climate_soil",0.05,18,"C_regional_survey",27,781,547.7,0.318,0.334,6.70661977309207,0.507054679083665,0.259939550345109
"women_iron","Malawi","prev","climate_soil",0.05,19,"A1_anchor_rank",27,781,547.7,0.318,0.334,7.21070256800042,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.05,19,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,6.26104832116715,0.606227106227106,0.252896965897922
"women_iron","Malawi","prev","climate_soil",0.05,19,"B_district_survey",27,781,547.7,0.318,0.334,15.4413441828981,0.298559427456718,0.196501505400269
"women_iron","Malawi","prev","climate_soil",0.05,19,"C_regional_survey",27,781,547.7,0.318,0.334,5.92105281863365,0.507054679083665,0.259939550345109
"women_iron","Malawi","prev","climate_soil",0.05,20,"A1_anchor_rank",27,781,547.7,0.318,0.334,6.53628758351875,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.05,20,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,7.14936262390565,0.0366300366300366,0.262239378938682
"women_iron","Malawi","prev","climate_soil",0.05,20,"B_district_survey",27,781,547.7,0.318,0.334,23.5817416783514,0.0895868117508545,0.13584835214848
"women_iron","Malawi","prev","climate_soil",0.05,20,"C_regional_survey",27,781,547.7,0.318,0.334,7.04238270613495,-0.256182076081537,0.259939550345109
"women_iron","Malawi","prev","climate_soil",0.1,1,"A1_anchor_rank",27,781,547.7,0.318,0.334,7.55621852854496,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.1,1,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,6.50331405671093,0.14957264957265,0.252896965897922
"women_iron","Malawi","prev","climate_soil",0.1,1,"B_district_survey",27,781,547.7,0.318,0.334,14.1859571044226,0.383003835639199,0.315720588599963
"women_iron","Malawi","prev","climate_soil",0.1,1,"C_regional_survey",27,781,547.7,0.318,0.334,6.71087828593544,-0.256182076081537,0.259939550345109
"women_iron","Malawi","prev","climate_soil",0.1,2,"A1_anchor_rank",27,781,547.7,0.318,0.334,7.44670678417859,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.1,2,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,8.1731828514222,0.626984126984127,0.28515603667319
"women_iron","Malawi","prev","climate_soil",0.1,2,"B_district_survey",27,781,547.7,0.318,0.334,17.9417963492371,0.520330782153813,0.382349439955585
"women_iron","Malawi","prev","climate_soil",0.1,2,"C_regional_survey",27,781,547.7,0.318,0.334,7.4644152987309,0.507054679083665,0.259939550345109
"women_iron","Malawi","prev","climate_soil",0.1,3,"A1_anchor_rank",27,781,547.7,0.318,0.334,12.8389371550072,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.1,3,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,7.8533561385189,0.608669108669109,0.190932418717145
"women_iron","Malawi","prev","climate_soil",0.1,3,"B_district_survey",27,781,547.7,0.318,0.334,16.1589883236171,0.24089848557745,0.141083389877822
"women_iron","Malawi","prev","climate_soil",0.1,3,"C_regional_survey",27,781,547.7,0.318,0.334,7.21299801753074,0.532274676210863,0.214709400100684
"women_iron","Malawi","prev","climate_soil",0.1,4,"A1_anchor_rank",27,781,547.7,0.318,0.334,6.77986007307989,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.1,4,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,9.46712975714913,-0.112942612942613,0.259939550345109
"women_iron","Malawi","prev","climate_soil",0.1,4,"B_district_survey",27,781,547.7,0.318,0.334,19.2742432032217,0.368305643546525,0.15968139017193
"women_iron","Malawi","prev","climate_soil",0.1,4,"C_regional_survey",27,781,547.7,0.318,0.334,10.1987558287961,-0.256182076081537,0.259939550345109
"women_iron","Malawi","prev","climate_soil",0.1,5,"A1_anchor_rank",27,781,547.7,0.318,0.334,6.55632606642587,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.1,5,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,14.0870656128515,-0.385225885225885,0.146892853485737
"women_iron","Malawi","prev","climate_soil",0.1,5,"B_district_survey",27,781,547.7,0.318,0.334,16.2642402067393,0.620333587526711,0.193069170260659
"women_iron","Malawi","prev","climate_soil",0.1,5,"C_regional_survey",27,781,547.7,0.318,0.334,14.3513280817402,-0.532274676210863,0.191865043776487
"women_iron","Malawi","prev","climate_soil",0.1,6,"A1_anchor_rank",27,781,547.7,0.318,0.334,7.14417824068478,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.1,6,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,5.96840566677266,0.623931623931624,0.267835423305173
"women_iron","Malawi","prev","climate_soil",0.1,6,"B_district_survey",27,781,547.7,0.318,0.334,16.0044553781841,0.33830929810235,0.302107307378429
"women_iron","Malawi","prev","climate_soil",0.1,6,"C_regional_survey",27,781,547.7,0.318,0.334,5.23230395407638,0.532274676210863,0.214709400100684
"women_iron","Malawi","prev","climate_soil",0.1,7,"A1_anchor_rank",27,781,547.7,0.318,0.334,6.43314192602705,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.1,7,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,8.30473115605299,0.568376068376068,0.259939550345109
"women_iron","Malawi","prev","climate_soil",0.1,7,"B_district_survey",27,781,547.7,0.318,0.334,18.9401499118941,0.0488698930523298,0.321101024232556
"women_iron","Malawi","prev","climate_soil",0.1,7,"C_regional_survey",27,781,547.7,0.318,0.334,8.95041829352908,0.507054679083665,0.259939550345109
"women_iron","Malawi","prev","climate_soil",0.1,8,"A1_anchor_rank",27,781,547.7,0.318,0.334,8.34435401813438,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.1,8,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,7.12931220001228,0.595848595848596,0.267835423305173
"women_iron","Malawi","prev","climate_soil",0.1,8,"B_district_survey",27,781,547.7,0.318,0.334,14.6121750763031,0.436592577951568,0.347266567718038
"women_iron","Malawi","prev","climate_soil",0.1,8,"C_regional_survey",27,781,547.7,0.318,0.334,6.43487204544336,0.532274676210863,0.214709400100684
"women_iron","Malawi","prev","climate_soil",0.1,9,"A1_anchor_rank",27,781,547.7,0.318,0.334,6.19293732000901,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.1,9,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,8.94970217561873,-0.132478632478632,0.0976506235378582
"women_iron","Malawi","prev","climate_soil",0.1,9,"B_district_survey",27,781,547.7,0.318,0.334,17.091029659113,0.368446665288595,0.179815231751254
"women_iron","Malawi","prev","climate_soil",0.1,9,"C_regional_survey",27,781,547.7,0.318,0.334,9.41924822798578,-0.507054679083665,0.191865043776487
"women_iron","Malawi","prev","climate_soil",0.1,10,"A1_anchor_rank",27,781,547.7,0.318,0.334,9.46037155291014,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.1,10,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,7.92979227001005,0.586691086691087,0.252896965897922
"women_iron","Malawi","prev","climate_soil",0.1,10,"B_district_survey",27,781,547.7,0.318,0.334,21.6697732317503,0.282035677045211,0.387254705599657
"women_iron","Malawi","prev","climate_soil",0.1,10,"C_regional_survey",27,781,547.7,0.318,0.334,8.19197021934311,0.507054679083665,0.259939550345109
"women_iron","Malawi","prev","climate_soil",0.1,11,"A1_anchor_rank",27,781,547.7,0.318,0.334,7.24065331387153,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.1,11,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,10.5911763022457,0.186202686202686,0.259939550345109
"women_iron","Malawi","prev","climate_soil",0.1,11,"B_district_survey",27,781,547.7,0.318,0.334,18.192748486984,0.420281080250036,0.325858608405599
"women_iron","Malawi","prev","climate_soil",0.1,11,"C_regional_survey",27,781,547.7,0.318,0.334,11.1675969255974,-0.256182076081537,0.259939550345109
"women_iron","Malawi","prev","climate_soil",0.1,12,"A1_anchor_rank",27,781,547.7,0.318,0.334,8.66935809437673,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.1,12,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,7.64240063199631,0.615384615384615,0.190932418717145
"women_iron","Malawi","prev","climate_soil",0.1,12,"B_district_survey",27,781,547.7,0.318,0.334,18.344782842042,0.339914108644944,0.364062598461035
"women_iron","Malawi","prev","climate_soil",0.1,12,"C_regional_survey",27,781,547.7,0.318,0.334,6.90004578974253,0.532274676210863,0.214709400100684
"women_iron","Malawi","prev","climate_soil",0.1,13,"A1_anchor_rank",27,781,547.7,0.318,0.334,8.39180623037049,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.1,13,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,12.2425157761019,0.354090354090354,0.190932418717145
"women_iron","Malawi","prev","climate_soil",0.1,13,"B_district_survey",27,781,547.7,0.318,0.334,14.3305189238173,0.21430780158039,0.175874114322509
"women_iron","Malawi","prev","climate_soil",0.1,13,"C_regional_survey",27,781,547.7,0.318,0.334,11.6920562837868,0.256182076081537,0.214709400100684
"women_iron","Malawi","prev","climate_soil",0.1,14,"A1_anchor_rank",27,781,547.7,0.318,0.334,7.24692484000083,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.1,14,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,11.6713054304339,0.587912087912088,0.252896965897922
"women_iron","Malawi","prev","climate_soil",0.1,14,"B_district_survey",27,781,547.7,0.318,0.334,17.0717338188062,0.362524663194287,0.105235604564235
"women_iron","Malawi","prev","climate_soil",0.1,14,"C_regional_survey",27,781,547.7,0.318,0.334,10.6414988550422,0.507054679083665,0.259939550345109
"women_iron","Malawi","prev","climate_soil",0.1,15,"A1_anchor_rank",27,781,547.7,0.318,0.334,6.21606735037204,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.1,15,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,7.93922955275228,-0.014041514041514,0.266774542852321
"women_iron","Malawi","prev","climate_soil",0.1,15,"B_district_survey",27,781,547.7,0.318,0.334,20.283868952635,0.0334032256103834,0.205921502010851
"women_iron","Malawi","prev","climate_soil",0.1,15,"C_regional_survey",27,781,547.7,0.318,0.334,8.51803736866764,-0.256182076081537,0.259939550345109
"women_iron","Malawi","prev","climate_soil",0.1,16,"A1_anchor_rank",27,781,547.7,0.318,0.334,6.41243183211816,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.1,16,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,8.16637460053397,0.6001221001221,0.190932418717145
"women_iron","Malawi","prev","climate_soil",0.1,16,"B_district_survey",27,781,547.7,0.318,0.334,18.1541501042196,0.361214354605238,0.213429126883628
"women_iron","Malawi","prev","climate_soil",0.1,16,"C_regional_survey",27,781,547.7,0.318,0.334,7.34791625647688,0.532274676210863,0.214709400100684
"women_iron","Malawi","prev","climate_soil",0.1,17,"A1_anchor_rank",27,781,547.7,0.318,0.334,7.20225856065196,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.1,17,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,8.82494773577692,0.0512820512820513,0.259939550345109
"women_iron","Malawi","prev","climate_soil",0.1,17,"B_district_survey",27,781,547.7,0.318,0.334,12.8427565127975,0.378797273585711,0.183051316296788
"women_iron","Malawi","prev","climate_soil",0.1,17,"C_regional_survey",27,781,547.7,0.318,0.334,9.43910183091748,-0.256182076081537,0.259939550345109
"women_iron","Malawi","prev","climate_soil",0.1,18,"A1_anchor_rank",27,781,547.7,0.318,0.334,7.30681046478258,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.1,18,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,6.10226030274313,0.55006105006105,0.26076987813563
"women_iron","Malawi","prev","climate_soil",0.1,18,"B_district_survey",27,781,547.7,0.318,0.334,17.0528722255007,0.0337072335403621,0.192548255893832
"women_iron","Malawi","prev","climate_soil",0.1,18,"C_regional_survey",27,781,547.7,0.318,0.334,6.39468204743293,0.507054679083665,0.259939550345109
"women_iron","Malawi","prev","climate_soil",0.1,19,"A1_anchor_rank",27,781,547.7,0.318,0.334,6.3436468827512,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.1,19,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,10.6869648858818,0.570818070818071,0.259939550345109
"women_iron","Malawi","prev","climate_soil",0.1,19,"B_district_survey",27,781,547.7,0.318,0.334,14.2122937178426,0.361466633649606,0.208925341737289
"women_iron","Malawi","prev","climate_soil",0.1,19,"C_regional_survey",27,781,547.7,0.318,0.334,11.2294711266991,0.507054679083665,0.259939550345109
"women_iron","Malawi","prev","climate_soil",0.1,20,"A1_anchor_rank",27,781,547.7,0.318,0.334,7.23476535967889,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.1,20,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,6.24503050907643,0.629426129426129,0.28515603667319
"women_iron","Malawi","prev","climate_soil",0.1,20,"B_district_survey",27,781,547.7,0.318,0.334,14.5464470447559,0.305436831577061,0.156642520360881
"women_iron","Malawi","prev","climate_soil",0.1,20,"C_regional_survey",27,781,547.7,0.318,0.334,5.58154075180447,0.532274676210863,0.214709400100684
"women_iron","Malawi","prev","climate_soil",0.15,1,"A1_anchor_rank",27,781,547.7,0.318,0.334,7.12663930123128,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.15,1,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,7.16436714195572,0.490842490842491,0.267835423305173
"women_iron","Malawi","prev","climate_soil",0.15,1,"B_district_survey",27,781,547.7,0.318,0.334,14.0479293246311,0.42719658590526,0.130452827460191
"women_iron","Malawi","prev","climate_soil",0.15,1,"C_regional_survey",27,781,547.7,0.318,0.334,6.16852228059933,0.532274676210863,0.214709400100684
"women_iron","Malawi","prev","climate_soil",0.15,2,"A1_anchor_rank",27,781,547.7,0.318,0.334,7.9232451615302,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.15,2,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,8.93362370147149,0.615384615384615,0.190932418717145
"women_iron","Malawi","prev","climate_soil",0.15,2,"B_district_survey",27,781,547.7,0.318,0.334,11.4189561319142,0.546202562260988,0.294338769415428
"women_iron","Malawi","prev","climate_soil",0.15,2,"C_regional_survey",27,781,547.7,0.318,0.334,8.07809341081087,0.532274676210863,0.214709400100684
"women_iron","Malawi","prev","climate_soil",0.15,3,"A1_anchor_rank",27,781,547.7,0.318,0.334,7.19661108239404,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.15,3,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,9.07107032714875,0.598901098901099,0.190932418717145
"women_iron","Malawi","prev","climate_soil",0.15,3,"B_district_survey",27,781,547.7,0.318,0.334,14.8886422781095,0.239469540772576,0.208851207974567
"women_iron","Malawi","prev","climate_soil",0.15,3,"C_regional_survey",27,781,547.7,0.318,0.334,8.43247975390805,0.532274676210863,0.214709400100684
"women_iron","Malawi","prev","climate_soil",0.15,4,"A1_anchor_rank",27,781,547.7,0.318,0.334,6.62955742828647,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.15,4,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,6.71038938363127,0.572039072039072,0.28515603667319
"women_iron","Malawi","prev","climate_soil",0.15,4,"B_district_survey",27,781,547.7,0.318,0.334,14.5640964391302,0.326394671423235,0.221570674863965
"women_iron","Malawi","prev","climate_soil",0.15,4,"C_regional_survey",27,781,547.7,0.318,0.334,6.09670299313886,0.507054679083665,0.259939550345109
"women_iron","Malawi","prev","climate_soil",0.15,5,"A1_anchor_rank",27,781,547.7,0.318,0.334,7.65332700499298,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.15,5,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,9.98513101726978,0.625152625152625,0.190932418717145
"women_iron","Malawi","prev","climate_soil",0.15,5,"B_district_survey",27,781,547.7,0.318,0.334,14.8554803830051,0.0982061117023587,0.208829514848114
"women_iron","Malawi","prev","climate_soil",0.15,5,"C_regional_survey",27,781,547.7,0.318,0.334,9.35119551271275,0.532274676210863,0.214709400100684
"women_iron","Malawi","prev","climate_soil",0.15,6,"A1_anchor_rank",27,781,547.7,0.318,0.334,6.62278251625544,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.15,6,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,7.11730559803329,0.637362637362637,0.190932418717145
"women_iron","Malawi","prev","climate_soil",0.15,6,"B_district_survey",27,781,547.7,0.318,0.334,12.962909123324,-0.0989570158983107,0.261180547584405
"women_iron","Malawi","prev","climate_soil",0.15,6,"C_regional_survey",27,781,547.7,0.318,0.334,6.40030700175238,0.532274676210863,0.214709400100684
"women_iron","Malawi","prev","climate_soil",0.15,7,"A1_anchor_rank",27,781,547.7,0.318,0.334,7.01922176320499,0.333943833943834,0.117201951727766
"women_iron","Malawi","prev","climate_soil",0.15,7,"A2_region_anchor_rank",27,781,547.7,0.318,0.334,6.94052467820762,0.482295482295482,0.190932418717145
"women_iron","Malawi","prev","climate_soil",0.15,7,"B_district_survey",27,781,547.7,0.318,0.334,15.2261436892807,0.536450885174135,0.284029662326926
"women_iron","Malawi","prev","climate_soil",0.15,7,"C_regional_survey",27,781,547.7,0.318,0.334,6.01161634474666,0.256182076081537,0.214709400100684
