"Admin1","Admin2","n_raw","n_raw_cont","n_kish","n_kish_cont","n_psu","n_psu_cont","y_prev","y_level","sd_level","n_eff_national","n_eff_national_cont","n_eff_district","n_eff_district_cont","n_eff","n_eff_cont","deff_binary","deff_cont","country","outcome","at_clamp","svy_prev_pipeline","n_svy_pipeline"
"Greater Accra","Ayawaso West",9,9,9,9,1,1,0,-0.431017830138408,0.280369262609643,5.7573839213227,2.70700059890006,7.61686203858346,3.93753581269911,7.61686203858346,3.93753581269911,1.56320997921784,3.32471296964507,"Ghana","women_vitA",TRUE,0,9
"Greater Accra","Ga East",9,9,9,9,1,1,0,-0.460835534684993,0.449192944340448,5.7573839213227,2.70700059890006,7.61686203858346,3.93753581269911,7.61686203858346,3.93753581269911,1.56320997921784,3.32471296964507,"Ghana","women_vitA",TRUE,0,9
"Greater Accra","La-Dade-Kotopon",9,9,9,9,1,1,0,-0.161337018621283,0.211493639458613,5.7573839213227,2.70700059890006,7.61686203858347,3.93753581269911,7.61686203858347,3.93753581269911,1.56320997921784,3.32471296964507,"Ghana","women_vitA",TRUE,0,9
"Greater Accra","Tema West",13,13,13,13,1,1,0.0769230769230769,-0.289924155787878,0.348919343037823,8.31622121968834,3.91011197618897,10.2170460426676,4.43907165768301,10.2170460426676,4.43907165768301,1.56320997921784,3.32471296964507,"Ghana","women_vitA",FALSE,0.0769230769230769,13
"Greater Accra","Weija Gbawe",41,41,35.6905698883048,35.6905698883048,3,3,0.0421285208173838,-0.370012769211008,0.388525097150398,26.2280823082478,12.3318916172114,27.7204900749069,11.7570210906123,27.7204900749069,11.7570210906123,1.56320997921784,3.32471296964507,"Ghana","women_vitA",FALSE,0.0421285208173838,41
"North East","Chereponi",7,7,7,7,1,1,0,-0.396561634830557,0.43686235154438,4.47796527213988,2.1054449102556,6.16093211575985,3.56366465070304,6.16093211575985,3.56366465070304,1.56320997921784,3.32471296964507,"Ghana","women_vitA",TRUE,0,7
"North East","West Mamprusi",15,15,15,15,1,1,0,-0.369491823636886,0.245299542363025,9.59563986887117,4.51166766483343,11.3827744442937,4.61543628103812,11.3827744442937,4.61543628103812,1.56320997921784,3.32471296964507,"Ghana","women_vitA",TRUE,0,15
"North East","Yunyoo-Nasuan",12,12,12,12,1,1,0.0833333333333333,-0.342800961467598,0.312505019618655,7.67651189509693,3.60933413186674,9.60242132415486,4.33552864596488,9.60242132415486,4.33552864596488,1.56320997921784,3.32471296964507,"Ghana","women_vitA",FALSE,0.0833333333333333,12
"Northern","Gushegu",9,9,9,9,1,1,0.111111111111111,-0.035394694778645,0.341428447280991,5.7573839213227,2.70700059890006,7.61686203858346,3.93753581269911,7.61686203858346,3.93753581269911,1.56320997921784,3.32471296964507,"Ghana","women_vitA",FALSE,0.111111111111111,9
"Northern","Kpandai",6,6,6,6,1,1,0,-0.439518306351815,0.18671649560098,3.83825594754847,1.80466706593337,5.38844833599951,3.32675663963307,5.38844833599951,3.32675663963307,1.56320997921784,3.32471296964507,"Ghana","women_vitA",TRUE,0,6
"Northern","Nanumba South",10,10,10,10,1,1,0,-0.33542418925982,0.347990510277388,6.39709324591411,3.00777844322229,8.30366457491994,4.0876303183131,8.30366457491994,4.0876303183131,1.56320997921784,3.32471296964507,"Ghana","women_vitA",TRUE,0,10
"Northern","Sagnerigu",20,20,18.4358299091308,18.4358299091308,2,2,0.102927473989318,-0.227142728853435,0.405015531850526,12.7941864918282,6.01555688644457,15.3084947725699,7.53588572798266,15.3084947725699,7.53588572798266,1.56320997921784,3.32471296964507,"Ghana","women_vitA",FALSE,0.102927473989318,20
"Northern","Savelugu",16,16,16,16,1,1,0,-0.238709901138636,0.222950005100856,10.2353491934626,4.81244550915566,11.9360293575992,4.69115308942841,11.9360293575992,4.69115308942841,1.56320997921784,3.32471296964507,"Ghana","women_vitA",TRUE,0,16
"Northern","Tamale",18,18,18,18,1,1,0,-0.351593816746939,0.282402855730739,11.5147678426454,5.41400119780012,12.9881701748886,4.82302359645387,12.9881701748886,4.82302359645387,1.56320997921784,3.32471296964507,"Ghana","women_vitA",TRUE,0,18
"Northern","Tatale Sanguli",9,9,9,9,1,1,0,-0.609029237960669,0.298437413905489,5.7573839213227,2.70700059890006,7.61686203858346,3.93753581269911,7.61686203858346,3.93753581269911,1.56320997921784,3.32471296964507,"Ghana","women_vitA",TRUE,0,9
"Northern","Tolon",13,13,13,13,1,1,0,-0.144489182301488,0.305006650409452,8.31622121968834,3.91011197618897,10.2170460426676,4.43907165768301,10.2170460426676,4.43907165768301,1.56320997921784,3.32471296964507,"Ghana","women_vitA",TRUE,0,13
"Oti","Nkwanta South",9,9,9,9,1,1,0,-0.632835236020305,0.340113318796384,5.7573839213227,2.70700059890006,7.61686203858346,3.93753581269911,7.61686203858346,3.93753581269911,1.56320997921784,3.32471296964507,"Ghana","women_vitA",TRUE,0,9
"Savannah","Bole",5,5,5,5,1,1,0.2,-0.156081560218148,0.380735360174452,3.19854662295705,1.50388922161114,4.58381493503257,3.04349751738205,4.58381493503257,3.04349751738205,1.56320997921784,3.32471296964507,"Ghana","women_vitA",FALSE,0.2,5
"Savannah","Central Gonja",18,18,16.7957808207276,16.7957808207276,2,2,0,-0.443484694494896,0.329979338639354,11.5147678426454,5.41400119780012,14.2145717046409,7.3482209426511,14.2145717046409,7.3482209426511,1.56320997921784,3.32471296964507,"Ghana","women_vitA",TRUE,0,18
"Savannah","North East Gonja",10,10,10,10,1,1,0,-0.35246536547471,0.252002474998932,6.39709324591411,3.00777844322229,8.30366457491994,4.0876303183131,8.30366457491994,4.0876303183131,1.56320997921784,3.32471296964507,"Ghana","women_vitA",TRUE,0,10
"Savannah","Sawla-Tuna-Kalba",9,9,9,9,1,1,0,-0.538430514173745,0.287409015443333,5.7573839213227,2.70700059890006,7.61686203858346,3.93753581269911,7.61686203858346,3.93753581269911,1.56320997921784,3.32471296964507,"Ghana","women_vitA",TRUE,0,9
"Upper East","Bawku West",11,11,11,11,1,1,0,-0.236585531752807,0.213063860929477,7.03680257050552,3.30855628754452,8.96505611817754,4.21922013663128,8.96505611817754,4.21922013663128,1.56320997921784,3.32471296964507,"Ghana","women_vitA",TRUE,0,11
"Upper East","Binduri",16,16,15.9899245782716,15.9899245782716,2,2,0,-0.493523016200589,0.358654553717386,10.2353491934626,4.81244550915566,13.7976167169258,7.52473480296328,13.7976167169258,7.52473480296328,1.56320997921784,3.32471296964507,"Ghana","women_vitA",TRUE,0,16
"Upper East","Builsa South",2,2,2,2,1,1,0,-0.0576602067020812,0.253746902925086,1.27941864918282,1,1.95561034690465,1.7230807807445,1.95561034690465,1.7230807807445,1.56320997921784,3.32471296964507,"Ghana","women_vitA",TRUE,0,2
"Upper East","Kasena Nankana East",17,17,11.4215846915994,11.4215846915994,2,2,0.0975820379965458,-0.0377907637930154,0.345727353574486,10.875058518054,5.11322335347789,9.76003915546796,5.17906392945688,9.76003915546796,5.17906392945688,1.56320997921784,3.32471296964507,"Ghana","women_vitA",FALSE,0.0975820379965458,17
"Upper East","Talensi",12,12,12,12,1,1,0.166666666666667,0.0301762741090756,0.267072089446743,7.67651189509693,3.60933413186674,9.60242132415486,4.33552864596488,9.60242132415486,4.33552864596488,1.56320997921784,3.32471296964507,"Ghana","women_vitA",FALSE,0.166666666666667,12
"Upper West","Jirapa",8,8,8,8,1,1,0,-0.431907655489929,0.301977693576906,5.11767459673129,2.40622275457783,6.90315537106412,3.76473810924086,6.90315537106412,3.76473810924086,1.56320997921784,3.32471296964507,"Ghana","women_vitA",TRUE,0,8
"Upper West","Lambussie-Karni",7,7,7,7,1,1,0,-0.593457660056198,0.542435722064903,4.47796527213988,2.1054449102556,6.16093211575985,3.56366465070304,6.16093211575985,3.56366465070304,1.56320997921784,3.32471296964507,"Ghana","women_vitA",TRUE,0,7
"Upper West","Sissala East",7,7,7,7,1,1,0,-0.312213630490307,0.245345110125878,4.47796527213988,2.1054449102556,6.16093211575985,3.56366465070304,6.16093211575985,3.56366465070304,1.56320997921784,3.32471296964507,"Ghana","women_vitA",TRUE,0,7
"Upper West","Wa East",10,10,10,10,1,1,0.1,-0.260737299193526,0.414620033344878,6.39709324591411,3.00777844322229,8.30366457491994,4.0876303183131,8.30366457491994,4.0876303183131,1.56320997921784,3.32471296964507,"Ghana","women_vitA",FALSE,0.1,10
"Upper West","Wa Municipal",20,20,19.6071217671034,19.6071217671034,2,2,0,-0.356161652652868,0.252453969797067,12.7941864918282,6.01555688644457,16.2810962433638,8.01466653900688,16.2810962433638,8.01466653900688,1.56320997921784,3.32471296964507,"Ghana","women_vitA",TRUE,0,20
"Volta","Afadzato South",18,18,18,18,1,1,0,-0.6206420537805,0.318706571847093,11.5147678426454,5.41400119780012,12.9881701748886,4.82302359645387,12.9881701748886,4.82302359645387,1.56320997921784,3.32471296964507,"Ghana","women_vitA",TRUE,0,18
"Volta","Akatsi South",8,8,8,8,1,1,0,-0.26030398716634,0.135210305546188,5.11767459673129,2.40622275457783,6.90315537106412,3.76473810924086,6.90315537106412,3.76473810924086,1.56320997921784,3.32471296964507,"Ghana","women_vitA",TRUE,0,8
"Volta","Ho Municipal",8,8,8,8,1,1,0,-0.472972075347641,0.204303946367076,5.11767459673129,2.40622275457783,6.90315537106412,3.76473810924086,6.90315537106412,3.76473810924086,1.56320997921784,3.32471296964507,"Ghana","women_vitA",TRUE,0,8
"Volta","South Tongu",12,12,12,12,1,1,0,-0.567053800640097,0.257428990702557,7.67651189509693,3.60933413186674,9.60242132415486,4.33552864596488,9.60242132415486,4.33552864596488,1.56320997921784,3.32471296964507,"Ghana","women_vitA",TRUE,0,12
"Western","Effia Kwesimintsim",4,4,4,4,1,1,0,-0.206822219155192,0.177562379859102,2.55883729836564,1.20311137728891,3.74498223169607,2.69880937613132,3.74498223169607,2.69880937613132,1.56320997921784,3.32471296964507,"Ghana","women_vitA",TRUE,0,4
"Western","Ellembelle",10,10,10,10,1,1,0,-0.452789109133174,0.290849143301768,6.39709324591411,3.00777844322229,8.30366457491994,4.0876303183131,8.30366457491994,4.0876303183131,1.56320997921784,3.32471296964507,"Ghana","women_vitA",TRUE,0,10
"Western","Jomoro",5,5,5,5,1,1,0,-0.550742888368045,0.352251631529413,3.19854662295705,1.50388922161114,4.58381493503257,3.04349751738205,4.58381493503257,3.04349751738205,1.56320997921784,3.32471296964507,"Ghana","women_vitA",TRUE,0,5
"Western","Mpohor",8,8,7.23642580425876,7.23642580425876,2,2,0,-0.583598101127213,0.355264270234972,5.11767459673129,2.40622275457783,6.775071514484,4.88243345255303,6.775071514484,4.88243345255303,1.56320997921784,3.32471296964507,"Ghana","women_vitA",TRUE,0,8
"Western","Prestea-Huni Valley",17,17,17,17,1,1,0,-0.528364511841297,0.371382386079492,10.875058518054,5.11322335347789,12.4708594971085,4.76005541591589,12.4708594971085,4.76005541591589,1.56320997921784,3.32471296964507,"Ghana","women_vitA",TRUE,0,17
"Western North","Sefwi-Akontombra",7,7,7,7,1,1,0,-0.513616835051139,0.157946741385966,4.47796527213988,2.1054449102556,6.16093211575985,3.56366465070304,6.16093211575985,3.56366465070304,1.56320997921784,3.32471296964507,"Ghana","women_vitA",TRUE,0,7
"Ahafo","Asunafo North",19,19,19,19,1,1,0,-3.7865491715971,0.559987766140858,7.38793732648012,5.40885785428927,7.61013757981062,5.28410116447541,7.61013757981062,5.28410116447541,2.57175977006458,3.51275639180143,"Ghana","child_iron",TRUE,0,19
"Ahafo","Tano North",43,43,37.2927892287848,37.2927892287848,2,2,0.172896872182537,-3.36372310601587,0.890207876094372,16.7200686862445,12.2410993544441,13.7889557041408,9.42640533064876,13.7889557041408,9.42640533064876,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.172896872182537,43
"Ashanti","Adansi Asokwa",16,16,16,16,1,1,0.125,-3.60771117674969,0.863778437731137,6.22142090650957,4.55482766676991,7.11989307190604,5.0583662405037,7.11989307190604,5.0583662405037,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.125,16
"Ashanti","Asante-Akim South",26,26,26,26,1,1,0.153846153846154,-3.13590277931194,0.77858084433108,10.1098089730781,7.4015949585011,8.44510117961567,5.64588034828306,8.44510117961567,5.64588034828306,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.153846153846154,26
"Ashanti","Asokore-Mampong",18,18,18,18,1,1,0.277777777777778,-2.95431380373406,0.700311811226193,6.99909851982327,5.12418112511615,7.457982365297,5.21514374658148,7.457982365297,5.21514374658148,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.277777777777778,18
"Ashanti","Asokwa",15,15,15,15,1,1,0.4,-2.66218032010788,1.25775808701968,5.83258209985272,4.27015093759679,6.93136328459815,4.96874409257914,6.93136328459815,4.96874409257914,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.4,15
"Ashanti","Atwima-Mponua",32,32,31.9784510284746,31.9784510284746,2,2,0.0923449388978557,-3.5697526323953,0.905013028213388,12.4428418130191,9.10965533353982,14.2301969954952,10.1099198191273,14.2301969954952,10.1099198191273,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.0923449388978557,32
"Ashanti","Atwima-Nwabiagya South",11,11,11,11,1,1,0.181818181818182,-3.39668171423545,0.567605549493679,4.27722687322533,3.13144402090431,6.00606118582756,4.5044102822368,6.00606118582756,4.5044102822368,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.181818181818182,11
"Ashanti","Bekwai",8,8,8,8,1,1,0,-3.48688879237361,0.589645845454988,3.11071045325479,2.27741383338495,5.05676784039476,3.981217101721,5.05676784039476,3.981217101721,2.57175977006458,3.51275639180143,"Ghana","child_iron",TRUE,0,8
"Ashanti","Kumasi",24,24,23.6822551615726,23.6822551615726,2,2,0.25,-3.10300195852008,0.831749494887426,9.33213135976436,6.83224150015487,12.3690931005188,9.15696413184279,12.3690931005188,9.15696413184279,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.25,24
"Ashanti","Kwadaso",11,11,11,11,1,1,0.181818181818182,-3.11168536194915,0.663249375535413,4.27722687322533,3.13144402090431,6.00606118582756,4.5044102822368,6.00606118582756,4.5044102822368,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.181818181818182,11
"Ashanti","Obuasi",17,17,17,17,1,1,0.0588235294117647,-3.63267310571805,0.549183696153999,6.61025971316642,4.83950439594303,7.29496927554999,5.14017292389462,7.29496927554999,5.14017292389462,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.0588235294117647,17
"Ashanti","Sekyere Kumawu",12,12,12,12,1,1,0.166666666666667,-3.41081146532753,0.973108579028367,4.66606567988218,3.41612075007743,6.2675246167886,4.63991156384521,6.2675246167886,4.63991156384521,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.166666666666667,12
"Ashanti","Sekyere South",14,14,14,14,1,1,0,-3.54495702980418,0.395570523664464,5.44374329319588,3.98547420842367,6.72776720606064,4.87013031243842,6.72776720606064,4.87013031243842,2.57175977006458,3.51275639180143,"Ghana","child_iron",TRUE,0,14
"Bono","Dormaa West",16,16,16,16,1,1,0.25,-3.14847571346635,0.785724311273092,6.22142090650957,4.55482766676991,7.11989307190604,5.0583662405037,7.11989307190604,5.0583662405037,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.25,16
"Bono","Sunyani West",6,6,6,6,1,1,0.166666666666667,-3.4790611154869,0.823579908556886,2.33303283994109,1.70806037503872,4.23806156183858,3.48629340960935,4.23806156183858,3.48629340960935,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.166666666666667,6
"Bono","Wenchi",11,11,11,11,1,1,0.0909090909090909,-3.62179526198128,0.60863833447057,4.27722687322533,3.13144402090431,6.00606118582756,4.5044102822368,6.00606118582756,4.5044102822368,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.0909090909090909,11
"Bono East","Kintampo North",19,19,19,19,1,1,0.421052631578947,-2.89240031199805,0.81785586443153,7.38793732648012,5.40885785428927,7.61013757981062,5.28410116447541,7.61013757981062,5.28410116447541,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.421052631578947,19
"Bono East","Sene West",14,14,14,14,1,1,0.214285714285714,-3.2837193305562,0.654392055115443,5.44374329319588,3.98547420842367,6.72776720606064,4.87013031243842,6.72776720606064,4.87013031243842,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.214285714285714,14
"Bono East","Techiman",13,13,13,13,1,1,0.153846153846154,-3.59087628672795,0.835295288968621,5.05490448653903,3.70079747925055,6.50722364284187,4.76110026246028,6.50722364284187,4.76110026246028,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.153846153846154,13
"Central","Agona West",21,21,21,21,1,1,0.19047619047619,-3.10225488071489,0.704883172598655,8.16561493979381,5.97821131263551,7.88594269165366,5.40665490291724,7.88594269165366,5.40665490291724,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.19047619047619,21
"Central","Asikuma-Odoben-Brakwa",19,19,19,19,1,1,0.157894736842105,-3.37604612307542,0.78924661753965,7.38793732648012,5.40885785428927,7.61013757981063,5.28410116447542,7.61013757981063,5.28410116447542,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.157894736842105,19
"Central","Awutu Senya West",12,12,12,12,1,1,0.166666666666667,-3.19616690018131,0.683760105642908,4.66606567988218,3.41612075007743,6.2675246167886,4.6399115638452,6.2675246167886,4.6399115638452,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.166666666666667,12
"Central","Mfantseman",6,6,6,6,1,1,0,-3.1678397924256,0.453050476854212,2.33303283994109,1.70806037503872,4.23806156183858,3.48629340960935,4.23806156183858,3.48629340960935,2.57175977006458,3.51275639180143,"Ghana","child_iron",TRUE,0,6
"Central","Twifo-Atti-Morkwa",8,8,8,8,1,1,0,-4.0533937803155,0.61830368059,3.11071045325479,2.27741383338495,5.05676784039476,3.981217101721,5.05676784039476,3.981217101721,2.57175977006458,3.51275639180143,"Ghana","child_iron",TRUE,0,8
"Central","Twifo-Hemang-Lower Denkyira",6,6,6,6,1,1,0,-4.11371514037888,0.358878520709311,2.33303283994109,1.70806037503872,4.23806156183858,3.48629340960935,4.23806156183858,3.48629340960935,2.57175977006458,3.51275639180143,"Ghana","child_iron",TRUE,0,6
"Eastern","Abuakwa South",18,18,18,18,1,1,0.166666666666667,-3.13026248087737,0.80668766002398,6.99909851982327,5.12418112511615,7.457982365297,5.21514374658148,7.457982365297,5.21514374658148,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.166666666666667,18
"Eastern","Akwapem North",23,23,21.5378720315573,21.5378720315573,2,2,0.0965903069269728,-3.38680825336425,0.644956897258067,8.94329255310751,6.54756477098175,11.498778848518,8.56664912171918,11.498778848518,8.56664912171918,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.0965903069269728,23
"Eastern","Atiwa East",10,10,10,10,1,1,0.4,-2.98265669423175,0.724356773851514,3.88838806656848,2.84676729173119,5.7197280975988,4.35190178848817,5.7197280975988,4.35190178848817,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.4,10
"Eastern","Denkyembour",14,14,14,14,1,1,0.285714285714286,-2.96081139570203,0.774832082712495,5.44374329319588,3.98547420842367,6.72776720606064,4.87013031243842,6.72776720606064,4.87013031243842,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.285714285714286,14
"Eastern","Kwahu Afram Plains North",45,45,33.4357948297703,33.4357948297703,3,3,0.261923351650394,-3.18510121114521,0.862586350660526,17.4977462995582,12.8104528127904,15.4503760449617,11.0755938694073,15.4503760449617,11.0755938694073,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.261923351650394,45
"Greater Accra","Ablekuma Central",6,6,6,6,1,1,0.166666666666667,-3.09680277183854,0.545368630235072,2.33303283994109,1.70806037503872,4.23806156183858,3.48629340960935,4.23806156183858,3.48629340960935,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.166666666666667,6
"Greater Accra","Ablekuma North",10,10,9.98342150471699,9.98342150471699,2,2,0.201663631849032,-3.12401045845524,0.606579722134416,3.88838806656848,2.84676729173119,7.49172439512504,6.33136234096211,7.49172439512504,6.33136234096211,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.201663631849032,10
"Greater Accra","Ashaiman",5,5,5,5,1,1,0,-3.87181318649459,0.34981908682111,1.94419403328424,1.4233836458656,3.75208258590771,3.17093810872888,3.75208258590771,3.17093810872888,2.57175977006458,3.51275639180143,"Ghana","child_iron",TRUE,0,5
"Greater Accra","Ayawaso West",2,2,2,2,1,1,0,-3.13400665556973,0.912085717168257,1,1,1.84646919354444,1.74793835982993,1.84646919354444,1.74793835982993,2.57175977006458,3.51275639180143,"Ghana","child_iron",TRUE,0,2
"Greater Accra","Ga East",6,6,6,6,1,1,0.333333333333333,-3.0401223829487,0.671355568018745,2.33303283994109,1.70806037503872,4.23806156183857,3.48629340960935,4.23806156183857,3.48629340960935,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.333333333333333,6
"Greater Accra","La-Dade-Kotopon",13,13,13,13,1,1,0,-3.5845368666951,0.439047124862074,5.05490448653903,3.70079747925055,6.50722364284187,4.76110026246028,6.50722364284187,4.76110026246028,2.57175977006458,3.51275639180143,"Ghana","child_iron",TRUE,0,13
"Greater Accra","Tema West",10,10,10,10,1,1,0.1,-3.08105524434754,0.500647478515436,3.88838806656848,2.84676729173119,5.7197280975988,4.35190178848817,5.7197280975988,4.35190178848817,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.1,10
"Greater Accra","Weija Gbawe",47,47,40.5935142975974,40.5935142975974,3,3,0.162653605501566,-3.28457481595464,0.796568296197427,18.2754239128719,13.3798062711366,18.2894147403849,13.031591253593,18.2894147403849,13.031591253593,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.162653605501566,47
"North East","Chereponi",12,12,12,12,1,1,0.166666666666667,-3.19900800367603,0.695474793288707,4.66606567988218,3.41612075007743,6.2675246167886,4.6399115638452,6.2675246167886,4.6399115638452,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.166666666666667,12
"North East","West Mamprusi",23,23,23,23,1,1,0.260869565217391,-2.88670908726828,0.766954887917458,8.94329255310751,6.54756477098175,8.12932560575371,5.51226645066067,8.12932560575371,5.51226645066067,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.260869565217391,23
"North East","Yunyoo-Nasuan",10,10,10,10,1,1,0.1,-3.11415535579546,0.672392561906984,3.88838806656848,2.84676729173119,5.7197280975988,4.35190178848817,5.7197280975988,4.35190178848817,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.1,10
"Northern","Gushegu",10,10,10,10,1,1,0.4,-2.60015257898526,0.70913588712736,3.88838806656848,2.84676729173119,5.7197280975988,4.35190178848817,5.7197280975988,4.35190178848817,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.4,10
"Northern","Kpandai",3,3,3,3,1,1,0.666666666666667,-2.4143630103252,0.265075372208062,1.16651641997054,1,2.57224441091256,2.32845095620643,2.57224441091256,2.32845095620643,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.666666666666667,3
"Northern","Nanumba South",11,11,11,11,1,1,0.454545454545455,-2.62500228629605,1.00930305987249,4.27722687322533,3.13144402090431,6.00606118582756,4.5044102822368,6.00606118582756,4.5044102822368,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.454545454545455,11
"Northern","Sagnerigu",20,20,18.4358299091308,18.4358299091308,2,2,0.279507682074777,-2.94433369895912,1.0687828655854,7.77677613313696,5.69353458346239,10.5447934333808,8.02309211538101,10.5447934333808,8.02309211538101,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.279507682074777,20
"Northern","Savelugu",17,17,17,17,1,1,0.705882352941177,-2.21473642048328,1.16960758713362,6.61025971316642,4.83950439594303,7.29496927554999,5.14017292389462,7.29496927554999,5.14017292389462,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.705882352941176,17
"Northern","Tamale",25,25,25,25,1,1,0.76,-2.02786167450709,0.623701265279588,9.72097016642121,7.11691822932799,8.34568601672318,5.60422187742268,8.34568601672318,5.60422187742268,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.76,25
"Northern","Tatale Sanguli",25,25,25,25,1,1,0.36,-2.89953393793651,0.928137442163797,9.72097016642121,7.11691822932799,8.34568601672318,5.60422187742268,8.34568601672318,5.60422187742268,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.36,25
"Northern","Tolon",32,32,32,32,1,1,0.53125,-2.43119453780086,0.766389122058224,12.4428418130191,9.10965533353982,8.94454923507455,5.84970818037088,8.94454923507455,5.84970818037088,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.53125,32
"Oti","Nkwanta South",14,14,14,14,1,1,0.0714285714285714,-3.38094026747137,0.794112812213124,5.44374329319588,3.98547420842367,6.72776720606064,4.87013031243842,6.72776720606064,4.87013031243842,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.0714285714285714,14
"Savannah","Bole",4,4,4,4,1,1,0.25,-3.10883949098328,0.830066313521617,1.55535522662739,1.13870691669248,3.20142155408588,2.79209633735367,3.20142155408588,2.79209633735367,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.25,4
"Savannah","Central Gonja",30,30,28.4707022134984,28.4707022134984,2,2,0.432776451869531,-2.74201281992721,1.05232153900273,11.6651641997054,8.54030187519358,13.1560520006247,9.43090889566,13.1560520006247,9.43090889566,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.432776451869531,30
"Savannah","North East Gonja",11,11,11,11,1,1,0.0909090909090909,-3.11697464732584,0.607412105343947,4.27722687322533,3.13144402090431,6.00606118582756,4.5044102822368,6.00606118582756,4.5044102822368,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.0909090909090909,11
"Savannah","Sawla-Tuna-Kalba",18,18,18,18,1,1,0.111111111111111,-3.66569404350472,0.826519692583397,6.99909851982327,5.12418112511615,7.457982365297,5.21514374658148,7.457982365297,5.21514374658148,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.111111111111111,18
"Upper East","Bawku West",9,9,9,9,1,1,0.333333333333333,-2.34111461739335,0.738160079533956,3.49954925991163,2.56209056255807,5.40479987731646,4.17896973741557,5.40479987731646,4.17896973741557,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.333333333333333,9
"Upper East","Binduri",30,30,29.9811578139654,29.9811578139654,2,2,0.669477234401349,-2.47273376614595,0.725191041789807,11.6651641997054,8.54030187519358,13.8540197667642,9.93124671845489,13.8540197667642,9.93124671845489,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.669477234401349,30
"Upper East","Builsa South",7,7,7,7,1,1,0.285714285714286,-2.90809859357189,0.805211220619011,2.72187164659794,1.99273710421184,4.67012285642276,3.75288707847262,4.67012285642276,3.75288707847262,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.285714285714286,7
"Upper East","Kasena Nankana East",22,22,15.6947670761586,15.6947670761586,2,2,0.390446202288611,-2.61771477706243,0.755119306511422,8.55445374645066,6.26288804180863,8.56943012333821,6.42687910865093,8.56943012333821,6.42687910865093,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.390446202288611,22
"Upper East","Talensi",13,13,13,13,1,1,0.538461538461539,-2.69296041767146,0.913553425020394,5.05490448653903,3.70079747925055,6.50722364284187,4.76110026246028,6.50722364284187,4.76110026246028,2.57175977006458,3.51275639180143,"Ghana","child_iron",FALSE,0.538461538461539,13
