"outcome","predictor","domain","r","p_fwer"
"child_zinc","access_healthcare_min","Built environment",-0.011121646013609,1
"child_zinc","aef_A00","Agricultural production, land use",0.145401847473003,1
"child_zinc","aef_A01","Agricultural production, land use",-0.00909787108326378,1
"child_zinc","aef_A02","Agricultural production, land use",-0.0557449716173928,1
"child_zinc","aef_A03","Agricultural production, land use",0.178529766828294,1
"child_zinc","aef_A04","Agricultural production, land use",-0.0473763887973165,1
"child_zinc","aef_A05","Agricultural production, land use",0.0770219566958875,1
"child_zinc","aef_A06","Agricultural production, land use",0.110487171872903,1
"child_zinc","aef_A07","Agricultural production, land use",-0.0111672265300582,1
"child_zinc","aef_A08","Agricultural production, land use",0.0442404492656104,1
"child_zinc","aef_A09","Agricultural production, land use",0.185558282464764,1
"child_zinc","aef_A10","Agricultural production, land use",0.154399441420079,1
"child_zinc","aef_A11","Agricultural production, land use",0.10074205745606,1
"child_zinc","aef_A12","Agricultural production, land use",0.108627486801775,1
"child_zinc","aef_A13","Agricultural production, land use",0.0191893974251205,1
"child_zinc","aef_A14","Agricultural production, land use",-0.00296273356919913,1
"child_zinc","aef_A15","Agricultural production, land use",0.143013428411064,1
"child_zinc","aef_A16","Agricultural production, land use",0.174327243211677,1
"child_zinc","aef_A17","Agricultural production, land use",0.193288738054551,0.999
"child_zinc","aef_A18","Agricultural production, land use",-0.0479051227881274,1
"child_zinc","aef_A19","Agricultural production, land use",0.00536026873442796,1
"child_zinc","aef_A20","Agricultural production, land use",-0.0390169220805301,1
"child_zinc","aef_A21","Agricultural production, land use",0.0435749737254518,1
"child_zinc","aef_A22","Agricultural production, land use",-0.125273491409029,1
"child_zinc","aef_A23","Agricultural production, land use",0.162412496211851,1
"child_zinc","aef_A24","Agricultural production, land use",-0.108162565533993,1
"child_zinc","aef_A25","Agricultural production, land use",0.0764202938787578,1
"child_zinc","aef_A26","Agricultural production, land use",0.0957373167499361,1
"child_zinc","aef_A27","Agricultural production, land use",0.0920088305043901,1
"child_zinc","aef_A28","Agricultural production, land use",0.124699176901769,1
"child_zinc","aef_A29","Agricultural production, land use",-0.0587168212898818,1
"child_zinc","aef_A30","Agricultural production, land use",0.0675138609645807,1
"child_zinc","aef_A31","Agricultural production, land use",-0.106512550838531,1
"child_zinc","aef_A32","Agricultural production, land use",0.162148129216446,1
"child_zinc","aef_A33","Agricultural production, land use",-0.0858189963705864,1
"child_zinc","aef_A34","Agricultural production, land use",0.0225714717456524,1
"child_zinc","aef_A35","Agricultural production, land use",0.116695238213286,1
"child_zinc","aef_A36","Agricultural production, land use",-0.179140545748714,1
"child_zinc","aef_A37","Agricultural production, land use",0.147206835924392,1
"child_zinc","aef_A38","Agricultural production, land use",0.213900247592887,0.997
"child_zinc","aef_A39","Agricultural production, land use",0.00474948981400845,1
"child_zinc","aef_A40","Agricultural production, land use",0.0137106193479246,1
"child_zinc","aef_A41","Agricultural production, land use",0.0670854041099581,1
"child_zinc","aef_A42","Agricultural production, land use",0.0410680453207448,1
"child_zinc","aef_A43","Agricultural production, land use",-0.0189341465330049,1
"child_zinc","aef_A44","Agricultural production, land use",0.133013063102106,1
"child_zinc","aef_A45","Agricultural production, land use",0.081999349092142,1
"child_zinc","aef_A46","Agricultural production, land use",-0.073320818760211,1
"child_zinc","aef_A47","Agricultural production, land use",-0.126212450047883,1
"child_zinc","aef_A48","Agricultural production, land use",0.126212450047883,1
"child_zinc","aef_A49","Agricultural production, land use",0.026263493578039,1
"child_zinc","aef_A50","Agricultural production, land use",0.069829351200201,1
"child_zinc","aef_A51","Agricultural production, land use",-0.0882985764654238,1
"child_zinc","aef_A52","Agricultural production, land use",-0.165530203536978,1
"child_zinc","aef_A53","Agricultural production, land use",-0.0590905815247654,1
"child_zinc","aef_A54","Agricultural production, land use",-0.0201010077541048,1
"child_zinc","aef_A55","Agricultural production, land use",0.0908966659030292,1
"child_zinc","aef_A56","Agricultural production, land use",-0.124434809906363,1
"child_zinc","aef_A57","Agricultural production, land use",0.1130032163809,1
"child_zinc","aef_A58","Agricultural production, land use",0.0315508334861482,1
"child_zinc","aef_A59","Agricultural production, land use",0.0926834221478385,1
"child_zinc","aef_A60","Agricultural production, land use",0.109903741262353,1
"child_zinc","aef_A61","Agricultural production, land use",0.014676926296648,1
"child_zinc","aef_A62","Agricultural production, land use",0.112620340042726,1
"child_zinc","aef_A63","Agricultural production, land use",0.0102373839944942,1
"child_zinc","aod_t0","Climate and weather",-0.103577165579201,1
"child_zinc","built_surface","Ruralness, population density, built environment",0.0425448540536995,1
"child_zinc","built_surface_nres","Ruralness, population density, built environment",0.0233358262440494,1
"child_zinc","dhs_AN_ANEM_W_ANY","Adult nutrition",-0.0119512114129848,1
"child_zinc","dhs_AN_NUTS_W_THN","Adult nutrition",-0.0727556203562407,1
"child_zinc","dhs_c_ari_2wk","Infant and child morbidity/mortality",-0.112105791005706,1
"child_zinc","dhs_c_bcg","Infant and child morbidity/mortality",-0.00898689772203557,1
"child_zinc","dhs_c_bottle_fed","Infant and child morbidity/mortality",0.060069840747077,1
"child_zinc","dhs_c_diarrhea_2wk","Infant and child morbidity/mortality",0.0247411043286352,1
"child_zinc","dhs_c_diet_diversity_score","Dietary diversity",-0.123195019858945,1
"child_zinc","dhs_c_dpt1","Infant and child morbidity/mortality",0.104556149359869,1
"child_zinc","dhs_c_dpt3","Infant and child morbidity/mortality",0.00299922531376278,1
"child_zinc","dhs_c_early_initiation","Infant and child morbidity/mortality",0.139718593685623,1
"child_zinc","dhs_c_fever_2wk","Infant and child morbidity/mortality",0.0912521939313331,1
"child_zinc","dhs_c_fully_vaccinated","Infant and child morbidity/mortality",-0.098281605190506,1
"child_zinc","dhs_c_infant_death","Infant and child morbidity/mortality",0.0957008523367767,1
"child_zinc","dhs_c_low_birthweight","Infant and child morbidity/mortality",0.0389168222649609,1
"child_zinc","dhs_c_mean_birthweight","Infant and child morbidity/mortality",-0.0623906109156887,1
"child_zinc","dhs_c_mean_haz","Infant and child morbidity/mortality",-0.136495414558826,1
"child_zinc","dhs_c_mean_waz","Infant and child morbidity/mortality",-0.0895383665128425,1
"child_zinc","dhs_c_mean_whz","Infant and child morbidity/mortality",0.0960290320552111,1
"child_zinc","dhs_c_measles1","Infant and child morbidity/mortality",0.0383060405615755,1
"child_zinc","dhs_c_min_diet_diversity","Infant and child morbidity/mortality",-0.0783543358408302,1
"child_zinc","dhs_c_neonatal_death","Infant and child morbidity/mortality",0.113199728384903,1
"child_zinc","dhs_c_no_vaccination","Infant and child morbidity/mortality",-0.0687866375371975,1
"child_zinc","dhs_c_overweight","Infant and child morbidity/mortality",0.0859724953037985,1
"child_zinc","dhs_c_polio3","Infant and child morbidity/mortality",-0.0793108213669792,1
"child_zinc","dhs_c_severely_stunted","Infant and child morbidity/mortality",-0.00455651972076927,1
"child_zinc","dhs_c_severely_wasted","Infant and child morbidity/mortality",0.0154168713988637,1
"child_zinc","dhs_c_slept_itn","Infant and child morbidity/mortality",0.0121517656853613,1
"child_zinc","dhs_c_small_at_birth","Infant and child morbidity/mortality",0.0852724187084667,1
"child_zinc","dhs_c_stunted","Infant and child morbidity/mortality",0.0548444765706798,1
"child_zinc","dhs_c_under5_death","Infant and child morbidity/mortality",0.089629527545741,1
"child_zinc","dhs_c_underweight","Infant and child morbidity/mortality",-0.0313467338951918,1
"child_zinc","dhs_c_wasted","Infant and child morbidity/mortality",-0.00717630958332809,1
"child_zinc","dhs_c_zinc_diarrhea","Infant and child morbidity/mortality",-0.153077649180031,1
"child_zinc","dhs_CH_DIAT_C_ORT","Infant and child morbidity/mortality",0.0845245097034286,1
"child_zinc","dhs_CH_VACC_C_BAS","Infant and child morbidity/mortality",-0.0556993911009436,1
"child_zinc","dhs_CH_VACC_C_DP1","Infant and child morbidity/mortality",0.0934218265143159,1
"child_zinc","dhs_CH_VACC_C_DP3","Infant and child morbidity/mortality",-0.116804631452764,1
"child_zinc","dhs_CH_VACC_C_MSL","Infant and child morbidity/mortality",0.177955452321034,1
"child_zinc","dhs_CH_VACC_C_NON","Infant and child morbidity/mortality",-0.0678693889928846,1
"child_zinc","dhs_CM_ECMR_C_NNR","Infant and child morbidity/mortality",0.0216689775199579,1
"child_zinc","dhs_CN_ANMC_C_ANY","Adult nutrition",0.00123067394412887,1
"child_zinc","dhs_CN_BRFS_C_EXB","Adult nutrition",0.166642368138339,1
"child_zinc","dhs_CN_NUTS_C_HA2","Adult nutrition",0.0383149821272121,1
"child_zinc","dhs_CN_NUTS_C_WH2","Adult nutrition",0.0952359310689947,1
"child_zinc","dhs_FP_CUSA_W_MOD","Fertility, reproductive health",-0.0460910182334486,1
"child_zinc","dhs_FP_NADA_W_UNT","Fertility, reproductive health",0.0489078941500102,1
"child_zinc","dhs_hh_crowding","Household assets and characteristics",0.0207755993975533,1
"child_zinc","dhs_hh_electricity","Household assets and characteristics",-0.0329749951464743,1
"child_zinc","dhs_hh_fridge","Household assets and characteristics",-0.027972250972291,1
"child_zinc","dhs_hh_handwash_facility","Water and sanitation",-0.0394825629466708,1
"child_zinc","dhs_hh_improved_floor","Household assets and characteristics",-0.127794676252367,1
"child_zinc","dhs_hh_improved_sanitation","Water and sanitation",0.0482697669197212,1
"child_zinc","dhs_hh_improved_water","Water and sanitation",-0.301000984385402,0.583
"child_zinc","dhs_hh_itn_any","Household assets and characteristics",0.0353159450584349,1
"child_zinc","dhs_hh_mean_hhsize","Household assets and characteristics",0.0144946042308511,1
"child_zinc","dhs_hh_open_defecation","Water and sanitation",0.116529507466605,1
"child_zinc","dhs_hh_radio","Household assets and characteristics",-0.0895035333665237,1
"child_zinc","dhs_hh_soap_available","Water and sanitation",-0.18476675166233,1
"child_zinc","dhs_hh_tv","Household assets and characteristics",-0.0384797733082193,1
"child_zinc","dhs_hh_urban","Household assets and characteristics",-0.0317215463610656,1
"child_zinc","dhs_hh_water_30min","Water and sanitation",-0.131454209439543,1
"child_zinc","dhs_hh_wealth_mean","Household assets and characteristics",-0.132083220566542,1
"child_zinc","dhs_hh_wealth_poor","Household assets and characteristics",0.114252122531608,1
"child_zinc","dhs_hh_wealth_poorest","Household assets and characteristics",0.140217340263852,1
"child_zinc","dhs_ML_NETP_H_IT2","Malaria",-0.0602392105392856,1
"child_zinc","dhs_RH_ANCN_W_N4P","Fertility, reproductive health",0.0799846902650866,1
"child_zinc","dhs_RH_DELA_C_SKP","Fertility, reproductive health",-0.120678975350948,1
"child_zinc","dhs_w_anc_visits","Fertility, reproductive health",0.0550703799739444,1
"child_zinc","dhs_w_anc1","Fertility, reproductive health",0.0808643429413549,1
"child_zinc","dhs_w_anc4plus","Fertility, reproductive health",0.092774583180737,1
"child_zinc","dhs_w_any_media","Fertility, reproductive health",-0.128530282841171,1
"child_zinc","dhs_w_birth_interval_short","Fertility, reproductive health",0.0584251059846068,1
"child_zinc","dhs_w_bmi_low","Adult nutrition",0.0248461592798219,1
"child_zinc","dhs_w_bmi_overweight","Adult nutrition",-0.065226907846555,1
"child_zinc","dhs_w_delivery_csection","Fertility, reproductive health",-0.194874113429217,0.999
"child_zinc","dhs_w_delivery_facility","Fertility, reproductive health",-0.04317488480235,1
"child_zinc","dhs_w_edu_years_mean","Education, employment, SES",-0.151372895127851,1
"child_zinc","dhs_w_health_decision","Fertility, reproductive health",-0.106389968199397,1
"child_zinc","dhs_w_height_low","Adult nutrition",0.0530171623587507,1
"child_zinc","dhs_w_high_parity","Fertility, reproductive health",0.134057467748274,1
"child_zinc","dhs_w_listens_radio","Fertility, reproductive health",-0.155070181573698,1
"child_zinc","dhs_w_literate","Education, employment, SES",-0.179791065904928,1
"child_zinc","dhs_w_mean_age_first_birth","Fertility, reproductive health",-0.113978639432913,1
"child_zinc","dhs_w_mean_bmi","Fertility, reproductive health",-0.120441956665412,1
"child_zinc","dhs_w_mean_parity","Fertility, reproductive health",0.116212084738925,1
"child_zinc","dhs_w_modern_fp","Fertility, reproductive health",-0.0773227881044523,1
"child_zinc","dhs_w_no_education","Education, employment, SES",0.0758562210471756,1
"child_zinc","dhs_w_primary_edu","Education, employment, SES",-0.0758562210471756,1
"child_zinc","dhs_w_reads_newspaper","Fertility, reproductive health",-0.0663427439759319,1
"child_zinc","dhs_w_secondary_plus","Education, employment, SES",-0.105615095889132,1
"child_zinc","dhs_w_skilled_attendant","Fertility, reproductive health",-0.0373186392848242,1
"child_zinc","dhs_w_teen_pregnancy","Fertility, reproductive health",-0.0780072067169242,1
"child_zinc","dhs_w_unmet_fp","Fertility, reproductive health",0.0697928867870416,1
"child_zinc","dhs_w_watches_tv","Fertility, reproductive health",-0.134772471037046,1
"child_zinc","dhs_WS_TLET_H_IMP","Water and sanitation",-0.0290074406682819,1
"child_zinc","dhs_WS_TLET_P_BAS","Water and sanitation",0.0211311274258572,1
"child_zinc","elevation","Built environment",-0.120432840562122,1
"child_zinc","evi_t0","Ecosystem productivity/greenness",0.0175576149362385,1
"child_zinc","ghs_pop","Ruralness, population density, built environment",0.0795015367907249,1
"child_zinc","grassland_frac","Ecosystem productivity/greenness",0.00212405206653353,1
"child_zinc","human_modification","Ruralness, population density, built environment",0.106102326190488,1
"child_zinc","lai_t0","Ecosystem productivity/greenness",-0.0547148519456405,1
"child_zinc","lcover_bare_frac_t0","Built environment",-0.00697381901673025,1
"child_zinc","lcover_crops_frac_t0","Built environment",0.122939768966829,1
"child_zinc","lcover_grass_frac_t0","Built environment",0.076411177775468,1
"child_zinc","lcover_shrub_frac_t0","Built environment",-0.0902858869826097,1
"child_zinc","lcover_tree_frac_t0","Built environment",-0.102619974733768,1
"child_zinc","lcover_urban_frac_t0","Built environment",0.0742688935023547,1
"child_zinc","lcover_water_permanent_frac_t0","Built environment",0.0506659567162107,1
"child_zinc","lcover_water_seasonal_frac_t0","Built environment",-0.0883454061289069,1
"child_zinc","lst_night_annual_max_t0","Climate and weather",0.112520062906538,1
"child_zinc","lst_night_annual_mean_t0","Climate and weather",0.10773410867937,1
"child_zinc","lst_night_annual_min_t0","Climate and weather",0.0621171278169934,1
"child_zinc","lst_night_annual_range_t0","Climate and weather",-0.00891554901746691,1
"child_zinc","lst_night_annual_sd_t0","Climate and weather",-0.015779974794719,1
"child_zinc","lst_night_m01_t0","Climate and weather",0.119329792064051,1
"child_zinc","lst_night_m02_t0","Climate and weather",0.0807686751480131,1
"child_zinc","lst_night_m03_t0","Climate and weather",0.138218358080607,1
"child_zinc","lst_night_m04_t0","Climate and weather",0.140871144137951,1
"child_zinc","lst_night_m05_t0","Climate and weather",0.0877516102680332,1
"child_zinc","lst_night_m06_t0","Climate and weather",0.0412777156964112,1
"child_zinc","lst_night_m07_t0","Climate and weather",0.0289892084617022,1
"child_zinc","lst_night_m08_t0","Climate and weather",0.0380414990285168,1
"child_zinc","lst_night_m09_t0","Climate and weather",0.0585709636372443,1
"child_zinc","lst_night_m10_t0","Climate and weather",0.105482431166779,1
"child_zinc","lst_night_m11_t0","Climate and weather",0.109885509055773,1
"child_zinc","lst_night_m12_t0","Climate and weather",0.127661910470968,1
"child_zinc","ndvi_anomaly_t0","Ecosystem productivity/greenness",0.0302198824058311,1
"child_zinc","ndvi_y2011","Ecosystem productivity/greenness",-0.0340212974776958,1
"child_zinc","ndvi_y2012","Ecosystem productivity/greenness",-0.106722221214197,1
"child_zinc","ndvi_y2013","Ecosystem productivity/greenness",-0.174846861099198,1
"child_zinc","ndvi_y2014","Ecosystem productivity/greenness",-0.159732361844637,1
"child_zinc","ndvi_y2015","Ecosystem productivity/greenness",-0.0697199579607228,1
"child_zinc","ndvi_y2016","Ecosystem productivity/greenness",-0.167572210673903,1
"child_zinc","ndvi_y2017","Ecosystem productivity/greenness",-0.141737173950486,1
"child_zinc","ndvi_y2018","Ecosystem productivity/greenness",-0.146942468928987,1
"child_zinc","npp_gpp_t0","Ecosystem productivity/greenness",-0.119758248918674,1
"child_zinc","npp_npp_t0","Ecosystem productivity/greenness",-0.0410680453207448,1
"child_zinc","ntl_ccnl","Ruralness, population density, built environment",-0.0952623232963438,1
"child_zinc","popdens_y2010","Ruralness, population density, built environment",0.0883623891884527,1
"child_zinc","popdens_y2015","Ruralness, population density, built environment",0.0746335376339485,1
"child_zinc","popdens_y2020","Ruralness, population density, built environment",0.0743600545352532,1
"child_zinc","precip_y2010","Climate and weather",0.086657677873252,1
"child_zinc","precip_y2011","Climate and weather",-0.106275532152995,1
"child_zinc","precip_y2012","Climate and weather",0.055270934246321,1
"child_zinc","precip_y2013","Climate and weather",0.0662831870204519,1
"child_zinc","precip_y2014","Climate and weather",0.0332828931112185,1
"child_zinc","precip_y2015","Climate and weather",0.145556821228931,1
"child_zinc","precip_y2016","Climate and weather",0.00990008817277001,1
"child_zinc","precip_y2017","Climate and weather",-0.0940508376413151,1
"child_zinc","precip_y2018","Climate and weather",0.0559364097864795,1
"child_zinc","precip_y2019","Climate and weather",0.031505252969699,1
"child_zinc","soil_aluminium_mean_0_20","Soil characteristics",0.127707490987417,1
"child_zinc","soil_aluminium_mean_20_50","Soil characteristics",0.107980243468196,1
"child_zinc","soil_aluminium_stdev_0_20","Soil characteristics",-0.0457081418952752,1
"child_zinc","soil_aluminium_stdev_20_50","Soil characteristics",-0.0761923912965117,1
"child_zinc","soil_calcium_mean_0_20","Soil characteristics",0.117260436617257,1
"child_zinc","soil_calcium_mean_20_50","Soil characteristics",0.115227545583621,1
"child_zinc","soil_calcium_stdev_0_20","Soil characteristics",0.118500226664675,1
"child_zinc","soil_calcium_stdev_20_50","Soil characteristics",0.08036756660326,1
"child_zinc","soil_cec_mean_0_20","Soil characteristics",-0.0485067856052571,1
"child_zinc","soil_cec_mean_20_50","Soil characteristics",-0.0286154482268186,1
"child_zinc","soil_cec_stdev_0_20","Soil characteristics",-0.0937500062327502,1
"child_zinc","soil_cec_stdev_20_50","Soil characteristics",-0.0379412218923285,1
"child_zinc","soil_iron_mean_0_20","Soil characteristics",0.0697746545804619,1
"child_zinc","soil_iron_mean_20_50","Soil characteristics",0.100049233606032,1
"child_zinc","soil_iron_stdev_0_20","Soil characteristics",0.212396090550063,0.997
"child_zinc","soil_iron_stdev_20_50","Soil characteristics",0.109046827553108,1
"child_zinc","soil_magnesium_mean_0_20","Soil characteristics",0.124325416666885,1
"child_zinc","soil_magnesium_mean_20_50","Soil characteristics",0.131281003477036,1
"child_zinc","soil_magnesium_stdev_0_20","Soil characteristics",-0.0503391223665156,1
"child_zinc","soil_magnesium_stdev_20_50","Soil characteristics",-0.0842327943981536,1
"child_zinc","soil_phosphorus_mean_0_20","Soil characteristics",0.136130770427233,1
"child_zinc","soil_phosphorus_mean_20_50","Soil characteristics",0.107342116237907,1
"child_zinc","soil_phosphorus_stdev_0_20","Soil characteristics",0.155101381373397,1
"child_zinc","soil_phosphorus_stdev_20_50","Soil characteristics",0.00604397648116622,1
"child_zinc","soil_potassium_mean_0_20","Soil characteristics",0.0325991853644802,1
"child_zinc","soil_potassium_mean_20_50","Soil characteristics",0.0189979592560338,1
"child_zinc","soil_potassium_stdev_0_20","Soil characteristics",-0.00223344530601165,1
"child_zinc","soil_potassium_stdev_20_50","Soil characteristics",0.0635301238269191,1
"child_zinc","soil_sulfur_mean_0_20","Soil characteristics",0.00629922737328184,1
"child_zinc","soil_sulfur_mean_20_50","Soil characteristics",-0.0581607389892013,1
"child_zinc","soil_sulfur_stdev_0_20","Soil characteristics",0.0311132605282358,1
"child_zinc","soil_sulfur_stdev_20_50","Soil characteristics",-0.124170442910958,1
"child_zinc","soil_totalcarbon_mean_0_20","Soil characteristics",-0.000556082300680452,1
"child_zinc","soil_totalcarbon_mean_20_50","Soil characteristics",0.0141573084091269,1
"child_zinc","soil_zinc_mean_0_20","Soil characteristics",0.11762508074885,1
"child_zinc","soil_zinc_mean_20_50","Soil characteristics",0.0929113247300846,1
"child_zinc","soil_zinc_stdev_0_20","Soil characteristics",-0.157070459684003,1
"child_zinc","soil_zinc_stdev_20_50","Soil characteristics",-0.199278017915978,0.999
"child_zinc","soilgrids_cec","Soil characteristics",0.104470543701606,1
"child_zinc","soilgrids_clay","Soil characteristics",-0.116212084738925,1
"child_zinc","soilgrids_nitrogen","Soil characteristics",-0.141445458645211,1
"child_zinc","soilgrids_organic_carbon","Soil characteristics",-0.123222368168814,1
"child_zinc","soilgrids_ph","Soil characteristics",0.0213225655949439,1
"child_zinc","soilgrids_sand","Soil characteristics",0.0540584925087718,1
"child_zinc","soilgrids_silt","Soil characteristics",0.0027257148836632,1
"child_zinc","spam_parea_total","Agricultural production, land use",0.0802668116502279,1
"child_zinc","spam_prod_cereals","Agricultural production, land use",-0.0161305030691734,1
"child_zinc","spam_prod_oilcrops","Agricultural production, land use",0.0527423539913778,1
"child_zinc","spam_prod_pulses","Agricultural production, land use",0.0304316390558997,1
"child_zinc","spam_prod_roots","Agricultural production, land use",0.0536408716660487,1
"child_zinc","spam_prod_total","Agricultural production, land use",0.0167049641733893,1
"child_zinc","spam_prod_vegetables","Agricultural production, land use",-0.0536019241311314,1
"child_zinc","spam_share_cereals","Agricultural production, land use",-0.0806750301308031,1
"child_zinc","spam_share_oilcrops","Agricultural production, land use",0.0754419459308896,1
"child_zinc","spam_share_pulses","Agricultural production, land use",0.069351256060289,1
"child_zinc","spam_share_roots","Agricultural production, land use",0.0836098933680743,1
"child_zinc","spam_share_vegetables","Agricultural production, land use",-0.0433522786648858,1
"child_zinc","tclim_aet_t0","Climate and weather",0.166514742692281,1
"child_zinc","tclim_def_t0","Climate and weather",-0.0681702204014495,1
"child_zinc","tclim_pdsi_t0","Climate and weather",0.230965592951474,0.991
"child_zinc","tclim_pet_t0","Climate and weather",0.0562098928851748,1
"child_zinc","tclim_pr_t0","Climate and weather",0.238650468024812,0.982
"child_zinc","tclim_ro_t0","Climate and weather",0.216835632852217,0.997
"child_zinc","tclim_soil_t0","Climate and weather",0.0725186016707048,1
"child_zinc","tclim_srad_t0","Climate and weather",0.0946707326650244,1
"child_zinc","tclim_tmmn_t0","Climate and weather",0.118099118119922,1
"child_zinc","tclim_tmmx_t0","Climate and weather",0.0933944782044463,1
"child_zinc","tclim_vap_t0","Climate and weather",0.0950809573130674,1
"child_zinc","tclim_vpd_t0","Climate and weather",0.0805225403591874,1
"child_zinc","tclim_vs_t0","Climate and weather",-0.0810239260401288,1
"child_zinc","wapor_mean_t0","Ecosystem productivity/greenness",-0.00270748267708351,1
"child_zinc","wapor_sd_t0","Ecosystem productivity/greenness",0.104032970743694,1
"child_zinc","wsf","Ruralness, population density, built environment",0.06930061720939,1
"child_zinc","map_blooddisorders201201africahbcallelefrequency","Malaria incidence and treatment",-0.112000445019017,1
"child_zinc","map_blooddisorders201201globalg6pddallelefrequency","Malaria incidence and treatment",0.191800876943305,1
"child_zinc","map_blooddisorders201201globalsicklehaemoglobinhbsallelefrequency","Malaria incidence and treatment",-0.170215880627957,1
"child_zinc","map_interventions202106africainsecticidetreatednetaccess","Malaria incidence and treatment",0.0888090782496551,1
"child_zinc","map_interventions202106africainsecticidetreatednetuse","Malaria incidence and treatment",0.152320969869995,1
"child_zinc","map_interventions202106africainsecticidetreatednetuserate","Malaria incidence and treatment",0.252588989954983,0.934
"child_zinc","map_interventions202106africairscoverage","Malaria incidence and treatment",0.0371282368482833,1
"child_zinc","map_interventions202106globalantimalarialeffectivetreatment","Malaria incidence and treatment",-0.125282607512319,1
"child_zinc","map_interventions202406africainsecticidetreatednetaccess","Malaria incidence and treatment",0.100003653089583,1
"child_zinc","map_interventions202406africainsecticidetreatednetuse","Malaria incidence and treatment",0.170370854383885,1
"child_zinc","map_interventions202406africainsecticidetreatednetuserate","Malaria incidence and treatment",0.28304589104635,0.735
"child_zinc","map_interventions202406globalantimalarialeffectivetreatment","Malaria incidence and treatment",0.0277372849058299,1
"child_zinc","map_malaria202202globalpfreproductivenumber","Malaria incidence and treatment",0.149613487192911,1
"child_zinc","map_malaria202206globalpfincidencecount","Malaria incidence and treatment",0.123368225821452,1
"child_zinc","map_malaria202206globalpfincidencerate","Malaria incidence and treatment",0.164445387245486,1
"child_zinc","map_malaria202206globalpfmortalitycount","Malaria incidence and treatment",0.107487973890544,1
"child_zinc","map_malaria202206globalpfmortalityrate","Malaria incidence and treatment",0.0768578668366703,1
"child_zinc","map_malaria202206globalpfparasiterate","Malaria incidence and treatment",0.148382813248782,1
"child_zinc","map_malaria202406globalpfincidencecount","Malaria incidence and treatment",0.0712332311068369,1
"child_zinc","map_malaria202406globalpfincidencerate","Malaria incidence and treatment",0.106968356003023,1
"child_zinc","map_malaria202406globalpfmortalitycount","Malaria incidence and treatment",0.106539899148401,1
"child_zinc","map_malaria202406globalpfmortalityrate","Malaria incidence and treatment",0.0887999621463652,1
"child_zinc","map_malaria202406globalpfparasiterate","Malaria incidence and treatment",0.0997392860941774,1
"child_zinc","dhs_w_iron_pregnancy","Food fortification and supplementation",0.0709401723737372,1
"child_zinc","dhs_w_iron_days","Food fortification and supplementation",-0.0527184253251648,1
"child_zinc","dhs_w_iron_90plus","Food fortification and supplementation",-0.0629788865348987,1
"child_zinc","dhs_w_deworm_pregnancy","Food fortification and supplementation",-0.0700481376791572,1
"child_zinc","dhs_w_barrier_money","Healthcare access",0.147443854609928,1
"child_zinc","dhs_w_barrier_distance","Healthcare access",0.136997424454868,1
"child_zinc","dhs_w_barrier_alone","Healthcare access",0.197792994303785,0.999
"child_zinc","dhs_w_barrier_permission","Healthcare access",0.188822707794363,1
"child_zinc","dhs_w_barriers_n","Healthcare access",0.20208577772925,0.999
"child_zinc","dhs_w_health_insurance","Healthcare access",-0.0682759466221584,1
"child_zinc","dhs_w_working","Education, employment, SES",-0.181355758848146,1
"child_zinc","dhs_w_occ_agric","Education, employment, SES",-0.000364644131593739,1
"child_zinc","dhs_w_decides_earnings","Education, employment, SES",-0.0122724138449396,1
"child_zinc","dhs_w_owns_house","Education, employment, SES",0.148096330781312,1
"child_zinc","dhs_w_sib_n","Adult and maternal mortality",0.0288068863959054,1
"child_zinc","dhs_w_sib_dead_prop","Adult and maternal mortality",0.0840778206422263,1
"child_zinc","dhs_w_sib_adult_deaths","Adult and maternal mortality",-0.0740409909201087,1
"child_zinc","dhs_w_sib_adult_death_any","Adult and maternal mortality",-0.0955649816540279,1
"child_zinc","dhs_w_sib_mean_age_death","Adult and maternal mortality",0.011531870661652,1
"child_zinc","dhs_w_sib_maternal_deaths","Adult and maternal mortality",0.15850671706445,1
"child_zinc","dhs_w_sib_maternal_any","Adult and maternal mortality",0.160092059149907,1
"child_zinc","dhs_w_sib_female_n","Adult and maternal mortality",0.0512142682823406,1
"child_zinc","dhs_w_sib_female_dead","Adult and maternal mortality",0.0969000614348564,1
"child_zinc","dhs_c_fg_grains","Dietary diversity",-0.0617857976638648,1
"child_zinc","dhs_c_fg_roots","Dietary diversity",0.0649356116692207,1
"child_zinc","dhs_c_fg_legumes","Dietary diversity",-0.0724369380170463,1
"child_zinc","dhs_c_fg_dairy","Dietary diversity",-0.0676424243759986,1
"child_zinc","dhs_c_fg_flesh","Dietary diversity",-0.0949007972970613,1
"child_zinc","dhs_c_fg_eggs","Dietary diversity",-0.0299674745252559,1
"child_zinc","dhs_c_fg_vitA_fruitveg","Dietary diversity",-0.0409314902716502,1
"child_zinc","dhs_c_fg_other_fruitveg","Dietary diversity",-0.0488508653652238,1
"child_zinc","dhs_c_diet_groups_n","Dietary diversity",-0.0891969190563387,1
"child_zinc","dhs_c_mdd_4plus","Dietary diversity",-0.0562263851933927,1
"child_zinc","dhs_c_vita_capsule","Food fortification and supplementation",-0.0961894404199633,1
"child_zinc","dhs_c_deworm_6mo","Food fortification and supplementation",-0.0171793749258184,1
"child_zinc","dhs_hh_cattle","Agricultural production, land use",-0.0298190933299254,1
