"domain_set","target","outcome","heldout","arm","model","n_units","n_cov","n_block","block_cols","shares_population","spearman","pearson","topk","delta_vs_base","topk_delta_vs_base"
"cs","level","women_vitA","SierraLeone","base","domain_index",14,101,0,"",FALSE,0.38021978021978,0.35988672005704,0.75,0,0
"cs","level","women_vitA","Gambia","base","domain_enet",30,101,0,"",FALSE,0.717908787541713,0.707236377355992,0.5,0,0
"cs","level","women_vitA","Ghana","base","domain_enet",75,101,0,"",FALSE,0.293854907539118,0.303457840592847,0.473684210526316,0,0
"cs","level","women_vitA","Malawi","base","domain_enet",87,101,0,"",FALSE,0.118046949041336,0.140333185555315,0.318181818181818,0,0
"cs","level","women_vitA","SierraLeone","base","domain_enet",14,101,0,"",FALSE,0.226373626373626,0.247909868199052,0.75,0,0
"cs","level","women_vitA","Gambia","same_nutrient","domain_index",30,101,1,"child_vitA",FALSE,0.795773081201335,0.80436766852726,0.5,0.05027808676307,0
"cs","level","women_vitA","Ghana","same_nutrient","domain_index",75,101,1,"child_vitA",FALSE,0.460256045519203,0.495879026162821,0.526315789473684,0.0257752489331436,0
"cs","level","women_vitA","Malawi","same_nutrient","domain_index",87,101,1,"child_vitA",FALSE,0.271269227965299,0.281526247378446,0.363636363636364,0.0645367062768827,0.0454545454545455
"cs","level","women_vitA","SierraLeone","same_nutrient","domain_index",14,101,1,"child_vitA",FALSE,0.274725274725275,0.360659496641733,0.75,-0.105494505494506,0
"cs","level","women_vitA","Gambia","same_nutrient","domain_enet",30,101,1,"child_vitA",FALSE,0.68587319243604,0.721542299813975,0.375,-0.032035595105673,-0.125
"cs","level","women_vitA","Ghana","same_nutrient","domain_enet",75,101,1,"child_vitA",FALSE,0.39149359886202,0.456911172255369,0.578947368421053,0.0976386913229018,0.105263157894737
"cs","level","women_vitA","Malawi","same_nutrient","domain_enet",87,101,1,"child_vitA",FALSE,0.20449077786688,0.286106718061915,0.318181818181818,0.086443828825545,0
"cs","level","women_vitA","SierraLeone","same_nutrient","domain_enet",14,101,1,"child_vitA",FALSE,0.208791208791209,0.294314526996779,0.75,-0.0175824175824176,0
"cs","level","women_vitA","Gambia","other_xpop","domain_index",30,101,1,"child_iron",FALSE,0.761067853170189,0.770658092536035,0.5,0.0155728587319244,0
"cs","level","women_vitA","Ghana","other_xpop","domain_index",75,101,1,"child_iron",FALSE,0.434651493598862,0.44031333103982,0.526315789473684,0.000170697012802257,0
"cs","level","women_vitA","Malawi","other_xpop","domain_index",87,101,1,"child_iron",FALSE,0.187231172997011,0.190552671727268,0.318181818181818,-0.0195013486914048,0
"cs","level","women_vitA","SierraLeone","other_xpop","domain_index",14,101,1,"child_iron",FALSE,0.349450549450549,0.346372162248894,0.75,-0.0307692307692308,0
"cs","level","women_vitA","Gambia","other_xpop","domain_enet",30,101,1,"child_iron",FALSE,0.717908787541713,0.707236377355992,0.5,0,0
"cs","level","women_vitA","Ghana","other_xpop","domain_enet",75,101,1,"child_iron",FALSE,0.293854907539118,0.303457840592847,0.473684210526316,0,0
"cs","level","women_vitA","Malawi","other_xpop","domain_enet",87,101,1,"child_iron",FALSE,0.206714296128891,0.214530436435309,0.272727272727273,0.0886673470875556,-0.0454545454545455
"cs","level","women_vitA","SierraLeone","other_xpop","domain_enet",14,101,1,"child_iron",FALSE,0.0989010989010989,0.229847891975774,0.75,-0.127472527472527,0
"cs","level","women_vitA","Gambia","other_samepop","domain_index",30,101,1,"women_iron",TRUE,0.776640711902113,0.777825097476294,0.5,0.0311457174638488,0
"cs","level","women_vitA","Ghana","other_samepop","domain_index",75,101,1,"women_iron",TRUE,0.439914651493599,0.453994542805183,0.526315789473684,0.00543385490753912,0
"cs","level","women_vitA","Malawi","other_samepop","domain_index",87,101,1,"women_iron",TRUE,0.168732230079463,0.176456140443341,0.318181818181818,-0.0380002916089524,0
"cs","level","women_vitA","SierraLeone","other_samepop","domain_index",14,101,1,"women_iron",TRUE,0.406593406593407,0.375291333801322,0.75,0.0263736263736263,0
"cs","level","women_vitA","Gambia","other_samepop","domain_enet",30,101,1,"women_iron",TRUE,0.717908787541713,0.707236377355992,0.5,0,0
"cs","level","women_vitA","Ghana","other_samepop","domain_enet",75,101,1,"women_iron",TRUE,0.293854907539118,0.303457840592847,0.473684210526316,0,0
"cs","level","women_vitA","Malawi","other_samepop","domain_enet",87,101,1,"women_iron",TRUE,0.107403222278924,0.0750043413800772,0.181818181818182,-0.0106437267624116,-0.136363636363636
"cs","level","women_vitA","SierraLeone","other_samepop","domain_enet",14,101,1,"women_iron",TRUE,0.226373626373626,0.247909868199052,0.75,0,0
"cs","level","women_vitA","Gambia","all_other","domain_index",30,101,3,"child_vitA;child_iron;women_iron",NA,0.799777530589544,0.814058985812768,0.5,0.0542825361512792,0
"cs","level","women_vitA","Ghana","all_other","domain_index",75,101,3,"child_vitA;child_iron;women_iron",NA,0.47547652916074,0.511082259784647,0.526315789473684,0.0409957325746799,0
"cs","level","women_vitA","Malawi","all_other","domain_index",87,101,3,"child_vitA;child_iron;women_iron",NA,0.203998687759714,0.209389440124147,0.363636363636364,-0.00273383392870163,0.0454545454545455
"cs","level","women_vitA","SierraLeone","all_other","domain_index",14,101,3,"child_vitA;child_iron;women_iron",NA,0.292307692307692,0.363063235022498,0.75,-0.087912087912088,0
"cs","level","women_vitA","Gambia","all_other","domain_enet",30,101,3,"child_vitA;child_iron;women_iron",NA,0.681423804226919,0.722163576795173,0.375,-0.0364849833147942,-0.125
"cs","level","women_vitA","Ghana","all_other","domain_enet",75,101,3,"child_vitA;child_iron;women_iron",NA,0.387994310099573,0.444891099070255,0.578947368421053,0.0941394025604551,0.105263157894737
"cs","level","women_vitA","Malawi","all_other","domain_enet",87,101,3,"child_vitA;child_iron;women_iron",NA,0.183731865568273,0.210769105895992,0.272727272727273,0.0656849165269374,-0.0454545454545455
"cs","level","women_vitA","SierraLeone","all_other","domain_enet",14,101,3,"child_vitA;child_iron;women_iron",NA,0.208791208791209,0.294314526996779,0.75,-0.0175824175824176,0
"cs","level","women_vitA","Gambia","block_only_same_nutrient","domain_index",30,0,1,"child_vitA",FALSE,0.794883203559511,0.815446674827311,0.625,0.0493882091212459,0.125
"cs","level","women_vitA","Ghana","block_only_same_nutrient","domain_index",75,0,1,"child_vitA",FALSE,0.48099573257468,0.544290632903306,0.526315789473684,0.0465149359886202,0
"cs","level","women_vitA","Malawi","block_only_same_nutrient","domain_index",87,0,1,"child_vitA",FALSE,0.296074214478384,0.343109016336021,0.318181818181818,0.0893416927899686,0
"cs","level","women_vitA","SierraLeone","block_only_same_nutrient","domain_index",14,0,1,"child_vitA",FALSE,0.191208791208791,0.20022052022583,0.5,-0.189010989010989,-0.25
"cs","level","women_vitA","Gambia","block_only_same_nutrient","domain_enet",30,0,1,"child_vitA",FALSE,NA,NA,0.375,NA,-0.125
"cs","level","women_vitA","Ghana","block_only_same_nutrient","domain_enet",75,0,1,"child_vitA",FALSE,NA,NA,0.0526315789473684,NA,-0.421052631578947
"cs","level","women_vitA","Malawi","block_only_same_nutrient","domain_enet",87,0,1,"child_vitA",FALSE,NA,NA,0.318181818181818,NA,0
"cs","level","women_vitA","SierraLeone","block_only_same_nutrient","domain_enet",14,0,1,"child_vitA",FALSE,NA,NA,0.25,NA,-0.5
"cs","level","women_vitA","Gambia","block_only_all","domain_index",30,0,3,"child_vitA;child_iron;women_iron",NA,0.795773081201335,0.809405435670484,0.75,0.05027808676307,0.25
"cs","level","women_vitA","Ghana","block_only_all","domain_index",75,0,3,"child_vitA;child_iron;women_iron",NA,0.54796586059744,0.616836144865244,0.631578947368421,0.11348506401138,0.105263157894737
"cs","level","women_vitA","Malawi","block_only_all","domain_index",87,0,3,"child_vitA;child_iron;women_iron",NA,0.139516658161406,0.0688429054308459,0.318181818181818,-0.0672158635270103,0
"cs","level","women_vitA","SierraLeone","block_only_all","domain_index",14,0,3,"child_vitA;child_iron;women_iron",NA,0.327472527472527,0.235867729625809,0.5,-0.0527472527472528,-0.25
"cs","level","women_vitA","Gambia","block_only_all","domain_enet",30,0,3,"child_vitA;child_iron;women_iron",NA,0.804226918798665,0.8186781802994,0.625,0.0863181312569522,0.125
"cs","level","women_vitA","Ghana","block_only_all","domain_enet",75,0,3,"child_vitA;child_iron;women_iron",NA,0.48099573257468,0.544290632903306,0.526315789473684,0.187140825035562,0.0526315789473684
"cs","level","women_vitA","Malawi","block_only_all","domain_enet",87,0,3,"child_vitA;child_iron;women_iron",NA,0.203834657723992,0.162460866799806,0.318181818181818,0.0857877086826565,0
"cs","level","women_vitA","SierraLeone","block_only_all","domain_enet",14,0,3,"child_vitA;child_iron;women_iron",NA,0.248351648351648,0.235926259085035,0.5,0.021978021978022,-0.25
"cs","level","women_folate","Ghana","base","domain_index",75,101,0,"",FALSE,-0.00679943100995732,0.0472267885502184,0.0526315789473684,0,0
"cs","level","women_folate","Malawi","base","domain_index",87,101,0,"",FALSE,0.279525406429977,0.267932397587914,0.5,0,0
"cs","level","women_folate","SierraLeone","base","domain_index",14,101,0,"",FALSE,0.103296703296703,0.120394861559468,0.25,0,0
"cs","level","women_folate","Ghana","base","domain_enet",75,101,0,"",FALSE,0.231834992887624,0.300101297271849,0.263157894736842,0,0
"cs","level","women_folate","Malawi","base","domain_enet",87,101,0,"",FALSE,0.361212364219581,0.34971750236304,0.363636363636364,0,0
"cs","level","women_folate","SierraLeone","base","domain_enet",14,101,0,"",FALSE,0.257142857142857,0.130501385715772,0.5,0,0
"cs","level","women_folate","Ghana","other_xpop","domain_index",75,101,2,"child_vitA;child_iron",FALSE,0.0206827880512091,0.0713456465146458,0.0526315789473684,0.0274822190611664,0
"cs","level","women_folate","Malawi","other_xpop","domain_index",87,101,2,"child_vitA;child_iron",FALSE,0.296511627906977,0.275778443747299,0.5,0.0169862214769993,0
"cs","level","women_folate","SierraLeone","other_xpop","domain_index",14,101,2,"child_vitA;child_iron",FALSE,0.235164835164835,0.147624573952829,0.25,0.131868131868132,0
"cs","level","women_folate","Ghana","other_xpop","domain_enet",75,101,2,"child_vitA;child_iron",FALSE,0.232403982930299,0.330676387416825,0.263157894736842,0.000568990042674217,0
"cs","level","women_folate","Malawi","other_xpop","domain_enet",87,101,2,"child_vitA;child_iron",FALSE,0.378763578041846,0.373282981668312,0.454545454545455,0.0175512138222643,0.0909090909090909
"cs","level","women_folate","SierraLeone","other_xpop","domain_enet",14,101,2,"child_vitA;child_iron",FALSE,0.331868131868132,0.154605329505213,0.75,0.0747252747252747,0.25
"cs","level","women_folate","Ghana","other_samepop","domain_index",75,101,3,"women_vitA;women_iron;women_b12",TRUE,-0.15049786628734,-0.0812133724218838,0.0526315789473684,-0.143698435277383,0
"cs","level","women_folate","Malawi","other_samepop","domain_index",87,101,3,"women_vitA;women_iron;women_b12",TRUE,0.132718524458701,0.107014950795584,0.409090909090909,-0.146806881971277,-0.0909090909090909
"cs","level","women_folate","SierraLeone","other_samepop","domain_index",14,101,3,"women_vitA;women_iron;women_b12",TRUE,0.103296703296703,0.101909512997158,0.25,0,0
"cs","level","women_folate","Ghana","other_samepop","domain_enet",75,101,3,"women_vitA;women_iron;women_b12",TRUE,-0.0467140825035562,0.0392106316030221,0.0526315789473684,-0.278549075391181,-0.210526315789474
"cs","level","women_folate","Malawi","other_samepop","domain_enet",87,101,3,"women_vitA;women_iron;women_b12",TRUE,0.234107312094481,0.232558636195487,0.363636363636364,-0.1271050521251,0
"cs","level","women_folate","SierraLeone","other_samepop","domain_enet",14,101,3,"women_vitA;women_iron;women_b12",TRUE,0.0769230769230769,0.110919026939897,0.25,-0.18021978021978,-0.25
"cs","level","women_folate","Ghana","all_other","domain_index",75,101,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,-0.133342816500711,-0.063327273035266,0.0526315789473684,-0.126543385490754,0
"cs","level","women_folate","Malawi","all_other","domain_index",87,101,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,0.14070131953051,0.125925461390042,0.454545454545455,-0.138824086899468,-0.0454545454545455
"cs","level","women_folate","SierraLeone","all_other","domain_index",14,101,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,0.0901098901098901,0.127716943641222,0.25,-0.0131868131868132,0
"cs","level","women_folate","Ghana","all_other","domain_enet",75,101,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,-0.0409388335704125,0.0375484018915014,0.0526315789473684,-0.272773826458037,-0.210526315789474
"cs","level","women_folate","Malawi","all_other","domain_enet",87,101,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,0.200572282569075,0.190675819898104,0.272727272727273,-0.160640081650507,-0.0909090909090909
"cs","level","women_folate","SierraLeone","all_other","domain_enet",14,101,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,0.125274725274725,0.116049223030823,0.25,-0.131868131868132,-0.25
"cs","level","women_folate","Ghana","block_only_all","domain_index",75,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,-0.238890469416785,-0.250652049236145,0.105263157894737,-0.232091038406828,0.0526315789473684
"cs","level","women_folate","Malawi","block_only_all","domain_index",87,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,-0.34799883356419,-0.309888462923535,0.181818181818182,-0.627524239994168,-0.318181818181818
"cs","level","women_folate","SierraLeone","block_only_all","domain_index",14,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,-0.103296703296703,0.0758279506786463,0.25,-0.206593406593407,0
"cs","level","women_folate","Ghana","block_only_all","domain_enet",75,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,-0.328221906116643,-0.354768975843629,0.0526315789473684,-0.560056899004267,-0.210526315789474
"cs","level","women_folate","Malawi","block_only_all","domain_enet",87,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,-0.302343806954873,-0.312297452141477,0.136363636363636,-0.663556171174455,-0.227272727272727
"cs","level","women_folate","SierraLeone","block_only_all","domain_enet",14,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,0.0021978021978022,0.0602326557844525,0.25,-0.254945054945055,-0.25
"cs","level","women_b12","Ghana","base","domain_index",75,101,0,"",FALSE,0.600455192034139,0.533136634292716,0.473684210526316,0,0
"cs","level","women_b12","Malawi","base","domain_index",87,101,0,"",FALSE,0.493402347452067,0.471031966183006,0.5,0,0
"cs","level","women_b12","SierraLeone","base","domain_index",14,101,0,"",FALSE,0.384615384615385,0.485437195846017,0.5,0,0
"cs","level","women_b12","Ghana","base","domain_enet",75,101,0,"",FALSE,0.591379800853485,0.563074792039781,0.526315789473684,0,0
"cs","level","women_b12","Malawi","base","domain_enet",87,101,0,"",FALSE,0.647207844280819,0.592834992929056,0.590909090909091,0,0
"cs","level","women_b12","SierraLeone","base","domain_enet",14,101,0,"",FALSE,0.292307692307692,0.436575967667761,0.5,0,0
"cs","level","women_b12","Ghana","other_xpop","domain_index",75,101,2,"child_vitA;child_iron",FALSE,0.582332859174964,0.514351651019583,0.421052631578947,-0.018122332859175,-0.0526315789473684
"cs","level","women_b12","Malawi","other_xpop","domain_index",87,101,2,"child_vitA;child_iron",FALSE,0.447182328497485,0.449753129833422,0.454545454545455,-0.0462200189545819,-0.0454545454545455
"cs","level","women_b12","SierraLeone","other_xpop","domain_index",14,101,2,"child_vitA;child_iron",FALSE,0.406593406593407,0.478838529234838,0.5,0.021978021978022,0
"cs","level","women_b12","Ghana","other_xpop","domain_enet",75,101,2,"child_vitA;child_iron",FALSE,0.556984352773826,0.517175986334534,0.421052631578947,-0.0343954480796587,-0.105263157894737
"cs","level","women_b12","Malawi","other_xpop","domain_enet",87,101,2,"child_vitA;child_iron",FALSE,0.646788656411752,0.596369222771731,0.545454545454545,-0.000419187869067583,-0.0454545454545455
"cs","level","women_b12","SierraLeone","other_xpop","domain_enet",14,101,2,"child_vitA;child_iron",FALSE,0.292307692307692,0.427330864328231,0.5,0,0
"cs","level","women_b12","Ghana","other_samepop","domain_index",75,101,3,"women_vitA;women_iron;women_folate",TRUE,0.543556187766714,0.472795697726045,0.473684210526316,-0.0568990042674253,0
"cs","level","women_b12","Malawi","other_samepop","domain_index",87,101,3,"women_vitA;women_iron;women_folate",TRUE,0.43305751986586,0.419096502640183,0.409090909090909,-0.0603448275862069,-0.0909090909090909
"cs","level","women_b12","SierraLeone","other_samepop","domain_index",14,101,3,"women_vitA;women_iron;women_folate",TRUE,0.424175824175824,0.49324580684776,0.5,0.0395604395604395,0
"cs","level","women_b12","Ghana","other_samepop","domain_enet",75,101,3,"women_vitA;women_iron;women_folate",TRUE,0.452460881934566,0.423697284205039,0.473684210526316,-0.138918918918919,-0.0526315789473684
"cs","level","women_b12","Malawi","other_samepop","domain_enet",87,101,3,"women_vitA;women_iron;women_folate",TRUE,0.630513231756215,0.5949541815198,0.5,-0.0166946125246046,-0.0909090909090909
"cs","level","women_b12","SierraLeone","other_samepop","domain_enet",14,101,3,"women_vitA;women_iron;women_folate",TRUE,0.30989010989011,0.446636244783485,0.5,0.0175824175824176,0
"cs","level","women_b12","Ghana","all_other","domain_index",75,101,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,0.519800853485064,0.449382964628254,0.421052631578947,-0.0806543385490753,-0.0526315789473684
"cs","level","women_b12","Malawi","all_other","domain_index",87,101,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,0.363362980243493,0.398824030830461,0.363636363636364,-0.130039367208573,-0.136363636363636
"cs","level","women_b12","SierraLeone","all_other","domain_index",14,101,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,0.371428571428571,0.487000547031118,0.5,-0.0131868131868132,0
"cs","level","women_b12","Ghana","all_other","domain_enet",75,101,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,0.350554765291607,0.356354321959398,0.315789473684211,-0.240825035561878,-0.210526315789474
"cs","level","women_b12","Malawi","all_other","domain_enet",87,101,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,0.647207844280819,0.592834992929056,0.590909090909091,0,0
"cs","level","women_b12","SierraLeone","all_other","domain_enet",14,101,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,0.38021978021978,0.433623007636996,0.5,0.087912087912088,0
"cs","level","women_b12","Ghana","block_only_all","domain_index",75,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,-0.338150782361309,-0.344398209187443,0.157894736842105,-0.938605974395448,-0.315789473684211
"cs","level","women_b12","Malawi","block_only_all","domain_index",87,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,-0.431089159437195,-0.318169395101375,0.0454545454545455,-0.924491506889261,-0.454545454545455
"cs","level","women_b12","SierraLeone","block_only_all","domain_index",14,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,0.221978021978022,0.244795326038818,0.75,-0.162637362637363,0.25
"cs","level","women_b12","Ghana","block_only_all","domain_enet",75,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,-0.304466571834993,-0.291187770221079,0.157894736842105,-0.895846372688478,-0.368421052631579
"cs","level","women_b12","Malawi","block_only_all","domain_enet",87,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,-0.287818036013706,-0.229834260517238,0.0454545454545455,-0.935025880294525,-0.545454545454546
"cs","level","women_b12","SierraLeone","block_only_all","domain_enet",14,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,NA,NA,0,NA,-0.5
"cs","prev","child_iron","Gambia","base","domain_index",30,101,0,"",FALSE,0.538435869390334,0.54187498029227,0.375,0,0
"cs","prev","child_iron","Ghana","base","domain_index",75,101,0,"",FALSE,0.579848241409824,0.56861044437104,0.526315789473684,0,0
"cs","prev","child_iron","Malawi","base","domain_index",87,101,0,"",FALSE,0.141159461593095,0.0965378958880337,0.454545454545455,0,0
"cs","prev","child_iron","SierraLeone","base","domain_index",14,101,0,"",FALSE,0.221978021978022,0.28467476542187,0.25,0,0
"cs","prev","child_iron","Gambia","base","domain_enet",30,101,0,"",FALSE,0.416286575053436,0.454206930272462,0.375,0,0
"cs","prev","child_iron","Ghana","base","domain_enet",75,101,0,"",FALSE,0.552020894258545,0.569519201721842,0.526315789473684,0,0
"cs","prev","child_iron","Malawi","base","domain_enet",87,101,0,"",FALSE,0.122735858025346,0.0678713140845086,0.454545454545455,0,0
"cs","prev","child_iron","SierraLeone","base","domain_enet",14,101,0,"",FALSE,0.16043956043956,0.274466426267582,0.25,0,0
"cs","prev","child_iron","Gambia","same_nutrient","domain_index",30,101,1,"women_iron",FALSE,0.615196354902592,0.593769780255876,0.5,0.0767604855122582,0.125
"cs","prev","child_iron","Ghana","same_nutrient","domain_index",75,101,1,"women_iron",FALSE,0.589928337402027,0.597852114456072,0.526315789473684,0.0100800959922027,0
"cs","prev","child_iron","Malawi","same_nutrient","domain_index",87,101,1,"women_iron",FALSE,0.161844972925598,0.13780258604911,0.5,0.0206855113325024,0.0454545454545455
"cs","prev","child_iron","SierraLeone","same_nutrient","domain_index",14,101,1,"women_iron",FALSE,0.30989010989011,0.352966630880497,0.25,0.0879120879120879,0
"cs","prev","child_iron","Gambia","same_nutrient","domain_enet",30,101,1,"women_iron",FALSE,0.447213263419244,0.482380570944367,0.375,0.0309266883658084,0
"cs","prev","child_iron","Ghana","same_nutrient","domain_enet",75,101,1,"women_iron",FALSE,0.584816900624111,0.591998163578865,0.473684210526316,0.032796006365566,-0.0526315789473684
"cs","prev","child_iron","Malawi","same_nutrient","domain_enet",87,101,1,"women_iron",FALSE,0.152596688758421,0.137035964573264,0.454545454545455,0.0298608307330745,0
"cs","prev","child_iron","SierraLeone","same_nutrient","domain_enet",14,101,1,"women_iron",FALSE,0.41978021978022,0.42349372454505,0.5,0.259340659340659,0.25
"cs","prev","child_iron","Gambia","other_xpop","domain_index",30,101,1,"women_vitA",FALSE,0.532651021206801,0.552219307655635,0.375,-0.00578484818353253,0
"cs","prev","child_iron","Ghana","other_xpop","domain_index",75,101,1,"women_vitA",FALSE,0.573523195341062,0.573968534009331,0.526315789473684,-0.00632504606876172,0
"cs","prev","child_iron","Malawi","other_xpop","domain_index",87,101,1,"women_vitA",FALSE,0.134018035061636,0.0792934717799872,0.409090909090909,-0.00714142653145919,-0.0454545454545454
"cs","prev","child_iron","SierraLeone","other_xpop","domain_index",14,101,1,"women_vitA",FALSE,0.230769230769231,0.272768218118885,0.25,0.00879120879120879,0
"cs","prev","child_iron","Gambia","other_xpop","domain_enet",30,101,1,"women_vitA",FALSE,0.412281680157144,0.428975917632921,0.375,-0.00400489489629174,0
"cs","prev","child_iron","Ghana","other_xpop","domain_enet",75,101,1,"women_vitA",FALSE,0.562300878839828,0.564723050759254,0.526315789473684,0.0102799845812832,0
"cs","prev","child_iron","Malawi","other_xpop","domain_enet",87,101,1,"women_vitA",FALSE,0.122744978621172,0.0694244274113075,0.409090909090909,9.12059582561242e-06,-0.0454545454545454
"cs","prev","child_iron","SierraLeone","other_xpop","domain_enet",14,101,1,"women_vitA",FALSE,0.0461538461538462,0.295985556021242,0.25,-0.114285714285714,0
"cs","prev","child_iron","Gambia","other_samepop","domain_index",30,101,1,"child_vitA",TRUE,0.5544554489755,0.560945049125478,0.375,0.0160195795851669,0
"cs","prev","child_iron","Ghana","other_samepop","domain_index",75,101,1,"child_vitA",TRUE,0.585973398889505,0.588898493589436,0.526315789473684,0.00612515747968123,0
"cs","prev","child_iron","Malawi","other_samepop","domain_index",87,101,1,"child_vitA",TRUE,0.130844067714321,0.095561072392742,0.363636363636364,-0.0103153938787744,-0.0909090909090909
"cs","prev","child_iron","SierraLeone","other_samepop","domain_index",14,101,1,"child_vitA",TRUE,0.0461538461538462,0.214237824459616,0.25,-0.175824175824176,0
"cs","prev","child_iron","Gambia","other_samepop","domain_enet",30,101,1,"child_vitA",TRUE,0.416286575053436,0.454206930272462,0.375,0,0
"cs","prev","child_iron","Ghana","other_samepop","domain_enet",75,101,1,"child_vitA",TRUE,0.552020894258545,0.569519201721842,0.526315789473684,0,0
"cs","prev","child_iron","Malawi","other_samepop","domain_enet",87,101,1,"child_vitA",TRUE,0.111763781247127,0.0640439208118409,0.409090909090909,-0.0109720767782189,-0.0454545454545454
"cs","prev","child_iron","SierraLeone","other_samepop","domain_enet",14,101,1,"child_vitA",TRUE,0.0461538461538462,0.295985556021242,0.25,-0.114285714285714,0
"cs","prev","child_iron","Gambia","all_other","domain_index",30,101,3,"child_vitA;women_vitA;women_iron",NA,0.638780735958532,0.612412997620232,0.5,0.100344866568199,0.125
"cs","prev","child_iron","Ghana","all_other","domain_index",75,101,3,"child_vitA;women_vitA;women_iron",NA,0.597552659299812,0.611209410806295,0.526315789473684,0.0177044178899878,0
"cs","prev","child_iron","Malawi","all_other","domain_index",87,101,3,"child_vitA;women_vitA;women_iron",NA,0.144114534640596,0.1178886852894,0.363636363636364,0.00295507304750034,-0.0909090909090909
"cs","prev","child_iron","SierraLeone","all_other","domain_index",14,101,3,"child_vitA;women_vitA;women_iron",NA,0.134065934065934,0.275553693910143,0.25,-0.0879120879120879,0
"cs","prev","child_iron","Gambia","all_other","domain_enet",30,101,3,"child_vitA;women_vitA;women_iron",NA,0.446100792614719,0.486928534171895,0.375,0.0298142175612829,0
"cs","prev","child_iron","Ghana","all_other","domain_enet",75,101,3,"child_vitA;women_vitA;women_iron",NA,0.550978618044054,0.576006717189087,0.526315789473684,-0.00104227621449127,0
"cs","prev","child_iron","Malawi","all_other","domain_enet",87,101,3,"child_vitA;women_vitA;women_iron",NA,0.111763781247127,0.0640439208118409,0.409090909090909,-0.0109720767782189,-0.0454545454545454
"cs","prev","child_iron","SierraLeone","all_other","domain_enet",14,101,3,"child_vitA;women_vitA;women_iron",NA,0.371428571428571,0.397923333766483,0.25,0.210989010989011,0
"cs","prev","child_iron","Gambia","block_only_same_nutrient","domain_index",30,0,1,"women_iron",FALSE,0.734675719308629,0.720260424786035,1,0.196239849918295,0.625
"cs","prev","child_iron","Ghana","block_only_same_nutrient","domain_index",75,0,1,"women_iron",FALSE,0.33314288921539,0.352785278439687,0.473684210526316,-0.246705352194434,-0.0526315789473684
"cs","prev","child_iron","Malawi","block_only_same_nutrient","domain_index",87,0,1,"women_iron",FALSE,0.26335720446473,0.237591747757119,0.454545454545455,0.122197742871635,0
"cs","prev","child_iron","SierraLeone","block_only_same_nutrient","domain_index",14,0,1,"women_iron",FALSE,0.454945054945055,0.452892737434405,0.5,0.232967032967033,0.25
"cs","prev","child_iron","Gambia","block_only_same_nutrient","domain_enet",30,0,1,"women_iron",FALSE,NA,NA,0.25,NA,-0.125
"cs","prev","child_iron","Ghana","block_only_same_nutrient","domain_enet",75,0,1,"women_iron",FALSE,NA,NA,0.105263157894737,NA,-0.421052631578947
"cs","prev","child_iron","Malawi","block_only_same_nutrient","domain_enet",87,0,1,"women_iron",FALSE,NA,NA,0.227272727272727,NA,-0.227272727272727
"cs","prev","child_iron","SierraLeone","block_only_same_nutrient","domain_enet",14,0,1,"women_iron",FALSE,NA,NA,0.25,NA,0
"cs","prev","child_iron","Gambia","block_only_all","domain_index",30,0,3,"child_vitA;women_vitA;women_iron",NA,0.741573038296687,0.735611855787085,0.875,0.203137168906353,0.5
"cs","prev","child_iron","Ghana","block_only_all","domain_index",75,0,3,"child_vitA;women_vitA;women_iron",NA,0.351318473065353,0.430852370893201,0.473684210526316,-0.228529768344471,-0.0526315789473684
"cs","prev","child_iron","Malawi","block_only_all","domain_index",87,0,3,"child_vitA;women_vitA;women_iron",NA,0.16069577785157,0.118096018780378,0.272727272727273,0.0195363162584745,-0.181818181818182
"cs","prev","child_iron","SierraLeone","block_only_all","domain_index",14,0,3,"child_vitA;women_vitA;women_iron",NA,0.0285714285714286,0.16621796708069,0.25,-0.193406593406593,0
