"domain_set","target","outcome","heldout","arm","model","n_units","n_cov","n_block","block_cols","shares_population","spearman","pearson","topk","delta_vs_base","topk_delta_vs_base"
"cs_top5","level","women_iron","Gambia","block_only_all","domain_enet",30,0,3,"child_vitA;women_vitA;child_iron",NA,0.829588431590656,0.85673344906052,0.875,0.170856507230256,0.625
"cs_top5","level","women_iron","Ghana","block_only_all","domain_enet",75,0,3,"child_vitA;women_vitA;child_iron",NA,0.421137980085348,0.436254793295888,0.578947368421053,-0.0116927453769559,0
"cs_top5","level","women_iron","Malawi","block_only_all","domain_enet",87,0,3,"child_vitA;women_vitA;child_iron",NA,0.119741926077131,0.110614889942181,0.272727272727273,-0.159418969162353,-0.136363636363636
"cs_top5","level","women_iron","SierraLeone","block_only_all","domain_enet",14,0,3,"child_vitA;women_vitA;child_iron",NA,0.437362637362637,0.372304811323118,0.75,0.303296703296703,0.25
"cs_top5","level","women_vitA","Gambia","base","domain_index",30,138,0,"",FALSE,0.74460511679644,0.76590732977446,0.375,0,0
"cs_top5","level","women_vitA","Ghana","base","domain_index",75,138,0,"",FALSE,0.464779516358464,0.463072714054367,0.526315789473684,0,0
"cs_top5","level","women_vitA","Malawi","base","domain_index",87,138,0,"",FALSE,0.1793941824014,0.167187062842856,0.318181818181818,0,0
"cs_top5","level","women_vitA","SierraLeone","base","domain_index",14,138,0,"",FALSE,0.463736263736264,0.468404905235596,0.75,0,0
"cs_top5","level","women_vitA","Gambia","base","domain_enet",30,138,0,"",FALSE,0.676974416017798,0.651251700193819,0.625,0,0
"cs_top5","level","women_vitA","Ghana","base","domain_enet",75,138,0,"",FALSE,0.342446657183499,0.324658702401453,0.473684210526316,0,0
"cs_top5","level","women_vitA","Malawi","base","domain_enet",87,138,0,"",FALSE,0.0363417656922067,0.00892528497060938,0.272727272727273,0,0
"cs_top5","level","women_vitA","SierraLeone","base","domain_enet",14,138,0,"",FALSE,0.331868131868132,0.308821232801436,0.75,0,0
"cs_top5","level","women_vitA","Gambia","same_nutrient","domain_index",30,138,1,"child_vitA",FALSE,0.781090100111235,0.806150744776184,0.375,0.0364849833147942,0
"cs_top5","level","women_vitA","Ghana","same_nutrient","domain_index",75,138,1,"child_vitA",FALSE,0.508079658605974,0.512997367814516,0.578947368421053,0.0433001422475107,0.0526315789473685
"cs_top5","level","women_vitA","Malawi","same_nutrient","domain_index",87,138,1,"child_vitA",FALSE,0.226197419260771,0.22435660176872,0.363636363636364,0.0468032368593716,0.0454545454545455
"cs_top5","level","women_vitA","SierraLeone","same_nutrient","domain_index",14,138,1,"child_vitA",FALSE,0.454945054945055,0.46550034051832,0.75,-0.00879120879120876,0
"cs_top5","level","women_vitA","Gambia","same_nutrient","domain_enet",30,138,1,"child_vitA",FALSE,0.809121245828698,0.828284029547552,0.625,0.132146829810901,0
"cs_top5","level","women_vitA","Ghana","same_nutrient","domain_enet",75,138,1,"child_vitA",FALSE,0.428563300142247,0.467623410921928,0.526315789473684,0.0861166429587482,0.0526315789473684
"cs_top5","level","women_vitA","Malawi","same_nutrient","domain_enet",87,138,1,"child_vitA",FALSE,0.183476707734927,0.209806178649391,0.272727272727273,0.147134942042721,0
"cs_top5","level","women_vitA","SierraLeone","same_nutrient","domain_enet",14,138,1,"child_vitA",FALSE,0.261538461538461,0.333726237447965,0.75,-0.0703296703296704,0
"cs_top5","level","women_vitA","Gambia","other_xpop","domain_index",30,138,1,"child_iron",FALSE,0.750389321468298,0.771440571907203,0.375,0.00578420467185758,0
"cs_top5","level","women_vitA","Ghana","other_xpop","domain_index",75,138,1,"child_iron",FALSE,0.46574679943101,0.46478372854791,0.526315789473684,0.000967283072546288,0
"cs_top5","level","women_vitA","Malawi","other_xpop","domain_index",87,138,1,"child_iron",FALSE,0.150105708245243,0.141735390006143,0.363636363636364,-0.0292884741561566,0.0454545454545455
"cs_top5","level","women_vitA","SierraLeone","other_xpop","domain_index",14,138,1,"child_iron",FALSE,0.406593406593407,0.454211664612036,0.75,-0.0571428571428571,0
"cs_top5","level","women_vitA","Gambia","other_xpop","domain_enet",30,138,1,"child_iron",FALSE,0.605339265850946,0.585700403297121,0.375,-0.071635150166852,-0.25
"cs_top5","level","women_vitA","Ghana","other_xpop","domain_enet",75,138,1,"child_iron",FALSE,0.342446657183499,0.324658702401453,0.473684210526316,0,0
"cs_top5","level","women_vitA","Malawi","other_xpop","domain_enet",87,138,1,"child_iron",FALSE,0.0768207333965153,0.0836400441673231,0.272727272727273,0.0404789677043085,0
"cs_top5","level","women_vitA","SierraLeone","other_xpop","domain_enet",14,138,1,"child_iron",FALSE,0.331868131868132,0.308821232801436,0.75,0,0
"cs_top5","level","women_vitA","Gambia","other_samepop","domain_index",30,138,1,"women_iron",TRUE,0.768631813125695,0.779705053579779,0.375,0.0240266963292548,0
"cs_top5","level","women_vitA","Ghana","other_samepop","domain_index",75,138,1,"women_iron",TRUE,0.470128022759602,0.475030530715172,0.526315789473684,0.00534850640113799,0
"cs_top5","level","women_vitA","Malawi","other_samepop","domain_index",87,138,1,"women_iron",TRUE,0.136819275351753,0.130849114827221,0.318181818181818,-0.0425749070496464,0
"cs_top5","level","women_vitA","SierraLeone","other_samepop","domain_index",14,138,1,"women_iron",TRUE,0.441758241758242,0.478027909959051,0.75,-0.021978021978022,0
"cs_top5","level","women_vitA","Gambia","other_samepop","domain_enet",30,138,1,"women_iron",TRUE,0.605339265850946,0.585700403297121,0.375,-0.071635150166852,-0.25
"cs_top5","level","women_vitA","Ghana","other_samepop","domain_enet",75,138,1,"women_iron",TRUE,0.342446657183499,0.324658702401453,0.473684210526316,0,0
"cs_top5","level","women_vitA","Malawi","other_samepop","domain_enet",87,138,1,"women_iron",TRUE,-0.000729022380987096,-0.0182597669827573,0.227272727272727,-0.0370707880731938,-0.0454545454545454
"cs_top5","level","women_vitA","SierraLeone","other_samepop","domain_enet",14,138,1,"women_iron",TRUE,0.331868131868132,0.308821232801436,0.75,0,0
"cs_top5","level","women_vitA","Gambia","all_other","domain_index",30,138,3,"child_vitA;child_iron;women_iron",NA,0.790433815350389,0.816707408310942,0.5,0.0458286985539489,0.125
"cs_top5","level","women_vitA","Ghana","all_other","domain_index",75,138,3,"child_vitA;child_iron;women_iron",NA,0.516500711237553,0.524097869726399,0.578947368421053,0.0517211948790896,0.0526315789473685
"cs_top5","level","women_vitA","Malawi","all_other","domain_index",87,138,3,"child_vitA;child_iron;women_iron",NA,0.169989793686666,0.163878161904017,0.363636363636364,-0.00940438871473354,0.0454545454545455
"cs_top5","level","women_vitA","SierraLeone","all_other","domain_index",14,138,3,"child_vitA;child_iron;women_iron",NA,0.410989010989011,0.462277270541425,0.75,-0.0527472527472527,0
"cs_top5","level","women_vitA","Gambia","all_other","domain_enet",30,138,3,"child_vitA;child_iron;women_iron",NA,0.83670745272525,0.83973474769302,0.75,0.159733036707453,0.125
"cs_top5","level","women_vitA","Ghana","all_other","domain_enet",75,138,3,"child_vitA;child_iron;women_iron",NA,0.428563300142247,0.467623410921928,0.526315789473684,0.0861166429587482,0.0526315789473684
"cs_top5","level","women_vitA","Malawi","all_other","domain_enet",87,138,3,"child_vitA;child_iron;women_iron",NA,0.154151782459721,0.163527874299217,0.272727272727273,0.117810016767515,0
"cs_top5","level","women_vitA","SierraLeone","all_other","domain_enet",14,138,3,"child_vitA;child_iron;women_iron",NA,0.261538461538461,0.327091245647115,0.75,-0.0703296703296704,0
"cs_top5","level","women_vitA","Gambia","block_only_same_nutrient","domain_index",30,0,1,"child_vitA",FALSE,0.794883203559511,0.815446674827311,0.625,0.0502780867630701,0.25
"cs_top5","level","women_vitA","Ghana","block_only_same_nutrient","domain_index",75,0,1,"child_vitA",FALSE,0.48099573257468,0.544290632903306,0.526315789473684,0.0162162162162162,0
"cs_top5","level","women_vitA","Malawi","block_only_same_nutrient","domain_index",87,0,1,"child_vitA",FALSE,0.296074214478384,0.343109016336021,0.318181818181818,0.116680032076985,0
"cs_top5","level","women_vitA","SierraLeone","block_only_same_nutrient","domain_index",14,0,1,"child_vitA",FALSE,0.191208791208791,0.20022052022583,0.5,-0.272527472527472,-0.25
"cs_top5","level","women_vitA","Gambia","block_only_same_nutrient","domain_enet",30,0,1,"child_vitA",FALSE,NA,NA,0.375,NA,-0.25
"cs_top5","level","women_vitA","Ghana","block_only_same_nutrient","domain_enet",75,0,1,"child_vitA",FALSE,NA,NA,0.0526315789473684,NA,-0.421052631578947
"cs_top5","level","women_vitA","Malawi","block_only_same_nutrient","domain_enet",87,0,1,"child_vitA",FALSE,NA,NA,0.318181818181818,NA,0.0454545454545455
"cs_top5","level","women_vitA","SierraLeone","block_only_same_nutrient","domain_enet",14,0,1,"child_vitA",FALSE,NA,NA,0.25,NA,-0.5
"cs_top5","level","women_vitA","Gambia","block_only_all","domain_index",30,0,3,"child_vitA;child_iron;women_iron",NA,0.795773081201335,0.809405435670484,0.75,0.0511679644048942,0.375
"cs_top5","level","women_vitA","Ghana","block_only_all","domain_index",75,0,3,"child_vitA;child_iron;women_iron",NA,0.54796586059744,0.616836144865244,0.631578947368421,0.0831863442389759,0.105263157894737
"cs_top5","level","women_vitA","Malawi","block_only_all","domain_index",87,0,3,"child_vitA;child_iron;women_iron",NA,0.139516658161406,0.0688429054308459,0.318181818181818,-0.0398775242399942,0
"cs_top5","level","women_vitA","SierraLeone","block_only_all","domain_index",14,0,3,"child_vitA;child_iron;women_iron",NA,0.327472527472527,0.235867729625809,0.5,-0.136263736263736,-0.25
"cs_top5","level","women_vitA","Gambia","block_only_all","domain_enet",30,0,3,"child_vitA;child_iron;women_iron",NA,0.804226918798665,0.8186781802994,0.625,0.127252502780868,0
"cs_top5","level","women_vitA","Ghana","block_only_all","domain_enet",75,0,3,"child_vitA;child_iron;women_iron",NA,0.48099573257468,0.544290632903306,0.526315789473684,0.138549075391181,0.0526315789473684
"cs_top5","level","women_vitA","Malawi","block_only_all","domain_enet",87,0,3,"child_vitA;child_iron;women_iron",NA,0.203834657723992,0.162460866799806,0.318181818181818,0.167492892031785,0.0454545454545455
"cs_top5","level","women_vitA","SierraLeone","block_only_all","domain_enet",14,0,3,"child_vitA;child_iron;women_iron",NA,0.248351648351648,0.235926259085035,0.5,-0.0835164835164835,-0.25
"cs_top5","level","women_folate","Ghana","base","domain_index",75,138,0,"",FALSE,0.0815647226173542,0.110553037157415,0.210526315789474,0,0
"cs_top5","level","women_folate","Malawi","base","domain_index",87,138,0,"",FALSE,0.363126047969673,0.344535598899548,0.454545454545455,0,0
"cs_top5","level","women_folate","SierraLeone","base","domain_index",14,138,0,"",FALSE,0.336263736263736,0.303815886763236,0.5,0,0
"cs_top5","level","women_folate","Ghana","base","domain_enet",75,138,0,"",FALSE,0.240540540540541,0.288622350128229,0.210526315789474,0,0
"cs_top5","level","women_folate","Malawi","base","domain_enet",87,138,0,"",FALSE,0.426295837282204,0.407368216097827,0.454545454545455,0,0
"cs_top5","level","women_folate","SierraLeone","base","domain_enet",14,138,0,"",FALSE,0.353846153846154,0.273536658574228,0.5,0,0
"cs_top5","level","women_folate","Ghana","other_xpop","domain_index",75,138,2,"child_vitA;child_iron",FALSE,0.100825035561878,0.128181427797511,0.210526315789474,0.0192603129445235,0
"cs_top5","level","women_folate","Malawi","other_xpop","domain_index",87,138,2,"child_vitA;child_iron",FALSE,0.355781147481228,0.359159305582709,0.454545454545455,-0.00734490048844494,0
"cs_top5","level","women_folate","SierraLeone","other_xpop","domain_index",14,138,2,"child_vitA;child_iron",FALSE,0.389010989010989,0.322596871030103,0.5,0.0527472527472527,0
"cs_top5","level","women_folate","Ghana","other_xpop","domain_enet",75,138,2,"child_vitA;child_iron",FALSE,0.266088193456614,0.324627769078012,0.263157894736842,0.0255476529160739,0.0526315789473684
"cs_top5","level","women_folate","Malawi","other_xpop","domain_enet",87,138,2,"child_vitA;child_iron",FALSE,0.436283443901728,0.440207791723886,0.5,0.00998760661952319,0.0454545454545455
"cs_top5","level","women_folate","SierraLeone","other_xpop","domain_enet",14,138,2,"child_vitA;child_iron",FALSE,0.204395604395604,0.215273188287376,0.5,-0.149450549450549,0
"cs_top5","level","women_folate","Ghana","other_samepop","domain_index",75,138,3,"women_vitA;women_iron;women_b12",TRUE,-0.0188051209103841,0.00982437396219396,0.157894736842105,-0.100369843527738,-0.0526315789473684
"cs_top5","level","women_folate","Malawi","other_samepop","domain_index",87,138,3,"women_vitA;women_iron;women_b12",TRUE,0.248232120726106,0.256910233478674,0.454545454545455,-0.114893927243566,0
"cs_top5","level","women_folate","SierraLeone","other_samepop","domain_index",14,138,3,"women_vitA;women_iron;women_b12",TRUE,0.349450549450549,0.290969862994765,0.5,0.0131868131868131,0
"cs_top5","level","women_folate","Ghana","other_samepop","domain_enet",75,138,3,"women_vitA;women_iron;women_b12",TRUE,0.0469985775248933,0.14612773447083,0.210526315789474,-0.193541963015647,0
"cs_top5","level","women_folate","Malawi","other_samepop","domain_enet",87,138,3,"women_vitA;women_iron;women_b12",TRUE,0.369049354815193,0.369205181342984,0.454545454545455,-0.0572464824670117,0
"cs_top5","level","women_folate","SierraLeone","other_samepop","domain_enet",14,138,3,"women_vitA;women_iron;women_b12",TRUE,0.217582417582418,0.175238696868823,0.5,-0.136263736263736,0
"cs_top5","level","women_folate","Ghana","all_other","domain_index",75,138,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,-0.0137126600284495,0.0235689590398872,0.157894736842105,-0.0952773826458037,-0.0526315789473684
"cs_top5","level","women_folate","Malawi","all_other","domain_index",87,138,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,0.252405773857257,0.272656018713648,0.454545454545455,-0.110720274112415,0
"cs_top5","level","women_folate","SierraLeone","all_other","domain_index",14,138,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,0.358241758241758,0.305756334595,0.5,0.021978021978022,0
"cs_top5","level","women_folate","Ghana","all_other","domain_enet",75,138,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,0.0423044096728307,0.117027211397829,0.157894736842105,-0.19823613086771,-0.0526315789473684
"cs_top5","level","women_folate","Malawi","all_other","domain_enet",87,138,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,0.311401910038638,0.310351934402703,0.409090909090909,-0.114893927243566,-0.0454545454545454
"cs_top5","level","women_folate","SierraLeone","all_other","domain_enet",14,138,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,0.2,0.193423262820221,0.5,-0.153846153846154,0
"cs_top5","level","women_folate","Ghana","block_only_all","domain_index",75,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,-0.238890469416785,-0.250652049236145,0.105263157894737,-0.320455192034139,-0.105263157894737
"cs_top5","level","women_folate","Malawi","block_only_all","domain_index",87,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,-0.34799883356419,-0.309888462923535,0.181818181818182,-0.711124881533863,-0.272727272727273
"cs_top5","level","women_folate","SierraLeone","block_only_all","domain_index",14,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,-0.103296703296703,0.0758279506786463,0.25,-0.43956043956044,-0.25
"cs_top5","level","women_folate","Ghana","block_only_all","domain_enet",75,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,-0.328221906116643,-0.354768975843629,0.0526315789473684,-0.568762446657183,-0.157894736842105
"cs_top5","level","women_folate","Malawi","block_only_all","domain_enet",87,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,-0.302343806954873,-0.312297452141477,0.136363636363636,-0.728639644237078,-0.318181818181818
"cs_top5","level","women_folate","SierraLeone","block_only_all","domain_enet",14,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,0.0021978021978022,0.0602326557844525,0.25,-0.351648351648352,-0.25
"cs_top5","level","women_b12","Ghana","base","domain_index",75,138,0,"",FALSE,0.600625889046942,0.48607305050887,0.526315789473684,0,0
"cs_top5","level","women_b12","Malawi","base","domain_index",87,138,0,"",FALSE,0.369322738208063,0.293502970986863,0.454545454545455,0,0
"cs_top5","level","women_b12","SierraLeone","base","domain_index",14,138,0,"",FALSE,0.512087912087912,0.520517672000487,0.5,0,0
"cs_top5","level","women_b12","Ghana","base","domain_enet",75,138,0,"",FALSE,0.585348506401138,0.54706891356611,0.526315789473684,0,0
"cs_top5","level","women_b12","Malawi","base","domain_enet",87,138,0,"",FALSE,0.0762557410512503,-0.050213438657073,0.363636363636364,0,0
"cs_top5","level","women_b12","SierraLeone","base","domain_enet",14,138,0,"",FALSE,0.551648351648352,0.68006412321656,0.5,0,0
"cs_top5","level","women_b12","Ghana","other_xpop","domain_index",75,138,2,"child_vitA;child_iron",FALSE,0.597923186344239,0.472561939878941,0.526315789473684,-0.00270270270270279,0
"cs_top5","level","women_b12","Malawi","other_xpop","domain_index",87,138,2,"child_vitA;child_iron",FALSE,0.335259167456441,0.283065789906967,0.363636363636364,-0.0340635707516221,-0.0909090909090909
"cs_top5","level","women_b12","SierraLeone","other_xpop","domain_index",14,138,2,"child_vitA;child_iron",FALSE,0.512087912087912,0.515567532070344,0.5,0,0
"cs_top5","level","women_b12","Ghana","other_xpop","domain_enet",75,138,2,"child_vitA;child_iron",FALSE,0.496386913229018,0.448188063547254,0.368421052631579,-0.0889615931721195,-0.157894736842105
"cs_top5","level","women_b12","Malawi","other_xpop","domain_enet",87,138,2,"child_vitA;child_iron",FALSE,-0.0140154552744769,-0.144238941703314,0.181818181818182,-0.0902711963257272,-0.181818181818182
"cs_top5","level","women_b12","SierraLeone","other_xpop","domain_enet",14,138,2,"child_vitA;child_iron",FALSE,0.551648351648352,0.68006412321656,0.5,0,0
"cs_top5","level","women_b12","Ghana","other_samepop","domain_index",75,138,3,"women_vitA;women_iron;women_folate",TRUE,0.536045519203414,0.434588918668451,0.473684210526316,-0.0645803698435278,-0.0526315789473684
"cs_top5","level","women_b12","Malawi","other_samepop","domain_index",87,138,3,"women_vitA;women_iron;women_folate",TRUE,0.336990595611285,0.253214618472014,0.409090909090909,-0.0323321425967777,-0.0454545454545454
"cs_top5","level","women_b12","SierraLeone","other_samepop","domain_index",14,138,3,"women_vitA;women_iron;women_folate",TRUE,0.534065934065934,0.524963423600019,0.75,0.021978021978022,0.25
"cs_top5","level","women_b12","Ghana","other_samepop","domain_enet",75,138,3,"women_vitA;women_iron;women_folate",TRUE,0.30728307254623,0.299165004016751,0.421052631578947,-0.278065433854908,-0.105263157894737
"cs_top5","level","women_b12","Malawi","other_samepop","domain_enet",87,138,3,"women_vitA;women_iron;women_folate",TRUE,0.0269373769774732,-0.0727476154756488,0.318181818181818,-0.0493183640737771,-0.0454545454545455
"cs_top5","level","women_b12","SierraLeone","other_samepop","domain_enet",14,138,3,"women_vitA;women_iron;women_folate",TRUE,0.494505494505494,0.652137862712453,0.5,-0.0571428571428571,0
"cs_top5","level","women_b12","Ghana","all_other","domain_index",75,138,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,0.521507823613087,0.418257200321659,0.473684210526316,-0.0791180654338549,-0.0526315789473684
"cs_top5","level","women_b12","Malawi","all_other","domain_index",87,138,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,0.29352263614493,0.243039073930515,0.363636363636364,-0.0758001020631334,-0.0909090909090909
"cs_top5","level","women_b12","SierraLeone","all_other","domain_index",14,138,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,0.503296703296703,0.520284136981012,0.5,-0.00879120879120876,0
"cs_top5","level","women_b12","Ghana","all_other","domain_enet",75,138,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,0.127453769559033,0.158981658678426,0.210526315789474,-0.457894736842105,-0.315789473684211
"cs_top5","level","women_b12","Malawi","all_other","domain_enet",87,138,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,-0.00195013486914048,-0.126375871493411,0.227272727272727,-0.0782058759203907,-0.136363636363636
"cs_top5","level","women_b12","SierraLeone","all_other","domain_enet",14,138,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,0.498901098901099,0.681403401002272,0.5,-0.0527472527472527,0
"cs_top5","level","women_b12","Ghana","block_only_all","domain_index",75,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,-0.338150782361309,-0.344398209187443,0.157894736842105,-0.93877667140825,-0.368421052631579
"cs_top5","level","women_b12","Malawi","block_only_all","domain_index",87,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,-0.431089159437195,-0.318169395101375,0.0454545454545455,-0.800411897645258,-0.409090909090909
"cs_top5","level","women_b12","SierraLeone","block_only_all","domain_index",14,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,0.221978021978022,0.244795326038818,0.75,-0.29010989010989,0.25
"cs_top5","level","women_b12","Ghana","block_only_all","domain_enet",75,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,-0.304466571834993,-0.291187770221079,0.157894736842105,-0.889815078236131,-0.368421052631579
"cs_top5","level","women_b12","Malawi","block_only_all","domain_enet",87,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,-0.287818036013706,-0.229834260517238,0.0454545454545455,-0.364073777064956,-0.318181818181818
"cs_top5","level","women_b12","SierraLeone","block_only_all","domain_enet",14,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,NA,NA,0,NA,-0.5
"cs_top5","prev","child_iron","Gambia","base","domain_index",30,138,0,"",FALSE,0.533540997850421,0.558421615699665,0.375,0,0
"cs_top5","prev","child_iron","Ghana","base","domain_index",75,138,0,"",FALSE,0.540341689553698,0.565066844114824,0.526315789473684,0,0
"cs_top5","prev","child_iron","Malawi","base","domain_index",87,138,0,"",FALSE,0.166405270838407,0.117388538307987,0.409090909090909,0,0
"cs_top5","prev","child_iron","SierraLeone","base","domain_index",14,138,0,"",FALSE,0.362637362637363,0.30230413013125,0.25,0,0
"cs_top5","prev","child_iron","Gambia","base","domain_enet",30,138,0,"",FALSE,0.446100792614719,0.486928534171895,0.375,0,0
"cs_top5","prev","child_iron","Ghana","base","domain_enet",75,138,0,"",FALSE,0.550978618044054,0.57599254898406,0.526315789473684,0,0
"cs_top5","prev","child_iron","Malawi","base","domain_enet",87,138,0,"",FALSE,0.111763781247127,0.0640439208118409,0.409090909090909,0,0
"cs_top5","prev","child_iron","SierraLeone","base","domain_enet",14,138,0,"",FALSE,0.16043956043956,0.209819158541135,0.25,0,0
"cs_top5","prev","child_iron","Gambia","same_nutrient","domain_index",30,138,1,"women_iron",FALSE,0.64656803159021,0.600139193867381,0.625,0.113027033739789,0.25
"cs_top5","prev","child_iron","Ghana","same_nutrient","domain_index",75,138,1,"women_iron",FALSE,0.559416772054524,0.578413145392429,0.526315789473684,0.0190750825008256,0
"cs_top5","prev","child_iron","Malawi","same_nutrient","domain_index",87,138,1,"women_iron",FALSE,0.178344130774141,0.153595222938724,0.409090909090909,0.0119388599357344,0
"cs_top5","prev","child_iron","SierraLeone","same_nutrient","domain_index",14,138,1,"women_iron",FALSE,0.402197802197802,0.359691802281818,0.25,0.0395604395604396,0
"cs_top5","prev","child_iron","Gambia","same_nutrient","domain_enet",30,138,1,"women_iron",FALSE,0.458115477303594,0.48459417031261,0.375,0.0120146846888752,0
"cs_top5","prev","child_iron","Ghana","same_nutrient","domain_enet",75,138,1,"women_iron",FALSE,0.58323206966783,0.579334543596116,0.526315789473684,0.0322534516237761,0
"cs_top5","prev","child_iron","Malawi","same_nutrient","domain_enet",87,138,1,"women_iron",FALSE,0.152596688758421,0.137035964573264,0.454545454545455,0.0408329075112933,0.0454545454545454
"cs_top5","prev","child_iron","SierraLeone","same_nutrient","domain_enet",14,138,1,"women_iron",FALSE,0.323076923076923,0.333705994872889,0.5,0.162637362637363,0.25
"cs_top5","prev","child_iron","Gambia","other_xpop","domain_index",30,138,1,"women_vitA",FALSE,0.565580157020755,0.565129035090338,0.375,0.032039159170334,0
"cs_top5","prev","child_iron","Ghana","other_xpop","domain_index",75,138,1,"women_vitA",FALSE,0.544025350695325,0.568603230154477,0.526315789473684,0.00368366114162644,0
"cs_top5","prev","child_iron","Malawi","other_xpop","domain_index",87,138,1,"women_vitA",FALSE,0.135860395418411,0.101786858924673,0.363636363636364,-0.0305448754199958,-0.0454545454545455
"cs_top5","prev","child_iron","SierraLeone","other_xpop","domain_index",14,138,1,"women_vitA",FALSE,0.349450549450549,0.290025419745922,0.25,-0.0131868131868132,0
"cs_top5","prev","child_iron","Gambia","other_xpop","domain_enet",30,138,1,"women_vitA",FALSE,0.442095897718427,0.448381901325577,0.5,-0.00400489489629174,0.125
"cs_top5","prev","child_iron","Ghana","other_xpop","domain_enet",75,138,1,"women_vitA",FALSE,0.550978618044054,0.57599254898406,0.526315789473684,0,0
"cs_top5","prev","child_iron","Malawi","other_xpop","domain_enet",87,138,1,"women_vitA",FALSE,0.122744978621172,0.0694244274113075,0.409090909090909,0.0109811973740445,0
"cs_top5","prev","child_iron","SierraLeone","other_xpop","domain_enet",14,138,1,"women_vitA",FALSE,0.0461538461538462,0.295985556021242,0.25,-0.114285714285714,0
"cs_top5","prev","child_iron","Gambia","other_samepop","domain_index",30,138,1,"child_vitA",TRUE,0.55401046065369,0.573321601402458,0.375,0.0204694628032689,0
"cs_top5","prev","child_iron","Ghana","other_samepop","domain_index",75,138,1,"child_vitA",TRUE,0.557046664498283,0.5825171877623,0.526315789473684,0.0167049749445851,0
"cs_top5","prev","child_iron","Malawi","other_samepop","domain_index",87,138,1,"child_vitA",TRUE,0.152231864925396,0.11581402612476,0.409090909090909,-0.0141734059130109,0
"cs_top5","prev","child_iron","SierraLeone","other_samepop","domain_index",14,138,1,"child_vitA",TRUE,0.0945054945054945,0.243412625649329,0.25,-0.268131868131868,0
"cs_top5","prev","child_iron","Gambia","other_samepop","domain_enet",30,138,1,"child_vitA",TRUE,0.521971301483356,0.531076092435787,0.375,0.0758705088686379,0
"cs_top5","prev","child_iron","Ghana","other_samepop","domain_enet",75,138,1,"child_vitA",TRUE,0.550978618044054,0.57599254898406,0.526315789473684,0,0
"cs_top5","prev","child_iron","Malawi","other_samepop","domain_enet",87,138,1,"child_vitA",TRUE,0.111763781247127,0.0640439208118409,0.409090909090909,0,0
"cs_top5","prev","child_iron","SierraLeone","other_samepop","domain_enet",14,138,1,"child_vitA",TRUE,0.0461538461538462,0.295985556021242,0.25,-0.114285714285714,0
"cs_top5","prev","child_iron","Gambia","all_other","domain_index",30,138,3,"child_vitA;women_vitA;women_iron",NA,0.672377354255202,0.615302460089628,0.625,0.13883635640478,0.25
"cs_top5","prev","child_iron","Ghana","all_other","domain_index",75,138,3,"child_vitA;women_vitA;women_iron",NA,0.559074105901814,0.591696970728288,0.473684210526316,0.0187324163481161,-0.0526315789473684
"cs_top5","prev","child_iron","Malawi","all_other","domain_index",87,138,3,"child_vitA;women_vitA;women_iron",NA,0.157786307783197,0.135354204542004,0.363636363636364,-0.00861896305520934,-0.0454545454545455
"cs_top5","prev","child_iron","SierraLeone","all_other","domain_index",14,138,3,"child_vitA;women_vitA;women_iron",NA,0.195604395604396,0.293097457289515,0.25,-0.167032967032967,0
"cs_top5","prev","child_iron","Gambia","all_other","domain_enet",30,138,3,"child_vitA;women_vitA;women_iron",NA,0.446100792614719,0.486928534171895,0.375,0,0
"cs_top5","prev","child_iron","Ghana","all_other","domain_enet",75,138,3,"child_vitA;women_vitA;women_iron",NA,0.550978618044054,0.57599254898406,0.526315789473684,0,0
"cs_top5","prev","child_iron","Malawi","all_other","domain_enet",87,138,3,"child_vitA;women_vitA;women_iron",NA,0.103008009254534,0.0564589000895271,0.318181818181818,-0.00875577199259361,-0.0909090909090909
