"country","outcome","rep","fold","pick_mse","pick_rank","w_mse_index","w_rank_index","w_mse_mean","w_rank_mean"
"Malawi","child_vitA",4,2,"mean","domain_index",0.112993730531124,0.543266215655262,0.887006269468876,0.456733784344738
"Malawi","child_vitA",4,4,"mean","domain_index",0.112405448426348,0.555620889725021,0.887594551573652,0.444379110274979
"Malawi","child_vitA",4,3,"mean","domain_index",0.0975843032871174,0.410508843306587,0.902415696712883,0.336412901808305
"Malawi","child_vitA",4,5,"enet","domain_index",0.0332302559263105,0.253048441859991,0.501224291302312,0.364924799092878
"Malawi","child_vitA",5,2,"mean","domain_index",0,0.419947298988191,0.842315347980509,0.26116401623332
"Malawi","child_vitA",5,3,"mean","domain_index",0.0599150971422682,0.410171250833012,0.940084902857732,0.393893178035921
"Malawi","child_vitA",5,5,"mean","domain_index",0,0.366126895117173,0.655971148047257,0.392545742277801
"Malawi","child_vitA",5,1,"mean","enet",0.0996304357520088,0.0283943975853601,0.663393674987649,0.339662096949047
"Malawi","child_vitA",5,4,"mean","domain_index",0.17631175361558,0.0461551920216956,0.82368824638442,0
"Malawi","women_vitA",1,1,"mean","domain_index",0.00267932069877663,0,0.997320679301223,0
"Malawi","women_vitA",1,3,"mean","domain_index",0.0257042346661767,0,0.974295765333823,0
"Malawi","women_vitA",1,4,"mean","domain_index",0.032179601210557,0.0024691358024689,0.967820398789443,0
"Malawi","women_vitA",1,5,"mean","rf",0,0,1,0
"Malawi","women_vitA",1,2,"mean","domain_index",0.00395528481495438,0.00507576872149445,0.996044715185046,0
"Malawi","women_vitA",2,2,"mean","domain_index",0.0211068419336046,0.00444874274661524,0.978893158066395,0
"Malawi","women_vitA",2,3,"mean","rf",0,0,1,0
"Malawi","women_vitA",2,1,"mean","rf",0,0,1,0
"Malawi","women_vitA",2,4,"mean","domain_index",0.0142402391985539,0.0037037037037031,0.985759760801446,0
"Malawi","women_vitA",2,5,"mean","domain_index",0,0,1,0
"Malawi","women_vitA",3,5,"mean","domain_index",0.00981583925122251,0.0024691358024689,0.990184160748777,0
"Malawi","women_vitA",3,1,"mean","rf",0,0,1,0
"Malawi","women_vitA",3,4,"mean","domain_index",0.000633921080765951,0,0.999366078919234,0
"Malawi","women_vitA",3,3,"mean","rf",0,0,1,0
"Malawi","women_vitA",3,2,"mean","domain_index",0,1.61596831416637e-17,1,0
"Malawi","women_vitA",4,1,"domain_index","mean",0,0,0,1.82435183019252e-15
"Malawi","women_vitA",4,2,"mean","rf",0,0,1,0
"Malawi","women_vitA",4,4,"mean","rf",0,0,1,0
"Malawi","women_vitA",4,3,"mean","rf",0,0,1,0
"Malawi","women_vitA",4,5,"mean","domain_index",0.0608786272412841,0,0.939121372758716,0
"Malawi","women_vitA",5,2,"domain_index","mean",0,0,0,0
"Malawi","women_vitA",5,3,"mean","domain_index",0,0,1,0
"Malawi","women_vitA",5,5,"mean","rf",0,0,1,0
"Malawi","women_vitA",5,1,"mean","rf",0,0,1,0
"Malawi","women_vitA",5,4,"mean","rf",0,0,1,0
"Malawi","child_iron",1,1,"enet","enet",0.0528064868179305,0.245792483255894,0,0.0893715397799192
"Malawi","child_iron",1,3,"enet","domain_index",0.199340835360234,0.404381380662542,0,0.174281284259682
"Malawi","child_iron",1,4,"rf","enet",0.0319231292176127,0.114437804154227,0.103908262878688,0.153595322599598
"Malawi","child_iron",1,5,"enet","enet",0,0.287765029850604,0,0.197732315990307
"Malawi","child_iron",1,2,"enet","enet",0.0765861649728314,0.339945837320504,0,0.0894908078685658
"Malawi","child_iron",2,2,"enet","enet",0.179723773798709,0.358713680078281,0,0.205945133992064
"Malawi","child_iron",2,3,"enet","enet",0,0.196713744753708,0,0.230222576089089
"Malawi","child_iron",2,1,"enet","domain_index",0.323394080022326,0.603225707383206,0.501582140076042,0.0542428955212761
"Malawi","child_iron",2,4,"enet","enet",0,0,0,0.167362333799813
"Malawi","child_iron",2,5,"enet","enet",0.0298795432708878,0.0541203723224704,0,0.181707620560924
"Malawi","child_iron",3,5,"enet","enet",0,0.100034066787508,0.0435264004908259,0.122118068081056
"Malawi","child_iron",3,1,"rf","enet",0.185444415805439,0.318110117091963,0,0.185379304093144
"Malawi","child_iron",3,4,"enet","enet",0.0692003384762977,0.189531560002224,0,0.174302108217224
"Malawi","child_iron",3,3,"enet","enet",0.139460914129634,0.451532387789326,0.230852429707649,0
"Malawi","child_iron",3,2,"enet","enet",0,0.142395882207671,0.286414749960938,0.202020306952437
"Malawi","child_iron",4,1,"enet","enet",0.104094760731309,0.357577787738573,0,0.0883529250142815
"Malawi","child_iron",4,2,"enet","enet",0.0502887223023901,0.254739462438252,0,0.168953933071268
"Malawi","child_iron",4,4,"enet","enet",0.203119002625078,0.470713829765949,0.097332271651272,0
"Malawi","child_iron",4,3,"enet","rf",0.14547253970854,0.252055192462796,0,0.0807148878968396
"Malawi","child_iron",4,5,"enet","domain_index",0.165755232184128,0.468208823240177,0.297074795018461,0.148049974850133
"Malawi","child_iron",5,2,"enet","enet",0.0783497823532876,0.399046847972309,0,0.107739838052342
"Malawi","child_iron",5,3,"rf","domain_index",0.0397271464241383,0.481470707955765,0,0.205255399387882
"Malawi","child_iron",5,5,"enet","enet",0.0284241246476142,0.199951648242746,0,0.125430527353732
"Malawi","child_iron",5,1,"rf","rf",0,0.08735169881985,0,0.187895631547801
"Malawi","child_iron",5,4,"rf","domain_index",0.334658567140165,0.773963673491669,0.665341432859835,0.112072899381743
"Malawi","women_iron",1,1,"mean","domain_index",0.255128340630171,0.765390999549046,0,0
"Malawi","women_iron",1,3,"mean","domain_index",0.00208973004919913,0.524578975613234,0.997910269950801,0.438602052218286
"Malawi","women_iron",1,4,"mean","domain_index",0.0639074423212941,0.721462717298757,0.936092557678706,0.278537282701243
"Malawi","women_iron",1,5,"mean","domain_index",0.0494106320030389,0.533625457717626,0.950589367996961,0.367620738606286
"Malawi","women_iron",1,2,"mean","enet",0.122203378462185,0.429144383822635,0.877796621537815,0.15251953232279
"Malawi","women_iron",2,2,"mean","domain_index",0,0.590657251344934,1,0.305704330205725
"Malawi","women_iron",2,3,"mean","rf",0.103467970393194,0.302228092234117,0.896532029606806,0.357564167830974
"Malawi","women_iron",2,1,"mean","domain_index",0,0.517973167384442,1,0.482026832615558
"Malawi","women_iron",2,4,"mean","domain_index",0,0.664096048673444,1,0.326899953462269
"Malawi","women_iron",2,5,"mean","rf",0.153829982615346,0.312048116035524,0.846170017384654,0.351252924075034
"Malawi","women_iron",3,5,"mean","rf",0,0.255132975994953,1,0.309067968042777
"Malawi","women_iron",3,1,"mean","domain_index",0.111205919428371,0.635068709508084,0.888794080571629,0.364931290491916
"Malawi","women_iron",3,4,"mean","domain_index",0.133501258473474,0.58500940181529,0.866498741526526,0.402065775595598
"Malawi","women_iron",3,3,"rf","rf",0,0.301305305589145,0.0865880164764242,0.168313643436093
"Malawi","women_iron",3,2,"mean","domain_index",0,0.571689607400646,1,0.358801603885215
"Malawi","women_iron",4,1,"enet","domain_index",0,0.485001784315312,0,0.27312983508787
"Malawi","women_iron",4,2,"mean","domain_index",0.288847195677419,0.679179910469609,0.711152804322581,0.320820089530391
"Malawi","women_iron",4,4,"mean","domain_index",0.077064562970251,0.546721017118435,0.922935437029749,0.297299409061197
"Malawi","women_iron",4,3,"mean","domain_index",0.225154642433937,0.674240246630636,0.774845357566063,0.325759753369365
"Malawi","women_iron",4,5,"mean","domain_index",0.129529159077435,0.693489561216965,0.870470840922565,0.306510438783035
"Malawi","women_iron",5,2,"mean","domain_index",0.127069828501123,0.476803293618928,0.872930171498877,0.324200761826635
"Malawi","women_iron",5,3,"mean","domain_index",0,0.488999869717001,0,0
"Malawi","women_iron",5,5,"mean","domain_index",0.21815238223289,0.640774608133286,0.78184761776711,0.347914152866755
"Malawi","women_iron",5,1,"mean","domain_index",0.0927240364380637,0.565105798410951,0,0
"Malawi","women_iron",5,4,"mean","domain_index",0.141218505360323,0.65625015076314,0.858781494639677,0.34374984923686
"Malawi","women_folate",1,1,"enet","domain_index",0.141018991678946,0.506855071202778,0.179654758501278,0.0346524781994341
"Malawi","women_folate",1,3,"rf","enet",0.0866303452336821,0.107825621761387,0.0985360851891934,0.117978501748673
"Malawi","women_folate",1,4,"enet","domain_index",0.201709357408524,0.616123721265045,0.333092141032043,0.0933508681510931
"Malawi","women_folate",1,5,"rf","rf",0.147353615015744,0.226307036361789,0,0.0894533989034089
"Malawi","women_folate",1,2,"rf","domain_index",0.416254334433918,0.754963819506849,0.441224529638766,0.192871345840597
"Malawi","women_folate",2,2,"enet","domain_index",0.416748198745695,0.544966208255238,0.583251801254305,0.262243360578888
"Malawi","women_folate",2,3,"rf","domain_index",0.132169319560634,0.695645983188786,0.167489720447353,0.107438701221064
"Malawi","women_folate",2,1,"rf","rf",0,0,0,0.2529724601962
"Malawi","women_folate",2,4,"rf","domain_index",0.29301366041138,0.462325235180114,0.467337452714866,0.191049471999847
"Malawi","women_folate",2,5,"enet","domain_index",0.106162660897539,0.440098335448347,0.284686778357883,0.203927872261429
"Malawi","women_folate",3,5,"enet","enet",0.191766444290627,0.279099443659153,0.33934879260429,0.279515257592766
"Malawi","women_folate",3,1,"rf","rf",0.102447943030357,0.150606961370283,0.151218068777146,0.170370166794388
"Malawi","women_folate",3,4,"enet","enet",0.046708253574773,0.23589591962038,0.00233090345554696,0.129610727359733
"Malawi","women_folate",3,3,"enet","enet",0,0.104931732791723,0,0.189849609264851
"Malawi","women_folate",3,2,"enet","enet",0.244091344692877,0.270570570121006,0.147085728156942,0.188806734434432
"Malawi","women_folate",4,1,"rf","rf",0.0848354803999754,0.460767992512461,0.104340903419504,0
"Malawi","women_folate",4,2,"rf","rf",0.237888802658444,0.369825001472331,0.405284076330514,0.140114937319989
"Malawi","women_folate",4,4,"enet","enet",0.150180475123357,0.395184172316391,0.198241454988648,0.0940540800974441
"Malawi","women_folate",4,3,"rf","domain_index",0.320397524711672,0.555626391221937,0.391914253512173,0.0993809808342579
"Malawi","women_folate",4,5,"rf","domain_index",0.346642313543558,0.666181584843059,0.653357686456442,0.0809856464090183
"Malawi","women_folate",5,2,"enet","domain_index",0.512398729573673,0.617489899012772,0.487601270426327,0.136842012283976
"Malawi","women_folate",5,3,"rf","enet",0.0500336336776445,0.246894582894808,0,0.0939344615119826
"Malawi","women_folate",5,5,"enet","enet",0.0817429174624926,0.291314592477186,0,0.0508753570352662
"Malawi","women_folate",5,1,"rf","domain_index",0.315814492491669,0.542763679108263,0.486883606169682,0.0585485916277448
"Malawi","women_folate",5,4,"enet","enet",0.210616288307993,0.373159050869255,0.351448123355128,0.133564182904241
"Malawi","women_b12",1,1,"rf","domain_index",0.614551673411713,0.970132301544487,0.385448326588287,0.0298676984555125
"Malawi","women_b12",1,3,"rf","domain_index",0.522584060133525,0.544648949277093,0.230509362927506,0.134579108527746
"Malawi","women_b12",1,4,"enet","enet",0.283962649781375,0.28184085850712,0.0193301847505767,0.0944337722841873
"Malawi","women_b12",1,5,"enet","enet",0.265630269146453,0.420643755755701,0,0.127142787920072
"Malawi","women_b12",1,2,"rf","domain_index",0.517768190288239,0.825641096983176,0.482231809711761,0.174358903016824
"Malawi","women_b12",2,2,"domain_index","domain_index",0.630201163098202,0.920705907574881,0.19232159394405,0.0792940924251186
"Malawi","women_b12",2,3,"enet","domain_index",0.324716727410367,0.574872032430562,0,0.142183910820128
"Malawi","women_b12",2,1,"enet","enet",0.107308912254325,0.2842407727148,0,0.109063540893484
"Malawi","women_b12",2,4,"rf","enet",0.187153632741677,0.210137028271815,0.00749693614610225,0.124934623553969
"Malawi","women_b12",2,5,"rf","domain_index",0.691795064600415,0.746332933385344,0.305070960727464,0.0834827058592607
"Malawi","women_b12",3,5,"rf","domain_index",0.490041174546648,0.603505917835257,0.248642983529353,0.167053054611693
"Malawi","women_b12",3,1,"rf","domain_index",0.300839076789237,0.571804853008205,0.101427731396964,0.0473303699304923
"Malawi","women_b12",3,4,"rf","domain_index",0.15281356287642,0.673762858365704,0,0
"Malawi","women_b12",3,3,"enet","domain_index",0.412548591951147,0.793026917422128,0.251806611628614,0.191251153035501
"Malawi","women_b12",3,2,"enet","enet",0.178568185937964,0.203046901536903,0.055733198770737,0.0971485749343274
"Malawi","women_b12",4,1,"rf","rf",0.134862886647477,0.330053316705746,0,0.134653506891318
"Malawi","women_b12",4,2,"rf","domain_index",0.634370591649637,0.882355370095193,0.365629408350363,0.117644629904807
"Malawi","women_b12",4,4,"rf","domain_index",0.243648255566551,0.558536267971087,0.216943661994929,0.190055017879484
"Malawi","women_b12",4,3,"rf","domain_index",0.434150145652768,0.758965155317516,0.184695687371887,0.128000002614377
"Malawi","women_b12",4,5,"rf","rf",0.0617021412200059,0.358490673972945,0,0.115741272009807
"Malawi","women_b12",5,2,"rf","domain_index",0.435525848297424,0.612640835763103,0.225186094716528,0.243456972780729
"Malawi","women_b12",5,3,"rf","domain_index",0.30618389755807,0.662527832829722,0.0122874174872127,0.114716763884554
"Malawi","women_b12",5,5,"rf","enet",0.296035775601751,0.4316899715808,0.0675594312410236,0.058799805099218
"Malawi","women_b12",5,1,"enet","enet",0.0732906574932693,0.183563036513226,0,0.186484154096339
"Malawi","women_b12",5,4,"rf","domain_index",0.401263707315811,0.681783181503299,0.160163706102385,0.207490639556503
"Malawi","child_zinc",1,1,"mean","rf",0,0.166511854901301,0.592018371297158,0.219130399474712
"Malawi","child_zinc",1,3,"mean","rf",0,0.11727740416004,1,0.497487839255083
"Malawi","child_zinc",1,4,"rf","domain_index",0.0026409189065265,0.639521547226604,0.075492420184102,0.206606548465734
"Malawi","child_zinc",1,5,"enet","domain_index",0.316168015379156,0.673053583939379,0.683831984620844,0.289614913547344
"Malawi","child_zinc",1,2,"rf","domain_index",0.151400342606947,0.428535746978345,0.414945137007643,0.315160464771759
"Malawi","child_zinc",2,2,"mean","domain_index",0,0.633326198007362,1,0.366673801992638
"Malawi","child_zinc",2,3,"mean","domain_index",0.016143012250812,0.501910103408452,0.908974121145424,0.296928832842064
"Malawi","child_zinc",2,1,"rf","rf",0,0.344837483554886,0,0.0809461592130744
"Malawi","child_zinc",2,4,"rf","rf",0,0.190589784509086,0.296978475001557,0.221771405035504
"Malawi","child_zinc",2,5,"mean","domain_index",0.0390822838785826,0.535265245377971,0.8388044150953,0.407652241139753
"Malawi","child_zinc",3,5,"mean","mean",0,0.424645119267554,1,0.563368407240268
"Malawi","child_zinc",3,1,"mean","rf",0,0.0128459536673324,0.975023411434242,0.271443206617481
"Malawi","child_zinc",3,4,"enet","rf",0,0.0308826824363025,0,0.190161481389223
"Malawi","child_zinc",3,3,"mean","domain_index",0.189275985431631,0.648727673488192,0.810724014568369,0.351272326511808
"Malawi","child_zinc",3,2,"mean","mean",0,0,1,0.532730298020617
"Malawi","child_zinc",4,1,"rf","domain_index",0.135650174870816,0.543043033728873,0,0.0586466942286892
"Malawi","child_zinc",4,2,"mean","rf",0,0.0882514153473082,1,0.184140904209211
"Malawi","child_zinc",4,4,"rf","rf",0,0.339245671883563,0.308319104914472,0
"Malawi","child_zinc",4,3,"mean","domain_index",0.0103367292271696,0.538135096195944,0.84439414068867,0.331540577511508
"Malawi","child_zinc",4,5,"mean","domain_index",0,0.48045053903467,0,0
"Malawi","child_zinc",5,2,"mean","domain_index",0,0.497930190793667,0,0.206847477755267
"Malawi","child_zinc",5,3,"mean","domain_index",0.137430190943288,0.662001270463402,0.737885606006163,0.337998729536598
"Malawi","child_zinc",5,5,"mean","rf",0,0.154558000406437,0.834875412748403,0.419154903295398
"Malawi","child_zinc",5,1,"mean","mean",0,0,0,0.556821910906666
"Malawi","child_zinc",5,4,"mean","domain_index",0,0.520606525491583,1,0.355987211586794
"Malawi","women_zinc",1,1,"mean","rf",0,0.248724053133599,0,0
"Malawi","women_zinc",1,3,"mean","rf",0,0.185786739566012,0.906872608420937,0
"Malawi","women_zinc",1,4,"mean","domain_index",0.0696380475718235,0.575027666585334,0.930361952428176,0.24787743142428
"Malawi","women_zinc",1,5,"mean","domain_index",0.1487030012814,0.786262204497582,0,0
"Malawi","women_zinc",1,2,"mean","rf",0,0.274341419505914,0.901973398679268,0.188055774056079
"Malawi","women_zinc",2,2,"mean","domain_index",0.117402075730324,0.678698453588513,0,0
"Malawi","women_zinc",2,3,"enet","domain_index",0.00282228243544635,0.605922589606028,0.453164011127707,0.394077410393972
"Malawi","women_zinc",2,1,"mean","rf",0,0.281145727903824,0.909375230549707,0
"Malawi","women_zinc",2,4,"mean","domain_index",0,0.442164587531192,1,0
"Malawi","women_zinc",2,5,"enet","domain_index",0,0.460128718328781,0.494708241809438,0.217524272799936
"Malawi","women_zinc",3,5,"mean","domain_index",0,0.703813372298371,1,0.296186627701628
"Malawi","women_zinc",3,1,"enet","domain_index",0,0.403642174860428,0,0.293948422001074
"Malawi","women_zinc",3,4,"mean","domain_index",0,0.542958829803439,1,0.269589632658496
"Malawi","women_zinc",3,3,"mean","domain_index",0,0.394114381681679,0,0
"Malawi","women_zinc",3,2,"mean","domain_index",0.0777216546813435,0.496012641642906,0.792793240035247,0.277646174078566
"Malawi","women_zinc",4,1,"mean","rf",0,0.238202036462719,1,0
"Malawi","women_zinc",4,2,"mean","domain_index",0,0.454285733836156,0,0
"Malawi","women_zinc",4,4,"rf","rf",0.0629937128078864,0.411236589076281,0.409972621449418,0.282310662027504
"Malawi","women_zinc",4,3,"rf","domain_index",0.287143478178166,0.576921207507238,0.643896910711364,0.209633787518329
"Malawi","women_zinc",4,5,"mean","rf",0,0.250799547500341,1,0
"Malawi","women_zinc",5,2,"mean","rf",0,0.34672504126872,0.481570927686832,0.245858368501734
"Malawi","women_zinc",5,3,"mean","domain_index",0,0.484306883715882,1,0
"Malawi","women_zinc",5,5,"mean","domain_index",0,0.374750871846948,1,0.474108398513359
"Malawi","women_zinc",5,1,"mean","domain_index",0.040242258681013,0.597244191970574,0.959757741318987,0.288763947512167
"Malawi","women_zinc",5,4,"mean","domain_index",0,0.6127112363427,1,0.3872887636573
"SierraLeone","child_vitA",1,5,"mean","domain_index",0.423370010983523,0.693329833933734,0.576629989016477,0
"SierraLeone","child_vitA",2,5,"mean","domain_index",0.391535167215414,1,0.608464832784586,0
"SierraLeone","child_vitA",3,5,"enet","mean",0,0.309369350207381,1,0.69063064979262
"SierraLeone","child_vitA",4,5,"mean","domain_index",0,0.743519514819525,0.943819905481246,0
"SierraLeone","child_vitA",5,5,"mean","enet",0,0.428726961372844,0.994477001223083,0.446137087827446
"SierraLeone","women_vitA",1,5,"mean","enet",0,0.118724688038782,0.995340788536055,0.469123728768951
"SierraLeone","women_vitA",2,5,"mean","mean",0,0,1,0.520993072931455
"SierraLeone","women_vitA",3,5,"mean","mean",0,0.160238855500902,1,0.616915691679959
"SierraLeone","women_vitA",4,5,"mean","mean",0,0,1,1
"SierraLeone","women_vitA",5,5,"mean","enet",0,0.0245800874251776,1,0.614999459198491
"SierraLeone","child_iron",1,5,"rf","rf",0,0.221203283451259,0,0.164948735898821
"SierraLeone","child_iron",2,5,"rf","domain_index",0,0.603796967025666,0,0.396203032974334
"SierraLeone","child_iron",3,5,"mean","rf",0,0.130215156586184,0.739717166546848,0.166014821898161
"SierraLeone","child_iron",4,5,"mean","domain_index",0,0.554151912463712,1,0.445848087536288
"SierraLeone","child_iron",5,5,"mean","rf",0,0.0377956561203749,0.799677435614707,0.152431079402353
"SierraLeone","women_iron",1,5,"mean","domain_index",0.300854836725589,0.838160508335327,0.699145163274411,0.161839491664673
"SierraLeone","women_iron",2,5,"mean","mean",0,0.342173235982507,1,0.657826764017493
"SierraLeone","women_iron",3,5,"mean","domain_index",0.349423210816498,0.778213903131108,0,0
"SierraLeone","women_iron",4,5,"enet","enet",0,0.422682907154957,0.0779862891622074,0
"SierraLeone","women_iron",5,5,"rf","domain_index",0.406839387688298,0.755668329850598,0,0
"SierraLeone","women_folate",1,5,"mean","mean",0,0,1,0.454667907317631
"SierraLeone","women_folate",2,5,"mean","enet",0,0,1,0.320769366521327
"SierraLeone","women_folate",3,5,"enet","domain_index",0.520812832806665,0.758037973965249,0,0
"SierraLeone","women_folate",4,5,"domain_index","domain_index",0.705079593383714,0.968911361372865,0,0
"SierraLeone","women_folate",5,5,"rf","domain_index",0.493129693031281,0.905813792146524,0.506870306968719,0.094186207853476
"SierraLeone","women_b12",1,5,"enet","enet",0,0.241771011786848,0.0789356132459271,0.450581333506859
"SierraLeone","women_b12",2,5,"mean","rf",0,0,1,0
"SierraLeone","women_b12",3,5,"mean","domain_index",0.116351436265502,0,0.883648563734498,0
"SierraLeone","women_b12",4,5,"mean","mean",0,0.406821615713505,1,0.593178384286495
"SierraLeone","women_b12",5,5,"rf","rf",0,0,0,0
