"country","outcome","fraction","rep","n_areas","arm","mae","rho"
"Gambia","women_vitA",0.8,13,30,"survey",3.96920766383082,-0.0183037077157129
"Gambia","women_vitA",0.8,13,30,"aug_sp",3.98326541100648,0.0513911793556555
"Gambia","women_vitA",0.8,13,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",0.8,13,30,"aug_idx",3.86069754211711,0.129768594446016
"Gambia","women_vitA",0.8,13,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",0.8,14,30,"survey",4.19988134451246,-0.00434174698930609
"Gambia","women_vitA",0.8,14,30,"aug_sp",4.20303832439642,0.00797853926069537
"Gambia","women_vitA",0.8,14,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",0.8,14,30,"aug_idx",4.14545980772711,0.0776734263320638
"Gambia","women_vitA",0.8,14,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",0.8,15,30,"survey",4.26450429537057,-0.132115223640338
"Gambia","women_vitA",0.8,15,30,"aug_sp",4.27783874366317,-0.142675055014788
"Gambia","women_vitA",0.8,15,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",0.8,15,30,"aug_idx",4.01717285601192,-0.0288635390901627
"Gambia","women_vitA",0.8,15,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",0.8,16,30,"survey",4.14765119342363,0.00258129211375439
"Gambia","women_vitA",0.8,16,30,"aug_sp",4.17836442142159,0.0190076964740096
"Gambia","women_vitA",0.8,16,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",0.8,16,30,"aug_idx",4.0154833771295,0.04974853891963
"Gambia","women_vitA",0.8,16,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",0.8,17,30,"survey",3.83125208845978,0.0537378085499776
"Gambia","women_vitA",0.8,17,30,"aug_sp",3.8769410347157,0.0586657298580542
"Gambia","women_vitA",0.8,17,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",0.8,17,30,"aug_idx",3.80712194998864,-0.0272208986541372
"Gambia","women_vitA",0.8,17,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",0.8,18,30,"survey",4.22539246326254,-0.0675904396173057
"Gambia","women_vitA",0.8,18,30,"aug_sp",4.21255950330991,-0.0147837639242297
"Gambia","women_vitA",0.8,18,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",0.8,18,30,"aug_idx",4.04355978945072,-0.00750921342183094
"Gambia","women_vitA",0.8,18,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",0.8,19,30,"survey",3.72432257596494,0.0192423593934418
"Gambia","women_vitA",0.8,19,30,"aug_sp",3.63062821709122,0.0610123590523764
"Gambia","women_vitA",0.8,19,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",0.8,19,30,"aug_idx",3.54410492344837,0.142675055014788
"Gambia","women_vitA",0.8,19,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",0.8,20,30,"survey",4.12408320352946,-0.0370808661789385
"Gambia","women_vitA",0.8,20,30,"aug_sp",4.05683948077858,-0.0940998306923189
"Gambia","women_vitA",0.8,20,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",0.8,20,30,"aug_idx",3.88866765971673,0.0211196627488995
"Gambia","women_vitA",0.8,20,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",0.8,21,30,"survey",3.81568893343059,0.113811515924625
"Gambia","women_vitA",0.8,21,30,"aug_sp",3.81441126076912,0.137043144948415
"Gambia","women_vitA",0.8,21,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",0.8,21,30,"aug_idx",3.7464782119867,0.147602976322864
"Gambia","women_vitA",0.8,21,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",0.8,22,30,"survey",4.00821872305884,-0.0222929773460606
"Gambia","women_vitA",0.8,22,30,"aug_sp",3.96773792257736,-0.0213543256683317
"Gambia","women_vitA",0.8,22,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",0.8,22,30,"aug_idx",3.80522101773391,0.0448206176115534
"Gambia","women_vitA",0.8,22,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",0.8,23,30,"survey",3.92301789720915,-0.0337989804740858
"Gambia","women_vitA",0.8,23,30,"aug_sp",3.86830512772445,-0.0222929773460606
"Gambia","women_vitA",0.8,23,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",0.8,23,30,"aug_idx",3.75583135579448,0.00187730335545773
"Gambia","women_vitA",0.8,23,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",0.8,24,30,"survey",4.17302296907326,-0.021356701406857
"Gambia","women_vitA",0.8,24,30,"aug_sp",4.1326087178884,0.0143144380853652
"Gambia","women_vitA",0.8,24,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",0.8,24,30,"aug_idx",4.05853544911501,0.0213543256683317
"Gambia","women_vitA",0.8,24,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",0.8,25,30,"survey",4.29438980145193,-0.100212214293714
"Gambia","women_vitA",0.8,25,30,"aug_sp",4.26030536102905,-0.0204156739906029
"Gambia","women_vitA",0.8,25,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",0.8,25,30,"aug_idx",3.99842758216265,0.0042239325497799
"Gambia","women_vitA",0.8,25,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",0.8,26,30,"survey",4.24493332336916,-0.0926918531757256
"Gambia","women_vitA",0.8,26,30,"aug_sp",4.27681024269065,-0.0351994379148325
"Gambia","women_vitA",0.8,26,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",0.8,26,30,"aug_idx",4.14258087168684,-0.0237009548626539
"Gambia","women_vitA",0.8,26,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",0.8,27,30,"survey",3.98005684105442,-0.00985584261615311
"Gambia","women_vitA",0.8,27,30,"aug_sp",3.94746909280177,-0.0288635390901627
"Gambia","women_vitA",0.8,27,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",0.8,27,30,"aug_idx",3.76676758679806,0.0366074154314258
"Gambia","women_vitA",0.8,27,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",0.8,28,30,"survey",4.2227495509611,-0.108661019245877
"Gambia","women_vitA",0.8,28,30,"aug_sp",4.14568628230665,-0.105363650825065
"Gambia","women_vitA",0.8,28,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",0.8,28,30,"aug_idx",4.0188868436882,-0.0891719093842424
"Gambia","women_vitA",0.8,28,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",0.8,29,30,"survey",4.17564354289482,-0.0398926963034769
"Gambia","women_vitA",0.8,29,30,"aug_sp",4.1863658367359,-0.0804893813652504
"Gambia","women_vitA",0.8,29,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",0.8,29,30,"aug_idx",4.01105749734803,-0.0380153929480191
"Gambia","women_vitA",0.8,29,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",0.8,30,30,"survey",4.17407779201894,-0.0435348144062854
"Gambia","women_vitA",0.8,30,30,"aug_sp",4.1415909190244,-0.0741534825405805
"Gambia","women_vitA",0.8,30,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",0.8,30,30,"aug_idx",3.90570219621114,-0.0579617410997576
"Gambia","women_vitA",0.8,30,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",0.8,31,30,"survey",4.00416897773282,-0.00680522466353429
"Gambia","women_vitA",0.8,31,30,"aug_sp",3.97818166278157,0.0274555615735694
"Gambia","women_vitA",0.8,31,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",0.8,31,30,"aug_idx",3.79477457801301,0.0823666847207081
"Gambia","women_vitA",0.8,31,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",0.8,32,30,"survey",4.21186739242107,-0.0603083702940797
"Gambia","women_vitA",0.8,32,30,"aug_sp",4.18043929129672,-0.0420046625783668
"Gambia","women_vitA",0.8,32,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",0.8,32,30,"aug_idx",4.0222368712804,-0.0532684827111132
"Gambia","women_vitA",0.8,32,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",0.8,33,30,"survey",3.95978992349815,0.0420046625783668
"Gambia","women_vitA",0.8,33,30,"aug_sp",3.90034896477059,0.0455246063698501
"Gambia","women_vitA",0.8,33,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",0.8,33,30,"aug_idx",3.67929869682959,0.0938651677728867
"Gambia","women_vitA",0.8,33,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",0.8,34,30,"survey",4.23854425944219,-0.0201832562746121
"Gambia","women_vitA",0.8,34,30,"aug_sp",4.23021670776209,-0.0028159550331866
"Gambia","women_vitA",0.8,34,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",0.8,34,30,"aug_idx",4.13101954448694,0.0309755053650526
"Gambia","women_vitA",0.8,34,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",0.8,35,30,"survey",4.11548085598815,0.0466979209670111
"Gambia","women_vitA",0.8,35,30,"aug_sp",4.1075217611299,0.00657056174410207
"Gambia","women_vitA",0.8,35,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",0.8,35,30,"aug_idx",3.93248328312118,0.0126717976493397
"Gambia","women_vitA",0.8,35,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",0.8,36,30,"survey",4.12480389390022,0.0246396065403828
"Gambia","women_vitA",0.8,36,30,"aug_sp",4.10996113512433,-0.0340261233176714
"Gambia","women_vitA",0.8,36,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",0.8,36,30,"aug_idx",3.91850632420584,0.00305061795261882
"Gambia","women_vitA",0.8,36,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",0.8,37,30,"survey",3.97601410302003,0.085426805627428
"Gambia","women_vitA",0.8,37,30,"aug_sp",3.94689878912422,0.0687562353936395
"Gambia","women_vitA",0.8,37,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",0.8,37,30,"aug_idx",3.76488390180552,0.116158145118947
"Gambia","women_vitA",0.8,37,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",0.8,38,30,"survey",3.91423074876822,0.0523298310333843
"Gambia","women_vitA",0.8,38,30,"aug_sp",3.88994707780341,0.0309755053650526
"Gambia","women_vitA",0.8,38,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",0.8,38,30,"aug_idx",3.72126641851061,0.0835399993178692
"Gambia","women_vitA",0.8,38,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",0.8,39,30,"survey",4.39734080068365,-0.127421965251694
"Gambia","women_vitA",0.8,39,30,"aug_sp",4.40201723750231,-0.126248650654533
"Gambia","women_vitA",0.8,39,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",0.8,39,30,"aug_idx",4.15274700178666,-0.112638201327464
"Gambia","women_vitA",0.8,39,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",0.8,40,30,"survey",4.27505127597763,0.0159570785213907
"Gambia","women_vitA",0.8,40,30,"aug_sp",4.29466212359767,0.0394233704646124
"Gambia","women_vitA",0.8,40,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",0.8,40,30,"aug_idx",4.14082498946423,0.0621856736495375
"Gambia","women_vitA",0.8,40,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",1,1,30,"survey",4.14056765632625,-0.0718308275898776
"Gambia","women_vitA",1,1,30,"aug_sp",4.10956424931828,-0.0542071343888421
"Gambia","women_vitA",1,1,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",1,1,30,"aug_idx",3.92910801091085,-0.0436473030143923
"Gambia","women_vitA",1,1,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",1,2,30,"survey",4.14056765632625,-0.0718308275898776
"Gambia","women_vitA",1,2,30,"aug_sp",4.10956424931828,-0.0542071343888421
"Gambia","women_vitA",1,2,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",1,2,30,"aug_idx",3.92910801091085,-0.0436473030143923
"Gambia","women_vitA",1,2,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",1,3,30,"survey",4.14056765632625,-0.0718308275898776
"Gambia","women_vitA",1,3,30,"aug_sp",4.10956424931828,-0.0542071343888421
"Gambia","women_vitA",1,3,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",1,3,30,"aug_idx",3.92910801091085,-0.0436473030143923
"Gambia","women_vitA",1,3,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",1,4,30,"survey",4.14056765632625,-0.0718308275898776
"Gambia","women_vitA",1,4,30,"aug_sp",4.10956424931828,-0.0542071343888421
"Gambia","women_vitA",1,4,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",1,4,30,"aug_idx",3.92910801091085,-0.0436473030143923
"Gambia","women_vitA",1,4,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",1,5,30,"survey",4.14056765632625,-0.0718308275898776
"Gambia","women_vitA",1,5,30,"aug_sp",4.10956424931828,-0.0542071343888421
"Gambia","women_vitA",1,5,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",1,5,30,"aug_idx",3.92910801091085,-0.0436473030143923
"Gambia","women_vitA",1,5,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",1,6,30,"survey",4.14056765632625,-0.0718308275898776
"Gambia","women_vitA",1,6,30,"aug_sp",4.10956424931828,-0.0542071343888421
"Gambia","women_vitA",1,6,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",1,6,30,"aug_idx",3.92910801091085,-0.0436473030143923
"Gambia","women_vitA",1,6,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",1,7,30,"survey",4.14056765632625,-0.0718308275898776
"Gambia","women_vitA",1,7,30,"aug_sp",4.10956424931828,-0.0542071343888421
"Gambia","women_vitA",1,7,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",1,7,30,"aug_idx",3.92910801091085,-0.0436473030143923
"Gambia","women_vitA",1,7,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",1,8,30,"survey",4.14056765632625,-0.0718308275898776
"Gambia","women_vitA",1,8,30,"aug_sp",4.10956424931828,-0.0542071343888421
"Gambia","women_vitA",1,8,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",1,8,30,"aug_idx",3.92910801091085,-0.0436473030143923
"Gambia","women_vitA",1,8,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",1,9,30,"survey",4.14056765632625,-0.0718308275898776
"Gambia","women_vitA",1,9,30,"aug_sp",4.10956424931828,-0.0542071343888421
"Gambia","women_vitA",1,9,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",1,9,30,"aug_idx",3.92910801091085,-0.0436473030143923
"Gambia","women_vitA",1,9,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",1,10,30,"survey",4.14056765632625,-0.0718308275898776
"Gambia","women_vitA",1,10,30,"aug_sp",4.10956424931828,-0.0542071343888421
"Gambia","women_vitA",1,10,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",1,10,30,"aug_idx",3.92910801091085,-0.0436473030143923
"Gambia","women_vitA",1,10,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",1,11,30,"survey",4.14056765632625,-0.0718308275898776
"Gambia","women_vitA",1,11,30,"aug_sp",4.10956424931828,-0.0542071343888421
"Gambia","women_vitA",1,11,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",1,11,30,"aug_idx",3.92910801091085,-0.0436473030143923
"Gambia","women_vitA",1,11,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",1,12,30,"survey",4.14056765632625,-0.0718308275898776
"Gambia","women_vitA",1,12,30,"aug_sp",4.10956424931828,-0.0542071343888421
"Gambia","women_vitA",1,12,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",1,12,30,"aug_idx",3.92910801091085,-0.0436473030143923
"Gambia","women_vitA",1,12,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",1,13,30,"survey",4.14056765632625,-0.0718308275898776
"Gambia","women_vitA",1,13,30,"aug_sp",4.10956424931828,-0.0542071343888421
"Gambia","women_vitA",1,13,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",1,13,30,"aug_idx",3.92910801091085,-0.0436473030143923
"Gambia","women_vitA",1,13,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",1,14,30,"survey",4.14056765632625,-0.0718308275898776
"Gambia","women_vitA",1,14,30,"aug_sp",4.10956424931828,-0.0542071343888421
"Gambia","women_vitA",1,14,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",1,14,30,"aug_idx",3.92910801091085,-0.0436473030143923
"Gambia","women_vitA",1,14,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",1,15,30,"survey",4.14056765632625,-0.0718308275898776
"Gambia","women_vitA",1,15,30,"aug_sp",4.10956424931828,-0.0542071343888421
"Gambia","women_vitA",1,15,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",1,15,30,"aug_idx",3.92910801091085,-0.0436473030143923
"Gambia","women_vitA",1,15,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",1,16,30,"survey",4.14056765632625,-0.0718308275898776
"Gambia","women_vitA",1,16,30,"aug_sp",4.10956424931828,-0.0542071343888421
"Gambia","women_vitA",1,16,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",1,16,30,"aug_idx",3.92910801091085,-0.0436473030143923
"Gambia","women_vitA",1,16,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",1,17,30,"survey",4.14056765632625,-0.0718308275898776
"Gambia","women_vitA",1,17,30,"aug_sp",4.10956424931828,-0.0542071343888421
"Gambia","women_vitA",1,17,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",1,17,30,"aug_idx",3.92910801091085,-0.0436473030143923
"Gambia","women_vitA",1,17,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",1,18,30,"survey",4.14056765632625,-0.0718308275898776
"Gambia","women_vitA",1,18,30,"aug_sp",4.10956424931828,-0.0542071343888421
"Gambia","women_vitA",1,18,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",1,18,30,"aug_idx",3.92910801091085,-0.0436473030143923
"Gambia","women_vitA",1,18,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",1,19,30,"survey",4.14056765632625,-0.0718308275898776
"Gambia","women_vitA",1,19,30,"aug_sp",4.10956424931828,-0.0542071343888421
"Gambia","women_vitA",1,19,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",1,19,30,"aug_idx",3.92910801091085,-0.0436473030143923
"Gambia","women_vitA",1,19,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",1,20,30,"survey",4.14056765632625,-0.0718308275898776
"Gambia","women_vitA",1,20,30,"aug_sp",4.10956424931828,-0.0542071343888421
"Gambia","women_vitA",1,20,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",1,20,30,"aug_idx",3.92910801091085,-0.0436473030143923
"Gambia","women_vitA",1,20,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",1,21,30,"survey",4.14056765632625,-0.0718308275898776
"Gambia","women_vitA",1,21,30,"aug_sp",4.10956424931828,-0.0542071343888421
"Gambia","women_vitA",1,21,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",1,21,30,"aug_idx",3.92910801091085,-0.0436473030143923
"Gambia","women_vitA",1,21,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",1,22,30,"survey",4.14056765632625,-0.0718308275898776
"Gambia","women_vitA",1,22,30,"aug_sp",4.10956424931828,-0.0542071343888421
"Gambia","women_vitA",1,22,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",1,22,30,"aug_idx",3.92910801091085,-0.0436473030143923
"Gambia","women_vitA",1,22,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",1,23,30,"survey",4.14056765632625,-0.0718308275898776
"Gambia","women_vitA",1,23,30,"aug_sp",4.10956424931828,-0.0542071343888421
"Gambia","women_vitA",1,23,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",1,23,30,"aug_idx",3.92910801091085,-0.0436473030143923
"Gambia","women_vitA",1,23,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",1,24,30,"survey",4.14056765632625,-0.0718308275898776
"Gambia","women_vitA",1,24,30,"aug_sp",4.10956424931828,-0.0542071343888421
"Gambia","women_vitA",1,24,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",1,24,30,"aug_idx",3.92910801091085,-0.0436473030143923
"Gambia","women_vitA",1,24,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",1,25,30,"survey",4.14056765632625,-0.0718308275898776
"Gambia","women_vitA",1,25,30,"aug_sp",4.10956424931828,-0.0542071343888421
"Gambia","women_vitA",1,25,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",1,25,30,"aug_idx",3.92910801091085,-0.0436473030143923
"Gambia","women_vitA",1,25,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",1,26,30,"survey",4.14056765632625,-0.0718308275898776
"Gambia","women_vitA",1,26,30,"aug_sp",4.10956424931828,-0.0542071343888421
"Gambia","women_vitA",1,26,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",1,26,30,"aug_idx",3.92910801091085,-0.0436473030143923
"Gambia","women_vitA",1,26,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",1,27,30,"survey",4.14056765632625,-0.0718308275898776
"Gambia","women_vitA",1,27,30,"aug_sp",4.10956424931828,-0.0542071343888421
"Gambia","women_vitA",1,27,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",1,27,30,"aug_idx",3.92910801091085,-0.0436473030143923
"Gambia","women_vitA",1,27,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",1,28,30,"survey",4.14056765632625,-0.0718308275898776
"Gambia","women_vitA",1,28,30,"aug_sp",4.10956424931828,-0.0542071343888421
"Gambia","women_vitA",1,28,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",1,28,30,"aug_idx",3.92910801091085,-0.0436473030143923
"Gambia","women_vitA",1,28,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",1,29,30,"survey",4.14056765632625,-0.0718308275898776
"Gambia","women_vitA",1,29,30,"aug_sp",4.10956424931828,-0.0542071343888421
"Gambia","women_vitA",1,29,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",1,29,30,"aug_idx",3.92910801091085,-0.0436473030143923
"Gambia","women_vitA",1,29,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",1,30,30,"survey",4.14056765632625,-0.0718308275898776
"Gambia","women_vitA",1,30,30,"aug_sp",4.10956424931828,-0.0542071343888421
"Gambia","women_vitA",1,30,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",1,30,30,"aug_idx",3.92910801091085,-0.0436473030143923
"Gambia","women_vitA",1,30,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",1,31,30,"survey",4.14056765632625,-0.0718308275898776
"Gambia","women_vitA",1,31,30,"aug_sp",4.10956424931828,-0.0542071343888421
"Gambia","women_vitA",1,31,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",1,31,30,"aug_idx",3.92910801091085,-0.0436473030143923
"Gambia","women_vitA",1,31,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",1,32,30,"survey",4.14056765632625,-0.0718308275898776
"Gambia","women_vitA",1,32,30,"aug_sp",4.10956424931828,-0.0542071343888421
"Gambia","women_vitA",1,32,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",1,32,30,"aug_idx",3.92910801091085,-0.0436473030143923
"Gambia","women_vitA",1,32,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",1,33,30,"survey",4.14056765632625,-0.0718308275898776
"Gambia","women_vitA",1,33,30,"aug_sp",4.10956424931828,-0.0542071343888421
"Gambia","women_vitA",1,33,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",1,33,30,"aug_idx",3.92910801091085,-0.0436473030143923
"Gambia","women_vitA",1,33,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",1,34,30,"survey",4.14056765632625,-0.0718308275898776
"Gambia","women_vitA",1,34,30,"aug_sp",4.10956424931828,-0.0542071343888421
"Gambia","women_vitA",1,34,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",1,34,30,"aug_idx",3.92910801091085,-0.0436473030143923
"Gambia","women_vitA",1,34,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",1,35,30,"survey",4.14056765632625,-0.0718308275898776
"Gambia","women_vitA",1,35,30,"aug_sp",4.10956424931828,-0.0542071343888421
"Gambia","women_vitA",1,35,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",1,35,30,"aug_idx",3.92910801091085,-0.0436473030143923
"Gambia","women_vitA",1,35,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",1,36,30,"survey",4.14056765632625,-0.0718308275898776
"Gambia","women_vitA",1,36,30,"aug_sp",4.10956424931828,-0.0542071343888421
"Gambia","women_vitA",1,36,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",1,36,30,"aug_idx",3.92910801091085,-0.0436473030143923
"Gambia","women_vitA",1,36,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",1,37,30,"survey",4.14056765632625,-0.0718308275898776
"Gambia","women_vitA",1,37,30,"aug_sp",4.10956424931828,-0.0542071343888421
"Gambia","women_vitA",1,37,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",1,37,30,"aug_idx",3.92910801091085,-0.0436473030143923
"Gambia","women_vitA",1,37,30,"alone_idx",3.05723937671932,0.447032861518373
"Gambia","women_vitA",1,38,30,"survey",4.14056765632625,-0.0718308275898776
"Gambia","women_vitA",1,38,30,"aug_sp",4.10956424931828,-0.0542071343888421
"Gambia","women_vitA",1,38,30,"alone_sp",3.0647544323102,0.397518985518175
"Gambia","women_vitA",1,38,30,"aug_idx",3.92910801091085,-0.0436473030143923
"Gambia","women_vitA",1,38,30,"alone_idx",3.05723937671932,0.447032861518373
