"estimand","target","arm","cells","scored","mean_spearman","median_spearman","cells_positive","mean_wmae"
"region","level","ridge_min",2,2,0.121409564773639,0.121409564773639,2,0.15552891079758
"region","level","domain_enet",2,2,0.224329299409492,0.224329299409492,2,0.152792177904136
"region","prev","domain_index",2,2,0.0746532718840744,0.0746532718840744,2,7.95163185415834
"region","prev","sl_disc",2,2,0.0103780851902721,0.0103780851902721,1,6.28605430903748
"region","prev","sl_nnls",2,2,0.0623054811356885,0.0623054811356885,1,6.31320435050215
"region","prev","sl_rank_disc",2,2,0.0976276858104827,0.0976276858104827,1,6.16890689173794
"region","prev","sl_rank_nnls",2,2,0.0852900533968087,0.0852900533968087,2,6.4593421557111
"region","prev","sl_lrn_mean",2,2,-0.474225728451155,-0.474225728451155,0,6.1867587162498
"region","prev","sl_lrn_lasso",2,2,0.00367367726070783,0.00367367726070783,1,5.91007073220734
"region","prev","sl_lrn_enet",2,2,0.133548542636074,0.133548542636074,1,5.87395221562294
"region","prev","sl_lrn_ridge",2,2,-0.0492569712260172,-0.0492569712260172,1,6.07863117106317
"region","prev","sl_lrn_ranger",2,2,0.0192564184107234,0.0192564184107234,1,6.33755029692461
"region","prev","sl_lrn_xgb",2,2,0.159774936775754,0.159774936775754,2,6.03244251400048
"region","prev","sl_lrn_domain_index",2,2,0.0700845105204392,0.0700845105204392,2,8.11156448233612
"region","prev","sl_lrn_domain_pc_ridge",2,2,-0.0726723583920373,-0.0726723583920373,1,5.97773308167336
"region","prev","sl_lrn_domain_pc_enet",2,2,-0.15487682332178,-0.15487682332178,1,6.33435925576529
"region","prev","sl_lrn_domain_pc1_ols",2,2,-0.117820834422291,-0.117820834422291,0,7.75216975318851
"region","prev","sl_lrn_hapc",2,2,0.0537250658493441,0.0537250658493441,1,6.39401072803485
"region","prev","sl_lrn_hapc_lasso",2,2,0.106659148633145,0.106659148633145,2,6.13468435940696
"region","prev","sl_lrn_spatial_gam",2,2,0.00655086932806766,0.00655086932806766,1,6.51901309558256
"region","prev","sl_lrn_spatial_plus_domain",2,2,0.0129854496830414,0.0129854496830414,1,6.72218462117268
"region","prev","ridge_min",2,2,-0.170173608228356,-0.170173608228356,0,6.49371437515691
"region","prev","domain_enet",2,2,-0.137207724974593,-0.137207724974593,1,6.28776324848212
