country,outcome,replicate,n_regions_total,n_regions_anchored,fraction_clusters,clusters_retained,n_retained,pct_survey_used,mae_admin2_pp,bias_admin2_pp,mae_admin1_pp,bias_admin1_pp
Sierra Leone,child_vitA,6,4,2,0.75,24,213,43.8,5.088,1.004,0.596,0.267
Sierra Leone,child_vitA,7,4,2,0.75,20,142,29.2,5.347,-2.44,3.027,-3.027
Sierra Leone,child_vitA,8,4,2,0.75,20,141,29,5.373,0.996,1.211,0.623
Sierra Leone,child_vitA,9,4,2,0.75,20,150,30.9,5.509,1.018,1.973,-0.058
Sierra Leone,child_vitA,10,4,2,0.75,20,148,30.5,5.959,1.856,1.141,1.125
Sierra Leone,child_vitA,11,4,2,0.75,20,138,28.4,5.326,-0.309,1.463,-1.202
Sierra Leone,child_vitA,12,4,2,0.75,20,174,35.8,5.89,-1.196,1.692,-1.692
Sierra Leone,child_vitA,13,4,2,0.75,24,205,42.2,5.806,1.828,1.472,0.797
Sierra Leone,child_vitA,14,4,2,0.75,20,144,29.6,5.497,0.519,0.9,-0.028
Sierra Leone,child_vitA,15,4,2,0.75,24,198,40.7,6.331,2.207,1.551,1.551
Sierra Leone,child_vitA,16,4,2,0.75,24,225,46.3,6.195,3.29,2.597,2.597
Sierra Leone,child_vitA,17,4,2,0.75,24,227,46.7,5.615,1.249,0.877,0.576
Sierra Leone,child_vitA,18,4,2,0.75,20,176,36.2,5.873,0.631,0.921,-0.027
Sierra Leone,child_vitA,19,4,2,0.75,24,191,39.3,6.069,1.405,1.77,1.037
Sierra Leone,child_vitA,20,4,2,0.75,20,159,32.7,5.954,0.349,1.301,-0.203
Sierra Leone,child_vitA,21,4,2,0.75,24,183,37.7,6.332,2.81,2.825,1.553
Sierra Leone,child_vitA,22,4,2,0.75,20,164,33.7,6.088,-2.12,2.658,-2.658
Sierra Leone,child_vitA,23,4,2,0.75,24,229,47.1,5.397,0.591,0.863,-0.042
Sierra Leone,child_vitA,24,4,2,0.75,24,218,44.9,5.645,1.821,1.176,1.176
Sierra Leone,child_vitA,25,4,2,0.75,24,204,42,5.999,1.204,0.747,0.56
Sierra Leone,child_vitA,1,4,2,1,28,233,47.9,5.443,-0.286,0.951,-0.951
Sierra Leone,child_vitA,2,4,2,1,28,194,39.9,5.144,0.138,0.465,-0.429
Sierra Leone,child_vitA,3,4,2,1,32,292,60.1,5.55,1.084,0.507,0.39
Sierra Leone,child_vitA,4,4,2,1,28,205,42.2,5.521,0.51,0.646,-0.062
Sierra Leone,child_vitA,5,4,2,1,28,194,39.9,5.144,0.138,0.465,-0.429
Sierra Leone,child_vitA,6,4,2,1,28,205,42.2,5.521,0.51,0.646,-0.062
Sierra Leone,child_vitA,7,4,2,1,28,233,47.9,5.443,-0.286,0.951,-0.951
Sierra Leone,child_vitA,8,4,2,1,28,194,39.9,5.144,0.138,0.465,-0.429
Sierra Leone,child_vitA,9,4,2,1,32,292,60.1,5.55,1.084,0.507,0.39
Sierra Leone,child_vitA,10,4,2,1,32,281,57.8,5.221,0.923,0.326,0.125
Sierra Leone,child_vitA,11,4,2,1,32,253,52.1,5.558,1.772,1.034,1.034
Sierra Leone,child_vitA,12,4,2,1,32,253,52.1,5.558,1.772,1.034,1.034
Sierra Leone,child_vitA,13,4,2,1,32,253,52.1,5.558,1.772,1.034,1.034
Sierra Leone,child_vitA,14,4,2,1,28,233,47.9,5.443,-0.286,0.951,-0.951
Sierra Leone,child_vitA,15,4,2,1,32,253,52.1,5.558,1.772,1.034,1.034
Sierra Leone,child_vitA,16,4,2,1,28,205,42.2,5.521,0.51,0.646,-0.062
Sierra Leone,child_vitA,17,4,2,1,32,281,57.8,5.221,0.923,0.326,0.125
Sierra Leone,child_vitA,18,4,2,1,32,292,60.1,5.55,1.084,0.507,0.39
Sierra Leone,child_vitA,19,4,2,1,28,233,47.9,5.443,-0.286,0.951,-0.951
Sierra Leone,child_vitA,20,4,2,1,32,253,52.1,5.558,1.772,1.034,1.034
Sierra Leone,child_vitA,21,4,2,1,28,233,47.9,5.443,-0.286,0.951,-0.951
Sierra Leone,child_vitA,22,4,2,1,28,205,42.2,5.521,0.51,0.646,-0.062
Sierra Leone,child_vitA,23,4,2,1,28,194,39.9,5.144,0.138,0.465,-0.429
Sierra Leone,child_vitA,24,4,2,1,28,205,42.2,5.521,0.51,0.646,-0.062
Sierra Leone,child_vitA,25,4,2,1,32,281,57.8,5.221,0.923,0.326,0.125
Sierra Leone,child_vitA,1,4,3,0.25,12,102,21,7.042,-4.94,5.815,-5.815
Sierra Leone,child_vitA,2,4,3,0.25,12,100,20.6,8.317,3.251,4.103,1.651
Sierra Leone,child_vitA,3,4,3,0.25,12,99,20.4,11.46,7.648,7.888,7.888
Sierra Leone,child_vitA,4,4,3,0.25,12,102,21,9.138,5.942,5.427,5.427
Sierra Leone,child_vitA,5,4,3,0.25,12,92,18.9,7.745,-3.816,4.869,-4.321
Sierra Leone,child_vitA,6,4,3,0.25,12,109,22.4,8.73,2.955,5.116,4.107
Sierra Leone,child_vitA,7,4,3,0.25,12,124,25.5,7.31,-3.258,5.325,-3.512
Sierra Leone,child_vitA,8,4,3,0.25,12,73,15,7.117,3.969,4.619,3.211
Sierra Leone,child_vitA,9,4,3,0.25,12,93,19.1,5.963,-2.997,4.204,-4.204
Sierra Leone,child_vitA,10,4,3,0.25,12,80,16.5,7.566,2.395,3.471,2.07
Sierra Leone,child_vitA,11,4,3,0.25,12,113,23.3,6.245,1.683,2.786,-0.036
Sierra Leone,child_vitA,12,4,3,0.25,12,93,19.1,9.937,5.743,4.504,4.504
Sierra Leone,child_vitA,13,4,3,0.25,12,81,16.7,6.5,-0.549,3.695,0.012
Sierra Leone,child_vitA,14,4,3,0.25,12,83,17.1,9.245,-0.008,4.196,-1.094
Sierra Leone,child_vitA,15,4,3,0.25,12,91,18.7,6.259,-0.914,4.86,-0.438
Sierra Leone,child_vitA,16,4,3,0.25,12,80,16.5,9.221,1.178,5.903,-1.839
Sierra Leone,child_vitA,17,4,3,0.25,12,104,21.4,6.88,-1.539,2.66,-2.66
Sierra Leone,child_vitA,18,4,3,0.25,12,104,21.4,8.672,4.94,6.841,3.977
Sierra Leone,child_vitA,19,4,3,0.25,12,84,17.3,5.959,-2.707,4.23,-4.23
Sierra Leone,child_vitA,20,4,3,0.25,12,118,24.3,6.653,-1.161,2.083,-2.083
Sierra Leone,child_vitA,21,4,3,0.25,12,97,20,9.903,4.622,5.897,5.897
Sierra Leone,child_vitA,22,4,3,0.25,12,100,20.6,9.574,6.85,6.824,6.314
Sierra Leone,child_vitA,23,4,3,0.25,12,106,21.8,6.521,2.799,2.516,2.516
Sierra Leone,child_vitA,24,4,3,0.25,12,90,18.5,9.21,6.235,6.39,4.966
Sierra Leone,child_vitA,25,4,3,0.25,12,88,18.1,9.452,7.1,6.034,6.034
Sierra Leone,child_vitA,1,4,3,0.5,23,191,39.3,5.747,3.294,2.095,1.934
Sierra Leone,child_vitA,2,4,3,0.5,23,229,47.1,6.325,0.924,1.46,0.22
Sierra Leone,child_vitA,3,4,3,0.5,21,157,32.3,7.087,0.056,5.11,-0.802
Sierra Leone,child_vitA,4,4,3,0.5,23,196,40.3,9.075,4.124,6.426,1.951
Sierra Leone,child_vitA,5,4,3,0.5,23,184,37.9,6.631,0.69,0.663,0.168
Sierra Leone,child_vitA,6,4,3,0.5,23,179,36.8,7.235,0.974,3.442,-0.043
Sierra Leone,child_vitA,7,4,3,0.5,23,186,38.3,6.152,0.567,2.448,1.071
Sierra Leone,child_vitA,8,4,3,0.5,23,181,37.2,7.11,-2.034,2.792,-1.807
Sierra Leone,child_vitA,9,4,3,0.5,23,196,40.3,5.973,-2.785,3.237,-3.237
Sierra Leone,child_vitA,10,4,3,0.5,23,198,40.7,7.224,2.759,2.064,2.064
Sierra Leone,child_vitA,11,4,3,0.5,23,178,36.6,6.517,2.135,1.817,1.817
Sierra Leone,child_vitA,12,4,3,0.5,23,173,35.6,6.264,-0.901,2.059,-1.445
Sierra Leone,child_vitA,13,4,3,0.5,23,189,38.9,7.647,4.061,2.877,2.837
Sierra Leone,child_vitA,14,4,3,0.5,23,182,37.4,7.319,3.345,2.793,2.557
Sierra Leone,child_vitA,15,4,3,0.5,23,194,39.9,7.651,2.942,3.605,1.954
Sierra Leone,child_vitA,16,4,3,0.5,23,193,39.7,5.681,0.119,3.533,-0.994
Sierra Leone,child_vitA,17,4,3,0.5,23,217,44.7,6.279,0.657,2.695,0.189
Sierra Leone,child_vitA,18,4,3,0.5,23,209,43,6.205,-0.559,1.468,-1.447
Sierra Leone,child_vitA,19,4,3,0.5,23,203,41.8,5.429,1.859,1.398,0.896
Sierra Leone,child_vitA,20,4,3,0.5,23,181,37.2,7.188,-1.079,1.977,-1.977
Sierra Leone,child_vitA,21,4,3,0.5,23,192,39.5,4.96,-1.748,2.552,-2.515
Sierra Leone,child_vitA,22,4,3,0.5,21,157,32.3,6.474,-2.78,3.499,-3.499
Sierra Leone,child_vitA,23,4,3,0.5,23,189,38.9,6.214,-0.329,1.152,-0.653
Sierra Leone,child_vitA,24,4,3,0.5,23,180,37,6.16,-1.496,3.757,-2.712
Sierra Leone,child_vitA,25,4,3,0.5,21,147,30.2,6.784,-1.397,3.729,-1.567
Sierra Leone,child_vitA,1,4,3,0.75,34,291,59.9,6.82,3.496,2.9,2.9
Sierra Leone,child_vitA,2,4,3,0.75,34,277,57,5.805,1.125,2.286,-0.157
Sierra Leone,child_vitA,3,4,3,0.75,34,302,62.1,6.738,-1.207,3.091,-2.092
Sierra Leone,child_vitA,4,4,3,0.75,34,303,62.3,5.782,-0.94,1.878,-1.808
Sierra Leone,child_vitA,5,4,3,0.75,34,277,57,6.034,0.641,1.911,-0.625
Sierra Leone,child_vitA,6,4,3,0.75,34,278,57.2,5.856,0.399,1.667,-0.431
Sierra Leone,child_vitA,7,4,3,0.75,30,214,44,6.74,-0.173,0.871,-0.285
Sierra Leone,child_vitA,8,4,3,0.75,34,269,55.3,5.682,1.836,0.923,0.923
Sierra Leone,child_vitA,9,4,3,0.75,34,260,53.5,5.487,0.858,1.578,0.655
Sierra Leone,child_vitA,10,4,3,0.75,34,279,57.4,5.666,-0.189,1.538,-1.22
Sierra Leone,child_vitA,11,4,3,0.75,34,299,61.5,5.57,-1.251,2.212,-2.058
Sierra Leone,child_vitA,12,4,3,0.75,34,297,61.1,5.325,-0.355,1.363,-1.152
Sierra Leone,child_vitA,13,4,3,0.75,34,274,56.4,6.547,-0.051,1.928,-0.191
Sierra Leone,child_vitA,14,4,3,0.75,30,225,46.3,6.831,2.123,2.046,1.47
Sierra Leone,child_vitA,15,4,3,0.75,34,313,64.4,6.402,0.524,1.449,-0.111
Sierra Leone,child_vitA,16,4,3,0.75,34,316,65,6.25,0.058,0.861,-0.677
Sierra Leone,child_vitA,17,4,3,0.75,34,262,53.9,6.437,2.13,1.39,1.39
Sierra Leone,child_vitA,18,4,3,0.75,34,273,56.2,6.393,0.763,0.499,-0.149
Sierra Leone,child_vitA,19,4,3,0.75,34,285,58.6,6.234,0.725,1.441,0.032
Sierra Leone,child_vitA,20,4,3,0.75,34,262,53.9,6.125,0.53,1.059,-0.442
Sierra Leone,child_vitA,21,4,3,0.75,34,302,62.1,5.626,-0.702,1.744,-1.418
Sierra Leone,child_vitA,22,4,3,0.75,34,256,52.7,6.495,2.097,1.402,1.129
Sierra Leone,child_vitA,23,4,3,0.75,34,290,59.7,6.336,0.983,1.12,0.253
Sierra Leone,child_vitA,24,4,3,0.75,34,269,55.3,5.457,1.858,1.829,1.548
Sierra Leone,child_vitA,25,4,3,0.75,34,267,54.9,6.673,1.575,1.014,0.962
Sierra Leone,child_vitA,1,4,3,1,46,375,77.2,5.923,1.135,0.459,0.459
Sierra Leone,child_vitA,2,4,3,1,46,364,74.9,5.601,1.012,0.245,0.245
Sierra Leone,child_vitA,3,4,3,1,42,316,65,5.787,0.085,0.455,-0.455
Sierra Leone,child_vitA,4,4,3,1,46,375,77.2,5.923,1.135,0.459,0.459
Sierra Leone,child_vitA,5,4,3,1,46,364,74.9,5.601,1.012,0.245,0.245
Sierra Leone,child_vitA,6,4,3,1,46,403,82.9,5.742,0.603,0.172,-0.172
Sierra Leone,child_vitA,7,4,3,1,46,403,82.9,5.742,0.603,0.172,-0.172
Sierra Leone,child_vitA,8,4,3,1,42,316,65,5.787,0.085,0.455,-0.455
Sierra Leone,child_vitA,9,4,3,1,42,316,65,5.787,0.085,0.455,-0.455
Sierra Leone,child_vitA,10,4,3,1,42,316,65,5.787,0.085,0.455,-0.455
Sierra Leone,child_vitA,11,4,3,1,42,316,65,5.787,0.085,0.455,-0.455
Sierra Leone,child_vitA,12,4,3,1,46,403,82.9,5.742,0.603,0.172,-0.172
Sierra Leone,child_vitA,13,4,3,1,46,364,74.9,5.601,1.012,0.245,0.245
Sierra Leone,child_vitA,14,4,3,1,46,403,82.9,5.742,0.603,0.172,-0.172
Sierra Leone,child_vitA,15,4,3,1,42,316,65,5.787,0.085,0.455,-0.455
Sierra Leone,child_vitA,16,4,3,1,46,375,77.2,5.923,1.135,0.459,0.459
Sierra Leone,child_vitA,17,4,3,1,46,403,82.9,5.742,0.603,0.172,-0.172
Sierra Leone,child_vitA,18,4,3,1,46,364,74.9,5.601,1.012,0.245,0.245
Sierra Leone,child_vitA,19,4,3,1,42,316,65,5.787,0.085,0.455,-0.455
Sierra Leone,child_vitA,20,4,3,1,42,316,65,5.787,0.085,0.455,-0.455
Sierra Leone,child_vitA,21,4,3,1,42,316,65,5.787,0.085,0.455,-0.455
Sierra Leone,child_vitA,22,4,3,1,46,375,77.2,5.923,1.135,0.459,0.459
Sierra Leone,child_vitA,23,4,3,1,46,375,77.2,5.923,1.135,0.459,0.459
Sierra Leone,child_vitA,24,4,3,1,46,375,77.2,5.923,1.135,0.459,0.459
Sierra Leone,child_vitA,25,4,3,1,42,316,65,5.787,0.085,0.455,-0.455
Sierra Leone,child_vitA,1,4,4,0.25,16,138,28.4,6.997,-3.311,4.6,-3.549
Sierra Leone,child_vitA,2,4,4,0.25,16,120,24.7,9.537,-3.369,5.431,-4.223
Sierra Leone,child_vitA,3,4,4,0.25,16,128,26.3,7.71,-0.349,2.944,-2.349
Sierra Leone,child_vitA,4,4,4,0.25,16,125,25.7,7.429,-1.028,3.966,-0.808
Sierra Leone,child_vitA,5,4,4,0.25,16,104,21.4,13.22,5.108,9.658,6.095
Sierra Leone,child_vitA,6,4,4,0.25,16,127,26.1,6.145,1.174,4.074,-1.653
Sierra Leone,child_vitA,7,4,4,0.25,16,126,25.9,13.523,5.156,9.865,5.98
Sierra Leone,child_vitA,8,4,4,0.25,16,134,27.6,6.465,-0.684,2.596,-1.162
Sierra Leone,child_vitA,9,4,4,0.25,16,121,24.9,8.534,4.09,5.771,3.662
Sierra Leone,child_vitA,10,4,4,0.25,16,131,27,6.878,0.825,4.59,0.028
Sierra Leone,child_vitA,11,4,4,0.25,16,128,26.3,7.386,1.98,3.176,2.668
Sierra Leone,child_vitA,12,4,4,0.25,16,108,22.2,7.749,-3.161,4.395,-4.302
Sierra Leone,child_vitA,13,4,4,0.25,16,136,28,8.841,2.553,5.152,4.103
Sierra Leone,child_vitA,14,4,4,0.25,16,115,23.7,11.229,3.738,5.698,2.427
Sierra Leone,child_vitA,15,4,4,0.25,16,151,31.1,9.028,4.904,5.248,5.003
Sierra Leone,child_vitA,16,4,4,0.25,16,132,27.2,5.487,0.222,5.244,-1.182
Sierra Leone,child_vitA,17,4,4,0.25,16,137,28.2,6.986,-3.334,6.234,-2.084
Sierra Leone,child_vitA,18,4,4,0.25,16,112,23,8.317,0.27,2.607,-0.077
Sierra Leone,child_vitA,19,4,4,0.25,16,142,29.2,8.988,0.743,4.058,-1.416
Sierra Leone,child_vitA,20,4,4,0.25,16,135,27.8,6.721,-2.437,5.118,-1.163
Sierra Leone,child_vitA,21,4,4,0.25,16,115,23.7,8.268,-0.798,5.571,-2.746
Sierra Leone,child_vitA,22,4,4,0.25,16,120,24.7,7.43,0.698,2.365,-0.569
Sierra Leone,child_vitA,23,4,4,0.25,16,123,25.3,7.89,2.025,4.029,-0.184
Sierra Leone,child_vitA,24,4,4,0.25,16,120,24.7,11.053,1.819,4.772,1.501
Sierra Leone,child_vitA,25,4,4,0.25,16,127,26.1,8.156,2.354,1.728,1.162
Sierra Leone,child_vitA,1,4,4,0.5,30,246,50.6,6.41,2.663,2.005,1.758
Sierra Leone,child_vitA,2,4,4,0.5,30,236,48.6,7.148,2.017,2.729,0.272
Sierra Leone,child_vitA,3,4,4,0.5,30,254,52.3,7.425,-1.767,2.873,-0.684
Sierra Leone,child_vitA,4,4,4,0.5,30,238,49,6.847,1.68,2.073,0.829
Sierra Leone,child_vitA,5,4,4,0.5,30,260,53.5,7.773,-0.187,3.297,-1.17
Sierra Leone,child_vitA,6,4,4,0.5,30,271,55.8,6.636,1.462,1.038,0.376
Sierra Leone,child_vitA,7,4,4,0.5,30,250,51.4,7.766,0.678,2.652,0.739
Sierra Leone,child_vitA,8,4,4,0.5,30,246,50.6,6.879,-0.818,4.429,-0.386
Sierra Leone,child_vitA,9,4,4,0.5,30,257,52.9,7.358,-0.196,1.595,-1.188
Sierra Leone,child_vitA,10,4,4,0.5,30,234,48.1,6.07,-0.394,3.036,-0.069
Sierra Leone,child_vitA,11,4,4,0.5,30,229,47.1,8.46,1.329,1.919,0.992
Sierra Leone,child_vitA,12,4,4,0.5,30,257,52.9,6.403,1.642,3.764,1.984
Sierra Leone,child_vitA,13,4,4,0.5,30,225,46.3,7.201,1.559,2.37,1.065
Sierra Leone,child_vitA,14,4,4,0.5,30,260,53.5,6.443,1.214,3.979,1.183
Sierra Leone,child_vitA,15,4,4,0.5,30,253,52.1,6.455,-2.77,3.501,-3.501
Sierra Leone,child_vitA,16,4,4,0.5,30,237,48.8,9.711,0.849,3.023,0.474
Sierra Leone,child_vitA,17,4,4,0.5,30,242,49.8,7.31,-3.106,3.928,-3.928
Sierra Leone,child_vitA,18,4,4,0.5,30,239,49.2,6.72,-1.146,1.843,-1.738
Sierra Leone,child_vitA,19,4,4,0.5,30,260,53.5,6.87,-0.549,2.304,-0.886
Sierra Leone,child_vitA,20,4,4,0.5,30,247,50.8,7.112,0.695,2.261,-0.96
Sierra Leone,child_vitA,21,4,4,0.5,30,262,53.9,6.5,-0.302,3.053,-1.02
Sierra Leone,child_vitA,22,4,4,0.5,30,261,53.7,6.949,-0.392,3.612,-0.052
Sierra Leone,child_vitA,23,4,4,0.5,30,242,49.8,6.143,-1.668,2.922,-2.855
Sierra Leone,child_vitA,24,4,4,0.5,30,229,47.1,8.092,0.901,2.878,1.544
Sierra Leone,child_vitA,25,4,4,0.5,30,219,45.1,7.993,3.011,2.809,2.809
Sierra Leone,child_vitA,1,4,4,0.75,44,347,71.4,6.185,2.181,1.958,0.868
Sierra Leone,child_vitA,2,4,4,0.75,44,363,74.7,6.967,2.729,1.939,1.939
Sierra Leone,child_vitA,3,4,4,0.75,44,380,78.2,6.188,-0.275,2.038,-1.26
Sierra Leone,child_vitA,4,4,4,0.75,44,376,77.4,6.631,0.115,1.298,-0.569
Sierra Leone,child_vitA,5,4,4,0.75,44,354,72.8,7.138,-0.699,3.259,-1.985
Sierra Leone,child_vitA,6,4,4,0.75,44,350,72,6.41,0.515,2.071,0.104
Sierra Leone,child_vitA,7,4,4,0.75,44,345,71,6.118,0.033,3.081,-0.733
Sierra Leone,child_vitA,8,4,4,0.75,44,386,79.4,6.16,0.128,1.62,-0.69
Sierra Leone,child_vitA,9,4,4,0.75,44,374,77,5.633,-1.67,2.33,-2.33
Sierra Leone,child_vitA,10,4,4,0.75,44,364,74.9,6.458,2.095,1.171,1.171
Sierra Leone,child_vitA,11,4,4,0.75,44,344,70.8,6.523,-1.279,1.756,-1.756
Sierra Leone,child_vitA,12,4,4,0.75,44,353,72.6,7.101,1.294,2.562,0.431
Sierra Leone,child_vitA,13,4,4,0.75,44,357,73.5,5.818,0.802,1.226,-0.189
Sierra Leone,child_vitA,14,4,4,0.75,44,356,73.3,7.155,1.078,1.325,0.91
Sierra Leone,child_vitA,15,4,4,0.75,44,363,74.7,7.429,2.039,1.446,1.207
Sierra Leone,child_vitA,16,4,4,0.75,44,345,71,7.288,0.192,1.093,-0.485
Sierra Leone,child_vitA,17,4,4,0.75,44,349,71.8,7.009,1.006,1.771,0.308
Sierra Leone,child_vitA,18,4,4,0.75,44,361,74.3,6.799,0.5,1.295,0.259
Sierra Leone,child_vitA,19,4,4,0.75,44,356,73.3,7.086,0.214,1.106,-0.711
Sierra Leone,child_vitA,20,4,4,0.75,44,374,77,7.004,1.329,2.071,0.89
Sierra Leone,child_vitA,21,4,4,0.75,44,359,73.9,6.597,0.54,2.419,0.399
Sierra Leone,child_vitA,22,4,4,0.75,44,362,74.5,5.96,-0.742,2.295,-1.725
Sierra Leone,child_vitA,23,4,4,0.75,44,371,76.3,5.607,0.166,1.05,-0.793
Sierra Leone,child_vitA,24,4,4,0.75,44,353,72.6,6.853,0.203,1.152,0.102
Sierra Leone,child_vitA,25,4,4,0.75,44,369,75.9,6.617,1.713,1.529,1.224
Sierra Leone,child_vitA,1,4,4,1,60,486,100,6.112,0.711,0,0
Sierra Leone,child_vitA,2,4,4,1,60,486,100,6.112,0.711,0,0
Sierra Leone,child_vitA,3,4,4,1,60,486,100,6.112,0.711,0,0
Sierra Leone,child_vitA,4,4,4,1,60,486,100,6.112,0.711,0,0
Sierra Leone,child_vitA,5,4,4,1,60,486,100,6.112,0.711,0,0
Sierra Leone,child_vitA,6,4,4,1,60,486,100,6.112,0.711,0,0
Sierra Leone,child_vitA,7,4,4,1,60,486,100,6.112,0.711,0,0
Sierra Leone,child_vitA,8,4,4,1,60,486,100,6.112,0.711,0,0
Sierra Leone,child_vitA,9,4,4,1,60,486,100,6.112,0.711,0,0
Sierra Leone,child_vitA,10,4,4,1,60,486,100,6.112,0.711,0,0
Sierra Leone,child_vitA,11,4,4,1,60,486,100,6.112,0.711,0,0
Sierra Leone,child_vitA,12,4,4,1,60,486,100,6.112,0.711,0,0
Sierra Leone,child_vitA,13,4,4,1,60,486,100,6.112,0.711,0,0
Sierra Leone,child_vitA,14,4,4,1,60,486,100,6.112,0.711,0,0
Sierra Leone,child_vitA,15,4,4,1,60,486,100,6.112,0.711,0,0
Sierra Leone,child_vitA,16,4,4,1,60,486,100,6.112,0.711,0,0
Sierra Leone,child_vitA,17,4,4,1,60,486,100,6.112,0.711,0,0
Sierra Leone,child_vitA,18,4,4,1,60,486,100,6.112,0.711,0,0
Sierra Leone,child_vitA,19,4,4,1,60,486,100,6.112,0.711,0,0
Sierra Leone,child_vitA,20,4,4,1,60,486,100,6.112,0.711,0,0
Sierra Leone,child_vitA,21,4,4,1,60,486,100,6.112,0.711,0,0
Sierra Leone,child_vitA,22,4,4,1,60,486,100,6.112,0.711,0,0
Sierra Leone,child_vitA,23,4,4,1,60,486,100,6.112,0.711,0,0
Sierra Leone,child_vitA,24,4,4,1,60,486,100,6.112,0.711,0,0
Sierra Leone,child_vitA,25,4,4,1,60,486,100,6.112,0.711,0,0
Sierra Leone,women_vitA,1,4,2,0.25,8,107,13.8,1.72,0.984,1.196,0.501
Sierra Leone,women_vitA,2,4,2,0.25,8,86,11.1,1.481,-0.073,0.277,-0.087
Sierra Leone,women_vitA,3,4,2,0.25,8,110,14.2,1.542,-0.166,0.899,0.084
Sierra Leone,women_vitA,4,4,2,0.25,8,122,15.8,1.644,-0.275,0.55,-0.55
Sierra Leone,women_vitA,5,4,2,0.25,8,106,13.7,1.52,-0.604,0.792,-0.68
Sierra Leone,women_vitA,6,4,2,0.25,8,100,12.9,1.62,0.163,0.604,-0.091
Sierra Leone,women_vitA,7,4,2,0.25,8,115,14.9,3.04,1.785,0.984,0.984
Sierra Leone,women_vitA,8,4,2,0.25,8,97,12.5,1.316,-0.84,0.909,-0.909
Sierra Leone,women_vitA,9,4,2,0.25,8,98,12.7,1.295,-1.295,1.363,-1.363
Sierra Leone,women_vitA,10,4,2,0.25,8,97,12.5,1.874,0.156,0.654,0.002
Sierra Leone,women_vitA,11,4,2,0.25,8,98,12.7,1.184,-0.882,0.882,-0.882
Sierra Leone,women_vitA,12,4,2,0.25,8,124,16,2.357,1.429,1.293,1.293
Sierra Leone,women_vitA,13,4,2,0.25,8,106,13.7,1.329,-0.581,0.713,-0.451
Sierra Leone,women_vitA,14,4,2,0.25,8,105,13.6,1.46,-0.549,0.748,-0.396
Sierra Leone,women_vitA,15,4,2,0.25,8,106,13.7,1.478,-0.476,0.748,-0.748
Sierra Leone,women_vitA,16,4,2,0.25,8,115,14.9,1.362,-0.112,0.556,0.039
Sierra Leone,women_vitA,17,4,2,0.25,8,95,12.3,1.698,0.271,0.731,0.195
Sierra Leone,women_vitA,18,4,2,0.25,8,108,14,1.534,-0.292,0.5,-0.5
Sierra Leone,women_vitA,19,4,2,0.25,8,116,15,1.865,0.403,0.464,0.204
Sierra Leone,women_vitA,20,4,2,0.25,8,87,11.2,1.295,-1.295,1.363,-1.363
Sierra Leone,women_vitA,21,4,2,0.25,8,98,12.7,1.324,0.256,0.311,0.194
Sierra Leone,women_vitA,22,4,2,0.25,8,97,12.5,2.073,0.121,1.051,0.112
Sierra Leone,women_vitA,23,4,2,0.25,8,71,9.2,1.231,-0.668,0.786,-0.786
Sierra Leone,women_vitA,24,4,2,0.25,8,110,14.2,1.386,-0.092,1.053,0.259
Sierra Leone,women_vitA,25,4,2,0.25,8,82,10.6,2.66,1.562,1.657,1.657
Sierra Leone,women_vitA,1,4,2,0.5,16,204,26.4,1.279,-0.241,0.433,-0.342
Sierra Leone,women_vitA,2,4,2,0.5,16,177,22.9,1.761,0.201,0.562,0.154
Sierra Leone,women_vitA,3,4,2,0.5,14,172,22.2,1.175,-0.709,0.74,-0.74
Sierra Leone,women_vitA,4,4,2,0.5,16,210,27.1,1.869,0.794,0.658,0.658
Sierra Leone,women_vitA,5,4,2,0.5,16,224,28.9,1.556,0.093,0.248,-0.018
Sierra Leone,women_vitA,6,4,2,0.5,16,198,25.6,1.53,-0.615,0.85,-0.608
Sierra Leone,women_vitA,7,4,2,0.5,16,193,24.9,1.889,0.451,0.655,0.448
Sierra Leone,women_vitA,8,4,2,0.5,16,203,26.2,1.525,-0.018,0.308,-0.227
Sierra Leone,women_vitA,9,4,2,0.5,14,181,23.4,1.349,-0.495,0.659,-0.588
Sierra Leone,women_vitA,10,4,2,0.5,14,204,26.4,1.537,-0.252,0.415,-0.415
Sierra Leone,women_vitA,11,4,2,0.5,16,193,24.9,1.314,-0.368,0.54,-0.54
Sierra Leone,women_vitA,12,4,2,0.5,16,183,23.6,1.249,-1.059,1.153,-1.153
Sierra Leone,women_vitA,13,4,2,0.5,16,213,27.5,1.947,0.853,0.816,0.816
Sierra Leone,women_vitA,14,4,2,0.5,14,177,22.9,1.903,0.469,0.427,0.334
Sierra Leone,women_vitA,15,4,2,0.5,14,190,24.5,1.436,-0.346,0.361,-0.351
Sierra Leone,women_vitA,16,4,2,0.5,16,218,28.2,1.547,0.011,0.256,-0.124
Sierra Leone,women_vitA,17,4,2,0.5,14,163,21.1,1.262,-0.396,0.662,-0.406
Sierra Leone,women_vitA,18,4,2,0.5,16,209,27,2.268,1.586,1.323,1.323
Sierra Leone,women_vitA,19,4,2,0.5,14,216,27.9,1.311,-0.557,0.662,-0.615
Sierra Leone,women_vitA,20,4,2,0.5,16,202,26.1,1.954,0.985,0.811,0.811
Sierra Leone,women_vitA,21,4,2,0.5,14,191,24.7,1.599,-0.09,0.503,-0.252
Sierra Leone,women_vitA,22,4,2,0.5,16,193,24.9,1.943,0.892,0.862,0.862
