"Admin1","Admin2","lon","lat","Intercept","local_R2","residual","beta_iron_def","t_iron_def","pval_iron_def","beta_sf_c2","t_sf_c2","pval_sf_c2","beta_ida","t_ida","pval_ida","beta_mtype","t_mtype","pval_mtype","beta_m115b","t_m115b","pval_m115b","beta_dhs2015_w_delivery_csection_adm2","t_dhs2015_w_delivery_csection_adm2","pval_dhs2015_w_delivery_csection_adm2","padj_iron_def","padj_sf_c2","padj_ida","padj_mtype","padj_m115b","padj_dhs2015_w_delivery_csection_adm2"
"Nkhotakota","TA Malenga Chanzi",34.2525807951749,-13.012365429841,0.757190961411123,0.645475307052086,0.14118611566096,0.835308963113517,2.73400935036209,0.00625682676123015,0.647231114687692,2.40324311722677,0.0162503797639141,-0.793788536806266,-2.39561136770446,0.0165926727447738,0.00295129572987624,0.0683790535115201,0.945483895673151,-0.395792725134477,-3.09820854685304,0.00194694368802784,0.212715922552957,1.06462536932619,0.287045494746398,0.00922058680602338,0.0609717822279439,0.0412248454582764,0.968544478494447,0.015461534378133,0.748677276256672
"Phalombe","TA Mkhumba",35.6308914781316,-15.6793886499645,0.186876142498893,0.629778277509459,-0.0280902671615791,1.61215402467365,5.21338567317063,1.85424825921396e-07,0.258122224292315,0.966808690445246,0.333639679241316,-0.703788815039186,-2.08252561913843,0.0372944853029873,0.0690045797509269,1.47272395645479,0.140825484164409,-0.169967256225258,-1.44333454861223,0.148926251938367,-0.0780821555991542,-0.367076720484121,0.713561791405249,1.40227214544802e-06,0.348148121805402,0.0412248454582764,0.514900625744254,0.162744775364798,0.82413356877055
"Mchinji","TA Mlonyeni",32.9433899201959,-13.8412596538725,0.512053281414727,0.609323069899184,0.0477455436480704,0.99992863428382,3.41694491442825,0.000633280920493279,0.531456267934986,2.05065073809627,0.0403009715025082,-0.747660507082393,-2.30826521122068,0.0209843901172942,0.0221263117219138,0.516664686737538,0.605390251248545,-0.290042380382299,-2.44759488996954,0.0143813251093285,0.178684128114091,0.899869624514156,0.368189636751514,0.0013639896749086,0.0735930783958845,0.0412248454582764,0.770496683407239,0.0239010955526773,0.748677276256672
"Chiradzulu","TA Mpama",35.1630485667216,-15.6761089286518,0.188894103773478,0.62275301670381,0.135585978987802,1.62661366318771,5.17214432564671,2.31422720512308e-07,0.258331329248366,0.959235807157997,0.337439965618759,-0.713397449141557,-2.08560872386188,0.0370140804733221,0.076223052870392,1.57478138593514,0.115306914406795,-0.178324707143322,-1.49522148496934,0.134856648122163,-0.0798445133594359,-0.365886126407571,0.714450049159692,1.40227214544802e-06,0.348148121805402,0.0412248454582764,0.514900625744254,0.157332756142524,0.82413356877055
"Mangochi","TA Mponda",35.1058850324891,-14.4471225310786,0.388690075954763,0.637155021519315,0.279652100923641,1.47595758751685,4.71002348362584,2.47688250739796e-06,0.350920531156437,1.32285023447763,0.185885187748338,-0.754666668300204,-2.21171928184214,0.0269860673636659,0.0650778994068879,1.34306899143319,0.179249635155642,-0.269953918671446,-2.25102515781364,0.0243839440123,-0.014929940087733,-0.0690549481448341,0.94494588154984,7.70585668968255e-06,0.278341291528091,0.0412248454582764,0.51920583976117,0.0353146775350551,0.950248422935033
"Mzimba","TA Mtwalo",33.8130405155862,-11.2940125699516,0.801776272449297,0.683686415153109,0.0640028020078167,0.63044416015372,1.9775633199271,0.0479779906522289,0.724663700451908,2.55810065445305,0.0105245624277902,-0.776107810854741,-2.26291368369218,0.0236410107080412,-0.0320905618355092,-0.760842343323034,0.446751239717018,-0.381122202595702,-2.87930485963737,0.00398552861199664,0.220575342531576,1.09593240336789,0.273108357355196,0.051668605317785,0.0609717822279439,0.0412248454582764,0.724392342111285,0.015461534378133,0.748677276256672
"Chitipa","TA Mwabulambya",33.3440341381846,-9.68539715670514,0.597341811392016,0.726469198933483,0.0456395188341746,0.79606946817383,2.65076435777915,0.00803098508575712,0.599303135589348,2.24238690922308,0.024936377125176,-0.698235046683466,-2.12219167502993,0.0338216453607483,-0.0258002598864312,-0.61938416576936,0.535663309827662,-0.283156879526575,-2.35744761594326,0.0184010512997839,0.168012915959769,0.852914276867029,0.393706843821591,0.0113182806290765,0.0609717822279439,0.0412248454582764,0.724392342111285,0.02725807260837,0.748677276256672
"Nkhotakota","TA Mwadzama",34.2411971512626,-13.2955137602598,0.67083374344055,0.639943616304902,-0.0363589311871612,0.942724331922803,3.14098836825027,0.00168378719599298,0.586902006220068,2.22325250229846,0.0261987783606081,-0.774836082064823,-2.36021660349328,0.0182642673500927,0.013371102211021,0.308622101702955,0.757609006338305,-0.362277156304983,-2.92824859791974,0.00340877375891765,0.180904076987312,0.906583700098311,0.364626984592994,0.00295457527837688,0.0609717822279439,0.0412248454582764,0.844037934353593,0.015461534378133,0.748677276256672
"Kasungu","TA Mwase",33.4156208479405,-12.9700560551525,0.659588299112368,0.634646465680042,0.0854436078403611,0.83394136599854,2.8018935024296,0.00508036414793512,0.624086088197295,2.35438175370496,0.0185535456510907,-0.77202213916825,-2.36218683642917,0.0181674835464532,0.000296680150205147,0.00707314547654776,0.994356493484851,-0.342976307433482,-2.78523022787864,0.00534897289893824,0.214224171999103,1.09173498703549,0.274949602206075,0.00762054622190268,0.0609717822279439,0.0412248454582764,0.998032868958537,0.015461534378133,0.748677276256672
"Chitipa","TA Mwenemisuku",33.5536766777282,-9.7223617059645,0.603964493225362,0.726135237599387,0.0676588232517538,0.793676722191739,2.63914230011816,0.00831160844986108,0.601080403753658,2.24618327965914,0.0246922707681356,-0.698436305069237,-2.12108161676627,0.0339149346760253,-0.0261985355913734,-0.628630624539329,0.529590906269342,-0.286097868226401,-2.37636616681396,0.0174841027080891,0.167212939874437,0.848249566089018,0.396298998438198,0.0114287098107223,0.0609717822279439,0.0412248454582764,0.724392342111285,0.02725807260837,0.748677276256672
"Chitipa","TA Mwenewenya",33.4806954147416,-10.0591360385221,0.632830233068786,0.717601527526711,-0.103735562250848,0.765120822119399,2.52160699501677,0.0116820142539474,0.620787939426346,2.300039642849,0.0214459742167795,-0.70948287676584,-2.14103457002731,0.0322712503568219,-0.0274318504815735,-0.656914996025586,0.511235575254949,-0.299585720868228,-2.45690211187567,0.0140140866777436,0.176808276212652,0.893687617356701,0.371489052442971,0.0150967568820244,0.0609717822279439,0.0412248454582764,0.724392342111285,0.0239010955526773,0.748677276256672
"Mangochi","TA Nankumba",34.8937728982246,-14.3261208085432,0.469541544947455,0.635134037842631,0.0707208380866396,1.41584731084694,4.40685372850822,1.04882963518338e-05,0.391097925343321,1.4574625805984,0.144988733307518,-0.774573893295318,-2.23029247552827,0.0257280323891807,0.0657695795438137,1.31215829521917,0.189466730076197,-0.312343844670303,-2.53357897667337,0.0112904294855113,0.0138847036546497,0.0623948162710482,0.950248422935033,2.93672297851347e-05,0.221437338142391,0.0412248454582764,0.530506844213351,0.0210754683729545,0.950248422935033
"Chiradzulu","TA Nchema",35.2441428451851,-15.641609454477,0.190739769876823,0.624504838530931,-0.0736419813607733,1.62687487002514,5.18088503173002,2.2083557914216e-07,0.2583937016496,0.960272948142497,0.336917861220634,-0.713390578406818,-2.08770981479551,0.0368240189565564,0.0754606976982331,1.56386488264285,0.117849303097153,-0.178506435515981,-1.49878631096598,0.133929076982422,-0.0803129310263819,-0.368996460587735,0.712130362953797,1.40227214544802e-06,0.348148121805402,0.0412248454582764,0.514900625744254,0.157332756142524,0.82413356877055
"Thyolo","TA Nchilamwela",35.1702898649449,-16.0828899373646,0.166360628615457,0.617275257730517,-0.0189438548498377,1.60909794273177,5.18289030906425,2.18473538333139e-07,0.254933347652963,0.951908580521796,0.34114334752364,-0.69879765432954,-2.06247645413997,0.0391623970056666,0.0715880771505913,1.51734402091078,0.129179849390125,-0.162023988329326,-1.36955762620745,0.170825034626823,-0.0752209052183908,-0.351110732138482,0.725505276803472,1.40227214544802e-06,0.348148121805402,0.0412248454582764,0.514900625744254,0.181636745679153,0.82413356877055
"Nsanje","TA Ndamera",35.1648732787691,-17.0806340216977,0.143158517116326,0.600489811372526,-0.0161782983205873,1.56320806086243,5.15652815185882,2.51570675444248e-07,0.256706062441132,0.970453794247949,0.331820345760821,-0.675746280163787,-2.02999120269704,0.0423574335198479,0.0617263415838688,1.36792067989408,0.171336905857807,-0.140065675432598,-1.20111564300925,0.229706345808929,-0.0619077422243044,-0.2985716683471,0.76526688528694,1.40227214544802e-06,0.348148121805402,0.0423574335198479,0.51920583976117,0.229706345808929,0.82413356877055
"Neno","TA Ngozi",34.7047111687021,-15.3382817653826,0.233370350915681,0.619190642580981,-0.0170796157278044,1.62707210597436,5.01368991851944,5.33960122461453e-07,0.273530159447326,1.0027006291565,0.316005326262219,-0.736996472945571,-2.10600113815593,0.0352042534840789,0.0865768072677343,1.67855947512564,0.0932379301059757,-0.21157777653361,-1.7307349053221,0.0834990566305612,-0.077505411549279,-0.337992738714001,0.735368659780814,2.03875683121646e-06,0.348148121805402,0.0412248454582764,0.514900625744254,0.108143828320238,0.82413356877055
"Ntcheu","TA Njolomole",34.5905119291091,-14.6873078304269,0.411314103527124,0.625194680889208,-0.069008733524175,1.4972037908595,4.47615565296479,7.59990864260788e-06,0.353614664419212,1.28765569235413,0.197865843506411,-0.774539612608404,-2.16092656211308,0.0307010126952893,0.0826409419569071,1.53172653082227,0.125589932557774,-0.299064526745352,-2.36221424428523,0.0181661403628214,-0.0263951874796615,-0.111007310169654,0.911610549885368,2.20135284820366e-05,0.286564325078251,0.0412248454582764,0.514900625744254,0.02725807260837,0.945373903584826
"Balaka","TA Nsamala",35.007927886887,-15.1232704663432,0.255705773284015,0.627155099519914,-0.0393705524376948,1.62126309624317,5.042624895094,4.59188847962168e-07,0.279925234427503,1.0326132587843,0.301784920854704,-0.741281398230277,-2.13172018954172,0.0330298560623689,0.0819054084503111,1.61808909597427,0.105643398079429,-0.218443093370734,-1.80233561059982,0.071492619044225,-0.0744775355286031,-0.33044173881591,0.741066208009441,1.9285931614411e-06,0.348148121805402,0.0412248454582764,0.514900625744254,0.0953234920589667,0.82413356877055
"Mwanza","TA Nthache",34.4560280169283,-15.6539295869115,0.19989842134146,0.610680629721639,0.0766887244605024,1.62480617693521,5.02398256047984,5.06108349047869e-07,0.265201421736156,0.972020030053936,0.331040583939675,-0.724745392312528,-2.07758663755001,0.0377474479715517,0.0871416152185374,1.69981353040722,0.0891660056630825,-0.194895815918165,-1.59636079259279,0.110408264451058,-0.0767510497987969,-0.335668426372062,0.737120917804578,2.02443339619148e-06,0.348148121805402,0.0412248454582764,0.514900625744254,0.138422301699834,0.82413356877055
"Dedza","TA Pemba",33.9575770842668,-14.4213478297812,0.506821136089322,0.617121135408254,0.00916882124035755,1.22169298264693,3.80193969549672,0.00014356767606646,0.461333955665962,1.71172283276993,0.0869477587751673,-0.769330094017589,-2.22278186324792,0.026230512639175,0.060632539011452,1.20894212359048,0.22668508138678,-0.32658775371448,-2.60628699104539,0.00915297347028934,0.106126008707822,0.472711751985796,0.636418841081975,0.000389022089986538,0.135252069205816,0.0412248454582764,0.614243446338371,0.0185502821233516,0.82413356877055
"Ntcheu","TA Phambala",34.7758616218954,-15.0999111752895,0.27261919146156,0.623400904234371,-0.0626771449285106,1.61665376759657,4.94494840204196,7.61640351560225e-07,0.286569520967035,1.04907912622864,0.294141702314731,-0.749196785059691,-2.12776191994428,0.0333568281191242,0.0867215649137474,1.65966129344907,0.0969826102151147,-0.231907750236824,-1.8855365045709,0.0593574407654899,-0.073401059241085,-0.317122377406618,0.751150745825923,2.66574123046079e-06,0.348148121805402,0.0412248454582764,0.514900625744254,0.0804197584564701,0.82413356877055
"Kasungu","TA Santhe",33.3002743054833,-13.4371447664692,0.594832389722957,0.622811751064938,0.0930712345534513,0.920571884818319,3.11753700750549,0.00182369048984457,0.579091803238667,2.21078125313124,0.0270509886446637,-0.763380289473424,-2.34535771309129,0.0190088324659282,0.012836270470872,0.301678484118195,0.762897171732882,-0.322914547955098,-2.66881581994367,0.00761191782744675,0.199386349534532,1.0083379657206,0.313292242664895,0.00305869834061985,0.0609717822279439,0.0412248454582764,0.844037934353593,0.0172802689384208,0.748677276256672
"Neno","TA Symon",34.8137051745819,-15.4319003726111,0.217474815555676,0.619965909353602,-0.000206086891206658,1.62946681429636,5.07200538625388,3.93645244142878e-07,0.26803325974396,0.986590990460644,0.323843188770459,-0.73000389337474,-2.10172793760932,0.0355771148305644,0.0836755818994475,1.65512780814115,0.0978985751664098,-0.200521175426673,-1.6541057645846,0.0981060250440428,-0.0783560278011475,-0.34721894573255,0.728426838594895,1.74032634252641e-06,0.348148121805402,0.0412248454582764,0.514900625744254,0.124862213692418,0.82413356877055
"Dedza","TA Tambala",34.2643347868132,-14.0285960345059,0.56945240432625,0.628305622158831,-0.0171942321780973,1.15292149338188,3.69975494432636,0.000215807750995313,0.497816763527871,1.87350284967268,0.0609989796053969,-0.774577677718261,-2.29195495992615,0.0219082423187019,0.0445231726389028,0.941733955235971,0.346328866081434,-0.342466728288661,-2.77052361102762,0.00559662424207745,0.126952476756922,0.596351613358828,0.550940357696187,0.000549328820715342,0.10046890758536,0.0412248454582764,0.724392342111285,0.015461534378133,0.82413356877055
"Nkhata Bay","TA Timbiri",34.1600171894584,-11.5280032442479,0.818353491162163,0.679828893322182,0.0251411351152425,0.645732038343502,2.03579401513043,0.041771043668237,0.721465256978753,2.55836883508324,0.0105164484607228,-0.779004527139567,-2.28313657447519,0.0224223247479132,-0.0300911658721355,-0.71494076768798,0.474645644607791,-0.391656147266567,-2.95249485683661,0.00315217321195498,0.215403288303415,1.07462017832949,0.282544813981134,0.0461679956333146,0.0609717822279439,0.0412248454582764,0.724392342111285,0.015461534378133,0.748677276256672
"Karonga","TA Wasambo",34.1648710501761,-10.4449095774724,0.676576482727757,0.710012724037237,0.0882282684564062,0.746606138880336,2.44024501549576,0.0146773033635725,0.636578993583608,2.3395620965338,0.0193063618140589,-0.717399318907594,-2.1545088896976,0.031200285579026,-0.0288443353236191,-0.689671695646506,0.490400669294962,-0.320350527606898,-2.58352406691719,0.00977966436617404,0.176890609588561,0.891438780646638,0.372693820587404,0.0184013952617924,0.0609717822279439,0.0412248454582764,0.724392342111285,0.0189340372940078,0.748677276256672
"Mchinji","TA Zulu",33.0945333938227,-13.8058493561984,0.53214765153363,0.612327414276362,-0.0209327878014218,0.990900212970825,3.3660430493057,0.000762548067520028,0.540195675234237,2.0762938347377,0.0378667831750025,-0.753488965723715,-2.31727658390813,0.0204886700236177,0.0225179400754754,0.522506320283708,0.601317847054341,-0.300795476486089,-2.51902748940512,0.011767946888198,0.183530957992069,0.919874571347469,0.357638308587893,0.00148962878306238,0.0722911315159139,0.0412248454582764,0.770496683407239,0.021489294317579,0.748677276256672
