"unit","min_n","spatial","country","outcome","n_areas","p_used","n_basis","Q_obs","Q_null_mean","Q_ratio","Q_z","p_perm_Q","Tmax_obs","p_perm_Tmax","q_bh_Q","q_bh_Tmax"
"admin2",0,"S1_latlon","Ghana","women_b12",75,360,2,0.0217273383364801,0.0138357581004504,1.5703757017675,1.59586732413635,0.0769615192403798,0.389039211204192,0.128935532233883,0.208173690932312,0.423645320197044
"admin2",0,"S1_latlon","Ghana","child_iron",75,360,2,0.017464296267555,0.0135988240168752,1.28425047973877,0.810693027863031,0.166916541729135,0.354467800633798,0.303348325837081,0.349007314524556,0.465134099616858
"admin2",0,"S1_latlon","Ghana","child_vitA",75,360,2,0.0150217200213263,0.013538971821019,1.10951704604372,0.317469043244321,0.28335832083958,0.358970627982592,0.264867566216892,0.543103448275862,0.458128078817734
"admin2",0,"S1_latlon","SierraLeone","women_folate",14,369,2,0.104097093995071,0.0770625985109514,1.35081214501581,0.933476811135492,0.149925037481259,0.806057072557959,0.114942528735632,0.344827586206897,0.423645320197044
"admin2",0,"S1_latlon","SierraLeone","child_vitA",14,369,2,0.080247270819186,0.0776831435733241,1.03300751138426,0.0880493295669002,0.378310844577711,0.778666094143472,0.1984007996002,0.590804597701149,0.458128078817734
"admin2",0,"S1_latlon","SierraLeone","child_iron",14,369,2,0.0798901174226427,0.0774385557952011,1.03165815274145,0.0869492265754358,0.385307346326837,0.722910411977634,0.423788105947026,0.590804597701149,0.573360378634212
"admin2",0,"S1_latlon","SierraLeone","women_iron",14,369,2,0.11741014123119,0.0765484390692402,1.53380189927831,1.4677161722538,0.0814592703648176,0.831345574850108,0.0584707646176912,0.208173690932312,0.336206896551724
"admin2",0,"S1_latlon","SierraLeone","women_vitA",14,369,2,0.0752691222376984,0.0770695941663856,0.976638362402685,-0.062734507404183,0.43528235882059,0.744187294248128,0.332833583208396,0.621966794380587,0.478448275862069
"admin2",0,"S2_mem","Malawi","child_vitA",87,369,8,0.0123279860243885,0.0117451097031856,1.04962715001673,0.167173175421403,0.352823588205897,0.295216308510075,0.644677661169415,0.584051724137931,0.808254963427377
"admin2",0,"S2_mem","Malawi","child_zinc",87,369,8,0.00711413115749833,0.0117327392307635,0.606348698081085,-1.29453299174207,0.96151924037981,0.280669673819277,0.773113443278361,0.96151924037981,0.808254963427377
"admin2",0,"S2_mem","Gambia","child_vitA",30,371,3,0.0297763897783701,0.0344832812560299,0.863502215966273,-0.454677329096441,0.628685657171414,0.464748590797984,0.752123938030985,0.722988505747126,0.808254963427377
"admin2",0,"S2_mem","Malawi","women_folate",87,369,8,0.0342024071724293,0.0115180887758887,2.96945160242439,6.67252075139556,0.000499750124937531,0.550481649439997,0.000499750124937531,0.0114942528735632,0.0114942528735632
"admin2",0,"S2_mem","Malawi","women_b12",87,369,8,0.0270490145304425,0.0115758641172605,2.33667346613981,4.49640515691332,0.00199900049975012,0.429219274817551,0.0109945027486257,0.0153256704980843,0.0632183908045977
"admin2",0,"S2_mem","Malawi","child_iron",87,369,8,0.0306026392664084,0.0116664635509734,2.62312903414978,5.26244632502189,0.00149925037481259,0.466337271065825,0.00199900049975012,0.0153256704980843,0.0229885057471264
"admin2",0,"S2_mem","Malawi","women_iron",87,369,8,0.0224766642530979,0.0117021807136819,1.9207244190665,3.05606679756851,0.0129935032483758,0.362414301268231,0.137931034482759,0.0747126436781609,0.396551724137931
"admin2",0,"S2_mem","Gambia","child_iron",30,371,3,0.0332108546302904,0.0347581512858846,0.955483919646135,-0.148457619115905,0.491754122938531,0.55356273390085,0.286356821589205,0.628352490421456,0.62157382847038
"admin2",0,"S2_mem","Malawi","women_vitA",87,369,8,0.00920589805693271,0.0116620908515853,0.789386583768667,-0.696526296247771,0.739130434782609,0.264873672770062,0.881559220389805,0.80952380952381,0.881559220389805
"admin2",0,"S2_mem","Malawi","women_zinc",87,369,8,0.0103046779405259,0.0115974974698308,0.888525991691913,-0.383707105331891,0.599700149925038,0.3784264571501,0.0669665167416292,0.722988505747126,0.256704980842912
"admin2",0,"S2_mem","Gambia","women_iron",30,371,3,0.0432729700202249,0.0341009299220713,1.26896744807587,0.892384157147822,0.171914042978511,0.527576478443088,0.407796101949025,0.46360153256705,0.625287356321839
"admin2",0,"S2_mem","Gambia","women_vitA",30,371,3,0.0341049048223298,0.0348605056526676,0.978325018062956,-0.0709881530639251,0.462268865567216,0.487267903443132,0.666166916541729,0.625422582826234,0.808254963427377
"admin2",0,"S2_mem","Ghana","women_iron",75,360,8,0.0152659105784117,0.0133995015202558,1.13928943963583,0.464022765119175,0.254872563718141,0.320180786925812,0.624687656171914,0.552769070010449,0.808254963427377
"admin2",0,"S2_mem","Ghana","women_vitA",75,360,8,0.0100210808500125,0.0136624873598804,0.733474116831694,-0.855617195493995,0.832583708145927,0.315652873087642,0.689655172413793,0.87042842215256,0.808254963427377
"admin2",0,"S2_mem","Ghana","women_folate",75,360,8,0.0145357064124907,0.0134258509683817,1.08266555667292,0.276227905519254,0.305347326336832,0.3082949376599,0.717141429285357,0.584051724137931,0.808254963427377
"admin2",0,"S2_mem","Ghana","women_b12",75,360,8,0.0188941371790663,0.0135733378199834,1.39200375247784,1.32604841556414,0.0934532733633183,0.485751018521366,0.00399800099950025,0.35823754789272,0.0306513409961686
"admin2",0,"S2_mem","Ghana","child_iron",75,360,8,0.0195120106956019,0.0136059192009844,1.43408250536944,1.42857046719642,0.0889555222388806,0.406754027453564,0.0629685157421289,0.35823754789272,0.256704980842912
"admin2",0,"S2_mem","Ghana","child_vitA",75,360,8,0.014030277138498,0.0135789120843403,1.03324014850043,0.111534721828089,0.371814092953523,0.353822236912213,0.338830584707646,0.584051724137931,0.62157382847038
"admin2",0,"S2_mem","SierraLeone","women_folate",14,369,2,0.0894594583195706,0.0772677874636884,1.15778465070728,0.404429126618866,0.264367816091954,0.725960369713753,0.396301849075462,0.552769070010449,0.625287356321839
"admin2",0,"S2_mem","SierraLeone","child_vitA",14,369,2,0.07964191143037,0.0772237158689972,1.03131415698093,0.0815117298281825,0.385807096451774,0.767760656222591,0.227886056971514,0.584051724137931,0.582375478927203
"admin2",0,"S2_mem","SierraLeone","child_iron",14,369,2,0.101490920118576,0.0771482743470968,1.31553065804116,0.860325744310309,0.175912043978011,0.743266384583959,0.328335832083958,0.46360153256705,0.62157382847038
"admin2",0,"S2_mem","SierraLeone","women_iron",14,369,2,0.0983731541847248,0.0762597208663147,1.28997527223022,0.789682284484077,0.181409295352324,0.804436726308944,0.100949525237381,0.46360153256705,0.331691297208539
"admin2",0,"S2_mem","SierraLeone","women_vitA",14,369,2,0.0779514957771315,0.0774088686145251,1.00700988365181,0.0186592398377373,0.406296851574213,0.73841986539201,0.351324337831084,0.584051724137931,0.62157382847038
"admin2",0,"S3_blockperm","Malawi","child_vitA",87,369,0,0.0202983474071627,0.0163056692631363,1.24486441369524,1.4677154675895,0.0814592703648176,0.338289679533685,0.438280859570215,0.2,0.592968221771467
"admin2",0,"S3_blockperm","Malawi","child_zinc",87,369,0,0.0107985859387291,0.0108817329193357,0.992359031302916,-0.0440758921693797,0.470764617691154,0.289358505318618,0.529235382308846,0.659229208924949,0.668965517241379
"admin2",0,"S3_blockperm","Gambia","child_vitA",30,371,0,0.131279750176317,0.125854977303635,1.04310336379938,0.39673253432781,0.328835582208896,0.713937265675258,0.234382808595702,0.540229885057471,0.439434129089301
"admin2",0,"S3_blockperm","Malawi","women_folate",87,369,0,0.0366746745619428,0.0379187929022179,0.96718992760441,-0.337640278403893,0.625687156421789,0.429554149321276,0.857071464267866,0.75741076830006,0.896029258098224
"admin2",0,"S3_blockperm","Malawi","women_b12",87,369,0,0.0252882996937862,0.0204718102978702,1.23527422957886,1.4204798606304,0.0869565217391304,0.386118076053446,0.35632183908046,0.2,0.551005747126437
"admin2",0,"S3_blockperm","Malawi","child_iron",87,369,0,0.0226632058850193,0.0129795569044462,1.7460693035874,3.07375715227721,0.015992003998001,0.427352141225684,0.15792103948026,0.126436781609195,0.421455938697318
