"group","predictor","meta_z","mu","tau2","k_countries","sign_agree","p_perm","p_fwer","domain","q_bh_perm"
"vitA","soil_cec_stdev_0_20",0.210609270436812,0.228000895124006,3.68789772257526,4,1,0.809595202398801,1,"Soil characteristics",0.881639122299315
"vitA","soil_cec_stdev_20_50",-0.16168225017737,-0.198368922420321,5.02119330610232,4,3,0.858070964517741,1,"Soil characteristics",0.922364466181895
"vitA","soil_iron_mean_0_20",-0.441285869570715,-0.275246258491847,0.556190635089811,4,3,0.60519740129935,1,"Soil characteristics",0.7425612851469
"vitA","soil_iron_stdev_0_20",0.292989929293107,0.146494964646553,0,4,3,0.733133433283358,1,"Soil characteristics",0.832092989649753
"vitA","soil_iron_stdev_20_50",-0.837755628235709,-0.62866409920645,1.2524886067886,4,2,0.325337331334333,1,"Soil characteristics",0.487352709187575
"vitA","soil_magnesium_mean_0_20",0.656025097347876,0.328012548673938,0,4,3,0.440279860069965,1,"Soil characteristics",0.601400029912051
"vitA","soil_magnesium_mean_20_50",1.35165599372753,0.675827996863763,0,4,4,0.0974512743628186,1,"Soil characteristics",0.228981188418137
"vitA","soil_phosphorus_mean_0_20",0.725716578995727,0.362858289497863,0,4,2,0.405797101449275,1,"Soil characteristics",0.573342116820378
"vitA","soil_phosphorus_mean_20_50",0.389818416095749,0.291508515388486,1.23685471620422,4,2,0.670164917541229,1,"Soil characteristics",0.801190750778457
"vitA","soil_phosphorus_stdev_20_50",0.306801566082431,0.216393851073707,0.989915701713845,4,2,0.731134432783608,1,"Soil characteristics",0.832092989649753
"vitA","soil_potassium_mean_0_20",-0.940031337825276,-0.578490914473227,0.51484574888907,4,3,0.24487756121939,1,"Soil characteristics",0.413300137261686
"vitA","soil_potassium_mean_20_50",-0.301704350176454,-0.176370379555083,0.366935888835819,4,2,0.715642178910545,1,"Soil characteristics",0.826422701961713
"vitA","soil_potassium_stdev_0_20",-0.734237488724016,-0.378311288887773,0.0619045539399565,4,2,0.399300349825087,1,"Soil characteristics",0.568469582002892
"vitA","soil_potassium_stdev_20_50",-0.803074101155557,-0.447918932506495,0.244364433742764,4,2,0.345327336331834,1,"Soil characteristics",0.511878981144348
"vitA","soil_sulfur_mean_0_20",-0.236972142952292,-0.153913619396543,0.68740566048669,4,1,0.786606696651674,1,"Soil characteristics",0.865499403690485
"vitA","soil_sulfur_mean_20_50",-0.293835018139402,-0.18616691635265,0.605675931612958,4,1,0.744627686156922,1,"Soil characteristics",0.83213333453034
"vitA","soil_sulfur_stdev_0_20",-0.837266175552521,-0.456004648215155,0.186510094031395,4,2,0.320839580209895,1,"Soil characteristics",0.485559639535071
"vitA","soil_sulfur_stdev_20_50",-0.780878539877624,-0.390439269938812,0,4,2,0.360819590204898,1,"Soil characteristics",0.527787086848732
"vitA","soil_totalcarbon_mean_0_20",-1.51207723386169,-1.03954822996654,0.890607292134112,4,3,0.0654672663668166,1,"Soil characteristics",0.179553605550166
"vitA","soil_zinc_stdev_0_20",-0.893665804710131,-0.446832902355066,0,4,3,0.280859570214893,1,"Soil characteristics",0.451554395216185
"vitA","soil_zinc_stdev_20_50",-1.14393815610602,-0.571969078053011,0,4,4,0.182908545727136,1,"Soil characteristics",0.335349482121684
"vitA","soilgrids_sand",0.341552378600968,0.170776189300484,0,4,2,0.697151424287856,1,"Soil characteristics",0.820307511859212
"vitA","soilgrids_silt",0.967218666635399,0.4836093333177,0,4,3,0.250874562718641,1,"Soil characteristics",0.417750945955594
"vitA","spam_prod_cereals",1.4365748478268,0.723862471970626,0.0155834098505337,4,3,0.0819590204897551,1,"Agricultural production, land use",0.20234948315316
"vitA","spam_prod_oilcrops",0.23235252678504,0.11617626339252,0,4,2,0.780109945027486,1,"Agricultural production, land use",0.860890560636841
"vitA","spam_prod_roots",-0.543934003110451,-0.271967001555226,0,4,2,0.528735632183908,1,"Agricultural production, land use",0.677726428881779
"vitA","spam_prod_total",0.945101504377793,0.472550752188896,0,4,3,0.266366816591704,1,"Agricultural production, land use",0.433863854099151
"vitA","spam_prod_vegetables",1.15963839291337,0.666419195602208,0.321021289136924,4,3,0.183408295852074,1,"Agricultural production, land use",0.335349482121684
"vitA","spam_share_cereals",1.06667358418882,0.767708819559632,1.07200104902364,4,2,0.192903548225887,1,"Agricultural production, land use",0.34759914728626
"vitA","spam_share_oilcrops",-0.0721493722852939,-0.0360746861426469,0,4,3,0.930534732633683,1,"Agricultural production, land use",0.961466635103501
"vitA","spam_share_pulses",0.902349113429554,0.620412991049958,0.890917432073449,4,2,0.28735632183908,1,"Agricultural production, land use",0.458481397599073
"vitA","spam_share_roots",-1.49501895807522,-0.747509479037609,0,4,2,0.0734632683658171,1,"Agricultural production, land use",0.188960314363366
"vitA","spam_share_vegetables",1.04151411724772,0.60024862877401,0.328593191669614,4,3,0.222388805597201,1,"Agricultural production, land use",0.382262785657862
"vitA","tclim_pdsi_t0",1.13156485369909,0.565782426849546,0,4,3,0.178910544727636,1,"Climate and weather",0.333668165917041
"vitA","tclim_pet_t0",1.13681425819005,0.579319487790466,0.0387648451872289,4,3,0.176411794102949,1,"Climate and weather",0.332331309092928
"vitA","tclim_pr_t0",-1.27951238937199,-0.924909999366718,1.09011388233739,4,3,0.120939530234883,1,"Climate and weather",0.259255429756386
"vitA","tclim_ro_t0",-1.36523722123579,-1.02900032039424,1.27234762604417,4,3,0.0994502748625687,1,"Climate and weather",0.228981188418137
"vitA","tclim_soil_t0",-0.841081038958628,-0.420540519479314,0,4,3,0.31384307846077,1,"Climate and weather",0.48174266776077
"vitA","tclim_srad_t0",0.311583978664742,0.270163930191504,2.0072150433675,4,3,0.71464267866067,1,"Climate and weather",0.826422701961713
"vitA","tclim_tmmn_t0",0.295833394220649,0.147916697110325,0,4,3,0.737631184407796,1,"Climate and weather",0.832092989649753
"vitA","tclim_vap_t0",-1.26605439886483,-0.904788200905443,1.04290943963813,4,2,0.131434282858571,1,"Climate and weather",0.272916028173758
"vitA","tclim_vs_t0",0.310630223397303,0.263958891299896,1.88831904815223,4,2,0.707146426786607,1,"Climate and weather",0.821699742029297
"vitA","wapor_mean_t0",-1.45696689752465,-0.728483448762324,0,4,3,0.0789605197401299,1,"Ecosystem productivity/greenness",0.197666267537372
"vitA","wapor_sd_t0",1.55456662548475,0.777283312742374,0,4,4,0.0574712643678161,1,"Ecosystem productivity/greenness",0.162580363953362
"vitA","wsf",-0.643701302822909,-0.348713295534033,0.173892228593547,4,2,0.468765617191404,1,"Ruralness, population density, built environment",0.625794245734276
"vitA","map_blooddisorders201201africahbcallelefrequency",0.921131298974543,0.622672807048183,0.827833835513356,4,3,0.288855572213893,1,"Malaria incidence and treatment",0.458481397599073
"vitA","map_blooddisorders201201globalg6pddallelefrequency",-0.09017433982098,-0.0480537161850774,0.135920680706776,4,2,0.924037981009495,1,"Malaria incidence and treatment",0.957406019212616
"vitA","map_blooddisorders201201globalsicklehaemoglobinhbsallelefrequency",-0.559630485657819,-0.295833238498905,0.117766779148648,4,2,0.52023988005997,1,"Malaria incidence and treatment",0.674278378052353
"vitA","map_interventions202106africainsecticidetreatednetaccess",0.361183065197183,0.195448441947037,0.171304085486501,4,1,0.672663668165917,1,"Malaria incidence and treatment",0.8016087802744
"vitA","map_interventions202106africainsecticidetreatednetuse",0.0216590474882618,0.0108295237441309,0,4,2,0.975512243878061,1,"Malaria incidence and treatment",0.986086902348284
"vitA","map_interventions202106africainsecticidetreatednetuserate",-0.122690822563648,-0.0613454112818242,0,4,2,0.883558220889555,1,"Malaria incidence and treatment",0.938918324928445
"vitA","map_interventions202106globalantimalarialeffectivetreatment",0.0566153370269044,0.0321485253014943,0.289774865574371,4,3,0.949525237381309,1,"Malaria incidence and treatment",0.97176002162853
"vitA","map_interventions202406africainsecticidetreatednetaccess",0.476936010136409,0.251735943696706,0.114372080737389,4,2,0.584707646176912,1,"Malaria incidence and treatment",0.719788620541214
"vitA","map_interventions202406africainsecticidetreatednetuse",-0.188684232593245,-0.0943421162966224,0,4,2,0.813093453273363,1,"Malaria incidence and treatment",0.881639122299315
"vitA","map_interventions202406africainsecticidetreatednetuserate",-0.705335175505171,-0.352667587752585,0,4,3,0.412293853073463,1,"Malaria incidence and treatment",0.578141380437601
"vitA","map_malaria202206globalpfincidencecount",-1.09287900049442,-1.22622796803615,4.03568161628097,4,2,0.201399300349825,1,"Malaria incidence and treatment",0.359435114978396
"vitA","map_malaria202206globalpfmortalitycount",-1.31899186897888,-1.40628451280396,3.54697056340583,4,3,0.131934032983508,1,"Malaria incidence and treatment",0.272916028173758
"vitA","map_malaria202406globalpfincidencecount",-0.873546801684891,-0.614916293658582,0.982072961330027,4,2,0.319340329835082,1,"Malaria incidence and treatment",0.485559639535071
"vitA","map_malaria202406globalpfincidencerate",-1.36706862470669,-1.49099829944914,3.75810098886055,4,2,0.0984507746126937,1,"Malaria incidence and treatment",0.228981188418137
"vitA","map_malaria202406globalpfmortalitycount",-1.30983118961623,-0.839765473188472,0.644164873547433,4,3,0.131434282858571,1,"Malaria incidence and treatment",0.272916028173758
"vitA","map_malaria202406globalpfparasiterate",-1.35132850131103,-1.4804041238003,3.80063503512264,4,2,0.101949025487256,1,"Malaria incidence and treatment",0.231871868943577
"vitA","dhs_w_iron_days",-1.1616542476973,-0.580827123848648,0,4,3,0.161419290354823,1,"Food fortification and supplementation",0.312931617093008
"vitA","dhs_w_iron_90plus",-1.01605579070994,-0.508027895354972,0,4,3,0.210894552723638,1,"Food fortification and supplementation",0.365877526353103
"vitA","dhs_w_deworm_pregnancy",0.327851983878001,0.163925991939001,0,4,3,0.705147426286857,1,"Food fortification and supplementation",0.821699742029297
"vitA","dhs_w_barrier_alone",0.83094413209433,0.568628969617939,0.873157536832086,4,3,0.322838580709645,1,"Healthcare access",0.485559639535071
"vitA","dhs_w_barrier_permission",0.537642759007545,0.268821379503772,0,4,3,0.52423788105947,1,"Healthcare access",0.674278378052353
"vitA","dhs_w_health_insurance",-0.679123395109676,-0.478448002027915,0.985327226766499,4,2,0.422788605697151,1,"Healthcare access",0.588433395242677
"vitA","dhs_w_working",0.338147653482033,0.169073826741017,0,4,2,0.704147926036982,1,"Education, employment, SES",0.821699742029297
"vitA","dhs_w_occ_agric",1.52770408104544,0.840923914166118,0.211978511945049,4,3,0.0729635182408796,1,"Education, employment, SES",0.188960314363366
"vitA","dhs_w_decides_earnings",-0.38466510723553,-0.192332553617765,0,4,3,0.644677661169415,1,"Education, employment, SES",0.778203131443987
"vitA","dhs_w_sib_n",0.613757394466964,0.354352996912625,0,3,2,0.460269865067466,1,"Adult and maternal mortality",0.619785774982545
"vitA","dhs_w_sib_dead_prop",1.28138919385163,0.739810396006918,0,3,2,0.0924537731134433,1,"Adult and maternal mortality",0.223930242670872
"vitA","dhs_w_sib_adult_deaths",-0.336888979678085,-0.194502943104161,0,3,2,0.686656671664168,1,"Adult and maternal mortality",0.810515628261818
"vitA","dhs_w_sib_adult_death_any",-0.520300280628812,-0.300395507080482,0,3,2,0.523238380809595,1,"Adult and maternal mortality",0.674278378052353
"vitA","dhs_w_sib_maternal_deaths",0.778407267685826,0.449413645537573,0,3,2,0.345827086456772,1,"Adult and maternal mortality",0.511878981144348
"vitA","dhs_w_sib_maternal_any",0.947715954625157,0.547164061518138,0,3,2,0.257871064467766,1,"Adult and maternal mortality",0.42186801336174
"vitA","dhs_w_sib_female_n",1.04826798903064,0.609505882388213,0.0142205585984225,3,2,0.203898050974513,1,"Adult and maternal mortality",0.36216177625473
"vitA","dhs_w_sib_female_dead",1.44958757117033,0.836919774429124,0,3,3,0.0709645177411294,1,"Adult and maternal mortality",0.188960314363366
"vitA","dhs_c_fg_roots",-0.769392315530939,-0.38469615776547,0,4,3,0.370814592703648,1,"Dietary diversity",0.540288449525237
"vitA","dhs_c_fg_dairy",-1.30902325673408,-0.752482962488177,0.321778272803426,4,3,0.114442778610695,1,"Dietary diversity",0.254090216796364
"vitA","dhs_c_fg_flesh",0.650443218274731,0.325221609137365,0,4,3,0.434782608695652,1,"Dietary diversity",0.596227621483376
"vitA","dhs_c_fg_vitA_fruitveg",-0.214384324867801,-0.1071921624339,0,4,2,0.812093953023488,1,"Dietary diversity",0.881639122299315
"vitA","dhs_c_mdd_4plus",-1.08340782447205,-0.608368679039879,0.26127488991994,4,3,0.2063968015992,1,"Dietary diversity",0.363141542436329
"vitA","dhs_hh_cattle",1.2227563181378,1.21810680412415,1.9772284595627,3,2,0.129935032483758,1,"Agricultural production, land use",0.272916028173758
"vitA","dhs_hh_cattle_any",0.945447095799651,0.954924837867137,2.06044916185422,3,2,0.24287856071964,1,"Agricultural production, land use",0.411789559765572
"vitA","dhs_hh_goats",1.53220753462483,0.857555893651455,0.252995975442032,4,3,0.071464267866067,1,"Agricultural production, land use",0.188960314363366
"vitA","dhs_hh_chickens",0.956145848714347,0.478072924357174,0,4,3,0.27936031984008,1,"Agricultural production, land use",0.451088308659523
"vitA","dhs_hh_chickens_any",0.677380594829714,0.462180508590028,0.862163206659438,4,3,0.430284857571214,1,"Agricultural production, land use",0.595120958039499
"vitA","dhs_hh_livestock_total",1.41639555534019,0.926455888295895,0.711356042551287,4,3,0.106446776611694,1,"Agricultural production, land use",0.237752381294383
"vitA","dhs_hh_livestock_any",1.24000160697066,0.895703466039849,1.08710358909373,4,3,0.149925037481259,1,"Agricultural production, land use",0.297457654151648
"vitA","dhs_hh_agland_ha",-1.08407135361722,-1.00002222892896,2.40379630164654,4,2,0.208395802098951,1,"Agricultural production, land use",0.364102995231356
"vitA","dhs_hh_agland_any",-0.356441621659273,-0.205791666215368,0,3,2,0.67616191904048,1,"Agricultural production, land use",0.803211451599041
"vitA","dhs_hh_clean_fuel",-1.13975807437525,-0.843353793890757,1.19005106932847,4,3,0.175912043978011,1,"Built environment",0.332331309092928
"vitA","dhs_hh_solid_fuel",1.12223217453642,0.825557603750063,1.16465816198031,4,3,0.180409795102449,1,"Built environment",0.334790316284644
"vitA","dhs_hh_cook_indoors",-0.693147180559945,-0.693147180559945,0,1,1,0.415292353823088,1,"Built environment",0.580164973692929
"all","access_healthcare_min",0.577510880715752,0.288755440357876,0,4,2,0.385807096451774,1,"Built environment",0.532985359172266
"all","aef_A01",0.332299617602844,0.234715937716378,0.995655018520865,4,3,0.611694152923538,1,"Agricultural production, land use",0.728951818020702
"all","aef_A04",-0.44045723918599,-0.266355192495736,0.462765881433326,4,3,0.52223888055972,1,"Agricultural production, land use",0.66032238118229
"all","aef_A07",0.024574365666319,0.0122871828331595,0,4,3,0.971014492753623,1,"Agricultural production, land use",0.979895187541364
"all","aef_A08",-0.767276844365659,-0.38363842218283,0,4,4,0.241379310344828,1,"Agricultural production, land use",0.373587065388468
"all","aef_A10",-0.603703985087665,-0.301851992543833,0,4,3,0.370314842578711,1,"Agricultural production, land use",0.513484893241112
"all","aef_A12",0.518624923676466,0.388238226792343,1.24155713456485,4,3,0.436281859070465,1,"Agricultural production, land use",0.575028740046938
"all","aef_A14",1.21282372264983,0.739090206773444,0.485455070747056,4,2,0.0689655172413793,1,"Agricultural production, land use",0.15311986863711
"all","aef_A16",-0.415094446765094,-0.213234554893612,0.0555560823651634,4,1,0.532233883058471,1,"Agricultural production, land use",0.666185363693992
"all","aef_A18",-0.0398773051373659,-0.0207660556487096,0.0847169218492097,4,3,0.95352323838081,1,"Agricultural production, land use",0.97176002162853
"all","aef_A19",-0.115139796690142,-0.0575698983450708,0,4,2,0.871064467766117,1,"Agricultural production, land use",0.907561582337323
"all","aef_A20",0.347161876598465,0.173580938299233,0,4,1,0.591704147926037,1,"Agricultural production, land use",0.716162886298786
"all","aef_A21",-1.08864064193303,-0.544320320966515,0,4,3,0.0989505247376312,1,"Agricultural production, land use",0.193202877727803
"all","aef_A22",0.689075429254946,0.344537714627473,0,4,2,0.288855572213893,1,"Agricultural production, land use",0.425862167730364
"all","aef_A24",1.08219905181529,0.541099525907644,0,4,3,0.0904547726136932,1,"Agricultural production, land use",0.18139586120918
"all","aef_A25",-1.17295358842484,-0.586476794212418,0,4,4,0.0894552723638181,1,"Agricultural production, land use",0.180361170765968
"all","aef_A26",-0.280772528374472,-0.170591366267439,0.47660678803005,4,2,0.659170414792604,1,"Agricultural production, land use",0.763517621993957
"all","aef_A27",-0.646972989308695,-0.323486494654347,0,4,2,0.329835082458771,1,"Agricultural production, land use",0.473186483681236
"all","aef_A28",0.401639417725846,0.200819708862923,0,4,2,0.540729635182409,1,"Agricultural production, land use",0.674555698739259
"all","aef_A29",0.179785905332339,0.0898929526661693,0,4,3,0.776611694152924,1,"Agricultural production, land use",0.857251315345277
"all","aef_A31",-0.357131027835947,-0.178565513917973,0,4,2,0.583208395802099,1,"Agricultural production, land use",0.715581354059812
"all","aef_A32",-1.16762259122123,-0.583811295610615,0,4,3,0.0699650174912544,1,"Agricultural production, land use",0.15351147955434
"all","aef_A33",-0.905051631427495,-0.452525815713747,0,4,3,0.172413793103448,1,"Agricultural production, land use",0.283305483821966
"all","aef_A35",0.504733675807754,0.252366837903877,0,4,3,0.436281859070465,1,"Agricultural production, land use",0.575028740046938
"all","aef_A39",0.126787908014604,0.0633939540073018,0,4,2,0.849075462268866,1,"Agricultural production, land use",0.902293867311359
"all","aef_A40",-0.1277879753386,-0.0843536186289942,0.742960112578728,4,2,0.840579710144927,1,"Agricultural production, land use",0.898384618578963
"all","aef_A41",-0.862325784011963,-0.431162892005981,0,4,3,0.162918540729635,1,"Agricultural production, land use",0.276220980418881
"all","aef_A42",-1.20944225846999,-0.816212141897074,0.821779519351893,4,2,0.0629685157421289,1,"Agricultural production, land use",0.143214977876915
"all","aef_A43",-1.16650648596289,-0.746679655948601,0.638907010470113,4,2,0.0759620189905048,1,"Agricultural production, land use",0.1628381211693
"all","aef_A44",-1.04961243720963,-0.524806218604816,0,4,3,0.105947026486757,1,"Agricultural production, land use",0.202657645536206
"all","aef_A46",1.08774220543219,0.543871102716096,0,4,2,0.0849575212393803,1,"Agricultural production, land use",0.17605086345716
"all","aef_A47",0.30237311745435,0.151186558727175,0,4,2,0.653673163418291,1,"Agricultural production, land use",0.763517621993957
"all","aef_A48",0.186171371936615,0.0930856859683075,0,4,2,0.779110444777611,1,"Agricultural production, land use",0.857251315345277
"all","aef_A51",1.16225324156092,0.646740027108489,0.238562538193258,4,2,0.0749625187406297,1,"Agricultural production, land use",0.16162439011708
"all","aef_A52",0.960641650345216,0.49202770904602,0.0493401472103418,4,3,0.140429785107446,1,"Agricultural production, land use",0.248247913957713
"all","aef_A56",-0.760298892567039,-0.380149446283519,0,4,3,0.227386306846577,1,"Agricultural production, land use",0.357869588412545
"all","aef_A60",0.017698316660193,0.0110938258576178,0.571660569429569,4,3,0.976011994002999,1,"Agricultural production, land use",0.981273514186303
"all","aef_A62",0.0568393285539932,0.0399502973895485,0.976069188400578,4,3,0.932533733133433,1,"Agricultural production, land use",0.963532084373326
"all","built_surface",-0.610159252978104,-0.305079626489052,0,4,2,0.364817591204398,1,"Ruralness, population density, built environment",0.507749856415076
"all","built_surface_nres",-0.964611709999715,-0.482305854999858,0,4,2,0.152923538230885,1,"Ruralness, population density, built environment",0.266544297944486
"all","dhs_AN_ANEM_W_ANY",0.884430082222677,0.442215041111339,0,4,2,0.16791604197901,1,"Adult nutrition",0.280442368101663
"all","dhs_c_ari_2wk",-0.330864784835724,-0.165432392417862,0,4,3,0.60519740129935,1,"Infant and child morbidity/mortality",0.723521252194416
"all","dhs_c_bcg",-0.0255211082883538,-0.0127605541441769,0,4,3,0.972013993003498,1,"Infant and child morbidity/mortality",0.979895187541364
"all","dhs_c_diarrhea_2wk",1.13583843272826,0.56791921636413,0,4,3,0.0819590204897551,1,"Infant and child morbidity/mortality",0.170786115322227
"all","dhs_c_diet_diversity_score",-1.19210076756722,-0.596050383783608,0,4,4,0.063968015992004,1,"Dietary diversity",0.14460648463647
"all","dhs_c_dpt1",0.561345518728044,0.412424278287042,1.15917537009367,4,1,0.405297351324338,1,"Infant and child morbidity/mortality",0.555123537132533
"all","dhs_c_dpt3",-0.464418171218936,-0.232209085609468,0,4,3,0.476761619190405,1,"Infant and child morbidity/mortality",0.615335930650592
"all","dhs_c_early_initiation",0.981006271772864,0.490503135886432,0,4,4,0.139930034982509,1,"Infant and child morbidity/mortality",0.248247913957713
"all","dhs_c_fever_2wk",1.0253008285536,0.512650414276799,0,4,3,0.111444277861069,1,"Infant and child morbidity/mortality",0.207843578210895
"all","dhs_c_fully_vaccinated",-0.700335185265602,-0.350167592632801,0,4,3,0.284857571214393,1,"Infant and child morbidity/mortality",0.421634420884796
"all","dhs_c_infant_death",0.127126344480735,0.0635631722403674,0,4,3,0.83808095952024,1,"Infant and child morbidity/mortality",0.898287925003016
"all","dhs_c_low_birthweight",-0.119708464548679,-0.0598542322743394,0,4,2,0.853573213393303,1,"Infant and child morbidity/mortality",0.904496615328699
"all","dhs_c_mean_birthweight",-1.09235682464069,-0.557684369375441,0.0425763843879204,4,3,0.0864567716141929,1,"Infant and child morbidity/mortality",0.177188878088428
"all","dhs_c_mean_haz",-0.714367228254249,-0.357183614127125,0,4,2,0.280859570214893,1,"Infant and child morbidity/mortality",0.418858299933698
"all","dhs_c_measles1",-0.927917544088174,-0.463958772044087,0,4,3,0.15392303848076,1,"Infant and child morbidity/mortality",0.267038573736388
"all","dhs_c_min_diet_diversity",-1.12844038837027,-0.564220194185134,0,4,4,0.0819590204897551,1,"Infant and child morbidity/mortality",0.170786115322227
"all","dhs_c_neonatal_death",0.701925811840842,0.373494401732278,0.132519682707558,4,1,0.266866566716642,1,"Infant and child morbidity/mortality",0.401375924940755
"all","dhs_c_no_vaccination",-0.113795935893648,-0.0568979679468242,0,4,1,0.858570714642679,1,"Infant and child morbidity/mortality",0.904652193677173
"all","dhs_c_overweight",-0.836270854889565,-0.418135427444782,0,4,3,0.203898050974513,1,"Infant and child morbidity/mortality",0.325016978690142
"all","dhs_c_polio3",-0.479503457048497,-0.239751728524248,0,4,3,0.467766116941529,1,"Infant and child morbidity/mortality",0.608582468347708
"all","dhs_c_severely_stunted",0.299901860062617,0.149950930031308,0,4,3,0.660169915042479,1,"Infant and child morbidity/mortality",0.763517621993957
"all","dhs_c_slept_itn",0.506387882159066,0.253193941079533,0,4,2,0.458770614692654,1,"Infant and child morbidity/mortality",0.600426102738105
"all","dhs_c_stunted",0.758263172689724,0.379131586344862,0,4,3,0.24487756121939,1,"Infant and child morbidity/mortality",0.375882017838817
"all","dhs_c_zinc_diarrhea",0.145233409626288,0.0726167048131442,0,4,2,0.824587706146927,1,"Infant and child morbidity/mortality",0.891510766355952
"all","dhs_CH_DIAT_C_ORT",-0.437802723093501,-0.21890136154675,0,4,2,0.501749125437281,1,"Infant and child morbidity/mortality",0.640932958178445
"all","dhs_CH_VACC_C_BAS",1.12941142103894,0.564705710519469,0,4,2,0.0854572713643178,1,"Infant and child morbidity/mortality",0.176108078557406
"all","dhs_CH_VACC_C_DP3",0.570974093914884,0.285487046957442,0,4,3,0.35832083958021,1,"Infant and child morbidity/mortality",0.504353483635541
"all","dhs_CH_VACC_C_MSL",0.270729121316393,0.138029762726902,0.0397657958373581,4,3,0.687156421789105,1,"Infant and child morbidity/mortality",0.781430930876025
"all","dhs_CM_ECMR_C_NNR",0.244332231297947,0.166797395300685,0.864133443675147,4,1,0.723638180909545,1,"Infant and child morbidity/mortality",0.810561686123905
"all","dhs_CN_NUTS_C_HA2",1.00083784323016,0.500418921615082,0,4,3,0.119940029985007,1,"Adult nutrition",0.219302113649058
"all","dhs_FP_NADA_W_UNT",0.625492107970298,0.312746053985149,0,4,3,0.344327836081959,1,"Fertility, reproductive health",0.490207186483094
"all","dhs_hh_crowding",-0.515355278424674,-0.257677639212337,0,4,2,0.434282858570715,1,"Household assets and characteristics",0.575028740046938
"all","dhs_hh_handwash_facility",0.0779136870527499,0.038956843526375,0,4,2,0.913543228385807,1,"Water and sanitation",0.94653228941085
"all","dhs_hh_improved_floor",-1.02290421682875,-0.86098656435315,1.83388878271289,4,3,0.129935032483758,1,"Household assets and characteristics",0.231893622566707
"all","dhs_hh_improved_sanitation",-0.721635229817822,-0.360817614908911,0,4,3,0.292353823088456,1,"Water and sanitation",0.425968656296852
"all","dhs_hh_improved_water",-0.512377890201698,-0.256188945100849,0,4,3,0.425787106446777,1,"Water and sanitation",0.571289894621035
"all","dhs_hh_itn_any",0.74540145011308,0.58226515806866,1.44073782348565,4,1,0.278360819590205,1,"Household assets and characteristics",0.416982271916251
"all","dhs_hh_mean_hhsize",1.06156518430773,0.530782592153865,0,4,3,0.109945027486257,1,"Household assets and characteristics",0.206077865589818
"all","dhs_hh_radio",-0.659853136209774,-0.329926568104887,0,4,2,0.298350824587706,1,"Household assets and characteristics",0.433015010004725
"all","dhs_hh_soap_available",-0.196393550884756,-0.0981967754423782,0,4,3,0.75912043978011,1,"Water and sanitation",0.842714059636848
"all","dhs_hh_urban",-1.07088798071923,-0.565786146870857,0.116545748458008,4,2,0.109445277361319,1,"Household assets and characteristics",0.206077865589818
"all","dhs_ML_NETP_H_IT2",-0.371540278591165,-0.193396640729194,0.0837922443831903,4,3,0.566216891554223,1,"Malaria",0.697026074421535
"all","dhs_RH_ANCN_W_N4P",-0.551957054242843,-0.275978527121421,0,4,3,0.406296851574213,1,"Fertility, reproductive health",0.555123537132533
"all","dhs_w_anc_visits",-0.618380182778567,-0.309190091389284,0,4,3,0.339830084957521,1,"Fertility, reproductive health",0.48565755436458
"all","dhs_w_anc1",-0.604729467609441,-0.302364733804721,0,4,3,0.36231884057971,1,"Fertility, reproductive health",0.507749856415076
"all","dhs_w_anc4plus",-0.4157855473578,-0.2078927736789,0,4,3,0.531234382808596,1,"Fertility, reproductive health",0.666185363693992
"all","dhs_w_birth_interval_short",-0.37393250159592,-0.18696625079796,0,4,2,0.552223888055972,1,"Fertility, reproductive health",0.686598367482925
"all","dhs_w_height_low",-0.522774509447757,-0.261387254723879,0,4,3,0.421289355322339,1,"Adult nutrition",0.569351193968233
"all","dhs_w_mean_age_first_birth",-0.80993245836484,-0.40496622918242,0,4,2,0.222388805597201,1,"Fertility, reproductive health",0.352983082926622
"all","dhs_w_teen_pregnancy",0.861828116161656,0.77184374509403,2.20831833146906,4,3,0.194902548725637,1,"Fertility, reproductive health",0.313356252908029
"all","dhs_w_unmet_fp",0.822990162589381,0.41149508129469,0,4,3,0.199900049975012,1,"Fertility, reproductive health",0.32001166798575
"all","dhs_w_watches_tv",-1.07852026240031,-0.539260131200154,0,4,4,0.0994502748625687,1,"Fertility, reproductive health",0.193202877727803
"all","elevation",0.411423001767309,0.205711500883655,0,4,3,0.51624187906047,1,"Built environment",0.657195293138414
"all","evi_t0",-0.376601602365417,-0.188300801182708,0,4,1,0.563718140929535,1,"Ecosystem productivity/greenness",0.697026074421535
"all","ghs_pop",-0.964646151757711,-0.51855439847226,0.155879506479954,4,2,0.155422288855572,1,"Ruralness, population density, built environment",0.267154441212573
"all","grassland_frac",1.00265882672546,0.661736806204314,0.74230511097473,4,2,0.128435782108946,1,"Ecosystem productivity/greenness",0.230319936185753
"all","human_modification",-1.15792382032926,-0.673813260340279,0.3545003510504,4,2,0.0784607696151924,1,"Ruralness, population density, built environment",0.167233526094096
"all","lcover_bare_frac_t0",0.469635593658591,0.234817796829296,0,4,3,0.458770614692654,1,"Built environment",0.600426102738105
"all","lcover_crops_frac_t0",1.18912792277369,0.803573904616206,0.826646406428166,4,2,0.0689655172413793,1,"Built environment",0.15311986863711
"all","lcover_shrub_frac_t0",-0.123755939017333,-0.0618779695086667,0,4,1,0.837581209395302,1,"Built environment",0.898287925003016
"all","lcover_urban_frac_t0",-0.907114517987507,-0.453557258993754,0,4,2,0.166916541729135,1,"Built environment",0.280442368101663
