"unit","min_n","spatial","country","outcome","domain","n_pred","Q_obs","Q_ratio","Q_z","p_perm","q_bh"
"admin2",15,"S1_latlon","Gambia","child_iron","Ecosystem productivity/greenness",16,0.0212185719972348,0.443584198501265,-0.763615914232972,0.820589705147426,0.904019688269073
"admin2",15,"S1_latlon","Gambia","child_iron","Education, employment, SES",9,0.0559797677456627,1.17922054319767,0.249489218562996,0.296351824087956,0.574440052700922
"admin2",15,"S1_latlon","Gambia","child_iron","Fertility, reproductive health",23,0.0784224105509687,1.64897523153007,1.48255107364365,0.0844577711144428,0.543768115942029
"admin2",15,"S1_latlon","Gambia","child_iron","Food fortification and supplementation",6,0.153106270254782,3.30758045620591,3.17948034717376,0.015992003998001,0.347826086956522
"admin2",15,"S1_latlon","Gambia","child_iron","Healthcare access",6,0.0854457523903025,1.84309484226491,1.0148684493578,0.132933533233383,0.543768115942029
"admin2",15,"S1_latlon","Gambia","child_iron","Household assets and characteristics",12,0.0323702764779438,0.689276668940419,-0.356615798510214,0.530234882558721,0.732229123533471
"admin2",15,"S1_latlon","Gambia","child_iron","Infant and child morbidity/mortality",37,0.0499821734611562,1.04425958080711,0.118622991712308,0.372313843078461,0.616977225672878
"admin2",15,"S1_latlon","Gambia","child_iron","Malaria incidence and treatment",23,0.0270837844738644,0.568573111924373,-0.632057044936825,0.71664167916042,0.831304347826087
"admin2",15,"S1_latlon","Gambia","child_iron","Ruralness, population density, built environment",9,0.0520733398772634,1.10806681018904,0.104320047897626,0.309345327336332,0.574440052700922
"admin2",15,"S1_latlon","Gambia","child_iron","Soil characteristics",45,0.0342134103700222,0.726770427910785,-0.549417515688907,0.659170414792604,0.805678793256433
"admin2",15,"S1_latlon","Gambia","child_iron","Water and sanitation",9,0.0212284174042827,0.447003573085195,-0.961533519013957,0.873063468265867,0.937734836285561
"admin2",15,"S1_latlon","Malawi","women_zinc","Adult and maternal mortality",9,0.0473189665026831,0.567559261796414,-0.590311488724688,0.669165417291354,0.758387472930202
"admin2",15,"S1_latlon","Malawi","women_zinc","Adult nutrition",9,0.0731123377662714,0.878534136449763,-0.277880259985801,0.55272363818091,0.671164417791104
"admin2",15,"S1_latlon","Malawi","women_zinc","Agricultural production, land use",80,0.0911308929070041,1.0964285111186,0.264584424513458,0.354822588705647,0.671164417791104
"admin2",15,"S1_latlon","Malawi","women_zinc","Built environment",12,0.0899200667584459,1.07609535213702,0.141360169805309,0.371814092953523,0.671164417791104
"admin2",15,"S1_latlon","Malawi","women_zinc","Climate and weather",41,0.148315599703395,1.82257263049593,1.20389429137784,0.115942028985507,0.492753623188406
"admin2",15,"S1_latlon","Malawi","women_zinc","Dietary diversity",11,0.0474809103864324,0.564357078304729,-0.867097279110831,0.794602698650675,0.794602698650675
"admin2",15,"S1_latlon","Malawi","women_zinc","Ecosystem productivity/greenness",16,0.0960670753980574,1.16269375102479,0.206494401746857,0.301849075462269,0.671164417791104
"admin2",15,"S1_latlon","Malawi","women_zinc","Education, employment, SES",9,0.0451750058002454,0.546599217432489,-0.687565726057588,0.720139930034983,0.765148675662169
"admin2",15,"S1_latlon","Malawi","women_zinc","Fertility, reproductive health",23,0.0751882026597631,0.902533969287538,-0.224158044413563,0.521739130434783,0.671164417791104
"admin2",15,"S1_latlon","Malawi","women_zinc","Food fortification and supplementation",6,0.184532552331238,2.21326623506405,1.94918328631729,0.0464767616191904,0.467266366816592
"admin2",15,"S1_latlon","Malawi","women_zinc","Healthcare access",6,0.0771807038049998,0.929353021929101,-0.0856477758851347,0.398300849575212,0.671164417791104
"admin2",15,"S1_latlon","Malawi","women_zinc","Household assets and characteristics",12,0.0910278164416477,1.09022228465224,0.10844589989251,0.324337831084458,0.671164417791104
"admin2",15,"S1_latlon","Malawi","women_zinc","Infant and child morbidity/mortality",37,0.12546097851582,1.50996285513726,1.48882575588063,0.0824587706146927,0.467266366816592
"admin2",15,"S1_latlon","Malawi","women_zinc","Malaria incidence and treatment",23,0.0774640445937626,0.931384125439028,-0.148928529134833,0.497251374312844,0.671164417791104
"admin2",15,"S1_latlon","Malawi","women_zinc","Ruralness, population density, built environment",9,0.0522141399948754,0.625100925911681,-0.385066357977953,0.516741629185407,0.671164417791104
"admin2",15,"S1_latlon","Malawi","women_zinc","Soil characteristics",45,0.137172556334093,1.65965485039543,1.74507695045011,0.0649675162418791,0.467266366816592
"admin2",15,"S1_latlon","Malawi","women_zinc","Water and sanitation",8,0.131895504571062,1.57837171399382,1.04532026933555,0.150424787606197,0.511444277861069
"admin2",15,"S1_latlon","Gambia","women_iron","Adult and maternal mortality",9,0.0371345205436152,0.952136774059555,-0.0776771855386071,0.448775612193903,0.578421900161031
"admin2",15,"S1_latlon","Gambia","women_iron","Adult nutrition",9,0.0218645507310143,0.571851962932148,-0.758106389637678,0.760619690154923,0.802108036890646
"admin2",15,"S1_latlon","Gambia","women_iron","Agricultural production, land use",81,0.0304017636556361,0.791250839413252,-0.445015849791098,0.607696151924038,0.691105427678318
"admin2",15,"S1_latlon","Gambia","women_iron","Built environment",12,0.0362218319913812,0.954328082304727,-0.0814501882854148,0.44327836081959,0.578421900161031
"admin2",15,"S1_latlon","Gambia","women_iron","Climate and weather",41,0.0558850737148469,1.42162532985621,0.984759742793934,0.152923538230885,0.493913043478261
"admin2",15,"S1_latlon","Gambia","women_iron","Dietary diversity",11,0.0248186405274648,0.639635988542368,-0.520669802328965,0.647176411794103,0.721850613154961
"admin2",15,"S1_latlon","Gambia","women_iron","Ecosystem productivity/greenness",16,0.040344501080342,1.03930611078057,0.0534570563246505,0.341329335332334,0.577639751552795
"admin2",15,"S1_latlon","Gambia","women_iron","Education, employment, SES",9,0.0620128629606247,1.59718345869905,0.841135481497795,0.161419290354823,0.493913043478261
"admin2",15,"S1_latlon","Gambia","women_iron","Fertility, reproductive health",23,0.0540499921320027,1.38757228102424,0.840481509191003,0.174912543728136,0.493913043478261
"admin2",15,"S1_latlon","Gambia","women_iron","Food fortification and supplementation",6,0.0388462161650619,1.00631983807222,0.00773607384068089,0.365317341329335,0.577639751552795
"admin2",15,"S1_latlon","Gambia","women_iron","Healthcare access",6,0.0433697834697189,1.08592554818675,0.0978281534820716,0.319340329835082,0.577639751552795
"admin2",15,"S1_latlon","Gambia","women_iron","Household assets and characteristics",12,0.0250448762341166,0.649686224334664,-0.404861216333468,0.545727136431784,0.645962732919255
"admin2",15,"S1_latlon","Gambia","women_iron","Infant and child morbidity/mortality",37,0.0358340709215617,0.923211482832421,-0.212029866309727,0.521739130434783,0.645962732919255
"admin2",15,"S1_latlon","Gambia","women_iron","Malaria incidence and treatment",23,0.0347865251409251,0.894026227477996,-0.142930082950324,0.418290854572714,0.577639751552795
"admin2",15,"S1_latlon","Gambia","women_iron","Ruralness, population density, built environment",9,0.0634351701682617,1.67083472709263,0.615438007541842,0.186406796601699,0.493913043478261
"admin2",15,"S1_latlon","Gambia","women_iron","Soil characteristics",45,0.0206562321837133,0.535391515007731,-0.779291448770963,0.823588205897052,0.838037121789982
"admin2",15,"S1_latlon","Gambia","women_iron","Water and sanitation",9,0.0316940975945437,0.81802357442346,-0.323877285029296,0.563218390804598,0.653333333333333
"admin2",15,"S1_latlon","Gambia","women_vitA","Adult and maternal mortality",9,0.0139262188484606,0.356589904601823,-1.06971770673294,0.888055972013993,0.91496675904472
"admin2",15,"S1_latlon","Gambia","women_vitA","Adult nutrition",9,0.0354516403976309,0.909181649120735,-0.168198772128437,0.503248375812094,0.883558220889555
"admin2",15,"S1_latlon","Gambia","women_vitA","Agricultural production, land use",81,0.0183857527150233,0.479780236392948,-1.16313041263279,0.939530234882559,0.939530234882559
"admin2",15,"S1_latlon","Gambia","women_vitA","Built environment",12,0.0322357313077919,0.841290107682313,-0.289141271386621,0.549225387306347,0.883558220889555
"admin2",15,"S1_latlon","Gambia","women_vitA","Climate and weather",41,0.0295068489841591,0.775147507467732,-0.542668012147778,0.664167916041979,0.91496675904472
"admin2",15,"S1_latlon","Gambia","women_vitA","Dietary diversity",11,0.0279218865877989,0.706827999227712,-0.434375821240294,0.597701149425287,0.883558220889555
"admin2",15,"S1_latlon","Gambia","women_vitA","Ecosystem productivity/greenness",16,0.0170741570116213,0.447426099825421,-0.786360683290729,0.813593203398301,0.91496675904472
"admin2",15,"S1_latlon","Gambia","women_vitA","Education, employment, SES",9,0.0341250016445453,0.886937100776069,-0.150252884072805,0.431284357821089,0.883558220889555
"admin2",15,"S1_latlon","Gambia","women_vitA","Fertility, reproductive health",23,0.0214924438343783,0.559685723352023,-0.955208354615946,0.860569715142429,0.91496675904472
"admin2",15,"S1_latlon","Gambia","women_vitA","Food fortification and supplementation",6,0.0179486175230097,0.479163762830078,-0.665167566512379,0.721639180409795,0.91496675904472
"admin2",15,"S1_latlon","Gambia","women_vitA","Healthcare access",6,0.113744553469694,2.91940131573911,2.16975926101768,0.0459770114942529,0.883558220889555
"admin2",15,"S1_latlon","Gambia","women_vitA","Household assets and characteristics",12,0.0512869543861198,1.32151674648604,0.364511512720511,0.235382308845577,0.883558220889555
"admin2",15,"S1_latlon","Gambia","women_vitA","Infant and child morbidity/mortality",37,0.0286351156014238,0.743266498837935,-0.738213704018033,0.754122938530735,0.91496675904472
"admin2",15,"S1_latlon","Gambia","women_vitA","Malaria incidence and treatment",23,0.0302786894290728,0.797616112743024,-0.283441266615789,0.496251874062969,0.883558220889555
"admin2",15,"S1_latlon","Gambia","women_vitA","Ruralness, population density, built environment",9,0.0610042895090555,1.57953522996226,0.526659577852004,0.188905547226387,0.883558220889555
"admin2",15,"S1_latlon","Gambia","women_vitA","Soil characteristics",45,0.0191288358660751,0.502916127547703,-0.86182942164014,0.851074462768616,0.91496675904472
"admin2",15,"S1_latlon","Gambia","women_vitA","Water and sanitation",9,0.0472169964193209,1.21830460650243,0.391644709397054,0.271364317841079,0.883558220889555
"admin2",15,"S1_latlon","Ghana","women_iron","Agricultural production, land use",64,0.0638707678177049,1.55233041911021,1.06148166381741,0.130934532733633,0.493913043478261
"admin2",15,"S1_latlon","Ghana","women_iron","Built environment",10,0.0617656453859689,1.48119261086354,0.762617695860967,0.188405797101449,0.493913043478261
"admin2",15,"S1_latlon","Ghana","women_iron","Climate and weather",41,0.0458107675917255,1.10951022883657,0.17507351974389,0.323338330834583,0.577639751552795
"admin2",15,"S1_latlon","Ghana","women_iron","Ecosystem productivity/greenness",14,0.0496337974907267,1.24149478413011,0.238395944155553,0.266866566716642,0.560041407867495
"admin2",15,"S1_latlon","Ghana","women_iron","Malaria incidence and treatment",23,0.07098852040295,1.75396141973248,1.07048274911667,0.123938030984508,0.493913043478261
"admin2",15,"S1_latlon","Ghana","women_iron","Ruralness, population density, built environment",9,0.118167491769648,2.88077299237672,1.63741551370751,0.0789605197401299,0.457971014492754
"admin2",15,"S1_latlon","Ghana","women_iron","Soil characteristics",38,0.0867292971305368,2.06136275940475,2.15400480779165,0.0419790104947526,0.457971014492754
"admin2",15,"S1_latlon","Ghana","child_iron","Agricultural production, land use",64,0.0573293503753495,1.83366978290589,1.72239002450719,0.0659670164917541,0.543768115942029
"admin2",15,"S1_latlon","Ghana","child_iron","Built environment",10,0.0347678708569993,1.11947919285075,0.178108167730974,0.326836581709145,0.574440052700922
"admin2",15,"S1_latlon","Ghana","child_iron","Climate and weather",41,0.0405446029290901,1.29768574180613,0.549596194666552,0.233383308345827,0.543768115942029
"admin2",15,"S1_latlon","Ghana","child_iron","Ecosystem productivity/greenness",16,0.0321322439088042,1.03730787000082,0.0449725761839973,0.320339830084958,0.574440052700922
"admin2",15,"S1_latlon","Ghana","child_iron","Malaria incidence and treatment",23,0.0727735540499754,2.33568364253645,1.92589057638939,0.0539730134932534,0.521739130434783
"admin2",15,"S1_latlon","Ghana","child_iron","Ruralness, population density, built environment",9,0.0180615998929979,0.574377855194344,-0.366403754493274,0.495252373813093,0.700600919052669
"admin2",15,"S1_latlon","Ghana","child_iron","Soil characteristics",45,0.0318310143159371,1.01974505327652,0.044633077332239,0.392303848075962,0.623580101840971
"admin2",15,"S1_latlon","Ghana","child_vitA","Agricultural production, land use",64,0.0264261084469541,0.833687097627378,-0.343176995115045,0.554222888555722,0.765355417529331
"admin2",15,"S1_latlon","Ghana","child_vitA","Built environment",10,0.0393229462510686,1.21585017630208,0.312314764037125,0.273863068465767,0.634876110331931
"admin2",15,"S1_latlon","Ghana","child_vitA","Climate and weather",41,0.0494600445693293,1.56731064937256,1.07535609896986,0.130434782608696,0.525149190110827
"admin2",15,"S1_latlon","Ghana","child_vitA","Ecosystem productivity/greenness",16,0.054796314595395,1.69549156372992,0.852493642394744,0.146426786606697,0.525149190110827
"admin2",15,"S1_latlon","Ghana","child_vitA","Malaria incidence and treatment",23,0.0523583145175658,1.62263129018813,0.886067656558933,0.15192403798101,0.525149190110827
"admin2",15,"S1_latlon","Ghana","child_vitA","Ruralness, population density, built environment",9,0.0236649939006911,0.725478045002603,-0.233422292026184,0.430784607696152,0.696435566000783
"admin2",15,"S1_latlon","Ghana","child_vitA","Soil characteristics",45,0.0316211468404563,1.01399296636576,0.031287115208456,0.390804597701149,0.676044330775789
"admin2",15,"S1_latlon","SierraLeone","women_folate","Adult and maternal mortality",9,0.0180713299996754,0.230884621511696,-0.792038822502046,0.864067966016992,0.864067966016992
"admin2",15,"S1_latlon","SierraLeone","women_folate","Adult nutrition",9,0.0539285046683922,0.704318107322269,-0.571055845855579,0.661669165417291,0.725701665296384
"admin2",15,"S1_latlon","SierraLeone","women_folate","Agricultural production, land use",91,0.104572558113128,1.35273485520063,0.717717964070192,0.182408795602199,0.403934396438145
"admin2",15,"S1_latlon","SierraLeone","women_folate","Built environment",13,0.11354904137061,1.46949515455037,0.911466298515709,0.16391804097951,0.403934396438145
"admin2",15,"S1_latlon","SierraLeone","women_folate","Climate and weather",41,0.088979191769244,1.15452500360989,0.368094496823922,0.292853573213393,0.414875895385641
"admin2",15,"S1_latlon","SierraLeone","women_folate","Dietary diversity",11,0.0701905388846548,0.916316534051936,-0.114384814037313,0.408295852073963,0.495787820375526
"admin2",15,"S1_latlon","SierraLeone","women_folate","Ecosystem productivity/greenness",16,0.101203056876146,1.30365383432994,0.537297853104358,0.24087956021989,0.403934396438145
"admin2",15,"S1_latlon","SierraLeone","women_folate","Education, employment, SES",9,0.105077240867774,1.39295499816746,0.431069797478335,0.235882058970515,0.403934396438145
"admin2",15,"S1_latlon","SierraLeone","women_folate","Fertility, reproductive health",23,0.138267640675341,1.82271649228368,1.45333860659891,0.0964517741129435,0.327936031984008
"admin2",15,"S1_latlon","SierraLeone","women_folate","Food fortification and supplementation",6,0.101934569997298,1.33546903354265,0.463723609393435,0.241879060469765,0.403934396438145
"admin2",15,"S1_latlon","SierraLeone","women_folate","Healthcare access",6,0.0748649476332114,1.00145831212975,0.00172674927424383,0.357821089455272,0.463175819497659
"admin2",15,"S1_latlon","SierraLeone","women_folate","Household assets and characteristics",12,0.0947262448192389,1.2580006956224,0.319229251260536,0.258370814592704,0.403934396438145
"admin2",15,"S1_latlon","SierraLeone","women_folate","Infant and child morbidity/mortality",37,0.126086024869498,1.64001568857694,1.6944059281144,0.0534732633683158,0.229385307346327
"admin2",15,"S1_latlon","SierraLeone","women_folate","Malaria incidence and treatment",23,0.124892376188964,1.61859096372942,0.998319206799483,0.141929035482259,0.402132267199733
"admin2",15,"S1_latlon","SierraLeone","women_folate","Ruralness, population density, built environment",9,0.189300108677854,2.49001449106484,1.56381939517132,0.0809595202398801,0.305847076461769
"admin2",15,"S1_latlon","SierraLeone","women_folate","Soil characteristics",45,0.0944436619607301,1.22575047483487,0.416675294107198,0.261369315342329,0.403934396438145
"admin2",15,"S1_latlon","SierraLeone","women_folate","Water and sanitation",8,0.11203981999174,1.46886881691445,0.853411044483982,0.174912543728136,0.403934396438145
