"group","predictor","meta_z","mu","tau2","k_countries","sign_agree","p_perm","p_fwer","domain","q_bh_perm"
"women_b12","aef_A50",0.862481220243304,0.716368607222323,1.0696411539793,3,2,0.335832083958021,1,"Agricultural production, land use",0.540101743999795
"women_b12","aef_A51",1.57455287174883,1.1523480994185,0.606845562509275,3,2,0.0864567716141929,1,"Agricultural production, land use",0.265858873841768
"women_b12","aef_A52",1.10580393083301,0.752008435665463,0.387427890454979,3,2,0.210394802598701,1,"Agricultural production, land use",0.408735736298517
"women_b12","aef_A53",-1.57642559230055,-1.03167075097509,0.284862154411464,3,3,0.0744627686156921,1,"Agricultural production, land use",0.249092268025279
"women_b12","aef_A54",-0.775200467999951,-0.574633415761158,0.648446879442768,3,2,0.379310344827586,1,"Agricultural production, land use",0.565931034482759
"women_b12","aef_A55",0.695776563528284,0.510104020698558,0.61249789467317,3,2,0.44727636181909,1,"Agricultural production, land use",0.611113856990918
"women_b12","aef_A56",0.0189832745991321,0.0109599986999095,0,3,2,0.983008495752124,1,"Agricultural production, land use",0.985650991708447
"women_b12","aef_A57",-0.31003946843059,-0.441471468761075,5.08264639709133,3,1,0.736131934032983,1,"Agricultural production, land use",0.855380720854526
"women_b12","aef_A59",-1.33549511514638,-0.99293995970116,0.658374550690701,3,3,0.132433783108446,1,"Agricultural production, land use",0.320764942204223
"women_b12","aef_A60",1.58108226435345,0.912838270935407,0,3,2,0.0819590204897551,1,"Agricultural production, land use",0.260029649041026
"women_b12","aef_A62",-0.707074291080074,-0.408229532292144,0,3,2,0.438280859570215,1,"Agricultural production, land use",0.607727734645688
"women_b12","built_surface",-0.693377191719497,-0.63314692792308,1.50144615768908,3,2,0.444777611194403,1,"Ruralness, population density, built environment",0.611113856990918
"women_b12","built_surface_nres",-1.27722816643146,-0.940462031709055,0.626547737193002,3,3,0.160419790104948,1,"Ruralness, population density, built environment",0.356170129221104
"women_b12","dhs_AN_ANEM_W_ANY",-0.0937854400709006,-0.0730520044614855,0.820181464331326,3,1,0.914542728635682,1,"Adult nutrition",0.939736743198649
"women_b12","dhs_AN_NUTS_W_THN",1.32546483038034,0.906084317759009,0.401916234178088,3,2,0.135932033983008,1,"Adult nutrition",0.321551724137931
"women_b12","dhs_c_bcg",0.0255294532039032,0.0147394366795374,0,3,1,0.976011994002999,1,"Infant and child morbidity/mortality",0.981775958381995
"women_b12","dhs_c_bottle_fed",-1.44547404619166,-1.02165086425488,0.498668819571313,3,3,0.095952023988006,1,"Infant and child morbidity/mortality",0.277442674011831
"women_b12","dhs_c_diarrhea_2wk",0.284756387023177,0.164404176701297,0,3,2,0.765617191404298,1,"Infant and child morbidity/mortality",0.865379431496373
"women_b12","dhs_c_diet_diversity_score",-1.23169321362871,-0.711118408447571,0,3,3,0.160419790104948,1,"Dietary diversity",0.356170129221104
"women_b12","dhs_c_dpt1",-0.742206671072131,-0.428513221337831,0,3,2,0.395302348825587,1,"Infant and child morbidity/mortality",0.572125475723677
"women_b12","dhs_c_dpt3",0.275452548333672,0.159032602929414,0,3,1,0.758620689655172,1,"Infant and child morbidity/mortality",0.862699747687132
"women_b12","dhs_c_early_initiation",0.789982182289541,0.456096425599875,0,3,2,0.388805597201399,1,"Infant and child morbidity/mortality",0.571696435246943
"women_b12","dhs_c_fever_2wk",-0.185077348541628,-0.106854457001411,0,3,1,0.83608195902049,1,"Infant and child morbidity/mortality",0.903937886129399
"women_b12","dhs_c_fully_vaccinated",0.635873560451415,0.36712177129719,0,3,2,0.478260869565217,1,"Infant and child morbidity/mortality",0.639395356085398
"women_b12","dhs_c_infant_death",-0.133070670647725,-0.0768283875197082,0,3,2,0.892053973013493,1,"Infant and child morbidity/mortality",0.926841593131011
"women_b12","dhs_c_low_birthweight",0.990150838989536,0.69565123327596,0.480817894637894,3,2,0.261369315342329,1,"Infant and child morbidity/mortality",0.46424168867947
"women_b12","dhs_c_mean_birthweight",-0.39063604152345,-0.254461904356773,0.272981757419035,3,2,0.659670164917541,1,"Infant and child morbidity/mortality",0.806346012661422
"women_b12","dhs_c_mean_waz",-1.58728431905897,-0.916419028889165,0,3,3,0.0744627686156921,1,"Infant and child morbidity/mortality",0.249092268025279
"women_b12","dhs_c_mean_whz",0.101155135383743,0.0584019446437171,0,3,1,0.919540229885057,1,"Infant and child morbidity/mortality",0.940715943398164
"women_b12","dhs_c_measles1",-0.574282336716924,-0.340768132728595,0.0563024475346674,3,2,0.529735132433783,1,"Infant and child morbidity/mortality",0.693302471571232
"women_b12","dhs_c_min_diet_diversity",-1.00223685206277,-0.578641716330204,0,3,3,0.249875062468766,1,"Infant and child morbidity/mortality",0.459263122062157
"women_b12","dhs_c_neonatal_death",-1.50509432393322,-1.52654302254364,2.08611365326855,3,2,0.0949525237381309,1,"Infant and child morbidity/mortality",0.277442674011831
"women_b12","dhs_c_no_vaccination",-0.135951079896385,-0.0784913925747983,0,3,1,0.879060469765117,1,"Infant and child morbidity/mortality",0.921038076467384
"women_b12","dhs_c_overweight",-0.099616346622021,-0.0575135245379109,0,3,2,0.906546726636682,1,"Infant and child morbidity/mortality",0.934093726617354
"women_b12","dhs_c_polio3",0.972615415626527,0.561539772029955,0,3,2,0.252873563218391,1,"Infant and child morbidity/mortality",0.459263122062157
"women_b12","dhs_c_severely_stunted",0.719915658317027,0.415643499123162,0,3,2,0.432783608195902,1,"Infant and child morbidity/mortality",0.604600321562065
"women_b12","dhs_c_severely_wasted",1.13539821894679,0.655522467346353,0,3,3,0.208895552223888,1,"Infant and child morbidity/mortality",0.408735736298517
"women_b12","dhs_c_slept_itn",1.34799833805668,0.77826720334419,0,3,3,0.136431784107946,1,"Infant and child morbidity/mortality",0.321551724137931
"women_b12","dhs_c_small_at_birth",0.284248945207141,0.16411120503221,0,3,2,0.758620689655172,1,"Infant and child morbidity/mortality",0.862699747687132
"women_b12","dhs_c_under5_death",1.0063936370021,0.581041637233889,0,3,2,0.266366816591704,1,"Infant and child morbidity/mortality",0.470875936439363
"women_b12","dhs_c_underweight",0.895565517938364,0.591307995838762,0.307838238327512,3,2,0.341329335332334,1,"Infant and child morbidity/mortality",0.541769540761534
"women_b12","dhs_c_wasted",1.0792892727865,0.623127952176761,0,3,3,0.244377811094453,1,"Infant and child morbidity/mortality",0.459263122062157
"women_b12","dhs_c_zinc_diarrhea",-0.633812632500987,-0.455355910886147,0.548465130015826,3,2,0.483258370814593,1,"Infant and child morbidity/mortality",0.64346830143647
"women_b12","dhs_CH_DIAT_C_ORT",-1.59571730773766,-1.27234272360854,0.907293657086291,3,3,0.0744627686156921,1,"Infant and child morbidity/mortality",0.249092268025279
"women_b12","dhs_CH_VACC_C_BAS",0.840168170071071,0.485071319155088,0,3,3,0.349825087456272,1,"Infant and child morbidity/mortality",0.548255284122645
"women_b12","dhs_CH_VACC_C_DP1",-0.368129900135971,-0.508299988761404,4.71951586365279,3,2,0.672663668165917,1,"Infant and child morbidity/mortality",0.809366284599636
"women_b12","dhs_CH_VACC_C_DP3",0.196139724642361,0.12116614363776,0.14486084845345,3,2,0.83208395802099,1,"Infant and child morbidity/mortality",0.903937886129399
"women_b12","dhs_CH_VACC_C_MSL",0.684618370099909,0.395264600269345,0,3,2,0.444277861069465,1,"Infant and child morbidity/mortality",0.611113856990918
"women_b12","dhs_CH_VACC_C_NON",0.803272599961273,0.706473116430719,1.32052701482993,3,1,0.377811094452774,1,"Infant and child morbidity/mortality",0.565931034482759
"women_b12","dhs_CN_ANMC_C_ANY",1.51776828980894,0.876283930688671,0,3,2,0.0949525237381309,1,"Adult nutrition",0.277442674011831
"women_b12","dhs_CN_NUTS_C_HA2",1.36533616875782,0.853616156404889,0.172647054954047,3,3,0.131934032983508,1,"Adult nutrition",0.320764942204223
"women_b12","dhs_CN_NUTS_C_WH2",1.13476619099154,0.655157565836253,0,3,3,0.2063968015992,1,"Adult nutrition",0.408735736298517
"women_b12","dhs_FP_CUSA_W_MOD",-0.261044436497333,-0.183679154664511,0.485292934740208,3,2,0.76111944027986,1,"Fertility, reproductive health",0.862910490043732
"women_b12","dhs_FP_NADA_W_UNT",-1.20962617096029,-0.737085659769254,0.113922123914742,3,2,0.189905047476262,1,"Fertility, reproductive health",0.393525459492476
"women_b12","dhs_hh_crowding",-0.196742313809753,-0.1742260954766,1.3526217795974,3,2,0.822088955522239,1,"Household assets and characteristics",0.90187994238175
"women_b12","dhs_hh_electricity",-1.60918412782344,-1.65231570844522,2.16297557016098,3,2,0.0749625187406297,1,"Household assets and characteristics",0.249092268025279
"women_b12","dhs_hh_handwash_facility",-0.225223332884786,-0.189517452369351,1.12418780962484,3,1,0.8055972013993,1,"Water and sanitation",0.889017029946565
"women_b12","dhs_hh_improved_floor",-1.37856905578508,-0.795917215454004,0,3,3,0.12543728135932,1,"Household assets and characteristics",0.314014133872661
"women_b12","dhs_hh_improved_sanitation",0.151153439458238,0.0872684789601517,0,3,1,0.870564717641179,1,"Water and sanitation",0.919888497677507
"women_b12","dhs_hh_improved_water",-0.872836110262796,-0.503932163218651,0,3,2,0.337831084457771,1,"Water and sanitation",0.540101743999795
"women_b12","dhs_hh_itn_any",0.837916519859913,0.483771328299555,0,3,2,0.351824087956022,1,"Household assets and characteristics",0.549081107981574
"women_b12","dhs_hh_mean_hhsize",1.00527344795731,1.33261299195331,4.27182417264511,3,2,0.254372813593203,1,"Household assets and characteristics",0.459263122062157
"women_b12","dhs_hh_open_defecation",0.802701543445584,0.600287280079686,0.677765811571502,3,2,0.36031984007996,1,"Water and sanitation",0.555416169466287
"women_b12","dhs_hh_radio",-0.682342724006865,-0.56902936671983,1.08634192533208,3,2,0.453773113443278,1,"Household assets and characteristics",0.615481350233974
"women_b12","dhs_hh_urban",-0.575349794788926,-0.55731208533343,1.81484348353114,3,2,0.536231884057971,1,"Household assets and characteristics",0.694026689077607
"women_b12","dhs_hh_water_30min",-1.00060202230059,-0.843070127278891,1.12973664873401,3,2,0.240379810094953,1,"Water and sanitation",0.455135376474199
"women_b12","dhs_ML_NETP_H_IT2",-0.162326487089565,-0.0937192410177669,0,3,2,0.866066966516742,1,"Malaria",0.917735734405524
"women_b12","dhs_RH_ANCN_W_N4P",0.399980849032425,0.296846142364755,0.652363822482989,3,1,0.649675162418791,1,"Fertility, reproductive health",0.805079187980761
"women_b12","dhs_RH_DELA_C_SKP",-1.24440961307321,-1.56821457341247,3.76437032357576,3,2,0.168415792103948,1,"Fertility, reproductive health",0.367363102074694
"women_b12","dhs_w_anc_visits",-0.270324638336574,-0.28069313139616,2.23454773284222,3,2,0.768115942028985,1,"Fertility, reproductive health",0.865580804763781
"women_b12","dhs_w_anc1",-1.24875533733377,-0.720969230161634,0,3,2,0.187906046976512,1,"Fertility, reproductive health",0.391558410738765
"women_b12","dhs_w_anc4plus",0.00808376776036391,0.00696528413665431,1.22726182462745,3,1,0.996501749125437,1,"Fertility, reproductive health",0.996501749125437
"women_b12","dhs_w_birth_interval_short",-0.333222072565316,-0.243965009450011,0.608084318590736,3,1,0.711644177911045,1,"Fertility, reproductive health",0.840010374559556
"women_b12","dhs_w_bmi_low",0.674637834083275,0.478647808516608,0.510121943619857,3,2,0.470764617691154,1,"Adult nutrition",0.631637418700722
"women_b12","dhs_w_bmi_overweight",-1.50676768357363,-0.997828187077891,0.315649473782696,3,2,0.0954522738630685,1,"Adult nutrition",0.277442674011831
"women_b12","dhs_w_delivery_facility",0.137634777608306,0.143075615399161,2.24187398193306,3,1,0.887556221889055,1,"Fertility, reproductive health",0.925265021120725
"women_b12","dhs_w_health_decision",-1.19153022236096,-0.687930294627674,0,3,2,0.181409295352324,1,"Fertility, reproductive health",0.386660955236667
"women_b12","dhs_w_height_low",1.00298335655755,0.579072710901218,0,3,2,0.251374312843578,1,"Adult nutrition",0.459263122062157
"women_b12","dhs_w_high_parity",1.1626037297769,0.732672041697822,0.191453424425085,3,2,0.187406296851574,1,"Fertility, reproductive health",0.391558410738765
"women_b12","dhs_w_literate",-0.703451444943759,-0.548042778618696,0.820882498785918,3,2,0.411294352823588,1,"Education, employment, SES",0.587788481238308
"women_b12","dhs_w_mean_age_first_birth",0.278751552521722,0.223281205157603,0.924823889233621,3,1,0.758120939530235,1,"Fertility, reproductive health",0.862699747687132
"women_b12","dhs_w_mean_bmi",-0.779360799015707,-0.696079183679081,1.39310322720041,3,2,0.398300849575212,1,"Fertility, reproductive health",0.572125475723677
"women_b12","dhs_w_mean_parity",0.838933881580838,0.601027192419757,0.539763528927627,3,2,0.336331834082959,1,"Fertility, reproductive health",0.540101743999795
"women_b12","dhs_w_modern_fp",0.399143518961459,0.316786834678064,0.889719479849857,3,2,0.654172913543228,1,"Fertility, reproductive health",0.806346012661422
"women_b12","dhs_w_secondary_plus",-0.979802143586802,-0.943617249588491,1.78250675174363,3,2,0.254872563718141,1,"Education, employment, SES",0.459263122062157
"women_b12","dhs_w_skilled_attendant",-0.640421635946233,-0.918110025390338,5.16564794137731,3,2,0.484757621189405,1,"Fertility, reproductive health",0.64346830143647
"women_b12","dhs_w_teen_pregnancy",-0.940908393558346,-0.623523913016125,0.317445920700742,3,2,0.273863068465767,1,"Fertility, reproductive health",0.477235919077498
"women_b12","dhs_w_unmet_fp",-1.1206785012653,-0.925162701960755,1.0445390274837,3,2,0.226886556721639,1,"Fertility, reproductive health",0.436230338439028
"women_b12","dhs_WS_TLET_P_BAS",-0.313400526653333,-0.198433950077188,0.202690183235972,3,2,0.75512243878061,1,"Water and sanitation",0.862699747687132
"women_b12","elevation",1.41037174760567,0.814278508137578,0,3,2,0.109445277361319,1,"Built environment",0.302393247820534
"women_b12","evi_t0",-1.44904774555629,-1.12230830329324,0.799617532960411,3,2,0.12143928035982,1,"Ecosystem productivity/greenness",0.310677994336165
"women_b12","ghs_pop",-0.820243862438877,-0.792977365430526,1.80386344150845,3,2,0.363818090954523,1,"Ruralness, population density, built environment",0.555416169466287
"women_b12","human_modification",-0.704123323807639,-0.651524020169987,1.56853008811103,3,2,0.436281859070465,1,"Ruralness, population density, built environment",0.60721318445255
"women_b12","lai_t0",-1.63976756910051,-1.47023527583561,1.41173922306429,3,2,0.0669665167416292,1,"Ecosystem productivity/greenness",0.233444025650726
"women_b12","lcover_bare_frac_t0",0.326625773295967,0.188577478136696,0,3,1,0.716141929035482,1,"Built environment",0.842652806089069
"women_b12","lcover_grass_frac_t0",1.27888965347943,1.09861237111439,1.2138290264696,3,2,0.149425287356322,1,"Built environment",0.344047112246346
"women_b12","lcover_shrub_frac_t0",0.997494759295588,1.14375311740382,2.9442514241121,3,2,0.276361819090455,1,"Built environment",0.477235919077498
"women_b12","lcover_tree_frac_t0",-1.30977021967353,-0.756196188905068,0,3,2,0.15392303848076,1,"Built environment",0.346986145481476
"women_b12","lcover_urban_frac_t0",-0.223407130539602,-0.24314662479161,2.55356025991194,3,2,0.804097951024488,1,"Built environment",0.889017029946565
"women_b12","lcover_water_permanent_frac_t0",-1.67031458767855,-1.05007929629677,0.185683833446624,3,3,0.0559720139930035,1,"Built environment",0.217474596035316
"women_b12","lcover_water_seasonal_frac_t0",-0.461678924740767,-0.378152067932474,1.01267714253438,3,2,0.629685157421289,1,"Built environment",0.785526968956993
"women_b12","lst_night_annual_max_t0",-0.0568124663977525,-0.0562259403266654,1.93837636449077,3,2,0.947026486756622,1,"Climate and weather",0.962509208610953
"women_b12","lst_night_annual_mean_t0",-0.696598236245131,-0.643414746428175,1.55940217251589,3,2,0.445777111444278,1,"Climate and weather",0.611113856990918
"women_b12","lst_night_m03_t0",0.0237241437213529,0.0212339958129858,1.4032758194243,3,1,0.976511744127936,1,"Climate and weather",0.981775958381995
"women_b12","lst_night_m04_t0",-0.127121532259709,-0.111003920271936,1.28749235015771,3,2,0.888055972013993,1,"Climate and weather",0.925265021120725
"women_b12","lst_night_m05_t0",-0.49134021465791,-0.578534367791575,3.15924936352873,3,2,0.590204897551224,1,"Climate and weather",0.746259073852904
"women_b12","lst_night_m06_t0",-0.196770553546786,-0.2944460404471,5.71757427526629,3,2,0.830584707646177,1,"Climate and weather",0.903937886129399
"women_b12","lst_night_m07_t0",-0.772872708441434,-0.828593579731044,2.44816817215374,3,2,0.397801099450275,1,"Climate and weather",0.572125475723677
"women_b12","lst_night_m08_t0",-0.584439703501844,-0.643294904516648,2.63464545860895,3,2,0.512243878060969,1,"Climate and weather",0.672771008861766
"women_b12","lst_night_m09_t0",-0.158440530201014,-0.190410706418193,3.33282760018702,3,1,0.860069965017491,1,"Climate and weather",0.916588848432926
"women_b12","lst_night_m10_t0",-0.316061298799127,-0.283922362031902,1.42090536351134,3,2,0.734132933533233,1,"Climate and weather",0.855380720854526
"women_b12","lst_night_m11_t0",-1.03882437242471,-0.686879907149096,0.311591577009445,3,2,0.254372813593203,1,"Climate and weather",0.459263122062157
"women_b12","ndvi_anomaly_t0",-0.663138614747415,-0.549700198076527,1.06141013129236,3,1,0.461269365317341,1,"Ecosystem productivity/greenness",0.623382149504958
"women_b12","ndvi_y2011",-1.04082809861893,-0.788867875582169,0.723343222505701,3,2,0.254372813593203,1,"Ecosystem productivity/greenness",0.459263122062157
"women_b12","ndvi_y2012",-0.724180556928492,-0.459699310328227,0.208857858361672,3,2,0.427286356821589,1,"Ecosystem productivity/greenness",0.601425702243218
"women_b12","ndvi_y2013",-0.731600282103948,-0.530485198926258,0.57732093846436,3,1,0.415792103948026,1,"Ecosystem productivity/greenness",0.58969754666393
"women_b12","ndvi_y2014",-0.881226211354075,-0.728134085472652,1.04818492542243,3,2,0.32583708145927,1,"Ecosystem productivity/greenness",0.530730268053746
"women_b12","ndvi_y2015",-0.786138521360987,-0.4538772869281,0,3,2,0.393803098450775,1,"Ecosystem productivity/greenness",0.572125475723677
"women_b12","ndvi_y2016",-0.939338134899676,-0.561874416201085,0.0733858413201899,3,2,0.306846576711644,1,"Ecosystem productivity/greenness",0.507257433230287
"women_b12","ndvi_y2017",-0.826544329350457,-0.477205591047645,0,3,2,0.364817591204398,1,"Ecosystem productivity/greenness",0.555416169466287
"women_b12","ndvi_y2018",-0.3159572194006,-0.182417985673342,0,3,2,0.742128935532234,1,"Ecosystem productivity/greenness",0.858391791758442
"women_b12","npp_npp_t0",-0.843117871132445,-0.577991545541729,0.409897812484178,3,1,0.363818090954523,1,"Ecosystem productivity/greenness",0.555416169466287
"women_b12","ntl_ccnl",-0.133123443326939,-0.13701134043823,2.17779004616167,3,2,0.899550224887556,1,"Ruralness, population density, built environment",0.929452171421215
"women_b12","popdens_y2010",-0.782489113602368,-0.724811875081833,1.57403973409592,3,2,0.370314842578711,1,"Ruralness, population density, built environment",0.559220389805097
"women_b12","popdens_y2015",-0.668637843757419,-0.653694372575147,1.86740369637132,3,2,0.449775112443778,1,"Ruralness, population density, built environment",0.612285098326749
"women_b12","popdens_y2020",-1.05617437906539,-1.47031236909603,4.81392225715295,3,2,0.233883058470765,1,"Ruralness, population density, built environment",0.445093779640792
"women_b12","precip_y2010",-0.859541717583843,-0.721516656020403,1.113878673167,3,1,0.338330834582709,1,"Climate and weather",0.540101743999795
"women_b12","precip_y2011",-1.01349538529652,-0.750624196289269,0.645594484354658,3,2,0.257371314342829,1,"Climate and weather",0.46153605889363
"women_b12","precip_y2012",0.25727273140752,0.240395566042479,1.61930846339228,3,2,0.777611194402799,1,"Climate and weather",0.868410106324084
"women_b12","precip_y2013",-1.67578703334801,-1.32386149419741,0.872270973405483,3,3,0.0634682658670665,1,"Climate and weather",0.225094999669976
"women_b12","precip_y2016",-1.56197267633133,-1.28757658895158,1.03854608092519,3,3,0.0769615192403798,1,"Climate and weather",0.251812690146155
"women_b12","precip_y2018",-0.556346550620739,-0.47249066430173,1.16379901667243,3,1,0.536231884057971,1,"Climate and weather",0.694026689077607
"women_b12","soil_aluminium_mean_0_20",-0.281448488243144,-0.178042170406854,0.200519376335792,3,2,0.776611694152924,1,"Soil characteristics",0.868410106324084
"women_b12","soil_aluminium_mean_20_50",-1.18385984030481,-0.683501797482771,0,3,2,0.209895052473763,1,"Soil characteristics",0.408735736298517
"women_b12","soil_aluminium_stdev_0_20",0.44181263809624,0.300559416434081,0.388371413141275,3,2,0.642178910544728,1,"Soil characteristics",0.798442445443945
"women_b12","soil_aluminium_stdev_20_50",1.44897139476156,0.940759592624926,0.264616785041959,3,2,0.0989505247376312,1,"Soil characteristics",0.281744623871271
"women_b12","soil_calcium_mean_0_20",-1.35700901816341,-0.783469521929395,0,3,3,0.130934532733633,1,"Soil characteristics",0.320764942204223
"women_b12","soil_calcium_mean_20_50",0.170231539328742,0.0982832250560135,0,3,1,0.857571214392804,1,"Soil characteristics",0.916544593032997
"women_b12","soil_cec_mean_20_50",-1.65568155770151,-1.819544778296,2.62320684273792,3,3,0.0679660169915042,1,"Soil characteristics",0.234734484609547
"women_b12","soil_cec_stdev_0_20",-1.41455916504536,-1.01763237611854,0.552604541900284,3,2,0.11944027986007,1,"Soil characteristics",0.309383502693098
"women_b12","soil_cec_stdev_20_50",-1.64210235932134,-1.24680544025077,0.729490503768616,3,2,0.0604697651174413,1,"Soil characteristics",0.223319033552531
"women_b12","soil_iron_mean_0_20",-1.37439217892752,-0.927480564402382,0.366185085106903,3,2,0.122438780609695,1,"Soil characteristics",0.310677994336165
"women_b12","soil_iron_mean_20_50",-1.38775910745427,-0.966434024813103,0.454914611700925,3,2,0.110444777611194,1,"Soil characteristics",0.302911044477761
"women_b12","soil_iron_stdev_20_50",-1.47322700271835,-0.850568006596864,0,3,3,0.0869565217391304,1,"Soil characteristics",0.265858873841768
"women_b12","soil_magnesium_mean_20_50",-0.995172772078549,-0.574563267849736,0,3,3,0.288855572213893,1,"Soil characteristics",0.494234534109092
"women_b12","soil_magnesium_stdev_0_20",-1.23767420890117,-0.714571537678148,0,3,2,0.162918540729635,1,"Soil characteristics",0.359577607645881
"women_b12","soil_phosphorus_mean_0_20",-1.38333230376633,-0.798667277958193,0,3,3,0.126936531734133,1,"Soil characteristics",0.315648842245544
"women_b12","soil_phosphorus_mean_20_50",-1.32835881229608,-0.834897261145906,0.185104166679599,3,2,0.137931034482759,1,"Soil characteristics",0.321551724137931
"women_b12","soil_phosphorus_stdev_0_20",-1.46266683872241,-1.01597453160971,0.447424990333769,3,3,0.107946026986507,1,"Soil characteristics",0.300476627357963
"women_b12","soil_potassium_mean_20_50",-0.376313794242379,-0.370924720010161,1.914691090108,3,2,0.672663668165917,1,"Soil characteristics",0.809366284599636
"women_b12","soil_potassium_stdev_0_20",-0.343620338688545,-0.305240460656716,1.36726966101191,3,2,0.694652673663168,1,"Soil characteristics",0.825176583682681
"women_b12","soil_potassium_stdev_20_50",-0.357500616581732,-0.295721938656395,1.05274382155024,3,2,0.683658170914543,1,"Soil characteristics",0.819950153540593
"women_b12","soil_sulfur_mean_20_50",-1.55582993109706,-1.04891334442211,0.36356621285817,3,3,0.0829585207396302,1,"Soil characteristics",0.260029649041026
"women_b12","soil_totalcarbon_mean_0_20",-0.852087630575175,-0.643692024140081,0.712020610824614,3,2,0.344827586206897,1,"Soil characteristics",0.542703331878365
"women_b12","soil_totalcarbon_mean_20_50",-0.87871483177751,-0.664583611504398,0.716028893027888,3,2,0.338830584707646,1,"Soil characteristics",0.540101743999795
"women_b12","soil_zinc_stdev_0_20",0.0967948848252383,0.0724856051481733,0.682364043881484,3,2,0.928035982008996,1,"Soil characteristics",0.945785304069277
"women_b12","soil_zinc_stdev_20_50",-0.796766376599735,-0.8063843976161,2.07286506358667,3,1,0.384807596201899,1,"Soil characteristics",0.571696435246943
"women_b12","soilgrids_ph",1.44116388796754,0.868495631667742,0.0895064082776622,3,2,0.111944027986007,1,"Soil characteristics",0.304781915611537
"women_b12","soilgrids_sand",1.50624357444061,1.82570565501909,3.40750041393473,3,3,0.0824587706146927,1,"Soil characteristics",0.260029649041026
"women_b12","soilgrids_silt",-1.11694401918929,-1.37479879727524,3.54502972398027,3,2,0.206896551724138,1,"Soil characteristics",0.408735736298517
"women_b12","spam_prod_cereals",1.1985116651339,0.691961032491963,0,3,3,0.1944027986007,1,"Agricultural production, land use",0.396996096546321
"women_b12","spam_prod_oilcrops",1.19602219487462,0.930349848728775,0.815245460452731,3,2,0.187906046976512,1,"Agricultural production, land use",0.391558410738765
"women_b12","spam_prod_roots",0.761254647198354,0.439510575481823,0,3,2,0.414292853573213,1,"Agricultural production, land use",0.58969754666393
"women_b12","spam_prod_total",1.53441283455862,1.54105337326481,2.02602262370241,3,2,0.088455772113943,1,"Agricultural production, land use",0.268243926817079
"women_b12","spam_share_cereals",0.770682882003354,0.475739146008742,0.143161544276013,3,1,0.368815592203898,1,"Agricultural production, land use",0.559220389805097
"women_b12","spam_share_oilcrops",0.619044666880696,0.59682166613919,1.7884729972425,3,2,0.506746626686657,1,"Agricultural production, land use",0.667902797717749
"women_b12","spam_share_pulses",0.679712977951573,0.73454333165378,2.50352298822231,3,2,0.430284857571214,1,"Agricultural production, land use",0.603369367947605
"women_b12","spam_share_roots",0.184434335502845,0.106483213250378,0,3,2,0.847076461769115,1,"Agricultural production, land use",0.910546167838271
"women_b12","spam_share_vegetables",1.14048517667213,0.806176503871046,0.499002087562625,3,2,0.19640179910045,1,"Agricultural production, land use",0.396996096546321
"women_b12","tclim_pdsi_t0",-1.67019675289328,-1.20786021833305,0.568986981693299,3,2,0.0604697651174413,1,"Climate and weather",0.223319033552531
"women_b12","tclim_soil_t0",-0.405563030175272,-0.234151924645054,0,3,2,0.667666166916542,1,"Climate and weather",0.808569741103474
"women_b12","tclim_tmmn_t0",-1.26729092750352,-0.999150860792891,0.864793457815049,3,2,0.154422788605697,1,"Climate and weather",0.346986145481476
"women_b12","tclim_tmmx_t0",0.760424955367946,0.755481939523076,1.96112476174614,3,2,0.389305347326337,1,"Climate and weather",0.571696435246943
"women_b12","tclim_vpd_t0",1.56832180512117,1.07789423795883,0.417108796971977,3,2,0.0779610194902549,1,"Climate and weather",0.25286487191187
"women_b12","tclim_vs_t0",1.53668245997836,1.03938747207232,0.372486060093482,3,2,0.0919540229885057,1,"Climate and weather",0.276603633667037
"women_b12","wapor_mean_t0",-1.03933311785751,-0.600059255372727,0,3,2,0.251874062968516,1,"Ecosystem productivity/greenness",0.459263122062157
"women_b12","wsf",-0.248145587684298,-0.290167758549609,3.10210195203574,3,2,0.783108445777111,1,"Ruralness, population density, built environment",0.871938657536903
"women_b12","map_blooddisorders201201africahbcallelefrequency",1.25038525025541,0.800173153743164,0.228574575295518,3,2,0.153423288355822,1,"Malaria incidence and treatment",0.346986145481476
"women_b12","map_blooddisorders201201globalg6pddallelefrequency",-0.347899752062647,-0.200860015504373,0,3,1,0.723138430784608,1,"Malaria incidence and treatment",0.848209543027229
"women_b12","map_blooddisorders201201globalsicklehaemoglobinhbsallelefrequency",0.14677713240655,0.104946001727685,0.533685289934447,3,2,0.875062468765617,1,"Malaria incidence and treatment",0.920482012514869
"women_b12","map_interventions202106africainsecticidetreatednetuse",1.51826226227577,0.876569125825367,0,3,3,0.0854572713643178,1,"Malaria incidence and treatment",0.265629685157421
"women_b12","map_interventions202106africainsecticidetreatednetuserate",1.10237034563694,0.636453815800147,0,3,3,0.201399300349825,1,"Malaria incidence and treatment",0.403881392637015
"women_b12","map_interventions202106africairscoverage",0.0479461081765013,0.0359404500269855,0.685704920547896,3,1,0.959020489755122,1,"Malaria incidence and treatment",0.972050659452882
"women_b12","map_interventions202106globalantimalarialeffectivetreatment",-0.945239075023268,-0.768523908147441,0.983136860540999,3,2,0.291854072963518,1,"Malaria incidence and treatment",0.49482531461542
"women_b12","map_interventions202406africainsecticidetreatednetaccess",1.66686568926821,0.962365354401954,0,3,3,0.0519740129935032,1,"Malaria incidence and treatment",0.206237306878476
