"vocab","target","estimand","country","outcome","arm","n_units","spearman"
"full","prev","infill","Malawi","women_b12","spatial_plus_domain",87,0.371732666762643
"full","prev","region","Malawi","women_b12","null_train_mean",87,-0.563952475251625
"full","prev","region","Malawi","women_b12","spatial",87,0.398155174957281
"full","prev","region","Malawi","women_b12","domain_index",87,0.39288798333776
"full","prev","region","Malawi","women_b12","spatial_plus_domain",87,0.388894314574602
"full","prev","infill","Malawi","child_zinc","null_train_mean",87,-0.183059515143723
"full","prev","infill","Malawi","child_zinc","region_mean_jk",87,0.0672190399616221
"full","prev","infill","Malawi","child_zinc","spatial",87,-0.0301788599410268
"full","prev","infill","Malawi","child_zinc","domain_index",87,-0.0794833045841452
"full","prev","infill","Malawi","child_zinc","spatial_plus_domain",87,-0.0279362985317253
"full","prev","region","Malawi","child_zinc","null_train_mean",87,-0.563918409126347
"full","prev","region","Malawi","child_zinc","spatial",87,-0.0985724248730774
"full","prev","region","Malawi","child_zinc","domain_index",87,-0.0770310727991773
"full","prev","region","Malawi","child_zinc","spatial_plus_domain",87,-0.0873869661364395
"full","prev","infill","Malawi","women_zinc","null_train_mean",87,-0.196074052414888
"full","prev","infill","Malawi","women_zinc","region_mean_jk",87,0.18258139105983
"full","prev","infill","Malawi","women_zinc","spatial",87,-0.28618351371843
"full","prev","infill","Malawi","women_zinc","domain_index",87,-0.151108952963559
"full","prev","infill","Malawi","women_zinc","spatial_plus_domain",87,-0.28618351371843
"full","prev","region","Malawi","women_zinc","null_train_mean",87,-0.586580679502169
"full","prev","region","Malawi","women_zinc","spatial",87,-0.530464668772376
"full","prev","region","Malawi","women_zinc","domain_index",87,-0.287421849508842
"full","prev","region","Malawi","women_zinc","spatial_plus_domain",87,-0.530464668772376
"full","prev","region","SierraLeone","child_vitA","null_train_mean",14,-0.221891870272764
"full","prev","region","SierraLeone","child_vitA","spatial",14,-0.207919224220549
"full","prev","region","SierraLeone","child_vitA","domain_index",14,0.243956043956044
"full","prev","region","SierraLeone","child_vitA","spatial_plus_domain",14,-0.0342723995967938
"full","prev","region","SierraLeone","women_vitA","null_train_mean",14,-0.157142857142857
"full","prev","region","SierraLeone","women_vitA","spatial",14,-0.214031066882288
"full","prev","region","SierraLeone","women_vitA","domain_index",14,-0.116664797772278
"full","prev","region","SierraLeone","women_vitA","spatial_plus_domain",14,-0.214031066882288
"full","prev","region","SierraLeone","child_iron","null_train_mean",14,-0.521560272393712
"full","prev","region","SierraLeone","child_iron","spatial",14,-0.358717782446442
"full","prev","region","SierraLeone","child_iron","domain_index",14,0.0461538461538462
"full","prev","region","SierraLeone","child_iron","spatial_plus_domain",14,-0.358717782446442
"full","prev","region","SierraLeone","women_iron","null_train_mean",14,-0.210454145000972
"full","prev","region","SierraLeone","women_iron","spatial",14,-0.196495091021618
"full","prev","region","SierraLeone","women_iron","domain_index",14,0.432967032967033
"full","prev","region","SierraLeone","women_iron","spatial_plus_domain",14,-0.196495091021618
"full","prev","region","SierraLeone","women_folate","null_train_mean",14,-0.569598718535238
"full","prev","region","SierraLeone","women_folate","spatial",14,-0.616903192742289
"full","prev","region","SierraLeone","women_folate","domain_index",14,-0.731868131868132
"full","prev","region","SierraLeone","women_folate","spatial_plus_domain",14,-0.616903192742289
"full","prev","region","SierraLeone","women_b12","null_train_mean",14,-0.16905513524307
"full","prev","region","SierraLeone","women_b12","spatial",14,-0.181732950856866
"full","prev","region","SierraLeone","women_b12","domain_index",14,0.283551877613637
"full","prev","region","SierraLeone","women_b12","spatial_plus_domain",14,-0.181732950856866
"full","prev","country","Gambia","child_vitA","domain_index",30,0.586702745647821
"full","prev","country","Ghana","child_vitA","domain_index",75,0.353477064132107
"full","prev","country","Malawi","child_vitA","domain_index",87,0.191746886249542
"full","prev","country","SierraLeone","child_vitA","domain_index",14,-0.182417582417582
"full","prev","country","Gambia","women_vitA","domain_index",30,0.446094209840644
"full","prev","country","Ghana","women_vitA","domain_index",75,0.261791871087341
"full","prev","country","Malawi","women_vitA","domain_index",87,0.0823110040548564
"full","prev","country","SierraLeone","women_vitA","domain_index",14,-0.0846391670112603
"full","prev","country","Gambia","child_iron","domain_index",30,0.590499503042126
"full","prev","country","Ghana","child_iron","domain_index",75,0.537514693793845
"full","prev","country","Malawi","child_iron","domain_index",87,-0.141597250192725
"full","prev","country","SierraLeone","child_iron","domain_index",14,0.30989010989011
"full","prev","country","Gambia","women_iron","domain_index",30,0.34531093772471
"full","prev","country","Ghana","women_iron","domain_index",75,0.311360344464766
"full","prev","country","Malawi","women_iron","domain_index",87,0.151192004210701
"full","prev","country","SierraLeone","women_iron","domain_index",14,-0.0153846153846154
"full","prev","country","Ghana","women_folate","domain_index",75,0.00376253978143526
"full","prev","country","Malawi","women_folate","domain_index",87,-0.00337904818106598
"full","prev","country","SierraLeone","women_folate","domain_index",14,0.0989010989010989
"full","prev","country","Ghana","women_b12","domain_index",75,0.189845568294022
"full","prev","country","Malawi","women_b12","domain_index",87,0.290969061929995
"full","prev","country","SierraLeone","women_b12","domain_index",14,-0.275293085061784
"cluster_agg","prev","infill","Gambia","child_vitA","null_train_mean",30,-0.304005498056609
"cluster_agg","prev","infill","Gambia","child_vitA","region_mean_jk",30,0.487083989623595
"cluster_agg","prev","infill","Gambia","child_vitA","spatial",30,0.49860823695241
"cluster_agg","prev","infill","Gambia","child_vitA","domain_index",30,0.634703672636092
"cluster_agg","prev","infill","Gambia","child_vitA","spatial_plus_domain",30,0.451386907386222
"cluster_agg","prev","region","Gambia","child_vitA","null_train_mean",30,-0.674355992699564
"cluster_agg","prev","region","Gambia","child_vitA","spatial",30,0.537253994875681
"cluster_agg","prev","region","Gambia","child_vitA","domain_index",30,0.646843118208531
"cluster_agg","prev","region","Gambia","child_vitA","spatial_plus_domain",30,0.542377063649371
"cluster_agg","prev","infill","Gambia","women_vitA","null_train_mean",30,-0.355462587328257
"cluster_agg","prev","infill","Gambia","women_vitA","region_mean_jk",30,0.0459794770835991
"cluster_agg","prev","infill","Gambia","women_vitA","spatial",30,0.369124772266877
"cluster_agg","prev","infill","Gambia","women_vitA","domain_index",30,0.583841343547356
"cluster_agg","prev","infill","Gambia","women_vitA","spatial_plus_domain",30,0.611062242201493
"cluster_agg","prev","region","Gambia","women_vitA","null_train_mean",30,-0.448337660650388
"cluster_agg","prev","region","Gambia","women_vitA","spatial",30,0.508279883490182
"cluster_agg","prev","region","Gambia","women_vitA","domain_index",30,0.687797016855828
"cluster_agg","prev","region","Gambia","women_vitA","spatial_plus_domain",30,0.552161849424006
"cluster_agg","prev","infill","Gambia","child_iron","null_train_mean",30,-0.319327036078883
"cluster_agg","prev","infill","Gambia","child_iron","region_mean_jk",30,0.185309762801915
"cluster_agg","prev","infill","Gambia","child_iron","spatial",30,0.375347649446898
"cluster_agg","prev","infill","Gambia","child_iron","domain_index",30,0.555456672699573
"cluster_agg","prev","infill","Gambia","child_iron","spatial_plus_domain",30,0.385137392526722
"cluster_agg","prev","region","Gambia","child_iron","null_train_mean",30,-0.510877866534162
"cluster_agg","prev","region","Gambia","child_iron","spatial",30,0.492157083922074
"cluster_agg","prev","region","Gambia","child_iron","domain_index",30,0.615418849063497
"cluster_agg","prev","region","Gambia","child_iron","spatial_plus_domain",30,0.482812329164059
"cluster_agg","prev","infill","Gambia","women_iron","null_train_mean",30,-0.334986997336483
"cluster_agg","prev","infill","Gambia","women_iron","region_mean_jk",30,0.595953305009547
"cluster_agg","prev","infill","Gambia","women_iron","spatial",30,0.676604743312399
"cluster_agg","prev","infill","Gambia","women_iron","domain_index",30,0.786628105879969
"cluster_agg","prev","infill","Gambia","women_iron","spatial_plus_domain",30,0.66358883489945
"cluster_agg","prev","region","Gambia","women_iron","null_train_mean",30,-0.693123502618982
"cluster_agg","prev","region","Gambia","women_iron","spatial",30,0.742463014940307
"cluster_agg","prev","region","Gambia","women_iron","domain_index",30,0.758482594525474
"cluster_agg","prev","region","Gambia","women_iron","spatial_plus_domain",30,0.745355439032073
"cluster_agg","prev","infill","Ghana","child_vitA","null_train_mean",75,-0.178370400153314
"cluster_agg","prev","infill","Ghana","child_vitA","region_mean_jk",75,0.139628727868063
"cluster_agg","prev","infill","Ghana","child_vitA","spatial",75,0.186117786738613
"cluster_agg","prev","infill","Ghana","child_vitA","domain_index",75,0.272178202503318
"cluster_agg","prev","infill","Ghana","child_vitA","spatial_plus_domain",75,0.17949332849212
"cluster_agg","prev","region","Ghana","child_vitA","null_train_mean",75,-0.465240834386194
"cluster_agg","prev","region","Ghana","child_vitA","spatial",75,0.211148313012008
"cluster_agg","prev","region","Ghana","child_vitA","domain_index",75,0.283233351607401
"cluster_agg","prev","region","Ghana","child_vitA","spatial_plus_domain",75,0.195554582850882
"cluster_agg","prev","infill","Ghana","women_vitA","null_train_mean",75,-0.200613669503538
"cluster_agg","prev","infill","Ghana","women_vitA","region_mean_jk",75,-0.163030954124312
"cluster_agg","prev","infill","Ghana","women_vitA","spatial",75,0.069782934477649
"cluster_agg","prev","infill","Ghana","women_vitA","domain_index",75,0.110725524907365
"cluster_agg","prev","infill","Ghana","women_vitA","spatial_plus_domain",75,0.0590402406359924
"cluster_agg","prev","region","Ghana","women_vitA","null_train_mean",75,-0.301682203641408
"cluster_agg","prev","region","Ghana","women_vitA","spatial",75,0.161051256638611
"cluster_agg","prev","region","Ghana","women_vitA","domain_index",75,0.181868011925141
"cluster_agg","prev","region","Ghana","women_vitA","spatial_plus_domain",75,0.161051256638611
"cluster_agg","prev","infill","Ghana","child_iron","null_train_mean",75,-0.156928363653832
"cluster_agg","prev","infill","Ghana","child_iron","region_mean_jk",75,0.493930497628385
"cluster_agg","prev","infill","Ghana","child_iron","spatial",75,0.524621879798153
"cluster_agg","prev","infill","Ghana","child_iron","domain_index",75,0.456452732043519
"cluster_agg","prev","infill","Ghana","child_iron","spatial_plus_domain",75,0.519053554816624
"cluster_agg","prev","region","Ghana","child_iron","null_train_mean",75,-0.664539785269124
"cluster_agg","prev","region","Ghana","child_iron","spatial",75,0.49258259451982
"cluster_agg","prev","region","Ghana","child_iron","domain_index",75,0.416225153491067
"cluster_agg","prev","region","Ghana","child_iron","spatial_plus_domain",75,0.49258259451982
"cluster_agg","prev","infill","Ghana","women_iron","null_train_mean",75,-0.196686492959211
"cluster_agg","prev","infill","Ghana","women_iron","region_mean_jk",75,0.368319346960602
"cluster_agg","prev","infill","Ghana","women_iron","spatial",75,0.50747851337544
"cluster_agg","prev","infill","Ghana","women_iron","domain_index",75,0.344194184856106
"cluster_agg","prev","infill","Ghana","women_iron","spatial_plus_domain",75,0.498601002629842
"cluster_agg","prev","region","Ghana","women_iron","null_train_mean",75,-0.613125945456734
"cluster_agg","prev","region","Ghana","women_iron","spatial",75,0.405156928825478
"cluster_agg","prev","region","Ghana","women_iron","domain_index",75,0.193290890366898
"cluster_agg","prev","region","Ghana","women_iron","spatial_plus_domain",75,0.406854734770341
"cluster_agg","prev","infill","Ghana","women_folate","null_train_mean",75,-0.188716692411951
"cluster_agg","prev","infill","Ghana","women_folate","region_mean_jk",75,0.268991516084471
"cluster_agg","prev","infill","Ghana","women_folate","spatial",75,0.412318777071261
"cluster_agg","prev","infill","Ghana","women_folate","domain_index",75,0.213880433712117
"cluster_agg","prev","infill","Ghana","women_folate","spatial_plus_domain",75,0.412803346588567
"cluster_agg","prev","region","Ghana","women_folate","null_train_mean",75,-0.511999679106566
"cluster_agg","prev","region","Ghana","women_folate","spatial",75,0.321554630866449
"cluster_agg","prev","region","Ghana","women_folate","domain_index",75,0.0808661012116049
"cluster_agg","prev","region","Ghana","women_folate","spatial_plus_domain",75,0.321868175848235
"cluster_agg","prev","infill","Ghana","women_b12","null_train_mean",75,-0.224862455553374
"cluster_agg","prev","infill","Ghana","women_b12","region_mean_jk",75,0.254363267662014
"cluster_agg","prev","infill","Ghana","women_b12","spatial",75,0.307843277948274
"cluster_agg","prev","infill","Ghana","women_b12","domain_index",75,0.263144319230342
"cluster_agg","prev","infill","Ghana","women_b12","spatial_plus_domain",75,0.307843277948274
"cluster_agg","prev","region","Ghana","women_b12","null_train_mean",75,-0.560807151500646
"cluster_agg","prev","region","Ghana","women_b12","spatial",75,0.269013465469483
"cluster_agg","prev","region","Ghana","women_b12","domain_index",75,0.199698520499956
"cluster_agg","prev","region","Ghana","women_b12","spatial_plus_domain",75,0.269013465469483
"cluster_agg","prev","infill","Malawi","child_vitA","null_train_mean",87,-0.187830591963471
"cluster_agg","prev","infill","Malawi","child_vitA","region_mean_jk",87,0.146576556563828
"cluster_agg","prev","infill","Malawi","child_vitA","spatial",87,0.129671651913383
"cluster_agg","prev","infill","Malawi","child_vitA","domain_index",87,0.139576464262221
"cluster_agg","prev","infill","Malawi","child_vitA","spatial_plus_domain",87,0.134388455871912
"cluster_agg","prev","region","Malawi","child_vitA","null_train_mean",87,-0.547173769323742
"cluster_agg","prev","region","Malawi","child_vitA","spatial",87,0.112422713925785
"cluster_agg","prev","region","Malawi","child_vitA","domain_index",87,0.141151905342214
"cluster_agg","prev","region","Malawi","child_vitA","spatial_plus_domain",87,0.098048598936121
"cluster_agg","prev","infill","Malawi","women_vitA","null_train_mean",87,-0.168239412308106
"cluster_agg","prev","infill","Malawi","women_vitA","region_mean_jk",87,-0.0707657729461198
"cluster_agg","prev","infill","Malawi","women_vitA","spatial",87,0.213708723854795
"cluster_agg","prev","infill","Malawi","women_vitA","domain_index",87,0.198469745059979
"cluster_agg","prev","infill","Malawi","women_vitA","spatial_plus_domain",87,0.196930852846106
"cluster_agg","prev","region","Malawi","women_vitA","null_train_mean",87,-0.474009059987524
"cluster_agg","prev","region","Malawi","women_vitA","spatial",87,0.250294899770261
"cluster_agg","prev","region","Malawi","women_vitA","domain_index",87,0.214103311601942
"cluster_agg","prev","region","Malawi","women_vitA","spatial_plus_domain",87,0.15478888145081
"cluster_agg","prev","infill","Malawi","child_iron","null_train_mean",87,-0.189370145872827
"cluster_agg","prev","infill","Malawi","child_iron","region_mean_jk",87,0.142120845038826
"cluster_agg","prev","infill","Malawi","child_iron","spatial",87,0.0886795532124872
"cluster_agg","prev","infill","Malawi","child_iron","domain_index",87,0.16162151832787
"cluster_agg","prev","infill","Malawi","child_iron","spatial_plus_domain",87,0.072435772047061
"cluster_agg","prev","region","Malawi","child_iron","null_train_mean",87,-0.576000330594267
"cluster_agg","prev","region","Malawi","child_iron","spatial",87,0.0588734460543665
"cluster_agg","prev","region","Malawi","child_iron","domain_index",87,0.163076253362056
"cluster_agg","prev","region","Malawi","child_iron","spatial_plus_domain",87,-0.0352602234618406
"cluster_agg","prev","infill","Malawi","women_iron","null_train_mean",87,-0.141652927452722
"cluster_agg","prev","infill","Malawi","women_iron","region_mean_jk",87,-0.208788078671327
"cluster_agg","prev","infill","Malawi","women_iron","spatial",87,0.0641089641951336
"cluster_agg","prev","infill","Malawi","women_iron","domain_index",87,0.256833876627544
"cluster_agg","prev","infill","Malawi","women_iron","spatial_plus_domain",87,0.0837970622088571
"cluster_agg","prev","region","Malawi","women_iron","null_train_mean",87,-0.441545586781945
"cluster_agg","prev","region","Malawi","women_iron","spatial",87,0.104086818130851
"cluster_agg","prev","region","Malawi","women_iron","domain_index",87,0.247235118921747
"cluster_agg","prev","region","Malawi","women_iron","spatial_plus_domain",87,0.107363539662049
"cluster_agg","prev","infill","Malawi","women_folate","null_train_mean",87,-0.20121518639964
"cluster_agg","prev","infill","Malawi","women_folate","region_mean_jk",87,0.405070092964375
"cluster_agg","prev","infill","Malawi","women_folate","spatial",87,0.455794503200565
"cluster_agg","prev","infill","Malawi","women_folate","domain_index",87,0.473299462166114
"cluster_agg","prev","infill","Malawi","women_folate","spatial_plus_domain",87,0.442836830836807
"cluster_agg","prev","region","Malawi","women_folate","null_train_mean",87,-0.687784159546345
"cluster_agg","prev","region","Malawi","women_folate","spatial",87,0.158219509458894
"cluster_agg","prev","region","Malawi","women_folate","domain_index",87,0.44656495424319
"cluster_agg","prev","region","Malawi","women_folate","spatial_plus_domain",87,0.186350318283085
"cluster_agg","prev","infill","Malawi","women_b12","null_train_mean",87,-0.195106354558065
"cluster_agg","prev","infill","Malawi","women_b12","region_mean_jk",87,0.249430450286184
"cluster_agg","prev","infill","Malawi","women_b12","spatial",87,0.402136479420862
"cluster_agg","prev","infill","Malawi","women_b12","domain_index",87,0.340673546226879
"cluster_agg","prev","infill","Malawi","women_b12","spatial_plus_domain",87,0.383299469016309
"cluster_agg","prev","region","Malawi","women_b12","null_train_mean",87,-0.563952475251625
"cluster_agg","prev","region","Malawi","women_b12","spatial",87,0.398155174957281
"cluster_agg","prev","region","Malawi","women_b12","domain_index",87,0.356252563693067
"cluster_agg","prev","region","Malawi","women_b12","spatial_plus_domain",87,0.358317401722315
"cluster_agg","prev","infill","Malawi","child_zinc","null_train_mean",87,-0.183059515143723
"cluster_agg","prev","infill","Malawi","child_zinc","region_mean_jk",87,0.0672190399616221
"cluster_agg","prev","infill","Malawi","child_zinc","spatial",87,-0.0301788599410268
"cluster_agg","prev","infill","Malawi","child_zinc","domain_index",87,0.0924600776172374
"cluster_agg","prev","infill","Malawi","child_zinc","spatial_plus_domain",87,-0.020210400993583
"cluster_agg","prev","region","Malawi","child_zinc","null_train_mean",87,-0.563918409126347
"cluster_agg","prev","region","Malawi","child_zinc","spatial",87,-0.0985724248730774
"cluster_agg","prev","region","Malawi","child_zinc","domain_index",87,0.114334167461217
"cluster_agg","prev","region","Malawi","child_zinc","spatial_plus_domain",87,-0.0985724248730774
"cluster_agg","prev","infill","Malawi","women_zinc","null_train_mean",87,-0.196074052414888
"cluster_agg","prev","infill","Malawi","women_zinc","region_mean_jk",87,0.18258139105983
"cluster_agg","prev","infill","Malawi","women_zinc","spatial",87,-0.28618351371843
"cluster_agg","prev","infill","Malawi","women_zinc","domain_index",87,-0.0370723921314028
"cluster_agg","prev","infill","Malawi","women_zinc","spatial_plus_domain",87,-0.289578655756349
"cluster_agg","prev","region","Malawi","women_zinc","null_train_mean",87,-0.586580679502169
"cluster_agg","prev","region","Malawi","women_zinc","spatial",87,-0.530464668772376
"cluster_agg","prev","region","Malawi","women_zinc","domain_index",87,-0.108059648603897
"cluster_agg","prev","region","Malawi","women_zinc","spatial_plus_domain",87,-0.532155385534192
"cluster_agg","prev","region","SierraLeone","child_vitA","null_train_mean",14,-0.221891870272764
"cluster_agg","prev","region","SierraLeone","child_vitA","spatial",14,-0.207919224220549
"cluster_agg","prev","region","SierraLeone","child_vitA","domain_index",14,0.204395604395604
"cluster_agg","prev","region","SierraLeone","child_vitA","spatial_plus_domain",14,-0.207919224220549
"cluster_agg","prev","region","SierraLeone","women_vitA","null_train_mean",14,-0.157142857142857
"cluster_agg","prev","region","SierraLeone","women_vitA","spatial",14,-0.214031066882288
"cluster_agg","prev","region","SierraLeone","women_vitA","domain_index",14,-0.253917501033781
"cluster_agg","prev","region","SierraLeone","women_vitA","spatial_plus_domain",14,-0.214031066882288
"cluster_agg","prev","region","SierraLeone","child_iron","null_train_mean",14,-0.521560272393712
"cluster_agg","prev","region","SierraLeone","child_iron","spatial",14,-0.358717782446442
"cluster_agg","prev","region","SierraLeone","child_iron","domain_index",14,-0.0153846153846154
"cluster_agg","prev","region","SierraLeone","child_iron","spatial_plus_domain",14,-0.358717782446442
"cluster_agg","prev","region","SierraLeone","women_iron","null_train_mean",14,-0.210454145000972
"cluster_agg","prev","region","SierraLeone","women_iron","spatial",14,-0.196495091021618
"cluster_agg","prev","region","SierraLeone","women_iron","domain_index",14,0.498901098901099
"cluster_agg","prev","region","SierraLeone","women_iron","spatial_plus_domain",14,-0.196495091021618
"cluster_agg","prev","region","SierraLeone","women_folate","null_train_mean",14,-0.569598718535238
"cluster_agg","prev","region","SierraLeone","women_folate","spatial",14,-0.616903192742289
"cluster_agg","prev","region","SierraLeone","women_folate","domain_index",14,-0.349450549450549
"cluster_agg","prev","region","SierraLeone","women_folate","spatial_plus_domain",14,-0.616903192742289
"cluster_agg","prev","region","SierraLeone","women_b12","null_train_mean",14,-0.16905513524307
"cluster_agg","prev","region","SierraLeone","women_b12","spatial",14,-0.181732950856866
"cluster_agg","prev","region","SierraLeone","women_b12","domain_index",14,0.0247763776555605
"cluster_agg","prev","region","SierraLeone","women_b12","spatial_plus_domain",14,-0.181732950856866
"cluster_agg","prev","country","Gambia","child_vitA","domain_index",30,0.50651558223354
"cluster_agg","prev","country","Ghana","child_vitA","domain_index",75,0.354225102848324
"cluster_agg","prev","country","Malawi","child_vitA","domain_index",87,0.0780295500465421
"cluster_agg","prev","country","SierraLeone","child_vitA","domain_index",14,0.0593406593406593
"cluster_agg","prev","country","Gambia","women_vitA","domain_index",30,0.44351291772689
"cluster_agg","prev","country","Ghana","women_vitA","domain_index",75,0.140992284735103
"cluster_agg","prev","country","Malawi","women_vitA","domain_index",87,0.203891380705779
"cluster_agg","prev","country","SierraLeone","women_vitA","domain_index",14,-0.0594761714133181
"cluster_agg","prev","country","Gambia","child_iron","domain_index",30,0.474580045210571
"cluster_agg","prev","country","Ghana","child_iron","domain_index",75,0.433715405035611
"cluster_agg","prev","country","Malawi","child_iron","domain_index",87,-0.134547029619522
"cluster_agg","prev","country","SierraLeone","child_iron","domain_index",14,0.186813186813187
"cluster_agg","prev","country","Gambia","women_iron","domain_index",30,-0.170430527253304
"cluster_agg","prev","country","Ghana","women_iron","domain_index",75,0.271634562992159
"cluster_agg","prev","country","Malawi","women_iron","domain_index",87,0.172675819673725
"cluster_agg","prev","country","SierraLeone","women_iron","domain_index",14,0.107692307692308
"cluster_agg","prev","country","Ghana","women_folate","domain_index",75,-0.0766189919128636
"cluster_agg","prev","country","Malawi","women_folate","domain_index",87,0.068446670180105
"cluster_agg","prev","country","SierraLeone","women_folate","domain_index",14,0.112087912087912
"cluster_agg","prev","country","Ghana","women_b12","domain_index",75,0.228863914800048
"cluster_agg","prev","country","Malawi","women_b12","domain_index",87,0.397833703168296
"cluster_agg","prev","country","SierraLeone","women_b12","domain_index",14,0.0908467180703886
"both","prev","infill","Gambia","child_vitA","null_train_mean",30,-0.304005498056609
"both","prev","infill","Gambia","child_vitA","region_mean_jk",30,0.487083989623595
"both","prev","infill","Gambia","child_vitA","spatial",30,0.49860823695241
"both","prev","infill","Gambia","child_vitA","domain_index",30,0.608865586647045
"both","prev","infill","Gambia","child_vitA","spatial_plus_domain",30,0.485355080776994
"both","prev","region","Gambia","child_vitA","null_train_mean",30,-0.674355992699564
"both","prev","region","Gambia","child_vitA","spatial",30,0.537253994875681
"both","prev","region","Gambia","child_vitA","domain_index",30,0.649738765776269
"both","prev","region","Gambia","child_vitA","spatial_plus_domain",30,0.537253994875681
"both","prev","infill","Gambia","women_vitA","null_train_mean",30,-0.355462587328257
"both","prev","infill","Gambia","women_vitA","region_mean_jk",30,0.0459794770835991
"both","prev","infill","Gambia","women_vitA","spatial",30,0.369124772266877
"both","prev","infill","Gambia","women_vitA","domain_index",30,0.51919170924378
"both","prev","infill","Gambia","women_vitA","spatial_plus_domain",30,0.37686864860814
"both","prev","region","Gambia","women_vitA","null_train_mean",30,-0.448337660650388
"both","prev","region","Gambia","women_vitA","spatial",30,0.508279883490182
"both","prev","region","Gambia","women_vitA","domain_index",30,0.617398141026162
"both","prev","region","Gambia","women_vitA","spatial_plus_domain",30,0.512738478959394
"both","prev","infill","Gambia","child_iron","null_train_mean",30,-0.319327036078883
"both","prev","infill","Gambia","child_iron","region_mean_jk",30,0.185309762801915
"both","prev","infill","Gambia","child_iron","spatial",30,0.375347649446898
"both","prev","infill","Gambia","child_iron","domain_index",30,0.523306266448787
"both","prev","infill","Gambia","child_iron","spatial_plus_domain",30,0.378573814780022
"both","prev","region","Gambia","child_iron","null_train_mean",30,-0.510877866534162
"both","prev","region","Gambia","child_iron","spatial",30,0.492157083922074
"both","prev","region","Gambia","child_iron","domain_index",30,0.590499503042126
"both","prev","region","Gambia","child_iron","spatial_plus_domain",30,0.492602072243884
"both","prev","infill","Gambia","women_iron","null_train_mean",30,-0.334986997336483
"both","prev","infill","Gambia","women_iron","region_mean_jk",30,0.595953305009547
"both","prev","infill","Gambia","women_iron","spatial",30,0.676604743312399
"both","prev","infill","Gambia","women_iron","domain_index",30,0.765936148915795
"both","prev","infill","Gambia","women_iron","spatial_plus_domain",30,0.663366340738545
"both","prev","region","Gambia","women_iron","null_train_mean",30,-0.693123502618982
"both","prev","region","Gambia","women_iron","spatial",30,0.742463014940307
"both","prev","region","Gambia","women_iron","domain_index",30,0.746245415675694
"both","prev","region","Gambia","women_iron","spatial_plus_domain",30,0.743575485744833
"both","prev","infill","Ghana","child_vitA","null_train_mean",75,-0.178370400153314
"both","prev","infill","Ghana","child_vitA","region_mean_jk",75,0.139628727868063
"both","prev","infill","Ghana","child_vitA","spatial",75,0.186117786738613
"both","prev","infill","Ghana","child_vitA","domain_index",75,0.325310529394574
"both","prev","infill","Ghana","child_vitA","spatial_plus_domain",75,0.193137842383106
"both","prev","region","Ghana","child_vitA","null_train_mean",75,-0.465240834386194
"both","prev","region","Ghana","child_vitA","spatial",75,0.211148313012008
"both","prev","region","Ghana","child_vitA","domain_index",75,0.327827967381841
"both","prev","region","Ghana","child_vitA","spatial_plus_domain",75,0.153304780744582
"both","prev","infill","Ghana","women_vitA","null_train_mean",75,-0.200613669503538
"both","prev","infill","Ghana","women_vitA","region_mean_jk",75,-0.163030954124312
"both","prev","infill","Ghana","women_vitA","spatial",75,0.069782934477649
"both","prev","infill","Ghana","women_vitA","domain_index",75,0.109232245887882
"both","prev","infill","Ghana","women_vitA","spatial_plus_domain",75,0.0470717207335659
"both","prev","region","Ghana","women_vitA","null_train_mean",75,-0.301682203641408
"both","prev","region","Ghana","women_vitA","spatial",75,0.161051256638611
"both","prev","region","Ghana","women_vitA","domain_index",75,0.190248204631495
"both","prev","region","Ghana","women_vitA","spatial_plus_domain",75,0.161051256638611
"both","prev","infill","Ghana","child_iron","null_train_mean",75,-0.156928363653832
"both","prev","infill","Ghana","child_iron","region_mean_jk",75,0.493930497628385
"both","prev","infill","Ghana","child_iron","spatial",75,0.524621879798153
"both","prev","infill","Ghana","child_iron","domain_index",75,0.532774478681365
"both","prev","infill","Ghana","child_iron","spatial_plus_domain",75,0.519103526963894
"both","prev","region","Ghana","child_iron","null_train_mean",75,-0.664539785269124
"both","prev","region","Ghana","child_iron","spatial",75,0.49258259451982
"both","prev","region","Ghana","child_iron","domain_index",75,0.493696259516126
"both","prev","region","Ghana","child_iron","spatial_plus_domain",75,0.49258259451982
"both","prev","infill","Ghana","women_iron","null_train_mean",75,-0.196686492959211
"both","prev","infill","Ghana","women_iron","region_mean_jk",75,0.368319346960602
"both","prev","infill","Ghana","women_iron","spatial",75,0.50747851337544
"both","prev","infill","Ghana","women_iron","domain_index",75,0.347460303072072
"both","prev","infill","Ghana","women_iron","spatial_plus_domain",75,0.50747851337544
"both","prev","region","Ghana","women_iron","null_train_mean",75,-0.613125945456734
"both","prev","region","Ghana","women_iron","spatial",75,0.405156928825478
"both","prev","region","Ghana","women_iron","domain_index",75,0.183003337395904
"both","prev","region","Ghana","women_iron","spatial_plus_domain",75,0.405156928825478
"both","prev","infill","Ghana","women_folate","null_train_mean",75,-0.188716692411951
"both","prev","infill","Ghana","women_folate","region_mean_jk",75,0.268991516084471
"both","prev","infill","Ghana","women_folate","spatial",75,0.412318777071261
"both","prev","infill","Ghana","women_folate","domain_index",75,0.261154465738711
"both","prev","infill","Ghana","women_folate","spatial_plus_domain",75,0.39999075846921
"both","prev","region","Ghana","women_folate","null_train_mean",75,-0.511999679106566
"both","prev","region","Ghana","women_folate","spatial",75,0.321554630866449
"both","prev","region","Ghana","women_folate","domain_index",75,0.170055396485173
