"country","outcome","target","estimand","arm","rho_cluster","rho_agg","wmae_agg"
"Malawi","child_vitA","level","region","mbg",0.0245573957738435,0.0564810089669753,0.0592117796800507
"Malawi","child_vitA","level","region","mbg_dhs",0.00320695866098493,0.0759276809798061,0.0567836326221979
"Malawi","child_vitA","level","region","mbg_gp",-0.356631375477749,-0.379583728220456,0.05608372564952
"Malawi","child_vitA","level","region","spatial",0.101875851161973,0.0754173653131151,0.0559961108271036
"Malawi","child_vitA","level","region","spatial_plus_domain",0.0974717743706893,0.0683822993365896,0.0562176994699954
"Malawi","child_vitA","prev","infill","domain_index",-0.134115160182498,-0.127442350164571,4.95950026897144
"Malawi","child_vitA","prev","infill","mbg",0.0776378579836009,0.084472070070082,0.925127519778025
"Malawi","child_vitA","prev","infill","mbg_dhs",0.0306422543000803,0.0372996490199801,1.01472084654963
"Malawi","child_vitA","prev","infill","mbg_gp",-0.209747557826921,-0.237805030638589,1.20478316690927
"Malawi","child_vitA","prev","infill","region_mean_jk",-0.0438679501161328,-0.0566812040884443,4.56800165352894
"Malawi","child_vitA","prev","infill","spatial",-0.0436630004728285,-0.0599821733180176,4.61212256308113
"Malawi","child_vitA","prev","infill","spatial_plus_domain",-0.0844505247240422,-0.0839976348009,4.61214762680651
"Malawi","child_vitA","prev","region","domain_index",-0.13376125541676,-0.12333057783166,5.21322259917966
"Malawi","child_vitA","prev","region","mbg",0.121551540998827,0.126086820824051,0.918062513255933
"Malawi","child_vitA","prev","region","mbg_dhs",0.0897296041462889,0.10114508095848,0.975861718441557
"Malawi","child_vitA","prev","region","mbg_gp",-0.34647276565673,-0.375187929300308,1.14913871371942
"Malawi","child_vitA","prev","region","spatial",-0.0157635081072116,-0.0211914420234654,4.76176958165761
"Malawi","child_vitA","prev","region","spatial_plus_domain",-0.034461476563661,-0.0309060689638599,4.71496370439767
"Malawi","child_zinc","level","infill","domain_index",0.0499494794183543,0.0346650142159364,0.151415705891718
"Malawi","child_zinc","level","infill","mbg",0.013234195844133,-0.00683458482175403,0.121153400816995
"Malawi","child_zinc","level","infill","mbg_dhs",0.0847537670781531,0.0352482321207261,0.114661382339423
"Malawi","child_zinc","level","infill","mbg_gp",-0.116856301893424,-0.144947874899759,0.108243499300971
"Malawi","child_zinc","level","infill","region_mean_jk",-0.0557418582472889,-0.0637867398967476,0.132364528258994
"Malawi","child_zinc","level","infill","spatial",-0.0897728770372974,-0.114930378362616,0.107609842980123
"Malawi","child_zinc","level","infill","spatial_plus_domain",-0.092024337741071,-0.118210979077058,0.107684438464437
"Malawi","child_zinc","level","region","domain_index",0.0798664499406932,0.0575563169789312,0.146424501353018
"Malawi","child_zinc","level","region","mbg",-0.0236018978166323,-0.035594517751695,0.126142477837084
"Malawi","child_zinc","level","region","mbg_dhs",0.140941440056232,0.0823248523729678,0.105354309184067
"Malawi","child_zinc","level","region","mbg_gp",-0.149529938935993,-0.195979441568856,0.10811949945971
"Malawi","child_zinc","level","region","spatial",-0.0725739138074946,-0.109590289421885,0.108766779398967
"Malawi","child_zinc","level","region","spatial_plus_domain",-0.0629091068839784,-0.0969417511117591,0.108813241876543
"Malawi","child_zinc","prev","infill","domain_index",0.144532458569808,0.112553327033277,23.6259233915094
"Malawi","child_zinc","prev","infill","mbg",0.103282992688403,0.0555109946252554,20.936248939685
"Malawi","child_zinc","prev","infill","mbg_dhs",0.199764328642499,0.131758855058796,19.3366157243118
"Malawi","child_zinc","prev","infill","mbg_gp",0.0644783872648065,0.0365880348810797,19.420252467286
"Malawi","child_zinc","prev","infill","region_mean_jk",0.0652630277278243,0.0718023290936186,22.2269627983901
"Malawi","child_zinc","prev","infill","spatial",0.0756038758649457,0.0745342205337789,19.5496784630854
"Malawi","child_zinc","prev","infill","spatial_plus_domain",0.0803672332063386,0.0666223086561563,19.5888745430404
"Malawi","child_zinc","prev","region","domain_index",0.13824175020084,0.117712476944261,23.0319730507165
"Malawi","child_zinc","prev","region","mbg",-0.0441283577463298,-0.0664673518567098,21.652301080432
"Malawi","child_zinc","prev","region","mbg_dhs",0.175590427486641,0.1271283812871,17.9561022516982
"Malawi","child_zinc","prev","region","mbg_gp",-0.295361119577028,-0.324543343781974,19.7035291052554
"Malawi","child_zinc","prev","region","spatial",-0.0208499897469275,-0.0452929609676345,20.3547488677227
"Malawi","child_zinc","prev","region","spatial_plus_domain",-0.0275692354545671,-0.055173735708813,20.3687207383062
"Malawi","women_b12","level","infill","domain_index",0.792909546193384,0.773529197346358,0.219847806895596
"Malawi","women_b12","level","infill","mbg",0.760730132232131,0.736367281475541,0.199949436532731
"Malawi","women_b12","level","infill","mbg_dhs",0.615175943416949,0.585951738718378,0.243088334281017
"Malawi","women_b12","level","infill","mbg_gp",0.718040240741554,0.699332944521397,0.207152933777725
"Malawi","women_b12","level","infill","region_mean_jk",0.632671189684936,0.628655801282695,0.223365463502495
"Malawi","women_b12","level","infill","spatial",0.739478539735536,0.708263468688489,0.201295407047214
"Malawi","women_b12","level","infill","spatial_plus_domain",0.740598778719852,0.711161332652912,0.201321030052023
"Malawi","women_b12","level","region","domain_index",0.769285682906471,0.758092148428957,0.231926509964094
"Malawi","women_b12","level","region","mbg",0.757534156306287,0.743457024130641,0.196675175914673
"Malawi","women_b12","level","region","mbg_dhs",0.615845890260511,0.588667347087555,0.232763567613049
"Malawi","women_b12","level","region","mbg_gp",0.705728594649211,0.694503171247357,0.221203493691623
"Malawi","women_b12","level","region","spatial",0.709210121688705,0.687650360866078,0.213408683932397
"Malawi","women_b12","level","region","spatial_plus_domain",0.70782629706102,0.685262812568346,0.212607747625553
"Malawi","women_b12","prev","infill","domain_index",0.619568793293423,0.643500496585786,9.8259472310006
"Malawi","women_b12","prev","infill","mbg",0.546788553110515,0.585275185529652,8.51503781040936
"Malawi","women_b12","prev","infill","mbg_dhs",0.504962886305942,0.513637617947488,9.286396293534
"Malawi","women_b12","prev","infill","mbg_gp",0.456693322190536,0.482399916052814,8.39939911091923
"Malawi","women_b12","prev","infill","region_mean_jk",0.510270560192306,0.535124570592372,10.3505290426073
"Malawi","women_b12","prev","infill","spatial",0.535279036524777,0.546717346489513,9.65244049266064
"Malawi","women_b12","prev","infill","spatial_plus_domain",0.559873244594457,0.578386773379659,9.40603728630321
"Malawi","women_b12","prev","region","domain_index",0.60419890489277,0.624830789003773,9.87422297727021
"Malawi","women_b12","prev","region","mbg",0.42944398976593,0.455930376885921,10.082944726464
"Malawi","women_b12","prev","region","mbg_dhs",0.329545681733266,0.316559954458428,11.0796015493861
"Malawi","women_b12","prev","region","mbg_gp",0.180238194412632,0.219843961583673,10.1823268793625
"Malawi","women_b12","prev","region","spatial",0.496919947810569,0.510826608532519,10.318535593517
"Malawi","women_b12","prev","region","spatial_plus_domain",0.526078583142088,0.545057603729139,10.1322463319029
"Malawi","women_folate","level","infill","domain_index",0.470720028115802,0.486932273820806,0.313635806452065
"Malawi","women_folate","level","infill","mbg",0.379739050213065,0.435244587008821,0.303349658419938
"Malawi","women_folate","level","infill","mbg_dhs",0.549883583007512,0.588940730480426,0.285454972364828
"Malawi","women_folate","level","infill","mbg_gp",0.292030927382155,0.360975431945761,0.333254595508377
"Malawi","women_folate","level","infill","region_mean_jk",0.346509590267647,0.400419231905058,0.330355975662586
"Malawi","women_folate","level","infill","spatial",0.446755700039538,0.493675730844937,0.303244078297188
"Malawi","women_folate","level","infill","spatial_plus_domain",0.481834556077846,0.52232631041773,0.289880341148752
"Malawi","women_folate","level","region","domain_index",0.433159073935773,0.446781366187942,0.319189516873657
"Malawi","women_folate","level","region","mbg",0.352051574924219,0.396752205292702,0.311886519303931
"Malawi","women_folate","level","region","mbg_dhs",0.540273689759698,0.574979951884523,0.285270448446852
"Malawi","women_folate","level","region","mbg_gp",0.0554737951939551,0.0488627250856601,0.353685156257637
"Malawi","women_folate","level","region","spatial",0.426745156613803,0.43730407523511,0.310945633386468
"Malawi","women_folate","level","region","spatial_plus_domain",0.495299389359926,0.498377925202304,0.273917542817947
"Malawi","women_folate","prev","infill","domain_index",0.433955463451577,0.488156103755595,14.4230108588706
"Malawi","women_folate","prev","infill","mbg",0.419016123762981,0.471363258249691,14.2659726466285
"Malawi","women_folate","prev","infill","mbg_dhs",0.460975692899653,0.518576846057863,13.3625598050061
"Malawi","women_folate","prev","infill","mbg_gp",0.374333149575732,0.423777323534514,14.4099683559411
"Malawi","women_folate","prev","infill","region_mean_jk",0.387808727372486,0.424361208945878,15.397989006993
"Malawi","women_folate","prev","infill","spatial",0.411082237148698,0.472834028532359,15.2458895031294
"Malawi","women_folate","prev","infill","spatial_plus_domain",0.409906221331403,0.461458830523371,15.4557233519184
"Malawi","women_folate","prev","region","domain_index",0.395045657821956,0.443102128008048,14.5921506144004
"Malawi","women_folate","prev","region","mbg",0.277140225115797,0.341739991248744,15.6246299255844
"Malawi","women_folate","prev","region","mbg_dhs",0.331338236370246,0.395255550457968,14.0184874391521
"Malawi","women_folate","prev","region","mbg_gp",0.0167624455488998,0.0472787485168983,16.4808106777999
"Malawi","women_folate","prev","region","spatial",0.115108878346372,0.155110412785406,18.1297090012321
"Malawi","women_folate","prev","region","spatial_plus_domain",0.126762125990471,0.174090796369961,17.8559570905538
"Malawi","women_iron","level","infill","domain_index",0.35176602381057,0.37090836188671,0.256945922013775
"Malawi","women_iron","level","infill","mbg",0.137064534551685,0.158726397900416,0.254930101490938
"Malawi","women_iron","level","infill","mbg_dhs",0.150155954838993,0.184843624699278,0.256693408626889
"Malawi","women_iron","level","infill","mbg_gp",0.0850393181918025,0.0860064153969527,0.251784582839418
"Malawi","women_iron","level","infill","region_mean_jk",0.166611745641381,0.179495124664579,0.300602552230086
"Malawi","women_iron","level","infill","spatial",0.214591661907481,0.228767223153751,0.243218786816491
"Malawi","women_iron","level","infill","spatial_plus_domain",0.224531037209507,0.229897207844281,0.240652131159842
"Malawi","women_iron","level","region","domain_index",0.304803848350393,0.343825180433039,0.265158200027143
"Malawi","women_iron","level","region","mbg",0.0160677415103457,0.0619851279434278,0.286675165933207
"Malawi","women_iron","level","region","mbg_dhs",0.101634230988885,0.147936866661806,0.258154150438253
"Malawi","women_iron","level","region","mbg_gp",0.107378201467293,0.124480571553547,0.25337034420981
"Malawi","women_iron","level","region","spatial",0.213284716425779,0.199205365604724,0.24017043255987
"Malawi","women_iron","level","region","spatial_plus_domain",0.204674252075737,0.1963075016403,0.244802591905158
"Malawi","women_iron","prev","infill","domain_index",0.289092595226165,0.280207289556873,12.225978731256
"Malawi","women_iron","prev","infill","mbg",0.160727646941231,0.152229422702574,12.6210143189853
"Malawi","women_iron","prev","infill","mbg_dhs",0.0606003006488614,0.0246125522902922,12.719274526791
"Malawi","women_iron","prev","infill","mbg_gp",-0.0915189356155474,-0.0646461320779994,11.6941814593591
"Malawi","women_iron","prev","infill","region_mean_jk",-0.156437985048037,-0.165476203361636,14.9754654326783
"Malawi","women_iron","prev","infill","spatial",0.0724326674699284,0.118841879975578,11.7699626919971
"Malawi","women_iron","prev","infill","spatial_plus_domain",0.159361943296793,0.171676948976325,12.1032568607904
"Malawi","women_iron","prev","region","domain_index",0.288493700595203,0.313965085044912,12.929830551952
"Malawi","women_iron","prev","region","mbg",0.115967269709408,0.132346849434599,13.9702849573588
"Malawi","women_iron","prev","region","mbg_dhs",0.139508866137699,0.136576987229508,12.1357605599989
"Malawi","women_iron","prev","region","mbg_gp",-0.125118603556354,-0.0980521874430481,11.6519452678112
"Malawi","women_iron","prev","region","spatial",0.0881998279878782,0.141251428337668,11.730801099854
"Malawi","women_iron","prev","region","spatial_plus_domain",0.232645376971453,0.273968530533309,11.7357291099808
"Malawi","women_vitA","level","infill","domain_index",0.289581777445855,0.316468615586498,0.0946750251834707
"Malawi","women_vitA","level","infill","mbg",0.157723059350701,0.210395859152876,0.078128866419975
"Malawi","women_vitA","level","infill","mbg_dhs",0.24876993366428,0.26016986221477,0.0749001044790635
"Malawi","women_vitA","level","infill","mbg_gp",0.232416641040285,0.27598964788219,0.0739361556363796
"Malawi","women_vitA","level","infill","region_mean_jk",0.0797484369110004,0.0982109500800591,0.0945935215695846
"Malawi","women_vitA","level","infill","spatial",0.242861222158766,0.286050156739812,0.0770731312846905
"Malawi","women_vitA","level","infill","spatial_plus_domain",0.23533804858762,0.28304293941824,0.0765222598188281
"Malawi","women_vitA","level","region","domain_index",0.266561964591662,0.28923962965663,0.0908056533424106
"Malawi","women_vitA","level","region","mbg",0.190056231603919,0.263614492964934,0.0787528050933618
"Malawi","women_vitA","level","region","mbg_dhs",0.291932082765892,0.305970693300284,0.0717134970313139
"Malawi","women_vitA","level","region","mbg_gp",0.305155295874885,0.341729241087701,0.0703855781787501
"Malawi","women_vitA","level","region","spatial",0.319015507622018,0.367645986731793,0.0728452528023502
"Malawi","women_vitA","level","region","spatial_plus_domain",0.319015507622018,0.367645986731793,0.0728452528023502
"Malawi","women_vitA","prev","infill","domain_index",-0.175476813570385,-0.189829484720425,6.25234213681983
"Malawi","women_vitA","prev","infill","mbg",-0.0403886145923981,-0.0612874039056699,0.734598447735003
"Malawi","women_vitA","prev","infill","mbg_dhs",-0.0975943315065455,-0.113097374217679,0.771209061109252
"Malawi","women_vitA","prev","infill","mbg_gp",-0.149240296013776,-0.165117954165104,1.06137543058673
"Malawi","women_vitA","prev","infill","region_mean_jk",0.0552438936643312,0.072675226896103,6.20682308781624
"Malawi","women_vitA","prev","infill","spatial",-0.194453489141102,-0.211241464320917,5.90230187669303
"Malawi","women_vitA","prev","infill","spatial_plus_domain",-0.199140222575032,-0.217278940536138,5.91160656202765
"Malawi","women_vitA","prev","region","domain_index",-0.192064174057138,-0.208152523001502,6.14957421066281
"Malawi","women_vitA","prev","region","mbg",-0.0690144472329714,-0.0921768170998219,0.706370526624384
"Malawi","women_vitA","prev","region","mbg_dhs",-0.0951131196885825,-0.104392175953873,0.723248892157426
"Malawi","women_vitA","prev","region","mbg_gp",-0.231993304979542,-0.250555262931656,0.981534868557749
"Malawi","women_vitA","prev","region","spatial",-0.222481993010684,-0.2382697008658,5.8996862514179
"Malawi","women_vitA","prev","region","spatial_plus_domain",-0.222481993010684,-0.2382697008658,5.89968625144917
"Malawi","women_zinc","level","infill","domain_index",0.0595703554013092,0.0825617846467886,0.155776788796946
"Malawi","women_zinc","level","infill","mbg",-0.108212889337961,-0.104104396004957,0.134284219175641
"Malawi","women_zinc","level","infill","mbg_dhs",0.0124104907086061,0.00776408835751257,0.130040808786985
"Malawi","women_zinc","level","infill","mbg_gp",-0.0820629969687651,-0.0832725814682511,0.120049721033119
"Malawi","women_zinc","level","infill","region_mean_jk",0.0577742279311179,0.100534067897357,0.13540594894698
"Malawi","women_zinc","level","infill","spatial",0.0633154680841717,0.0858423853612306,0.117518904744378
"Malawi","women_zinc","level","infill","spatial_plus_domain",0.026160875104336,0.0485346650142159,0.118159644635247
"Malawi","women_zinc","level","region","domain_index",-0.00937925580986689,-0.00340817963111467,0.15388748762943
"Malawi","women_zinc","level","region","mbg",-0.105884549488205,-0.119596121600933,0.134432262563436
"Malawi","women_zinc","level","region","mbg_dhs",0.0549466239072179,0.00652475030983451,0.124243723376278
"Malawi","women_zinc","level","region","mbg_gp",-0.0453257479242631,-0.0935153459211198,0.113226680840508
"Malawi","women_zinc","level","region","spatial",0.0702675394280192,0.0657760443245608,0.116968184930663
"Malawi","women_zinc","level","region","spatial_plus_domain",0.073562359970127,0.0725012757891667,0.117254452625484
"Malawi","women_zinc","prev","infill","domain_index",-0.0250465273254687,-0.0816885850821304,26.0454269000152
"Malawi","women_zinc","prev","infill","mbg",-0.155820577299947,-0.200574814076128,23.8910122659395
"Malawi","women_zinc","prev","infill","mbg_dhs",-0.0981204731138274,-0.132778223771894,22.7816210261223
"Malawi","women_zinc","prev","infill","mbg_gp",-0.164925901616859,-0.173339192735252,22.0699605440636
"Malawi","women_zinc","prev","infill","region_mean_jk",0.1343199342804,0.160844114823653,22.9351746838802
"Malawi","women_zinc","prev","infill","spatial",-0.111847314128797,-0.113841241416762,22.325378545646
"Malawi","women_zinc","prev","infill","spatial_plus_domain",-0.115587492719955,-0.128409556993056,22.4710725354098
"Malawi","women_zinc","prev","region","domain_index",-0.0771776763486126,-0.133646473445513,25.876338702351
"Malawi","women_zinc","prev","region","mbg",-0.248124218908233,-0.269687488096163,23.9837695970499
"Malawi","women_zinc","prev","region","mbg_dhs",-0.0196979066892184,-0.0706663839622994,21.38823754326
"Malawi","women_zinc","prev","region","mbg_gp",-0.45012140464658,-0.492553470108666,21.6085980368154
"Malawi","women_zinc","prev","region","spatial",-0.134651937644839,-0.158789156099456,21.8713050918651
"Malawi","women_zinc","prev","region","spatial_plus_domain",-0.128008851664079,-0.154575860314844,21.8729908315729
"SierraLeone","child_iron","level","infill","domain_index",0.309752709085857,0.556043956043956,0.22037150132679
"SierraLeone","child_iron","level","infill","mbg",-0.117254792998055,0.0417582417582418,0.253314261253038
"SierraLeone","child_iron","level","infill","mbg_dhs",0.328313420394554,0.248351648351648,0.216619272335765
"SierraLeone","child_iron","level","infill","mbg_gp",0.105862739649903,0.0989010989010989,0.200036473885184
"SierraLeone","child_iron","level","infill","region_mean_jk",-0.0704904919415691,-0.0682821039661811,0.227287758129069
"SierraLeone","child_iron","level","infill","spatial",0.177160322311753,0.314285714285714,0.204529933151129
"SierraLeone","child_iron","level","infill","spatial_plus_domain",0.177160322311753,0.314285714285714,0.204529933151128
"SierraLeone","child_iron","level","region","domain_index",0.377660461239233,0.569230769230769,0.230785400245032
"SierraLeone","child_iron","level","region","mbg",0.225562656293415,0.397802197802198,0.230811808809715
"SierraLeone","child_iron","level","region","mbg_dhs",0.323478744095582,0.0813186813186813,0.381555998206517
"SierraLeone","child_iron","level","region","mbg_gp",0.0335093081411503,-0.0417582417582418,0.218887807174611
"SierraLeone","child_iron","level","region","spatial",0.248791330925257,0.49010989010989,0.191156910731705
"SierraLeone","child_iron","level","region","spatial_plus_domain",0.248791330925257,0.49010989010989,0.191156910731702
"SierraLeone","child_iron","prev","infill","domain_index",-0.00835241662837251,-0.0373626373626374,6.9672316300824
"SierraLeone","child_iron","prev","infill","mbg",-0.0738993111846239,0.0197802197802198,4.87212915788181
"SierraLeone","child_iron","prev","infill","mbg_dhs",0.211029026376224,0.142857142857143,3.58588817183592
"SierraLeone","child_iron","prev","infill","mbg_gp",-0.213312890298045,-0.243956043956044,3.66999672027442
"SierraLeone","child_iron","prev","infill","region_mean_jk",-0.0627082397836371,0.0550662128759525,5.29566115194553
"SierraLeone","child_iron","prev","infill","spatial",0.0196412297276572,0.103296703296703,4.91369897634806
"SierraLeone","child_iron","prev","infill","spatial_plus_domain",0.0196412297276572,0.103296703296703,4.9136989763481
"SierraLeone","child_iron","prev","region","domain_index",-0.0153345149036527,-0.362637362637363,4.40400804961256
"SierraLeone","child_iron","prev","region","mbg",-0.0230343989829336,-0.23956043956044,9.51417029378242
"SierraLeone","child_iron","prev","region","mbg_dhs",0.271225154029924,0.287912087912088,2.80852570367547
"SierraLeone","child_iron","prev","region","mbg_gp",-0.116444433385396,-0.279120879120879,3.98933607268967
"SierraLeone","child_iron","prev","region","spatial",-0.210311240572223,-0.52967032967033,4.43511272144597
"SierraLeone","child_iron","prev","region","spatial_plus_domain",-0.210311240572223,-0.52967032967033,4.43511272144598
"SierraLeone","child_vitA","level","infill","domain_index",-0.064684634620728,0.112087912087912,0.0988060855704571
"SierraLeone","child_vitA","level","infill","mbg",0.0265073631564323,-0.0197802197802198,0.0950430939973554
"SierraLeone","child_vitA","level","infill","mbg_dhs",-0.27379827729925,-0.635164835164835,0.0663381662961026
"SierraLeone","child_vitA","level","infill","mbg_gp",-0.156876910252848,-0.345054945054945,0.0367383888048644
"SierraLeone","child_vitA","level","infill","region_mean_jk",-0.130331944458183,-0.325991980225639,0.0510840506655736
"SierraLeone","child_vitA","level","infill","spatial",-0.156487913309253,-0.274725274725275,0.0529717394910546
"SierraLeone","child_vitA","level","infill","spatial_plus_domain",-0.18966379549875,-0.323076923076923,0.0568995406606353
"SierraLeone","child_vitA","level","region","domain_index",-0.208168935815504,-0.367032967032967,0.121358706736583
"SierraLeone","child_vitA","level","region","mbg",0.0303417616004446,0.195604395604396,0.133253807029102
"SierraLeone","child_vitA","level","region","mbg_dhs",-0.273131425395943,-0.648351648351648,0.0901053384789054
"SierraLeone","child_vitA","level","region","mbg_gp",-0.198777438177272,-0.371428571428571,0.0377266430889012
"SierraLeone","child_vitA","level","region","spatial",-0.0624617949430397,0.0285714285714286,0.0860667487766367
"SierraLeone","child_vitA","level","region","spatial_plus_domain",-0.0605723812170047,0.0285714285714286,0.0867335212045816
"SierraLeone","child_vitA","prev","infill","domain_index",0.0926894353194702,0.0153846153846154,4.95735750382337
"SierraLeone","child_vitA","prev","infill","mbg",-0.225379415811612,0.0461538461538462,4.68330975545473
"SierraLeone","child_vitA","prev","infill","mbg_dhs",0.0108450018786122,-0.0769230769230769,3.64793902853911
"SierraLeone","child_vitA","prev","infill","mbg_gp",-0.118680572966229,-0.164835164835165,3.3475400886104
"SierraLeone","child_vitA","prev","infill","region_mean_jk",-0.120342264449613,-0.528053124816669,4.80222257124243
"SierraLeone","child_vitA","prev","infill","spatial",-0.0519822752935179,-0.38021978021978,4.65453495191208
"SierraLeone","child_vitA","prev","infill","spatial_plus_domain",-0.105777171297625,-0.16043956043956,4.6663125003069
"SierraLeone","child_vitA","prev","region","domain_index",0.136960391996751,-0.0989010989010989,4.40011381296727
"SierraLeone","child_vitA","prev","region","mbg",-0.154441429019217,0.164835164835165,7.43480375267495
"SierraLeone","child_vitA","prev","region","mbg_dhs",0.0902316445254504,0.0769230769230769,3.44384132149334
"SierraLeone","child_vitA","prev","region","mbg_gp",-0.0862377344851683,0.191208791208791,3.22723440465748
"SierraLeone","child_vitA","prev","region","spatial",0.0624893309379524,0.0153846153846154,7.01431289125547
"SierraLeone","child_vitA","prev","region","spatial_plus_domain",0.0624893309379524,0.0153846153846154,7.01431289120908
"SierraLeone","women_b12","level","infill","domain_index",0.458211572180012,0.2,0.147580690511757
"SierraLeone","women_b12","level","infill","mbg",0.239509059029807,0.0549450549450549,0.228723418007117
"SierraLeone","women_b12","level","infill","mbg_dhs",0.422326125073057,0.494505494505494,0.121217928229633
"SierraLeone","women_b12","level","infill","mbg_gp",0.17802454704851,0.0417582417582418,0.114904823166546
"SierraLeone","women_b12","level","infill","region_mean_jk",0.418439152211996,0.387238958198891,0.0994881324933711
"SierraLeone","women_b12","level","infill","spatial",0.350438340151958,0.301098901098901,0.107846092470332
"SierraLeone","women_b12","level","infill","spatial_plus_domain",0.498012857977791,0.345054945054945,0.106308998804261
"SierraLeone","women_b12","level","region","domain_index",0.319053185271771,0.112087912087912,0.13828885626203
"SierraLeone","women_b12","level","region","mbg",0.226241963763881,0.0769230769230769,0.364045202904082
"SierraLeone","women_b12","level","region","mbg_dhs",-0.080771478667446,-0.406593406593407,0.20145894387699
"SierraLeone","women_b12","level","region","mbg_gp",-0.314786674459381,-0.463736263736264,0.178145087974208
"SierraLeone","women_b12","level","region","spatial",-0.24447691408533,-0.375824175824176,0.227079944335222
"SierraLeone","women_b12","level","region","spatial_plus_domain",-0.195090590298071,-0.204395604395604,0.298248506496008
"SierraLeone","women_b12","prev","infill","domain_index",-0.162799100683583,-0.264281361659312,3.16353915890447
"SierraLeone","women_b12","prev","infill","mbg",0.0999055436649668,0.192705159543249,0.504502332540214
"SierraLeone","women_b12","prev","infill","mbg_dhs",-0.0934686764221233,-0.198211021244484,0.713992318127525
"SierraLeone","women_b12","prev","infill","mbg_gp",-0.0402304202677719,-0.0688232712654459,0.823591833163606
"SierraLeone","women_b12","prev","infill","region_mean_jk",-0.0431565404540543,-0.00276818266179133,3.88217287859895
"SierraLeone","women_b12","prev","infill","spatial",-0.0391576090606313,-0.110117234024713,3.6079801400432
"SierraLeone","women_b12","prev","infill","spatial_plus_domain",-0.0391576090606313,-0.110117234024713,3.6079801400432
"SierraLeone","women_b12","prev","region","domain_index",-0.0478742001186485,-0.0467998244605032,3.18816101340103
"SierraLeone","women_b12","prev","region","mbg",0.062491252815939,0.0633174095642102,0.544309897419679
"SierraLeone","women_b12","prev","region","mbg_dhs",-0.126055316839018,-0.443221866949472,0.725020211719677
"SierraLeone","women_b12","prev","region","mbg_gp",0.0225290353499522,-0.12663481912842,0.829035470532223
"SierraLeone","women_b12","prev","region","spatial",0.0993691380613965,0.107364303174096,3.12965662696409
"SierraLeone","women_b12","prev","region","spatial_plus_domain",0.0728170606846671,0.156917058485217,3.06427318908096
"SierraLeone","women_folate","level","infill","domain_index",0.187025131502046,0.0373626373626374,0.14840107628236
"SierraLeone","women_folate","level","infill","mbg",-0.00981881940385739,-0.0945054945054945,0.152909347512852
"SierraLeone","women_folate","level","infill","mbg_dhs",0.413325540619521,0.586813186813187,0.0766700138081389
"SierraLeone","women_folate","level","infill","mbg_gp",-0.0298655756867329,-0.2,0.104511895853343
"SierraLeone","women_folate","level","infill","region_mean_jk",0.300472109300144,0.292629440002571,0.0939095522951453
"SierraLeone","women_folate","level","infill","spatial",0.135885447106955,-0.010989010989011,0.104908221336352
"SierraLeone","women_folate","level","infill","spatial_plus_domain",0.12875511396844,-0.0417582417582418,0.106269623331169
"SierraLeone","women_folate","level","region","domain_index",0.0356516656925774,-0.23956043956044,0.130419289573068
"SierraLeone","women_folate","level","region","mbg",-0.138690824079486,-0.125274725274725,0.255756656490324
"SierraLeone","women_folate","level","region","mbg_dhs",0.230040911747516,0.314285714285714,0.0985457439015218
"SierraLeone","women_folate","level","region","mbg_gp",-0.218877849210988,-0.41978021978022,0.110806126483401
"SierraLeone","women_folate","level","region","spatial",0.0826417299824664,-0.0593406593406593,0.0970940464153338
"SierraLeone","women_folate","level","region","spatial_plus_domain",0.0826417299824664,-0.0593406593406593,0.0970940464147188
"SierraLeone","women_folate","prev","infill","domain_index",0.227515330889823,0.164835164835165,8.43970248150018
"SierraLeone","women_folate","prev","infill","mbg",0.264639181046597,0.432967032967033,7.6064784755426
"SierraLeone","women_folate","prev","infill","mbg_dhs",0.373492867862755,0.38021978021978,7.03735320680051
"SierraLeone","women_folate","prev","infill","mbg_gp",-0.0115353288342028,-0.217582417582418,7.69332701103082
"SierraLeone","women_folate","prev","infill","region_mean_jk",0.40269182387139,0.528053124816669,5.09858946445932
"SierraLeone","women_folate","prev","infill","spatial",0.205791437501552,0.112087912087912,7.88760657817107
"SierraLeone","women_folate","prev","infill","spatial_plus_domain",0.205791437501552,0.112087912087912,7.88760657820847
"SierraLeone","women_folate","prev","region","domain_index",-0.0229828252153533,-0.301098901098901,11.5792815464039
"SierraLeone","women_folate","prev","region","mbg",-0.0844069873832658,0.010989010989011,12.1884145075751
"SierraLeone","women_folate","prev","region","mbg_dhs",-0.0648789053213032,-0.138461538461538,10.9783378872985
"SierraLeone","women_folate","prev","region","mbg_gp",-0.407659692100102,-0.674725274725275,9.68422718271924
"SierraLeone","women_folate","prev","region","spatial",-0.0754773546562814,-0.428571428571429,10.2580329746611
"SierraLeone","women_folate","prev","region","spatial_plus_domain",-0.0754773546562814,-0.428571428571429,10.2580329746611
"SierraLeone","women_iron","level","infill","domain_index",-0.0919699916643512,0.173626373626374,0.183548794997158
"SierraLeone","women_iron","level","infill","mbg",0.0314531814392887,0.0373626373626374,0.14416675251866
"SierraLeone","women_iron","level","infill","mbg_dhs",-0.0999722145040289,0.0241758241758242,0.0973290613373008
"SierraLeone","women_iron","level","infill","mbg_gp",-0.20427896637955,-0.476923076923077,0.084836152517511
"SierraLeone","women_iron","level","infill","region_mean_jk",-0.172531625337793,-0.30176284656022,0.0963508201962269
"SierraLeone","women_iron","level","infill","spatial",-0.110808557932759,-0.107692307692308,0.0803172621197986
