"country","outcome","set","target","estimand","arm","reps","n_clusters","n_units","rho_cluster","rho_agg","wmae_cluster","wmae_agg","rho_district_v2"
"Malawi","child_zinc","transportable","level","region","mbg",1,103,87,-0.0236018978166323,-0.035594517751695,0.134103869942943,0.126142477837084,NA
"Malawi","child_zinc","transportable","level","region","mbg_gp",1,103,87,-0.149529938935993,-0.195979441568856,0.12074065577686,0.10811949945971,NA
"Malawi","child_zinc","transportable","level","region","spatial_plus_domain",1,103,87,-0.0629091068839784,-0.0969417511117591,0.122744126843731,0.108813241876543,-0.200481154771451
"Malawi","child_zinc","transportable","prev","infill","domain_index",3,103,87,0.144532458569808,0.112553327033277,24.99361722868,23.6259233915094,-0.069592332514665
"Malawi","child_zinc","transportable","prev","infill","mbg",3,103,87,0.103282992688403,0.0555109946252554,22.9654787002135,20.936248939685,NA
"Malawi","child_zinc","transportable","prev","infill","mbg_gp",3,103,87,0.0644783872648065,0.0365880348810797,21.4359097173714,19.420252467286,NA
"Malawi","child_zinc","transportable","prev","infill","null_train_mean",3,103,87,-0.224850285314052,-0.269750949285888,21.6456968650063,19.3952778160446,-0.202320050086915
"Malawi","child_zinc","transportable","prev","infill","region_mean_jk",3,103,87,0.0652630277278243,0.0718023290936186,23.9124575302244,22.2269627983901,0.0669016088099049
"Malawi","child_zinc","transportable","prev","infill","spatial",3,103,87,0.0756038758649457,0.0745342205337789,21.9460704870536,19.5496784630854,-0.0618992529483662
"Malawi","child_zinc","transportable","prev","infill","spatial_plus_domain",3,103,87,0.0803672332063386,0.0666223086561563,21.9460704869884,19.5888745430404,-0.0663251210955851
"Malawi","child_zinc","transportable","prev","region","mbg",1,103,87,-0.0441283577463298,-0.0664673518567098,24.3085939253265,21.652301080432,NA
"Malawi","child_zinc","transportable","prev","region","mbg_gp",1,103,87,-0.295361119577028,-0.324543343781974,21.7845054977883,19.7035291052554,NA
"Malawi","child_zinc","transportable","prev","region","spatial_plus_domain",1,103,87,-0.0275692354545671,-0.055173735708813,23.0023696008044,20.3687207383062,-0.0923734746359839
"Malawi","women_b12","transportable","level","infill","domain_index",3,103,87,0.792909546193384,0.773529197346358,0.241143441957583,0.219847806895596,0.696819639862944
"Malawi","women_b12","transportable","level","infill","mbg",3,103,87,0.760730132232131,0.736367281475541,0.222767348935158,0.199949436532731,NA
"Malawi","women_b12","transportable","level","infill","mbg_gp",3,103,87,0.718040240741554,0.699332944521397,0.224781959502863,0.207152933777725,NA
"Malawi","women_b12","transportable","level","infill","null_train_mean",3,103,87,-0.188171973915396,-0.199461485539685,0.335441940059041,0.331247529550997,-0.199893717113304
"Malawi","women_b12","transportable","level","infill","region_mean_jk",3,103,87,0.632671189684936,0.628655801282695,0.234668927461056,0.223365463502495,0.577744810108721
"Malawi","women_b12","transportable","level","infill","spatial",3,103,87,0.739478539735536,0.708263468688489,0.219894168304473,0.201295407047214,0.633651673106364
"Malawi","women_b12","transportable","level","infill","spatial_plus_domain",3,103,87,0.740598778719852,0.711161332652912,0.219555312821376,0.201321030052023,0.654020558431144
"Malawi","women_b12","transportable","level","region","mbg",1,103,87,0.757534156306287,0.743457024130641,0.225472291947663,0.196675175914673,NA
"Malawi","women_b12","transportable","level","region","mbg_gp",1,103,87,0.705728594649211,0.694503171247357,0.233470161121547,0.221203493691623,NA
"Malawi","women_b12","transportable","level","region","spatial_plus_domain",1,103,87,0.70782629706102,0.685262812568346,0.233108026876376,0.212607747625553,0.630440329518116
"Malawi","women_b12","transportable","prev","infill","domain_index",3,103,87,0.619568793293423,0.643500496585786,10.4515348354784,9.8259472310006,0.575306175689739
"Malawi","women_b12","transportable","prev","infill","mbg",3,103,87,0.546788553110515,0.585275185529652,8.97680033508523,8.51503781040936,NA
"Malawi","women_b12","transportable","prev","infill","mbg_gp",3,103,87,0.456693322190536,0.482399916052814,9.14144634790025,8.39939911091923,NA
"Malawi","women_b12","transportable","prev","infill","null_train_mean",3,103,87,-0.130621707837704,-0.136678251168546,11.2013158144589,10.6545412047884,-0.179219363212867
"Malawi","women_b12","transportable","prev","infill","region_mean_jk",3,103,87,0.510270560192306,0.535124570592372,10.6482617494269,10.3505290426073,0.49969456369072
"Malawi","women_b12","transportable","prev","infill","spatial",3,103,87,0.535279036524777,0.546717346489513,10.2625506709517,9.65244049266064,0.488262741491339
"Malawi","women_b12","transportable","prev","infill","spatial_plus_domain",3,103,87,0.559873244594457,0.578386773379659,9.93389472231831,9.40603728630321,0.491470937902143
"Malawi","women_b12","transportable","prev","region","mbg",1,103,87,0.42944398976593,0.455930376885921,10.628938527788,10.082944726464,NA
"Malawi","women_b12","transportable","prev","region","mbg_gp",1,103,87,0.180238194412632,0.219843961583673,10.5485288760559,10.1823268793625,NA
"Malawi","women_b12","transportable","prev","region","spatial_plus_domain",1,103,87,0.526078583142088,0.545057603729139,10.6128738803763,10.1322463319029,0.421334813915346
"Malawi","women_folate","transportable","level","infill","domain_index",3,103,87,0.470720028115802,0.486932273820806,0.324126810415948,0.313635806452065,0.417604067944886
"Malawi","women_folate","transportable","level","infill","mbg",3,103,87,0.379739050213065,0.435244587008821,0.312739601891685,0.303349658419938,NA
"Malawi","women_folate","transportable","level","infill","mbg_gp",3,103,87,0.292030927382155,0.360975431945761,0.345330101731449,0.333254595508377,NA
"Malawi","women_folate","transportable","level","infill","null_train_mean",3,103,87,-0.213745929413977,-0.223449247239448,0.371785591317829,0.36176244409687,-0.198366568437241
"Malawi","women_folate","transportable","level","infill","region_mean_jk",3,103,87,0.346509590267647,0.400419231905058,0.340914095295125,0.330355975662586,0.361320018722982
"Malawi","women_folate","transportable","level","infill","spatial",3,103,87,0.446755700039538,0.493675730844937,0.309657609462135,0.303244078297188,0.480702777575271
"Malawi","women_folate","transportable","level","infill","spatial_plus_domain",3,103,87,0.481834556077846,0.52232631041773,0.301290057820058,0.289880341148752,0.476982940876285
"Malawi","women_folate","transportable","level","region","mbg",1,103,87,0.352051574924219,0.396752205292702,0.322775631851021,0.311886519303931,NA
"Malawi","women_folate","transportable","level","region","mbg_gp",1,103,87,0.0554737951939551,0.0488627250856601,0.366212633025869,0.353685156257637,NA
"Malawi","women_folate","transportable","level","region","spatial_plus_domain",1,103,87,0.495299389359926,0.498377925202304,0.282830573988937,0.273917542817947,0.372949624553474
"Malawi","women_folate","transportable","prev","infill","domain_index",3,103,87,0.433955463451577,0.488156103755595,14.8200801829695,14.4230108588706,0.390826483999149
