country,outcome,Admin1,Admin2,svy_prev,n_svy
Malawi,child_vitA,Blantyre,Blantyre City,0.11327627725916452,9
Malawi,child_vitA,Chitipa,Chitipa Boma,0,5
Malawi,child_vitA,Mwanza,Majete Game Reserve - Mwanza,0.09090909090909091,11
Malawi,child_vitA,Mzimba,Mzimba Boma,0.16666666666666669,6
Malawi,child_vitA,Mzimba,Mzuzu City,0,10
Malawi,child_vitA,Nkhotakota,Nkhotakota Boma,0.33333333333333337,6
Malawi,child_vitA,Chitipa,Nyika N.P. - Chitipa,0.1,10
Malawi,child_vitA,Rumphi,Rumphi Boma,0,17
Malawi,child_vitA,Rumphi,SC Chapinduka,0,11
Malawi,child_vitA,Ntchisi,SC Chilooko,0,10
Malawi,child_vitA,Mangochi,SC Chowe,0,10
Malawi,child_vitA,Mchinji,SC Dambe,0.23809523809523808,21
Malawi,child_vitA,Ntcheu,SC Goodson Ganya,0.07692307692307693,13
Malawi,child_vitA,Mulanje,SC Juma,0.14285714285714285,14
Malawi,child_vitA,Rumphi,SC Kachulu,0,9
Malawi,child_vitA,Salima,SC Kambwiri,0.15384615384615385,13
Malawi,child_vitA,Kasungu,SC Kawamba,0,14
Malawi,child_vitA,Dowa,SC Kayembe,0.125,8
Malawi,child_vitA,Ntcheu,SC Makwangwala,0.23076923076923078,13
Malawi,child_vitA,Nkhata Bay,SC Malanda,0,7
Malawi,child_vitA,Thyolo,SC Mbawela,0,11
Malawi,child_vitA,Zomba,SC Mbiza,0.3571428571428571,14
Malawi,child_vitA,Mchinji,SC Mduwa,0.14285714285714285,14
Malawi,child_vitA,Dowa,SC Mkukula,0,9
Malawi,child_vitA,Dowa,SC Mponela,0,7
Malawi,child_vitA,Rumphi,SC Mwankhunikira,0,5
Malawi,child_vitA,Ntchisi,SC Nthondo,0.058823529411764705,17
Malawi,child_vitA,Thyolo,TA Bvumbwe,0,11
Malawi,child_vitA,Rumphi,TA Chikulamayembe,0.0731055164815137,27
Malawi,child_vitA,Mzimba,TA Chindi,0,25
Malawi,child_vitA,Dowa,TA Dzoole,0,3
Malawi,child_vitA,Nkhata Bay,TA Fukamapiri,0,12
Malawi,child_vitA,Nkhata Bay,TA Kabunduli,0.29411764705882354,17
Malawi,child_vitA,Balaka,TA Kalembo,0.14285714285714285,7
Malawi,child_vitA,Kasungu,TA Kaluluma,0,8
Malawi,child_vitA,Ntchisi,TA Kalumo,0.08333333333333333,12
Malawi,child_vitA,Nkhotakota,TA Kanyenda,0.06666666666666667,15
Malawi,child_vitA,Salima,TA Karonga,0,7
Malawi,child_vitA,Chikwawa,TA Kasisi,0,9
Malawi,child_vitA,Machinga,TA Kawinga,0.2777777777777778,18
Malawi,child_vitA,Salima,TA Khombedza,0.3636363636363636,11
Malawi,child_vitA,Blantyre,TA Kuntaja,0.5,2
Malawi,child_vitA,Chikwawa,TA Lundu,0,16
Malawi,child_vitA,Mzimba,TA M'Mbelwa,0.10526315789473684,19
Malawi,child_vitA,Mulanje,TA Mabuka,0,18
Malawi,child_vitA,Mzimba,TA Mabulabo,0.1111111111111111,18
Malawi,child_vitA,Salima,TA Maganga,0.16666666666666669,12
Malawi,child_vitA,Zomba,TA Malemia,0.08650318191827867,46
Malawi,child_vitA,Nkhotakota,TA Malenga Chanzi,0.1111111111111111,9
Malawi,child_vitA,Phalombe,TA Mkhumba,0.04297035810940474,35
Malawi,child_vitA,Mchinji,TA Mlonyeni,0,12
Malawi,child_vitA,Mangochi,TA Mponda,0.14285714285714285,7
Malawi,child_vitA,Mzimba,TA Mtwalo,0,14
Malawi,child_vitA,Nkhata Bay,TA Musisya,0,13
Malawi,child_vitA,Chitipa,TA Mwabulambya,0,7
Malawi,child_vitA,Nkhotakota,TA Mwadzama,0.05263157894736842,19
Malawi,child_vitA,Kasungu,TA Mwase,0.1111111111111111,9
Malawi,child_vitA,Chitipa,TA Mwenemisuku,0.05938909809477648,16
Malawi,child_vitA,Chitipa,TA Mwenewenya,0,15
Malawi,child_vitA,Mangochi,TA Nankumba,0.47058823529411764,17
Malawi,child_vitA,Thyolo,TA Nchilamwela,0,1
Malawi,child_vitA,Neno,TA Ngozi,0.0072790730579967615,16
Malawi,child_vitA,Ntcheu,TA Njolomole,0.06666666666666667,15
Malawi,child_vitA,Balaka,TA Nsamala,0,6
Malawi,child_vitA,Mwanza,TA Nthache,0,5
Malawi,child_vitA,Ntcheu,TA Phambala,0.15384615384615385,13
Malawi,child_vitA,Kasungu,TA Santhe,0.1,10
Malawi,child_vitA,Neno,TA Symon,0,7
Malawi,child_vitA,Nkhata Bay,TA Timbiri,0.05406838612187033,32
Malawi,child_vitA,Mchinji,TA Zulu,0.16666666666666669,12
Malawi,women_vitA,Blantyre,Blantyre City,0,11
Malawi,women_vitA,Chitipa,Chitipa Boma,0,3
Malawi,women_vitA,Mwanza,Majete Game Reserve - Mwanza,0,11
Malawi,women_vitA,Mzimba,Mzimba Boma,0,8
Malawi,women_vitA,Mzimba,Mzuzu City,0,13
Malawi,women_vitA,Nkhotakota,Nkhotakota Boma,0,6
Malawi,women_vitA,Chitipa,Nyika N.P. - Chitipa,0,4
Malawi,women_vitA,Rumphi,Rumphi Boma,0,19
Malawi,women_vitA,Rumphi,SC Chapinduka,0,8
Malawi,women_vitA,Ntchisi,SC Chilooko,0,7
Malawi,women_vitA,Mangochi,SC Chowe,0,8
Malawi,women_vitA,Mchinji,SC Dambe,0.08333333333333333,12
Malawi,women_vitA,Ntcheu,SC Goodson Ganya,0,11
Malawi,women_vitA,Mulanje,SC Juma,0,4
Malawi,women_vitA,Rumphi,SC Kachulu,0,6
Malawi,women_vitA,Salima,SC Kambwiri,0,6
Malawi,women_vitA,Kasungu,SC Kawamba,0,9
Malawi,women_vitA,Dowa,SC Kayembe,0,7
Malawi,women_vitA,Ntcheu,SC Makwangwala,0,11
Malawi,women_vitA,Nkhata Bay,SC Malanda,0,5
Malawi,women_vitA,Thyolo,SC Mbawela,0,11
Malawi,women_vitA,Zomba,SC Mbiza,0.125,8
Malawi,women_vitA,Mchinji,SC Mduwa,0,6
Malawi,women_vitA,Dowa,SC Mkukula,0,11
Malawi,women_vitA,Dowa,SC Mponela,0,10
Malawi,women_vitA,Rumphi,SC Mwankhunikira,0,7
Malawi,women_vitA,Ntchisi,SC Nthondo,0.125,8
Malawi,women_vitA,Thyolo,TA Bvumbwe,0.06666666666666667,15
Malawi,women_vitA,Rumphi,TA Chikulamayembe,0,15
Malawi,women_vitA,Mzimba,TA Chindi,0,17
Malawi,women_vitA,Dowa,TA Dzoole,0,8
Malawi,women_vitA,Nkhata Bay,TA Fukamapiri,0,5
Malawi,women_vitA,Nkhata Bay,TA Kabunduli,0,6
Malawi,women_vitA,Balaka,TA Kalembo,0,5
Malawi,women_vitA,Kasungu,TA Kaluluma,0,10
Malawi,women_vitA,Ntchisi,TA Kalumo,0,8
Malawi,women_vitA,Nkhotakota,TA Kanyenda,0,9
Malawi,women_vitA,Salima,TA Karonga,0,7
Malawi,women_vitA,Chikwawa,TA Kasisi,0.16666666666666666,6
Malawi,women_vitA,Machinga,TA Kawinga,0,8
Malawi,women_vitA,Salima,TA Khombedza,0,3
Malawi,women_vitA,Blantyre,TA Kuntaja,0,2
Malawi,women_vitA,Chikwawa,TA Lundu,0,20
Malawi,women_vitA,Mzimba,TA M'Mbelwa,0,8
Malawi,women_vitA,Mulanje,TA Mabuka,0,21
Malawi,women_vitA,Mzimba,TA Mabulabo,0,5
Malawi,women_vitA,Salima,TA Maganga,0,11
Malawi,women_vitA,Zomba,TA Malemia,0,22
Malawi,women_vitA,Nkhotakota,TA Malenga Chanzi,0,8
Malawi,women_vitA,Phalombe,TA Mkhumba,0,26
Malawi,women_vitA,Mchinji,TA Mlonyeni,0,9
Malawi,women_vitA,Mangochi,TA Mponda,0,5
Malawi,women_vitA,Mzimba,TA Mtwalo,0,12
Malawi,women_vitA,Nkhata Bay,TA Musisya,0,4
Malawi,women_vitA,Chitipa,TA Mwabulambya,0,16
Malawi,women_vitA,Nkhotakota,TA Mwadzama,0,9
Malawi,women_vitA,Kasungu,TA Mwase,0,7
Malawi,women_vitA,Chitipa,TA Mwenemisuku,0,13
Malawi,women_vitA,Chitipa,TA Mwenewenya,0,7
Malawi,women_vitA,Mangochi,TA Nankumba,0,11
Malawi,women_vitA,Thyolo,TA Nchilamwela,0,2
Malawi,women_vitA,Neno,TA Ngozi,0,15
Malawi,women_vitA,Ntcheu,TA Njolomole,0,9
Malawi,women_vitA,Balaka,TA Nsamala,0,6
Malawi,women_vitA,Mwanza,TA Nthache,0.1,10
Malawi,women_vitA,Ntcheu,TA Phambala,0,11
Malawi,women_vitA,Kasungu,TA Santhe,0.1,10
Malawi,women_vitA,Neno,TA Symon,0,8
Malawi,women_vitA,Nkhata Bay,TA Timbiri,0,26
Malawi,women_vitA,Mchinji,TA Zulu,0,8
Malawi,child_iron,Blantyre,Blantyre City,0.4433618613704177,9
Malawi,child_iron,Chitipa,Chitipa Boma,0.6000000000000001,5
Malawi,child_iron,Mwanza,Majete Game Reserve - Mwanza,0.09090909090909091,11
Malawi,child_iron,Mzimba,Mzimba Boma,0.33333333333333337,6
Malawi,child_iron,Mzimba,Mzuzu City,0.374391218396001,10
Malawi,child_iron,Nkhotakota,Nkhotakota Boma,0.16666666666666669,6
Malawi,child_iron,Chitipa,Nyika N.P. - Chitipa,0.1,10
Malawi,child_iron,Rumphi,Rumphi Boma,0.4008624455208162,17
Malawi,child_iron,Rumphi,SC Chapinduka,0.36363636363636365,11
Malawi,child_iron,Ntchisi,SC Chilooko,0.2,10
Malawi,child_iron,Mangochi,SC Chowe,0.3,10
Malawi,child_iron,Mchinji,SC Dambe,0.19047619047619047,21
Malawi,child_iron,Ntcheu,SC Goodson Ganya,0.15384615384615385,13
Malawi,child_iron,Mulanje,SC Juma,0.2857142857142857,14
Malawi,child_iron,Rumphi,SC Kachulu,0.6666666666666666,9
Malawi,child_iron,Salima,SC Kambwiri,0.07692307692307693,13
Malawi,child_iron,Kasungu,SC Kawamba,0.2857142857142857,14
Malawi,child_iron,Dowa,SC Kayembe,0.125,8
Malawi,child_iron,Ntcheu,SC Makwangwala,0.3076923076923077,13
Malawi,child_iron,Nkhata Bay,SC Malanda,0.14285714285714285,7
Malawi,child_iron,Thyolo,SC Mbawela,0.18181818181818182,11
Malawi,child_iron,Zomba,SC Mbiza,0,14
Malawi,child_iron,Mchinji,SC Mduwa,0.07142857142857142,14
Malawi,child_iron,Dowa,SC Mkukula,0.1111111111111111,9
Malawi,child_iron,Dowa,SC Mponela,0.14285714285714285,7
Malawi,child_iron,Rumphi,SC Mwankhunikira,0.2,5
Malawi,child_iron,Ntchisi,SC Nthondo,0.11764705882352941,17
Malawi,child_iron,Thyolo,TA Bvumbwe,0.18181818181818182,11
Malawi,child_iron,Rumphi,TA Chikulamayembe,0.37299931240732,27
Malawi,child_iron,Mzimba,TA Chindi,0.2678058633381094,25
Malawi,child_iron,Dowa,TA Dzoole,0,3
Malawi,child_iron,Nkhata Bay,TA Fukamapiri,0,12
Malawi,child_iron,Nkhata Bay,TA Kabunduli,0.1764705882352941,17
Malawi,child_iron,Balaka,TA Kalembo,0.5714285714285714,7
Malawi,child_iron,Kasungu,TA Kaluluma,0.125,8
Malawi,child_iron,Ntchisi,TA Kalumo,0.08333333333333333,12
Malawi,child_iron,Nkhotakota,TA Kanyenda,0.13333333333333333,15
Malawi,child_iron,Salima,TA Karonga,0.14285714285714285,7
Malawi,child_iron,Chikwawa,TA Kasisi,0.1111111111111111,9
Malawi,child_iron,Machinga,TA Kawinga,0.2222222222222222,18
Malawi,child_iron,Salima,TA Khombedza,0.1818181818181818,11
Malawi,child_iron,Blantyre,TA Kuntaja,0,2
Malawi,child_iron,Chikwawa,TA Lundu,0.5,16
Malawi,child_iron,Mzimba,TA M'Mbelwa,0.3157894736842105,19
Malawi,child_iron,Mulanje,TA Mabuka,0.20678178062979186,18
Malawi,child_iron,Mzimba,TA Mabulabo,0.05555555555555555,18
Malawi,child_iron,Salima,TA Maganga,0.08333333333333334,12
Malawi,child_iron,Zomba,TA Malemia,0.21452015214909828,46
Malawi,child_iron,Nkhotakota,TA Malenga Chanzi,0.2222222222222222,9
Malawi,child_iron,Phalombe,TA Mkhumba,0.40051203352829645,35
Malawi,child_iron,Mchinji,TA Mlonyeni,0.16666666666666666,12
Malawi,child_iron,Mangochi,TA Mponda,0.2857142857142857,7
Malawi,child_iron,Mzimba,TA Mtwalo,0.21428571428571427,14
Malawi,child_iron,Nkhata Bay,TA Musisya,0.15384615384615385,13
Malawi,child_iron,Chitipa,TA Mwabulambya,0.14285714285714285,7
Malawi,child_iron,Nkhotakota,TA Mwadzama,0.3157894736842105,19
Malawi,child_iron,Kasungu,TA Mwase,0.1111111111111111,9
Malawi,child_iron,Chitipa,TA Mwenemisuku,0.05938909809477648,16
Malawi,child_iron,Chitipa,TA Mwenewenya,0.26666666666666666,15
Malawi,child_iron,Mangochi,TA Nankumba,0.11764705882352941,17
Malawi,child_iron,Thyolo,TA Nchilamwela,0,1
Malawi,child_iron,Neno,TA Ngozi,0.4854418538840065,16
Malawi,child_iron,Ntcheu,TA Njolomole,0.2,15
Malawi,child_iron,Balaka,TA Nsamala,0.3333333333333333,6
Malawi,child_iron,Mwanza,TA Nthache,0,5
Malawi,child_iron,Ntcheu,TA Phambala,0.07692307692307693,13
Malawi,child_iron,Kasungu,TA Santhe,0.2,10
Malawi,child_iron,Neno,TA Symon,0.2857142857142857,7
Malawi,child_iron,Nkhata Bay,TA Timbiri,0.04738070439724639,32
Malawi,child_iron,Mchinji,TA Zulu,0.16666666666666669,12
Malawi,women_iron,Blantyre,Blantyre City,0.09912225249890921,10
Malawi,women_iron,Chitipa,Chitipa Boma,0.6666666666666666,3
Malawi,women_iron,Mwanza,Majete Game Reserve - Mwanza,0.09090909090909091,11
Malawi,women_iron,Mzimba,Mzimba Boma,0.125,8
Malawi,women_iron,Mzimba,Mzuzu City,0.4853317119229631,12
Malawi,women_iron,Nkhotakota,Nkhotakota Boma,0.16666666666666669,6
Malawi,women_iron,Chitipa,Nyika N.P. - Chitipa,0.3333333333333333,3
Malawi,women_iron,Rumphi,Rumphi Boma,0.16816612325077462,16
Malawi,women_iron,Rumphi,SC Chapinduka,0,8
Malawi,women_iron,Ntchisi,SC Chilooko,0,7
Malawi,women_iron,Mangochi,SC Chowe,0,8
Malawi,women_iron,Mchinji,SC Dambe,0.08333333333333333,12
Malawi,women_iron,Ntcheu,SC Goodson Ganya,0.2,10
Malawi,women_iron,Mulanje,SC Juma,0.3333333333333333,3
Malawi,women_iron,Rumphi,SC Kachulu,0.5,6
Malawi,women_iron,Salima,SC Kambwiri,0,6
Malawi,women_iron,Kasungu,SC Kawamba,0,7
Malawi,women_iron,Dowa,SC Kayembe,0,6
Malawi,women_iron,Ntcheu,SC Makwangwala,0.09090909090909091,11
Malawi,women_iron,Nkhata Bay,SC Malanda,0.2,5
Malawi,women_iron,Thyolo,SC Mbawela,0.30000000000000004,10
Malawi,women_iron,Zomba,SC Mbiza,0,7
Malawi,women_iron,Mchinji,SC Mduwa,0,6
Malawi,women_iron,Dowa,SC Mkukula,0.18181818181818182,11
Malawi,women_iron,Dowa,SC Mponela,0.2222222222222222,9
Malawi,women_iron,Rumphi,SC Mwankhunikira,0.3333333333333333,6
Malawi,women_iron,Ntchisi,SC Nthondo,0,8
Malawi,women_iron,Thyolo,TA Bvumbwe,0.06666666666666667,15
Malawi,women_iron,Rumphi,TA Chikulamayembe,0.268899842821955,15
Malawi,women_iron,Mzimba,TA Chindi,0.2718850856523741,16
Malawi,women_iron,Dowa,TA Dzoole,0.25,8
Malawi,women_iron,Nkhata Bay,TA Fukamapiri,0,4
Malawi,women_iron,Nkhata Bay,TA Kabunduli,0,5
Malawi,women_iron,Balaka,TA Kalembo,0,4
Malawi,women_iron,Kasungu,TA Kaluluma,0.1,10
Malawi,women_iron,Ntchisi,TA Kalumo,0,4
Malawi,women_iron,Nkhotakota,TA Kanyenda,0,7
Malawi,women_iron,Salima,TA Karonga,0.2857142857142857,7
Malawi,women_iron,Chikwawa,TA Kasisi,0,6
Malawi,women_iron,Machinga,TA Kawinga,0.25,8
Malawi,women_iron,Salima,TA Khombedza,0,3
Malawi,women_iron,Blantyre,TA Kuntaja,0.5,2
Malawi,women_iron,Chikwawa,TA Lundu,0.30000000000000004,20
Malawi,women_iron,Mzimba,TA M'Mbelwa,0.375,8
Malawi,women_iron,Mulanje,TA Mabuka,0.13307478334627054,21
Malawi,women_iron,Mzimba,TA Mabulabo,0,5
Malawi,women_iron,Salima,TA Maganga,0.30000000000000004,10
Malawi,women_iron,Zomba,TA Malemia,0.4492518736708915,22
Malawi,women_iron,Nkhotakota,TA Malenga Chanzi,0.3333333333333333,6
Malawi,women_iron,Phalombe,TA Mkhumba,0.14394189850259512,24
Malawi,women_iron,Mchinji,TA Mlonyeni,0.1111111111111111,9
Malawi,women_iron,Mangochi,TA Mponda,0.8,5
Malawi,women_iron,Mzimba,TA Mtwalo,0.5454545454545454,11
Malawi,women_iron,Nkhata Bay,TA Musisya,0,4
Malawi,women_iron,Chitipa,TA Mwabulambya,0.2857142857142857,14
Malawi,women_iron,Nkhotakota,TA Mwadzama,0.2222222222222222,9
Malawi,women_iron,Kasungu,TA Mwase,0.16666666666666666,6
Malawi,women_iron,Chitipa,TA Mwenemisuku,0.08013515018883655,12
Malawi,women_iron,Chitipa,TA Mwenewenya,0,7
Malawi,women_iron,Mangochi,TA Nankumba,0.2727272727272727,11
Malawi,women_iron,Thyolo,TA Nchilamwela,0,2
Malawi,women_iron,Neno,TA Ngozi,0.10671219967542589,15
Malawi,women_iron,Ntcheu,TA Njolomole,0.1111111111111111,9
Malawi,women_iron,Balaka,TA Nsamala,0.4,5
Malawi,women_iron,Mwanza,TA Nthache,0.2222222222222222,9
Malawi,women_iron,Ntcheu,TA Phambala,0,10
Malawi,women_iron,Kasungu,TA Santhe,0.125,8
Malawi,women_iron,Neno,TA Symon,0.375,8
Malawi,women_iron,Nkhata Bay,TA Timbiri,0.14708513060543446,25
Malawi,women_iron,Mchinji,TA Zulu,0.125,8
Malawi,women_folate,Blantyre,Blantyre City,0.3042383438667168,13
Malawi,women_folate,Chitipa,Chitipa Boma,0,3
Malawi,women_folate,Mwanza,Majete Game Reserve - Mwanza,0,11
Malawi,women_folate,Mzimba,Mzimba Boma,0,8
Malawi,women_folate,Mzimba,Mzuzu City,0.44103169414644205,13
Malawi,women_folate,Nkhotakota,Nkhotakota Boma,0.6666666666666667,6
Malawi,women_folate,Chitipa,Nyika N.P. - Chitipa,0.25,4
Malawi,women_folate,Rumphi,Rumphi Boma,0.4032532313652804,17
Malawi,women_folate,Rumphi,SC Chapinduka,0.5,8
Malawi,women_folate,Ntchisi,SC Chilooko,0,7
Malawi,women_folate,Mangochi,SC Chowe,0,8
Malawi,women_folate,Mchinji,SC Dambe,0.08333333333333333,12
Malawi,women_folate,Ntcheu,SC Goodson Ganya,0,11
Malawi,women_folate,Mulanje,SC Juma,0.4,5
Malawi,women_folate,Rumphi,SC Kachulu,0,6
Malawi,women_folate,Salima,SC Kambwiri,0.3333333333333333,6
Malawi,women_folate,Kasungu,SC Kawamba,0.11111111111111112,9
Malawi,women_folate,Dowa,SC Kayembe,0,7
Malawi,women_folate,Ntcheu,SC Makwangwala,0.18181818181818182,11
Malawi,women_folate,Nkhata Bay,SC Malanda,0.2,5
Malawi,women_folate,Thyolo,SC Mbawela,0.15384615384615385,13
Malawi,women_folate,Zomba,SC Mbiza,0.125,8
Malawi,women_folate,Mchinji,SC Mduwa,0.16666666666666666,6
Malawi,women_folate,Dowa,SC Mkukula,0.09090909090909091,11
Malawi,women_folate,Dowa,SC Mponela,0,9
Malawi,women_folate,Rumphi,SC Mwankhunikira,0.14285714285714285,7
Malawi,women_folate,Ntchisi,SC Nthondo,0,8
Malawi,women_folate,Thyolo,TA Bvumbwe,0.3125,16
Malawi,women_folate,Rumphi,TA Chikulamayembe,0.531100157178045,15
Malawi,women_folate,Mzimba,TA Chindi,0,17
Malawi,women_folate,Dowa,TA Dzoole,0.375,8
Malawi,women_folate,Nkhata Bay,TA Fukamapiri,0,5
Malawi,women_folate,Nkhata Bay,TA Kabunduli,0,6
Malawi,women_folate,Balaka,TA Kalembo,0,5
Malawi,women_folate,Kasungu,TA Kaluluma,0,10
Malawi,women_folate,Ntchisi,TA Kalumo,0,8
Malawi,women_folate,Nkhotakota,TA Kanyenda,0.625,8
Malawi,women_folate,Salima,TA Karonga,1,6
Malawi,women_folate,Chikwawa,TA Kasisi,0.42857142857142855,7
Malawi,women_folate,Machinga,TA Kawinga,0,8
Malawi,women_folate,Salima,TA Khombedza,0.3333333333333333,3
Malawi,women_folate,Blantyre,TA Kuntaja,0,2
Malawi,women_folate,Chikwawa,TA Lundu,0.6666666666666666,18
Malawi,women_folate,Mzimba,TA M'Mbelwa,0.125,8
Malawi,women_folate,Mulanje,TA Mabuka,0.17239048555191044,22
Malawi,women_folate,Mzimba,TA Mabulabo,0,6
Malawi,women_folate,Salima,TA Maganga,0.5,10
Malawi,women_folate,Zomba,TA Malemia,0,22
Malawi,women_folate,Nkhotakota,TA Malenga Chanzi,0.3333333333333333,6
Malawi,women_folate,Phalombe,TA Mkhumba,0.14926167548272914,24
Malawi,women_folate,Mchinji,TA Mlonyeni,0,9
Malawi,women_folate,Mangochi,TA Mponda,0.2,5
Malawi,women_folate,Mzimba,TA Mtwalo,0.25,12
Malawi,women_folate,Nkhata Bay,TA Musisya,0.5,4
Malawi,women_folate,Chitipa,TA Mwabulambya,0,15
Malawi,women_folate,Nkhotakota,TA Mwadzama,0.4444444444444444,9
Malawi,women_folate,Kasungu,TA Mwase,0.14285714285714285,7
Malawi,women_folate,Chitipa,TA Mwenemisuku,0,13
Malawi,women_folate,Chitipa,TA Mwenewenya,0,7
Malawi,women_folate,Mangochi,TA Nankumba,0.5454545454545454,11
Malawi,women_folate,Thyolo,TA Nchilamwela,0.5,2
Malawi,women_folate,Neno,TA Ngozi,0.11331056682895371,15
Malawi,women_folate,Ntcheu,TA Njolomole,0.1111111111111111,9
Malawi,women_folate,Balaka,TA Nsamala,0,6
Malawi,women_folate,Mwanza,TA Nthache,0.2,10
Malawi,women_folate,Ntcheu,TA Phambala,0.36363636363636365,11
Malawi,women_folate,Kasungu,TA Santhe,0,9
Malawi,women_folate,Neno,TA Symon,0.4444444444444444,9
Malawi,women_folate,Nkhata Bay,TA Timbiri,0.14543972545638245,24
Malawi,women_folate,Mchinji,TA Zulu,0,8
Malawi,women_b12,Blantyre,Blantyre City,0,13
Malawi,women_b12,Chitipa,Chitipa Boma,0,3
Malawi,women_b12,Mwanza,Majete Game Reserve - Mwanza,0.18181818181818182,11
Malawi,women_b12,Mzimba,Mzimba Boma,0,8
Malawi,women_b12,Mzimba,Mzuzu City,0,13
Malawi,women_b12,Nkhotakota,Nkhotakota Boma,0,6
Malawi,women_b12,Chitipa,Nyika N.P. - Chitipa,0,4
Malawi,women_b12,Rumphi,Rumphi Boma,0,18
Malawi,women_b12,Rumphi,SC Chapinduka,0,8
Malawi,women_b12,Ntchisi,SC Chilooko,0,7
Malawi,women_b12,Mangochi,SC Chowe,0,8
Malawi,women_b12,Mchinji,SC Dambe,0,12
Malawi,women_b12,Ntcheu,SC Goodson Ganya,0,11
Malawi,women_b12,Mulanje,SC Juma,0,5
Malawi,women_b12,Rumphi,SC Kachulu,0,6
Malawi,women_b12,Salima,SC Kambwiri,0,6
Malawi,women_b12,Kasungu,SC Kawamba,0.22222222222222224,9
Malawi,women_b12,Dowa,SC Kayembe,0,7
Malawi,women_b12,Ntcheu,SC Makwangwala,0,11
Malawi,women_b12,Nkhata Bay,SC Malanda,0,5
Malawi,women_b12,Thyolo,SC Mbawela,0,13
Malawi,women_b12,Zomba,SC Mbiza,0,8
Malawi,women_b12,Mchinji,SC Mduwa,0.16666666666666666,6
Malawi,women_b12,Dowa,SC Mkukula,0.09090909090909091,11
Malawi,women_b12,Dowa,SC Mponela,0,9
Malawi,women_b12,Rumphi,SC Mwankhunikira,0,7
Malawi,women_b12,Ntchisi,SC Nthondo,0.25,8
Malawi,women_b12,Thyolo,TA Bvumbwe,0,16
Malawi,women_b12,Rumphi,TA Chikulamayembe,0,15
Malawi,women_b12,Mzimba,TA Chindi,0.044055821009819834,17
Malawi,women_b12,Dowa,TA Dzoole,0.125,8
Malawi,women_b12,Nkhata Bay,TA Fukamapiri,0,5
Malawi,women_b12,Nkhata Bay,TA Kabunduli,0,6
Malawi,women_b12,Balaka,TA Kalembo,0,5
Malawi,women_b12,Kasungu,TA Kaluluma,0.1,10
Malawi,women_b12,Ntchisi,TA Kalumo,0.125,8
Malawi,women_b12,Nkhotakota,TA Kanyenda,0,9
Malawi,women_b12,Salima,TA Karonga,0,7
Malawi,women_b12,Chikwawa,TA Kasisi,0.14285714285714285,7
Malawi,women_b12,Machinga,TA Kawinga,0,8
Malawi,women_b12,Salima,TA Khombedza,0,3
Malawi,women_b12,Blantyre,TA Kuntaja,0,2
Malawi,women_b12,Chikwawa,TA Lundu,0,20
Malawi,women_b12,Mzimba,TA M'Mbelwa,0.125,8
Malawi,women_b12,Mulanje,TA Mabuka,0,22
Malawi,women_b12,Mzimba,TA Mabulabo,0.16666666666666669,6
Malawi,women_b12,Salima,TA Maganga,0,11
Malawi,women_b12,Zomba,TA Malemia,0,22
Malawi,women_b12,Nkhotakota,TA Malenga Chanzi,0,6
Malawi,women_b12,Phalombe,TA Mkhumba,0,25
Malawi,women_b12,Mchinji,TA Mlonyeni,0.1111111111111111,9
Malawi,women_b12,Mangochi,TA Mponda,0,5
Malawi,women_b12,Mzimba,TA Mtwalo,0,12
Malawi,women_b12,Nkhata Bay,TA Musisya,0,4
Malawi,women_b12,Chitipa,TA Mwabulambya,0.06666666666666667,15
Malawi,women_b12,Nkhotakota,TA Mwadzama,0,9
Malawi,women_b12,Kasungu,TA Mwase,0,7
Malawi,women_b12,Chitipa,TA Mwenemisuku,0,13
Malawi,women_b12,Chitipa,TA Mwenewenya,0.14285714285714285,7
Malawi,women_b12,Mangochi,TA Nankumba,0,11
Malawi,women_b12,Thyolo,TA Nchilamwela,0,2
Malawi,women_b12,Neno,TA Ngozi,0.10671219967542589,15
Malawi,women_b12,Ntcheu,TA Njolomole,0,9
Malawi,women_b12,Balaka,TA Nsamala,0,6
Malawi,women_b12,Mwanza,TA Nthache,0.1,10
Malawi,women_b12,Ntcheu,TA Phambala,0,11
Malawi,women_b12,Kasungu,TA Santhe,0,9
Malawi,women_b12,Neno,TA Symon,0,9
Malawi,women_b12,Nkhata Bay,TA Timbiri,0,26
Malawi,women_b12,Mchinji,TA Zulu,0,8
Malawi,child_zinc,Blantyre,Blantyre City,0.550142640185422,9
Malawi,child_zinc,Chitipa,Chitipa Boma,0.6000000000000001,5
Malawi,child_zinc,Mwanza,Majete Game Reserve - Mwanza,0.6000000000000001,10
Malawi,child_zinc,Mzimba,Mzimba Boma,0.6666666666666667,6
Malawi,child_zinc,Mzimba,Mzuzu City,0.4519835344925019,10
Malawi,child_zinc,Nkhotakota,Nkhotakota Boma,1,6
Malawi,child_zinc,Chitipa,Nyika N.P. - Chitipa,0.8,10
Malawi,child_zinc,Rumphi,Rumphi Boma,0.34712663761110196,17
Malawi,child_zinc,Rumphi,SC Chapinduka,0.18181818181818182,11
Malawi,child_zinc,Ntchisi,SC Chilooko,0.8,10
Malawi,child_zinc,Mangochi,SC Chowe,0.8999999999999999,10
Malawi,child_zinc,Mchinji,SC Dambe,0.8571428571428571,21
Malawi,child_zinc,Ntcheu,SC Goodson Ganya,0.5833333333333333,12
