"country","outcome","rep","arm","n_areas","spearman","topk"
"Ghana","women_folate",3,"domain_index",75,0.232621872396161,0.210526315789474
"Ghana","women_folate",3,"enet",75,0.307074553525774,0.421052631578947
"Ghana","women_folate",3,"rf",75,0.275249737874467,0.368421052631579
"Ghana","women_folate",3,"mean",75,-0.245004445755631,0.157894736842105
"Ghana","women_folate",4,"mse_discrete",75,0.324005982542232,0.421052631578947
"Ghana","women_folate",4,"mse_nnls",75,0.297354659090399,0.421052631578947
"Ghana","women_folate",4,"rank_discrete",75,0.324005982542232,0.421052631578947
"Ghana","women_folate",4,"rank_nnls",75,0.259230439714114,0.421052631578947
"Ghana","women_folate",4,"domain_index",75,0.186958321412378,0.263157894736842
"Ghana","women_folate",4,"enet",75,0.372120885201798,0.421052631578947
"Ghana","women_folate",4,"rf",75,0.326514342396522,0.368421052631579
"Ghana","women_folate",4,"mean",75,-0.106903097435672,0.263157894736842
"Ghana","women_folate",5,"mse_discrete",75,0.23611362332969,0.315789473684211
"Ghana","women_folate",5,"mse_nnls",75,0.246033046389837,0.315789473684211
"Ghana","women_folate",5,"rank_discrete",75,0.254299232273293,0.315789473684211
"Ghana","women_folate",5,"rank_nnls",75,0.229899731872471,0.368421052631579
"Ghana","women_folate",5,"domain_index",75,0.250066375019179,0.368421052631579
"Ghana","women_folate",5,"enet",75,0.271259165379005,0.368421052631579
"Ghana","women_folate",5,"rf",75,0.297967497009345,0.315789473684211
"Ghana","women_folate",5,"mean",75,-0.187407674892331,0.157894736842105
"Ghana","women_b12",1,"mse_discrete",75,0.303277475636539,0.578947368421053
"Ghana","women_b12",1,"mse_nnls",75,0.268095386728165,0.526315789473684
"Ghana","women_b12",1,"rank_discrete",75,0.222240632451966,0.526315789473684
"Ghana","women_b12",1,"rank_nnls",75,0.306884213548861,0.526315789473684
"Ghana","women_b12",1,"domain_index",75,0.313999323794077,0.526315789473684
"Ghana","women_b12",1,"enet",75,0.0978050417050402,0.315789473684211
"Ghana","women_b12",1,"rf",75,0.303277475636539,0.578947368421053
"Ghana","women_b12",1,"mean",75,-0.201773899849233,0.105263157894737
"Ghana","women_b12",2,"mse_discrete",75,0.206174254478897,0.473684210526316
