"outcome","target","rank","column","domain","beta","beta_std","share","loco_sign_agree","loco_fits","incountry_sign_agree","incountry_fits"
"women_b12","level",8,"mics_wealth_poorest40","Household assets and characteristics",3.92394124858463,3.77712226138979,0.016166441974317,3,3,3,3
"women_b12","level",9,"ndvi_modis_amp_t0","Ecosystem productivity/greenness",3.7372249460952,3.70778921099987,0.0145949060304653,3,3,3,3
"women_b12","level",10,"lcover_grass_frac_t0","Built environment",3.49597749276097,3.46844190984572,0.0119183427715287,3,3,3,3
"women_b12","level",11,"ihme_underweightprevalence","Child anthropometry",3.4232765871743,3.39631362288087,0.0111879406734033,3,3,3,3
"women_b12","level",12,"wapor_sd_t0","Ecosystem productivity/greenness",3.38229855012498,3.35565834366943,0.012594820119011,3,3,3,3
"women_b12","level",13,"elevation","Built environment",3.35339158568344,3.3269790609329,0.00664479813278409,3,3,2,3
"women_b12","level",14,"ihme_stuntingprevalence","Child anthropometry",3.34204152824151,3.31571840064768,0.0122191477881556,3,3,3,3
"women_b12","level",15,"mics_handwash_soap","Water and sanitation",-3.30158359296804,-3.15545176926377,0.0118047977365731,3,3,3,3
"women_b12","level",16,"mics_water_improved","Water and sanitation",-3.2774981971918,-3.12402358092804,0.0074966812457443,3,3,3,3
"women_b12","level",17,"rwi_sd","Education, employment, SES",-3.14476374638335,-3.11999444993716,0.0051032964212762,3,3,3,3
"women_b12","level",18,"wdist_coast_km_mean","Water and coast proximity",3.07149224143272,3.04730005785527,0.0107995070899918,3,3,3,3
"women_b12","level",19,"fprice_staple_rel","Food prices and supply",-3.00705687670061,-2.98336714801469,0.0086525187766724,2,3,2,3
"women_b12","level",20,"npp_gpp_t0","Ecosystem productivity/greenness",-3.00579802564037,-2.98212327346222,0.0117412200270553,3,3,3,3
"women_b12","prev",1,"mics_c_fg_flesh","Infant and young child feeding",-3.19556340792123,-3.07988444628229,0.020708297889169,3,3,2,3
"women_b12","prev",2,"ihme_hivprevalence","Infection and inflammation burden",-2.81170086067283,-2.78955488795354,0.0212154641133414,3,3,2,3
"women_b12","prev",3,"glw_tlu_per_capita","Livestock density",2.70991549135391,2.68857121701004,0.0165330985514224,3,3,2,3
"women_b12","prev",4,"ihme_ebfprevalence","Infant and young child feeding",2.64028037447234,2.61948457148981,0.0187827075871915,3,3,3,3
"women_b12","prev",5,"elevation","Built environment",2.38069791995982,2.36194668225679,0.011291390568673,3,3,3,3
"women_b12","prev",6,"glw_pigs_km2","Livestock density",2.38734994277293,2.36130230014972,0.00650651034028616,3,3,2,3
"women_b12","prev",7,"ndvi_modis_amp_t0","Ecosystem productivity/greenness",2.36169052817466,2.3430889995626,0.0148690825406601,3,3,2,3
"women_b12","prev",8,"ihme_stuntingprevalence","Child anthropometry",2.27033220195458,2.25245024455596,0.0130259629567347,3,3,2,3
"women_b12","prev",9,"mics_wealth_poorest40","Household assets and characteristics",2.30094943328229,2.21485663933363,0.0144096818152205,3,3,2,3
"women_b12","prev",10,"wdist_coast_km_mean","Water and coast proximity",2.18716718659749,2.16994026693317,0.0142790817029913,3,3,2,3
"women_b12","prev",11,"mics_handwash_soap","Water and sanitation",-2.27041679680012,-2.16992558167781,0.0128756664453775,3,3,2,3
"women_b12","prev",12,"mics_wealth_score_mean","Household assets and characteristics",-2.23228275397433,-2.14645954144288,0.0124349395544525,3,3,2,3
"women_b12","prev",13,"ihme_u5_diarrhoea_prev","Infection and inflammation burden",2.11058764900418,2.09396389746991,0.0127145703086428,3,3,2,3
"women_b12","prev",14,"grassland_frac","Ecosystem productivity/greenness",2.13664929188082,2.08688920877554,0.0113683635104381,3,3,2,3
"women_b12","prev",15,"mics_c_mean_haz","Child anthropometry",-2.19641319531261,-2.08440170190699,0.0107560122949019,3,3,3,3
"women_b12","prev",16,"wdist_coast_km_min","Water and coast proximity",2.10631906761992,2.05050101845974,0.0126261475382844,3,3,2,3
"women_b12","prev",17,"lcover_crops_frac_t0","Built environment",2.03410111725256,2.0180798013007,0.00935105064814417,3,3,2,3
"women_b12","prev",18,"soilgrids_sand","Soil characteristics",1.98111577219595,1.95979979670454,0.00898821281055734,2,3,3,3
"women_b12","prev",19,"espen_sth_cov_mean","Infection and inflammation burden",-1.99943287071603,-1.92299567225333,0.00123979318400078,2,3,2,3
"women_b12","prev",20,"mics_water_improved","Water and sanitation",-1.97711980711386,-1.88453769556175,0.00767005572948207,3,3,2,3
