"outcome","Admin1","Admin2","index","rank","pct"
"women_folate","Lacs","Bélier",0.459296202694685,11,31.8181818181818
"women_folate","Lacs","Iffou",-0.346400582973019,22,65.1515151515152
"women_folate","Lacs","Moronou",-0.533761418351711,24,71.2121212121212
"women_folate","Lacs","N'zi",-0.0749167888353587,16,46.969696969697
"women_folate","Lagunes","Agnéby-Tiassa",-0.247157332945243,19,56.0606060606061
"women_folate","Lagunes","Grands Ponts",-0.155683903707921,18,53.030303030303
"women_folate","Lagunes","La Mé",-0.638082082466242,26,77.2727272727273
"women_folate","Montagnes","Cavally",-1.38020294332701,33,98.4848484848485
"women_folate","Montagnes","Guémon",-0.263423799604241,20,59.0909090909091
"women_folate","Montagnes","Tonkpi",-0.724438956851994,27,80.3030303030303
"women_folate","Sassandra-Marahoué","Haut-Sassandra",0.142775806434603,12,34.8484848484849
"women_folate","Sassandra-Marahoué","Marahoué",0.0230483739833586,15,43.9393939393939
"women_folate","Savanes","Bagoué",1.25435880619632,1,1.51515151515152
"women_folate","Savanes","Poro",0.977663280776661,6,16.6666666666667
"women_folate","Savanes","Tchologo",1.21894064863518,2,4.54545454545455
"women_folate","Vallée du Bandama","Gbeke",0.836189795711101,8,22.7272727272727
"women_folate","Vallée du Bandama","Hambol",1.14921874300566,3,7.57575757575758
"women_folate","Woroba","Bafing",0.103618666929792,14,40.9090909090909
"women_folate","Woroba","Béré",1.0922591298343,4,10.6060606060606
"women_folate","Woroba","Worodougou",0.98820666213303,5,13.6363636363636
"women_folate","Yamoussoukro","Yamoussoukro",0.136657846897426,13,37.8787878787879
"women_folate","Zanzan","Bounkani",0.763929919432494,9,25.7575757575758
"women_folate","Zanzan","Gontougo",-0.144545917151172,17,50
"women_b12","Abidjan","Abidjan",-1.98871003246987,33,98.4848484848485
"women_b12","Bas-Sassandra","Gbôkle",-0.812609047955122,29,86.3636363636364
"women_b12","Bas-Sassandra","Nawa",-0.53966228952914,26,77.2727272727273
"women_b12","Bas-Sassandra","San-Pédro",-1.39917266805701,30,89.3939393939394
"women_b12","Comoé","Indénié-Djuablin",-0.275380850386053,23,68.1818181818182
"women_b12","Comoé","Sud Comoé",-1.57036667263692,32,95.4545454545455
"women_b12","Denguélé","Folon",0.827566887046934,5,13.6363636363636
"women_b12","Denguélé","Kabadougou",0.542066311764111,9,25.7575757575758
"women_b12","Gôh-Djiboua","Gôh",-0.159733907632433,20,59.0909090909091
"women_b12","Gôh-Djiboua","Lôh-Djiboua",-0.481673713119637,25,74.2424242424242
"women_b12","Lacs","Bélier",-0.0552930591129711,19,56.0606060606061
"women_b12","Lacs","Iffou",0.318421272409252,15,43.9393939393939
"women_b12","Lacs","Moronou",0.0526110638499278,17,50
"women_b12","Lacs","N'zi",0.176991564940121,16,46.969696969697
"women_b12","Lagunes","Agnéby-Tiassa",-0.351971212780836,24,71.2121212121212
