"outcome","Admin1","Admin2","index","rank","pct"
"women_folate","Vallée du Bandama","Hambol",0.970061703580549,5,13.6363636363636
"women_folate","Woroba","Bafing",0.029369857367457,16,46.969696969697
"women_folate","Woroba","Béré",1.0861193418588,2,4.54545454545455
"women_folate","Woroba","Worodougou",0.948203978050927,6,16.6666666666667
"women_folate","Yamoussoukro","Yamoussoukro",0.247778718140908,14,40.9090909090909
"women_folate","Zanzan","Bounkani",1.1822315035707,1,1.51515151515152
"women_folate","Zanzan","Gontougo",0.00869875399594045,18,53.030303030303
"women_b12","Abidjan","Abidjan",-1.89682547439583,32,95.4545454545455
"women_b12","Bas-Sassandra","Gbôkle",-1.22408744814295,29,86.3636363636364
"women_b12","Bas-Sassandra","Nawa",-1.20875388427678,28,83.3333333333333
"women_b12","Bas-Sassandra","San-Pédro",-2.0883930608863,33,98.4848484848485
"women_b12","Comoé","Indénié-Djuablin",-0.209494013453779,20,59.0909090909091
"women_b12","Comoé","Sud Comoé",-1.85057154196046,31,92.4242424242424
"women_b12","Denguélé","Folon",1.25549967991319,6,16.6666666666667
"women_b12","Denguélé","Kabadougou",0.641101658674166,12,34.8484848484849
"women_b12","Gôh-Djiboua","Gôh",-0.623119754351694,24,71.2121212121212
"women_b12","Gôh-Djiboua","Lôh-Djiboua",-0.994319476834512,26,77.2727272727273
"women_b12","Lacs","Bélier",0.169961300458964,16,46.969696969697
"women_b12","Lacs","Iffou",0.660920415129302,11,31.8181818181818
"women_b12","Lacs","Moronou",0.0214160631807902,17,50
"women_b12","Lacs","N'zi",0.522892054853455,14,40.9090909090909
"women_b12","Lagunes","Agnéby-Tiassa",-0.516670794092577,22,65.1515151515152
"women_b12","Lagunes","Grands Ponts",-1.62188620783302,30,89.3939393939394
"women_b12","Lagunes","La Mé",-0.728329491406743,25,74.2424242424242
"women_b12","Montagnes","Cavally",-1.1492673231323,27,80.3030303030303
"women_b12","Montagnes","Guémon",-0.487268174213284,21,62.1212121212121
"women_b12","Montagnes","Tonkpi",-0.562145768335635,23,68.1818181818182
"women_b12","Sassandra-Marahoué","Haut-Sassandra",-0.0556664351566215,19,56.0606060606061
"women_b12","Sassandra-Marahoué","Marahoué",0.316648236546013,15,43.9393939393939
"women_b12","Savanes","Bagoué",1.31307178673373,5,13.6363636363636
"women_b12","Savanes","Poro",1.51672756091266,3,7.57575757575758
"women_b12","Savanes","Tchologo",1.87638295159977,1,1.51515151515152
"women_b12","Vallée du Bandama","Gbeke",0.69061684946545,9,25.7575757575758
"women_b12","Vallée du Bandama","Hambol",1.3245806775665,4,10.6060606060606
"women_b12","Woroba","Bafing",0.640412945404162,13,37.8787878787879
"women_b12","Woroba","Béré",1.02077799524842,7,19.6969696969697
"women_b12","Woroba","Worodougou",0.677780266870277,10,28.7878787878788
"women_b12","Yamoussoukro","Yamoussoukro",-0.0284805804133271,18,53.030303030303
"women_b12","Zanzan","Bounkani",1.62666389751799,2,4.54545454545455
"women_b12","Zanzan","Gontougo",0.990899266292942,8,22.7272727272727
