"country","outcome","Admin1","Admin2","n_districts","k_worst","obs_prev","obs_worst_fifth","pred_mean","p_worst_fifth","draws"
"Ghana","women_b12","North East","West Mamprusi",75,15,0.166666666666667,FALSE,0.265903711594707,0.875,40
"Ghana","women_b12","North East","Yunyoo-Nasuan",75,15,0.428571428571429,TRUE,0.43241388267539,1,40
"Ghana","women_b12","Northern","Gushegu",75,15,0.4,TRUE,0.716187446497863,1,40
"Ghana","women_b12","Northern","Kpandai",75,15,0.5,TRUE,0.276321021420086,0.85,40
"Ghana","women_b12","Northern","Nanumba South",75,15,0.25,TRUE,0.393061794234467,1,40
"Ghana","women_b12","Northern","Sagnerigu",75,15,0,FALSE,0.200473355965343,0.475,40
"Ghana","women_b12","Northern","Savelugu",75,15,0.25,TRUE,0.376091219295682,0.975,40
"Ghana","women_b12","Northern","Tamale",75,15,0.285714285714286,TRUE,0.222312784056416,0.6,40
"Ghana","women_b12","Northern","Tatale Sanguli",75,15,0.4,TRUE,0.385948867598518,1,40
"Ghana","women_b12","Northern","Tolon",75,15,0.25,TRUE,0.290515421422075,0.875,40
"Ghana","women_b12","Oti","Nkwanta South",75,15,0,FALSE,0.152084565386914,0.075,40
"Ghana","women_b12","Savannah","Bole",75,15,0,FALSE,0.181015157039611,0.2,40
"Ghana","women_b12","Savannah","Central Gonja",75,15,0,FALSE,0.276445721522198,0.975,40
"Ghana","women_b12","Savannah","North East Gonja",75,15,0.2,FALSE,0.29983013477349,0.95,40
"Ghana","women_b12","Savannah","Sawla-Tuna-Kalba",75,15,0.166666666666667,FALSE,0.156411574452954,0.025,40
"Ghana","women_b12","Upper East","Bawku West",75,15,0,FALSE,0.165419388457333,0.2,40
"Ghana","women_b12","Upper East","Binduri",75,15,0,FALSE,0.330618747448745,0.975,40
"Ghana","women_b12","Upper East","Builsa South",75,15,0,FALSE,0.199156513620419,0.425,40
"Ghana","women_b12","Upper East","Kasena Nankana East",75,15,0,FALSE,0.0840043771144953,0,40
"Ghana","women_b12","Upper East","Talensi",75,15,0,FALSE,0.222382154114665,0.675,40
"Ghana","women_b12","Upper West","Jirapa",75,15,0,FALSE,0.16568282277496,0.1,40
"Ghana","women_b12","Upper West","Lambussie-Karni",75,15,0,FALSE,0.137072031688058,0.025,40
"Ghana","women_b12","Upper West","Sissala East",75,15,0.25,TRUE,0.151023797305607,0.125,40
"Ghana","women_b12","Upper West","Wa East",75,15,0,FALSE,0.211142583421162,0.525,40
"Ghana","women_b12","Upper West","Wa Municipal",75,15,0,FALSE,0.104354779673139,0.025,40
"Ghana","women_b12","Volta","Afadzato South",75,15,0.1,FALSE,0.0145488457408318,0,40
"Ghana","women_b12","Volta","Akatsi South",75,15,0,FALSE,0.015495317951554,0,40
"Ghana","women_b12","Volta","Ho Municipal",75,15,0.25,TRUE,0.00560073670335579,0,40
"Ghana","women_b12","Volta","South Tongu",75,15,0,FALSE,0.0106720079992693,0,40
"Ghana","women_b12","Western","Effia Kwesimintsim",75,15,0,FALSE,0.00119959775608532,0,40
"Ghana","women_b12","Western","Ellembelle",75,15,0,FALSE,0.00347923778837436,0,40
"Ghana","women_b12","Western","Jomoro",75,15,0,FALSE,0.00482881813315658,0,40
"Ghana","women_b12","Western","Mpohor",75,15,0.254884678747941,TRUE,0.00177972122228221,0,40
"Ghana","women_b12","Western","Prestea-Huni Valley",75,15,0,FALSE,0.00309034051662831,0,40
"Ghana","women_b12","Western North","Sefwi-Akontombra",75,15,0,FALSE,0.0116551200393224,0,40
"Malawi","child_vitA","Balaka","TA Kalembo",87,18,0,TRUE,0.0141074934223535,0.925,40
"Malawi","child_vitA","Balaka","TA Nsamala",87,18,0,TRUE,0.00966876628266963,0.8,40
"Malawi","child_vitA","Blantyre","Blantyre City",87,18,0,TRUE,0.00301886746945047,0,40
"Malawi","child_vitA","Blantyre","TA Kuntaja",87,18,0,TRUE,0.0071153201750442,0.025,40
"Malawi","child_vitA","Chikwawa","TA Kasisi",87,18,0,TRUE,0.00925684276795073,0.675,40
"Malawi","child_vitA","Chikwawa","TA Lundu",87,18,0,TRUE,0.00745679931902256,0.125,40
"Malawi","child_vitA","Chiradzulu","TA Kadewere",87,18,0,TRUE,0.00720242511538072,0,40
"Malawi","child_vitA","Chiradzulu","TA Mpama",87,18,0,TRUE,0.0058949175983551,0,40
"Malawi","child_vitA","Chiradzulu","TA Nchema",87,18,0,TRUE,0.00798231060041566,0.25,40
"Malawi","child_vitA","Chitipa","Chitipa Boma",87,18,0,TRUE,0.00249277863491375,0,40
"Malawi","child_vitA","Chitipa","Nyika N.P. - Chitipa",87,18,0,TRUE,0.00382648929056546,0,40
"Malawi","child_vitA","Chitipa","TA Mwabulambya",87,18,0,TRUE,0.00285105804633162,0,40
"Malawi","child_vitA","Chitipa","TA Mwenemisuku",87,18,0,TRUE,0.00292041804613786,0,40
"Malawi","child_vitA","Chitipa","TA Mwenewenya",87,18,0,FALSE,0.0030524678924633,0,40
"Malawi","child_vitA","Dedza","TA Kaphuka",87,18,0,FALSE,0.00741596135103913,0,40
"Malawi","child_vitA","Dedza","TA Pemba",87,18,0,FALSE,0.00886258118162527,0.525,40
"Malawi","child_vitA","Dedza","TA Tambala",87,18,0,FALSE,0.00882524848010027,0.475,40
"Malawi","child_vitA","Dowa","SC Kayembe",87,18,0,FALSE,0.00775523440753498,0.3,40
"Malawi","child_vitA","Dowa","SC Mkukula",87,18,0,FALSE,0.00657670740841044,0,40
"Malawi","child_vitA","Dowa","SC Mponela",87,18,0,FALSE,0.00434975251820589,0,40
"Malawi","child_vitA","Dowa","TA Dzoole",87,18,0,FALSE,0.00552439404988284,0,40
"Malawi","child_vitA","Karonga","Karonga Town",87,18,0,FALSE,0.0025501373181643,0,40
"Malawi","child_vitA","Karonga","TA Kilupula",87,18,0,FALSE,0.00327187140178795,0,40
"Malawi","child_vitA","Karonga","TA Kyungu",87,18,0,FALSE,0.00369469453206875,0,40
"Malawi","child_vitA","Karonga","TA Wasambo",87,18,0,FALSE,0.00328164760545768,0,40
"Malawi","child_vitA","Kasungu","SC Kawamba",87,18,0,FALSE,0.00720013815723745,0.05,40
"Malawi","child_vitA","Kasungu","TA Kaluluma",87,18,0,FALSE,0.00390368435287191,0,40
"Malawi","child_vitA","Kasungu","TA Mwase",87,18,0,FALSE,0.00570213008842068,0,40
"Malawi","child_vitA","Kasungu","TA Santhe",87,18,0,FALSE,0.00874011036931525,0.675,40
"Malawi","child_vitA","Lilongwe","Lilongwe City",87,18,0,FALSE,0.00352950874834854,0,40
"Malawi","child_vitA","Lilongwe","TA Chiseka",87,18,0,FALSE,0.00643321028408532,0,40
"Malawi","child_vitA","Lilongwe","TA Kabudula",87,18,0,FALSE,0.00771463304004294,0.225,40
"Malawi","child_vitA","Lilongwe","TA Khongoni",87,18,0,FALSE,0.00756009542398887,0.3,40
"Malawi","child_vitA","Machinga","TA Kawinga",87,18,0.0555555555555556,TRUE,0.00639914876217386,0,40
"Malawi","child_vitA","Mangochi","SC Chowe",87,18,0,FALSE,0.01090807456053,0.85,40
"Malawi","child_vitA","Mangochi","TA Mponda",87,18,0,FALSE,0.00960265852417162,0.675,40
"Malawi","child_vitA","Mangochi","TA Nankumba",87,18,0,FALSE,0.0112699914429691,0.9,40
"Malawi","child_vitA","Mchinji","SC Dambe",87,18,0.0476190476190476,TRUE,0.00541478928980884,0,40
"Malawi","child_vitA","Mchinji","SC Mduwa",87,18,0,FALSE,0.010122373421533,0.825,40
"Malawi","child_vitA","Mchinji","TA Mlonyeni",87,18,0,FALSE,0.00727045558190018,0.025,40
"Malawi","child_vitA","Mchinji","TA Zulu",87,18,0,FALSE,0.0078803522514883,0.35,40
"Malawi","child_vitA","Mulanje","SC Juma",87,18,0,FALSE,0.0107694944106395,0.85,40
"Malawi","child_vitA","Mulanje","TA Mabuka",87,18,0,FALSE,0.00669765454039516,0,40
"Malawi","child_vitA","Mwanza","Majete Game Reserve - Mwanza",87,18,0,FALSE,0.0115767873943144,0.95,40
"Malawi","child_vitA","Mwanza","TA Nthache",87,18,0,FALSE,0.00878773443763561,0.55,40
"Malawi","child_vitA","Mzimba","Mzimba Boma",87,18,0,FALSE,0.00215984150824596,0,40
"Malawi","child_vitA","Mzimba","Mzuzu City",87,18,0,FALSE,0.00201405774212534,0,40
"Malawi","child_vitA","Mzimba","TA Chindi",87,18,0,FALSE,0.00458128102346667,0,40
"Malawi","child_vitA","Mzimba","TA M'Mbelwa",87,18,0,FALSE,0.00406042074263221,0,40
"Malawi","child_vitA","Mzimba","TA Mabulabo",87,18,0,FALSE,0.00415805983120743,0,40
"Malawi","child_vitA","Mzimba","TA Mtwalo",87,18,0,FALSE,0.00347533479187291,0,40
"Malawi","child_vitA","Neno","TA Ngozi",87,18,0.00727907305799676,TRUE,0.00562458536735896,0,40
"Malawi","child_vitA","Neno","TA Symon",87,18,0,FALSE,0.01109885765987,0.85,40
"Malawi","child_vitA","Nkhata Bay","SC Malanda",87,18,0,FALSE,0.00276513991607765,0,40
"Malawi","child_vitA","Nkhata Bay","TA Fukamapiri",87,18,0,FALSE,0.00362505534307173,0,40
"Malawi","child_vitA","Nkhata Bay","TA Kabunduli",87,18,0,FALSE,0.00388914609190255,0,40
"Malawi","child_vitA","Nkhata Bay","TA Musisya",87,18,0,FALSE,0.00304347649524864,0,40
"Malawi","child_vitA","Nkhata Bay","TA Timbiri",87,18,0,FALSE,0.00355398530996618,0,40
"Malawi","child_vitA","Nkhotakota","Nkhotakota Boma",87,18,0,FALSE,0.00463804249713986,0,40
"Malawi","child_vitA","Nkhotakota","TA Kanyenda",87,18,0,FALSE,0.00538950401489977,0,40
"Malawi","child_vitA","Nkhotakota","TA Malenga Chanzi",87,18,0,FALSE,0.00623939026433303,0,40
"Malawi","child_vitA","Nkhotakota","TA Mwadzama",87,18,0,FALSE,0.0085600378002632,0.6,40
"Malawi","child_vitA","Nsanje","Nsanje Boma",87,18,0,FALSE,0.00460767145472817,0,40
"Malawi","child_vitA","Nsanje","SC Mbenje",87,18,0,FALSE,0.00688858611905447,0.05,40
"Malawi","child_vitA","Nsanje","TA Ndamera",87,18,0,FALSE,0.00739644486548247,0.175,40
"Malawi","child_vitA","Ntcheu","SC Goodson Ganya",87,18,0,FALSE,0.00873285206384799,0.625,40
"Malawi","child_vitA","Ntcheu","SC Makwangwala",87,18,0.0769230769230769,TRUE,0.00730894095396036,0,40
"Malawi","child_vitA","Ntcheu","TA Njolomole",87,18,0,FALSE,0.00685279064575378,0.025,40
"Malawi","child_vitA","Ntcheu","TA Phambala",87,18,0,FALSE,0.00923113537987144,0.625,40
"Malawi","child_vitA","Ntchisi","SC Chilooko",87,18,0,FALSE,0.00540999367188882,0,40
"Malawi","child_vitA","Ntchisi","SC Nthondo",87,18,0,FALSE,0.00618508220476758,0,40
"Malawi","child_vitA","Ntchisi","TA Kalumo",87,18,0,FALSE,0.00496600525789256,0,40
"Malawi","child_vitA","Phalombe","TA Mkhumba",87,18,0,FALSE,0.0100277692703659,0.775,40
"Malawi","child_vitA","Rumphi","Rumphi Boma",87,18,0,FALSE,0.00202502234646738,0,40
"Malawi","child_vitA","Rumphi","SC Chapinduka",87,18,0,FALSE,0.00268480433086796,0,40
"Malawi","child_vitA","Rumphi","SC Kachulu",87,18,0,FALSE,0.00250984460621442,0,40
"Malawi","child_vitA","Rumphi","SC Mwankhunikira",87,18,0,FALSE,0.00285576376492228,0,40
"Malawi","child_vitA","Rumphi","TA Chikulamayembe",87,18,0,FALSE,0.00282352968256855,0,40
"Malawi","child_vitA","Salima","SC Kambwiri",87,18,0.0769230769230769,TRUE,0.00630155408183194,0,40
"Malawi","child_vitA","Salima","TA Karonga",87,18,0,FALSE,0.0106023779424544,0.8,40
"Malawi","child_vitA","Salima","TA Khombedza",87,18,0,FALSE,0.00973018175697825,0.75,40
"Malawi","child_vitA","Salima","TA Maganga",87,18,0,FALSE,0.00935456076772388,0.6,40
"Malawi","child_vitA","Thyolo","SC Mbawela",87,18,0,FALSE,0.00630609381465786,0,40
"Malawi","child_vitA","Thyolo","TA Bvumbwe",87,18,0,FALSE,0.00546029189520161,0,40
"Malawi","child_vitA","Thyolo","TA Nchilamwela",87,18,0,FALSE,0.00618230835853399,0,40
"Malawi","child_vitA","Zomba","SC Mbiza",87,18,0,FALSE,0.00970392469619126,0.775,40
"Malawi","child_vitA","Zomba","TA Malemia",87,18,0,FALSE,0.0073855707621229,0.025,40
"Malawi","women_vitA","Balaka","TA Kalembo",87,18,0,TRUE,0.00602674331858893,0.15,40
"Malawi","women_vitA","Balaka","TA Nsamala",87,18,0,TRUE,0.00593556817126159,0.15,40
"Malawi","women_vitA","Blantyre","Blantyre City",87,18,0,TRUE,0.00395468148652607,0,40
"Malawi","women_vitA","Blantyre","TA Kuntaja",87,18,0,TRUE,0.0052784027171887,0,40
"Malawi","women_vitA","Chikwawa","TA Kasisi",87,18,0,TRUE,0.0101808250397113,0.725,40
"Malawi","women_vitA","Chikwawa","TA Lundu",87,18,0,TRUE,0.0134221527735278,0.8,40
"Malawi","women_vitA","Chiradzulu","TA Kadewere",87,18,0,TRUE,0.00553543537291115,0,40
"Malawi","women_vitA","Chiradzulu","TA Mpama",87,18,0,TRUE,0.00470135000005573,0,40
"Malawi","women_vitA","Chiradzulu","TA Nchema",87,18,0,TRUE,0.00593805762483084,0,40
"Malawi","women_vitA","Chitipa","Chitipa Boma",87,18,0,TRUE,0.00402232307159641,0,40
"Malawi","women_vitA","Chitipa","Nyika N.P. - Chitipa",87,18,0,TRUE,0.00412314107092829,0,40
"Malawi","women_vitA","Chitipa","TA Mwabulambya",87,18,0,TRUE,0.00432121451060726,0,40
"Malawi","women_vitA","Chitipa","TA Mwenemisuku",87,18,0,TRUE,0.00353724617633188,0,40
"Malawi","women_vitA","Chitipa","TA Mwenewenya",87,18,0,TRUE,0.00374559274523819,0,40
"Malawi","women_vitA","Dedza","TA Kaphuka",87,18,0,TRUE,0.00535571474898528,0.05,40
"Malawi","women_vitA","Dedza","TA Pemba",87,18,0,TRUE,0.00545356323621477,0.1,40
"Malawi","women_vitA","Dedza","TA Tambala",87,18,0,FALSE,0.00525001020149484,0,40
"Malawi","women_vitA","Dowa","SC Kayembe",87,18,0,FALSE,0.00820105285733672,0.775,40
"Malawi","women_vitA","Dowa","SC Mkukula",87,18,0,FALSE,0.00581744791657001,0.125,40
"Malawi","women_vitA","Dowa","SC Mponela",87,18,0,FALSE,0.00574455861851566,0.025,40
"Malawi","women_vitA","Dowa","TA Dzoole",87,18,0,FALSE,0.00667307383776042,0.625,40
"Malawi","women_vitA","Karonga","Karonga Town",87,18,0,FALSE,0.0048140940425637,0,40
"Malawi","women_vitA","Karonga","TA Kilupula",87,18,0,FALSE,0.00466126991132964,0,40
"Malawi","women_vitA","Karonga","TA Kyungu",87,18,0,FALSE,0.00427441550733238,0,40
"Malawi","women_vitA","Karonga","TA Wasambo",87,18,0,FALSE,0.00478429123733233,0,40
"Malawi","women_vitA","Kasungu","SC Kawamba",87,18,0,FALSE,0.00804750249017851,0.8,40
"Malawi","women_vitA","Kasungu","TA Kaluluma",87,18,0,FALSE,0.00579082296385958,0.05,40
"Malawi","women_vitA","Kasungu","TA Mwase",87,18,0,FALSE,0.00631598733080795,0.55,40
"Malawi","women_vitA","Kasungu","TA Santhe",87,18,0,FALSE,0.00820680670026556,0.75,40
"Malawi","women_vitA","Lilongwe","Lilongwe City",87,18,0,FALSE,0.00426095344270918,0,40
"Malawi","women_vitA","Lilongwe","TA Chiseka",87,18,0,FALSE,0.00609070522160837,0.25,40
"Malawi","women_vitA","Lilongwe","TA Kabudula",87,18,0,FALSE,0.00654017045151982,0.775,40
"Malawi","women_vitA","Lilongwe","TA Khongoni",87,18,0,FALSE,0.00763067506297788,0.75,40
"Malawi","women_vitA","Machinga","TA Kawinga",87,18,0,FALSE,0.0092560033031623,0.875,40
"Malawi","women_vitA","Mangochi","SC Chowe",87,18,0,FALSE,0.00549950678685673,0.05,40
"Malawi","women_vitA","Mangochi","TA Mponda",87,18,0,FALSE,0.00533523527854373,0.025,40
"Malawi","women_vitA","Mangochi","TA Nankumba",87,18,0,FALSE,0.00531894325612494,0,40
"Malawi","women_vitA","Mchinji","SC Dambe",87,18,0.0833333333333333,TRUE,0.00414021164767375,0,40
"Malawi","women_vitA","Mchinji","SC Mduwa",87,18,0,FALSE,0.0108141686235922,0.85,40
"Malawi","women_vitA","Mchinji","TA Mlonyeni",87,18,0,FALSE,0.00814467746882495,0.825,40
"Malawi","women_vitA","Mchinji","TA Zulu",87,18,0,FALSE,0.00796518408547916,0.8,40
"Malawi","women_vitA","Mulanje","SC Juma",87,18,0,FALSE,0.007634108951869,0.8,40
"Malawi","women_vitA","Mulanje","TA Mabuka",87,18,0,FALSE,0.00585788350283447,0.025,40
"Malawi","women_vitA","Mwanza","Majete Game Reserve - Mwanza",87,18,0,FALSE,0.00897731643633273,0.85,40
"Malawi","women_vitA","Mwanza","TA Nthache",87,18,0,FALSE,0.00530177414736043,0,40
"Malawi","women_vitA","Mzimba","Mzimba Boma",87,18,0,FALSE,0.00343879227886785,0,40
"Malawi","women_vitA","Mzimba","Mzuzu City",87,18,0,FALSE,0.0025457044557624,0,40
"Malawi","women_vitA","Mzimba","TA Chindi",87,18,0,FALSE,0.00489975765765291,0,40
"Malawi","women_vitA","Mzimba","TA M'Mbelwa",87,18,0,FALSE,0.00598050746898186,0.05,40
"Malawi","women_vitA","Mzimba","TA Mabulabo",87,18,0,FALSE,0.00447712929229744,0,40
"Malawi","women_vitA","Mzimba","TA Mtwalo",87,18,0,FALSE,0.00414286550135037,0,40
"Malawi","women_vitA","Neno","TA Ngozi",87,18,0,FALSE,0.0051957701633295,0,40
"Malawi","women_vitA","Neno","TA Symon",87,18,0,FALSE,0.00785787822172411,0.775,40
"Malawi","women_vitA","Nkhata Bay","SC Malanda",87,18,0,FALSE,0.00302403350345607,0,40
"Malawi","women_vitA","Nkhata Bay","TA Fukamapiri",87,18,0,FALSE,0.00317790414316129,0,40
"Malawi","women_vitA","Nkhata Bay","TA Kabunduli",87,18,0,FALSE,0.00337360142945952,0,40
"Malawi","women_vitA","Nkhata Bay","TA Musisya",87,18,0,FALSE,0.00294697090940677,0,40
"Malawi","women_vitA","Nkhata Bay","TA Timbiri",87,18,0,FALSE,0.00318381844933542,0,40
"Malawi","women_vitA","Nkhotakota","Nkhotakota Boma",87,18,0,FALSE,0.0047586779325769,0,40
"Malawi","women_vitA","Nkhotakota","TA Kanyenda",87,18,0,FALSE,0.00468503394495226,0,40
"Malawi","women_vitA","Nkhotakota","TA Malenga Chanzi",87,18,0,FALSE,0.00526000875308796,0,40
"Malawi","women_vitA","Nkhotakota","TA Mwadzama",87,18,0,FALSE,0.00583975631330053,0,40
"Malawi","women_vitA","Nsanje","Nsanje Boma",87,18,0,FALSE,0.0143660948208773,0.875,40
"Malawi","women_vitA","Nsanje","SC Mbenje",87,18,0.111111111111111,TRUE,0.00393238165122377,0,40
"Malawi","women_vitA","Nsanje","TA Ndamera",87,18,0,FALSE,0.0193501798498377,0.9,40
"Malawi","women_vitA","Ntcheu","SC Goodson Ganya",87,18,0,FALSE,0.00477961793605526,0,40
"Malawi","women_vitA","Ntcheu","SC Makwangwala",87,18,0,FALSE,0.00490399588425514,0,40
"Malawi","women_vitA","Ntcheu","TA Njolomole",87,18,0,FALSE,0.00431516330824949,0,40
"Malawi","women_vitA","Ntcheu","TA Phambala",87,18,0,FALSE,0.00505881561024584,0,40
"Malawi","women_vitA","Ntchisi","SC Chilooko",87,18,0,FALSE,0.00475851715544139,0,40
"Malawi","women_vitA","Ntchisi","SC Nthondo",87,18,0,FALSE,0.0041226736244938,0,40
"Malawi","women_vitA","Ntchisi","TA Kalumo",87,18,0,FALSE,0.00467590505559203,0,40
"Malawi","women_vitA","Phalombe","TA Mkhumba",87,18,0,FALSE,0.00846363475841096,0.875,40
"Malawi","women_vitA","Rumphi","Rumphi Boma",87,18,0,FALSE,0.00281324369391269,0,40
"Malawi","women_vitA","Rumphi","SC Chapinduka",87,18,0,FALSE,0.00291206546665602,0,40
"Malawi","women_vitA","Rumphi","SC Kachulu",87,18,0,FALSE,0.00276655594803096,0,40
"Malawi","women_vitA","Rumphi","SC Mwankhunikira",87,18,0,FALSE,0.00304472257330566,0,40
"Malawi","women_vitA","Rumphi","TA Chikulamayembe",87,18,0,FALSE,0.00373893179152193,0,40
"Malawi","women_vitA","Salima","SC Kambwiri",87,18,0,FALSE,0.00545211368978869,0,40
"Malawi","women_vitA","Salima","TA Karonga",87,18,0,FALSE,0.0061022055930383,0.125,40
"Malawi","women_vitA","Salima","TA Khombedza",87,18,0,FALSE,0.0069812873479505,0.55,40
"Malawi","women_vitA","Salima","TA Maganga",87,18,0,FALSE,0.00756366765599861,0.7,40
"Malawi","women_vitA","Thyolo","SC Mbawela",87,18,0,FALSE,0.00592538464944469,0.225,40
"Malawi","women_vitA","Thyolo","TA Bvumbwe",87,18,0,FALSE,0.00498486858149816,0.025,40
"Malawi","women_vitA","Thyolo","TA Nchilamwela",87,18,0,FALSE,0.00508099411075153,0.025,40
"Malawi","women_vitA","Zomba","SC Mbiza",87,18,0,FALSE,0.00655164801363041,0.325,40
"Malawi","women_vitA","Zomba","TA Malemia",87,18,0,FALSE,0.00450302188579582,0,40
"Malawi","child_iron","Balaka","TA Kalembo",87,18,0.571428571428571,TRUE,0.0860520021962296,0,40
"Malawi","child_iron","Balaka","TA Nsamala",87,18,0.333333333333333,TRUE,0.209404146537765,0.15,40
"Malawi","child_iron","Blantyre","Blantyre City",87,18,0.443361861370418,TRUE,0.632649668398062,0.975,40
"Malawi","child_iron","Blantyre","TA Kuntaja",87,18,0,FALSE,0.359439506671273,0.875,40
"Malawi","child_iron","Chikwawa","TA Kasisi",87,18,0.111111111111111,FALSE,0.124630308605154,0.05,40
"Malawi","child_iron","Chikwawa","TA Lundu",87,18,0.5,TRUE,0.303309648719931,0.55,40
"Malawi","child_iron","Chiradzulu","TA Kadewere",87,18,0.1875,FALSE,0.144850091452667,0.025,40
"Malawi","child_iron","Chiradzulu","TA Mpama",87,18,0.166666666666667,FALSE,0.250048108681991,0.375,40
"Malawi","child_iron","Chiradzulu","TA Nchema",87,18,0.153846153846154,FALSE,0.154569363632607,0,40
"Malawi","child_iron","Chitipa","Chitipa Boma",87,18,0.6,TRUE,0.475349985622339,0.925,40
"Malawi","child_iron","Chitipa","Nyika N.P. - Chitipa",87,18,0.1,FALSE,0.074812460158508,0,40
"Malawi","child_iron","Chitipa","TA Mwabulambya",87,18,0.142857142857143,FALSE,0.241835939810256,0.4,40
"Malawi","child_iron","Chitipa","TA Mwenemisuku",87,18,0.0593890980947765,FALSE,0.172000199907095,0.125,40
"Malawi","child_iron","Chitipa","TA Mwenewenya",87,18,0.266666666666667,FALSE,0.0609358846780898,0,40
"Malawi","child_iron","Dedza","TA Kaphuka",87,18,0.1,FALSE,0.0406123755342827,0,40
"Malawi","child_iron","Dedza","TA Pemba",87,18,0,FALSE,0.0249471736437693,0,40
"Malawi","child_iron","Dedza","TA Tambala",87,18,0.0555555555555556,FALSE,0.0464099934698048,0,40
"Malawi","child_iron","Dowa","SC Kayembe",87,18,0.125,FALSE,0.0370370765270048,0,40
"Malawi","child_iron","Dowa","SC Mkukula",87,18,0.111111111111111,FALSE,0.0423446314894655,0,40
"Malawi","child_iron","Dowa","SC Mponela",87,18,0.142857142857143,FALSE,0.173409294008707,0.05,40
"Malawi","child_iron","Dowa","TA Dzoole",87,18,0,FALSE,0.0891983175381569,0,40
"Malawi","child_iron","Karonga","Karonga Town",87,18,0.0909090909090909,FALSE,0.843458839386215,1,40
"Malawi","child_iron","Karonga","TA Kilupula",87,18,0.164322286368891,FALSE,0.153046238011823,0,40
"Malawi","child_iron","Karonga","TA Kyungu",87,18,0.220424927439165,FALSE,0.120447580574176,0,40
"Malawi","child_iron","Karonga","TA Wasambo",87,18,0.133333333333333,FALSE,0.322905989241157,0.7,40
"Malawi","child_iron","Kasungu","SC Kawamba",87,18,0.285714285714286,FALSE,0.036249674828242,0,40
"Malawi","child_iron","Kasungu","TA Kaluluma",87,18,0.125,FALSE,0.0987358361078139,0,40
"Malawi","child_iron","Kasungu","TA Mwase",87,18,0.111111111111111,FALSE,0.0708043326748054,0,40
"Malawi","child_iron","Kasungu","TA Santhe",87,18,0.2,FALSE,0.042355533948296,0,40
"Malawi","child_iron","Lilongwe","Lilongwe City",87,18,0.6,TRUE,0.38696938637512,0.85,40
"Malawi","child_iron","Lilongwe","TA Chiseka",87,18,0,FALSE,0.0214403368497575,0,40
"Malawi","child_iron","Lilongwe","TA Kabudula",87,18,0.25,FALSE,0.0267732115342513,0,40
"Malawi","child_iron","Lilongwe","TA Khongoni",87,18,0,FALSE,0.0203604422252802,0,40
"Malawi","child_iron","Machinga","TA Kawinga",87,18,0.222222222222222,FALSE,0.0678525006638499,0,40
"Malawi","child_iron","Mangochi","SC Chowe",87,18,0.3,FALSE,0.070785507981015,0,40
"Malawi","child_iron","Mangochi","TA Mponda",87,18,0.285714285714286,FALSE,0.195018883351046,0.075,40
"Malawi","child_iron","Mangochi","TA Nankumba",87,18,0.117647058823529,FALSE,0.194159477891621,0.125,40
"Malawi","child_iron","Mchinji","SC Dambe",87,18,0.19047619047619,FALSE,0.0263360838300017,0,40
"Malawi","child_iron","Mchinji","SC Mduwa",87,18,0.0714285714285714,FALSE,0.0288431331942224,0,40
"Malawi","child_iron","Mchinji","TA Mlonyeni",87,18,0.166666666666667,FALSE,0.0331220913574634,0,40
"Malawi","child_iron","Mchinji","TA Zulu",87,18,0.166666666666667,FALSE,0.0401928553673249,0,40
"Malawi","child_iron","Mulanje","SC Juma",87,18,0.285714285714286,FALSE,0.10227755917209,0,40
"Malawi","child_iron","Mulanje","TA Mabuka",87,18,0.206781780629792,FALSE,0.134719909925797,0.05,40
"Malawi","child_iron","Mwanza","Majete Game Reserve - Mwanza",87,18,0.0909090909090909,FALSE,0.106172951059957,0,40
"Malawi","child_iron","Mwanza","TA Nthache",87,18,0,FALSE,0.131190524676303,0,40
"Malawi","child_iron","Mzimba","Mzimba Boma",87,18,0.333333333333333,TRUE,0.505528159516118,0.95,40
"Malawi","child_iron","Mzimba","Mzuzu City",87,18,0.374391218396001,TRUE,0.690047480886813,0.95,40
"Malawi","child_iron","Mzimba","TA Chindi",87,18,0.267805863338109,FALSE,0.146355580000964,0,40
"Malawi","child_iron","Mzimba","TA M'Mbelwa",87,18,0.315789473684211,TRUE,0.127167468604326,0,40
"Malawi","child_iron","Mzimba","TA Mabulabo",87,18,0.0555555555555556,FALSE,0.116779760343547,0,40
"Malawi","child_iron","Mzimba","TA Mtwalo",87,18,0.214285714285714,FALSE,0.213739577495517,0.15,40
"Malawi","child_iron","Neno","TA Ngozi",87,18,0.485441853884006,TRUE,0.0932966320838156,0,40
"Malawi","child_iron","Neno","TA Symon",87,18,0.285714285714286,FALSE,0.192140025791104,0.175,40
"Malawi","child_iron","Nkhata Bay","SC Malanda",87,18,0.142857142857143,FALSE,0.292517789996354,0.525,40
"Malawi","child_iron","Nkhata Bay","TA Fukamapiri",87,18,0,FALSE,0.199135755090465,0.1,40
"Malawi","child_iron","Nkhata Bay","TA Kabunduli",87,18,0.176470588235294,FALSE,0.0805809410349469,0.025,40
"Malawi","child_iron","Nkhata Bay","TA Musisya",87,18,0.153846153846154,FALSE,0.176457109508123,0.225,40
"Malawi","child_iron","Nkhata Bay","TA Timbiri",87,18,0.0473807043972464,FALSE,0.312209022173213,0.475,40
"Malawi","child_iron","Nkhotakota","Nkhotakota Boma",87,18,0.166666666666667,FALSE,0.627110654638329,1,40
