"outcome","column","rank","beta","beta_std","domain","country","Admin2","x","contribution"
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Gambia","Jarra West",0.418371287911654,1.03302346222813
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Gambia","Kiang Central",-0.13591068064648,-0.335584505753311
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Gambia","Kiang East",-0.274391487860037,-0.677515051785672
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Gambia","Fulladu West",1.74444754214097,4.30731097407034
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Gambia","Lower Saloum",0.274391487860037,0.677515051785672
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Gambia","Niamina Dankunku",0.0677986154412356,0.167405274886283
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Gambia","Niamina East",0.345485073719798,0.853056118606137
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Gambia","Niani",0.832006270016473,2.05435225236924
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Gambia","Nianija",-0.0677986154412357,-0.167405274886283
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Gambia","Sami",1.31298147897337,3.24195448502407
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Gambia","Upper Saloum",0.204659918570476,0.505337014679755
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Gambia","Central Baddibu",-0.93197131234319,-2.3011814137144
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Gambia","Jokadu",-0.653376610971535,-1.61328797722664
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Gambia","Lower Baddibu",-1.04224674183241,-2.57346851672827
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Gambia","Lower Nuimi",-0.493553395089545,-1.21865972097376
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Gambia","Upper Baddibu",-0.204659918570476,-0.505337014679756
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Gambia","Upper Nuimi",-1.16691860113532,-2.88130263312372
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Gambia","Fulladu East",1.4941549086209,3.68929972349024
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Gambia","Kantora",0.571637525165086,1.41146152340706
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Gambia","Sandu",1.16691860113532,2.88130263312372
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Gambia","Wuli",0.73973721941389,1.82652568571893
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Gambia","Foni Bintang Karanai",-0.73973721941389,-1.82652568571893
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Gambia","Foni Brefet",-1.4941549086209,-3.68929972349023
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Gambia","Kombo Central",-0.832006270016473,-2.05435225236924
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Gambia","Kombo East",-1.31298147897337,-3.24195448502407
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Gambia","Kombo Saint Mary",-0.571637525165086,-1.41146152340706
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Gambia","Kombo South",-0.418371287911654,-1.03302346222813
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Asunafo North",0.218649517041404,0.539879498509742
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Tano North",-0.486062185086725,-1.20016276404342
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Adansi Asokwa",-1.2285761311018,-3.03354461750162
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Asante-Akim South",-1.38718743658816,-3.42518047941729
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Asokore-Mampong",2.89051156069174,7.13712041507673
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Asokwa",1.898028652622,4.68652650598194
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Atwima-Mponua",-0.328798902992225,-0.811855380519236
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Atwima-Nwabiagya South",-0.586272649402645,-1.4475979102645
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Bekwai",-1.3151439195582,-3.24729388551436
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Kumasi",2.03048078580336,5.0135713227558
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Kwadaso",1.95996398454005,4.83945442637438
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Obuasi",0.0530497010899381,0.130987922626439
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Sekyere Kumawu",-0.60932703275522,-1.50452275094678
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Sekyere South",-1.84261929059343,-4.54971221528737
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Dormaa West",-0.23844178568099,-0.588749673079973
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Sunyani West",-0.140251176488412,-0.346301861776476
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Wenchi",-0.228534460509872,-0.564286953850901
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Kintampo North",-0.198942540172495,-0.491219922522136
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Sene West",-1.11375428122414,-2.75003169888779
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Techiman",-0.692757833223158,-1.7105263100965
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Agona West",-0.268308922916213,-0.662496257525529
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Asikuma-Odoben-Brakwa",-0.380133723279389,-0.938608997027219
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Awutu Senya West",0.507878631074301,1.25403094577285
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Mfantseman",0.101402730238438,0.250379035313762
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Twifo-Atti-Morkwa",-1.18855357780948,-2.93472273903186
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Twifo-Hemang-Lower Denkyira",-0.742652148147067,-1.83372309591198
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Abuakwa South",-1.55801045722621,-3.84696895608027
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Akwapem North",-0.781318172372694,-1.92919549416267
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Atiwa East",-0.949615435875687,-2.34474748554142
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Denkyembour",-0.730009111152203,-1.80250548077709
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Kwahu Afram Plains North",0.541066803322412,1.33597767967015
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Ablekuma Central",1.06150262970458,2.62101428416675
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Ablekuma North",1.49614687621636,3.69421819978524
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Ashaiman",1.46725135154798,3.62287067714613
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Ayawaso West",0.964859109761251,2.38238647566654
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Ga East",1.41287558935073,3.48860850440794
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","La-Dade-Kotopon",1.044716868612,2.5795676420548
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Tema West",1.18855357780948,2.93472273903186
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Weija Gbawe",1.20832291663943,2.98353629635319
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Chereponi",0.45376219016988,1.12040907744245
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","West Mamprusi",0.668450367192444,1.65050741433914
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Yunyoo-Nasuan",0.0917167650861707,0.226462888231678
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Gushegu",0.464474685250968,1.14685988579741
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Kpandai",-0.794467920964175,-1.96166425865462
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Nanumba South",-0.541066803322412,-1.33597767967015
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Sagnerigu",0.574862023775481,1.41942330953986
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Savelugu",0.632709940982113,1.56225877039037
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Tamale",0.862410729199674,2.12942556786702
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Tatale Sanguli",0.169523848569265,0.418580619749028
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Tolon",0.692757833223158,1.7105263100965
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Nkwanta South",0.0820393971746551,0.202567969067626
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Bole",-0.421928888748565,-1.04180772931327
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Central Gonja",0.130521498669529,0.322277781354998
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","North East Gonja",-0.390517596376346,-0.964248386841706
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Sawla-Tuna-Kalba",-0.507878631074301,-1.25403094577285
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Bawku West",1.29258726595613,3.19159801662096
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Binduri",2.34102713763045,5.78035832945516
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Builsa South",0.781318172372694,1.92919549416267
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Kasena Nankana East",1.70356952741126,4.20637682890976
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Talensi",0.91977125496962,2.27105758382556
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Jirapa",-2.89051156069174,-7.13712041507673
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Lambussie-Karni",-1.79234997264647,-4.42558948896783
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Sissala East",-0.0917167650861707,-0.226462888231678
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Wa East",0.0433975691878258,0.107155315075444
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Wa Municipal",-0.518877521727268,-1.28118890912094
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Afadzato South",-0.111098218361677,-0.27431869608507
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Akatsi South",0.705065892900024,1.74091681438797
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Ho Municipal",0.359487042815593,0.887629147423552
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","South Tongu",1.2493462419631,3.08482923586036
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Effia Kwesimintsim",0.644531606106613,1.59144829125154
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Ellembelle",0.189118426272792,0.466962664801006
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Jomoro",1.36238338941802,3.36393544796957
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Mpohor",0.159751382713581,0.394450889042276
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Prestea-Huni Valley",-0.964859109761251,-2.38238647566654
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Ghana","Sefwi-Akontombra",-1.01199914644563,-2.49878252222206
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Kalembo",2.00216033916466,4.94364375677825
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Nsamala",1.4034126358514,3.46524300761303
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","Blantyre City",0.565084249735086,1.3952804721035
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Kuntaja",0.0929718485610739,0.229561883583633
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Kasisi",0.347261247029718,0.85744176541113
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Lundu",0.951079961731164,2.34836362654693
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Kadewere",0.703921788828513,1.73809184435955
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Mpama",1.01807571501359,2.51378651050212
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Nchema",0.577227165432323,1.42526321034952
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","Chitipa Boma",-1.76129018513183,-4.34889806639291
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","Nyika N.P. - Chitipa",-0.0412730856763102,-0.101909636473867
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Mwabulambya",-1.43158238266412,-3.53479847239604
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Mwenemisuku",-0.626687350027507,-1.54738806119193
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Mwenewenya",-1.55754323578471,-3.84581531402816
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Kaphuka",-0.425075149290917,-1.04957633354698
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Pemba",-1.16802085207708,-2.88402426129708
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Tambala",-0.744142742220168,-1.83740360338145
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","SC Kayembe",-0.843092067688542,-2.08172480259831
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","SC Mkukula",0.292967066205035,0.723381029708354
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","SC Mponela",0.857902140718203,2.11829316510072
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Dzoole",0.314572291838885,0.776727675693325
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","Karonga Town",1.30054092902557,3.21123684174781
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Kilupula",0.470692862258449,1.16221352723174
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Kyungu",0.124101932720938,0.306426879455592
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Wasambo",1.67136195530312,4.126851348528
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","SC Kawamba",-1.18867418906468,-2.93502054688825
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Kaluluma",-0.677730811377239,-1.67342226738904
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Mwase",-0.369259706121573,-0.911759365665644
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Santhe",-1.35019097452925,-3.33383048855855
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","Lilongwe City",-0.857902140718203,-2.11829316510072
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Chiseka",-1.03555129830421,-2.55693643038655
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Kabudula",-1.12814364527876,-2.78556126581665
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Khongoni",-2.50210647334306,-6.17808813998267
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Kawinga",0.843092067688542,2.08172480259831
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","SC Chowe",1.52374662899053,3.76236626106767
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Mponda",0.601773220918427,1.48587122039932
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Nankumba",0.785605288161915,1.93978104657392
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","SC Dambe",-2.08535556603183,-5.14906564824734
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","SC Mduwa",-2.00216033916466,-4.94364375677825
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Mlonyeni",-1.4034126358514,-3.46524300761303
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Zulu",-2.18612331913159,-5.3978768267287
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","SC Juma",0.717199465885026,1.77087648403149
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Mabuka",-0.250152863768473,-0.617666137430916
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","Majete Game Reserve - Mwanza",0.303751955150233,0.750010589718376
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Nthache",0.103337047614707,0.255155164294925
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","Mzimba Boma",-0.459200021719991,-1.13383592516652
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","Mzuzu City",-1.23157737745197,-3.04095515925063
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Chindi",-0.292967066205035,-0.723381029708353
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA M'Mbelwa",0.250152863768473,0.617666137430916
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Mabulabo",-0.4025996076355,-0.994080742603765
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Mtwalo",-0.91913552204621,-2.26948786084368
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Ngozi",-0.358238805564508,-0.884547056457811
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Symon",1.07148676774832,2.64566666626684
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","SC Malanda",-0.186756121063737,-0.461129767619943
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Fukamapiri",-0.436393243358131,-1.07752245952876
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Kabunduli",-1.4916059817795,-3.683006028615
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Musisya",-0.888102539603559,-2.19286262414019
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Timbiri",-0.0826166288083852,-0.203993243310894
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","Nkhotakota Boma",0.358238805564508,0.884547056457812
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Kanyenda",0.0103155256370007,0.0254706293575474
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Malenga Chanzi",0.4025996076355,0.994080742603764
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Mwadzama",0.380325641763631,0.939082873468518
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","Nsanje Boma",2.50210647334306,6.17808813998266
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","SC Mbenje",1.86824165486393,4.61297779830886
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Ndamera",0.730604805195844,1.8039763415679
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","SC Goodson Ganya",0.391438348506976,0.966521866359349
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","SC Makwangwala",0.541043839288096,1.33592097791522
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Njolomole",-0.541043839288096,-1.33592097791522
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Phambala",-0.134503915345218,-0.332110984495898
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","SC Chilooko",-0.730604805195844,-1.8039763415679
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","SC Nthondo",-1.01807571501359,-2.51378651050212
"child_iron","soil_phosphorus_stdev_0_20",12,2.46915477250979,2.44502486506321,"Soil characteristics","Malawi","TA Kalumo",-0.529140744145128,-1.30653039373533
