"country","outcome","Admin1","Admin2","surveyed","y_prev","n_psu","pred_fit","pred_med","pred_lo","pred_hi","p_ge20","p_ge10","refits"
"Ghana","child_vitA","Greater Accra","Okaikwei North",FALSE,NA,NA,0.0270385561554459,0.0278310511016458,0.0106898452861449,0.107607533240076,0.005,0.08,200
"Ghana","child_vitA","Greater Accra","Shai Osudoku",FALSE,NA,NA,0.0714684380543665,0.0730454975721126,0.0367654400412125,0.150687265420001,0.01,0.2,200
"Ghana","child_vitA","Greater Accra","Tema",FALSE,NA,NA,0.0310608565459029,0.0323554319942281,0.0108247722827547,0.147646473647642,0.015,0.125,200
"Ghana","child_vitA","Greater Accra","Tema West",TRUE,0.2,1,0.0348698055721555,0.0358278176456982,0.0127661248285317,0.146298303514986,0.02,0.13,200
"Ghana","child_vitA","Greater Accra","Weija Gbawe",TRUE,0.248278700955435,3,0.0415372778617453,0.0436679371593745,0.0177754653841412,0.141209697788705,0.01,0.135,200
"Ghana","child_vitA","North East","Bunkpurugu Nakpanduri",FALSE,NA,NA,0.747052363366272,0.714999595628058,0.604965876167001,0.810176043366822,1,1,200
"Ghana","child_vitA","North East","Chereponi",TRUE,0.333333333333333,1,0.774795083083697,0.749060594960739,0.645879955431902,0.852523093876115,1,1,200
"Ghana","child_vitA","North East","East Mamprusi",FALSE,NA,NA,0.755847953242478,0.724434756288587,0.604350748071855,0.820602449295246,1,1,200
"Ghana","child_vitA","North East","Mamprugu Moagduri",FALSE,NA,NA,0.759749540835479,0.736719701672931,0.632404962637191,0.837675811265286,1,1,200
"Ghana","child_vitA","North East","West Mamprusi",TRUE,0.521739130434783,1,0.790288233053304,0.76602748400457,0.659816170593754,0.855783657379505,1,1,200
"Ghana","child_vitA","North East","Yunyoo-Nasuan",TRUE,0.2,1,0.770863594844498,0.737629348981456,0.629096973093896,0.831707093172456,1,1,200
"Ghana","child_vitA","Northern","Gushegu",TRUE,0.7,1,0.779302604589038,0.748372174442489,0.641142655184544,0.856829639088513,1,1,200
"Ghana","child_vitA","Northern","Karaga",FALSE,NA,NA,0.791818466904895,0.765806118211416,0.655852847171725,0.866110197396374,1,1,200
"Ghana","child_vitA","Northern","Kpandai",TRUE,0.333333333333333,1,0.611660510163988,0.590293497678931,0.454186671938117,0.715341336396957,1,1,200
"Ghana","child_vitA","Northern","Kumbungu",FALSE,NA,NA,0.774292077789274,0.749730646282215,0.641828661147192,0.845991305050488,1,1,200
"Ghana","child_vitA","Northern","Mion",FALSE,NA,NA,0.748591118983429,0.720572139795716,0.604131139710686,0.836278146625631,1,1,200
"Ghana","child_vitA","Northern","Nanton",FALSE,NA,NA,0.743553596406514,0.724408466244,0.610923320418807,0.827808533591812,1,1,200
"Ghana","child_vitA","Northern","Nanumba North",FALSE,NA,NA,0.705416284917979,0.682557674384,0.561287560245204,0.798211685861155,1,1,200
"Ghana","child_vitA","Northern","Nanumba South",TRUE,0.0909090909090909,1,0.635063990609726,0.613539447522338,0.489532954253816,0.742855485588966,1,1,200
"Ghana","child_vitA","Northern","Saboba",FALSE,NA,NA,0.761385005205093,0.733123785760119,0.619612539890547,0.844040845452911,1,1,200
"Ghana","child_vitA","Northern","Sagnerigu",TRUE,0.507085742791694,2,0.654034273158327,0.630797807552721,0.478710398646834,0.766817684548078,1,1,200
