"country","outcome","estimand","arm","rep","n_areas","capture_top20","lift","prev_top20","prev_national","concordance"
"Ghana","women_vitA","infill","domain_index",6,75,0.326253382166439,1.63126691083219,0.052580235852563,0.032409131054393,0.555900621118012
"Ghana","women_vitA","infill","spatial_plus_domain",6,75,0.134564662391106,0.672823311955528,0.0280471872654373,0.032409131054393,0.569875776397516
"Ghana","women_vitA","infill","null_train_mean",7,75,0.0744179578693325,0.372089789346662,0.013121406971216,0.032409131054393,0.352207293666027
"Ghana","women_vitA","infill","region_mean_jk",7,75,0.141137063920305,0.705685319601523,0.0209239540410272,0.032409131054393,0.490813648293963
"Ghana","women_vitA","infill","spatial",7,75,0.108926717825115,0.544633589125573,0.0207627934896203,0.032409131054393,0.507763975155279
"Ghana","women_vitA","infill","domain_index",7,75,0.25385905683334,1.2692952841667,0.0423542325260077,0.032409131054393,0.570652173913043
"Ghana","women_vitA","infill","spatial_plus_domain",7,75,0.108926717825115,0.544633589125573,0.0207627934896203,0.032409131054393,0.507763975155279
"Ghana","women_vitA","infill","null_train_mean",8,75,0.171800512620048,0.859002563100242,0.0236770186922067,0.032409131054393,0.346743295019157
"Ghana","women_vitA","infill","region_mean_jk",8,75,0.148421100748946,0.742105503744729,0.0282791494432213,0.032409131054393,0.518976897689769
"Ghana","women_vitA","infill","spatial",8,75,0.125536797974165,0.627683989870826,0.0270455887736519,0.032409131054393,0.538819875776398
"Ghana","women_vitA","infill","domain_index",8,75,0.158893409301883,0.794467046509413,0.0344560570859471,0.032409131054393,0.595496894409938
"Ghana","women_vitA","infill","spatial_plus_domain",8,75,0.125536797974165,0.627683989870826,0.0270455887736519,0.032409131054393,0.538819875776398
"Ghana","women_vitA","infill","null_train_mean",9,75,0.182187552249384,0.910937761246922,0.0250443325027351,0.032409131054393,0.348034515819751
"Ghana","women_vitA","infill","region_mean_jk",9,75,0.103245615147451,0.516228075737254,0.0156556242788441,0.032409131054393,0.508044030482642
"Ghana","women_vitA","infill","spatial",9,75,0.134564662391106,0.672823311955528,0.0324438686059946,0.032409131054393,0.592391304347826
"Ghana","women_vitA","infill","domain_index",9,75,0.340142333660487,1.70071166830243,0.0552411677678871,0.032409131054393,0.584627329192547
"Ghana","women_vitA","infill","spatial_plus_domain",9,75,0.134564662391106,0.672823311955528,0.0324438686059946,0.032409131054393,0.592391304347826
"Ghana","women_vitA","infill","null_train_mean",10,75,0.312574190760887,1.56287095380444,0.0344794853448937,0.032409131054393,0.43888354186718
"Ghana","women_vitA","infill","region_mean_jk",10,75,0.276328566114166,1.38164283057083,0.0337641573990707,0.032409131054393,0.515176374077112
"Ghana","women_vitA","infill","spatial",10,75,0.262492150332537,1.31246075166268,0.038926339446567,0.032409131054393,0.583074534161491
"Ghana","women_vitA","infill","domain_index",10,75,0.310698842973748,1.55349421486874,0.0452397167847842,0.032409131054393,0.605590062111801
"Ghana","women_vitA","infill","spatial_plus_domain",10,75,0.262492150332537,1.31246075166268,0.038926339446567,0.032409131054393,0.583074534161491
"Ghana","women_vitA","infill","oracle_ceiling",1,75,0.813882985356339,4.06941492678169,0.111894945052322,0.032409131054393,1
"Ghana","child_iron","infill","null_train_mean",1,75,0.151962698756423,0.759813493782115,0.133844493016559,0.200884765712091,0.435837610825945
"Ghana","child_iron","infill","region_mean_jk",1,75,0.334733189186592,1.67366594593296,0.43314804815246,0.200884765712091,0.680550248376003
"Ghana","child_iron","infill","spatial",1,75,0.23704889278751,1.18524446393755,0.341323478344506,0.200884765712091,0.691987906273621
"Ghana","child_iron","infill","domain_index",1,75,0.23601267711373,1.18006338556865,0.388655632455684,0.200884765712091,0.68896447467876
"Ghana","child_iron","infill","spatial_plus_domain",1,75,0.23704889278751,1.18524446393755,0.341323478344506,0.200884765712091,0.691987906273621
"Ghana","child_iron","infill","null_train_mean",2,75,0.192926844592265,0.964634222961325,0.177325410326443,0.200884765712091,0.389327146171694
"Ghana","child_iron","infill","region_mean_jk",2,75,0.352031909892652,1.76015954946326,0.462517350716488,0.200884765712091,0.680123029603999
"Ghana","child_iron","infill","spatial",2,75,0.25256215848027,1.26281079240135,0.364104490721727,0.200884765712091,0.650793650793651
"Ghana","child_iron","infill","domain_index",2,75,0.225372906384125,1.12686453192063,0.364230713031619,0.200884765712091,0.663643235071806
"Ghana","child_iron","infill","spatial_plus_domain",2,75,0.23526343777421,1.17631718887105,0.333554147615439,0.200884765712091,0.649659863945578
"Ghana","child_iron","infill","null_train_mean",3,75,0.0961962241444967,0.480981120722483,0.121747547857145,0.200884765712091,0.436626281453868
"Ghana","child_iron","infill","region_mean_jk",3,75,0.353832298629198,1.76916149314599,0.466119763157172,0.200884765712091,0.676099426386233
"Ghana","child_iron","infill","spatial",3,75,0.316208365881905,1.58104182940952,0.387528986028528,0.200884765712091,0.685185185185185
"Ghana","child_iron","infill","domain_index",3,75,0.218626273392378,1.09313136696189,0.371494219233966,0.200884765712091,0.684807256235828
"Ghana","child_iron","infill","spatial_plus_domain",3,75,0.332225016731914,1.66112508365957,0.40342000412258,0.200884765712091,0.688586545729403
"Ghana","child_iron","infill","null_train_mean",4,75,0.164431403173283,0.822157015866413,0.180297017137457,0.200884765712091,0.46756882874475
"Ghana","child_iron","infill","region_mean_jk",4,75,0.352031909892652,1.76015954946326,0.462517350716488,0.200884765712091,0.687548039969254
"Ghana","child_iron","infill","spatial",4,75,0.264348406619827,1.32174203309913,0.359377591758656,0.200884765712091,0.660619803476946
"Ghana","child_iron","infill","domain_index",4,75,0.218626273392378,1.09313136696189,0.371494219233966,0.200884765712091,0.685563114134543
"Ghana","child_iron","infill","spatial_plus_domain",4,75,0.264348406619827,1.32174203309913,0.359377591758656,0.200884765712091,0.655706727135299
"Ghana","child_iron","infill","null_train_mean",5,75,0.165772989139257,0.828864945696284,0.16360664091635,0.200884765712091,0.453993460999533
"Ghana","child_iron","infill","region_mean_jk",5,75,0.340275914387555,1.70137957193778,0.461743127523257,0.200884765712091,0.686131386861314
"Ghana","child_iron","infill","spatial",5,75,0.334157001587476,1.67078500793738,0.438828691335656,0.200884765712091,0.701814058956916
"Ghana","child_iron","infill","domain_index",5,75,0.218626273392378,1.09313136696189,0.371494219233966,0.200884765712091,0.68442932728647
"Ghana","child_iron","infill","spatial_plus_domain",5,75,0.334157001587476,1.67078500793738,0.438828691335656,0.200884765712091,0.701814058956916
"Ghana","child_iron","infill","null_train_mean",6,75,0.166147139260877,0.830735696304385,0.145766448834761,0.200884765712091,0.387726638772664
"Ghana","child_iron","infill","region_mean_jk",6,75,0.346369574941905,1.73184787470952,0.443142774809137,0.200884765712091,0.667943316736882
"Ghana","child_iron","infill","spatial",6,75,0.234197950252432,1.17098975126216,0.353058458927653,0.200884765712091,0.663643235071806
"Ghana","child_iron","infill","domain_index",6,75,0.216403868716027,1.08201934358014,0.331891617111043,0.200884765712091,0.674603174603175
"Ghana","child_iron","infill","spatial_plus_domain",6,75,0.234197950252432,1.17098975126216,0.353058458927653,0.200884765712091,0.663643235071806
"Ghana","child_iron","infill","null_train_mean",7,75,0.100160375264443,0.500801876322214,0.120916532964646,0.200884765712091,0.39953488372093
"Ghana","child_iron","infill","region_mean_jk",7,75,0.346648317918804,1.73324158959402,0.454521381018036,0.200884765712091,0.676775431861804
"Ghana","child_iron","infill","spatial",7,75,0.325505433015909,1.62752716507954,0.451537217805926,0.200884765712091,0.698034769463341
"Ghana","child_iron","infill","domain_index",7,75,0.218626273392378,1.09313136696189,0.371494219233966,0.200884765712091,0.688586545729403
"Ghana","child_iron","infill","spatial_plus_domain",7,75,0.304958534207376,1.52479267103688,0.422140781653712,0.200884765712091,0.695767195767196
"Ghana","child_iron","infill","null_train_mean",8,75,0.119707502511712,0.598537512558559,0.131533965259908,0.200884765712091,0.476657329598506
"Ghana","child_iron","infill","region_mean_jk",8,75,0.346314244114587,1.73157122057293,0.462473237573035,0.200884765712091,0.666539196940727
"Ghana","child_iron","infill","spatial",8,75,0.304730270901795,1.52365135450898,0.41331080150766,0.200884765712091,0.692365835222978
