"country","outcome","rep","fold","package","discrete_pick","w_domain_index","w_enet","w_rf","w_mean","w_hapc"
"Ghana","women_vitA",5,4,"SuperLearner","mean",0.105606265682233,0,0,0.894393734317767,0
"Ghana","child_iron",1,1,"SuperLearner","rf",0.184744213497614,0,0.815255786502386,0,0
"Ghana","child_iron",1,3,"SuperLearner","rf",0.398816378393981,0,0,0.259514318800692,0.341669302805326
"Ghana","child_iron",1,4,"SuperLearner","rf",0.160124836573601,0.578920751421138,0.0297337382067626,0.0125904083553857,0.218630265443112
"Ghana","child_iron",1,5,"SuperLearner","rf",0.043862906614042,0,0.683095471380729,0,0.273041622005229
"Ghana","child_iron",1,2,"SuperLearner","rf",0.311255398743383,0,0.254685748037007,0.293569649751061,0.140489203468549
"Ghana","child_iron",2,2,"SuperLearner","rf",0.348294143328269,0,0.237372968352856,0.201183692686689,0.213149195632186
"Ghana","child_iron",2,3,"SuperLearner","rf",0.1674239718538,0,0.761696945625314,0,0.0708790825208861
"Ghana","child_iron",2,1,"SuperLearner","rf",0.386630049038804,0,0,0.613369950961196,0
"Ghana","child_iron",2,4,"SuperLearner","rf",0.531146945394435,0,0.0701729989623552,0.39868005564321,0
"Ghana","child_iron",2,5,"SuperLearner","hapc",0,0,0.350378880948893,0,0.649621119051107
"Ghana","child_iron",3,5,"SuperLearner","rf",0.282658911046307,0,0,0.301177144456442,0.416163944497252
"Ghana","child_iron",3,1,"SuperLearner","rf",0.298625105849976,0,0,0.199231500516448,0.502143393633577
"Ghana","child_iron",3,4,"SuperLearner","rf",0.402277982337668,0,0.384443087049938,0.213278930612394,0
"Ghana","child_iron",3,3,"SuperLearner","rf",0.372304970619384,0,0.285075399246372,0.342619630134244,0
"Ghana","child_iron",3,2,"SuperLearner","rf",0,0,1,0,0
"Ghana","child_iron",4,1,"SuperLearner","enet",0.111032558311242,0.596439249558335,0.225025781293454,0.0675024108369693,0
"Ghana","child_iron",4,2,"SuperLearner","rf",0.1946863904752,0.200047154972004,0.293284738291,0.176779096464093,0.135202619797704
"Ghana","child_iron",4,4,"SuperLearner","rf",0.489093212180295,0,0.24188836353426,0.269018424285444,0
"Ghana","child_iron",4,3,"SuperLearner","rf",0.517332610669686,0,0,0.482667389330314,0
"Ghana","child_iron",4,5,"SuperLearner","rf",0.19281024506849,0,0.194676373550829,0.168403532583839,0.444109848796842
"Ghana","child_iron",5,2,"SuperLearner","enet",0.547121930300789,0,0,0.452878069699211,0
"Ghana","child_iron",5,3,"SuperLearner","rf",0.159482873041889,0,0.812427715557297,0.0280894114008138,0
"Ghana","child_iron",5,5,"SuperLearner","rf",0.446561478963358,0,0,0.325382469504078,0.228056051532565
"Ghana","child_iron",5,1,"SuperLearner","rf",0.163544698320699,0,0.71481100223685,0.121644299442452,0
"Ghana","child_iron",5,4,"SuperLearner","rf",0.126788181300524,0,0.873211818699476,0,0
"Ghana","women_iron",1,1,"SuperLearner","hapc",0.100010388745231,0,0,0.285975122404284,0.614014488850486
"Ghana","women_iron",1,3,"SuperLearner","rf",0.122781523136037,0,0.738271557675526,0.138946919188437,0
"Ghana","women_iron",1,4,"SuperLearner","rf",0,0,0.622656720352491,0,0.377343279647509
"Ghana","women_iron",1,5,"SuperLearner","hapc",0,0,0,0.251924204605645,0.748075795394355
"Ghana","women_iron",1,2,"SuperLearner","enet",0.021142808513751,0,0,0.469179281426547,0.509677910059702
"Ghana","women_iron",2,2,"SuperLearner","rf",0.0396143009088499,0.275261732780031,0,0.0696142920047557,0.615509674306363
