strategy,stratum,retention,n_districts,rmse_pp,mae_pp,replicate,n_clusters_total,n_districts_total,seed,country,outcome,analysis_profile
spatial_cv,has_clusters,0.5,40,11.041395063477538,7.816822687032331,2,103,87,12345,Malawi,child_vitA,full
spatial_cv,zero_clusters,0.5,29,10.345009598649158,7.445568942425392,2,103,87,12345,Malawi,child_vitA,full
direct_or_national,has_clusters,0.5,39,10.43815340202951,6.632029070124716,3,103,87,12345,Malawi,child_vitA,full
direct_or_national,zero_clusters,0.5,30,10.030748615811559,7.315667886462703,3,103,87,12345,Malawi,child_vitA,full
model_cv,has_clusters,0.5,39,12.894071946993165,9.024155156859425,3,103,87,12345,Malawi,child_vitA,full
model_cv,zero_clusters,0.5,30,10.694097767914204,7.598983488907622,3,103,87,12345,Malawi,child_vitA,full
spatial_cv,has_clusters,0.5,39,10.690262089466113,8.074590859504704,3,103,87,12345,Malawi,child_vitA,full
spatial_cv,zero_clusters,0.5,30,9.78686492591711,7.263007374735878,3,103,87,12345,Malawi,child_vitA,full
direct_or_national,has_clusters,0.5,38,9.203732923082931,5.614591482036555,4,103,87,12345,Malawi,child_vitA,full
direct_or_national,zero_clusters,0.5,31,10.570113350379735,8.225896058059506,4,103,87,12345,Malawi,child_vitA,full
model_cv,has_clusters,0.5,38,12.273095104912624,8.273910080268072,4,103,87,12345,Malawi,child_vitA,full
model_cv,zero_clusters,0.5,31,11.39102733657065,8.317253655506432,4,103,87,12345,Malawi,child_vitA,full
spatial_cv,has_clusters,0.5,38,12.026212127107213,8.198627227996955,4,103,87,12345,Malawi,child_vitA,full
spatial_cv,zero_clusters,0.5,31,10.768173427783204,8.534184022241433,4,103,87,12345,Malawi,child_vitA,full
direct_or_national,has_clusters,0.5,38,7.188617617819613,4.906695800244316,5,103,87,12345,Malawi,child_vitA,full
direct_or_national,zero_clusters,0.5,31,12.477282239336576,8.42493739397608,5,103,87,12345,Malawi,child_vitA,full
model_cv,has_clusters,0.5,38,10.930898047807881,8.245387614014765,5,103,87,12345,Malawi,child_vitA,full
model_cv,zero_clusters,0.5,31,13.233849920352009,8.699747488195271,5,103,87,12345,Malawi,child_vitA,full
spatial_cv,has_clusters,0.5,38,10.173729850515446,7.355766946848174,5,103,87,12345,Malawi,child_vitA,full
spatial_cv,zero_clusters,0.5,31,11.67493880031685,8.082591524171923,5,103,87,12345,Malawi,child_vitA,full
direct_or_national,has_clusters,0.5,39,9.830992492895001,5.693895085352974,6,103,87,12345,Malawi,child_vitA,full
direct_or_national,zero_clusters,0.5,30,10.136337051291337,7.7652413062748336,6,103,87,12345,Malawi,child_vitA,full
model_cv,has_clusters,0.5,39,13.03062418344306,8.824725271903004,6,103,87,12345,Malawi,child_vitA,full
model_cv,zero_clusters,0.5,30,10.994078574062364,8.04348757786158,6,103,87,12345,Malawi,child_vitA,full
spatial_cv,has_clusters,0.5,39,12.129602096965222,8.369918862982443,6,103,87,12345,Malawi,child_vitA,full
spatial_cv,zero_clusters,0.5,30,9.982635767457529,7.386430323776856,6,103,87,12345,Malawi,child_vitA,full
direct_or_national,has_clusters,0.5,40,7.299282925826941,5.076475727434938,7,103,87,12345,Malawi,child_vitA,full
direct_or_national,zero_clusters,0.5,29,13.53374253487067,9.544845110199091,7,103,87,12345,Malawi,child_vitA,full
model_cv,has_clusters,0.5,40,10.43174582352503,7.5325132145021625,7,103,87,12345,Malawi,child_vitA,full
model_cv,zero_clusters,0.5,29,14.157208805275568,9.75378834591605,7,103,87,12345,Malawi,child_vitA,full
spatial_cv,has_clusters,0.5,40,9.924241719354722,7.102851332390384,7,103,87,12345,Malawi,child_vitA,full
spatial_cv,zero_clusters,0.5,29,13.27074449183102,9.184565460064983,7,103,87,12345,Malawi,child_vitA,full
direct_or_national,has_clusters,0.5,38,9.441477731651583,5.403151656933688,8,103,87,12345,Malawi,child_vitA,full
direct_or_national,zero_clusters,0.5,31,9.540255782918171,7.579832034382762,8,103,87,12345,Malawi,child_vitA,full
model_cv,has_clusters,0.5,38,13.320879529164342,8.81602631797789,8,103,87,12345,Malawi,child_vitA,full
model_cv,zero_clusters,0.5,31,10.450405484921097,7.974059044940159,8,103,87,12345,Malawi,child_vitA,full
spatial_cv,has_clusters,0.5,38,12.42826596062484,8.313635592722047,8,103,87,12345,Malawi,child_vitA,full
spatial_cv,zero_clusters,0.5,31,9.365183234920641,7.458855421204332,8,103,87,12345,Malawi,child_vitA,full
direct_or_national,has_clusters,0.5,41,6.53474823933111,4.184133961365892,9,103,87,12345,Malawi,child_vitA,full
direct_or_national,zero_clusters,0.5,28,13.88846598095289,9.969165907095329,9,103,87,12345,Malawi,child_vitA,full
model_cv,has_clusters,0.5,41,9.652065045220894,6.8386932350587095,9,103,87,12345,Malawi,child_vitA,full
model_cv,zero_clusters,0.5,28,15.025046212712653,10.912503217398719,9,103,87,12345,Malawi,child_vitA,full
spatial_cv,has_clusters,0.5,41,9.538691017473669,7.00017294393231,9,103,87,12345,Malawi,child_vitA,full
spatial_cv,zero_clusters,0.5,28,13.74072424163319,9.735410929158569,9,103,87,12345,Malawi,child_vitA,full
direct_or_national,has_clusters,0.5,39,7.650216211641121,5.34693677303842,10,103,87,12345,Malawi,child_vitA,full
direct_or_national,zero_clusters,0.5,30,12.20048534815899,8.226496102800072,10,103,87,12345,Malawi,child_vitA,full
model_cv,has_clusters,0.5,39,11.566058138594137,8.561679600362908,10,103,87,12345,Malawi,child_vitA,full
model_cv,zero_clusters,0.5,30,13.135657417036667,8.5220783878369,10,103,87,12345,Malawi,child_vitA,full
spatial_cv,has_clusters,0.5,39,11.02120450662696,7.95927448350586,10,103,87,12345,Malawi,child_vitA,full
spatial_cv,zero_clusters,0.5,30,12.01976829188509,8.249144617401313,10,103,87,12345,Malawi,child_vitA,full
direct_or_national,has_clusters,0.5,40,7.264073245965022,4.584016520732836,11,103,87,12345,Malawi,child_vitA,full
direct_or_national,zero_clusters,0.5,29,13.235061024306399,9.721367291874252,11,103,87,12345,Malawi,child_vitA,full
model_cv,has_clusters,0.5,40,10.35162566574273,7.113074822042662,11,103,87,12345,Malawi,child_vitA,full
model_cv,zero_clusters,0.5,29,14.10703116999869,9.991688210253406,11,103,87,12345,Malawi,child_vitA,full
spatial_cv,has_clusters,0.5,40,10.134601801344091,7.493397045433121,11,103,87,12345,Malawi,child_vitA,full
spatial_cv,zero_clusters,0.5,29,12.101870251676193,8.897010531533555,11,103,87,12345,Malawi,child_vitA,full
direct_or_national,has_clusters,0.5,38,6.717612537904534,4.517692176334397,12,103,87,12345,Malawi,child_vitA,full
direct_or_national,zero_clusters,0.5,31,12.241142063834596,8.754371881531178,12,103,87,12345,Malawi,child_vitA,full
model_cv,has_clusters,0.5,38,11.213880710528395,7.84556642697298,12,103,87,12345,Malawi,child_vitA,full
model_cv,zero_clusters,0.5,31,13.29566581511038,9.34233391124087,12,103,87,12345,Malawi,child_vitA,full
spatial_cv,has_clusters,0.5,38,10.802228820672093,7.723713915176665,12,103,87,12345,Malawi,child_vitA,full
spatial_cv,zero_clusters,0.5,31,11.123421446979332,7.706079614957864,12,103,87,12345,Malawi,child_vitA,full
direct_or_national,has_clusters,0.5,38,6.079759713114105,3.5351230228916535,13,103,87,12345,Malawi,child_vitA,full
direct_or_national,zero_clusters,0.5,31,11.512129142083596,8.057026927932057,13,103,87,12345,Malawi,child_vitA,full
model_cv,has_clusters,0.5,38,11.691558076093935,8.223410157485525,13,103,87,12345,Malawi,child_vitA,full
model_cv,zero_clusters,0.5,31,12.48253624484851,8.638916249071404,13,103,87,12345,Malawi,child_vitA,full
spatial_cv,has_clusters,0.5,38,10.53765475215825,7.732103661644301,13,103,87,12345,Malawi,child_vitA,full
spatial_cv,zero_clusters,0.5,31,11.901999594100868,8.689024847265108,13,103,87,12345,Malawi,child_vitA,full
direct_or_national,has_clusters,0.5,40,9.939334537810776,5.885365181338361,14,103,87,12345,Malawi,child_vitA,full
direct_or_national,zero_clusters,0.5,29,7.771113124158441,6.400205283941111,14,103,87,12345,Malawi,child_vitA,full
model_cv,has_clusters,0.5,40,13.535649963163502,9.640317363077495,14,103,87,12345,Malawi,child_vitA,full
model_cv,zero_clusters,0.5,29,8.672906271543802,6.542356482275709,14,103,87,12345,Malawi,child_vitA,full
spatial_cv,has_clusters,0.5,40,12.735455237200982,9.510609917704391,14,103,87,12345,Malawi,child_vitA,full
spatial_cv,zero_clusters,0.5,29,7.518709833110561,5.93489328132164,14,103,87,12345,Malawi,child_vitA,full
direct_or_national,has_clusters,0.5,40,7.164560577642212,4.754338504011679,15,103,87,12345,Malawi,child_vitA,full
direct_or_national,zero_clusters,0.5,29,12.729481775481617,8.957941463282607,15,103,87,12345,Malawi,child_vitA,full
model_cv,has_clusters,0.5,40,11.300984089863537,7.962222124631493,15,103,87,12345,Malawi,child_vitA,full
model_cv,zero_clusters,0.5,29,13.735758997927633,9.564628519332091,15,103,87,12345,Malawi,child_vitA,full
spatial_cv,has_clusters,0.5,40,10.154086696286575,7.2278144859796996,15,103,87,12345,Malawi,child_vitA,full
spatial_cv,zero_clusters,0.5,29,12.364430176736544,8.834190494992736,15,103,87,12345,Malawi,child_vitA,full
direct_or_national,has_clusters,0.5,41,6.633027648648157,4.713997330542297,16,103,87,12345,Malawi,child_vitA,full
direct_or_national,zero_clusters,0.5,28,13.723630144785256,9.569801624250724,16,103,87,12345,Malawi,child_vitA,full
model_cv,has_clusters,0.5,41,10.432629994105637,7.640913587770074,16,103,87,12345,Malawi,child_vitA,full
model_cv,zero_clusters,0.5,28,14.48489332838952,9.743169729319943,16,103,87,12345,Malawi,child_vitA,full
spatial_cv,has_clusters,0.5,41,9.469126865505697,6.8385135814814095,16,103,87,12345,Malawi,child_vitA,full
spatial_cv,zero_clusters,0.5,28,13.199053646065991,9.369907380746618,16,103,87,12345,Malawi,child_vitA,full
direct_or_national,has_clusters,0.5,37,9.71495803809852,5.653150913197059,17,103,87,12345,Malawi,child_vitA,full
direct_or_national,zero_clusters,0.5,32,11.171498456404958,8.301679700532711,17,103,87,12345,Malawi,child_vitA,full
model_cv,has_clusters,0.5,37,11.719561998878511,8.113604353997259,17,103,87,12345,Malawi,child_vitA,full
model_cv,zero_clusters,0.5,32,11.945461450372052,8.463879915831395,17,103,87,12345,Malawi,child_vitA,full
spatial_cv,has_clusters,0.5,37,11.382447482374536,8.034419161192805,17,103,87,12345,Malawi,child_vitA,full
spatial_cv,zero_clusters,0.5,32,11.307461819355003,8.356989683981762,17,103,87,12345,Malawi,child_vitA,full
direct_or_national,has_clusters,0.5,41,9.235639438826075,5.765354641731294,18,103,87,12345,Malawi,child_vitA,full
direct_or_national,zero_clusters,0.5,28,12.77992074180613,9.342600281584334,18,103,87,12345,Malawi,child_vitA,full
model_cv,has_clusters,0.5,41,11.131881518923956,7.76998612119138,18,103,87,12345,Malawi,child_vitA,full
model_cv,zero_clusters,0.5,28,13.520647319985098,9.473219021611854,18,103,87,12345,Malawi,child_vitA,full
spatial_cv,has_clusters,0.5,41,10.522456878192981,7.62846412006731,18,103,87,12345,Malawi,child_vitA,full
spatial_cv,zero_clusters,0.5,28,12.843438296028307,8.975525214115722,18,103,87,12345,Malawi,child_vitA,full
direct_or_national,has_clusters,0.5,37,9.096951580674476,4.977168468614409,19,103,87,12345,Malawi,child_vitA,full
direct_or_national,zero_clusters,0.5,32,11.786625095204482,9.079408528743697,19,103,87,12345,Malawi,child_vitA,full
model_cv,has_clusters,0.5,37,11.683739487864573,7.488129874775043,19,103,87,12345,Malawi,child_vitA,full
model_cv,zero_clusters,0.5,32,12.649555365275017,9.570919070733442,19,103,87,12345,Malawi,child_vitA,full
spatial_cv,has_clusters,0.5,37,10.236421361412283,6.884954841176881,19,103,87,12345,Malawi,child_vitA,full
spatial_cv,zero_clusters,0.5,32,11.689810292156896,8.691021466445905,19,103,87,12345,Malawi,child_vitA,full
direct_or_national,has_clusters,0.5,39,9.707436215949013,5.173029353923553,20,103,87,12345,Malawi,child_vitA,full
direct_or_national,zero_clusters,0.5,30,10.29603617941348,7.562849034338552,20,103,87,12345,Malawi,child_vitA,full
model_cv,has_clusters,0.5,39,12.728425123119216,8.349749963662573,20,103,87,12345,Malawi,child_vitA,full
model_cv,zero_clusters,0.5,30,11.380607981938956,8.440630652830203,20,103,87,12345,Malawi,child_vitA,full
spatial_cv,has_clusters,0.5,39,11.92266191451802,8.6285048231023609,20,103,87,12345,Malawi,child_vitA,full
spatial_cv,zero_clusters,0.5,30,9.246644264977105,6.779617165051391,20,103,87,12345,Malawi,child_vitA,full
direct_or_national,has_clusters,0.5,36,10.788287766014946,7.1263565046305795,21,103,87,12345,Malawi,child_vitA,full
direct_or_national,zero_clusters,0.5,33,7.749702241410006,5.893302875005495,21,103,87,12345,Malawi,child_vitA,full
model_cv,has_clusters,0.5,36,14.475040965908786,10.528830444508404,21,103,87,12345,Malawi,child_vitA,full
model_cv,zero_clusters,0.5,33,11.199640691644206,7.345550391773187,21,103,87,12345,Malawi,child_vitA,full
spatial_cv,has_clusters,0.5,36,12.956868438106195,9.976945317182942,21,103,87,12345,Malawi,child_vitA,full
spatial_cv,zero_clusters,0.5,33,7.558434023576028,5.631335666694864,21,103,87,12345,Malawi,child_vitA,full
direct_or_national,has_clusters,0.5,40,6.842889223670823,4.597184492533427,22,103,87,12345,Malawi,child_vitA,full
direct_or_national,zero_clusters,0.5,29,14.231927088267952,9.963569789121598,22,103,87,12345,Malawi,child_vitA,full
model_cv,has_clusters,0.5,40,9.75887423156613,7.118075509962709,22,103,87,12345,Malawi,child_vitA,full
model_cv,zero_clusters,0.5,29,14.98709127548519,10.38411698611716,22,103,87,12345,Malawi,child_vitA,full
spatial_cv,has_clusters,0.5,40,9.704585652167841,7.227544726032627,22,103,87,12345,Malawi,child_vitA,full
spatial_cv,zero_clusters,0.5,29,14.219603599340244,9.749421669311294,22,103,87,12345,Malawi,child_vitA,full
direct_or_national,has_clusters,0.5,31,6.55394940604044,4.478718486410344,23,103,87,12345,Malawi,child_vitA,full
direct_or_national,zero_clusters,0.5,38,13.974105309097078,10.047087372120131,23,103,87,12345,Malawi,child_vitA,full
model_cv,has_clusters,0.5,31,8.819971253265948,6.322369744694196,23,103,87,12345,Malawi,child_vitA,full
model_cv,zero_clusters,0.5,38,14.487424668924387,10.290104121787074,23,103,87,12345,Malawi,child_vitA,full
spatial_cv,has_clusters,0.5,31,9.12506294970187,6.421434325613344,23,103,87,12345,Malawi,child_vitA,full
spatial_cv,zero_clusters,0.5,38,14.326206087041601,10.215117025908338,23,103,87,12345,Malawi,child_vitA,full
direct_or_national,has_clusters,0.5,40,9.751141469498572,5.879326851532789,24,103,87,12345,Malawi,child_vitA,full
direct_or_national,zero_clusters,0.5,29,10.568528400566558,7.719811172809764,24,103,87,12345,Malawi,child_vitA,full
model_cv,has_clusters,0.5,40,12.235416109918134,8.807299154358349,24,103,87,12345,Malawi,child_vitA,full
model_cv,zero_clusters,0.5,29,11.236986583083196,7.61388881374291,24,103,87,12345,Malawi,child_vitA,full
spatial_cv,has_clusters,0.5,40,10.987520274854639,7.883330287836844,24,103,87,12345,Malawi,child_vitA,full
spatial_cv,zero_clusters,0.5,29,11.064179266777357,7.575378561949732,24,103,87,12345,Malawi,child_vitA,full
direct_or_national,has_clusters,0.5,35,9.386216265255394,5.073989109486562,25,103,87,12345,Malawi,child_vitA,full
direct_or_national,zero_clusters,0.5,34,12.354600960167282,9.003051122085747,25,103,87,12345,Malawi,child_vitA,full
model_cv,has_clusters,0.5,35,11.556240715209732,7.722539430473555,25,103,87,12345,Malawi,child_vitA,full
model_cv,zero_clusters,0.5,34,12.91478382274901,9.29888766005748,25,103,87,12345,Malawi,child_vitA,full
spatial_cv,has_clusters,0.5,35,11.128612078940609,7.527627846106146,25,103,87,12345,Malawi,child_vitA,full
spatial_cv,zero_clusters,0.5,34,12.61050394792985,8.910297479881356,25,103,87,12345,Malawi,child_vitA,full
direct_or_national,has_clusters,0.6,43,9.142761419371947,5.250870922829649,1,103,87,12345,Malawi,child_vitA,full
direct_or_national,zero_clusters,0.6,26,11.047968982983477,8.198029144181186,1,103,87,12345,Malawi,child_vitA,full
model_cv,has_clusters,0.6,43,12.07906606599212,8.103226212534116,1,103,87,12345,Malawi,child_vitA,full
model_cv,zero_clusters,0.6,26,12.086067467732473,8.667681755662796,1,103,87,12345,Malawi,child_vitA,full
spatial_cv,has_clusters,0.6,43,10.979010188926251,7.676052148957499,1,103,87,12345,Malawi,child_vitA,full
spatial_cv,zero_clusters,0.6,26,11.52409823108557,7.983207000906321,1,103,87,12345,Malawi,child_vitA,full
direct_or_national,has_clusters,0.6,44,7.140521414091805,4.860107882743532,2,103,87,12345,Malawi,child_vitA,full
direct_or_national,zero_clusters,0.6,25,13.059240313554346,9.033473839225344,2,103,87,12345,Malawi,child_vitA,full
model_cv,has_clusters,0.6,44,11.263255762463503,8.08334947779899,2,103,87,12345,Malawi,child_vitA,full
model_cv,zero_clusters,0.6,25,13.829478459901031,9.339907807211151,2,103,87,12345,Malawi,child_vitA,full
spatial_cv,has_clusters,0.6,44,10.631487143276502,7.6776180276202,2,103,87,12345,Malawi,child_vitA,full
spatial_cv,zero_clusters,0.6,25,12.78608869891403,9.023546675249584,2,103,87,12345,Malawi,child_vitA,full
direct_or_national,has_clusters,0.6,47,8.952483702329332,5.515947924728611,3,103,87,12345,Malawi,child_vitA,full
direct_or_national,zero_clusters,0.6,22,11.92862908980218,8.342119904178634,3,103,87,12345,Malawi,child_vitA,full
model_cv,has_clusters,0.6,47,11.779858157420676,8.30695183977679,3,103,87,12345,Malawi,child_vitA,full
model_cv,zero_clusters,0.6,22,12.650925872902613,8.631412280499429,3,103,87,12345,Malawi,child_vitA,full
spatial_cv,has_clusters,0.6,47,11.079453903053942,8.104506939320814,3,103,87,12345,Malawi,child_vitA,full
spatial_cv,zero_clusters,0.6,22,11.673472074401138,8.071264331277817,3,103,87,12345,Malawi,child_vitA,full
direct_or_national,has_clusters,0.6,42,9.816444674971388,6.074422465041119,4,103,87,12345,Malawi,child_vitA,full
direct_or_national,zero_clusters,0.6,27,13.302676829295065,9.8191771007158,4,103,87,12345,Malawi,child_vitA,full
model_cv,has_clusters,0.6,42,11.012018297405032,7.52824871065048,4,103,87,12345,Malawi,child_vitA,full
model_cv,zero_clusters,0.6,27,14.00311769994978,10.138602489263082,4,103,87,12345,Malawi,child_vitA,full
spatial_cv,has_clusters,0.6,42,10.375614446296257,7.446502897637084,4,103,87,12345,Malawi,child_vitA,full
spatial_cv,zero_clusters,0.6,27,13.854740212119218,9.790748685860088,4,103,87,12345,Malawi,child_vitA,full
direct_or_national,has_clusters,0.6,47,9.419291437286766,5.762038559416547,5,103,87,12345,Malawi,child_vitA,full
direct_or_national,zero_clusters,0.6,22,9.84329835841882,7.396675666782988,5,103,87,12345,Malawi,child_vitA,full
model_cv,has_clusters,0.6,47,12.80735002914303,8.869898300007932,5,103,87,12345,Malawi,child_vitA,full
model_cv,zero_clusters,0.6,22,10.567035542201342,7.538996056837228,5,103,87,12345,Malawi,child_vitA,full
spatial_cv,has_clusters,0.6,47,11.648581580920439,8.218172463546534,5,103,87,12345,Malawi,child_vitA,full
spatial_cv,zero_clusters,0.6,22,9.633187784892312,6.967475239642498,5,103,87,12345,Malawi,child_vitA,full
direct_or_national,has_clusters,0.6,43,8.932417536196754,5.070084965605899,6,103,87,12345,Malawi,child_vitA,full
direct_or_national,zero_clusters,0.6,26,13.09395394038804,10.077241594247779,6,103,87,12345,Malawi,child_vitA,full
model_cv,has_clusters,0.6,43,11.170407061292464,7.350847172322769,6,103,87,12345,Malawi,child_vitA,full
model_cv,zero_clusters,0.6,26,13.892627511569216,10.562392049673058,6,103,87,12345,Malawi,child_vitA,full
spatial_cv,has_clusters,0.6,43,10.564275093879107,7.195574090680214,6,103,87,12345,Malawi,child_vitA,full
spatial_cv,zero_clusters,0.6,26,13.303972118723397,10.051356248579033,6,103,87,12345,Malawi,child_vitA,full
direct_or_national,has_clusters,0.6,50,8.76401014340145,5.327999749336469,7,103,87,12345,Malawi,child_vitA,full
direct_or_national,zero_clusters,0.6,19,13.415577360732003,10.107910537479357,7,103,87,12345,Malawi,child_vitA,full
model_cv,has_clusters,0.6,50,11.202211254804471,7.677061789253156,7,103,87,12345,Malawi,child_vitA,full
model_cv,zero_clusters,0.6,19,14.18742388165198,10.449073448217325,7,103,87,12345,Malawi,child_vitA,full
spatial_cv,has_clusters,0.6,50,10.703885110516381,7.485399803713526,7,103,87,12345,Malawi,child_vitA,full
spatial_cv,zero_clusters,0.6,19,13.387532041460155,10.009571998468337,7,103,87,12345,Malawi,child_vitA,full
direct_or_national,has_clusters,0.6,43,6.266231240351552,4.023358340471053,8,103,87,12345,Malawi,child_vitA,full
direct_or_national,zero_clusters,0.6,26,13.745349740648253,9.550906050837273,8,103,87,12345,Malawi,child_vitA,full
model_cv,has_clusters,0.6,43,10.09460131553027,7.330573938069221,8,103,87,12345,Malawi,child_vitA,full
model_cv,zero_clusters,0.6,26,14.622946770891312,10.238606145644072,8,103,87,12345,Malawi,child_vitA,full
spatial_cv,has_clusters,0.6,43,9.882765034669514,7.153907929813823,8,103,87,12345,Malawi,child_vitA,full
spatial_cv,zero_clusters,0.6,26,13.27398964893618,9.169167350844832,8,103,87,12345,Malawi,child_vitA,full
direct_or_national,has_clusters,0.6,47,9.489228445456801,5.561493234709656,9,103,87,12345,Malawi,child_vitA,full
direct_or_national,zero_clusters,0.6,22,11.411322392347344,8.559666263454076,9,103,87,12345,Malawi,child_vitA,full
model_cv,has_clusters,0.6,47,11.843234833197283,8.049399700494634,9,103,87,12345,Malawi,child_vitA,full
model_cv,zero_clusters,0.6,22,12.18882361037643,8.852587486483225,9,103,87,12345,Malawi,child_vitA,full
spatial_cv,has_clusters,0.6,47,11.02503335550978,8.011058641363428,9,103,87,12345,Malawi,child_vitA,full
spatial_cv,zero_clusters,0.6,22,11.615059064706418,8.268181070497707,9,103,87,12345,Malawi,child_vitA,full
direct_or_national,has_clusters,0.6,48,9.403958330526462,5.828458062138914,10,103,87,12345,Malawi,child_vitA,full
direct_or_national,zero_clusters,0.6,21,10.528376002310209,7.491748979212273,10,103,87,12345,Malawi,child_vitA,full
model_cv,has_clusters,0.6,48,12.42438596549604,8.898270211037739,10,103,87,12345,Malawi,child_vitA,full
model_cv,zero_clusters,0.6,21,10.998713972393835,7.274607663411511,10,103,87,12345,Malawi,child_vitA,full
spatial_cv,has_clusters,0.6,48,11.541199594924107,8.278600369150093,10,103,87,12345,Malawi,child_vitA,full
spatial_cv,zero_clusters,0.6,21,11.034701115950991,7.423827577323866,10,103,87,12345,Malawi,child_vitA,full
direct_or_national,has_clusters,0.6,49,6.100608774711159,3.6232141902821398,11,103,87,12345,Malawi,child_vitA,full
direct_or_national,zero_clusters,0.6,20,12.525711818655665,8.269249948374066,11,103,87,12345,Malawi,child_vitA,full
model_cv,has_clusters,0.6,49,10.183815907757785,7.157011038848653,11,103,87,12345,Malawi,child_vitA,full
model_cv,zero_clusters,0.6,20,13.86314125762701,9.899898646164095,11,103,87,12345,Malawi,child_vitA,full
spatial_cv,has_clusters,0.6,49,9.881847182055145,7.166372896391928,11,103,87,12345,Malawi,child_vitA,full
spatial_cv,zero_clusters,0.6,20,12.427527975115169,9.019804734175509,11,103,87,12345,Malawi,child_vitA,full
direct_or_national,has_clusters,0.6,49,7.81833693947007,5.342860369842151,12,103,87,12345,Malawi,child_vitA,full
direct_or_national,zero_clusters,0.6,20,13.673292612838623,9.213016136873536,12,103,87,12345,Malawi,child_vitA,full
model_cv,has_clusters,0.6,49,10.830498214651891,8.03267229582851,12,103,87,12345,Malawi,child_vitA,full
model_cv,zero_clusters,0.6,20,13.472085827737704,8.819154284450697,12,103,87,12345,Malawi,child_vitA,full
spatial_cv,has_clusters,0.6,49,10.606687774248773,7.945354115684686,12,103,87,12345,Malawi,child_vitA,full
spatial_cv,zero_clusters,0.6,20,13.785536617352253,9.318403272293454,12,103,87,12345,Malawi,child_vitA,full
direct_or_national,has_clusters,0.6,48,8.684325231490561,5.0533384178360485,13,103,87,12345,Malawi,child_vitA,full
direct_or_national,zero_clusters,0.6,21,11.837616575530074,8.91925802069621,13,103,87,12345,Malawi,child_vitA,full
model_cv,has_clusters,0.6,48,11.61162298258183,7.992133490431313,13,103,87,12345,Malawi,child_vitA,full
model_cv,zero_clusters,0.6,21,12.827010976492637,9.260307417277192,13,103,87,12345,Malawi,child_vitA,full
spatial_cv,has_clusters,0.6,48,10.644172533679784,7.336936321923446,13,103,87,12345,Malawi,child_vitA,full
spatial_cv,zero_clusters,0.6,21,12.221473058121445,8.77330126706223,13,103,87,12345,Malawi,child_vitA,full
direct_or_national,has_clusters,0.6,45,7.276978573747978,4.7929204856025995,14,103,87,12345,Malawi,child_vitA,full
direct_or_national,zero_clusters,0.6,24,14.232644183798055,9.996410744374817,14,103,87,12345,Malawi,child_vitA,full
model_cv,has_clusters,0.6,45,10.346235244272915,7.4318417876860945,14,103,87,12345,Malawi,child_vitA,full
model_cv,zero_clusters,0.6,24,14.737334279786321,10.154015927069784,14,103,87,12345,Malawi,child_vitA,full
spatial_cv,has_clusters,0.6,45,9.988202525189061,7.050721175821007,14,103,87,12345,Malawi,child_vitA,full
spatial_cv,zero_clusters,0.6,24,13.923566837973395,9.905336312395677,14,103,87,12345,Malawi,child_vitA,full
direct_or_national,has_clusters,0.6,45,8.898618214604221,4.980416974124278,15,103,87,12345,Malawi,child_vitA,full
direct_or_national,zero_clusters,0.6,24,12.199357006559016,8.40629193572025,15,103,87,12345,Malawi,child_vitA,full
model_cv,has_clusters,0.6,45,11.154866118037585,7.965991849023947,15,103,87,12345,Malawi,child_vitA,full
model_cv,zero_clusters,0.6,24,12.971596457139556,8.899693551654721,15,103,87,12345,Malawi,child_vitA,full
spatial_cv,has_clusters,0.6,45,10.305133853415823,7.757981305413873,15,103,87,12345,Malawi,child_vitA,full
spatial_cv,zero_clusters,0.6,24,12.126924108031705,8.064029252479417,15,103,87,12345,Malawi,child_vitA,full
direct_or_national,has_clusters,0.6,46,9.28175017434622,5.341606776111002,16,103,87,12345,Malawi,child_vitA,full
direct_or_national,zero_clusters,0.6,23,8.182619230543931,7.053923536546719,16,103,87,12345,Malawi,child_vitA,full
model_cv,has_clusters,0.6,46,13.126211888156128,8.72468784164972,16,103,87,12345,Malawi,child_vitA,full
model_cv,zero_clusters,0.6,23,9.367616910857258,7.842304827097503,16,103,87,12345,Malawi,child_vitA,full
spatial_cv,has_clusters,0.6,46,12.29391327796713,8.626513048715381,16,103,87,12345,Malawi,child_vitA,full
spatial_cv,zero_clusters,0.6,23,8.27960493248289,7.2055233692117016,16,103,87,12345,Malawi,child_vitA,full
direct_or_national,has_clusters,0.6,45,6.950626711183638,4.6652181655919485,17,103,87,12345,Malawi,child_vitA,full
direct_or_national,zero_clusters,0.6,24,15.04526555084861,10.467585302791813,17,103,87,12345,Malawi,child_vitA,full
model_cv,has_clusters,0.6,45,9.780061953237219,7.239241176578812,17,103,87,12345,Malawi,child_vitA,full
model_cv,zero_clusters,0.6,24,15.678613001802304,10.671810195519678,17,103,87,12345,Malawi,child_vitA,full
spatial_cv,has_clusters,0.6,45,9.604775399281795,7.143689008906427,17,103,87,12345,Malawi,child_vitA,full
spatial_cv,zero_clusters,0.6,24,14.86142581095819,10.193571448398057,17,103,87,12345,Malawi,child_vitA,full
direct_or_national,has_clusters,0.6,45,9.255395044466203,5.358752306061766,18,103,87,12345,Malawi,child_vitA,full
direct_or_national,zero_clusters,0.6,24,9.568686841470111,7.387627458254394,18,103,87,12345,Malawi,child_vitA,full
