"target","outcome","heldout","domain","variant","spearman"
"level","child_iron","SierraLeone","Built environment","drop",0.323076923076923
"level","child_iron","SierraLeone","Built environment","only",-0.296703296703297
"level","child_iron","Gambia","Climate and weather","drop",0.502113459399333
"level","child_iron","Gambia","Climate and weather","only",0.525250278086763
"level","child_iron","Ghana","Climate and weather","drop",0.550668563300142
"level","child_iron","Ghana","Climate and weather","only",0.499288762446657
"level","child_iron","Malawi","Climate and weather","drop",-0.0598527374790406
"level","child_iron","Malawi","Climate and weather","only",0.0783881315156375
"level","child_iron","SierraLeone","Climate and weather","drop",0.230769230769231
"level","child_iron","SierraLeone","Climate and weather","only",0.195604395604396
"level","child_iron","Gambia","Dietary diversity","drop",0.503448275862069
"level","child_iron","Gambia","Dietary diversity","only",0.616462736373749
"level","child_iron","Ghana","Dietary diversity","drop",0.556984352773826
"level","child_iron","Ghana","Dietary diversity","only",0.498833570412518
"level","child_iron","Malawi","Dietary diversity","drop",-0.0236932273820806
"level","child_iron","Malawi","Dietary diversity","only",-0.107749507909893
"level","child_iron","SierraLeone","Dietary diversity","drop",0.257142857142857
"level","child_iron","SierraLeone","Dietary diversity","only",-0.2
"level","child_iron","Gambia","Ecosystem productivity/greenness","drop",0.527474972191324
"level","child_iron","Gambia","Ecosystem productivity/greenness","only",0.252947719688543
"level","child_iron","Ghana","Ecosystem productivity/greenness","drop",0.55877667140825
"level","child_iron","Ghana","Ecosystem productivity/greenness","only",0.461678520625889
"level","child_iron","Malawi","Ecosystem productivity/greenness","drop",-0.0456003499307429
"level","child_iron","Malawi","Ecosystem productivity/greenness","only",0.0848946562659473
"level","child_iron","SierraLeone","Ecosystem productivity/greenness","drop",0.287912087912088
"level","child_iron","SierraLeone","Ecosystem productivity/greenness","only",0.0021978021978022
"level","child_iron","Gambia","Education, employment, SES","drop",0.490100111234705
"level","child_iron","Gambia","Education, employment, SES","only",0.393548387096774
"level","child_iron","Ghana","Education, employment, SES","drop",0.568534850640114
"level","child_iron","Ghana","Education, employment, SES","only",0.149302987197724
"level","child_iron","Malawi","Education, employment, SES","drop",-0.0144893198221185
"level","child_iron","Malawi","Education, employment, SES","only",-0.268772326310418
"level","child_iron","SierraLeone","Education, employment, SES","drop",0.23956043956044
"level","child_iron","SierraLeone","Education, employment, SES","only",0.16043956043956
"level","child_iron","Gambia","Fertility, reproductive health","drop",0.503448275862069
"level","child_iron","Gambia","Fertility, reproductive health","only",0.0705228031145717
"level","child_iron","Ghana","Fertility, reproductive health","drop",0.564608819345661
"level","child_iron","Ghana","Fertility, reproductive health","only",0.225291607396871
"level","child_iron","Malawi","Fertility, reproductive health","drop",-0.0291062185609098
"level","child_iron","Malawi","Fertility, reproductive health","only",-0.161788291900561
"level","child_iron","SierraLeone","Fertility, reproductive health","drop",0.235164835164835
"level","child_iron","SierraLeone","Fertility, reproductive health","only",0.292307692307692
"level","child_iron","Gambia","Food fortification and supplementation","drop",0.51412680756396
"level","child_iron","Gambia","Food fortification and supplementation","only",-0.00333704115684093
"level","child_iron","Ghana","Food fortification and supplementation","drop",0.568108108108108
"level","child_iron","Ghana","Food fortification and supplementation","only",0.294537695590327
"level","child_iron","Malawi","Food fortification and supplementation","drop",-0.0294160530728293
"level","child_iron","Malawi","Food fortification and supplementation","only",0.0774768535394036
"level","child_iron","SierraLeone","Food fortification and supplementation","drop",0.27032967032967
"level","child_iron","SierraLeone","Food fortification and supplementation","only",-0.103296703296703
"level","child_iron","Gambia","Food prices and supply","drop",0.511902113459399
"level","child_iron","Gambia","Food prices and supply","only",0.180422691879867
"level","child_iron","Ghana","Food prices and supply","drop",0.561052631578947
"level","child_iron","Ghana","Food prices and supply","only",0.315106685633001
"level","child_iron","Malawi","Food prices and supply","drop",-0.0353393599183495
"level","child_iron","Malawi","Food prices and supply","only",-0.0088758474885179
"level","child_iron","SierraLeone","Food prices and supply","drop",0.23956043956044
"level","child_iron","SierraLeone","Food prices and supply","only",-0.107692307692308
"level","child_iron","Gambia","Healthcare access","drop",0.529254727474972
"level","child_iron","Gambia","Healthcare access","only",-0.513681868743048
"level","child_iron","Ghana","Healthcare access","drop",0.573428165007112
"level","child_iron","Ghana","Healthcare access","only",-0.125092460881935
"level","child_iron","Malawi","Healthcare access","drop",-0.0224538893344026
"level","child_iron","Malawi","Healthcare access","only",-0.2033972442954
"level","child_iron","SierraLeone","Healthcare access","drop",0.204395604395604
"level","child_iron","SierraLeone","Healthcare access","only",0.6
"level","child_iron","Gambia","Helminth burden and control","drop",0.518131256952169
"level","child_iron","Gambia","Helminth burden and control","only",-0.152489352782832
"level","child_iron","Ghana","Helminth burden and control","drop",0.567795163584637
"level","child_iron","Ghana","Helminth burden and control","only",-0.100232024124805
"level","child_iron","Malawi","Helminth burden and control","drop",-0.0329153605015674
"level","child_iron","Malawi","Helminth burden and control","only",-0.0884040779451215
"level","child_iron","SierraLeone","Helminth burden and control","drop",0.208791208791209
"level","child_iron","SierraLeone","Helminth burden and control","only",-0.0857142857142857
"level","child_iron","Gambia","Household assets and characteristics","drop",0.518131256952169
"level","child_iron","Gambia","Household assets and characteristics","only",0.179977753058954
"level","child_iron","Ghana","Household assets and characteristics","drop",0.572660028449502
"level","child_iron","Ghana","Household assets and characteristics","only",-0.249786628733997
"level","child_iron","Malawi","Household assets and characteristics","drop",0.00606911132171758
"level","child_iron","Malawi","Household assets and characteristics","only",-0.215262083545965
"level","child_iron","SierraLeone","Household assets and characteristics","drop",0.287912087912088
"level","child_iron","SierraLeone","Household assets and characteristics","only",0.112087912087912
"level","child_iron","Gambia","Infant and child morbidity/mortality","drop",0.529699666295884
"level","child_iron","Gambia","Infant and child morbidity/mortality","only",0.0269187986651835
"level","child_iron","Ghana","Infant and child morbidity/mortality","drop",0.559715504978663
"level","child_iron","Ghana","Infant and child morbidity/mortality","only",-0.0507254623044097
"level","child_iron","Malawi","Infant and child morbidity/mortality","drop",-0.0437413428592258
"level","child_iron","Malawi","Infant and child morbidity/mortality","only",-0.0478056426332288
"level","child_iron","SierraLeone","Infant and child morbidity/mortality","drop",0.23956043956044
"level","child_iron","SierraLeone","Infant and child morbidity/mortality","only",-0.252747252747253
"level","child_iron","Gambia","Livestock density","drop",0.482536151279199
"level","child_iron","Gambia","Livestock density","only",0.445161290322581
"level","child_iron","Ghana","Livestock density","drop",0.572859174964438
"level","child_iron","Ghana","Livestock density","only",0.383072546230441
"level","child_iron","Malawi","Livestock density","drop",-0.0304731355252606
"level","child_iron","Malawi","Livestock density","only",0.00380914194065758
"level","child_iron","SierraLeone","Livestock density","drop",0.213186813186813
"level","child_iron","SierraLeone","Livestock density","only",0.542857142857143
"level","child_iron","Gambia","Malaria","drop",0.519466073414905
"level","child_iron","Gambia","Malaria","only",-0.123025583982202
"level","child_iron","Ghana","Malaria","drop",0.570241820768136
"level","child_iron","Ghana","Malaria","only",-0.366116642958748
"level","child_iron","Malawi","Malaria","drop",-0.0315302179776919
"level","child_iron","Malawi","Malaria","only",-0.0747794707297514
"level","child_iron","SierraLeone","Malaria","drop",0.208791208791209
"level","child_iron","SierraLeone","Malaria","only",0.116483516483516
"level","child_iron","Gambia","Malaria incidence and treatment","drop",0.507452725250278
"level","child_iron","Gambia","Malaria incidence and treatment","only",0.299666295884316
"level","child_iron","Ghana","Malaria incidence and treatment","drop",0.557439544807966
"level","child_iron","Ghana","Malaria incidence and treatment","only",0.294651493598862
"level","child_iron","Malawi","Malaria incidence and treatment","drop",-0.0466756579426988
"level","child_iron","Malawi","Malaria incidence and treatment","only",0.275661587810746
"level","child_iron","SierraLeone","Malaria incidence and treatment","drop",0.296703296703297
"level","child_iron","SierraLeone","Malaria incidence and treatment","only",-0.287912087912088
"level","child_iron","Gambia","Nutrition status (MODELLED SURFACE)","drop",0.498998887652948
"level","child_iron","Gambia","Nutrition status (MODELLED SURFACE)","only",0.443826473859844
"level","child_iron","Ghana","Nutrition status (MODELLED SURFACE)","drop",0.567396870554765
"level","child_iron","Ghana","Nutrition status (MODELLED SURFACE)","only",-0.193086770981508
"level","child_iron","Malawi","Nutrition status (MODELLED SURFACE)","drop",-0.0173507326674929
"level","child_iron","Malawi","Nutrition status (MODELLED SURFACE)","only",-0.170500109353357
"level","child_iron","SierraLeone","Nutrition status (MODELLED SURFACE)","drop",0.248351648351648
"level","child_iron","SierraLeone","Nutrition status (MODELLED SURFACE)","only",-0.393406593406593
"level","child_iron","Gambia","Ruralness, population density, built environment","drop",0.518131256952169
"level","child_iron","Gambia","Ruralness, population density, built environment","only",0.402002224694105
"level","child_iron","Ghana","Ruralness, population density, built environment","drop",0.564011379800853
"level","child_iron","Ghana","Ruralness, population density, built environment","only",0.145689900426743
"level","child_iron","Malawi","Ruralness, population density, built environment","drop",-0.0233651673106364
"level","child_iron","Malawi","Ruralness, population density, built environment","only",-0.146405919661734
"level","child_iron","SierraLeone","Ruralness, population density, built environment","drop",0.217582417582418
"level","child_iron","SierraLeone","Ruralness, population density, built environment","only",0.226373626373626
"level","child_iron","Gambia","Satellite embedding","drop",0.54972191323693
"level","child_iron","Gambia","Satellite embedding","only",0.19377085650723
"level","child_iron","Ghana","Satellite embedding","drop",0.551009957325747
"level","child_iron","Ghana","Satellite embedding","only",0.520312944523471
"level","child_iron","Malawi","Satellite embedding","drop",-0.0434315083473063
"level","child_iron","Malawi","Satellite embedding","only",0.146023182911715
"level","child_iron","SierraLeone","Satellite embedding","drop",0.292307692307692
"level","child_iron","SierraLeone","Satellite embedding","only",0.362637362637363
"level","child_iron","Gambia","Soil characteristics","drop",0.47230255839822
"level","child_iron","Gambia","Soil characteristics","only",0.527030033370412
"level","child_iron","Ghana","Soil characteristics","drop",0.560597439544808
"level","child_iron","Ghana","Soil characteristics","only",0.518179231863442
"level","child_iron","Malawi","Soil characteristics","drop",-0.0710796821462419
"level","child_iron","Malawi","Soil characteristics","only",0.231938470511045
"level","child_iron","SierraLeone","Soil characteristics","drop",0.226373626373626
"level","child_iron","SierraLeone","Soil characteristics","only",0.406593406593407
"level","child_iron","Gambia","Water and coast proximity","drop",0.515906562847608
"level","child_iron","Gambia","Water and coast proximity","only",0.203114571746385
"level","child_iron","Ghana","Water and coast proximity","drop",0.563044096728307
"level","child_iron","Ghana","Water and coast proximity","only",0.422019914651494
"level","child_iron","Malawi","Water and coast proximity","drop",-0.03728949478749
"level","child_iron","Malawi","Water and coast proximity","only",0.0285776773346942
"level","child_iron","SierraLeone","Water and coast proximity","drop",0.221978021978022
"level","child_iron","SierraLeone","Water and coast proximity","only",0.468131868131868
"level","child_iron","Gambia","Water and sanitation","drop",0.516351501668521
"level","child_iron","Gambia","Water and sanitation","only",0.180422691879867
"level","child_iron","Ghana","Water and sanitation","drop",0.557837837837838
"level","child_iron","Ghana","Water and sanitation","only",0.00233285917496444
"level","child_iron","Malawi","Water and sanitation","drop",-0.0317853758110374
"level","child_iron","Malawi","Water and sanitation","only",-0.222716337391558
"level","child_iron","SierraLeone","Water and sanitation","drop",0.217582417582418
"level","child_iron","SierraLeone","Water and sanitation","only",0.12967032967033
"level","women_iron","Gambia","ALL","full",0.284093437152392
"level","women_iron","Ghana","ALL","full",0.295590327169275
"level","women_iron","Malawi","ALL","full",0.260734854560035
"level","women_iron","SierraLeone","ALL","full",0.00659340659340659
"level","women_iron","Gambia","Adult nutrition","drop",0.310789766407119
"level","women_iron","Gambia","Adult nutrition","only",-0.323248053392658
"level","women_iron","Ghana","Adult nutrition","drop",0.305064011379801
"level","women_iron","Ghana","Adult nutrition","only",0.128534850640114
"level","women_iron","Malawi","Adult nutrition","drop",0.276445286870307
"level","women_iron","Malawi","Adult nutrition","only",-0.0454727710140701
"level","women_iron","SierraLeone","Adult nutrition","drop",0.00659340659340659
"level","women_iron","SierraLeone","Adult nutrition","only",0.226373626373626
"level","women_iron","Gambia","Agricultural production, land use","drop",0.212458286985539
"level","women_iron","Gambia","Agricultural production, land use","only",0.343715239154616
"level","women_iron","Ghana","Agricultural production, land use","drop",0.292119487908962
"level","women_iron","Ghana","Agricultural production, land use","only",0.268108108108108
"level","women_iron","Malawi","Agricultural production, land use","drop",0.260534373405264
"level","women_iron","Malawi","Agricultural production, land use","only",-0.00643362251221112
"level","women_iron","SierraLeone","Agricultural production, land use","drop",-0.0373626373626374
"level","women_iron","SierraLeone","Agricultural production, land use","only",0.283516483516484
"level","women_iron","Gambia","Built environment","drop",0.361512791991101
"level","women_iron","Gambia","Built environment","only",-0.41357063403782
"level","women_iron","Ghana","Built environment","drop",0.304011379800853
"level","women_iron","Ghana","Built environment","only",0.136330014224751
"level","women_iron","Malawi","Built environment","drop",0.268025078369906
"level","women_iron","Malawi","Built environment","only",-0.0517788146096085
"level","women_iron","SierraLeone","Built environment","drop",0.0725274725274725
"level","women_iron","SierraLeone","Built environment","only",-0.296703296703297
"level","women_iron","Gambia","Climate and weather","drop",0.163959955506118
"level","women_iron","Gambia","Climate and weather","only",0.672080088987764
"level","women_iron","Ghana","Climate and weather","drop",0.272859174964438
"level","women_iron","Ghana","Climate and weather","only",0.35302987197724
"level","women_iron","Malawi","Climate and weather","drop",0.292866516002041
"level","women_iron","Malawi","Climate and weather","only",0.0900342640519064
"level","women_iron","SierraLeone","Climate and weather","drop",0.0197802197802198
"level","women_iron","SierraLeone","Climate and weather","only",-0.0857142857142857
"level","women_iron","Gambia","Dietary diversity","drop",0.277864293659622
"level","women_iron","Gambia","Dietary diversity","only",0.260066740823137
"level","women_iron","Ghana","Dietary diversity","drop",0.320426742532006
"level","women_iron","Ghana","Dietary diversity","only",0.0709530583214794
"level","women_iron","Malawi","Dietary diversity","drop",0.275005467667857
"level","women_iron","Malawi","Dietary diversity","only",-0.021415032441496
"level","women_iron","SierraLeone","Dietary diversity","drop",0.00659340659340659
"level","women_iron","SierraLeone","Dietary diversity","only",0.0901098901098901
"level","women_iron","Gambia","Ecosystem productivity/greenness","drop",0.305895439377086
"level","women_iron","Gambia","Ecosystem productivity/greenness","only",0.0763070077864294
"level","women_iron","Ghana","Ecosystem productivity/greenness","drop",0.340256045519203
"level","women_iron","Ghana","Ecosystem productivity/greenness","only",-0.335903271692745
"level","women_iron","Malawi","Ecosystem productivity/greenness","drop",0.262776117226799
"level","women_iron","Malawi","Ecosystem productivity/greenness","only",-0.0749070496464241
"level","women_iron","SierraLeone","Ecosystem productivity/greenness","drop",0.0417582417582418
"level","women_iron","SierraLeone","Ecosystem productivity/greenness","only",-0.327472527472527
"level","women_iron","Gambia","Education, employment, SES","drop",0.318798665183537
"level","women_iron","Gambia","Education, employment, SES","only",-0.434927697441602
"level","women_iron","Ghana","Education, employment, SES","drop",0.291522048364154
"level","women_iron","Ghana","Education, employment, SES","only",0.188193456614509
"level","women_iron","Malawi","Education, employment, SES","drop",0.250893052416709
"level","women_iron","Malawi","Education, employment, SES","only",0.236294379237443
"level","women_iron","SierraLeone","Education, employment, SES","drop",0.0505494505494506
"level","women_iron","SierraLeone","Education, employment, SES","only",-0.0461538461538462
"level","women_iron","Gambia","Fertility, reproductive health","drop",0.332146829810901
"level","women_iron","Gambia","Fertility, reproductive health","only",-0.0883203559510567
"level","women_iron","Ghana","Fertility, reproductive health","drop",0.292432432432432
"level","women_iron","Ghana","Fertility, reproductive health","only",0.249843527738265
"level","women_iron","Malawi","Fertility, reproductive health","drop",0.230152365677626
"level","women_iron","Malawi","Fertility, reproductive health","only",0.209612160093315
"level","women_iron","SierraLeone","Fertility, reproductive health","drop",-0.0901098901098901
"level","women_iron","SierraLeone","Fertility, reproductive health","only",0.120879120879121
"level","women_iron","Gambia","Food fortification and supplementation","drop",0.292992213570634
"level","women_iron","Gambia","Food fortification and supplementation","only",-0.00244716351501669
"level","women_iron","Ghana","Food fortification and supplementation","drop",0.300426742532006
"level","women_iron","Ghana","Food fortification and supplementation","only",0.20221906116643
"level","women_iron","Malawi","Food fortification and supplementation","drop",0.261463876941022
"level","women_iron","Malawi","Food fortification and supplementation","only",0.132317562149158
"level","women_iron","SierraLeone","Food fortification and supplementation","drop",0.00659340659340659
"level","women_iron","SierraLeone","Food fortification and supplementation","only",-0.134065934065934
"level","women_iron","Gambia","Food prices and supply","drop",0.286763070077864
"level","women_iron","Gambia","Food prices and supply","only",-0.0420467185761958
"level","women_iron","Ghana","Food prices and supply","drop",0.290128022759602
"level","women_iron","Ghana","Food prices and supply","only",0.0462019914651494
"level","women_iron","Malawi","Food prices and supply","drop",0.264744477655464
"level","women_iron","Malawi","Food prices and supply","only",-0.00317124735729387
"level","women_iron","SierraLeone","Food prices and supply","drop",0.00659340659340659
"level","women_iron","SierraLeone","Food prices and supply","only",0.0813186813186813
"level","women_iron","Gambia","Healthcare access","drop",0.331701890989989
"level","women_iron","Gambia","Healthcare access","only",-0.551501668520578
"level","women_iron","Ghana","Healthcare access","drop",0.292916073968706
"level","women_iron","Ghana","Healthcare access","only",0.0380369843527738
"level","women_iron","Malawi","Healthcare access","drop",0.269009258584238
"level","women_iron","Malawi","Healthcare access","only",-0.16073120944813
"level","women_iron","SierraLeone","Healthcare access","drop",0.0153846153846154
"level","women_iron","SierraLeone","Healthcare access","only",0.336263736263736
"level","women_iron","Gambia","Helminth burden and control","drop",0.289877641824249
"level","women_iron","Gambia","Helminth burden and control","only",-0.0608168679720387
"level","women_iron","Ghana","Helminth burden and control","drop",0.301564722617354
"level","women_iron","Ghana","Helminth burden and control","only",-0.190130556412829
"level","women_iron","Malawi","Helminth burden and control","drop",0.267642341619888
"level","women_iron","Malawi","Helminth burden and control","only",-0.0853666699843574
"level","women_iron","SierraLeone","Helminth burden and control","drop",0.00659340659340659
"level","women_iron","SierraLeone","Helminth burden and control","only",-0.173626373626374
"level","women_iron","Gambia","Household assets and characteristics","drop",0.334816462736374
"level","women_iron","Gambia","Household assets and characteristics","only",-0.458954393770857
"level","women_iron","Ghana","Household assets and characteristics","drop",0.310440967283073
"level","women_iron","Ghana","Household assets and characteristics","only",-0.0871408250355619
"level","women_iron","Malawi","Household assets and characteristics","drop",0.282095210322957
"level","women_iron","Malawi","Household assets and characteristics","only",-0.0168404170008019
"level","women_iron","SierraLeone","Household assets and characteristics","drop",-0.0285714285714286
"level","women_iron","SierraLeone","Household assets and characteristics","only",-0.0593406593406593
"level","women_iron","Gambia","Infant and child morbidity/mortality","drop",0.374416017797553
"level","women_iron","Gambia","Infant and child morbidity/mortality","only",-0.138153503893215
"level","women_iron","Ghana","Infant and child morbidity/mortality","drop",0.26076813655761
"level","women_iron","Ghana","Infant and child morbidity/mortality","only",0.123499288762447
"level","women_iron","Malawi","Infant and child morbidity/mortality","drop",0.253371728512065
"level","women_iron","Malawi","Infant and child morbidity/mortality","only",0.171538966246264
"level","women_iron","SierraLeone","Infant and child morbidity/mortality","drop",-0.010989010989011
"level","women_iron","SierraLeone","Infant and child morbidity/mortality","only",-0.279120879120879
"level","women_iron","Gambia","Livestock density","drop",0.224916573971079
"level","women_iron","Gambia","Livestock density","only",0.574638487208009
"level","women_iron","Ghana","Livestock density","drop",0.289359886201991
"level","women_iron","Ghana","Livestock density","only",0.239886201991465
"level","women_iron","Malawi","Livestock density","drop",0.258966975286141
"level","women_iron","Malawi","Livestock density","only",0.0825071079682146
"level","women_iron","SierraLeone","Livestock density","drop",-0.0373626373626374
"level","women_iron","SierraLeone","Livestock density","only",0.257142857142857
"level","women_iron","Gambia","Malaria","drop",0.276529477196885
"level","women_iron","Gambia","Malaria","only",-0.12035595105673
"level","women_iron","Ghana","Malaria","drop",0.299431009957326
"level","women_iron","Ghana","Malaria","only",-0.326998577524893
"level","women_iron","Malawi","Malaria","drop",0.263669169643508
"level","women_iron","Malawi","Malaria","only",-0.0567543923598454
"level","women_iron","SierraLeone","Malaria","drop",0.00659340659340659
"level","women_iron","SierraLeone","Malaria","only",0.0637362637362637
"level","women_iron","Gambia","Malaria incidence and treatment","drop",0.225361512791991
"level","women_iron","Gambia","Malaria incidence and treatment","only",0.616462736373749
"level","women_iron","Ghana","Malaria incidence and treatment","drop",0.258406827880512
"level","women_iron","Ghana","Malaria incidence and treatment","only",0.317610241820768
"level","women_iron","Malawi","Malaria incidence and treatment","drop",0.222625209593934
"level","women_iron","Malawi","Malaria incidence and treatment","only",0.0536195961216009
"level","women_iron","SierraLeone","Malaria incidence and treatment","drop",0.032967032967033
"level","women_iron","SierraLeone","Malaria incidence and treatment","only",0.428571428571429
"level","women_iron","Gambia","Nutrition status (MODELLED SURFACE)","drop",0.238709677419355
"level","women_iron","Gambia","Nutrition status (MODELLED SURFACE)","only",0.643159065628476
"level","women_iron","Ghana","Nutrition status (MODELLED SURFACE)","drop",0.266714082503556
"level","women_iron","Ghana","Nutrition status (MODELLED SURFACE)","only",0.399886201991465
"level","women_iron","Malawi","Nutrition status (MODELLED SURFACE)","drop",0.255558795655027
"level","women_iron","Malawi","Nutrition status (MODELLED SURFACE)","only",0.15056134723336
"level","women_iron","SierraLeone","Nutrition status (MODELLED SURFACE)","drop",0.0285714285714286
"level","women_iron","SierraLeone","Nutrition status (MODELLED SURFACE)","only",-0.147252747252747
"level","women_iron","Gambia","Ruralness, population density, built environment","drop",0.323692992213571
"level","women_iron","Gambia","Ruralness, population density, built environment","only",-0.491879866518354
"level","women_iron","Ghana","Ruralness, population density, built environment","drop",0.327795163584637
"level","women_iron","Ghana","Ruralness, population density, built environment","only",-0.161251778093883
"level","women_iron","Malawi","Ruralness, population density, built environment","drop",0.260388568929066
"level","women_iron","Malawi","Ruralness, population density, built environment","only",-0.0381643216446745
"level","women_iron","SierraLeone","Ruralness, population density, built environment","drop",0.00659340659340659
"level","women_iron","SierraLeone","Ruralness, population density, built environment","only",0.345054945054945
"level","women_iron","Gambia","Satellite embedding","drop",0.259176863181313
"level","women_iron","Gambia","Satellite embedding","only",0.26273637374861
"level","women_iron","Ghana","Satellite embedding","drop",0.347453769559033
"level","women_iron","Ghana","Satellite embedding","only",0.118378378378378
"level","women_iron","Malawi","Satellite embedding","drop",0.234854560034993
"level","women_iron","Malawi","Satellite embedding","only",0.250054676678574
"level","women_iron","SierraLeone","Satellite embedding","drop",0.125274725274725
"level","women_iron","SierraLeone","Satellite embedding","only",-0.27032967032967
"level","women_iron","Gambia","Soil characteristics","drop",0.12258064516129
"level","women_iron","Gambia","Soil characteristics","only",0.659176863181313
"level","women_iron","Ghana","Soil characteristics","drop",0.295931721194879
"level","women_iron","Ghana","Soil characteristics","only",0.323556187766714
"level","women_iron","Malawi","Soil characteristics","drop",0.204837063497849
"level","women_iron","Malawi","Soil characteristics","only",0.333600641539695
"level","women_iron","SierraLeone","Soil characteristics","drop",-0.0769230769230769
"level","women_iron","SierraLeone","Soil characteristics","only",0.248351648351648
"level","women_iron","Gambia","Water and coast proximity","drop",0.32146829810901
"level","women_iron","Gambia","Water and coast proximity","only",-0.256062291434928
"level","women_iron","Ghana","Water and coast proximity","drop",0.309928876244666
"level","women_iron","Ghana","Water and coast proximity","only",0.0324039829302987
"level","women_iron","Malawi","Water and coast proximity","drop",0.246865203761755
"level","women_iron","Malawi","Water and coast proximity","only",0.1059087263979
"level","women_iron","SierraLeone","Water and coast proximity","drop",0.0417582417582418
"level","women_iron","SierraLeone","Water and coast proximity","only",-0.367032967032967
"level","women_iron","Gambia","Water and sanitation","drop",0.329477196885428
"level","women_iron","Gambia","Water and sanitation","only",-0.42825361512792
"level","women_iron","Ghana","Water and sanitation","drop",0.296073968705548
"level","women_iron","Ghana","Water and sanitation","only",0.281308677098151
"level","women_iron","Malawi","Water and sanitation","drop",0.240340453451921
"level","women_iron","Malawi","Water and sanitation","only",0.13758474885179
"level","women_iron","SierraLeone","Water and sanitation","drop",-0.0241758241758242
"level","women_iron","SierraLeone","Water and sanitation","only",0.0505494505494506
"level","women_folate","Ghana","ALL","full",-0.148221906116643
"level","women_folate","Malawi","ALL","full",-0.110355762921922
"level","women_folate","SierraLeone","ALL","full",0.0813186813186813
"level","women_folate","Ghana","Adult nutrition","drop",-0.153513513513513
"level","women_folate","Ghana","Adult nutrition","only",-0.0792603129445235
"level","women_folate","Malawi","Adult nutrition","drop",-0.0963038565283954
"level","women_folate","Malawi","Adult nutrition","only",-0.10906174819567
"level","women_folate","SierraLeone","Adult nutrition","drop",0.0901098901098901
"level","women_folate","SierraLeone","Adult nutrition","only",-0.112087912087912
"level","women_folate","Ghana","Agricultural production, land use","drop",-0.132005689900427
"level","women_folate","Ghana","Agricultural production, land use","only",-0.281906116642959
"level","women_folate","Malawi","Agricultural production, land use","drop",-0.0961762776117227
"level","women_folate","Malawi","Agricultural production, land use","only",0.0194102208937814
"level","women_folate","SierraLeone","Agricultural production, land use","drop",0.0241758241758242
"level","women_folate","SierraLeone","Agricultural production, land use","only",0.142857142857143
"level","women_folate","Ghana","Built environment","drop",-0.134651493598862
"level","women_folate","Ghana","Built environment","only",-0.22950213371266
"level","women_folate","Malawi","Built environment","drop",-0.11042866516002
"level","women_folate","Malawi","Built environment","only",-0.0335714806444558
"level","women_folate","SierraLeone","Built environment","drop",-0.0505494505494506
"level","women_folate","SierraLeone","Built environment","only",0.410989010989011
"level","women_folate","Ghana","Climate and weather","drop",-0.186458036984353
"level","women_folate","Ghana","Climate and weather","only",0.140682788051209
"level","women_folate","Malawi","Climate and weather","drop",-0.172450244222498
"level","women_folate","Malawi","Climate and weather","only",0.214733542319749
"level","women_folate","SierraLeone","Climate and weather","drop",0.0021978021978022
"level","women_folate","SierraLeone","Climate and weather","only",0.345054945054945
"level","women_folate","Ghana","Dietary diversity","drop",-0.138605974395448
"level","women_folate","Ghana","Dietary diversity","only",-0.143157894736842
"level","women_folate","Malawi","Dietary diversity","drop",-0.101042502004812
"level","women_folate","Malawi","Dietary diversity","only",-0.201465334985784
"level","women_folate","SierraLeone","Dietary diversity","drop",0.0549450549450549
"level","women_folate","SierraLeone","Dietary diversity","only",0.12967032967033
"level","women_folate","Ghana","Ecosystem productivity/greenness","drop",-0.143328591749644
"level","women_folate","Ghana","Ecosystem productivity/greenness","only",0.137069701280228
"level","women_folate","Malawi","Ecosystem productivity/greenness","drop",-0.112032514398192
"level","women_folate","Malawi","Ecosystem productivity/greenness","only",0.11977837719618
"level","women_folate","SierraLeone","Ecosystem productivity/greenness","drop",0.0945054945054945
"level","women_folate","SierraLeone","Ecosystem productivity/greenness","only",-0.0241758241758242
"level","women_folate","Ghana","Education, employment, SES","drop",-0.168477951635846
"level","women_folate","Ghana","Education, employment, SES","only",-0.0414509246088193
"level","women_folate","Malawi","Education, employment, SES","drop",-0.123040752351097
"level","women_folate","Malawi","Education, employment, SES","only",0.0214514835605453
"level","women_folate","SierraLeone","Education, employment, SES","drop",0.032967032967033
"level","women_folate","SierraLeone","Education, employment, SES","only",0.283516483516484
"level","women_folate","Ghana","Fertility, reproductive health","drop",-0.161507823613087
"level","women_folate","Ghana","Fertility, reproductive health","only",-0.0993456614509246
"level","women_folate","Malawi","Fertility, reproductive health","drop",-0.110993657505285
"level","women_folate","Malawi","Fertility, reproductive health","only",-0.010734854560035
"level","women_folate","SierraLeone","Fertility, reproductive health","drop",0.0857142857142857
"level","women_folate","SierraLeone","Fertility, reproductive health","only",-0.292307692307692
"level","women_folate","Ghana","Food fortification and supplementation","drop",-0.139800853485064
"level","women_folate","Ghana","Food fortification and supplementation","only",-0.219431009957326
"level","women_folate","Malawi","Food fortification and supplementation","drop",-0.101826201064373
"level","women_folate","Malawi","Food fortification and supplementation","only",-0.228402711963257
"level","women_folate","SierraLeone","Food fortification and supplementation","drop",0.0901098901098901
"level","women_folate","SierraLeone","Food fortification and supplementation","only",-0.173626373626374
"level","women_folate","Ghana","Food prices and supply","drop",-0.165092460881935
"level","women_folate","Ghana","Food prices and supply","only",0.00145092460881935
"level","women_folate","Malawi","Food prices and supply","drop",-0.108350951374207
