"country","outcome","rep","fold","pick_mse","pick_rank","w_mse_index","w_rank_index","w_mse_mean","w_rank_mean"
"Malawi","child_vitA",3,5,"enet","domain_index",0.185900201641943,0.570388628698721,0.814099798358057,0.429611371301279
"Malawi","child_vitA",3,1,"rf","domain_index",0,0.0173182316404833,0.311692248894536,0
"Malawi","child_vitA",3,4,"mean","rf",0.0484570359654167,0,0.755088576331057,0
"Malawi","child_vitA",3,3,"mean","rf",0.1484274195245,0.402388589378801,0.8515725804755,0.418404279230241
"Malawi","child_vitA",3,2,"mean","domain_index",0.227183243626907,0.434568476866165,0.772816756373093,0.177840293077256
"Malawi","child_vitA",4,1,"mean","domain_index",0.142503889489965,0.0467482645232007,0.688249327113618,0
"Malawi","child_vitA",4,2,"mean","domain_index",0.0799044875196829,0.456173582032121,0.75247703872426,0.401717120289286
"Malawi","child_vitA",4,4,"mean","domain_index",0.0112986323335506,0.495068833391531,0.941335027171796,0.422769224918085
"Malawi","child_vitA",4,3,"enet","domain_index",0.043275202632434,0.467788236278648,0.682256986740423,0.390959619217759
"Malawi","child_vitA",4,5,"rf","domain_index",0,0.326227977744338,0.263014626529704,0.371038983795519
"Malawi","child_vitA",5,2,"mean","domain_index",0.0330266924260357,0.383762394179679,0.966973307573964,0.335166864722682
"Malawi","child_vitA",5,3,"rf","enet",0,0.273406390084056,0.133315760893746,0.313545390840971
"Malawi","child_vitA",5,5,"mean","rf",0,0.399231495258549,0.788698354585601,0.433438336995794
"Malawi","child_vitA",5,1,"rf","rf",0,0.134653977545713,0.0559533511435756,0.33680023522124
"Malawi","child_vitA",5,4,"mean","domain_index",0.158227789061214,0.0321231738255618,0.841772210938786,0
"Malawi","women_vitA",1,1,"mean","domain_index",0,0,1,0
"Malawi","women_vitA",1,3,"mean","domain_index",0.0257060071155231,0,0.974293992884477,0
"Malawi","women_vitA",1,4,"mean","domain_index",0.0258474674367965,0,0.974152532563204,0
"Malawi","women_vitA",1,5,"mean","rf",0,0,1,0
"Malawi","women_vitA",1,2,"mean","domain_index",0,0.00380682654112128,0.998591870135886,0
"Malawi","women_vitA",2,2,"mean","domain_index",0.0170519218241452,0.0044487427466149,0.982948078175855,0
"Malawi","women_vitA",2,3,"mean","rf",0,0,1,0
"Malawi","women_vitA",2,1,"mean","rf",0,0,1,0
"Malawi","women_vitA",2,4,"mean","domain_index",0.0113291003360736,0,0.988670899663926,0
"Malawi","women_vitA",2,5,"mean","domain_index",0,0,1,0
"Malawi","women_vitA",3,5,"mean","domain_index",0.0138388304823332,0,0.986161169517667,0
"Malawi","women_vitA",3,1,"mean","rf",0,0,1,0
"Malawi","women_vitA",3,4,"mean","domain_index",0,0,1,0
"Malawi","women_vitA",3,3,"mean","rf",0,0,1,0
"Malawi","women_vitA",3,2,"mean","domain_index",0,7.06986137447786e-18,1,0
"Malawi","women_vitA",4,1,"domain_index","mean",0,0,0,1.82435183019252e-15
"Malawi","women_vitA",4,2,"mean","rf",0,0,1,0
"Malawi","women_vitA",4,4,"mean","domain_index",0,0,1,0
"Malawi","women_vitA",4,3,"mean","domain_index",0,0,1,0
"Malawi","women_vitA",4,5,"mean","domain_index",0.0592713139386006,0,0.940728686061399,0
"Malawi","women_vitA",5,2,"domain_index","mean",0,0,0,0
"Malawi","women_vitA",5,3,"mean","domain_index",0,0,1,0
"Malawi","women_vitA",5,5,"mean","rf",0,0,1,0
"Malawi","women_vitA",5,1,"mean","domain_index",0,0,1,0
"Malawi","women_vitA",5,4,"mean","rf",0,0,1,0
"Malawi","child_iron",1,1,"enet","enet",0.0833395172197914,0.194227314370127,0,0.0969353303614625
"Malawi","child_iron",1,3,"enet","rf",0.272384491532564,0.391139299675681,0,0.0974987223329071
"Malawi","child_iron",1,4,"rf","rf",0.0599044632037404,0.163422986790065,0.337345761329256,0.252179936393013
"Malawi","child_iron",1,5,"enet","enet",0,0,0,0.107258068467371
"Malawi","child_iron",1,2,"enet","enet",0.123098571284497,0.398335936034509,0,0.142846977344436
"Malawi","child_iron",2,2,"enet","enet",0.0960134367358765,0.104472136306748,0,0.212542074932796
"Malawi","child_iron",2,3,"enet","domain_index",0.101140776005446,0.508172156285451,0,0.221894814126691
"Malawi","child_iron",2,1,"enet","domain_index",0.21001922794667,0.397035485763642,0.359477229306189,0.121038863870142
"Malawi","child_iron",2,4,"enet","enet",0,0.0314242700627349,0,0.16833579862042
"Malawi","child_iron",2,5,"enet","enet",0.0146409956414544,0.116381530264043,0,0.223476685433949
"Malawi","child_iron",3,5,"enet","enet",0.0480377460830862,0.345971598499003,0.435399206929961,0.137974347783613
"Malawi","child_iron",3,1,"enet","enet",0.17442356354069,0.101170998298518,0,0.181184593543461
"Malawi","child_iron",3,4,"enet","rf",0.113565209908992,0.22189984560022,0.146566819431665,0.291155499599923
"Malawi","child_iron",3,3,"rf","domain_index",0.279638501576066,0.793671997791191,0.549029340820568,0.0597089330194143
"Malawi","child_iron",3,2,"enet","enet",0,0.163923982563082,0,0.200335431874684
"Malawi","child_iron",4,1,"enet","enet",0.0742864526004186,0.441466271388248,0,0.122464232846534
"Malawi","child_iron",4,2,"enet","enet",0,0.158432417328397,0,0.17202661620619
"Malawi","child_iron",4,4,"mean","domain_index",0.32099042926894,0.688727221303874,0.67900957073106,0.137361749195384
"Malawi","child_iron",4,3,"enet","domain_index",0.0402339166032451,0.329099405617543,0.0258497157856767,0.119859093159449
"Malawi","child_iron",4,5,"enet","enet",0.132143128849113,0.386772939710246,0,0.153311758874228
"Malawi","child_iron",5,2,"enet","domain_index",0.187981743757957,0.59783677395325,0.260755280384506,0.131568740458002
"Malawi","child_iron",5,3,"enet","domain_index",0.21867255480727,0.531426929914543,0.228580859734247,0.166089104504056
"Malawi","child_iron",5,5,"enet","enet",0,0.0790812647645101,0,0.156653494417306
"Malawi","child_iron",5,1,"rf","rf",0,0.117718315373227,0,0.209543356264976
"Malawi","child_iron",5,4,"mean","domain_index",0.214025826994882,0.707056999784552,0.785974173005118,0.148179872823112
"Malawi","women_iron",1,1,"mean","domain_index",0.261728868582123,0.763151744006636,0,0
"Malawi","women_iron",1,3,"mean","domain_index",0.00155733322993016,0.483718721761224,0.99844266677007,0.434504152307067
"Malawi","women_iron",1,4,"mean","domain_index",0.12222906578665,0.692140512502937,0.87777093421335,0.0956922409387629
"Malawi","women_iron",1,5,"mean","domain_index",0.188345226186344,0.534363280246697,0.811654773813657,0.30780906844244
"Malawi","women_iron",1,2,"mean","domain_index",0.173727337577056,0.259050086514211,0.826272662422944,0.301665718040784
"Malawi","women_iron",2,2,"mean","domain_index",0.102899543704299,0.541124667475543,0.897100456295701,0.263871151026584
"Malawi","women_iron",2,3,"mean","domain_index",0.127216407874675,0.32381628728117,0,0
"Malawi","women_iron",2,1,"mean","domain_index",0.139852335523736,0.615735965985943,0.860147664476264,0.384264034014057
"Malawi","women_iron",2,4,"enet","domain_index",0.0664798759482131,0.657469210101792,0.0833170550084309,0.257545691503761
"Malawi","women_iron",2,5,"rf","rf",0.215027309947881,0.466065528477266,0.682524640110015,0.285766799481094
"Malawi","women_iron",3,5,"mean","domain_index",0.0272018059561235,0.444824526153629,0.972798194043876,0.334022142952862
"Malawi","women_iron",3,1,"mean","domain_index",0.21005137096338,0.649464487552222,0.78994862903662,0.315634392074577
"Malawi","women_iron",3,4,"mean","domain_index",0.239597601011804,0.6296784831608,0.760402398988196,0.3703215168392
"Malawi","women_iron",3,3,"rf","rf",0.0972633219624438,0.499822258314204,0.276943315155994,0.182701149408995
"Malawi","women_iron",3,2,"mean","domain_index",0.0457451239824162,0.517661732365077,0.954254876017584,0.195024075343928
"Malawi","women_iron",4,1,"enet","domain_index",0.101930151892859,0.584218103100046,0.898069848107141,0.197862890041951
"Malawi","women_iron",4,2,"mean","domain_index",0.320135524761778,0.696346698508716,0.679864475238222,0.303653301491284
"Malawi","women_iron",4,4,"mean","domain_index",0.176320266568655,0.64148993540577,0.823679733431345,0.35851006459423
"Malawi","women_iron",4,3,"mean","domain_index",0.290526544954521,0.697696653253153,0.709473455045479,0.217277068676791
"Malawi","women_iron",4,5,"mean","domain_index",0.176942755468799,0.531792209293304,0.823057244531201,0.193325397280896
"Malawi","women_iron",5,2,"mean","domain_index",0.214266512259007,0.642131769539377,0.785733487740993,0.355465967989132
"Malawi","women_iron",5,3,"mean","domain_index",0.153816405410525,0.670356427559386,0.846183594589475,0
"Malawi","women_iron",5,5,"mean","domain_index",0.242750262727936,0.651324054753708,0.757249737272064,0.348675945246292
"Malawi","women_iron",5,1,"mean","domain_index",0.149235702578616,0.619956772993322,0.850764297421384,0.380043227006678
"Malawi","women_iron",5,4,"mean","domain_index",0.209054550867756,0.672290609478409,0.790945449132244,0.327709390521591
"Malawi","women_folate",1,1,"rf","domain_index",0.256654912775647,0.575900628148421,0.248066684284938,0.0515056910240642
"Malawi","women_folate",1,3,"rf","rf",0,0,0,0.110624997736512
"Malawi","women_folate",1,4,"rf","domain_index",0.353378286280477,0.78720586102737,0.646621713719523,0.0931869267236516
"Malawi","women_folate",1,5,"rf","rf",0.199735032336945,0.289579439788535,0,0.0460187198006114
"Malawi","women_folate",1,2,"rf","domain_index",0.486755853826981,0.796979051188048,0.513244146173019,0.203020948811952
"Malawi","women_folate",2,2,"rf","domain_index",0.367202702983323,0.629051763326824,0.632797297016677,0.288999285128827
"Malawi","women_folate",2,3,"rf","rf",0.0505267107664926,0.518933905695345,0,0.100915767840154
"Malawi","women_folate",2,1,"rf","rf",0.0473940985064607,0,0,0.205327880330114
"Malawi","women_folate",2,4,"rf","rf",0.0728450587366395,0.327588567426119,0.115585717434727,0.166186960186826
"Malawi","women_folate",2,5,"enet","domain_index",0.163604036304051,0.485261338122559,0.209325563618342,0.197066025584308
"Malawi","women_folate",3,5,"enet","domain_index",0.216542831633486,0.300428258800201,0.477031808756106,0.299766580791737
"Malawi","women_folate",3,1,"rf","rf",0.071268720941884,0.135691791502784,0.100480034496364,0.166309793084039
"Malawi","women_folate",3,4,"rf","enet",0.0181957177883462,0.401356928397236,0,0.175519557653934
"Malawi","women_folate",3,3,"rf","rf",0,0.169839696802957,0,0.226133503965183
"Malawi","women_folate",3,2,"enet","domain_index",0.410977131888513,0.573523844829264,0.472442582037108,0.205373936526437
"Malawi","women_folate",4,1,"rf","rf",0.0240237668263429,0.419737773209725,0,0
"Malawi","women_folate",4,2,"rf","rf",0.164130009749492,0.144948344825407,0.180944335301868,0.118240908378081
"Malawi","women_folate",4,4,"rf","domain_index",0.37655904641621,0.630708177404884,0.552849272349233,0.173640066384735
"Malawi","women_folate",4,3,"rf","domain_index",0.44734554551965,0.642490686925547,0.55265445448035,0.14963187926554
"Malawi","women_folate",4,5,"enet","enet",0.015375604632847,0.324040358388154,0.0827976728263524,0.101191419371199
"Malawi","women_folate",5,2,"rf","domain_index",0.429407518588489,0.593121028465304,0.485538210606506,0.13260009842704
"Malawi","women_folate",5,3,"enet","enet",0.0766065549291681,0.185716684415547,0,0.0686316291448669
"Malawi","women_folate",5,5,"rf","rf",0.177410874053468,0.372722406850525,0,0.0672858322752777
"Malawi","women_folate",5,1,"rf","domain_index",0.352241709246594,0.736104848414763,0.549206867944948,0.151196541728308
"Malawi","women_folate",5,4,"enet","enet",0.0446111667632549,0.0625869874551164,0,0.114115128100383
"Malawi","women_b12",1,1,"rf","domain_index",0.379340760666796,0.666322519350221,0.186974836093188,0
"Malawi","women_b12",1,3,"rf","domain_index",0.560264097504464,0.846696177275344,0.39578983671214,0.153303822724656
"Malawi","women_b12",1,4,"enet","enet",0.047369361495562,0.27794942880403,0,0.098767861512214
"Malawi","women_b12",1,5,"rf","rf",0.142716336785201,0.3517085061267,0,0.145273519326177
"Malawi","women_b12",1,2,"rf","rf",0.0204051760841831,0.343673216746394,0.0860422213867027,0.169030992231533
"Malawi","women_b12",2,2,"rf","domain_index",0.240343536024268,0.662728709524783,0,0.0524883678784979
"Malawi","women_b12",2,3,"enet","domain_index",0.351117780227168,0.634610199815434,0,0.128353043700266
"Malawi","women_b12",2,1,"enet","enet",0.114084614716844,0.211410251331265,0,0.112788522954823
"Malawi","women_b12",2,4,"rf","domain_index",0.152324809752236,0.50750994557757,0,0.10521214327499
"Malawi","women_b12",2,5,"rf","domain_index",0.231552312614672,0.587648626922529,0,0.0863035587769889
"Malawi","women_b12",3,5,"rf","domain_index",0.234577427072058,0.509631544842706,0.0438877660926712,0.166031487227736
"Malawi","women_b12",3,1,"rf","domain_index",0.156675760384015,0.541123858680834,0,0.0516488360655931
"Malawi","women_b12",3,4,"rf","rf",0.0380932021454394,0.329599716268499,0,0
"Malawi","women_b12",3,3,"rf","domain_index",0.456275381586768,0.793425100743322,0.375502510901476,0.206574899256678
"Malawi","women_b12",3,2,"rf","rf",0.129740904265955,0.211450462328569,0,0.0679135209999081
"Malawi","women_b12",4,1,"rf","rf",0.123920217124106,0.325168748273021,0,0.152170988592247
"Malawi","women_b12",4,2,"rf","domain_index",0.392282925539343,0.858202438498459,0.192062613071273,0.137628035892853
"Malawi","women_b12",4,4,"enet","enet",0.191458108739352,0.307565849567873,0.221762283185286,0.156237038001775
"Malawi","women_b12",4,3,"rf","domain_index",0.128337143136437,0.483261674797911,0,0.140117887134579
"Malawi","women_b12",4,5,"rf","rf",0,0.359227827852698,0,0.103758859985857
"Malawi","women_b12",5,2,"rf","rf",0.147208877273748,0.177555081664674,0,0.235328683523958
"Malawi","women_b12",5,3,"rf","domain_index",0,0.500484849883894,0,0.0763251833607887
"Malawi","women_b12",5,5,"rf","rf",0.113641757817488,0.347324387266322,0,0.0730923025148617
"Malawi","women_b12",5,1,"rf","rf",0.075079120943111,0.215068857907464,0,0.226072370449325
"Malawi","women_b12",5,4,"rf","domain_index",0.0964423157480669,0.510656319168666,0,0.193870961461413
"Malawi","child_zinc",1,1,"mean","rf",0,0.154385250656328,1,0
"Malawi","child_zinc",1,3,"mean","mean",0,0.194129548965485,1,0.487942206654365
"Malawi","child_zinc",1,4,"enet","domain_index",0,0.620227093084471,0,0.362882639955483
"Malawi","child_zinc",1,5,"mean","domain_index",0.264903745059861,0.705486476041091,0.735096254940139,0.294513523958909
"Malawi","child_zinc",1,2,"rf","domain_index",0.152422860780332,0.287001588500436,0.631780630471385,0.312955500271369
"Malawi","child_zinc",2,2,"mean","rf",0,0.36929946484065,0,0.244589085830829
"Malawi","child_zinc",2,3,"mean","domain_index",0,0.483468363118721,1,0.340799608740091
"Malawi","child_zinc",2,1,"rf","rf",0,0.371512761289743,0,0.1449547449061
"Malawi","child_zinc",2,4,"enet","rf",0,0.23514720477294,0,0.285238145073439
"Malawi","child_zinc",2,5,"mean","domain_index",0.0325007420181752,0.514068339991771,0.783490297743969,0.427336579977505
"Malawi","child_zinc",3,5,"mean","mean",0,0.325622915632035,1,0.541861628948949
"Malawi","child_zinc",3,1,"mean","rf",0,0.186248740084431,1,0
"Malawi","child_zinc",3,4,"enet","rf",0,0.196172922548975,0,0.209722569362011
"Malawi","child_zinc",3,3,"mean","domain_index",0.0912665043648608,0.605845645074449,0.908733495635139,0
"Malawi","child_zinc",3,2,"mean","mean",0,0.0640237953770794,1,0.556867281904896
"Malawi","child_zinc",4,1,"mean","domain_index",0.169303144392605,0.743147889701322,0.830696855607395,0
"Malawi","child_zinc",4,2,"mean","rf",0,0.169107924266459,1,0.389387589762796
"Malawi","child_zinc",4,4,"mean","rf",0.088442949773755,0.36037694787248,0.730345034695711,0.236582195136148
"Malawi","child_zinc",4,3,"mean","domain_index",0.00421028527333065,0.574851988305426,0.993519727100115,0
"Malawi","child_zinc",4,5,"mean","domain_index",0,0.509274670519421,1,0
"Malawi","child_zinc",5,2,"mean","domain_index",0,0.694105876136487,0,0.305894123863513
"Malawi","child_zinc",5,3,"enet","domain_index",0.0627130221679774,0.434285776049141,0.132522687510418,0.318146132339492
"Malawi","child_zinc",5,5,"mean","domain_index",0,0.395990609541826,0.487936951006308,0.439011500204102
"Malawi","child_zinc",5,1,"mean","mean",0,0.139388931056976,0,0.554067796159251
"Malawi","child_zinc",5,4,"mean","rf",0,0.422648168093053,1,0.473886396788024
"Malawi","women_zinc",1,1,"mean","rf",0,0.374736285077066,0.622238690219453,0.216449994830041
"Malawi","women_zinc",1,3,"mean","rf",0,0.00901001390189562,0.95797467742737,0
"Malawi","women_zinc",1,4,"enet","rf",0,0.353199035858862,0.388792131378652,0.0167236561389632
"Malawi","women_zinc",1,5,"mean","domain_index",0.0682287645383148,0.755997386664001,0.931771235461685,0
"Malawi","women_zinc",1,2,"mean","rf",0,0.194526162478616,0,0
"Malawi","women_zinc",2,2,"mean","domain_index",0,0.487765276010885,0,0
"Malawi","women_zinc",2,3,"mean","domain_index",0,0.397602978875436,1,0
"Malawi","women_zinc",2,1,"mean","rf",0,0.235757181641789,0,0
"Malawi","women_zinc",2,4,"mean","rf",0,0.269636788841189,1,0
"Malawi","women_zinc",2,5,"mean","domain_index",0,0.357137906230829,0.837435206164824,0.188914953235845
"Malawi","women_zinc",3,5,"mean","domain_index",0,0.63180681444809,1,0.36819318555191
"Malawi","women_zinc",3,1,"mean","mean",0,0.42763345887891,1,0.57236654112109
"Malawi","women_zinc",3,4,"mean","rf",0,0.349750373128328,1,0.383191499007556
"Malawi","women_zinc",3,3,"mean","rf",0,0.169017896578993,1,0.334635019778585
"Malawi","women_zinc",3,2,"mean","rf",0,0.393315583686379,0.672167917386702,0.284550540411804
"Malawi","women_zinc",4,1,"mean","rf",0,0.00997236854279131,1,0
"Malawi","women_zinc",4,2,"mean","rf",0,0.251138191270176,0,0
"Malawi","women_zinc",4,4,"enet","domain_index",0.0841688173335338,0.494243475633009,0,0
"Malawi","women_zinc",4,3,"rf","rf",0.169603828092351,0.364424867383424,0.499993451012442,0.225998449480688
"Malawi","women_zinc",4,5,"mean","mean",0,0.179407284251713,0,0.575276334250088
"Malawi","women_zinc",5,2,"mean","rf",0,0.302424448475287,0.500408981583831,0
"Malawi","women_zinc",5,3,"mean","rf",0,0.237365909853922,1,0.277111056930644
"Malawi","women_zinc",5,5,"mean","mean",0,0.112846159216407,1,0.483977457339612
"Malawi","women_zinc",5,1,"mean","domain_index",0,0.469497743354163,0,0
"Malawi","women_zinc",5,4,"mean","domain_index",0,0.575341711169767,1,0.424658288830234
"SierraLeone","child_vitA",1,5,"rf","domain_index",0.270209953792066,0.661002040026085,0.729790046207934,0.0132612408835361
"SierraLeone","child_vitA",2,5,"mean","domain_index",0.45197765049344,1,0.54802234950656,0
"SierraLeone","child_vitA",3,5,"mean","domain_index",0,0.467439457630957,1,0.532560542369043
"SierraLeone","child_vitA",4,5,"rf","domain_index",0,0.774563024342098,0.473600099681534,0.225436975657902
"SierraLeone","child_vitA",5,5,"mean","mean",0.0156600280562047,0.47843059110859,0.89881708031294,0.52156940889141
"SierraLeone","women_vitA",1,5,"mean","enet",0.223148330438529,0.303709273691888,0.200370881422661,0.0540938443510969
"SierraLeone","women_vitA",2,5,"mean","mean",0.0210382782088853,0.250315903342414,0.710726432378004,0.51548699963272
"SierraLeone","women_vitA",3,5,"mean","mean",0,0.19943304110452,1,0.80056695889548
"SierraLeone","women_vitA",4,5,"mean","mean",0,0,1,1
"SierraLeone","women_vitA",5,5,"mean","mean",0,0,1,1
"SierraLeone","child_iron",1,5,"rf","rf",0,0.449719912781075,0,0.14814403509259
"SierraLeone","child_iron",2,5,"mean","domain_index",0.122554595043365,0.684379421638168,0.411044962464942,0.315620578361832
"SierraLeone","child_iron",3,5,"enet","domain_index",0,0.979065495810582,0,0
"SierraLeone","child_iron",4,5,"mean","domain_index",0.384387409133758,0.742887111577291,0.615612590866242,0.257112888422709
"SierraLeone","child_iron",5,5,"rf","domain_index",0,0.229469040472809,0,0.412218611882638
"SierraLeone","women_iron",1,5,"mean","domain_index",0,0.675636885540007,1,0
"SierraLeone","women_iron",2,5,"mean","mean",0,0.147717244092351,1,0.701293716273589
"SierraLeone","women_iron",3,5,"mean","domain_index",0.271431573506019,0.737130701235668,0.728568426493981,0.262869298764332
"SierraLeone","women_iron",4,5,"enet","domain_index",0,0.649508287646394,0,0
"SierraLeone","women_iron",5,5,"rf","domain_index",0.304418545643994,0.748778633162533,0.695581454356006,0.251221366837467
"SierraLeone","women_folate",1,5,"mean","mean",0,0,1,0.422882166114539
"SierraLeone","women_folate",2,5,"mean","mean",0,0.358731406069246,0.282028720613627,0.562243657906729
"SierraLeone","women_folate",3,5,"enet","domain_index",0.716784200856024,0.898671319286002,0,0
"SierraLeone","women_folate",4,5,"mean","domain_index",0,0.672136228033621,1,0.294713425975377
"SierraLeone","women_folate",5,5,"rf","domain_index",0.123826196750362,0.772174547269121,0,0.223041134011652
"SierraLeone","women_b12",1,5,"enet","domain_index",0,0.206955217434443,0,0.341114253030542
"SierraLeone","women_b12",2,5,"rf","domain_index",0,0,0.450508703818606,0
"SierraLeone","women_b12",3,5,"mean","domain_index",0.341603362210063,0,0.658396637789938,0
"SierraLeone","women_b12",4,5,"mean","rf",0,0.27744410034415,1,0.462522279142663
"SierraLeone","women_b12",5,5,"rf","rf",0,0.303573958787705,0,0.0260218915870672
