iso3,year,indicator,indicator_code,pop_dim,value_num,value_str,value_low,value_high
KEN,2017,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,27.3,27.3 [15.0-40.7],15,40.7
KEN,2016,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,27.2,27.2 [15.9-39.8],15.9,39.8
KEN,2015,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,27.1,27.1 [16.6-39.2],16.6,39.2
KEN,2014,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,27,27.0 [17.2-38.6],17.2,38.6
KEN,2013,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,27.1,27.1 [17.7-38.1],17.7,38.1
KEN,2012,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,27.2,27.2 [18.4-37.8],18.4,37.8
KEN,2011,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,27.6,27.6 [19.1-37.8],19.1,37.8
KEN,2010,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,28.1,28.1 [19.8-38.1],19.8,38.1
KEN,2009,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,28.9,28.9 [20.5-38.7],20.5,38.7
KEN,2008,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,29.8,29.8 [21.5-39.3],21.5,39.3
KEN,2007,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,30.9,30.9 [22.3-40.4],22.3,40.4
KEN,2006,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,32.1,32.1 [23.4-41.5],23.4,41.5
KEN,2005,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,33.2,33.2 [24.3-42.6],24.3,42.6
KEN,2004,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,34.4,34.4 [25.5-43.7],25.5,43.7
KEN,2003,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,35.5,35.5 [26.7-44.3],26.7,44.3
KEN,2002,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,36.6,36.6 [27.6-45.1],27.6,45.1
KEN,2001,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,37.8,37.8 [28.7-46.1],28.7,46.1
KEN,2000,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,38.9,38.9 [29.6-47.0],29.6,47
KEN,2019,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,40.3,40.3 [25.8-52.0],25.8,52
KEN,2018,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,40.3,40.3 [26.8-51.3],26.8,51.3
KEN,2017,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,40.4,40.4 [27.5-50.8],27.5,50.8
KEN,2016,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,40.4,40.4 [28.4-50.3],28.4,50.3
KEN,2015,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,40.5,40.5 [29.1-50.1],29.1,50.1
KEN,2014,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,40.5,40.5 [29.5-50.0],29.5,50
KEN,2013,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,40.6,40.6 [29.8-49.8],29.8,49.8
KEN,2012,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,40.7,40.7 [30.2-49.9],30.2,49.9
KEN,2011,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,40.9,40.9 [30.8-49.8],30.8,49.8
KEN,2010,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,41.3,41.3 [31.0-50.1],31,50.1
KEN,2009,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,41.8,41.8 [31.7-50.5],31.7,50.5
KEN,2008,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,42.4,42.4 [32.5-50.8],32.5,50.8
KEN,2007,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,43.1,43.1 [33.4-51.2],33.4,51.2
KEN,2006,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,43.8,43.8 [34.2-51.7],34.2,51.7
KEN,2005,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,44.5,44.5 [35.0-52.2],35,52.2
KEN,2004,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,45.1,45.1 [35.9-52.6],35.9,52.6
KEN,2003,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,45.7,45.7 [36.7-53.0],36.7,53
KEN,2002,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,46.3,46.3 [37.5-53.5],37.5,53.5
KEN,2001,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,46.8,46.8 [38.4-53.8],38.4,53.8
KEN,2000,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,47.3,47.3 [39.0-54.4],39,54.4
MWI,2019,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,55.1,55.1 [42.8-66.2],42.8,66.2
MWI,2019,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,55.1,55.1 [42.8-66.2],42.8,66.2
MWI,2018,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,55.6,55.6 [45.1-64.9],45.1,64.9
MWI,2018,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,55.6,55.6 [45.1-64.9],45.1,64.9
MWI,2017,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,56.2,56.2 [47.3-63.8],47.3,63.8
MWI,2017,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,56.2,56.2 [47.3-63.8],47.3,63.8
MWI,2016,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,56.8,56.8 [49.1-63.2],49.1,63.2
MWI,2016,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,56.8,56.8 [49.1-63.2],49.1,63.2
MWI,2015,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,57.6,57.6 [50.9-63.3],50.9,63.3
MWI,2015,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,57.6,57.6 [50.9-63.3],50.9,63.3
MWI,2014,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,58.6,58.6 [52.2-63.9],52.2,63.9
MWI,2014,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,58.6,58.6 [52.2-63.9],52.2,63.9
MWI,2013,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,60,60.0 [54.1-65.3],54.1,65.3
MWI,2013,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,60,60.0 [54.1-65.3],54.1,65.3
MWI,2012,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,61.7,61.7 [55.9-66.7],55.9,66.7
MWI,2012,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,61.7,61.7 [55.9-66.7],55.9,66.7
MWI,2011,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,63.4,63.4 [57.6-68.3],57.6,68.3
MWI,2011,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,63.4,63.4 [57.6-68.3],57.6,68.3
MWI,2010,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,64.8,64.8 [59.1-69.6],59.1,69.6
MWI,2010,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,64.8,64.8 [59.1-69.6],59.1,69.6
MWI,2009,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,65.9,65.9 [60.1-70.8],60.1,70.8
MWI,2009,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,65.9,65.9 [60.1-70.8],60.1,70.8
MWI,2008,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,67,67.0 [61.1-72.0],61.1,72
MWI,2008,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,67,67.0 [61.1-72.0],61.1,72
MWI,2007,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,68,68.0 [62.0-72.9],62,72.9
MWI,2007,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,68,68.0 [62.0-72.9],62,72.9
MWI,2006,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,68.9,68.9 [62.7-73.9],62.7,73.9
MWI,2006,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,68.9,68.9 [62.7-73.9],62.7,73.9
MWI,2005,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,69.9,69.9 [63.8-74.8],63.8,74.8
MWI,2005,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,69.9,69.9 [63.8-74.8],63.8,74.8
MWI,2004,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,71.2,71.2 [65.2-75.9],65.2,75.9
MWI,2004,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,71.2,71.2 [65.2-75.9],65.2,75.9
MWI,2003,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,72.5,72.5 [66.5-77.1],66.5,77.1
MWI,2003,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,72.5,72.5 [66.5-77.1],66.5,77.1
MWI,2002,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,74,74.0 [67.9-78.6],67.9,78.6
MWI,2002,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,74,74.0 [67.9-78.6],67.9,78.6
MWI,2001,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,75.3,75.3 [69.2-80.0],69.2,80
MWI,2001,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,75.3,75.3 [69.2-80.0],69.2,80
MWI,2000,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,76.4,76.4 [70.1-81.3],70.1,81.3
MWI,2000,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,76.4,76.4 [70.1-81.3],70.1,81.3
MWI,2019,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,30.6,30.6 [22.1-41.1],22.1,41.1
MWI,2018,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,30.2,30.2 [22.8-38.9],22.8,38.9
MWI,2017,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,29.9,29.9 [23.4-37.3],23.4,37.3
MWI,2016,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,29.6,29.6 [23.9-36.3],23.9,36.3
MWI,2015,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,29.5,29.5 [24.1-35.5],24.1,35.5
MWI,2014,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,29.4,29.4 [24.4-35.2],24.4,35.2
MWI,2013,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,29.4,29.4 [24.4-35.1],24.4,35.1
MWI,2012,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,29.6,29.6 [24.5-35.4],24.5,35.4
MWI,2011,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,29.9,29.9 [24.7-36.0],24.7,36
MWI,2010,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,30.5,30.5 [25.1-36.5],25.1,36.5
MWI,2009,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,31.3,31.3 [25.9-37.6],25.9,37.6
MWI,2008,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,32.3,32.3 [26.6-39.0],26.6,39
MWI,2007,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,33.3,33.3 [27.3-40.2],27.3,40.2
MWI,2006,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,34.2,34.2 [28.0-41.3],28,41.3
MWI,2005,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,35,35.0 [28.5-42.3],28.5,42.3
MWI,2004,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,35.7,35.7 [28.9-43.1],28.9,43.1
MWI,2003,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,36.1,36.1 [29.1-43.8],29.1,43.8
MWI,2002,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,36.4,36.4 [29.1-44.6],29.1,44.6
MWI,2001,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,36.7,36.7 [29.1-45.6],29.1,45.6
MWI,2000,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,37.1,37.1 [28.6-46.7],28.6,46.7
MWI,2019,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,39.3,39.3 [28.8-47.9],28.8,47.9
MWI,2018,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,39.2,39.2 [30.3-46.9],30.3,46.9
MWI,2017,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,39.2,39.2 [31.0-46.0],31,46
MWI,2016,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,39.1,39.1 [31.8-45.3],31.8,45.3
MWI,2015,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,39,39.0 [32.4-44.9],32.4,44.9
MWI,2014,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,39.1,39.1 [32.7-44.7],32.7,44.7
MWI,2013,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,39.1,39.1 [33.0-44.7],33,44.7
MWI,2012,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,39.3,39.3 [33.2-44.9],33.2,44.9
MWI,2011,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,39.5,39.5 [33.4-45.0],33.4,45
MWI,2010,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,39.9,39.9 [33.9-45.5],33.9,45.5
MWI,2009,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,40.4,40.4 [34.5-46.1],34.5,46.1
MWI,2008,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,41.1,41.1 [35.0-46.7],35,46.7
MWI,2007,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,41.7,41.7 [35.5-47.5],35.5,47.5
MWI,2006,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,42.3,42.3 [35.8-48.0],35.8,48
MWI,2005,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,42.8,42.8 [36.0-48.6],36,48.6
MWI,2004,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,43.1,43.1 [36.3-49.1],36.3,49.1
MWI,2003,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,43.4,43.4 [36.1-49.5],36.1,49.5
MWI,2002,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,43.5,43.5 [35.9-49.9],35.9,49.9
MWI,2001,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,43.6,43.6 [35.5-50.4],35.5,50.4
MWI,2000,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,43.7,43.7 [35.0-50.8],35,50.8
SLE,2019,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,73.4,73.4 [67.8-77.8],67.8,77.8
SLE,2019,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,73.4,73.4 [67.8-77.8],67.8,77.8
SLE,2018,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,74.5,74.5 [70.1-78.1],70.1,78.1
SLE,2018,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,74.5,74.5 [70.1-78.1],70.1,78.1
SLE,2017,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,75.4,75.4 [71.8-78.4],71.8,78.4
SLE,2017,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,75.4,75.4 [71.8-78.4],71.8,78.4
SLE,2016,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,76.2,76.2 [73.1-78.8],73.1,78.8
SLE,2016,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,76.2,76.2 [73.1-78.8],73.1,78.8
SLE,2015,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,76.8,76.8 [73.8-79.2],73.8,79.2
SLE,2015,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,76.8,76.8 [73.8-79.2],73.8,79.2
SLE,2014,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,77.1,77.1 [74.2-79.5],74.2,79.5
SLE,2014,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,77.1,77.1 [74.2-79.5],74.2,79.5
SLE,2013,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,77.4,77.4 [74.3-79.7],74.3,79.7
SLE,2013,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,77.4,77.4 [74.3-79.7],74.3,79.7
SLE,2012,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,77.6,77.6 [74.4-80.1],74.4,80.1
SLE,2012,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,77.6,77.6 [74.4-80.1],74.4,80.1
SLE,2011,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,77.7,77.7 [74.3-80.4],74.3,80.4
SLE,2011,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,77.7,77.7 [74.3-80.4],74.3,80.4
SLE,2010,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,77.9,77.9 [74.3-80.9],74.3,80.9
SLE,2010,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,77.9,77.9 [74.3-80.9],74.3,80.9
SLE,2009,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,78.1,78.1 [74.3-81.3],74.3,81.3
SLE,2009,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,78.1,78.1 [74.3-81.3],74.3,81.3
SLE,2008,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,78.4,78.4 [74.5-81.7],74.5,81.7
SLE,2008,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,78.4,78.4 [74.5-81.7],74.5,81.7
SLE,2007,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,78.8,78.8 [74.8-82.3],74.8,82.3
SLE,2007,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,78.8,78.8 [74.8-82.3],74.8,82.3
SLE,2006,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,79.2,79.2 [75.2-82.8],75.2,82.8
SLE,2006,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,79.2,79.2 [75.2-82.8],75.2,82.8
SLE,2005,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,79.7,79.7 [75.5-83.3],75.5,83.3
SLE,2005,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,79.7,79.7 [75.5-83.3],75.5,83.3
SLE,2004,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,80.2,80.2 [76.0-83.8],76,83.8
SLE,2004,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,80.2,80.2 [76.0-83.8],76,83.8
SLE,2003,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,80.7,80.7 [76.5-84.3],76.5,84.3
SLE,2003,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,80.7,80.7 [76.5-84.3],76.5,84.3
SLE,2002,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,81.2,81.2 [77.0-84.8],77,84.8
SLE,2002,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,81.2,81.2 [77.0-84.8],77,84.8
SLE,2001,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,81.7,81.7 [77.3-85.3],77.3,85.3
SLE,2001,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,81.7,81.7 [77.3-85.3],77.3,85.3
SLE,2000,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,82.2,82.2 [77.4-85.9],77.4,85.9
SLE,2000,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,82.2,82.2 [77.4-85.9],77.4,85.9
SLE,2019,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,47.8,47.8 [39.3-56.4],39.3,56.4
SLE,2018,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,47.6,47.6 [40.1-55.3],40.1,55.3
SLE,2017,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,47.4,47.4 [40.6-54.4],40.6,54.4
SLE,2016,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,47.3,47.3 [40.9-53.8],40.9,53.8
SLE,2015,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,47.1,47.1 [40.8-53.5],40.8,53.5
SLE,2014,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,47,47.0 [40.7-53.6],40.7,53.6
SLE,2013,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,47,47.0 [40.6-53.6],40.6,53.6
SLE,2012,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,47.1,47.1 [40.3-54.0],40.3,54
SLE,2011,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,47.3,47.3 [40.0-54.7],40,54.7
SLE,2010,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,47.5,47.5 [39.7-55.4],39.7,55.4
SLE,2009,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,47.9,47.9 [39.6-56.5],39.6,56.5
SLE,2008,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,48.5,48.5 [39.6-57.6],39.6,57.6
SLE,2007,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,49.1,49.1 [39.7-58.6],39.7,58.6
SLE,2006,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,49.8,49.8 [40.0-59.7],40,59.7
SLE,2005,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,50.4,50.4 [40.1-60.9],40.1,60.9
SLE,2004,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,51,51.0 [40.3-61.8],40.3,61.8
SLE,2003,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,51.6,51.6 [40.2-63.2],40.2,63.2
SLE,2002,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,52.3,52.3 [40.4-64.4],40.4,64.4
SLE,2001,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,53,53.0 [40.4-65.7],40.4,65.7
SLE,2000,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,53.7,53.7 [40.3-67.1],40.3,67.1
SLE,2019,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,54.4,54.4 [49.9-57.6],49.9,57.6
SLE,2018,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,54.4,54.4 [50.3-57.5],50.3,57.5
