iso3,analysis_group,region_number,year,pop_under5,pop_npw_15_49,sdi
PRK,East Asia & Pacific,1,2011,1657528,6417534.5,-0.10017801821231842
PRK,East Asia & Pacific,1,2012,1646927,6448685,-0.09458993375301361
PRK,East Asia & Pacific,1,2013,1659647,6477653,-0.08894769847393036
PRK,East Asia & Pacific,1,2014,1678509,6494588,-0.0834197849035263
PRK,East Asia & Pacific,1,2015,1692098,6492651.5,-0.07845650613307953
PRK,East Asia & Pacific,1,2016,1724662,6469806.5,-0.07335768640041351
PRK,East Asia & Pacific,1,2017,1740550,6433196,-0.06804333627223969
PRK,East Asia & Pacific,1,2018,1743779,6384503,-0.06272290647029877
PRK,East Asia & Pacific,1,2019,1743455,6326932.5,-0.058276042342185974
PRK,East Asia & Pacific,1,2020,1746093,6264043,-0.058276042342185974
PRK,East Asia & Pacific,1,2021,1750942,6200249.5,-0.058276042342185974
PRK,East Asia & Pacific,1,2022,1750812,6131255.5,-0.058276042342185974
PRK,East Asia & Pacific,1,2023,1747946,6063791.5,-0.058276042342185974
PRK,East Asia & Pacific,1,2024,1742978,6008373,-0.058276042342185974
PRK,East Asia & Pacific,1,2025,1736427,5971369,-0.058276042342185974
PRK,East Asia & Pacific,1,2026,1723264,5956691.5,-0.058276042342185974
PRK,East Asia & Pacific,1,2027,1714075,5961113.5,-0.058276042342185974
PRK,East Asia & Pacific,1,2028,1706463,5977300,-0.058276042342185974
PRK,East Asia & Pacific,1,2029,1696830,5992946,-0.058276042342185974
PRK,East Asia & Pacific,1,2030,1682448,6000053,-0.058276042342185974
PRT,High Income,3,2000,532463,2551985.25,0.07085050642490387
PRT,High Income,3,2001,535335,2554559.25,0.07640279829502106
PRT,High Income,3,2002,540310,2553692.75,0.08150561153888702
PRT,High Income,3,2003,546981,2550118.25,0.08638300001621246
PRT,High Income,3,2004,551866,2545610,0.09081043303012848
PRT,High Income,3,2005,551531,2541502.5,0.0951402336359024
PRT,High Income,3,2006,551155,2529252.25,0.09935249388217926
PRT,High Income,3,2007,542636,2518586.75,0.10302115976810455
PRT,High Income,3,2008,527092,2508144.25,0.1064734011888504
PRT,High Income,3,2009,508628,2495348,0.10985292494297028
PRT,High Income,3,2010,492229,2478216.25,0.11419917643070221
PRT,High Income,3,2011,483524,2456278.75,0.1190994530916214
PRT,High Income,3,2012,472536,2429653.75,0.12384320795536041
PRT,High Income,3,2013,461343,2399393.5,0.128009632229805
PRT,High Income,3,2014,450800,2367635.5,0.13122053444385529
PRT,High Income,3,2015,441032,2336053,0.1335882693529129
PRT,High Income,3,2016,430493,2307972,0.13600750267505646
PRT,High Income,3,2017,421257,2280272.5,0.13925684988498688
PRT,High Income,3,2018,413192,2252218.25,0.1437416821718216
PRT,High Income,3,2019,406281,2222307.25,0.14821989834308624
PRT,High Income,3,2020,400652,2189464.5,0.14821989834308624
PRT,High Income,3,2021,396199,2158257.25,0.14821989834308624
PRT,High Income,3,2022,393291,2125056.75,0.14821989834308624
PRT,High Income,3,2023,391538,2090235.25,0.14821989834308624
PRT,High Income,3,2024,390311,2054565.375,0.14821989834308624
PRT,High Income,3,2025,389203,2018566.25,0.14821989834308624
PRT,High Income,3,2026,390034,1983889.625,0.14821989834308624
PRT,High Income,3,2027,389476,1949548.875,0.14821989834308624
PRT,High Income,3,2028,388103,1915778.25,0.14821989834308624
PRT,High Income,3,2029,386796,1882894,0.14821989834308624
PRT,High Income,3,2030,386143,1851077.125,0.14821989834308624
PRY,Latin America & Caribbean,4,2000,709720,1194580.75,-0.0634867399930954
PRY,Latin America & Caribbean,4,2001,710385,1228323.625,-0.05863259732723236
PRY,Latin America & Caribbean,4,2002,704443,1263205,-0.052991852164268494
PRY,Latin America & Caribbean,4,2003,694345,1298238.25,-0.04695241153240204
PRY,Latin America & Caribbean,4,2004,684489,1331986.75,-0.04404555261135101
PRY,Latin America & Caribbean,4,2005,677981,1363630.625,-0.0420108288526535
PRY,Latin America & Caribbean,4,2006,669667,1393757,-0.039701685309410095
PRY,Latin America & Caribbean,4,2007,669968,1420939.25,-0.037979528307914734
PRY,Latin America & Caribbean,4,2008,676075,1446704.75,-0.03462301194667816
PRY,Latin America & Caribbean,4,2009,682780,1473169.375,-0.031643614172935486
PRY,Latin America & Caribbean,4,2010,686547,1501358.25,-0.027682049199938774
PRY,Latin America & Caribbean,4,2011,694503,1529525,-0.02480684034526348
PRY,Latin America & Caribbean,4,2012,695397,1559830.75,-0.021542949602007866
PRY,Latin America & Caribbean,4,2013,691524,1591102.875,-0.014169497415423393
PRY,Latin America & Caribbean,4,2014,687534,1621357.75,-0.005920155439525843
PRY,Latin America & Caribbean,4,2015,686722,1649549.5,0.0017911361064761877
PRY,Latin America & Caribbean,4,2016,684758,1677595,0.008983688428997993
PRY,Latin America & Caribbean,4,2017,687151,1703157.25,0.01573367603123188
PRY,Latin America & Caribbean,4,2018,692595,1727312.5,0.02245463617146015
PRY,Latin America & Caribbean,4,2019,697951,1751817.625,0.027941184118390083
PRY,Latin America & Caribbean,4,2020,701092,1777519.25,0.027941184118390083
PRY,Latin America & Caribbean,4,2021,705378,1803412.125,0.027941184118390083
PRY,Latin America & Caribbean,4,2022,706263,1830354.875,0.027941184118390083
PRY,Latin America & Caribbean,4,2023,704469,1857574.75,0.027941184118390083
PRY,Latin America & Caribbean,4,2024,701752,1883686.375,0.027941184118390083
PRY,Latin America & Caribbean,4,2025,699289,1907847.75,0.027941184118390083
PRY,Latin America & Caribbean,4,2026,695689,1931315,0.027941184118390083
PRY,Latin America & Caribbean,4,2027,692702,1952812.625,0.027941184118390083
PRY,Latin America & Caribbean,4,2028,690153,1972461.5,0.027941184118390083
PRY,Latin America & Caribbean,4,2029,687394,1990567.75,0.027941184118390083
PRY,Latin America & Caribbean,4,2030,683972,2007221,0.027941184118390083
PSE,Middle East & North Africa,5,2000,584161,628035.625,-0.1663936823606491
PSE,Middle East & North Africa,5,2001,581040,651465.125,-0.15605346858501434
PSE,Middle East & North Africa,5,2002,577662,671743.0625,-0.15127329528331757
PSE,Middle East & North Africa,5,2003,574513,690968.625,-0.14858360588550568
PSE,Middle East & North Africa,5,2004,573084,711821.1875,-0.14649678766727448
PSE,Middle East & North Africa,5,2005,575026,735790.75,-0.13881345093250275
PSE,Middle East & North Africa,5,2006,577712,764254.75,-0.12952552735805511
PSE,Middle East & North Africa,5,2007,586113,795513.125,-0.12259633839130402
PSE,Middle East & North Africa,5,2008,598613,828494.5,-0.1115797609090805
PSE,Middle East & North Africa,5,2009,612457,861401.25,-0.0954093486070633
PSE,Middle East & North Africa,5,2010,625242,893028.8125,-0.07835035026073456
PSE,Middle East & North Africa,5,2011,641097,922010.5,-0.062098726630210876
PSE,Middle East & North Africa,5,2012,653467,950328.125,-0.04800461232662201
PSE,Middle East & North Africa,5,2013,662851,978313.5625,-0.03556250035762787
PSE,Middle East & North Africa,5,2014,670525,1006549.5,-0.02534971944987774
PSE,Middle East & North Africa,5,2015,678074,1035453.125,-0.016371292993426323
PSE,Middle East & North Africa,5,2016,686726,1064345.375,-0.00749520817771554
PSE,Middle East & North Africa,5,2017,689829,1094499.5,4.173085908405483e-4
PSE,Middle East & North Africa,5,2018,689967,1125296.125,0.008255379274487495
PSE,Middle East & North Africa,5,2019,690318,1156230.125,0.014317171648144722
PSE,Middle East & North Africa,5,2020,692913,1187210.125,0.014317171648144722
PSE,Middle East & North Africa,5,2021,690590,1221584.625,0.014317171648144722
PSE,Middle East & North Africa,5,2022,695316,1255528.125,0.014317171648144722
PSE,Middle East & North Africa,5,2023,704627,1289783,0.014317171648144722
PSE,Middle East & North Africa,5,2024,714286,1325282.25,0.014317171648144722
PSE,Middle East & North Africa,5,2025,721322,1362295.875,0.014317171648144722
PSE,Middle East & North Africa,5,2026,730865,1399155.75,0.014317171648144722
PSE,Middle East & North Africa,5,2027,735679,1437708.375,0.014317171648144722
PSE,Middle East & North Africa,5,2028,737056,1477135.375,0.014317171648144722
PSE,Middle East & North Africa,5,2029,737958,1516102.625,0.014317171648144722
PSE,Middle East & North Africa,5,2030,740507,1553891.375,0.014317171648144722
QAT,High Income,3,2000,54852,110124.0078125,0.10364879667758942
QAT,High Income,3,2001,54589,117909.9921875,0.11074717342853546
QAT,High Income,3,2002,55017,126503.15625,0.11803044378757477
QAT,High Income,3,2003,56848,136358.140625,0.12658913433551788
QAT,High Income,3,2004,61029,148000.109375,0.13503701984882355
QAT,High Income,3,2005,68229,161732.359375,0.14272989332675934
QAT,High Income,3,2006,70525,182226.1875,0.1498582512140274
QAT,High Income,3,2007,75251,204237.390625,0.1564551740884781
QAT,High Income,3,2008,81075,227127.65625,0.1627679020166397
QAT,High Income,3,2009,87185,250332.140625,0.16960664093494415
QAT,High Income,3,2010,93425,273456.90625,0.17709781229496002
QAT,High Income,3,2011,102218,297154.75,0.1851845532655716
QAT,High Income,3,2012,110439,321480.28125,0.19342012703418732
QAT,High Income,3,2013,118133,344822.125,0.2007308155298233
QAT,High Income,3,2014,124590,365899.125,0.20733512938022614
QAT,High Income,3,2015,128535,384354.71875,0.21380694210529327
QAT,High Income,3,2016,130508,397476.25,0.21975930035114288
QAT,High Income,3,2017,132641,407950.625,0.22533895075321198
QAT,High Income,3,2018,134256,416640.8125,0.23147185146808624
QAT,High Income,3,2019,135090,424846.90625,0.23692746460437775
QAT,High Income,3,2020,135162,433586.84375,0.23692746460437775
QAT,High Income,3,2021,134984,442405.1875,0.23692746460437775
QAT,High Income,3,2022,135269,452100.78125,0.23692746460437775
QAT,High Income,3,2023,135784,462354.34375,0.23692746460437775
QAT,High Income,3,2024,136230,472939.75,0.23692746460437775
QAT,High Income,3,2025,136232,483876.25,0.23692746460437775
QAT,High Income,3,2026,135629,493554.21875,0.23692746460437775
QAT,High Income,3,2027,135305,503403.5,0.23692746460437775
QAT,High Income,3,2028,135102,512873.9375,0.23692746460437775
QAT,High Income,3,2029,134855,521301.375,0.23692746460437775
QAT,High Income,3,2030,134379,528370.1875,0.23692746460437775
ROU,Europe & Central Asia,2,2000,1101366,5486964.5,0.07439090311527252
ROU,Europe & Central Asia,2,2001,1152310,5442153.5,0.08195342123508453
ROU,Europe & Central Asia,2,2002,1147229,5412550,0.0876239687204361
ROU,Europe & Central Asia,2,2003,1102924,5387835.5,0.09171290695667267
ROU,Europe & Central Asia,2,2004,1059531,5349059.5,0.09790785610675812
ROU,Europe & Central Asia,2,2005,1044333,5286675.5,0.10273100435733795
ROU,Europe & Central Asia,2,2006,1031586,5195327,0.10759396851062775
ROU,Europe & Central Asia,2,2007,1044261,5080044.5,0.11217571794986725
ROU,Europe & Central Asia,2,2008,1074804,4955389.5,0.11697520315647125
ROU,Europe & Central Asia,2,2009,1100932,4842539.5,0.1237153559923172
ROU,Europe & Central Asia,2,2010,1109095,4752299.5,0.13058938086032867
ROU,Europe & Central Asia,2,2011,1121790,4695153.5,0.13448895514011383
ROU,Europe & Central Asia,2,2012,1100711,4661710.5,0.139658585190773
ROU,Europe & Central Asia,2,2013,1057083,4638708,0.14446766674518585
ROU,Europe & Central Asia,2,2014,1012869,4605100.5,0.1461045891046524
ROU,Europe & Central Asia,2,2015,982841,4548817.5,0.14878417551517487
ROU,Europe & Central Asia,2,2016,936352,4481954,0.1525585800409317
ROU,Europe & Central Asia,2,2017,922243,4390800.5,0.15730370581150055
ROU,Europe & Central Asia,2,2018,930138,4287074.5,0.16234327852725983
ROU,Europe & Central Asia,2,2019,940211,4188428.5,0.1669904738664627
ROU,Europe & Central Asia,2,2020,939606,4104541.5,0.1669904738664627
ROU,Europe & Central Asia,2,2021,951080,4039876.25,0.1669904738664627
ROU,Europe & Central Asia,2,2022,941443,3990730.75,0.1669904738664627
ROU,Europe & Central Asia,2,2023,917166,3950104,0.1669904738664627
ROU,Europe & Central Asia,2,2024,891987,3906514.25,0.1669904738664627
ROU,Europe & Central Asia,2,2025,875152,3853651.75,0.1669904738664627
ROU,Europe & Central Asia,2,2026,854866,3797167.75,0.1669904738664627
ROU,Europe & Central Asia,2,2027,844043,3732173.5,0.1669904738664627
ROU,Europe & Central Asia,2,2028,840811,3664428.75,0.1669904738664627
ROU,Europe & Central Asia,2,2029,839102,3603725.25,0.1669904738664627
ROU,Europe & Central Asia,2,2030,835032,3555516.5,0.1669904738664627
RUS,Europe & Central Asia,2,2000,6434993,38633396,0.13322938978672028
RUS,Europe & Central Asia,2,2001,6681088,38710992,0.13355930149555206
RUS,Europe & Central Asia,2,2002,6786385,38803452,0.13515491783618927
RUS,Europe & Central Asia,2,2003,6793266,38872144,0.13956214487552643
RUS,Europe & Central Asia,2,2004,6817799,38852712,0.14658673107624054
RUS,Europe & Central Asia,2,2005,6946823,38715760,0.15366680920124054
RUS,Europe & Central Asia,2,2006,7199155,38380084,0.15926773846149445
RUS,Europe & Central Asia,2,2007,7401319,37984756,0.16425694525241852
RUS,Europe & Central Asia,2,2008,7597424,37544732,0.16991032660007477
RUS,Europe & Central Asia,2,2009,7811766,37078180,0.17471058666706085
RUS,Europe & Central Asia,2,2010,8060273,36586572,0.17894835770130157
RUS,Europe & Central Asia,2,2011,8258653,36039516,0.18150480091571808
RUS,Europe & Central Asia,2,2012,8533961,35446736,0.18463386595249176
RUS,Europe & Central Asia,2,2013,8845017,34854004,0.1892962008714676
RUS,Europe & Central Asia,2,2014,9122566,34328500,0.19202323257923126
RUS,Europe & Central Asia,2,2015,9314985,33909628,0.19454993307590485
RUS,Europe & Central Asia,2,2016,9484077,33563512,0.19824625551700592
RUS,Europe & Central Asia,2,2017,9538812,33334666,0.20115353167057037
RUS,Europe & Central Asia,2,2018,9497260,33181956,0.20462073385715485
RUS,Europe & Central Asia,2,2019,9400039,33036838,0.20765919983386993
RUS,Europe & Central Asia,2,2020,9271691,32858064,0.20765919983386993
RUS,Europe & Central Asia,2,2021,9049901,32669354,0.20765919983386993
RUS,Europe & Central Asia,2,2022,8840129,32452714,0.20765919983386993
RUS,Europe & Central Asia,2,2023,8639783,32223774,0.20765919983386993
RUS,Europe & Central Asia,2,2024,8438588,32008468,0.20765919983386993
RUS,Europe & Central Asia,2,2025,8227520,31817866,0.20765919983386993
RUS,Europe & Central Asia,2,2026,7976416,31658902,0.20765919983386993
RUS,Europe & Central Asia,2,2027,7781965,31511430,0.20765919983386993
RUS,Europe & Central Asia,2,2028,7626875,31363452,0.20765919983386993
RUS,Europe & Central Asia,2,2029,7493469,31198362,0.20765919983386993
RUS,Europe & Central Asia,2,2030,7369580,31004868,0.20765919983386993
RWA,Sub-Saharan Africa,7,2000,1289528,1709437.125,-0.31979045271873474
RWA,Sub-Saharan Africa,7,2001,1356552,1790697.375,-0.3143978714942932
RWA,Sub-Saharan Africa,7,2002,1394013,1848454.625,-0.3058641850948334
RWA,Sub-Saharan Africa,7,2003,1400484,1893749.625,-0.29711151123046875
RWA,Sub-Saharan Africa,7,2004,1396564,1939005.25,-0.2872486412525177
RWA,Sub-Saharan Africa,7,2005,1406000,1991578.625,-0.278720885515213
RWA,Sub-Saharan Africa,7,2006,1433128,2048013.375,-0.2707587480545044
RWA,Sub-Saharan Africa,7,2007,1466457,2109741.75,-0.2616920471191406
RWA,Sub-Saharan Africa,7,2008,1506022,2174423,-0.2532130777835846
RWA,Sub-Saharan Africa,7,2009,1545151,2239654.75,-0.2461952418088913
RWA,Sub-Saharan Africa,7,2010,1578409,2304072,-0.23853017389774323
RWA,Sub-Saharan Africa,7,2011,1612741,2361682.25,-0.23131690919399261
RWA,Sub-Saharan Africa,7,2012,1633869,2420233.5,-0.22345556318759918
RWA,Sub-Saharan Africa,7,2013,1647568,2480988.5,-0.2155504673719406
RWA,Sub-Saharan Africa,7,2014,1663977,2545265.25,-0.20837436616420746
RWA,Sub-Saharan Africa,7,2015,1690202,2614204,-0.20073740184307098
RWA,Sub-Saharan Africa,7,2016,1711223,2695515.5,-0.19304876029491425
RWA,Sub-Saharan Africa,7,2017,1750590,2779462.5,-0.18534038960933685
RWA,Sub-Saharan Africa,7,2018,1800946,2866679.75,-0.17745815217494965
RWA,Sub-Saharan Africa,7,2019,1848859,2957762.5,-0.17012067139148712
RWA,Sub-Saharan Africa,7,2020,1885105,3052356.25,-0.17012067139148712
RWA,Sub-Saharan Africa,7,2021,1929151,3143456.25,-0.17012067139148712
RWA,Sub-Saharan Africa,7,2022,1948434,3240004,-0.17012067139148712
RWA,Sub-Saharan Africa,7,2023,1950401,3339335.75,-0.17012067139148712
RWA,Sub-Saharan Africa,7,2024,1948983,3437683.75,-0.17012067139148712
RWA,Sub-Saharan Africa,7,2025,1954165,3533319.5,-0.17012067139148712
RWA,Sub-Saharan Africa,7,2026,1950977,3632275.5,-0.17012067139148712
RWA,Sub-Saharan Africa,7,2027,1961577,3726921.25,-0.17012067139148712
RWA,Sub-Saharan Africa,7,2028,1982263,3818640.25,-0.17012067139148712
RWA,Sub-Saharan Africa,7,2029,2004365,3909836.75,-0.17012067139148712
RWA,Sub-Saharan Africa,7,2030,2021843,4001445.75,-0.17012067139148712
SAU,High Income,3,2000,2695655,4336817.5,-0.016869766637682915
SAU,High Income,3,2001,2650830,4511689,-0.0028447939548641443
SAU,High Income,3,2002,2646599,4682318,0.010472672060132027
SAU,High Income,3,2003,2669839,4853939,0.02402760274708271
SAU,High Income,3,2004,2702922,5034100,0.03781934082508087
SAU,High Income,3,2005,2736025,5227876.5,0.05177302658557892
SAU,High Income,3,2006,2779564,5452269.5,0.06560899317264557
SAU,High Income,3,2007,2816234,5690799,0.07901574671268463
SAU,High Income,3,2008,2848796,5937826.5,0.09250099956989288
SAU,High Income,3,2009,2882736,6185777.5,0.1045730859041214
SAU,High Income,3,2010,2919907,6431195,0.1163063794374466
SAU,High Income,3,2011,2945306,6723006,0.12826652824878693
SAU,High Income,3,2012,2966758,7005511,0.13959528505802155
SAU,High Income,3,2013,2980782,7270726,0.14994288980960846
SAU,High Income,3,2014,2985344,7508540,0.15948881208896637
SAU,High Income,3,2015,2983789,7710236.5,0.16856034100055695
SAU,High Income,3,2016,3006517,7841347.5,0.1769401580095291
SAU,High Income,3,2017,3011872,7946194.5,0.18447919189929962
SAU,High Income,3,2018,3006908,8031105,0.19263513386249542
SAU,High Income,3,2019,2996240,8108667.5,0.19968457520008087
SAU,High Income,3,2020,2978337,8191062,0.19968457520008087
SAU,High Income,3,2021,2935308,8268892,0.19968457520008087
SAU,High Income,3,2022,2904273,8352419.5,0.19968457520008087
SAU,High Income,3,2023,2877968,8439455,0.19968457520008087
SAU,High Income,3,2024,2847638,8524390,0.19968457520008087
SAU,High Income,3,2025,2807897,8602250,0.19968457520008087
SAU,High Income,3,2026,2767944,8666989,0.19968457520008087
SAU,High Income,3,2027,2721355,8724537,0.19968457520008087
SAU,High Income,3,2028,2670144,8776763,0.19968457520008087
SAU,High Income,3,2029,2619896,8826541,0.19968457520008087
SAU,High Income,3,2030,2574785,8875787,0.19968457520008087
SDN,Sub-Saharan Africa,7,2000,4669643,5638512.5,-0.2712121903896332
SDN,Sub-Saharan Africa,7,2001,4764112,5790228.5,-0.26262423396110535
SDN,Sub-Saharan Africa,7,2002,4865206,5948428.5,-0.2546502351760864
SDN,Sub-Saharan Africa,7,2003,4970734,6112575.5,-0.24711908400058746
SDN,Sub-Saharan Africa,7,2004,5071630,6282580.5,-0.23969165980815887
SDN,Sub-Saharan Africa,7,2005,5162369,6458037,-0.2310304492712021
SDN,Sub-Saharan Africa,7,2006,5265818,6621477,-0.22117777168750763
SDN,Sub-Saharan Africa,7,2007,5348416,6790098,-0.2107767015695572
SDN,Sub-Saharan Africa,7,2008,5417386,6965112,-0.19998805224895477
SDN,Sub-Saharan Africa,7,2009,5484095,7147329.5,-0.1891879290342331
SDN,Sub-Saharan Africa,7,2010,5557947,7338018,-0.17800669372081757
SDN,Sub-Saharan Africa,7,2011,5625567,7546874.5,-0.16608025133609772
SDN,Sub-Saharan Africa,7,2012,5691540,7768215,-0.15541119873523712
SDN,Sub-Saharan Africa,7,2013,5758658,8001095,-0.14439235627651215
SDN,Sub-Saharan Africa,7,2014,5829274,8243670,-0.1334879845380783
SDN,Sub-Saharan Africa,7,2015,5906918,8494251,-0.12271691858768463
SDN,Sub-Saharan Africa,7,2016,5990678,8747510,-0.11211396753787994
SDN,Sub-Saharan Africa,7,2017,6073581,9008828,-0.10172368586063385
SDN,Sub-Saharan Africa,7,2018,6158110,9278066,-0.09155111014842987
SDN,Sub-Saharan Africa,7,2019,6246042,9554890,-0.0836469978094101
SDN,Sub-Saharan Africa,7,2020,6339078,9838759,-0.0836469978094101
SDN,Sub-Saharan Africa,7,2021,6439797,10132059,-0.0836469978094101
SDN,Sub-Saharan Africa,7,2022,6535680,10433005,-0.0836469978094101
SDN,Sub-Saharan Africa,7,2023,6629403,10739602,-0.0836469978094101
SDN,Sub-Saharan Africa,7,2024,6724786,11049273,-0.0836469978094101
SDN,Sub-Saharan Africa,7,2025,6825468,11360242,-0.0836469978094101
SDN,Sub-Saharan Africa,7,2026,6936122,11670449,-0.0836469978094101
SDN,Sub-Saharan Africa,7,2027,7045155,11982391,-0.0836469978094101
SDN,Sub-Saharan Africa,7,2028,7152933,12296367,-0.0836469978094101
SDN,Sub-Saharan Africa,7,2029,7258649,12613408,-0.0836469978094101
SDN,Sub-Saharan Africa,7,2030,7362636,12934065,-0.0836469978094101
SEN,Sub-Saharan Africa,7,2000,1658629,2061432.875,-0.31932079792022705
SEN,Sub-Saharan Africa,7,2001,1695459,2129342,-0.31572654843330383
SEN,Sub-Saharan Africa,7,2002,1728473,2198955.5,-0.3115971088409424
SEN,Sub-Saharan Africa,7,2003,1761301,2270165.75,-0.30783191323280334
SEN,Sub-Saharan Africa,7,2004,1798315,2342987,-0.3040560483932495
SEN,Sub-Saharan Africa,7,2005,1843683,2417349.5,-0.2997678518295288
SEN,Sub-Saharan Africa,7,2006,1897845,2490387,-0.29570841789245605
SEN,Sub-Saharan Africa,7,2007,1956216,2564761.75,-0.29025593400001526
SEN,Sub-Saharan Africa,7,2008,2018303,2640961.5,-0.28430432081222534
SEN,Sub-Saharan Africa,7,2009,2082192,2719627.75,-0.27868494391441345
SEN,Sub-Saharan Africa,7,2010,2147173,2801179,-0.272501140832901
SEN,Sub-Saharan Africa,7,2011,2221122,2881116.25,-0.2665852904319763
SEN,Sub-Saharan Africa,7,2012,2285858,2965479.5,-0.2605346441268921
SEN,Sub-Saharan Africa,7,2013,2343304,3053601.5,-0.2542552649974823
SEN,Sub-Saharan Africa,7,2014,2395731,3144711.5,-0.24868528544902802
SEN,Sub-Saharan Africa,7,2015,2445327,3238778.5,-0.24292151629924774
SEN,Sub-Saharan Africa,7,2016,2491260,3336899,-0.23640312254428864
SEN,Sub-Saharan Africa,7,2017,2527102,3438875.25,-0.22952885925769806
SEN,Sub-Saharan Africa,7,2018,2556654,3544546.5,-0.22245992720127106
SEN,Sub-Saharan Africa,7,2019,2584884,3653592.25,-0.21609868109226227
SEN,Sub-Saharan Africa,7,2020,2615341,3765912.5,-0.21609868109226227
SEN,Sub-Saharan Africa,7,2021,2638344,3884303.75,-0.21609868109226227
SEN,Sub-Saharan Africa,7,2022,2671855,4004208.5,-0.21609868109226227
SEN,Sub-Saharan Africa,7,2023,2712722,4126943.75,-0.21609868109226227
SEN,Sub-Saharan Africa,7,2024,2755418,4254016,-0.21609868109226227
SEN,Sub-Saharan Africa,7,2025,2796029,4385780.5,-0.21609868109226227
SEN,Sub-Saharan Africa,7,2026,2842508,4519454.5,-0.21609868109226227
SEN,Sub-Saharan Africa,7,2027,2884088,4657921.5,-0.21609868109226227
SEN,Sub-Saharan Africa,7,2028,2922288,4799479.5,-0.21609868109226227
SEN,Sub-Saharan Africa,7,2029,2960833,4941320,-0.21609868109226227
SEN,Sub-Saharan Africa,7,2030,3002655,5081771,-0.21609868109226227
SGP,High Income,3,2000,237083,1145439.125,0.17486698925495148
SGP,High Income,3,2001,224144,1154665.375,0.18238581717014313
SGP,High Income,3,2002,215944,1159564.875,0.18847496807575226
SGP,High Income,3,2003,211883,1164787.5,0.19465608894824982
SGP,High Income,3,2004,210628,1175122.625,0.2006821185350418
SGP,High Income,3,2005,210882,1192584.5,0.2070838361978531
SGP,High Income,3,2006,205432,1220109.875,0.213411346077919
SGP,High Income,3,2007,205169,1254993,0.21983768045902252
SGP,High Income,3,2008,208040,1294705.75,0.2267114669084549
SGP,High Income,3,2009,211393,1333777.625,0.23287804424762726
SGP,High Income,3,2010,212562,1367083.125,0.23903538286685944
SGP,High Income,3,2011,210773,1383707,0.24317683279514313
SGP,High Income,3,2012,209823,1394561.875,0.24700291454792023
SGP,High Income,3,2013,210336,1401860.5,0.25057128071784973
SGP,High Income,3,2014,213189,1407223.25,0.2536151111125946
SGP,High Income,3,2015,217315,1410827.25,0.25706925988197327
SGP,High Income,3,2016,213284,1408037.25,0.2609063684940338
SGP,High Income,3,2017,221403,1399456.875,0.264127641916275
SGP,High Income,3,2018,236097,1387226.125,0.26741883158683777
SGP,High Income,3,2019,249963,1373979.625,0.27038779854774475
SGP,High Income,3,2020,258176,1360986.5,0.27038779854774475
SGP,High Income,3,2021,270580,1346236.875,0.27038779854774475
SGP,High Income,3,2022,272484,1333259.25,0.27038779854774475
SGP,High Income,3,2023,267084,1320954.125,0.27038779854774475
SGP,High Income,3,2024,260472,1307618.375,0.27038779854774475
SGP,High Income,3,2025,256555,1292532.25,0.27038779854774475
SGP,High Income,3,2026,247367,1278850,0.27038779854774475
SGP,High Income,3,2027,244612,1263716.125,0.27038779854774475
SGP,High Income,3,2028,246343,1247895.875,0.27038779854774475
SGP,High Income,3,2029,248262,1232630.625,0.27038779854774475
SGP,High Income,3,2030,247342,1218453.375,0.27038779854774475
SLB,East Asia & Pacific,1,2000,64805,87842.1328125,-0.26259341835975647
SLB,East Asia & Pacific,1,2001,66214,90805.828125,-0.26199066638946533
SLB,East Asia & Pacific,1,2002,67761,93822.0546875,-0.26197534799575806
SLB,East Asia & Pacific,1,2003,69380,96868.234375,-0.26161009073257446
SLB,East Asia & Pacific,1,2004,70924,99948.3515625,-0.2606918513774872
SLB,East Asia & Pacific,1,2005,72321,103054.8125,-0.2587446868419647
SLB,East Asia & Pacific,1,2006,74113,106084.8046875,-0.2560342848300934
SLB,East Asia & Pacific,1,2007,75422,109159.78125,-0.25235873460769653
SLB,East Asia & Pacific,1,2008,76491,112234.9609375,-0.24775896966457367
SLB,East Asia & Pacific,1,2009,77771,115290.59375,-0.24388645589351654
SLB,East Asia & Pacific,1,2010,79634,118356.546875,-0.23919902741909027
SLB,East Asia & Pacific,1,2011,81699,121298.2734375,-0.23322145640850067
SLB,East Asia & Pacific,1,2012,84437,124220.25,-0.22731073200702667
SLB,East Asia & Pacific,1,2013,87617,127181.3203125,-0.22171156108379364
SLB,East Asia & Pacific,1,2014,90771,130264.8359375,-0.21642298996448517
SLB,East Asia & Pacific,1,2015,93586,133518.265625,-0.21127508580684662
SLB,East Asia & Pacific,1,2016,96859,136745.65625,-0.20609454810619354
SLB,East Asia & Pacific,1,2017,99159,140250.484375,-0.20098020136356354
SLB,East Asia & Pacific,1,2018,100720,143898.671875,-0.19587375223636627
SLB,East Asia & Pacific,1,2019,101949,147489.0625,-0.19171874225139618
SLB,East Asia & Pacific,1,2020,103156,150939.421875,-0.19171874225139618
SLB,East Asia & Pacific,1,2021,104026,154455.8125,-0.19171874225139618
SLB,East Asia & Pacific,1,2022,104898,157826.609375,-0.19171874225139618
SLB,East Asia & Pacific,1,2023,105829,161141.9375,-0.19171874225139618
SLB,East Asia & Pacific,1,2024,106790,164552.890625,-0.19171874225139618
SLB,East Asia & Pacific,1,2025,107767,168134.109375,-0.19171874225139618
SLB,East Asia & Pacific,1,2026,108557,172028.96875,-0.19171874225139618
