country,year,Indicator,mn_group,Population,Mean,Geomean,Median,Prevalenceofdeficiency,Prevalenceofmarginaldeficienc,Prevalenceofinsufficiency,Prevalenceofinadequacy,Prevalenceoflowvalues,Prevalenceofmarginalvalues,Prevalenceofelevated,Prevalenceofexcess,PrevalenceofseverevitaminAd,Prevalenceofmicrocyticanaemia,Prevalenceofmacrocyticanaemia,PrevalenceofmildlyelevatedHc,Prevalencep97byage,Prevalencep97byBSA,PrevalenceofMyexoedematous,Prevalenceofneurological,Dataadjustedfor,Surveymethodology,Agefrom,Ageto
Gambia,2018,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Smoking,"Survey nationally representative. For each Local Government Area (LGA), sample EAs were allocated to the urban and rural strata approximately in proportion to the number of households in the sampling frame based on The Gambia Census of 2013. It contained 14 strata comprised of urban areas in Banjul and Kanifing, respectively, and urban and rural areas in the remaining six LGAs. Within each EA, 20 households were selected. Sample sizes are unweighted numerators in each subgroup.",12,23
Gambia,2018,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Smoking,"Survey nationally representative. For each Local Government Area (LGA), sample EAs were allocated to the urban and rural strata approximately in proportion to the number of households in the sampling frame based on The Gambia Census of 2013. It contained 14 strata comprised of urban areas in Banjul and Kanifing, respectively, and urban and rural areas in the remaining six LGAs. Within each EA, 20 households were selected. Sample sizes are unweighted numerators in each subgroup.",24,35
Gambia,2018,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Smoking,"Survey nationally representative. For each Local Government Area (LGA), sample EAs were allocated to the urban and rural strata approximately in proportion to the number of households in the sampling frame based on The Gambia Census of 2013. It contained 14 strata comprised of urban areas in Banjul and Kanifing, respectively, and urban and rural areas in the remaining six LGAs. Within each EA, 20 households were selected. Sample sizes are unweighted numerators in each subgroup.",36,47
Gambia,2018,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Smoking,"Survey nationally representative. For each Local Government Area (LGA), sample EAs were allocated to the urban and rural strata approximately in proportion to the number of households in the sampling frame based on The Gambia Census of 2013. It contained 14 strata comprised of urban areas in Banjul and Kanifing, respectively, and urban and rural areas in the remaining six LGAs. Within each EA, 20 households were selected. Sample sizes are unweighted numerators in each subgroup.",48,59
Gambia,2018,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Smoking,"Survey nationally representative. For each Local Government Area (LGA), sample EAs were allocated to the urban and rural strata approximately in proportion to the number of households in the sampling frame based on The Gambia Census of 2013. It contained 14 strata comprised of urban areas in Banjul and Kanifing, respectively, and urban and rural areas in the remaining six LGAs. Within each EA, 20 households were selected. Sample sizes are unweighted numerators in each subgroup.",6,59
Gambia,2018,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Smoking,"Survey nationally representative. For each Local Government Area (LGA), sample EAs were allocated to the urban and rural strata approximately in proportion to the number of households in the sampling frame based on The Gambia Census of 2013. It contained 14 strata comprised of urban areas in Banjul and Kanifing, respectively, and urban and rural areas in the remaining six LGAs. Within each EA, 20 households were selected. Sample sizes are unweighted numerators in each subgroup.",6,59
Gambia,2019,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"National representative survey using a stratified sample selected in two stages. In the first stage, Enumeration areas (EAs) were selected with a probability proportional to their size within each sampling stratum. A total of 281 EAs were selected. In the second stage, the households were systematically sampled. Response rate of 97%.",6,8
Gambia,2019,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"National representative survey using a stratified sample selected in two stages. In the first stage, Enumeration areas (EAs) were selected with a probability proportional to their size within each sampling stratum. A total of 281 EAs were selected. In the second stage, the households were systematically sampled. Response rate of 97%.",9,11
Gambia,2019,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"National representative survey using a stratified sample selected in two stages. In the first stage, Enumeration areas (EAs) were selected with a probability proportional to their size within each sampling stratum. A total of 281 EAs were selected. In the second stage, the households were systematically sampled. Response rate of 97%.",12,17
Gambia,2019,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"National representative survey using a stratified sample selected in two stages. In the first stage, Enumeration areas (EAs) were selected with a probability proportional to their size within each sampling stratum. A total of 281 EAs were selected. In the second stage, the households were systematically sampled. Response rate of 97%.",18,23
Gambia,2019,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"National representative survey using a stratified sample selected in two stages. In the first stage, Enumeration areas (EAs) were selected with a probability proportional to their size within each sampling stratum. A total of 281 EAs were selected. In the second stage, the households were systematically sampled. Response rate of 97%.",24,35
Gambia,2019,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"National representative survey using a stratified sample selected in two stages. In the first stage, Enumeration areas (EAs) were selected with a probability proportional to their size within each sampling stratum. A total of 281 EAs were selected. In the second stage, the households were systematically sampled. Response rate of 97%.",36,47
Gambia,2019,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"National representative survey using a stratified sample selected in two stages. In the first stage, Enumeration areas (EAs) were selected with a probability proportional to their size within each sampling stratum. A total of 281 EAs were selected. In the second stage, the households were systematically sampled. Response rate of 97%.",48,59
Gambia,2019,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"National representative survey using a stratified sample selected in two stages. In the first stage, Enumeration areas (EAs) were selected with a probability proportional to their size within each sampling stratum. A total of 281 EAs were selected. In the second stage, the households were systematically sampled. Response rate of 97%.",6,59
Gambia,2019,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"National representative survey using a stratified sample selected in two stages. In the first stage, Enumeration areas (EAs) were selected with a probability proportional to their size within each sampling stratum. A total of 281 EAs were selected. In the second stage, the households were systematically sampled. Response rate of 97%.",6,59
Gambia,2013,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey designed to provide reliable estimates for the country as a whole, for urban and rural areas, and for each of the municipalities and Local Government Areas using a stratified sample selected in two stages.",6,59
Gambia,2013,Haemoglobin,Haemoglobin,Women of reproductive age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey designed to provide reliable estimates for the country as a whole, for urban and rural areas, and for each of the municipalities and Local Government Areas using a stratified sample selected in two stages.",15,49
Gambia,2019,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"National representative survey using a stratified sample selected in two stages. In the first stage, Enumeration areas (EAs) were selected with a probability proportional to their size within each sampling stratum. A total of 281 EAs were selected. In the second stage, the households were systematically sampled. Response rate of 97%.",6,59
Gambia,2019,Haemoglobin,Haemoglobin,Women of reproductive age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"National representative survey using a stratified sample selected in two stages. In the first stage, Enumeration areas (EAs) were selected with a probability proportional to their size within each sampling stratum. A total of 281 EAs were selected. In the second stage, the households were systematically sampled. Response rate of 97%.",15,49
Gambia,2013,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey designed to provide reliable estimates for the country as a whole, for urban and rural areas, and for each of the municipalities and Local Government Areas using a stratified sample selected in two stages.",6,59
Gambia,2013,Haemoglobin,Haemoglobin,Women of reproductive age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey designed to provide reliable estimates for the country as a whole, for urban and rural areas, and for each of the municipalities and Local Government Areas using a stratified sample selected in two stages.",15,49
Gambia,2019,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"National representative survey using a stratified sample selected in two stages. In the first stage, Enumeration areas (EAs) were selected with a probability proportional to their size within each sampling stratum. A total of 281 EAs were selected. In the second stage, the households were systematically sampled. Response rate of 97%.",6,59
Gambia,2019,Haemoglobin,Haemoglobin,Women of reproductive age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"National representative survey using a stratified sample selected in two stages. In the first stage, Enumeration areas (EAs) were selected with a probability proportional to their size within each sampling stratum. A total of 281 EAs were selected. In the second stage, the households were systematically sampled. Response rate of 97%.",15,49
Gambia,2013,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey designed to provide reliable estimates for the country as a whole, for urban and rural areas, and for each of the municipalities and Local Government Areas using a stratified sample selected in two stages.",6,59
Gambia,2013,Haemoglobin,Haemoglobin,Women of reproductive age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey designed to provide reliable estimates for the country as a whole, for urban and rural areas, and for each of the municipalities and Local Government Areas using a stratified sample selected in two stages.",15,49
Gambia,2019,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"National representative survey using a stratified sample selected in two stages. In the first stage, Enumeration areas (EAs) were selected with a probability proportional to their size within each sampling stratum. A total of 281 EAs were selected. In the second stage, the households were systematically sampled. Response rate of 97%.",6,59
Gambia,2019,Haemoglobin,Haemoglobin,Women of reproductive age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"National representative survey using a stratified sample selected in two stages. In the first stage, Enumeration areas (EAs) were selected with a probability proportional to their size within each sampling stratum. A total of 281 EAs were selected. In the second stage, the households were systematically sampled. Response rate of 97%.",15,49
Gambia,2013,Haemoglobin,Haemoglobin,Adolescents,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey designed to provide reliable estimates for the country as a whole, for urban and rural areas, and for each of the municipalities and Local Government Areas using a stratified sample selected in two stages.",15,19
Gambia,2013,Haemoglobin,Haemoglobin,Lactating women (LW),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey designed to provide reliable estimates for the country as a whole, for urban and rural areas, and for each of the municipalities and Local Government Areas using a stratified sample selected in two stages.",15,49
Gambia,2013,Haemoglobin,Haemoglobin,Non-pregnant women (NPW),114.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey designed to provide reliable estimates for the country as a whole, for urban and rural areas, and for each of the municipalities and Local Government Areas using a stratified sample selected in two stages.",15,49
Gambia,2013,Haemoglobin,Haemoglobin,"Non-pregnant, non-lactating women (NPNLW)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey designed to provide reliable estimates for the country as a whole, for urban and rural areas, and for each of the municipalities and Local Government Areas using a stratified sample selected in two stages.",15,49
Gambia,2013,Haemoglobin,Haemoglobin,Pregnant women,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey designed to provide reliable estimates for the country as a whole, for urban and rural areas, and for each of the municipalities and Local Government Areas using a stratified sample selected in two stages.",15,49
Gambia,2013,Haemoglobin,Haemoglobin,Preschool-age children,98.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey designed to provide reliable estimates for the country as a whole, for urban and rural areas, and for each of the municipalities and Local Government Areas using a stratified sample selected in two stages.",6,59
Gambia,2013,Haemoglobin,Haemoglobin,Women of reproductive age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey designed to provide reliable estimates for the country as a whole, for urban and rural areas, and for each of the municipalities and Local Government Areas using a stratified sample selected in two stages.",15,49
Gambia,2013,Haemoglobin,Haemoglobin,Women of reproductive age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey designed to provide reliable estimates for the country as a whole, for urban and rural areas, and for each of the municipalities and Local Government Areas using a stratified sample selected in two stages.",20,29
Gambia,2013,Haemoglobin,Haemoglobin,Women of reproductive age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey designed to provide reliable estimates for the country as a whole, for urban and rural areas, and for each of the municipalities and Local Government Areas using a stratified sample selected in two stages.",30,39
Gambia,2013,Haemoglobin,Haemoglobin,Women of reproductive age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey designed to provide reliable estimates for the country as a whole, for urban and rural areas, and for each of the municipalities and Local Government Areas using a stratified sample selected in two stages.",40,49
Gambia,2019,Haemoglobin,Haemoglobin,Adolescents,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"National representative survey using a stratified sample selected in two stages. In the first stage, Enumeration areas (EAs) were selected with a probability proportional to their size within each sampling stratum. A total of 281 EAs were selected. In the second stage, the households were systematically sampled. Response rate of 97%.",15,19
Gambia,2019,Haemoglobin,Haemoglobin,Lactating women (LW),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"National representative survey using a stratified sample selected in two stages. In the first stage, Enumeration areas (EAs) were selected with a probability proportional to their size within each sampling stratum. A total of 281 EAs were selected. In the second stage, the households were systematically sampled. Response rate of 97%.",15,49
Gambia,2019,Haemoglobin,Haemoglobin,Non-pregnant women (NPW),120.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"National representative survey using a stratified sample selected in two stages. In the first stage, Enumeration areas (EAs) were selected with a probability proportional to their size within each sampling stratum. A total of 281 EAs were selected. In the second stage, the households were systematically sampled. Response rate of 97%.",15,49
Gambia,2019,Haemoglobin,Haemoglobin,"Non-pregnant, non-lactating women (NPNLW)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"National representative survey using a stratified sample selected in two stages. In the first stage, Enumeration areas (EAs) were selected with a probability proportional to their size within each sampling stratum. A total of 281 EAs were selected. In the second stage, the households were systematically sampled. Response rate of 97%.",15,49
Gambia,2019,Haemoglobin,Haemoglobin,Pregnant women,107.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"National representative survey using a stratified sample selected in two stages. In the first stage, Enumeration areas (EAs) were selected with a probability proportional to their size within each sampling stratum. A total of 281 EAs were selected. In the second stage, the households were systematically sampled. Response rate of 97%.",15,49
Gambia,2019,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"National representative survey using a stratified sample selected in two stages. In the first stage, Enumeration areas (EAs) were selected with a probability proportional to their size within each sampling stratum. A total of 281 EAs were selected. In the second stage, the households were systematically sampled. Response rate of 97%.",6,59
Gambia,2019,Haemoglobin,Haemoglobin,Women of reproductive age,119.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"National representative survey using a stratified sample selected in two stages. In the first stage, Enumeration areas (EAs) were selected with a probability proportional to their size within each sampling stratum. A total of 281 EAs were selected. In the second stage, the households were systematically sampled. Response rate of 97%.",15,49
Gambia,2019,Haemoglobin,Haemoglobin,Women of reproductive age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"National representative survey using a stratified sample selected in two stages. In the first stage, Enumeration areas (EAs) were selected with a probability proportional to their size within each sampling stratum. A total of 281 EAs were selected. In the second stage, the households were systematically sampled. Response rate of 97%.",20,29
Gambia,2019,Haemoglobin,Haemoglobin,Women of reproductive age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"National representative survey using a stratified sample selected in two stages. In the first stage, Enumeration areas (EAs) were selected with a probability proportional to their size within each sampling stratum. A total of 281 EAs were selected. In the second stage, the households were systematically sampled. Response rate of 97%.",30,39
Gambia,2019,Haemoglobin,Haemoglobin,Women of reproductive age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"National representative survey using a stratified sample selected in two stages. In the first stage, Enumeration areas (EAs) were selected with a probability proportional to their size within each sampling stratum. A total of 281 EAs were selected. In the second stage, the households were systematically sampled. Response rate of 97%.",40,49
Gambia,2013,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey designed to provide reliable estimates for the country as a whole, for urban and rural areas, and for each of the municipalities and Local Government Areas using a stratified sample selected in two stages.",6,59
Gambia,2013,Haemoglobin,Haemoglobin,Women of reproductive age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey designed to provide reliable estimates for the country as a whole, for urban and rural areas, and for each of the municipalities and Local Government Areas using a stratified sample selected in two stages.",15,49
Gambia,2019,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"National representative survey using a stratified sample selected in two stages. In the first stage, Enumeration areas (EAs) were selected with a probability proportional to their size within each sampling stratum. A total of 281 EAs were selected. In the second stage, the households were systematically sampled. Response rate of 97%.",6,59
Gambia,2019,Haemoglobin,Haemoglobin,Women of reproductive age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"National representative survey using a stratified sample selected in two stages. In the first stage, Enumeration areas (EAs) were selected with a probability proportional to their size within each sampling stratum. A total of 281 EAs were selected. In the second stage, the households were systematically sampled. Response rate of 97%.",15,49
Gambia,2013,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey designed to provide reliable estimates for the country as a whole, for urban and rural areas, and for each of the municipalities and Local Government Areas using a stratified sample selected in two stages.",6,59
Gambia,2013,Haemoglobin,Haemoglobin,Women of reproductive age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey designed to provide reliable estimates for the country as a whole, for urban and rural areas, and for each of the municipalities and Local Government Areas using a stratified sample selected in two stages.",15,49
Gambia,2019,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"National representative survey using a stratified sample selected in two stages. In the first stage, Enumeration areas (EAs) were selected with a probability proportional to their size within each sampling stratum. A total of 281 EAs were selected. In the second stage, the households were systematically sampled. Response rate of 97%.",6,59
Gambia,2019,Haemoglobin,Haemoglobin,Women of reproductive age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"National representative survey using a stratified sample selected in two stages. In the first stage, Enumeration areas (EAs) were selected with a probability proportional to their size within each sampling stratum. A total of 281 EAs were selected. In the second stage, the households were systematically sampled. Response rate of 97%.",15,49
Gambia,2013,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey designed to provide reliable estimates for the country as a whole, for urban and rural areas, and for each of the municipalities and Local Government Areas using a stratified sample selected in two stages.",6,59
Gambia,2013,Haemoglobin,Haemoglobin,Women of reproductive age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey designed to provide reliable estimates for the country as a whole, for urban and rural areas, and for each of the municipalities and Local Government Areas using a stratified sample selected in two stages.",15,49
Gambia,2019,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"National representative survey using a stratified sample selected in two stages. In the first stage, Enumeration areas (EAs) were selected with a probability proportional to their size within each sampling stratum. A total of 281 EAs were selected. In the second stage, the households were systematically sampled. Response rate of 97%.",6,59
Gambia,2019,Haemoglobin,Haemoglobin,Women of reproductive age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"National representative survey using a stratified sample selected in two stages. In the first stage, Enumeration areas (EAs) were selected with a probability proportional to their size within each sampling stratum. A total of 281 EAs were selected. In the second stage, the households were systematically sampled. Response rate of 97%.",15,49
Gambia,2013,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey designed to provide reliable estimates for the country as a whole, for urban and rural areas, and for each of the municipalities and Local Government Areas using a stratified sample selected in two stages.",6,59
Gambia,2013,Haemoglobin,Haemoglobin,Women of reproductive age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey designed to provide reliable estimates for the country as a whole, for urban and rural areas, and for each of the municipalities and Local Government Areas using a stratified sample selected in two stages.",15,49
Gambia,2019,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"National representative survey using a stratified sample selected in two stages. In the first stage, Enumeration areas (EAs) were selected with a probability proportional to their size within each sampling stratum. A total of 281 EAs were selected. In the second stage, the households were systematically sampled. Response rate of 97%.",6,59
Gambia,2019,Haemoglobin,Haemoglobin,Women of reproductive age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"National representative survey using a stratified sample selected in two stages. In the first stage, Enumeration areas (EAs) were selected with a probability proportional to their size within each sampling stratum. A total of 281 EAs were selected. In the second stage, the households were systematically sampled. Response rate of 97%.",15,49
Gambia,2013,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey designed to provide reliable estimates for the country as a whole, for urban and rural areas, and for each of the municipalities and Local Government Areas using a stratified sample selected in two stages.",6,59
Gambia,2013,Haemoglobin,Haemoglobin,Women of reproductive age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey designed to provide reliable estimates for the country as a whole, for urban and rural areas, and for each of the municipalities and Local Government Areas using a stratified sample selected in two stages.",15,49
Gambia,2019,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"National representative survey using a stratified sample selected in two stages. In the first stage, Enumeration areas (EAs) were selected with a probability proportional to their size within each sampling stratum. A total of 281 EAs were selected. In the second stage, the households were systematically sampled. Response rate of 97%.",6,59
Gambia,2019,Haemoglobin,Haemoglobin,Women of reproductive age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"National representative survey using a stratified sample selected in two stages. In the first stage, Enumeration areas (EAs) were selected with a probability proportional to their size within each sampling stratum. A total of 281 EAs were selected. In the second stage, the households were systematically sampled. Response rate of 97%.",15,49
Kenya,2010,Haemoglobin,Haemoglobin,Adolescents,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,Survey conducted during the peak malaria transmission season.,10,14
Kenya,2010,Haemoglobin,Haemoglobin,Preschool-age children,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,Survey conducted during the peak malaria transmission season.,6,8
Kenya,2010,Haemoglobin,Haemoglobin,Preschool-age children,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,Survey conducted during the peak malaria transmission season.,6,59
Kenya,2010,Haemoglobin,Haemoglobin,Preschool-age children,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,Survey conducted during the peak malaria transmission season.,9,11
Kenya,2010,Haemoglobin,Haemoglobin,Preschool-age children,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,Survey conducted during the peak malaria transmission season.,12,17
Kenya,2010,Haemoglobin,Haemoglobin,Preschool-age children,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,Survey conducted during the peak malaria transmission season.,18,23
