"variable","importance","importance_norm","country","outcome"
"mics_hc7l",0.00825305628227,0.0141332774571653,"Ghana","women_b12"
"lsms_hh_edundefin",0.00804468301669559,0.0137764402957194,"Ghana","women_b12"
"lsms_hh_se.comserve",0.0080119775758623,0.0137204325509705,"Ghana","women_b12"
"lsms_hh_se.edundefin",0.00787322383431176,0.0134828181375359,"Ghana","women_b12"
"lsms_hh_se.trserve",0.00757982213824392,0.0129803706277767,"Ghana","women_b12"
"lsms_hh_se.misfinan",0.00734841423342351,0.0125840868738861,"Ghana","women_b12"
"lsms_hh_aginc_gross",0.00722329880107713,0.0123698279304056,"Ghana","women_b12"
"lsms_hh_se.pindex_fd",0.00721769615540505,0.0123602334549689,"Ghana","women_b12"
"lsms_hh_se.rcpets",0.00717886490325925,0.0122937353187857,"Ghana","women_b12"
"mics_hc10e_se",0.00695650985501572,0.0119129544924659,"Ghana","women_b12"
"lsms_hh_fd_p",0.00684327472201243,0.0117190404443971,"Ghana","women_b12"
"lsms_hh_se.hstextil",0.00679474142816344,0.0116359276575194,"Ghana","women_b12"
"mics_se.ws10bbc_c",0.00672999471589902,0.0115250495515699,"Ghana","women_b12"
"mics_windex5u_se",0.00671495011634498,0.0114992858232665,"Ghana","women_b12"
"lsms_hh_se.tothous",0.00666527092174951,0.0114142106926661,"Ghana","women_b12"
"mics_ws7",0.00665717192688319,0.0114003412438638,"Ghana","women_b12"
"mics_hc9b_se",0.00663330245833225,0.011359465014471,"Ghana","women_b12"
"dhs2014_ML_NETP_H_IT2",0.00661258045613649,0.011323978790158,"Ghana","women_b12"
"missing_dhs2014_CN_BRFS_C_EXB_adm2.x",0.00642413743524999,0.0110012719761045,"Ghana","women_b12"
"lsms_hh_hsutensil",0.00642061936783625,0.0109952473203684,"Ghana","women_b12"
"lsms_hh_se.wta_s_hhsize",0.0063283994305012,0.0108373215875416,"Ghana","women_b12"
"mics_hw8a_a",0.00631026872743637,0.010806272937424,"Ghana","women_b12"
"mics_se.ws10cca_a",0.00628321132824181,0.0107599374082568,"Ghana","women_b12"
"mics_hc18f",0.00621533710478326,0.010643703470244,"Ghana","women_b12"
"lsms_hh_se.hhexp_r",0.00619072621496616,0.0106015575642479,"Ghana","women_b12"
"mics_popweight_se",0.00606349009021194,0.0103836669559421,"Ghana","women_b12"
"lsms_hh_se.hsutility",0.00606200185563043,0.0103811183689045,"Ghana","women_b12"
"lsms_hh_se.sewerage",0.00605617287377725,0.0103711362949908,"Ghana","women_b12"
"lsms_hh_se.fd_p_veg",0.00602107959817237,0.0103110394067543,"Ghana","women_b12"
"lsms_hh_se.hlmedi",0.00593174725650651,0.0101580586530214,"Ghana","women_b12"
"lsms_hh_edsecond_postsec",0.00592505867746548,0.0101466045274045,"Ghana","women_b12"
"lsms_hh_rcrepair",0.00561128955088103,0.00960927799383443,"Ghana","women_b12"
"lsms_hh_rcserve",0.00544946472727241,0.00933215457999914,"Ghana","women_b12"
"lsms_hh_se.fd_p_puls",0.00519233489963999,0.00889182228707037,"Ghana","women_b12"
"lsms_hh_pcinc_grs",0.00493193669512045,0.00844589293096884,"Ghana","women_b12"
"lsms_hh_fd_b",0.00467728775686114,0.0080098091366146,"Ghana","women_b12"
"mics_wq4_se",0.00466929056533151,0.00799611402502193,"Ghana","women_b12"
"mics_hw7a_a",0.00447056736422862,0.0076558025037741,"Ghana","women_b12"
"mics_hhage",0.00429977702465018,0.00736332573229598,"Ghana","women_b12"
"lsms_hh_owntype",0.00418415201344273,0.00716531904138156,"Ghana","women_b12"
"lsms_hh_rcpetserv",0.00417147937771534,0.00714361727772904,"Ghana","women_b12"
"mics_hw2_se",0.00416663206099231,0.00713531629566539,"Ghana","women_b12"
"dhs2014_CN_NUTS_C_WH2",0.00414303795265225,0.00709491161791701,"Ghana","women_b12"
"lsms_hh_hosp",0.00401610753944161,0.00687754453761337,"Ghana","women_b12"
"lsms_hh_se.quintile",0.00398959611571399,0.00683214398604656,"Ghana","women_b12"
"mics_wq25m",0.00396285444921237,0.0067863491460009,"Ghana","women_b12"
"mics_hc10c_se",0.00390283828415976,0.00668357205547919,"Ghana","women_b12"
"mics_hc9j",0.00367297131694914,0.00628992714204221,"Ghana","women_b12"
"mics_eu8",0.00355515909513924,0.00608817487455052,"Ghana","women_b12"
"lsms_hh_se.hsserv",0.00324857757845391,0.00556315705201842,"Ghana","women_b12"
"mics_ws15_se",0.00322708841419865,0.00552635707024746,"Ghana","women_b12"
"lsms_hh_se.pindex",0.00321644949562263,0.00550813802715162,"Ghana","women_b12"
"mics_ws15",0.00305034858255223,0.00522369185230174,"Ghana","women_b12"
"mics_hc1a_se",0.00302937916905766,0.00518778193858052,"Ghana","women_b12"
"lsms_hh_se.comtel",0.00297297014179439,0.00509118203593436,"Ghana","women_b12"
"mics_hw6",0.00272515904466153,0.00466680797704572,"Ghana","women_b12"
"mics_hc18d_se",0.00266685440902138,0.00456696186375659,"Ghana","women_b12"
"mics_hc7j_se",0.0026330480254842,0.00450906876548937,"Ghana","women_b12"
"missing_gee_tpp_1km_10km",0.00248542322600764,0.00425626275288008,"Ghana","women_b12"
"missing_fsec_hfid_fcs_lit",0.00248105190604628,0.00424877691057453,"Ghana","women_b12"
"lsms_hh_se.fdnonalc_b",0.00230613942373134,0.00394924101032999,"Ghana","women_b12"
"lsms_hh_fdalc_p",0.0021401762645469,0.00366503073765072,"Ghana","women_b12"
"mics_hc16_se",0.0020816211652125,0.0035647557077563,"Ghana","women_b12"
"mics_ws6",0.00198094902145048,0.00339235565481435,"Ghana","women_b12"
"missing_wfp_cowpeas_white",0.00186965950630038,0.00320177345812331,"Ghana","women_b12"
"mics_ws2",0.00183270003247599,0.00313848072384825,"Ghana","women_b12"
"lsms_hh_hsserv",0.00173388998681816,0.0029692694955379,"Ghana","women_b12"
"mics_se.hw8a_2",0.00161963061411001,0.00277360144707988,"Ghana","women_b12"
"mics_eu1_se",0.00145549542245194,0.00249252155075444,"Ghana","women_b12"
"lsms_hh_se.pl_ext",0.00127641045748376,0.00218584031513273,"Ghana","women_b12"
"lsms_hh_se.fd_p_fruit",0.000999588863983466,0.00171178606743795,"Ghana","women_b12"
"missing_gee_tpp_1km_25km",0.000842203994835572,0.00144226603181121,"Ghana","women_b12"
"lsms_hh_se.mpl_abs",0.000251748251748252,0.000431116397322775,"Ghana","women_b12"
"lsms_hh_se.ppp2011",0.000205803851321094,0.000352437064887456,"Ghana","women_b12"
"fsec_hfid_fcs_lit",0.000203174603174606,0.000347934503377257,"Ghana","women_b12"
"missing_gee_tpp_1km_50km",0.000133333333333333,0.000228332017841321,"Ghana","women_b12"
