column,domain,source,n_countries,countries,completeness,subnational,product,provider,paper_entry,finite_Gambia,finite_Ghana,finite_Malawi,finite_SierraLeone,n_countries_finite
soil_aluminium_stdev_20_50,Soil characteristics,SoilGrids / iSDA,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,iSDAsoil 30 m soil properties,iSDA,not in paper,1.0,1.0,1.0,1.0,4
soil_calcium_mean_0_20,Soil characteristics,SoilGrids / iSDA,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,iSDAsoil 30 m soil properties,iSDA,not in paper,1.0,1.0,1.0,1.0,4
soil_calcium_mean_20_50,Soil characteristics,SoilGrids / iSDA,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,iSDAsoil 30 m soil properties,iSDA,not in paper,1.0,1.0,1.0,1.0,4
soil_calcium_stdev_0_20,Soil characteristics,SoilGrids / iSDA,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,iSDAsoil 30 m soil properties,iSDA,not in paper,1.0,1.0,1.0,1.0,4
soil_calcium_stdev_20_50,Soil characteristics,SoilGrids / iSDA,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,iSDAsoil 30 m soil properties,iSDA,not in paper,1.0,1.0,1.0,1.0,4
soil_cec_mean_0_20,Soil characteristics,SoilGrids / iSDA,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,iSDAsoil 30 m soil properties,iSDA,not in paper,1.0,1.0,1.0,1.0,4
soil_cec_mean_20_50,Soil characteristics,SoilGrids / iSDA,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,iSDAsoil 30 m soil properties,iSDA,not in paper,1.0,1.0,1.0,1.0,4
soil_cec_stdev_0_20,Soil characteristics,SoilGrids / iSDA,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,iSDAsoil 30 m soil properties,iSDA,not in paper,1.0,1.0,1.0,1.0,4
soil_cec_stdev_20_50,Soil characteristics,SoilGrids / iSDA,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,iSDAsoil 30 m soil properties,iSDA,not in paper,1.0,1.0,1.0,1.0,4
soil_iron_mean_0_20,Soil characteristics,SoilGrids / iSDA,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,iSDAsoil 30 m soil properties,iSDA,not in paper,1.0,1.0,1.0,1.0,4
soil_iron_mean_20_50,Soil characteristics,SoilGrids / iSDA,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,iSDAsoil 30 m soil properties,iSDA,not in paper,1.0,1.0,1.0,1.0,4
soil_iron_stdev_0_20,Soil characteristics,SoilGrids / iSDA,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,iSDAsoil 30 m soil properties,iSDA,not in paper,1.0,1.0,1.0,1.0,4
soil_iron_stdev_20_50,Soil characteristics,SoilGrids / iSDA,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,iSDAsoil 30 m soil properties,iSDA,not in paper,1.0,1.0,1.0,1.0,4
soil_magnesium_mean_0_20,Soil characteristics,SoilGrids / iSDA,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,iSDAsoil 30 m soil properties,iSDA,not in paper,1.0,1.0,1.0,1.0,4
soil_magnesium_mean_20_50,Soil characteristics,SoilGrids / iSDA,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,iSDAsoil 30 m soil properties,iSDA,not in paper,1.0,1.0,1.0,1.0,4
soil_magnesium_stdev_0_20,Soil characteristics,SoilGrids / iSDA,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,iSDAsoil 30 m soil properties,iSDA,not in paper,1.0,1.0,1.0,1.0,4
soil_magnesium_stdev_20_50,Soil characteristics,SoilGrids / iSDA,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,iSDAsoil 30 m soil properties,iSDA,not in paper,1.0,1.0,1.0,1.0,4
soil_phosphorus_mean_0_20,Soil characteristics,SoilGrids / iSDA,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,iSDAsoil 30 m soil properties,iSDA,not in paper,1.0,1.0,1.0,1.0,4
soil_phosphorus_mean_20_50,Soil characteristics,SoilGrids / iSDA,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,iSDAsoil 30 m soil properties,iSDA,not in paper,1.0,1.0,1.0,1.0,4
soil_phosphorus_stdev_0_20,Soil characteristics,SoilGrids / iSDA,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,iSDAsoil 30 m soil properties,iSDA,not in paper,1.0,1.0,1.0,1.0,4
soil_phosphorus_stdev_20_50,Soil characteristics,SoilGrids / iSDA,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,iSDAsoil 30 m soil properties,iSDA,not in paper,1.0,1.0,1.0,1.0,4
soil_potassium_mean_0_20,Soil characteristics,SoilGrids / iSDA,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,iSDAsoil 30 m soil properties,iSDA,not in paper,1.0,1.0,1.0,1.0,4
soil_potassium_mean_20_50,Soil characteristics,SoilGrids / iSDA,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,iSDAsoil 30 m soil properties,iSDA,not in paper,1.0,1.0,1.0,1.0,4
soil_potassium_stdev_0_20,Soil characteristics,SoilGrids / iSDA,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,iSDAsoil 30 m soil properties,iSDA,not in paper,1.0,1.0,1.0,1.0,4
soil_potassium_stdev_20_50,Soil characteristics,SoilGrids / iSDA,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,iSDAsoil 30 m soil properties,iSDA,not in paper,1.0,1.0,1.0,1.0,4
soil_sulfur_mean_0_20,Soil characteristics,SoilGrids / iSDA,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,iSDAsoil 30 m soil properties,iSDA,not in paper,1.0,1.0,1.0,1.0,4
soil_sulfur_mean_20_50,Soil characteristics,SoilGrids / iSDA,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,iSDAsoil 30 m soil properties,iSDA,not in paper,1.0,1.0,1.0,1.0,4
soil_sulfur_stdev_0_20,Soil characteristics,SoilGrids / iSDA,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,iSDAsoil 30 m soil properties,iSDA,not in paper,1.0,1.0,1.0,1.0,4
soil_sulfur_stdev_20_50,Soil characteristics,SoilGrids / iSDA,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,iSDAsoil 30 m soil properties,iSDA,not in paper,1.0,1.0,1.0,1.0,4
soil_totalcarbon_mean_0_20,Soil characteristics,SoilGrids / iSDA,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,iSDAsoil 30 m soil properties,iSDA,not in paper,1.0,1.0,1.0,1.0,4
soil_totalcarbon_mean_20_50,Soil characteristics,SoilGrids / iSDA,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,iSDAsoil 30 m soil properties,iSDA,not in paper,1.0,1.0,1.0,1.0,4
soil_zinc_mean_0_20,Soil characteristics,SoilGrids / iSDA,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,iSDAsoil 30 m soil properties,iSDA,not in paper,1.0,1.0,1.0,1.0,4
soil_zinc_mean_20_50,Soil characteristics,SoilGrids / iSDA,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,iSDAsoil 30 m soil properties,iSDA,not in paper,1.0,1.0,1.0,1.0,4
soil_zinc_stdev_0_20,Soil characteristics,SoilGrids / iSDA,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,iSDAsoil 30 m soil properties,iSDA,not in paper,1.0,1.0,1.0,1.0,4
soil_zinc_stdev_20_50,Soil characteristics,SoilGrids / iSDA,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,iSDAsoil 30 m soil properties,iSDA,not in paper,1.0,1.0,1.0,1.0,4
soilgrids_cec,Soil characteristics,SoilGrids / iSDA,4,Gambia|Ghana|Malawi|SierraLeone,0.984,True,SoilGrids v2 0-5 cm,ISRIC,T2 ISRIC SoilGrids,1.0,0.9653846153846154,1.0,1.0,4
soilgrids_clay,Soil characteristics,SoilGrids / iSDA,4,Gambia|Ghana|Malawi|SierraLeone,0.987,True,SoilGrids v2 0-5 cm,ISRIC,T2 ISRIC SoilGrids,1.0,0.9730769230769231,1.0,1.0,4
soilgrids_nitrogen,Soil characteristics,SoilGrids / iSDA,4,Gambia|Ghana|Malawi|SierraLeone,0.987,True,SoilGrids v2 0-5 cm,ISRIC,T2 ISRIC SoilGrids,1.0,0.9730769230769231,1.0,1.0,4
soilgrids_organic_carbon,Soil characteristics,SoilGrids / iSDA,4,Gambia|Ghana|Malawi|SierraLeone,0.984,True,SoilGrids v2 0-5 cm,ISRIC,T2 ISRIC SoilGrids,1.0,0.9653846153846154,1.0,1.0,4
soilgrids_ph,Soil characteristics,SoilGrids / iSDA,4,Gambia|Ghana|Malawi|SierraLeone,0.984,True,SoilGrids v2 0-5 cm,ISRIC,T2 ISRIC SoilGrids,1.0,0.9653846153846154,1.0,1.0,4
soilgrids_sand,Soil characteristics,SoilGrids / iSDA,4,Gambia|Ghana|Malawi|SierraLeone,0.987,True,SoilGrids v2 0-5 cm,ISRIC,T2 ISRIC SoilGrids,1.0,0.9730769230769231,1.0,1.0,4
soilgrids_silt,Soil characteristics,SoilGrids / iSDA,4,Gambia|Ghana|Malawi|SierraLeone,0.987,True,SoilGrids v2 0-5 cm,ISRIC,T2 ISRIC SoilGrids,1.0,0.9730769230769231,1.0,1.0,4
spam_parea_total,"Agricultural production, land use",MapSPAM,4,Gambia|Ghana|Malawi|SierraLeone,0.913,True,MapSPAM 2010 crop allocation,IFPRI,not in paper,0.972972972972973,0.9384615384615385,0.8724279835390947,1.0,4
spam_prod_cereals,"Agricultural production, land use",MapSPAM,4,Gambia|Ghana|Malawi|SierraLeone,0.913,True,MapSPAM 2010 crop allocation,IFPRI,not in paper,0.972972972972973,0.9384615384615385,0.8724279835390947,1.0,4
spam_prod_oilcrops,"Agricultural production, land use",MapSPAM,4,Gambia|Ghana|Malawi|SierraLeone,0.913,True,MapSPAM 2010 crop allocation,IFPRI,not in paper,0.972972972972973,0.9384615384615385,0.8724279835390947,1.0,4
spam_prod_pulses,"Agricultural production, land use",MapSPAM,4,Gambia|Ghana|Malawi|SierraLeone,0.913,True,MapSPAM 2010 crop allocation,IFPRI,not in paper,0.972972972972973,0.9384615384615385,0.8724279835390947,1.0,4
spam_prod_roots,"Agricultural production, land use",MapSPAM,4,Gambia|Ghana|Malawi|SierraLeone,0.913,True,MapSPAM 2010 crop allocation,IFPRI,not in paper,0.972972972972973,0.9384615384615385,0.8724279835390947,1.0,4
spam_prod_total,"Agricultural production, land use",MapSPAM,4,Gambia|Ghana|Malawi|SierraLeone,0.913,True,MapSPAM 2010 crop allocation,IFPRI,not in paper,0.972972972972973,0.9384615384615385,0.8724279835390947,1.0,4
spam_prod_vegetables,"Agricultural production, land use",MapSPAM,4,Gambia|Ghana|Malawi|SierraLeone,0.913,True,MapSPAM 2010 crop allocation,IFPRI,not in paper,0.972972972972973,0.9384615384615385,0.8724279835390947,1.0,4
spam_share_cereals,"Agricultural production, land use",MapSPAM,4,Gambia|Ghana|Malawi|SierraLeone,0.912,True,MapSPAM 2010 crop allocation,IFPRI,not in paper,0.972972972972973,0.9346153846153846,0.8724279835390947,1.0,4
spam_share_oilcrops,"Agricultural production, land use",MapSPAM,4,Gambia|Ghana|Malawi|SierraLeone,0.912,True,MapSPAM 2010 crop allocation,IFPRI,not in paper,0.972972972972973,0.9346153846153846,0.8724279835390947,1.0,4
spam_share_pulses,"Agricultural production, land use",MapSPAM,4,Gambia|Ghana|Malawi|SierraLeone,0.912,True,MapSPAM 2010 crop allocation,IFPRI,not in paper,0.972972972972973,0.9346153846153846,0.8724279835390947,1.0,4
spam_share_roots,"Agricultural production, land use",MapSPAM,4,Gambia|Ghana|Malawi|SierraLeone,0.912,True,MapSPAM 2010 crop allocation,IFPRI,not in paper,0.972972972972973,0.9346153846153846,0.8724279835390947,1.0,4
spam_share_vegetables,"Agricultural production, land use",MapSPAM,4,Gambia|Ghana|Malawi|SierraLeone,0.912,True,MapSPAM 2010 crop allocation,IFPRI,not in paper,0.972972972972973,0.9346153846153846,0.8724279835390947,1.0,4
tclim_aet_t0,Climate and weather,GEE,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,TerraClimate,University of Idaho,T2 Google Earth Engine,1.0,1.0,1.0,1.0,4
tclim_def_t0,Climate and weather,GEE,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,TerraClimate,University of Idaho,T2 Google Earth Engine,1.0,1.0,1.0,1.0,4
tclim_pdsi_t0,Climate and weather,GEE,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,TerraClimate,University of Idaho,T2 Google Earth Engine,1.0,1.0,1.0,1.0,4
tclim_pet_t0,Climate and weather,GEE,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,TerraClimate,University of Idaho,T2 Google Earth Engine,1.0,1.0,1.0,1.0,4
tclim_pr_t0,Climate and weather,GEE,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,TerraClimate,University of Idaho,T2 Google Earth Engine,1.0,1.0,1.0,1.0,4
tclim_ro_t0,Climate and weather,GEE,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,TerraClimate,University of Idaho,T2 Google Earth Engine,1.0,1.0,1.0,1.0,4
tclim_soil_t0,Climate and weather,GEE,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,TerraClimate,University of Idaho,T2 Google Earth Engine,1.0,1.0,1.0,1.0,4
tclim_srad_t0,Climate and weather,GEE,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,TerraClimate,University of Idaho,T2 Google Earth Engine,1.0,1.0,1.0,1.0,4
tclim_tmmn_t0,Climate and weather,GEE,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,TerraClimate,University of Idaho,T2 Google Earth Engine,1.0,1.0,1.0,1.0,4
tclim_tmmx_t0,Climate and weather,GEE,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,TerraClimate,University of Idaho,T2 Google Earth Engine,1.0,1.0,1.0,1.0,4
tclim_vap_t0,Climate and weather,GEE,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,TerraClimate,University of Idaho,T2 Google Earth Engine,1.0,1.0,1.0,1.0,4
tclim_vpd_t0,Climate and weather,GEE,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,TerraClimate,University of Idaho,T2 Google Earth Engine,1.0,1.0,1.0,1.0,4
tclim_vs_t0,Climate and weather,GEE,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,TerraClimate,University of Idaho,T2 Google Earth Engine,1.0,1.0,1.0,1.0,4
wapor_mean_t0,Ecosystem productivity/greenness,GEE,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,FAO WaPOR NPP,FAO,T2 Google Earth Engine,1.0,1.0,1.0,1.0,4
wapor_sd_t0,Ecosystem productivity/greenness,GEE,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,FAO WaPOR NPP,FAO,T2 Google Earth Engine,1.0,1.0,1.0,1.0,4
wsf,"Ruralness, population density, built environment",GEE,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,World Settlement Footprint 2015,DLR,not in paper (GEE catalogue),1.0,1.0,1.0,1.0,4
map_blooddisorders201201africahbcallelefrequency,Malaria incidence and treatment,Malaria Atlas,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,Malaria Atlas Project rasters at survey year,Malaria Atlas Project,T2 Malaria Atlas Project,1.0,1.0,1.0,1.0,4
map_blooddisorders201201globalg6pddallelefrequency,Malaria incidence and treatment,Malaria Atlas,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,Malaria Atlas Project rasters at survey year,Malaria Atlas Project,T2 Malaria Atlas Project,1.0,1.0,1.0,1.0,4
map_blooddisorders201201globalsicklehaemoglobinhbsallelefrequency,Malaria incidence and treatment,Malaria Atlas,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,Malaria Atlas Project rasters at survey year,Malaria Atlas Project,T2 Malaria Atlas Project,1.0,1.0,1.0,1.0,4
dhs_w_iron_pregnancy,Food fortification and supplementation,DHS,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,1.0,1.0,1.0,1.0,4
dhs_w_iron_days,Food fortification and supplementation,DHS,4,Gambia|Ghana|Malawi|SierraLeone,0.857,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,0.9459459459459459,0.8423076923076923,0.8518518518518519,1.0,4
dhs_w_iron_90plus,Food fortification and supplementation,DHS,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,1.0,1.0,1.0,1.0,4
dhs_w_deworm_pregnancy,Food fortification and supplementation,DHS,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,1.0,1.0,1.0,1.0,4
dhs_w_barrier_money,Healthcare access,DHS,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,1.0,1.0,1.0,1.0,4
dhs_w_barrier_distance,Healthcare access,DHS,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,1.0,1.0,1.0,1.0,4
dhs_w_barrier_alone,Healthcare access,DHS,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,1.0,1.0,1.0,1.0,4
dhs_w_barrier_permission,Healthcare access,DHS,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,1.0,1.0,1.0,1.0,4
dhs_w_barriers_n,Healthcare access,DHS,4,Gambia|Ghana|Malawi|SierraLeone,0.857,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,0.9459459459459459,0.8423076923076923,0.8518518518518519,1.0,4
dhs_w_health_insurance,Healthcare access,DHS,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,1.0,1.0,1.0,1.0,4
dhs_w_working,"Education, employment, SES",DHS,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,1.0,1.0,1.0,1.0,4
dhs_w_occ_agric,"Education, employment, SES",DHS,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,1.0,1.0,1.0,1.0,4
dhs_w_decides_earnings,"Education, employment, SES",DHS,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,1.0,1.0,1.0,1.0,4
dhs_w_owns_house,"Education, employment, SES",DHS,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,1.0,1.0,1.0,1.0,4
dhs_w_sib_n,Adult and maternal mortality,DHS,3,Gambia|Malawi|SierraLeone,0.462,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,0.9459459459459459,0.0,0.8518518518518519,1.0,3
dhs_w_sib_dead_prop,Adult and maternal mortality,DHS,3,Gambia|Malawi|SierraLeone,0.462,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,0.9459459459459459,0.0,0.8518518518518519,1.0,3
dhs_w_sib_adult_deaths,Adult and maternal mortality,DHS,3,Gambia|Malawi|SierraLeone,0.462,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,0.9459459459459459,0.0,0.8518518518518519,1.0,3
dhs_w_sib_adult_death_any,Adult and maternal mortality,DHS,3,Gambia|Malawi|SierraLeone,0.531,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,1.0,0.0,1.0,1.0,3
dhs_w_sib_mean_age_death,Adult and maternal mortality,DHS,3,Gambia|Malawi|SierraLeone,0.458,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,0.9459459459459459,0.0,0.8436213991769548,1.0,3
dhs_w_sib_maternal_deaths,Adult and maternal mortality,DHS,3,Gambia|Malawi|SierraLeone,0.462,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,0.9459459459459459,0.0,0.8518518518518519,1.0,3
dhs_w_sib_maternal_any,Adult and maternal mortality,DHS,3,Gambia|Malawi|SierraLeone,0.531,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,1.0,0.0,1.0,1.0,3
dhs_w_sib_female_n,Adult and maternal mortality,DHS,3,Gambia|Malawi|SierraLeone,0.462,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,0.9459459459459459,0.0,0.8518518518518519,1.0,3
dhs_w_sib_female_dead,Adult and maternal mortality,DHS,3,Gambia|Malawi|SierraLeone,0.462,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,0.9459459459459459,0.0,0.8518518518518519,1.0,3
dhs_c_fg_grains,Dietary diversity,DHS,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,1.0,1.0,1.0,1.0,4
dhs_c_fg_roots,Dietary diversity,DHS,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,1.0,1.0,1.0,1.0,4
dhs_c_fg_legumes,Dietary diversity,DHS,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,1.0,1.0,1.0,1.0,4
dhs_c_fg_dairy,Dietary diversity,DHS,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,1.0,1.0,1.0,1.0,4
dhs_c_fg_flesh,Dietary diversity,DHS,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,1.0,1.0,1.0,1.0,4
dhs_c_fg_eggs,Dietary diversity,DHS,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,1.0,1.0,1.0,1.0,4
dhs_c_fg_vitA_fruitveg,Dietary diversity,DHS,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,1.0,1.0,1.0,1.0,4
dhs_c_fg_other_fruitveg,Dietary diversity,DHS,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,1.0,1.0,1.0,1.0,4
dhs_c_diet_groups_n,Dietary diversity,DHS,4,Gambia|Ghana|Malawi|SierraLeone,0.857,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,0.9459459459459459,0.8423076923076923,0.8518518518518519,1.0,4
dhs_c_mdd_4plus,Dietary diversity,DHS,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,1.0,1.0,1.0,1.0,4
dhs_c_vita_capsule,Food fortification and supplementation,DHS,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,1.0,1.0,1.0,1.0,4
dhs_c_deworm_6mo,Food fortification and supplementation,DHS,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,1.0,1.0,1.0,1.0,4
dhs_hh_cattle,"Agricultural production, land use",DHS,3,Gambia|Ghana|Malawi,0.832,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,0.9459459459459459,0.8423076923076923,0.8518518518518519,0.0,3
dhs_hh_cattle_any,"Agricultural production, land use",DHS,3,Gambia|Ghana|Malawi,0.975,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,1.0,1.0,1.0,0.0,3
dhs_hh_cows,"Agricultural production, land use",DHS,4,Gambia|Ghana|Malawi|SierraLeone,0.857,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,0.9459459459459459,0.8423076923076923,0.8518518518518519,1.0,4
dhs_hh_cows_any,"Agricultural production, land use",DHS,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,1.0,1.0,1.0,1.0,4
dhs_hh_horses,"Agricultural production, land use",DHS,4,Gambia|Ghana|Malawi|SierraLeone,0.857,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,0.9459459459459459,0.8423076923076923,0.8518518518518519,1.0,4
dhs_hh_horses_any,"Agricultural production, land use",DHS,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,1.0,1.0,1.0,1.0,4
dhs_hh_goats,"Agricultural production, land use",DHS,4,Gambia|Ghana|Malawi|SierraLeone,0.857,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,0.9459459459459459,0.8423076923076923,0.8518518518518519,1.0,4
dhs_hh_goats_any,"Agricultural production, land use",DHS,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,1.0,1.0,1.0,1.0,4
dhs_hh_sheep,"Agricultural production, land use",DHS,4,Gambia|Ghana|Malawi|SierraLeone,0.857,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,0.9459459459459459,0.8423076923076923,0.8518518518518519,1.0,4
dhs_hh_sheep_any,"Agricultural production, land use",DHS,4,Gambia|Ghana|Malawi|SierraLeone,1.0,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,1.0,1.0,1.0,1.0,4
dhs_hh_chickens,"Agricultural production, land use",DHS,4,Gambia|Ghana|Malawi|SierraLeone,0.857,True,"DHS recodes, surveyPrev Admin-2 (BYM2)",DHS Program,T1 Demographic and Health Surveys,0.9459459459459459,0.8423076923076923,0.8518518518518519,1.0,4
