country,outcome,n_areas,variable,r,p_naive,p_block,q_within_naive,q_within_block,q_global_naive,q_global_block
SierraLeone,child_iron,14,dhs_CH_DIAT_C_ORT,-0.3548,0.213222908899781,0.162,0.7255216113546521,0.5757831325301205,0.5761276192193677,0.8261651112706389
SierraLeone,child_iron,14,dhs_CH_VACC_C_BAS,-0.0616,0.8344254851726306,0.611,0.9653922919880797,0.8432300884955752,0.9466083842461751,0.9417716262975778
SierraLeone,child_iron,14,dhs_CH_VACC_C_DP1,-0.0384,0.896352492013532,0.829,0.9753181608001035,0.9356679389312976,0.968718732590454,0.9760053032814053
SierraLeone,child_iron,14,dhs_CH_VACC_C_DP3,-0.2035,0.4852582087558749,0.208,0.8975017509308038,0.6261224489795918,0.7938843063302399,0.8478190045248868
SierraLeone,child_iron,14,dhs_CH_VACC_C_MSL,0.0112,0.9697538147074932,0.943,0.996715561056865,0.989982206405694,0.993242661430512,0.9942654028436019
SierraLeone,child_iron,14,dhs_CH_VACC_C_NON,-0.0631,0.8302082391202361,0.687,0.9653922919880797,0.862404255319149,0.9453858154886426,0.9492118169530798
SierraLeone,child_iron,14,dhs_CM_ECMR_C_NNR,-0.018,0.9512814370369922,0.935,0.996715561056865,0.9850892857142858,0.9869940641389651,0.9933064154329296
SierraLeone,child_iron,14,dhs_CN_ANMC_C_ANY,0.1303,0.6569457161271401,0.665,0.9608300924891447,0.8560042735042735,0.881886312805594,0.9472949669139764
SierraLeone,child_iron,14,dhs_CN_BRFS_C_EXB,0.2625,0.36453372043771315,0.156,0.8251486265435011,0.561219512195122,0.7103522701049416,0.8190864745011087
SierraLeone,child_iron,14,dhs_CN_NUTS_C_HA2,-0.3829,0.17663249327775857,0.099,0.7244155800822498,0.5568124999999999,0.5300902611815209,0.7669531079607416
SierraLeone,child_iron,14,dhs_CN_NUTS_C_WH2,-0.1051,0.7207219848323525,0.644,0.9623258332835856,0.8432300884955752,0.9110368599047604,0.9469099816289038
SierraLeone,child_iron,14,dhs_FP_CUSA_W_MOD,-0.3816,0.17817840509593647,0.056,0.7244155800822498,0.52546875,0.5317994831468031,0.6765714285714285
SierraLeone,child_iron,14,dhs_FP_NADA_W_UNT,0.1637,0.5759664905150845,0.574,0.9418406001893258,0.8169230769230769,0.8422531800368794,0.9402112059026977
SierraLeone,child_iron,14,dhs_HA_HIVP_B_HIV,0.0191,0.9483034682819889,0.831,0.996715561056865,0.9356679389312976,0.9869575494383933,0.9762566561931536
SierraLeone,child_iron,14,dhs_ML_NETP_H_IT2,-0.3205,0.2638677505413305,0.45,0.7557377321329368,0.7281842105263158,0.633496620427716,0.9022861981371719
SierraLeone,child_iron,14,dhs_RH_ANCN_W_N4P,-0.6009,0.02306148689689796,0.119,0.5962154538726703,0.5568124999999999,0.195331779798288,0.7982776203966006
SierraLeone,child_iron,14,dhs_RH_DELA_C_SKP,-0.1792,0.5398398676231015,0.386,0.9133124228463286,0.71721875,0.8268698619220598,0.8877140096618359
SierraLeone,child_iron,14,dhs_WS_TLET_H_IMP,-0.1018,0.7291869884182272,0.646,0.9623258332835856,0.8432300884955752,0.9154140612065367,0.9469099816289038
SierraLeone,child_iron,14,dhs_WS_TLET_P_BAS,-0.0564,0.8481257604776424,0.671,0.9653922919880797,0.8560042735042735,0.952888908922551,0.9488025477707006
SierraLeone,child_iron,14,dhs_w_bmi_low,0.5054,0.06525005302832076,0.054,0.5979591787190718,0.52546875,0.33795728022847116,0.6724956970740104
SierraLeone,child_iron,14,dhs_w_bmi_overweight,-0.4685,0.09109972363788074,0.007,0.5979591787190718,0.29500000000000004,0.38725599279667977,0.576
SierraLeone,child_iron,14,dhs_w_mean_bmi,-0.4709,0.08922622690706215,0.012,0.5979591787190718,0.4425,0.3841594642107694,0.6045957446808511
SierraLeone,child_iron,14,dhs_w_height_low,-0.5578,0.03818138307758731,0.238,0.5979591787190718,0.658991935483871,0.2589185127180724,0.8650497017892643
SierraLeone,child_iron,14,dhs_w_anc4plus,-0.5968,0.024252832021939133,0.002,0.5962154538726703,0.19666666666666666,0.2001069903412957,0.5074285714285715
SierraLeone,child_iron,14,dhs_w_anc1,-0.3008,0.29596051131305456,0.107,0.7759159579632193,0.5568124999999999,0.6634284975754927,0.7820246913580247
SierraLeone,child_iron,14,dhs_w_anc_visits,-0.6264,0.016529208047795167,0.002,0.5962154538726703,0.19666666666666666,0.1637705634191588,0.5074285714285715
SierraLeone,child_iron,14,dhs_w_delivery_facility,-0.1808,0.5362614130550918,0.431,0.9133124228463286,0.7242415730337078,0.8251319422623433,0.8971063580427776
SierraLeone,child_iron,14,dhs_w_delivery_csection,-0.3915,0.1663190263036615,0.056,0.7244155800822498,0.52546875,0.5145787699784637,0.6765714285714285
SierraLeone,child_iron,14,dhs_w_skilled_attendant,-0.19,0.515248214894793,0.38,0.8993977715619168,0.71721875,0.8112418702598869,0.8871313987610042
SierraLeone,child_iron,14,dhs_w_unmet_fp,0.1496,0.6097981453754711,0.628,0.947834432703819,0.8432300884955752,0.8593544980653336,0.9436166456494325
SierraLeone,child_iron,14,dhs_w_modern_fp,-0.3841,0.17516127100574055,0.054,0.7244155800822498,0.52546875,0.5270822060364068,0.6724956970740104
SierraLeone,child_iron,14,dhs_w_high_parity,-0.0012,0.996715561056865,0.999,0.996715561056865,0.999,0.9991005735595637,1
SierraLeone,child_iron,14,dhs_w_mean_parity,-0.062,0.8333443108727281,0.92,0.9653922919880797,0.9794424460431655,0.9461527863896213,0.9921066343532263
SierraLeone,child_iron,14,dhs_w_teen_pregnancy,-0.2481,0.39242360494868056,0.34,0.8512129666166232,0.7113475177304965,0.7302520583544726,0.8821791697013839
SierraLeone,child_iron,14,dhs_w_birth_interval_short,-0.2365,0.41563306149287005,0.434,0.8884909647854832,0.7242415730337078,0.7474821390386911,0.8972393063583814
SierraLeone,child_iron,14,dhs_w_no_education,0.1196,0.6838436385715236,0.266,0.9608300924891447,0.658991935483871,0.895311664520571,0.8708129032258065
SierraLeone,child_iron,14,dhs_w_primary_edu,-0.1196,0.6838436385715235,0.266,0.9608300924891447,0.658991935483871,0.895311664520571,0.8708129032258065
SierraLeone,child_iron,14,dhs_w_secondary_plus,-0.0961,0.7437636948768052,0.425,0.9623258332835856,0.7242415730337078,0.9217840240433897,0.8956392761791754
SierraLeone,child_iron,14,dhs_w_edu_years_mean,-0.0991,0.7360811506265463,0.382,0.9623258332835856,0.71721875,0.9185953070173027,0.8871313987610042
SierraLeone,child_iron,14,dhs_w_literate,-0.0911,0.7567078614961299,0.436,0.9625245872848124,0.7242415730337078,0.9250821972239729,0.8972393063583814
SierraLeone,child_iron,14,dhs_w_health_decision,-0.6338,0.014935418789045515,0.099,0.5962154538726703,0.5568124999999999,0.15603119864320492,0.7669531079607416
SierraLeone,child_iron,14,dhs_w_reads_newspaper,0.1084,0.7123286602057528,0.263,0.9623258332835856,0.658991935483871,0.9075249948010556,0.8707493061979649
SierraLeone,child_iron,14,dhs_w_watches_tv,-0.2994,0.2983061923185826,0.15,0.7759159579632193,0.5568124999999999,0.6646117509255297,0.8097264437689969
SierraLeone,child_iron,14,dhs_w_listens_radio,-0.0121,0.9672855132365834,0.895,0.996715561056865,0.9619565217391305,0.9921450023148554,0.9874328311849667
SierraLeone,child_iron,14,dhs_w_any_media,-0.2622,0.3651016142545852,0.174,0.8251486265435011,0.59,0.7103522701049416,0.8285646123260436
SierraLeone,child_iron,14,dhs_w_mean_age_first_birth,-0.1089,0.710839798905978,0.67,0.9623258332835856,0.8560042735042735,0.9071718715620193,0.9485213232363493
SierraLeone,child_iron,14,dhs_c_early_initiation,-0.0347,0.9063061804713716,0.897,0.9793418433665003,0.9619565217391305,0.9705152433516238,0.9884113541181946
SierraLeone,child_iron,14,dhs_c_bottle_fed,0.0376,0.8985298115219378,0.707,0.9753181608001035,0.8763235294117647,0.9689064634262061,0.9534031890660591
SierraLeone,child_iron,14,dhs_c_low_birthweight,-0.0975,0.7403046671799203,0.55,0.9623258332835856,0.795343137254902,0.9199906856871288,0.9396825396825398
SierraLeone,child_iron,14,dhs_c_mean_birthweight,-0.1217,0.6786676811474877,0.724,0.9608300924891447,0.8861943319838057,0.8938181696091495,0.9559058823529412
SierraLeone,child_iron,14,dhs_c_small_at_birth,0.4588,0.09891870134220922,0.122,0.5986958951612359,0.5568124999999999,0.4020131033733718,0.7994437328453797
SierraLeone,child_iron,14,dhs_c_diet_diversity_score,-0.1091,0.7103214909542186,0.674,0.9623258332835856,0.8560042735042735,0.9070868006001741,0.9489755327545383
SierraLeone,child_iron,14,dhs_c_min_diet_diversity,-0.1635,0.5765707746357913,0.6,0.9418406001893258,0.8428571428571427,0.8423334313455737,0.9417716262975778
SierraLeone,child_iron,14,dhs_c_bcg,-0.3631,0.20198439608044594,0.065,0.7255216113546521,0.5326388888888889,0.564561805655977,0.6905213549337261
SierraLeone,child_iron,14,dhs_c_dpt1,-0.5641,0.035640718960397846,0.089,0.5979591787190718,0.5568124999999999,0.2514055725012184,0.7447067137809188
SierraLeone,child_iron,14,dhs_c_dpt3,-0.3255,0.2560381585094309,0.243,0.7478342253493279,0.658991935483871,0.6252338267943182,0.8650497017892643
SierraLeone,child_iron,14,dhs_c_polio3,-0.3055,0.28813576069072827,0.264,0.7759159579632193,0.658991935483871,0.6587708036448024,0.8707493061979649
SierraLeone,child_iron,14,dhs_c_measles1,-0.151,0.6063609360916704,0.488,0.947834432703819,0.7420618556701031,0.8580852768914794,0.9118232509205682
SierraLeone,child_iron,14,dhs_c_fully_vaccinated,-0.2321,0.42452314246426825,0.368,0.8886739015181124,0.71721875,0.7534248755921527,0.8841274740020127
SierraLeone,child_iron,14,dhs_c_no_vaccination,0.4053,0.15057948105896585,0.049,0.6833991832676142,0.52546875,0.4938673284593229,0.6707052023121388
SierraLeone,child_iron,14,dhs_c_diarrhea_2wk,0.5516,0.040855536375143976,0.026,0.5979591787190718,0.52546875,0.2653899901997957,0.6100387811634349
SierraLeone,child_iron,14,dhs_c_fever_2wk,0.084,0.775249458913663,0.773,0.9653922919880797,0.9108565737051794,0.9307789977814119,0.9654345991561182
SierraLeone,child_iron,14,dhs_c_ari_2wk,0.3802,0.17990651417289397,0.142,0.7244155800822498,0.5568124999999999,0.533572053886664,0.8066405638214564
SierraLeone,child_iron,14,dhs_c_zinc_diarrhea,-0.587,0.027312343291993734,0.182,0.5979591787190718,0.5963440860215053,0.21439434999593757,0.8373886010362694
SierraLeone,child_iron,14,dhs_c_stunted,-0.2384,0.41170097891246693,0.223,0.8865094071472829,0.6558737864077671,0.7455637308509713,0.8527845659163987
SierraLeone,child_iron,14,dhs_c_severely_stunted,-0.0274,0.9258511885913963,0.835,0.9931858204889523,0.9365969581749048,0.9775931694044706,0.9764787898717527
SierraLeone,child_iron,14,dhs_c_wasted,-0.0554,0.8508542234471211,0.823,0.9653922919880797,0.9337884615384615,0.9536870311404779,0.9758696158323632
SierraLeone,child_iron,14,dhs_c_severely_wasted,0.0382,0.8968683829938048,0.861,0.9753181608001035,0.9453159851301116,0.968718732590454,0.9803724955922424
SierraLeone,child_iron,14,dhs_c_underweight,0.0824,0.7794908543142667,0.797,0.9653922919880797,0.9230273437500001,0.9315093349518089,0.9695556695741406
SierraLeone,child_iron,14,dhs_c_overweight,0.0074,0.9799891456720955,0.985,0.996715561056865,0.9973809523809523,0.9951246509739382,0.9976733067729082
SierraLeone,child_iron,14,dhs_c_mean_haz,0.1655,0.5717065595990838,0.384,0.9418406001893258,0.71721875,0.839653380068615,0.8874237508111615
SierraLeone,child_iron,14,dhs_c_mean_waz,0.0153,0.9586559046180188,0.947,0.996715561056865,0.9906560283687943,0.9895098510343459,0.9943080106414426
SierraLeone,child_iron,14,dhs_c_mean_whz,-0.1137,0.6986925053882931,0.645,0.9623258332835856,0.8432300884955752,0.9016516332075681,0.9469099816289038
SierraLeone,child_iron,14,dhs_c_slept_itn,-0.2496,0.3895302443179923,0.468,0.8511957190652425,0.7281842105263158,0.7277132515426528,0.9085835833106081
SierraLeone,child_iron,14,dhs_hh_improved_water,0.2231,0.44320640106331466,0.386,0.895519782970396,0.71721875,0.7690616202134312,0.8877140096618359
SierraLeone,child_iron,14,dhs_hh_improved_sanitation,-0.0459,0.8761268849607731,0.766,0.9753110606167096,0.9075100401606426,0.9638944628234832,0.9650196078431372
SierraLeone,child_iron,14,dhs_hh_open_defecation,0.009,0.975706018806193,0.974,0.996715561056865,0.9973809523809523,0.9940386835090769,0.9963919770773639
SierraLeone,child_iron,14,dhs_hh_water_30min,-0.1981,0.497202439965583,0.388,0.8975017509308038,0.71721875,0.8007503606378922,0.8877140096618359
SierraLeone,child_iron,14,dhs_hh_handwash_facility,0.5325,0.049957281997813206,0.187,0.5979591787190718,0.5963440860215053,0.2935455180417411,0.8381123595505618
SierraLeone,child_iron,14,dhs_hh_soap_available,0.299,0.29897745987074326,0.207,0.7759159579632193,0.6261224489795918,0.6647686619473427,0.8478190045248868
SierraLeone,child_iron,14,dhs_hh_wealth_poorest,0.0403,0.8912439677331487,0.845,0.9753181608001035,0.9406603773584905,0.9676338569708025,0.9787065712426806
SierraLeone,child_iron,14,dhs_hh_wealth_poor,0.0765,0.7950353728534221,0.63,0.9653922919880797,0.8432300884955752,0.9371822722198224,0.9436166456494325
SierraLeone,child_iron,14,dhs_hh_wealth_mean,-0.0793,0.7874963693325048,0.434,0.9653922919880797,0.7242415730337078,0.9350007089174703,0.8972393063583814
SierraLeone,child_iron,14,dhs_hh_electricity,-0.1016,0.7295497199746166,0.431,0.9623258332835856,0.7242415730337078,0.9154140612065367,0.8971063580427776
SierraLeone,child_iron,14,dhs_hh_improved_floor,-0.1811,0.5356190170984207,0.051,0.9133124228463286,0.52546875,0.8248509641160158,0.6721781076066791
SierraLeone,child_iron,14,dhs_hh_urban,-0.076,0.7961654916384711,0.456,0.9653922919880797,0.7281842105263158,0.9371822722198224,0.9061325874125875
SierraLeone,child_iron,14,dhs_hh_radio,-0.1002,0.7332898243014416,0.309,0.9623258332835856,0.6853759398496241,0.9172937632254229,0.8785960665658095
SierraLeone,child_iron,14,dhs_hh_tv,-0.0771,0.7932104503179207,0.469,0.9653922919880797,0.7281842105263158,0.9369748984134534,0.9085835833106081
SierraLeone,child_iron,14,dhs_hh_fridge,-0.1383,0.6371863651982419,0.274,0.959030498640211,0.658991935483871,0.8713324231700309,0.8736517055655296
SierraLeone,child_iron,14,dhs_hh_mean_hhsize,0.1607,0.5831408621466223,0.366,0.9418406001893258,0.71721875,0.8450903069542238,0.8841274740020127
SierraLeone,child_iron,14,dhs_hh_crowding,-0.1444,0.6223631382438884,0.466,0.9536733903497326,0.7281842105263158,0.8659624413356075,0.9079277504105091
SierraLeone,child_iron,14,dhs_hh_itn_any,-0.2744,0.3424829714398059,0.486,0.8251486265435011,0.7420618556701031,0.6981345851100089,0.9116831264853446
SierraLeone,child_iron,14,dhs_hh_irs,-0.0516,0.8609023853299512,0.85,0.9730505887828951,0.9424531835205993,0.9586134385066786,0.979147073131182
SierraLeone,child_iron,14,dhs_c_neonatal_death,0.0928,0.752426645312564,0.7,0.9625245872848124,0.871308016877637,0.9247818145848536,0.952876712328767
SierraLeone,child_iron,14,dhs_c_infant_death,0.091,0.75696848898331,0.679,0.9625245872848124,0.8560042735042735,0.9252415942425042,0.9491570247933886
SierraLeone,child_iron,14,dhs_c_under5_death,0.0103,0.9722386143345235,0.978,0.996715561056865,0.9973809523809523,0.9933639109843843,0.9963919770773639
SierraLeone,women_iron,14,access_healthcare_min,0.3242,0.2580486290592792,0.259,0.8914783084433813,0.5371034482758621,0.6258714444647046,0.8707493061979649
SierraLeone,women_iron,14,aod_t0,-0.0393,0.8938824324501322,0.791,0.9766493243436629,0.9365079365079366,0.9683222370493958,0.9676707422076805
SierraLeone,women_iron,14,ntl_ccnl,0.0732,0.8035787925122584,0.632,0.9708719457566143,0.8373766816143499,0.9384851071652611,0.9436166456494325
SierraLeone,women_iron,14,evi_t0,0.1272,0.664807681785746,0.22,0.9708719457566143,0.5150793650793651,0.8874019170858074,0.8503155603917302
SierraLeone,women_iron,14,elevation,0.6128,0.01981817516180306,0.028,0.7459471842449792,0.2848275862068966,0.18288315310279105,0.6100387811634349
SierraLeone,women_iron,14,built_surface,0.0751,0.7985715760717045,0.911,0.9708719457566143,0.9854710144927538,0.937341290319165,0.9898660140715815
SierraLeone,women_iron,14,built_surface_nres,0.0693,0.8139823958162306,0.856,0.9708719457566143,0.9638167938931297,0.9393325113512836,0.9798227360308285
SierraLeone,women_iron,14,ghs_pop,0.0681,0.8171391993163926,0.944,0.9708719457566143,0.9890582191780821,0.9403140010718143,0.9942654028436019
SierraLeone,women_iron,14,human_modification,0.0705,0.8107549667327347,0.826,0.9708719457566143,0.9444573643410853,0.9388204310234985,0.9758696158323632
SierraLeone,women_iron,14,grassland_frac,-0.0757,0.7969452004672057,0.778,0.9708719457566143,0.9353658536585366,0.9371822722198224,0.9657968586387435
SierraLeone,women_iron,14,lai_t0,0.1704,0.5602554587761973,0.238,0.9655999089303475,0.5371034482758621,0.8360904014050463,0.8650497017892643
SierraLeone,women_iron,14,lcover_bare_frac_t0,-0.1895,0.5163849616131876,0.168,0.9655999089303475,0.4677477477477477,0.8121316730794963,0.8285646123260436
SierraLeone,women_iron,14,lcover_urban_frac_t0,0.0759,0.7964638066602033,0.921,0.9708719457566143,0.9854710144927538,0.9371822722198224,0.9921066343532263
SierraLeone,women_iron,14,lcover_crops_frac_t0,-0.5828,0.02873952677921489,0.026,0.7459471842449792,0.2848275862068966,0.21976921231382407,0.6100387811634349
SierraLeone,women_iron,14,lcover_grass_frac_t0,-0.3451,0.2268987039048933,0.131,0.8914783084433813,0.45464705882352946,0.5954054374297535,0.8008812392426851
SierraLeone,women_iron,14,lcover_water_permanent_frac_t0,-0.2322,0.42429723829756427,0.098,0.934087203714787,0.3906756756756757,0.7534248755921527,0.765887788778878
SierraLeone,women_iron,14,lcover_water_seasonal_frac_t0,-0.7984,6.172880637872538e-4,0.026,0.18209997881723988,0.2848275862068966,0.02283965836012839,0.6100387811634349
SierraLeone,women_iron,14,lcover_shrub_frac_t0,0.0229,0.9381453953940833,0.904,0.9970494228818108,0.9854710144927538,0.9836231245430692,0.9884586732338002
SierraLeone,women_iron,14,lcover_tree_frac_t0,0.2698,0.35087207675218846,0.027,0.8923039882922034,0.2848275862068966,0.7023393366807468,0.6100387811634349
SierraLeone,women_iron,14,lst_night_m01_t0,-0.2823,0.32816988807368375,0.151,0.8914783084433813,0.4677477477477477,0.6891580181253986,0.8101993957703927
SierraLeone,women_iron,14,lst_night_m02_t0,-0.2759,0.3396998204126872,0.165,0.8914783084433813,0.4677477477477477,0.6953573945607564,0.8285646123260436
SierraLeone,women_iron,14,lst_night_m03_t0,-0.0147,0.9600982401466044,0.945,0.9970494228818108,0.9890582191780821,0.9900852450663347,0.9942654028436019
SierraLeone,women_iron,14,lst_night_m04_t0,0.0052,0.9860450519645823,0.988,0.9970494228818108,0.9943707482993196,0.9958034098582217,0.9979741219963032
SierraLeone,women_iron,14,lst_night_m05_t0,-0.5454,0.04368863630549466,0.024,0.7459471842449792,0.2848275862068966,0.27368965812542684,0.6100387811634349
SierraLeone,women_iron,14,lst_night_m06_t0,-0.4924,0.07366536007890225,0.034,0.7459471842449792,0.2865714285714286,0.35624146902690373,0.613035532994924
SierraLeone,women_iron,14,lst_night_m07_t0,-0.4499,0.10654219623214563,0.103,0.7487428309475535,0.4051333333333333,0.41427244774666805,0.7751186440677966
SierraLeone,women_iron,14,lst_night_m08_t0,-0.292,0.3109933643939133,0.149,0.8914783084433813,0.4677477477477477,0.6736964011997346,0.8097264437689969
SierraLeone,women_iron,14,lst_night_m09_t0,-0.2975,0.3015765508431269,0.092,0.8914783084433813,0.3822535211267606,0.6668864348741992,0.7512275862068966
SierraLeone,women_iron,14,lst_night_m10_t0,-0.4831,0.08010776255453594,0.022,0.7459471842449792,0.2848275862068966,0.3660729675595263,0.6100387811634349
SierraLeone,women_iron,14,lst_night_m11_t0,-0.5565,0.03876949606059297,0.009,0.7459471842449792,0.2848275862068966,0.26130787477652034,0.576
SierraLeone,women_iron,14,lst_night_m12_t0,-0.3267,0.2542918417200468,0.108,0.8914783084433813,0.4175974025974026,0.623787722230391,0.7844907975460123
SierraLeone,women_iron,14,lst_night_annual_mean_t0,-0.4088,0.1467024363083657,0.039,0.8379799912846118,0.287625,0.4890540157365697,0.6472892938496584
SierraLeone,women_iron,14,lst_night_annual_sd_t0,0.2998,0.29770166635781536,0.242,0.8914783084433813,0.5371034482758621,0.6645399918996964,0.8650497017892643
SierraLeone,women_iron,14,lst_night_annual_min_t0,-0.5007,0.06818932617134849,0.037,0.7459471842449792,0.2872368421052632,0.3428927822478571,0.6379805825242718
SierraLeone,women_iron,14,lst_night_annual_max_t0,-0.3189,0.2664295666173294,0.131,0.8914783084433813,0.45464705882352946,0.6368491390476139,0.8008812392426851
SierraLeone,women_iron,14,lst_night_annual_range_t0,0.3971,0.15978353917941915,0.211,0.8379799912846118,0.5060569105691057,0.5065159582019606,0.8478190045248868
SierraLeone,women_iron,14,ndvi_y2011,0.115,0.6954412575361959,0.272,0.9708719457566143,0.5495890410958905,0.9001955615698464,0.8736000000000002
SierraLeone,women_iron,14,ndvi_y2012,0.1057,0.7191981137706039,0.324,0.9708719457566143,0.6166451612903227,0.9105655676753467,0.8785960665658095
SierraLeone,women_iron,14,ndvi_y2013,0.1293,0.6594258830778958,0.244,0.9708719457566143,0.5371034482758621,0.8838782290213917,0.8650497017892643
SierraLeone,women_iron,14,ndvi_y2014,0.1084,0.712199474627766,0.26,0.9708719457566143,0.5371034482758621,0.9075249948010556,0.8707493061979649
SierraLeone,women_iron,14,ndvi_y2015,0.1373,0.6396333239619258,0.144,0.9708719457566143,0.4677477477477477,0.8723277276685586,0.8066405638214564
SierraLeone,women_iron,14,ndvi_y2016,0.0758,0.7966834303952426,0.414,0.9708719457566143,0.69,0.9371822722198224,0.8935582712369596
SierraLeone,women_iron,14,ndvi_y2017,0.0791,0.7880767837757909,0.355,0.9708719457566143,0.6418484848484848,0.9350210001506379,0.8841274740020127
SierraLeone,women_iron,14,ndvi_y2018,0.0497,0.8658958386443418,0.574,0.9725005155507961,0.7875813953488372,0.9610871508463964,0.9402112059026977
SierraLeone,women_iron,14,popdens_y2010,0.0697,0.8129533877015243,0.949,0.9708719457566143,0.9890582191780821,0.9388293801942054,0.9946017023774582
SierraLeone,women_iron,14,popdens_y2015,0.0699,0.8123933759726487,0.945,0.9708719457566143,0.9890582191780821,0.9388204310234985,0.9942654028436019
SierraLeone,women_iron,14,popdens_y2020,0.0702,0.8116402042047778,0.945,0.9708719457566143,0.9890582191780821,0.9388204310234985,0.9942654028436019
SierraLeone,women_iron,14,npp_gpp_t0,0.1818,0.5339588475433139,0.421,0.9655999089303475,0.6938268156424581,0.8247955998220171,0.8935582712369596
SierraLeone,women_iron,14,npp_npp_t0,0.4475,0.10858571592070516,0.035,0.7487428309475535,0.2868055555555556,0.41911986695331266,0.6185074626865673
SierraLeone,women_iron,14,ndvi_anomaly_t0,-0.0027,0.9925803710578305,0.975,0.9970494228818108,0.9890582191780821,0.9973000046114294,0.9963919770773639
SierraLeone,women_iron,14,soil_aluminium_mean_0_20,-0.3015,0.29491661583819145,0.217,0.8914783084433813,0.51212,0.6626808988848887,0.8499846322722283
SierraLeone,women_iron,14,soil_aluminium_mean_20_50,-0.2356,0.4173776891299561,0.257,0.9257625435589252,0.5371034482758621,0.7493179437905505,0.8707493061979649
SierraLeone,women_iron,14,soil_aluminium_stdev_0_20,0.2598,0.3696458188895241,0.147,0.9063151372791628,0.4677477477477477,0.7135361577351119,0.8095255813953488
SierraLeone,women_iron,14,soil_aluminium_stdev_20_50,0.2486,0.3915199563300915,0.117,0.9257625435589252,0.4368987341772152,0.7288673400862081,0.7975946717411988
SierraLeone,women_iron,14,soil_calcium_mean_0_20,-0.0798,0.7863055727100687,0.495,0.9708719457566143,0.742741116751269,0.9345049427957137,0.9150351288056207
SierraLeone,women_iron,14,soil_calcium_mean_20_50,-0.0928,0.7523243028163368,0.387,0.9708719457566143,0.6561206896551725,0.9247818145848536,0.8877140096618359
SierraLeone,women_iron,14,soil_calcium_stdev_0_20,-0.2928,0.3097082995539866,0.149,0.8914783084433813,0.4677477477477477,0.6732601127453698,0.8097264437689969
SierraLeone,women_iron,14,soil_calcium_stdev_20_50,-0.3033,0.29175736835163407,0.141,0.8914783084433813,0.4677477477477477,0.6603472635263271,0.8064927536231883
SierraLeone,women_iron,14,soil_cec_mean_0_20,0.3803,0.17981327928722488,0.165,0.8379799912846118,0.4677477477477477,0.533572053886664,0.8285646123260436
SierraLeone,women_iron,14,soil_cec_mean_20_50,0.3531,0.21558086315888053,0.173,0.8914783084433813,0.4677477477477477,0.5794500385473655,0.8285646123260436
SierraLeone,women_iron,14,soil_cec_stdev_0_20,-0.4696,0.09021105622540283,0.086,0.7487428309475535,0.37865671641791043,0.38583715608365965,0.7447067137809188
SierraLeone,women_iron,14,soil_cec_stdev_20_50,-0.4928,0.07342116694403186,0.05,0.7459471842449792,0.295,0.3557871555050493,0.6721781076066791
SierraLeone,women_iron,14,soil_iron_mean_0_20,-0.1776,0.5435218564384727,0.261,0.9655999089303475,0.5371034482758621,0.8289454166977929,0.8707493061979649
SierraLeone,women_iron,14,soil_iron_mean_20_50,-0.143,0.6257119030188726,0.365,0.9708719457566143,0.648644578313253,0.8680057330689457,0.8841274740020127
SierraLeone,women_iron,14,soil_iron_stdev_0_20,-0.4536,0.1032758187240292,0.176,0.7487428309475535,0.4677477477477477,0.41121330000059436,0.8285646123260436
SierraLeone,women_iron,14,soil_iron_stdev_20_50,-0.3971,0.15977977613199607,0.126,0.8379799912846118,0.4478313253012048,0.5065159582019606,0.8008812392426851
SierraLeone,women_iron,14,soil_magnesium_mean_0_20,-0.2107,0.4697525159333241,0.186,0.9557033944850386,0.475,0.7835239382022784,0.8381123595505618
SierraLeone,women_iron,14,soil_magnesium_mean_20_50,-0.2463,0.39597590780052927,0.15,0.9257625435589252,0.4677477477477477,0.7339726167159522,0.8097264437689969
SierraLeone,women_iron,14,soil_magnesium_stdev_0_20,-0.0961,0.7438890498086645,0.676,0.9708719457566143,0.8708296943231442,0.9217840240433897,0.9489755327545383
SierraLeone,women_iron,14,soil_magnesium_stdev_20_50,0.0102,0.9724820290726008,0.961,0.9970494228818108,0.9890582191780821,0.9933639109843843,0.9948686459087618
SierraLeone,women_iron,14,soil_phosphorus_mean_0_20,0.5006,0.06829597214258153,0.078,0.7459471842449792,0.35853846153846153,0.34308766825733683,0.728851948051948
SierraLeone,women_iron,14,soil_phosphorus_mean_20_50,0.4522,0.10454398286224406,0.088,0.7487428309475535,0.3817647058823529,0.4118833747312716,0.7447067137809188
SierraLeone,women_iron,14,soil_phosphorus_stdev_0_20,-0.1676,0.566844442482678,0.211,0.9655999089303475,0.5060569105691057,0.8381101528422585,0.8478190045248868
SierraLeone,women_iron,14,soil_phosphorus_stdev_20_50,-0.2746,0.34199976716002856,0.047,0.8914783084433813,0.295,0.6977502429364857,0.6707052023121388
SierraLeone,women_iron,14,soil_potassium_mean_0_20,-0.0189,0.9487436176593125,0.894,0.9970494228818108,0.9840671641791046,0.9869940641389651,0.9872494947924763
SierraLeone,women_iron,14,soil_potassium_mean_20_50,-0.1824,0.532459378665175,0.124,0.9655999089303475,0.44609756097560976,0.8240167380024349,0.8000871934604905
SierraLeone,women_iron,14,soil_potassium_stdev_0_20,-0.1356,0.6438136732504536,0.289,0.9708719457566143,0.5721812080536912,0.8752771661101085,0.8785960665658095
