"column","rule_id","country","survey_year","year_used","has_data","year_offset"
"lst_night_m04_t0","lst_oxford","Malawi",2016,2016,TRUE,0
"lst_night_m04_t0","lst_oxford","SierraLeone",2013,2013,TRUE,0
"lst_night_m05_t0","lst_oxford","Gambia",2018,2018,TRUE,0
"lst_night_m05_t0","lst_oxford","Ghana",2017,2017,TRUE,0
"lst_night_m05_t0","lst_oxford","Malawi",2016,2016,TRUE,0
"lst_night_m05_t0","lst_oxford","SierraLeone",2013,2013,TRUE,0
"lst_night_m06_t0","lst_oxford","Gambia",2018,2018,TRUE,0
"lst_night_m06_t0","lst_oxford","Ghana",2017,2017,TRUE,0
"lst_night_m06_t0","lst_oxford","Malawi",2016,2016,TRUE,0
"lst_night_m06_t0","lst_oxford","SierraLeone",2013,2013,TRUE,0
"lst_night_m07_t0","lst_oxford","Gambia",2018,2018,TRUE,0
"lst_night_m07_t0","lst_oxford","Ghana",2017,2017,TRUE,0
"lst_night_m07_t0","lst_oxford","Malawi",2016,2016,TRUE,0
"lst_night_m07_t0","lst_oxford","SierraLeone",2013,2013,TRUE,0
"lst_night_m08_t0","lst_oxford","Gambia",2018,2018,TRUE,0
"lst_night_m08_t0","lst_oxford","Ghana",2017,2017,TRUE,0
"lst_night_m08_t0","lst_oxford","Malawi",2016,2016,TRUE,0
"lst_night_m08_t0","lst_oxford","SierraLeone",2013,2013,TRUE,0
"lst_night_m09_t0","lst_oxford","Gambia",2018,2018,TRUE,0
"lst_night_m09_t0","lst_oxford","Ghana",2017,2017,TRUE,0
"lst_night_m09_t0","lst_oxford","Malawi",2016,2016,TRUE,0
"lst_night_m09_t0","lst_oxford","SierraLeone",2013,2013,TRUE,0
"lst_night_m10_t0","lst_oxford","Gambia",2018,2018,TRUE,0
"lst_night_m10_t0","lst_oxford","Ghana",2017,2017,TRUE,0
"lst_night_m10_t0","lst_oxford","Malawi",2016,2016,TRUE,0
"lst_night_m10_t0","lst_oxford","SierraLeone",2013,2013,TRUE,0
"lst_night_m11_t0","lst_oxford","Gambia",2018,2018,TRUE,0
"lst_night_m11_t0","lst_oxford","Ghana",2017,2017,TRUE,0
"lst_night_m11_t0","lst_oxford","Malawi",2016,2016,TRUE,0
"lst_night_m11_t0","lst_oxford","SierraLeone",2013,2013,TRUE,0
"lst_night_m12_t0","lst_oxford","Gambia",2018,2018,TRUE,0
"lst_night_m12_t0","lst_oxford","Ghana",2017,2017,TRUE,0
"lst_night_m12_t0","lst_oxford","Malawi",2016,2016,TRUE,0
"lst_night_m12_t0","lst_oxford","SierraLeone",2013,2013,TRUE,0
"ndvi_anomaly_t0","gee_t0","Gambia",2018,2018,TRUE,0
"ndvi_anomaly_t0","gee_t0","Ghana",2017,2017,TRUE,0
"ndvi_anomaly_t0","gee_t0","Malawi",2016,2016,TRUE,0
"ndvi_anomaly_t0","gee_t0","SierraLeone",2013,2013,TRUE,0
"npp_gpp_t0","gee_t0","Gambia",2018,2018,TRUE,0
"npp_gpp_t0","gee_t0","Ghana",2017,2017,TRUE,0
"npp_gpp_t0","gee_t0","Malawi",2016,2016,TRUE,0
"npp_gpp_t0","gee_t0","SierraLeone",2013,2013,TRUE,0
"npp_npp_t0","gee_t0","Gambia",2018,2018,TRUE,0
"npp_npp_t0","gee_t0","Ghana",2017,2017,TRUE,0
"npp_npp_t0","gee_t0","Malawi",2016,2016,TRUE,0
"npp_npp_t0","gee_t0","SierraLeone",2013,2013,TRUE,0
"ntl_ccnl","ccnl_2013","Gambia",2018,2013,TRUE,-5
"ntl_ccnl","ccnl_2013","Ghana",2017,2013,TRUE,-4
"ntl_ccnl","ccnl_2013","Malawi",2016,2013,TRUE,-3
"ntl_ccnl","ccnl_2013","SierraLeone",2013,2013,TRUE,0
"soil_aluminium_mean_0_20","soil_static","Gambia",2018,NA,TRUE,NA
"soil_aluminium_mean_0_20","soil_static","Ghana",2017,NA,TRUE,NA
"soil_aluminium_mean_0_20","soil_static","Malawi",2016,NA,TRUE,NA
"soil_aluminium_mean_0_20","soil_static","SierraLeone",2013,NA,TRUE,NA
"soil_aluminium_mean_20_50","soil_static","Gambia",2018,NA,TRUE,NA
"soil_aluminium_mean_20_50","soil_static","Ghana",2017,NA,TRUE,NA
"soil_aluminium_mean_20_50","soil_static","Malawi",2016,NA,TRUE,NA
"soil_aluminium_mean_20_50","soil_static","SierraLeone",2013,NA,TRUE,NA
"soil_aluminium_stdev_0_20","soil_static","Gambia",2018,NA,TRUE,NA
"soil_aluminium_stdev_0_20","soil_static","Ghana",2017,NA,TRUE,NA
"soil_aluminium_stdev_0_20","soil_static","Malawi",2016,NA,TRUE,NA
"soil_aluminium_stdev_0_20","soil_static","SierraLeone",2013,NA,TRUE,NA
"soil_aluminium_stdev_20_50","soil_static","Gambia",2018,NA,TRUE,NA
"soil_aluminium_stdev_20_50","soil_static","Ghana",2017,NA,TRUE,NA
"soil_aluminium_stdev_20_50","soil_static","Malawi",2016,NA,TRUE,NA
"soil_aluminium_stdev_20_50","soil_static","SierraLeone",2013,NA,TRUE,NA
"soil_calcium_mean_0_20","soil_static","Gambia",2018,NA,TRUE,NA
"soil_calcium_mean_0_20","soil_static","Ghana",2017,NA,TRUE,NA
"soil_calcium_mean_0_20","soil_static","Malawi",2016,NA,TRUE,NA
"soil_calcium_mean_0_20","soil_static","SierraLeone",2013,NA,TRUE,NA
"soil_calcium_mean_20_50","soil_static","Gambia",2018,NA,TRUE,NA
"soil_calcium_mean_20_50","soil_static","Ghana",2017,NA,TRUE,NA
"soil_calcium_mean_20_50","soil_static","Malawi",2016,NA,TRUE,NA
"soil_calcium_mean_20_50","soil_static","SierraLeone",2013,NA,TRUE,NA
"soil_calcium_stdev_0_20","soil_static","Gambia",2018,NA,TRUE,NA
"soil_calcium_stdev_0_20","soil_static","Ghana",2017,NA,TRUE,NA
"soil_calcium_stdev_0_20","soil_static","Malawi",2016,NA,TRUE,NA
"soil_calcium_stdev_0_20","soil_static","SierraLeone",2013,NA,TRUE,NA
"soil_calcium_stdev_20_50","soil_static","Gambia",2018,NA,TRUE,NA
"soil_calcium_stdev_20_50","soil_static","Ghana",2017,NA,TRUE,NA
"soil_calcium_stdev_20_50","soil_static","Malawi",2016,NA,TRUE,NA
"soil_calcium_stdev_20_50","soil_static","SierraLeone",2013,NA,TRUE,NA
"soil_cec_mean_0_20","soil_static","Gambia",2018,NA,TRUE,NA
"soil_cec_mean_0_20","soil_static","Ghana",2017,NA,TRUE,NA
"soil_cec_mean_0_20","soil_static","Malawi",2016,NA,TRUE,NA
"soil_cec_mean_0_20","soil_static","SierraLeone",2013,NA,TRUE,NA
"soil_cec_mean_20_50","soil_static","Gambia",2018,NA,TRUE,NA
"soil_cec_mean_20_50","soil_static","Ghana",2017,NA,TRUE,NA
"soil_cec_mean_20_50","soil_static","Malawi",2016,NA,TRUE,NA
"soil_cec_mean_20_50","soil_static","SierraLeone",2013,NA,TRUE,NA
"soil_cec_stdev_0_20","soil_static","Gambia",2018,NA,TRUE,NA
"soil_cec_stdev_0_20","soil_static","Ghana",2017,NA,TRUE,NA
"soil_cec_stdev_0_20","soil_static","Malawi",2016,NA,TRUE,NA
"soil_cec_stdev_0_20","soil_static","SierraLeone",2013,NA,TRUE,NA
"soil_cec_stdev_20_50","soil_static","Gambia",2018,NA,TRUE,NA
"soil_cec_stdev_20_50","soil_static","Ghana",2017,NA,TRUE,NA
"soil_cec_stdev_20_50","soil_static","Malawi",2016,NA,TRUE,NA
"soil_cec_stdev_20_50","soil_static","SierraLeone",2013,NA,TRUE,NA
"soil_iron_mean_0_20","soil_static","Gambia",2018,NA,TRUE,NA
"soil_iron_mean_0_20","soil_static","Ghana",2017,NA,TRUE,NA
"soil_iron_mean_0_20","soil_static","Malawi",2016,NA,TRUE,NA
"soil_iron_mean_0_20","soil_static","SierraLeone",2013,NA,TRUE,NA
"soil_iron_mean_20_50","soil_static","Gambia",2018,NA,TRUE,NA
"soil_iron_mean_20_50","soil_static","Ghana",2017,NA,TRUE,NA
"soil_iron_mean_20_50","soil_static","Malawi",2016,NA,TRUE,NA
"soil_iron_mean_20_50","soil_static","SierraLeone",2013,NA,TRUE,NA
"soil_iron_stdev_0_20","soil_static","Gambia",2018,NA,TRUE,NA
"soil_iron_stdev_0_20","soil_static","Ghana",2017,NA,TRUE,NA
"soil_iron_stdev_0_20","soil_static","Malawi",2016,NA,TRUE,NA
"soil_iron_stdev_0_20","soil_static","SierraLeone",2013,NA,TRUE,NA
"soil_iron_stdev_20_50","soil_static","Gambia",2018,NA,TRUE,NA
"soil_iron_stdev_20_50","soil_static","Ghana",2017,NA,TRUE,NA
"soil_iron_stdev_20_50","soil_static","Malawi",2016,NA,TRUE,NA
"soil_iron_stdev_20_50","soil_static","SierraLeone",2013,NA,TRUE,NA
"soil_magnesium_mean_0_20","soil_static","Gambia",2018,NA,TRUE,NA
"soil_magnesium_mean_0_20","soil_static","Ghana",2017,NA,TRUE,NA
"soil_magnesium_mean_0_20","soil_static","Malawi",2016,NA,TRUE,NA
"soil_magnesium_mean_0_20","soil_static","SierraLeone",2013,NA,TRUE,NA
"soil_magnesium_mean_20_50","soil_static","Gambia",2018,NA,TRUE,NA
"soil_magnesium_mean_20_50","soil_static","Ghana",2017,NA,TRUE,NA
"soil_magnesium_mean_20_50","soil_static","Malawi",2016,NA,TRUE,NA
"soil_magnesium_mean_20_50","soil_static","SierraLeone",2013,NA,TRUE,NA
"soil_magnesium_stdev_0_20","soil_static","Gambia",2018,NA,TRUE,NA
"soil_magnesium_stdev_0_20","soil_static","Ghana",2017,NA,TRUE,NA
"soil_magnesium_stdev_0_20","soil_static","Malawi",2016,NA,TRUE,NA
"soil_magnesium_stdev_0_20","soil_static","SierraLeone",2013,NA,TRUE,NA
"soil_magnesium_stdev_20_50","soil_static","Gambia",2018,NA,TRUE,NA
"soil_magnesium_stdev_20_50","soil_static","Ghana",2017,NA,TRUE,NA
"soil_magnesium_stdev_20_50","soil_static","Malawi",2016,NA,TRUE,NA
"soil_magnesium_stdev_20_50","soil_static","SierraLeone",2013,NA,TRUE,NA
"soil_phosphorus_mean_0_20","soil_static","Gambia",2018,NA,TRUE,NA
"soil_phosphorus_mean_0_20","soil_static","Ghana",2017,NA,TRUE,NA
"soil_phosphorus_mean_0_20","soil_static","Malawi",2016,NA,TRUE,NA
"soil_phosphorus_mean_0_20","soil_static","SierraLeone",2013,NA,TRUE,NA
"soil_phosphorus_mean_20_50","soil_static","Gambia",2018,NA,TRUE,NA
"soil_phosphorus_mean_20_50","soil_static","Ghana",2017,NA,TRUE,NA
"soil_phosphorus_mean_20_50","soil_static","Malawi",2016,NA,TRUE,NA
"soil_phosphorus_mean_20_50","soil_static","SierraLeone",2013,NA,TRUE,NA
"soil_phosphorus_stdev_0_20","soil_static","Gambia",2018,NA,TRUE,NA
"soil_phosphorus_stdev_0_20","soil_static","Ghana",2017,NA,TRUE,NA
"soil_phosphorus_stdev_0_20","soil_static","Malawi",2016,NA,TRUE,NA
"soil_phosphorus_stdev_0_20","soil_static","SierraLeone",2013,NA,TRUE,NA
"soil_phosphorus_stdev_20_50","soil_static","Gambia",2018,NA,TRUE,NA
"soil_phosphorus_stdev_20_50","soil_static","Ghana",2017,NA,TRUE,NA
"soil_phosphorus_stdev_20_50","soil_static","Malawi",2016,NA,TRUE,NA
"soil_phosphorus_stdev_20_50","soil_static","SierraLeone",2013,NA,TRUE,NA
"soil_potassium_mean_0_20","soil_static","Gambia",2018,NA,TRUE,NA
"soil_potassium_mean_0_20","soil_static","Ghana",2017,NA,TRUE,NA
"soil_potassium_mean_0_20","soil_static","Malawi",2016,NA,TRUE,NA
"soil_potassium_mean_0_20","soil_static","SierraLeone",2013,NA,TRUE,NA
"soil_potassium_mean_20_50","soil_static","Gambia",2018,NA,TRUE,NA
"soil_potassium_mean_20_50","soil_static","Ghana",2017,NA,TRUE,NA
"soil_potassium_mean_20_50","soil_static","Malawi",2016,NA,TRUE,NA
"soil_potassium_mean_20_50","soil_static","SierraLeone",2013,NA,TRUE,NA
"soil_potassium_stdev_0_20","soil_static","Gambia",2018,NA,TRUE,NA
"soil_potassium_stdev_0_20","soil_static","Ghana",2017,NA,TRUE,NA
"soil_potassium_stdev_0_20","soil_static","Malawi",2016,NA,TRUE,NA
"soil_potassium_stdev_0_20","soil_static","SierraLeone",2013,NA,TRUE,NA
"soil_potassium_stdev_20_50","soil_static","Gambia",2018,NA,TRUE,NA
"soil_potassium_stdev_20_50","soil_static","Ghana",2017,NA,TRUE,NA
"soil_potassium_stdev_20_50","soil_static","Malawi",2016,NA,TRUE,NA
"soil_potassium_stdev_20_50","soil_static","SierraLeone",2013,NA,TRUE,NA
"soil_sulfur_mean_0_20","soil_static","Gambia",2018,NA,TRUE,NA
"soil_sulfur_mean_0_20","soil_static","Ghana",2017,NA,TRUE,NA
"soil_sulfur_mean_0_20","soil_static","Malawi",2016,NA,TRUE,NA
"soil_sulfur_mean_0_20","soil_static","SierraLeone",2013,NA,TRUE,NA
"soil_sulfur_mean_20_50","soil_static","Gambia",2018,NA,TRUE,NA
"soil_sulfur_mean_20_50","soil_static","Ghana",2017,NA,TRUE,NA
"soil_sulfur_mean_20_50","soil_static","Malawi",2016,NA,TRUE,NA
"soil_sulfur_mean_20_50","soil_static","SierraLeone",2013,NA,TRUE,NA
"soil_sulfur_stdev_0_20","soil_static","Gambia",2018,NA,TRUE,NA
"soil_sulfur_stdev_0_20","soil_static","Ghana",2017,NA,TRUE,NA
"soil_sulfur_stdev_0_20","soil_static","Malawi",2016,NA,TRUE,NA
"soil_sulfur_stdev_0_20","soil_static","SierraLeone",2013,NA,TRUE,NA
"soil_sulfur_stdev_20_50","soil_static","Gambia",2018,NA,TRUE,NA
"soil_sulfur_stdev_20_50","soil_static","Ghana",2017,NA,TRUE,NA
"soil_sulfur_stdev_20_50","soil_static","Malawi",2016,NA,TRUE,NA
"soil_sulfur_stdev_20_50","soil_static","SierraLeone",2013,NA,TRUE,NA
"soil_totalcarbon_mean_0_20","soil_static","Gambia",2018,NA,TRUE,NA
"soil_totalcarbon_mean_0_20","soil_static","Ghana",2017,NA,TRUE,NA
"soil_totalcarbon_mean_0_20","soil_static","Malawi",2016,NA,TRUE,NA
"soil_totalcarbon_mean_0_20","soil_static","SierraLeone",2013,NA,TRUE,NA
"soil_totalcarbon_mean_20_50","soil_static","Gambia",2018,NA,TRUE,NA
"soil_totalcarbon_mean_20_50","soil_static","Ghana",2017,NA,TRUE,NA
"soil_totalcarbon_mean_20_50","soil_static","Malawi",2016,NA,TRUE,NA
"soil_totalcarbon_mean_20_50","soil_static","SierraLeone",2013,NA,TRUE,NA
"soil_zinc_mean_0_20","soil_static","Gambia",2018,NA,TRUE,NA
"soil_zinc_mean_0_20","soil_static","Ghana",2017,NA,TRUE,NA
"soil_zinc_mean_0_20","soil_static","Malawi",2016,NA,TRUE,NA
"soil_zinc_mean_0_20","soil_static","SierraLeone",2013,NA,TRUE,NA
"soil_zinc_mean_20_50","soil_static","Gambia",2018,NA,TRUE,NA
"soil_zinc_mean_20_50","soil_static","Ghana",2017,NA,TRUE,NA
"soil_zinc_mean_20_50","soil_static","Malawi",2016,NA,TRUE,NA
"soil_zinc_mean_20_50","soil_static","SierraLeone",2013,NA,TRUE,NA
"soil_zinc_stdev_0_20","soil_static","Gambia",2018,NA,TRUE,NA
"soil_zinc_stdev_0_20","soil_static","Ghana",2017,NA,TRUE,NA
"soil_zinc_stdev_0_20","soil_static","Malawi",2016,NA,TRUE,NA
"soil_zinc_stdev_0_20","soil_static","SierraLeone",2013,NA,TRUE,NA
"soil_zinc_stdev_20_50","soil_static","Gambia",2018,NA,TRUE,NA
"soil_zinc_stdev_20_50","soil_static","Ghana",2017,NA,TRUE,NA
"soil_zinc_stdev_20_50","soil_static","Malawi",2016,NA,TRUE,NA
"soil_zinc_stdev_20_50","soil_static","SierraLeone",2013,NA,TRUE,NA
"soilgrids_cec","soil_static","Gambia",2018,NA,TRUE,NA
"soilgrids_cec","soil_static","Ghana",2017,NA,TRUE,NA
"soilgrids_cec","soil_static","Malawi",2016,NA,TRUE,NA
"soilgrids_cec","soil_static","SierraLeone",2013,NA,TRUE,NA
"soilgrids_clay","soil_static","Gambia",2018,NA,TRUE,NA
"soilgrids_clay","soil_static","Ghana",2017,NA,TRUE,NA
"soilgrids_clay","soil_static","Malawi",2016,NA,TRUE,NA
"soilgrids_clay","soil_static","SierraLeone",2013,NA,TRUE,NA
"soilgrids_nitrogen","soil_static","Gambia",2018,NA,TRUE,NA
"soilgrids_nitrogen","soil_static","Ghana",2017,NA,TRUE,NA
"soilgrids_nitrogen","soil_static","Malawi",2016,NA,TRUE,NA
"soilgrids_nitrogen","soil_static","SierraLeone",2013,NA,TRUE,NA
"soilgrids_organic_carbon","soil_static","Gambia",2018,NA,TRUE,NA
"soilgrids_organic_carbon","soil_static","Ghana",2017,NA,TRUE,NA
"soilgrids_organic_carbon","soil_static","Malawi",2016,NA,TRUE,NA
"soilgrids_organic_carbon","soil_static","SierraLeone",2013,NA,TRUE,NA
"soilgrids_ph","soil_static","Gambia",2018,NA,TRUE,NA
"soilgrids_ph","soil_static","Ghana",2017,NA,TRUE,NA
"soilgrids_ph","soil_static","Malawi",2016,NA,TRUE,NA
"soilgrids_ph","soil_static","SierraLeone",2013,NA,TRUE,NA
"soilgrids_sand","soil_static","Gambia",2018,NA,TRUE,NA
"soilgrids_sand","soil_static","Ghana",2017,NA,TRUE,NA
"soilgrids_sand","soil_static","Malawi",2016,NA,TRUE,NA
"soilgrids_sand","soil_static","SierraLeone",2013,NA,TRUE,NA
"soilgrids_silt","soil_static","Gambia",2018,NA,TRUE,NA
"soilgrids_silt","soil_static","Ghana",2017,NA,TRUE,NA
"soilgrids_silt","soil_static","Malawi",2016,NA,TRUE,NA
"soilgrids_silt","soil_static","SierraLeone",2013,NA,TRUE,NA
"spam_parea_total","spam_2010","Gambia",2018,2010,TRUE,-8
"spam_parea_total","spam_2010","Ghana",2017,2010,TRUE,-7
"spam_parea_total","spam_2010","Malawi",2016,2010,TRUE,-6
"spam_parea_total","spam_2010","SierraLeone",2013,2010,TRUE,-3
"spam_prod_cereals","spam_2010","Gambia",2018,2010,TRUE,-8
"spam_prod_cereals","spam_2010","Ghana",2017,2010,TRUE,-7
"spam_prod_cereals","spam_2010","Malawi",2016,2010,TRUE,-6
"spam_prod_cereals","spam_2010","SierraLeone",2013,2010,TRUE,-3
"spam_prod_oilcrops","spam_2010","Gambia",2018,2010,TRUE,-8
"spam_prod_oilcrops","spam_2010","Ghana",2017,2010,TRUE,-7
"spam_prod_oilcrops","spam_2010","Malawi",2016,2010,TRUE,-6
"spam_prod_oilcrops","spam_2010","SierraLeone",2013,2010,TRUE,-3
"spam_prod_pulses","spam_2010","Gambia",2018,2010,TRUE,-8
"spam_prod_pulses","spam_2010","Ghana",2017,2010,TRUE,-7
"spam_prod_pulses","spam_2010","Malawi",2016,2010,TRUE,-6
"spam_prod_pulses","spam_2010","SierraLeone",2013,2010,TRUE,-3
"spam_prod_roots","spam_2010","Gambia",2018,2010,TRUE,-8
"spam_prod_roots","spam_2010","Ghana",2017,2010,TRUE,-7
"spam_prod_roots","spam_2010","Malawi",2016,2010,TRUE,-6
"spam_prod_roots","spam_2010","SierraLeone",2013,2010,TRUE,-3
"spam_prod_total","spam_2010","Gambia",2018,2010,TRUE,-8
"spam_prod_total","spam_2010","Ghana",2017,2010,TRUE,-7
"spam_prod_total","spam_2010","Malawi",2016,2010,TRUE,-6
"spam_prod_total","spam_2010","SierraLeone",2013,2010,TRUE,-3
"spam_prod_vegetables","spam_2010","Gambia",2018,2010,TRUE,-8
"spam_prod_vegetables","spam_2010","Ghana",2017,2010,TRUE,-7
"spam_prod_vegetables","spam_2010","Malawi",2016,2010,TRUE,-6
"spam_prod_vegetables","spam_2010","SierraLeone",2013,2010,TRUE,-3
"spam_share_cereals","spam_2010","Gambia",2018,2010,TRUE,-8
"spam_share_cereals","spam_2010","Ghana",2017,2010,TRUE,-7
"spam_share_cereals","spam_2010","Malawi",2016,2010,TRUE,-6
"spam_share_cereals","spam_2010","SierraLeone",2013,2010,TRUE,-3
"spam_share_oilcrops","spam_2010","Gambia",2018,2010,TRUE,-8
"spam_share_oilcrops","spam_2010","Ghana",2017,2010,TRUE,-7
"spam_share_oilcrops","spam_2010","Malawi",2016,2010,TRUE,-6
"spam_share_oilcrops","spam_2010","SierraLeone",2013,2010,TRUE,-3
"spam_share_pulses","spam_2010","Gambia",2018,2010,TRUE,-8
"spam_share_pulses","spam_2010","Ghana",2017,2010,TRUE,-7
"spam_share_pulses","spam_2010","Malawi",2016,2010,TRUE,-6
"spam_share_pulses","spam_2010","SierraLeone",2013,2010,TRUE,-3
"spam_share_roots","spam_2010","Gambia",2018,2010,TRUE,-8
"spam_share_roots","spam_2010","Ghana",2017,2010,TRUE,-7
"spam_share_roots","spam_2010","Malawi",2016,2010,TRUE,-6
"spam_share_roots","spam_2010","SierraLeone",2013,2010,TRUE,-3
"spam_share_vegetables","spam_2010","Gambia",2018,2010,TRUE,-8
"spam_share_vegetables","spam_2010","Ghana",2017,2010,TRUE,-7
"spam_share_vegetables","spam_2010","Malawi",2016,2010,TRUE,-6
"spam_share_vegetables","spam_2010","SierraLeone",2013,2010,TRUE,-3
"tclim_aet_t0","gee_t0","Gambia",2018,2018,TRUE,0
"tclim_aet_t0","gee_t0","Ghana",2017,2017,TRUE,0
"tclim_aet_t0","gee_t0","Malawi",2016,2016,TRUE,0
"tclim_aet_t0","gee_t0","SierraLeone",2013,2013,TRUE,0
"tclim_def_t0","gee_t0","Gambia",2018,2018,TRUE,0
"tclim_def_t0","gee_t0","Ghana",2017,2017,TRUE,0
"tclim_def_t0","gee_t0","Malawi",2016,2016,TRUE,0
"tclim_def_t0","gee_t0","SierraLeone",2013,2013,TRUE,0
"tclim_pdsi_t0","gee_t0","Gambia",2018,2018,TRUE,0
"tclim_pdsi_t0","gee_t0","Ghana",2017,2017,TRUE,0
"tclim_pdsi_t0","gee_t0","Malawi",2016,2016,TRUE,0
"tclim_pdsi_t0","gee_t0","SierraLeone",2013,2013,TRUE,0
"tclim_pet_t0","gee_t0","Gambia",2018,2018,TRUE,0
"tclim_pet_t0","gee_t0","Ghana",2017,2017,TRUE,0
"tclim_pet_t0","gee_t0","Malawi",2016,2016,TRUE,0
"tclim_pet_t0","gee_t0","SierraLeone",2013,2013,TRUE,0
"tclim_pr_t0","gee_t0","Gambia",2018,2018,TRUE,0
"tclim_pr_t0","gee_t0","Ghana",2017,2017,TRUE,0
"tclim_pr_t0","gee_t0","Malawi",2016,2016,TRUE,0
"tclim_pr_t0","gee_t0","SierraLeone",2013,2013,TRUE,0
"tclim_ro_t0","gee_t0","Gambia",2018,2018,TRUE,0
"tclim_ro_t0","gee_t0","Ghana",2017,2017,TRUE,0
"tclim_ro_t0","gee_t0","Malawi",2016,2016,TRUE,0
"tclim_ro_t0","gee_t0","SierraLeone",2013,2013,TRUE,0
"tclim_soil_t0","gee_t0","Gambia",2018,2018,TRUE,0
"tclim_soil_t0","gee_t0","Ghana",2017,2017,TRUE,0
"tclim_soil_t0","gee_t0","Malawi",2016,2016,TRUE,0
"tclim_soil_t0","gee_t0","SierraLeone",2013,2013,TRUE,0
"tclim_srad_t0","gee_t0","Gambia",2018,2018,TRUE,0
"tclim_srad_t0","gee_t0","Ghana",2017,2017,TRUE,0
"tclim_srad_t0","gee_t0","Malawi",2016,2016,TRUE,0
"tclim_srad_t0","gee_t0","SierraLeone",2013,2013,TRUE,0
"tclim_tmmn_t0","gee_t0","Gambia",2018,2018,TRUE,0
"tclim_tmmn_t0","gee_t0","Ghana",2017,2017,TRUE,0
"tclim_tmmn_t0","gee_t0","Malawi",2016,2016,TRUE,0
"tclim_tmmn_t0","gee_t0","SierraLeone",2013,2013,TRUE,0
"tclim_tmmx_t0","gee_t0","Gambia",2018,2018,TRUE,0
"tclim_tmmx_t0","gee_t0","Ghana",2017,2017,TRUE,0
"tclim_tmmx_t0","gee_t0","Malawi",2016,2016,TRUE,0
"tclim_tmmx_t0","gee_t0","SierraLeone",2013,2013,TRUE,0
"tclim_vap_t0","gee_t0","Gambia",2018,2018,TRUE,0
"tclim_vap_t0","gee_t0","Ghana",2017,2017,TRUE,0
"tclim_vap_t0","gee_t0","Malawi",2016,2016,TRUE,0
"tclim_vap_t0","gee_t0","SierraLeone",2013,2013,TRUE,0
"tclim_vpd_t0","gee_t0","Gambia",2018,2018,TRUE,0
"tclim_vpd_t0","gee_t0","Ghana",2017,2017,TRUE,0
"tclim_vpd_t0","gee_t0","Malawi",2016,2016,TRUE,0
"tclim_vpd_t0","gee_t0","SierraLeone",2013,2013,TRUE,0
"tclim_vs_t0","gee_t0","Gambia",2018,2018,TRUE,0
"tclim_vs_t0","gee_t0","Ghana",2017,2017,TRUE,0
"tclim_vs_t0","gee_t0","Malawi",2016,2016,TRUE,0
"tclim_vs_t0","gee_t0","SierraLeone",2013,2013,TRUE,0
"wapor_mean_t0","gee_t0","Gambia",2018,2018,TRUE,0
"wapor_mean_t0","gee_t0","Ghana",2017,2017,TRUE,0
"wapor_mean_t0","gee_t0","Malawi",2016,2016,TRUE,0
"wapor_mean_t0","gee_t0","SierraLeone",2013,2013,TRUE,0
"wapor_sd_t0","gee_t0","Gambia",2018,2018,TRUE,0
"wapor_sd_t0","gee_t0","Ghana",2017,2017,TRUE,0
"wapor_sd_t0","gee_t0","Malawi",2016,2016,TRUE,0
"wapor_sd_t0","gee_t0","SierraLeone",2013,2013,TRUE,0
"map_blooddisorders201201africahbcallelefrequency","map_blood_2012","Gambia",2018,2012,TRUE,-6
"map_blooddisorders201201africahbcallelefrequency","map_blood_2012","Ghana",2017,2012,TRUE,-5
"map_blooddisorders201201africahbcallelefrequency","map_blood_2012","Malawi",2016,2012,TRUE,-4
"map_blooddisorders201201africahbcallelefrequency","map_blood_2012","SierraLeone",2013,2012,TRUE,-1
"map_blooddisorders201201globalg6pddallelefrequency","map_blood_2012","Gambia",2018,2012,TRUE,-6
"map_blooddisorders201201globalg6pddallelefrequency","map_blood_2012","Ghana",2017,2012,TRUE,-5
"map_blooddisorders201201globalg6pddallelefrequency","map_blood_2012","Malawi",2016,2012,TRUE,-4
"map_blooddisorders201201globalg6pddallelefrequency","map_blood_2012","SierraLeone",2013,2012,TRUE,-1
"map_blooddisorders201201globalsicklehaemoglobinhbsallelefrequency","map_blood_2012","Gambia",2018,2012,TRUE,-6
"map_blooddisorders201201globalsicklehaemoglobinhbsallelefrequency","map_blood_2012","Ghana",2017,2012,TRUE,-5
"map_blooddisorders201201globalsicklehaemoglobinhbsallelefrequency","map_blood_2012","Malawi",2016,2012,TRUE,-4
"map_blooddisorders201201globalsicklehaemoglobinhbsallelefrequency","map_blood_2012","SierraLeone",2013,2012,TRUE,-1
"dhs_w_iron_pregnancy","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_w_iron_pregnancy","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_w_iron_pregnancy","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_w_iron_pregnancy","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_w_iron_days","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_w_iron_days","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_w_iron_days","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_w_iron_days","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_w_iron_90plus","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_w_iron_90plus","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_w_iron_90plus","dhs_round","Malawi",2016,2015,TRUE,-1
