country,outcome,predictor_set,n_predictors,rank,column,r,abs_r,n_pairs,min_n,eligible,threshold,flagged,n_flagged_in_cell,max_abs_r_in_cell,n_under_measured_cols
Ghana,child_iron,proxy,2056,11,ihme_adm1_africa_hiv_2000_2018_hiv_prevalence_females_45_49_years_females_hiv_prevalence_percent,-0.3338,0.3338,883,100,TRUE,0.55,FALSE,0,0.3343,0
Ghana,child_iron,proxy,2056,12,ihme_adm1_africa_hiv_2000_2018_hiv_prevalence_males_20_24_years_males_hiv_prevalence_percent,-0.3338,0.3338,883,100,TRUE,0.55,FALSE,0,0.3343,0
Ghana,child_iron,proxy,2056,13,ihme_adm1_africa_hiv_2000_2018_hiv_prevalence_males_50_54_years_males_hiv_prevalence_percent,-0.3336,0.3336,883,100,TRUE,0.55,FALSE,0,0.3343,0
Ghana,child_iron,proxy,2056,14,ihme_adm1_africa_hiv_2000_2018_hiv_prevalence_females_50_54_years_females_hiv_prevalence_percent,-0.3335,0.3335,883,100,TRUE,0.55,FALSE,0,0.3343,0
Ghana,child_iron,proxy,2056,15,ihme_adm1_africa_hiv_2000_2018_hiv_prevalence_females_15_19_years_females_hiv_prevalence_percent,-0.3335,0.3335,883,100,TRUE,0.55,FALSE,0,0.3343,0
Ghana,child_iron,proxy,2056,16,ihme_adm1_africa_hiv_2000_2018_hiv_prevalence_males_55_59_years_males_hiv_prevalence_percent,-0.333,0.333,883,100,TRUE,0.55,FALSE,0,0.3343,0
Ghana,child_iron,proxy,2056,17,ihme_adm1_africa_hiv_2000_2018_hiv_prevalence_females_55_59_years_females_hiv_prevalence_percent,-0.333,0.333,883,100,TRUE,0.55,FALSE,0,0.3343,0
Ghana,child_iron,proxy,2056,18,ihme_adm1_africa_hiv_2000_2018_hiv_prevalence_males_15_19_years_males_hiv_prevalence_percent,-0.333,0.333,883,100,TRUE,0.55,FALSE,0,0.3343,0
Ghana,child_iron,proxy,2056,19,ihme_adm1_africa_hiv_2000_2018_hiv_prevalence_both_15_49_years_both_hiv_prevalence_percent,-0.3323,0.3323,883,100,TRUE,0.55,FALSE,0,0.3343,0
Ghana,child_iron,proxy,2056,20,ihme_adm1_africa_hiv_2000_2018_hiv_prevalence_both_15_59_years_both_hiv_prevalence_percent,-0.3323,0.3323,883,100,TRUE,0.55,FALSE,0,0.3343,0
Ghana,child_iron,proxy,2056,21,ihme_adm1_lmic_wash_2000_2017_s_imp_all_ages_both_s_imp_percent,-0.324,0.324,883,100,TRUE,0.55,FALSE,0,0.3343,0
Ghana,child_iron,proxy,2056,22,ihme_adm1_lmic_wash_2000_2017_s_od_all_ages_both_s_od_percent,0.3227,0.3227,883,100,TRUE,0.55,FALSE,0,0.3343,0
Ghana,child_iron,proxy,2056,23,gee_lst_night_2014_monthly_2014_06_mean,0.3216,0.3216,1165,100,TRUE,0.55,FALSE,0,0.3343,0
Ghana,child_iron,proxy,2056,24,wfp_rice_paddy,-0.3208,0.3208,331,100,TRUE,0.55,FALSE,0,0.3343,0
Ghana,child_iron,proxy,2056,25,ihme_adm1_lmic_edu_2000_2017_zeroprop_15_49_female_15_49_female_proportion_of_population_achieving_0_years_education,0.3199,0.3199,883,100,TRUE,0.55,FALSE,0,0.3343,0
Ghana,women_iron,questionnaire,2223,1,fsec_hfid_fcs_lit,0.183,0.183,301,100,TRUE,0.55,FALSE,0,0.183,15
Ghana,women_iron,questionnaire,2223,2,ihme_under_5_1_both_recommended_home_fluids_percent,0.1797,0.1797,254,100,TRUE,0.55,FALSE,0,0.183,15
Ghana,women_iron,questionnaire,2223,3,wfp_rice_paddy,-0.1784,0.1784,302,100,TRUE,0.55,FALSE,0,0.183,15
Ghana,women_iron,questionnaire,2223,4,ihme_all_ages_22_both_w_imp_other_number,0.1598,0.1598,254,100,TRUE,0.55,FALSE,0,0.183,15
Ghana,women_iron,questionnaire,2223,5,spam_share_cereals,0.1535,0.1535,906,100,TRUE,0.55,FALSE,0,0.183,15
Ghana,women_iron,questionnaire,2223,6,ihme_under_5_1_both_probability_of_death,-0.1488,0.1488,254,100,TRUE,0.55,FALSE,0,0.183,15
Ghana,women_iron,questionnaire,2223,7,ihme_infant_28_both_probability_of_death,-0.1438,0.1438,254,100,TRUE,0.55,FALSE,0,0.183,15
Ghana,women_iron,questionnaire,2223,8,gee_lst_night_2014_monthly_2014_10_mean,0.1369,0.1369,981,100,TRUE,0.55,FALSE,0,0.183,15
Ghana,women_iron,questionnaire,2223,9,lsms_hh_rcpets,0.1341,0.1341,981,100,TRUE,0.55,FALSE,0,0.183,15
Ghana,women_iron,questionnaire,2223,10,lsms_hh_se.rcpets,0.1334,0.1334,981,100,TRUE,0.55,FALSE,0,0.183,15
Ghana,women_iron,questionnaire,2223,11,gw_PSU_weight,0.1311,0.1311,981,100,TRUE,0.55,FALSE,0,0.183,15
Ghana,women_iron,questionnaire,2223,12,gee_a2_GLW4_2020_D_DA_GLEAM3_ALL_LU,0.1301,0.1301,981,100,TRUE,0.55,FALSE,0,0.183,15
Ghana,women_iron,questionnaire,2223,13,ihme_all_ages_22_both_w_imp_number,0.13,0.13,254,100,TRUE,0.55,FALSE,0,0.183,15
Ghana,women_iron,questionnaire,2223,14,gw_wNumBirth,-0.1296,0.1296,590,100,TRUE,0.55,FALSE,0,0.183,15
Ghana,women_iron,questionnaire,2223,15,gee_a2_ESA_WorldCereal_2021_32121_TC_MAIZE_MAIN_ACTIVECROPLAND_20210327_20211119_classification,0.1288,0.1288,948,100,TRUE,0.55,FALSE,0,0.183,15
Ghana,women_iron,questionnaire,2223,16,gee_esa_worldcereal_2021_32121_tc_maize_main_activecropland_20210327_20211119_classification,0.1271,0.1271,981,100,TRUE,0.55,FALSE,0,0.183,15
Ghana,women_iron,questionnaire,2223,17,gee_lst_night_2014_monthly_2014_05_mean,0.1236,0.1236,981,100,TRUE,0.55,FALSE,0,0.183,15
Ghana,women_iron,questionnaire,2223,18,spam_prod_roots,-0.122,0.122,906,100,TRUE,0.55,FALSE,0,0.183,15
Ghana,women_iron,questionnaire,2223,19,gee_ndvi_May_25km,-0.1213,0.1213,981,100,TRUE,0.55,FALSE,0,0.183,15
Ghana,women_iron,questionnaire,2223,20,gee_wapor_npp_Jun_25km,-0.1209,0.1209,970,100,TRUE,0.55,FALSE,0,0.183,15
Ghana,women_iron,questionnaire,2223,21,gee_ndvi_May_10km,-0.1202,0.1202,981,100,TRUE,0.55,FALSE,0,0.183,15
Ghana,women_iron,questionnaire,2223,22,gee_a2_ESA_WorldCereal_2021_32121_TC_MAIZE_SECOND_ACTIVECROPLAND_20200726_20210104_classification,0.1184,0.1184,948,100,TRUE,0.55,FALSE,0,0.183,15
Ghana,women_iron,questionnaire,2223,23,gee_a2_SoilAluminium_2016_stdev_0_20,0.1184,0.1184,785,100,TRUE,0.55,FALSE,0,0.183,15
Ghana,women_iron,questionnaire,2223,24,lsms_hh_se.rcpetserv,0.1181,0.1181,981,100,TRUE,0.55,FALSE,0,0.183,15
Ghana,women_iron,questionnaire,2223,25,gee_esa_worldcereal_2021_32121_tc_maize_second_activecropland_20200726_20210104_classification,0.1179,0.1179,981,100,TRUE,0.55,FALSE,0,0.183,15
Ghana,women_iron,proxy,2056,1,fsec_hfid_fcs_lit,0.183,0.183,301,100,TRUE,0.55,FALSE,0,0.183,0
Ghana,women_iron,proxy,2056,2,ihme_under_5_1_both_recommended_home_fluids_percent,0.1797,0.1797,254,100,TRUE,0.55,FALSE,0,0.183,0
Ghana,women_iron,proxy,2056,3,wfp_rice_paddy,-0.1784,0.1784,302,100,TRUE,0.55,FALSE,0,0.183,0
Ghana,women_iron,proxy,2056,4,ihme_all_ages_22_both_w_imp_other_number,0.1598,0.1598,254,100,TRUE,0.55,FALSE,0,0.183,0
Ghana,women_iron,proxy,2056,5,spam_share_cereals,0.1535,0.1535,906,100,TRUE,0.55,FALSE,0,0.183,0
Ghana,women_iron,proxy,2056,6,ihme_under_5_1_both_probability_of_death,-0.1488,0.1488,254,100,TRUE,0.55,FALSE,0,0.183,0
Ghana,women_iron,proxy,2056,7,ihme_infant_28_both_probability_of_death,-0.1438,0.1438,254,100,TRUE,0.55,FALSE,0,0.183,0
Ghana,women_iron,proxy,2056,8,gee_lst_night_2014_monthly_2014_10_mean,0.1369,0.1369,981,100,TRUE,0.55,FALSE,0,0.183,0
Ghana,women_iron,proxy,2056,9,lsms_hh_rcpets,0.1341,0.1341,981,100,TRUE,0.55,FALSE,0,0.183,0
Ghana,women_iron,proxy,2056,10,lsms_hh_se.rcpets,0.1334,0.1334,981,100,TRUE,0.55,FALSE,0,0.183,0
Ghana,women_iron,proxy,2056,11,gee_a2_GLW4_2020_D_DA_GLEAM3_ALL_LU,0.1301,0.1301,981,100,TRUE,0.55,FALSE,0,0.183,0
Ghana,women_iron,proxy,2056,12,ihme_all_ages_22_both_w_imp_number,0.13,0.13,254,100,TRUE,0.55,FALSE,0,0.183,0
Ghana,women_iron,proxy,2056,13,gee_a2_ESA_WorldCereal_2021_32121_TC_MAIZE_MAIN_ACTIVECROPLAND_20210327_20211119_classification,0.1288,0.1288,948,100,TRUE,0.55,FALSE,0,0.183,0
Ghana,women_iron,proxy,2056,14,gee_esa_worldcereal_2021_32121_tc_maize_main_activecropland_20210327_20211119_classification,0.1271,0.1271,981,100,TRUE,0.55,FALSE,0,0.183,0
Ghana,women_iron,proxy,2056,15,gee_lst_night_2014_monthly_2014_05_mean,0.1236,0.1236,981,100,TRUE,0.55,FALSE,0,0.183,0
Ghana,women_iron,proxy,2056,16,spam_prod_roots,-0.122,0.122,906,100,TRUE,0.55,FALSE,0,0.183,0
Ghana,women_iron,proxy,2056,17,gee_ndvi_May_25km,-0.1213,0.1213,981,100,TRUE,0.55,FALSE,0,0.183,0
Ghana,women_iron,proxy,2056,18,gee_wapor_npp_Jun_25km,-0.1209,0.1209,970,100,TRUE,0.55,FALSE,0,0.183,0
Ghana,women_iron,proxy,2056,19,gee_ndvi_May_10km,-0.1202,0.1202,981,100,TRUE,0.55,FALSE,0,0.183,0
Ghana,women_iron,proxy,2056,20,gee_a2_ESA_WorldCereal_2021_32121_TC_MAIZE_SECOND_ACTIVECROPLAND_20200726_20210104_classification,0.1184,0.1184,948,100,TRUE,0.55,FALSE,0,0.183,0
Ghana,women_iron,proxy,2056,21,gee_a2_SoilAluminium_2016_stdev_0_20,0.1184,0.1184,785,100,TRUE,0.55,FALSE,0,0.183,0
Ghana,women_iron,proxy,2056,22,lsms_hh_se.rcpetserv,0.1181,0.1181,981,100,TRUE,0.55,FALSE,0,0.183,0
Ghana,women_iron,proxy,2056,23,gee_esa_worldcereal_2021_32121_tc_maize_second_activecropland_20200726_20210104_classification,0.1179,0.1179,981,100,TRUE,0.55,FALSE,0,0.183,0
Ghana,women_iron,proxy,2056,24,gee_wapor_npp_Jun_10km,-0.1171,0.1171,914,100,TRUE,0.55,FALSE,0,0.183,0
Ghana,women_iron,proxy,2056,25,wfp_price_rice_paddy_,-0.1156,0.1156,471,100,TRUE,0.55,FALSE,0,0.183,0
Ghana,women_folate,questionnaire,2226,1,ihme_under_5_1_both_overweight_prevalence_percent,-0.3881,0.3881,111,100,TRUE,0.55,FALSE,0,0.3881,23
Ghana,women_folate,questionnaire,2226,2,ihme_all_ages_22_both_s_imp_percent,-0.3699,0.3699,111,100,TRUE,0.55,FALSE,0,0.3881,23
Ghana,women_folate,questionnaire,2226,3,ihme_all_ages_22_both_s_imp_other_percent,-0.363,0.363,111,100,TRUE,0.55,FALSE,0,0.3881,23
Ghana,women_folate,questionnaire,2226,4,ihme_15_49_9_male_proportion_of_population_achieving_6_11_years_education,0.3611,0.3611,111,100,TRUE,0.55,FALSE,0,0.3881,23
Ghana,women_folate,questionnaire,2226,5,ihme_all_ages_22_both_w_imp_percent,-0.3072,0.3072,111,100,TRUE,0.55,FALSE,0,0.3881,23
Ghana,women_folate,questionnaire,2226,6,ihme_20_24_9_male_proportion_of_population_achieving_6_11_years_education,0.304,0.304,111,100,TRUE,0.55,FALSE,0,0.3881,23
Ghana,women_folate,questionnaire,2226,7,ihme_all_ages_22_both_s_od_percent,0.3022,0.3022,111,100,TRUE,0.55,FALSE,0,0.3881,23
Ghana,women_folate,questionnaire,2226,8,ihme_20_24_24_male_proportion_of_population_achieving_12_years_education,-0.2782,0.2782,111,100,TRUE,0.55,FALSE,0,0.3881,23
Ghana,women_folate,questionnaire,2226,9,ihme_15_49_24_female_mean_years_of_attainment,-0.2738,0.2738,111,100,TRUE,0.55,FALSE,0,0.3881,23
Ghana,women_folate,questionnaire,2226,10,ihme_15_49_24_female_proportion_of_population_achieving_12_years_education,-0.2727,0.2727,111,100,TRUE,0.55,FALSE,0,0.3881,23
Ghana,women_folate,questionnaire,2226,11,dhs2014_AN_NUTS_W_THN_adm2.y,0.269,0.269,454,100,TRUE,0.55,FALSE,0,0.3881,23
Ghana,women_folate,questionnaire,2226,12,ihme_under_5_1_both_oral_rehydration_solution_percent,-0.2684,0.2684,111,100,TRUE,0.55,FALSE,0,0.3881,23
Ghana,women_folate,questionnaire,2226,13,ihme_under_5_1_both_wasting_prevalence_percent,0.2675,0.2675,111,100,TRUE,0.55,FALSE,0,0.3881,23
Ghana,women_folate,questionnaire,2226,14,ihme_all_ages_22_both_w_surface_percent,0.2668,0.2668,111,100,TRUE,0.55,FALSE,0,0.3881,23
Ghana,women_folate,questionnaire,2226,15,ihme_15_49_24_male_proportion_of_population_achieving_12_years_education,-0.2639,0.2639,111,100,TRUE,0.55,FALSE,0,0.3881,23
Ghana,women_folate,questionnaire,2226,16,ihme_neonatal_42_both_probability_of_death,-0.2637,0.2637,111,100,TRUE,0.55,FALSE,0,0.3881,23
Ghana,women_folate,questionnaire,2226,17,ihme_15_49_24_male_mean_years_of_attainment,-0.262,0.262,111,100,TRUE,0.55,FALSE,0,0.3881,23
Ghana,women_folate,questionnaire,2226,18,dhs2014_AN_NUTS_W_THN_adm2.x,0.2589,0.2589,448,100,TRUE,0.55,FALSE,0,0.3881,23
Ghana,women_folate,questionnaire,2226,19,ihme_20_24_24_female_proportion_of_population_achieving_12_years_education,-0.2562,0.2562,111,100,TRUE,0.55,FALSE,0,0.3881,23
Ghana,women_folate,questionnaire,2226,20,ihme_15_49_24_female_proportion_of_population_achieving_0_years_education,0.2546,0.2546,111,100,TRUE,0.55,FALSE,0,0.3881,23
Ghana,women_folate,questionnaire,2226,21,dhs2014_w_anc_visits_adm2.y,-0.241,0.241,454,100,TRUE,0.55,FALSE,0,0.3881,23
Ghana,women_folate,questionnaire,2226,22,ihme_15_49_24_female_proportion_of_population_achieving_6_11_years_education,-0.236,0.236,111,100,TRUE,0.55,FALSE,0,0.3881,23
Ghana,women_folate,questionnaire,2226,23,ihme_under_5_1_both_ors_or_rhf_percent,-0.2358,0.2358,111,100,TRUE,0.55,FALSE,0,0.3881,23
Ghana,women_folate,questionnaire,2226,24,dhs2014_w_anc_visits_adm2.x,-0.2342,0.2342,448,100,TRUE,0.55,FALSE,0,0.3881,23
Ghana,women_folate,questionnaire,2226,25,ihme_20_24_24_female_mean_years_of_attainment,-0.234,0.234,111,100,TRUE,0.55,FALSE,0,0.3881,23
Ghana,women_folate,proxy,2056,1,ihme_under_5_1_both_overweight_prevalence_percent,-0.3881,0.3881,111,100,TRUE,0.55,FALSE,0,0.3881,0
Ghana,women_folate,proxy,2056,2,ihme_all_ages_22_both_s_imp_percent,-0.3699,0.3699,111,100,TRUE,0.55,FALSE,0,0.3881,0
Ghana,women_folate,proxy,2056,3,ihme_all_ages_22_both_s_imp_other_percent,-0.363,0.363,111,100,TRUE,0.55,FALSE,0,0.3881,0
Ghana,women_folate,proxy,2056,4,ihme_15_49_9_male_proportion_of_population_achieving_6_11_years_education,0.3611,0.3611,111,100,TRUE,0.55,FALSE,0,0.3881,0
Ghana,women_folate,proxy,2056,5,ihme_all_ages_22_both_w_imp_percent,-0.3072,0.3072,111,100,TRUE,0.55,FALSE,0,0.3881,0
Ghana,women_folate,proxy,2056,6,ihme_20_24_9_male_proportion_of_population_achieving_6_11_years_education,0.304,0.304,111,100,TRUE,0.55,FALSE,0,0.3881,0
Ghana,women_folate,proxy,2056,7,ihme_all_ages_22_both_s_od_percent,0.3022,0.3022,111,100,TRUE,0.55,FALSE,0,0.3881,0
Ghana,women_folate,proxy,2056,8,ihme_20_24_24_male_proportion_of_population_achieving_12_years_education,-0.2782,0.2782,111,100,TRUE,0.55,FALSE,0,0.3881,0
Ghana,women_folate,proxy,2056,9,ihme_15_49_24_female_mean_years_of_attainment,-0.2738,0.2738,111,100,TRUE,0.55,FALSE,0,0.3881,0
Ghana,women_folate,proxy,2056,10,ihme_15_49_24_female_proportion_of_population_achieving_12_years_education,-0.2727,0.2727,111,100,TRUE,0.55,FALSE,0,0.3881,0
Ghana,women_folate,proxy,2056,11,dhs2014_AN_NUTS_W_THN_adm2.y,0.269,0.269,454,100,TRUE,0.55,FALSE,0,0.3881,0
Ghana,women_folate,proxy,2056,12,ihme_under_5_1_both_oral_rehydration_solution_percent,-0.2684,0.2684,111,100,TRUE,0.55,FALSE,0,0.3881,0
Ghana,women_folate,proxy,2056,13,ihme_under_5_1_both_wasting_prevalence_percent,0.2675,0.2675,111,100,TRUE,0.55,FALSE,0,0.3881,0
Ghana,women_folate,proxy,2056,14,ihme_all_ages_22_both_w_surface_percent,0.2668,0.2668,111,100,TRUE,0.55,FALSE,0,0.3881,0
Ghana,women_folate,proxy,2056,15,ihme_15_49_24_male_proportion_of_population_achieving_12_years_education,-0.2639,0.2639,111,100,TRUE,0.55,FALSE,0,0.3881,0
Ghana,women_folate,proxy,2056,16,ihme_neonatal_42_both_probability_of_death,-0.2637,0.2637,111,100,TRUE,0.55,FALSE,0,0.3881,0
Ghana,women_folate,proxy,2056,17,ihme_15_49_24_male_mean_years_of_attainment,-0.262,0.262,111,100,TRUE,0.55,FALSE,0,0.3881,0
Ghana,women_folate,proxy,2056,18,dhs2014_AN_NUTS_W_THN_adm2.x,0.2589,0.2589,448,100,TRUE,0.55,FALSE,0,0.3881,0
Ghana,women_folate,proxy,2056,19,ihme_20_24_24_female_proportion_of_population_achieving_12_years_education,-0.2562,0.2562,111,100,TRUE,0.55,FALSE,0,0.3881,0
Ghana,women_folate,proxy,2056,20,ihme_15_49_24_female_proportion_of_population_achieving_0_years_education,0.2546,0.2546,111,100,TRUE,0.55,FALSE,0,0.3881,0
Ghana,women_folate,proxy,2056,21,dhs2014_w_anc_visits_adm2.y,-0.241,0.241,454,100,TRUE,0.55,FALSE,0,0.3881,0
Ghana,women_folate,proxy,2056,22,ihme_15_49_24_female_proportion_of_population_achieving_6_11_years_education,-0.236,0.236,111,100,TRUE,0.55,FALSE,0,0.3881,0
Ghana,women_folate,proxy,2056,23,ihme_under_5_1_both_ors_or_rhf_percent,-0.2358,0.2358,111,100,TRUE,0.55,FALSE,0,0.3881,0
Ghana,women_folate,proxy,2056,24,dhs2014_w_anc_visits_adm2.x,-0.2342,0.2342,448,100,TRUE,0.55,FALSE,0,0.3881,0
Ghana,women_folate,proxy,2056,25,ihme_20_24_24_female_mean_years_of_attainment,-0.234,0.234,111,100,TRUE,0.55,FALSE,0,0.3881,0
Ghana,women_b12,questionnaire,2222,1,ihme_20_24_24_female_proportion_of_population_achieving_6_11_years_education,-0.3144,0.3144,111,100,TRUE,0.55,FALSE,0,0.3144,19
Ghana,women_b12,questionnaire,2222,2,ihme_all_ages_22_both_s_od_number,0.3058,0.3058,111,100,TRUE,0.55,FALSE,0,0.3144,19
Ghana,women_b12,questionnaire,2222,3,ihme_15_49_24_female_proportion_of_population_achieving_6_11_years_education,-0.2997,0.2997,111,100,TRUE,0.55,FALSE,0,0.3144,19
Ghana,women_b12,questionnaire,2222,4,ihme_15_49_24_male_proportion_of_population_achieving_6_11_years_education,-0.2908,0.2908,111,100,TRUE,0.55,FALSE,0,0.3144,19
Ghana,women_b12,questionnaire,2222,5,ihme_20_24_24_female_proportion_of_population_achieving_0_years_education,0.2847,0.2847,111,100,TRUE,0.55,FALSE,0,0.3144,19
Ghana,women_b12,questionnaire,2222,6,ihme_under_5_1_both_ors_or_rhf_number,0.2838,0.2838,111,100,TRUE,0.55,FALSE,0,0.3144,19
Ghana,women_b12,questionnaire,2222,7,ihme_under_5_1_both_oral_rehydration_solution_number,0.2838,0.2838,111,100,TRUE,0.55,FALSE,0,0.3144,19
Ghana,women_b12,questionnaire,2222,8,ihme_under_5_1_both_recommended_home_fluids_number,0.2778,0.2778,111,100,TRUE,0.55,FALSE,0,0.3144,19
Ghana,women_b12,questionnaire,2222,9,ihme_20_24_24_male_proportion_of_population_achieving_0_years_education,0.2749,0.2749,111,100,TRUE,0.55,FALSE,0,0.3144,19
Ghana,women_b12,questionnaire,2222,10,ihme_under_5_1_both_underweight_prevalence_percent,0.2725,0.2725,111,100,TRUE,0.55,FALSE,0,0.3144,19
Ghana,women_b12,questionnaire,2222,11,ihme_15_49_24_female_proportion_of_population_achieving_0_years_education,0.2702,0.2702,111,100,TRUE,0.55,FALSE,0,0.3144,19
Ghana,women_b12,questionnaire,2222,12,dhs2014_CN_NUTS_C_HA2,0.2666,0.2666,416,100,TRUE,0.55,FALSE,0,0.3144,19
Ghana,women_b12,questionnaire,2222,13,ihme_all_ages_22_both_w_surface_number,0.2651,0.2651,111,100,TRUE,0.55,FALSE,0,0.3144,19
Ghana,women_b12,questionnaire,2222,14,dhs2014_CH_VACC_C_NON,0.2619,0.2619,416,100,TRUE,0.55,FALSE,0,0.3144,19
Ghana,women_b12,questionnaire,2222,15,lsms_hh_se.rentall,0.2611,0.2611,473,100,TRUE,0.55,FALSE,0,0.3144,19
Ghana,women_b12,questionnaire,2222,16,ihme_15_49_24_male_proportion_of_population_achieving_0_years_education,0.2593,0.2593,111,100,TRUE,0.55,FALSE,0,0.3144,19
Ghana,women_b12,questionnaire,2222,17,ihme_under_5_1_both_wasting_prevalence_percent,0.2576,0.2576,111,100,TRUE,0.55,FALSE,0,0.3144,19
Ghana,women_b12,questionnaire,2222,18,mics_hw4_se,0.2569,0.2569,473,100,TRUE,0.55,FALSE,0,0.3144,19
Ghana,women_b12,questionnaire,2222,19,dhs2014_RH_DELA_C_SKP,-0.2527,0.2527,416,100,TRUE,0.55,FALSE,0,0.3144,19
Ghana,women_b12,questionnaire,2222,20,mics_hh26b,0.2519,0.2519,473,100,TRUE,0.55,FALSE,0,0.3144,19
Ghana,women_b12,questionnaire,2222,21,dhs2014_FP_CUSA_W_MOD,-0.251,0.251,416,100,TRUE,0.55,FALSE,0,0.3144,19
Ghana,women_b12,questionnaire,2222,22,mics_hh56_se,-0.2507,0.2507,473,100,TRUE,0.55,FALSE,0,0.3144,19
Ghana,women_b12,questionnaire,2222,23,ihme_under_5_1_both_stunting_prevalence_percent,0.2486,0.2486,111,100,TRUE,0.55,FALSE,0,0.3144,19
Ghana,women_b12,questionnaire,2222,24,mics_hh48,0.2476,0.2476,473,100,TRUE,0.55,FALSE,0,0.3144,19
Ghana,women_b12,questionnaire,2222,25,dhs2014_AN_NUTS_W_THN,0.2462,0.2462,416,100,TRUE,0.55,FALSE,0,0.3144,19
Ghana,women_b12,proxy,2056,1,ihme_20_24_24_female_proportion_of_population_achieving_6_11_years_education,-0.3144,0.3144,111,100,TRUE,0.55,FALSE,0,0.3144,0
Ghana,women_b12,proxy,2056,2,ihme_all_ages_22_both_s_od_number,0.3058,0.3058,111,100,TRUE,0.55,FALSE,0,0.3144,0
Ghana,women_b12,proxy,2056,3,ihme_15_49_24_female_proportion_of_population_achieving_6_11_years_education,-0.2997,0.2997,111,100,TRUE,0.55,FALSE,0,0.3144,0
Ghana,women_b12,proxy,2056,4,ihme_15_49_24_male_proportion_of_population_achieving_6_11_years_education,-0.2908,0.2908,111,100,TRUE,0.55,FALSE,0,0.3144,0
Ghana,women_b12,proxy,2056,5,ihme_20_24_24_female_proportion_of_population_achieving_0_years_education,0.2847,0.2847,111,100,TRUE,0.55,FALSE,0,0.3144,0
Ghana,women_b12,proxy,2056,6,ihme_under_5_1_both_ors_or_rhf_number,0.2838,0.2838,111,100,TRUE,0.55,FALSE,0,0.3144,0
Ghana,women_b12,proxy,2056,7,ihme_under_5_1_both_oral_rehydration_solution_number,0.2838,0.2838,111,100,TRUE,0.55,FALSE,0,0.3144,0
Ghana,women_b12,proxy,2056,8,ihme_under_5_1_both_recommended_home_fluids_number,0.2778,0.2778,111,100,TRUE,0.55,FALSE,0,0.3144,0
Ghana,women_b12,proxy,2056,9,ihme_20_24_24_male_proportion_of_population_achieving_0_years_education,0.2749,0.2749,111,100,TRUE,0.55,FALSE,0,0.3144,0
Ghana,women_b12,proxy,2056,10,ihme_under_5_1_both_underweight_prevalence_percent,0.2725,0.2725,111,100,TRUE,0.55,FALSE,0,0.3144,0
Ghana,women_b12,proxy,2056,11,ihme_15_49_24_female_proportion_of_population_achieving_0_years_education,0.2702,0.2702,111,100,TRUE,0.55,FALSE,0,0.3144,0
Ghana,women_b12,proxy,2056,12,dhs2014_CN_NUTS_C_HA2,0.2666,0.2666,416,100,TRUE,0.55,FALSE,0,0.3144,0
Ghana,women_b12,proxy,2056,13,ihme_all_ages_22_both_w_surface_number,0.2651,0.2651,111,100,TRUE,0.55,FALSE,0,0.3144,0
Ghana,women_b12,proxy,2056,14,dhs2014_CH_VACC_C_NON,0.2619,0.2619,416,100,TRUE,0.55,FALSE,0,0.3144,0
Ghana,women_b12,proxy,2056,15,lsms_hh_se.rentall,0.2611,0.2611,473,100,TRUE,0.55,FALSE,0,0.3144,0
Ghana,women_b12,proxy,2056,16,ihme_15_49_24_male_proportion_of_population_achieving_0_years_education,0.2593,0.2593,111,100,TRUE,0.55,FALSE,0,0.3144,0
Ghana,women_b12,proxy,2056,17,ihme_under_5_1_both_wasting_prevalence_percent,0.2576,0.2576,111,100,TRUE,0.55,FALSE,0,0.3144,0
Ghana,women_b12,proxy,2056,18,mics_hw4_se,0.2569,0.2569,473,100,TRUE,0.55,FALSE,0,0.3144,0
Ghana,women_b12,proxy,2056,19,dhs2014_RH_DELA_C_SKP,-0.2527,0.2527,416,100,TRUE,0.55,FALSE,0,0.3144,0
Ghana,women_b12,proxy,2056,20,mics_hh26b,0.2519,0.2519,473,100,TRUE,0.55,FALSE,0,0.3144,0
Ghana,women_b12,proxy,2056,21,dhs2014_FP_CUSA_W_MOD,-0.251,0.251,416,100,TRUE,0.55,FALSE,0,0.3144,0
Ghana,women_b12,proxy,2056,22,mics_hh56_se,-0.2507,0.2507,473,100,TRUE,0.55,FALSE,0,0.3144,0
Ghana,women_b12,proxy,2056,23,ihme_under_5_1_both_stunting_prevalence_percent,0.2486,0.2486,111,100,TRUE,0.55,FALSE,0,0.3144,0
Ghana,women_b12,proxy,2056,24,mics_hh48,0.2476,0.2476,473,100,TRUE,0.55,FALSE,0,0.3144,0
Ghana,women_b12,proxy,2056,25,dhs2014_AN_NUTS_W_THN,0.2462,0.2462,416,100,TRUE,0.55,FALSE,0,0.3144,0
Sierra Leone,child_vitA,questionnaire,1703,1,gw_wEducLevelYears,0.2964,0.2964,137,100,TRUE,0.55,FALSE,0,0.2964,98
Sierra Leone,child_vitA,questionnaire,1703,2,gw_cBioMotherinHH,0.1947,0.1947,155,100,TRUE,0.55,FALSE,0,0.2964,98
Sierra Leone,child_vitA,questionnaire,1703,3,gw_wFeSupplTime,0.1941,0.1941,110,100,TRUE,0.55,FALSE,0,0.2964,98
Sierra Leone,child_vitA,questionnaire,1703,4,gw_hEducLevel,-0.1772,0.1772,175,100,TRUE,0.55,FALSE,0,0.2964,98
Sierra Leone,child_vitA,questionnaire,1703,5,gw_wEducLevel,-0.171,0.171,138,100,TRUE,0.55,FALSE,0,0.2964,98
