"variable","importance","importance_norm","country","outcome"
"mics_se.hw7a_a",0.024033708783355,0.00917097248841419,"Ghana","child_iron"
"mics_wq25m_se",0.0235603107169359,0.00899032951390147,"Ghana","child_iron"
"lsms_hh_se.hotcat",0.0232431666047843,0.00886931115782406,"Ghana","child_iron"
"lsms_hh_totclth",0.0212000666783085,0.00808968894530197,"Ghana","child_iron"
"mics_hw9a_2",0.0210690322797868,0.00803968780420841,"Ghana","child_iron"
"mics_eu9_se",0.0195615222760544,0.0074644402261145,"Ghana","child_iron"
"mics_hw2_se",0.01922345277683,0.00733543699550591,"Ghana","child_iron"
"lsms_hh_se.fd_b",0.0191767437842653,0.00731761340907429,"Ghana","child_iron"
"mics_sa2",0.0189794861522718,0.00724234228332133,"Ghana","child_iron"
"lsms_hh_se.rcserve",0.0183837487378257,0.00701501609378257,"Ghana","child_iron"
"lsms_hh_fd_p_star",0.0177060576003046,0.00675641735507468,"Ghana","child_iron"
"lsms_hh_se.phone_9a",0.0174550475955024,0.00666063497420667,"Ghana","child_iron"
"mics_hc7b_se",0.0173909074302821,0.00663615986318908,"Ghana","child_iron"
"lsms_hh_hotacc",0.0173848016767344,0.00663382998150864,"Ghana","child_iron"
"mics_ws16",0.0167186158495988,0.00637962153004136,"Ghana","child_iron"
"mics_wat_class_se",0.0163451015940369,0.00623709300925971,"Ghana","child_iron"
"lsms_hh_se.pindex",0.0162401271373541,0.00619703602667322,"Ghana","child_iron"
"lsms_hh_se.hsfurni",0.0161879955151622,0.00617714323038414,"Ghana","child_iron"
"lsms_hh_misinsur",0.0157081973005648,0.00599405803676181,"Ghana","child_iron"
"lsms_hh_tothlth",0.0154471491642147,0.00589444522634628,"Ghana","child_iron"
"mics_ws10ccb_b",0.0152580149769468,0.00582227390881522,"Ghana","child_iron"
"missing_gee_fpp_1km_10km",0.015120189209901,0.00576968126366147,"Ghana","child_iron"
"mics_sa2_se",0.0150020106245846,0.00572458574534484,"Ghana","child_iron"
"lsms_hh_hlmedi",0.0140924681369747,0.00537751533660746,"Ghana","child_iron"
"mics_hc1b_se",0.0138304330214898,0.0052775259068955,"Ghana","child_iron"
"mics_tn2_se",0.0134907919877786,0.00514792299774072,"Ghana","child_iron"
"mics_hc12_se",0.013424197108977,0.00512251119772002,"Ghana","child_iron"
"lsms_hh_se.hsserv",0.012987770585604,0.00495597611671577,"Ghana","child_iron"
"mics_observe_hh_sample_collection",0.0128089733447041,0.00488774925285224,"Ghana","child_iron"
"mics_ws8a_se",0.0126311000359049,0.00481987495029973,"Ghana","child_iron"
"lsms_hh_se.fd_p_meat",0.0117219795051277,0.00447296555518447,"Ghana","child_iron"
"mics_wq2_se",0.0109421469160617,0.00417539087437422,"Ghana","child_iron"
"mics_ws2",0.0107216528638674,0.00409125301180956,"Ghana","child_iron"
"dhs2014_FP_NADA_W_UNT",0.010311153900158,0.00393461157387599,"Ghana","child_iron"
"lsms_hh_se.fd_p_fruit",0.0100975423304657,0.00385309998336311,"Ghana","child_iron"
"lsms_hh_rcrepair",0.0100856153033938,0.0038485487741373,"Ghana","child_iron"
"mics_wq10h",0.0099478790351071,0.00379599028062718,"Ghana","child_iron"
"missing_gee_tpp_1km_25km",0.00966215566634245,0.00368696170006734,"Ghana","child_iron"
"missing_dhs2014_CN_BRFS_C_EXB_adm2.x",0.00942423811378995,0.00359617524057255,"Ghana","child_iron"
"lsms_hh_tothotl",0.00920051487231186,0.00351080515844709,"Ghana","child_iron"
"lsms_hh_se.mispereff",0.0090636926742893,0.00345859546309044,"Ghana","child_iron"
"lsms_hh_fdalc_p",0.0089743830750264,0.0034245160005666,"Ghana","child_iron"
"lsms_hh_boat_uv",0.00873193976512232,0.00333200256682348,"Ghana","child_iron"
"mics_wq25m",0.00862750403151091,0.00329215115444301,"Ghana","child_iron"
"lsms_hh_se.owntype",0.00830030563830166,0.00316729620636052,"Ghana","child_iron"
"lsms_hh_trperson",0.0068116474657582,0.00259924225896043,"Ghana","child_iron"
"missing_dhs2014_CH_DIAT_C_ORT_adm2.y",0.00657040030379854,0.00250718526080073,"Ghana","child_iron"
"lsms_hh_se.fdnonalc_b",0.00639269569595776,0.00243937533249283,"Ghana","child_iron"
"lsms_hh_se.sewerage",0.00611711562437188,0.00233421731141289,"Ghana","child_iron"
"mics_hc10b_se",0.00595066700301539,0.00227070253136146,"Ghana","child_iron"
"missing_dhs2014_CH_DIAT_C_ORT_adm2.x",0.00559579659106856,0.00213528827573186,"Ghana","child_iron"
"lsms_hh_se.elec",0.00531101514516363,0.00202661912153899,"Ghana","child_iron"
"mics_same_source",0.00514038183484955,0.0019615075148118,"Ghana","child_iron"
"lsms_hh_se.pl_ext",0.00397462128648664,0.00151666739406776,"Ghana","child_iron"
"missing_dhs2014_CH_VACC_C_BAS_adm2.y",0.00332628120070994,0.00126926866158781,"Ghana","child_iron"
"missing_gee_tpp_1km_50km",0.0033011618321374,0.00125968341445922,"Ghana","child_iron"
"missing_dhs2014_AN_ANEM_W_ANY",0.000641447564326167,0.00024476862968689,"Ghana","child_iron"
