recall,precision,country,outcome
0.8926829268292683,0.2108294930875576,Gambia,child_vitA
0.8926829268292683,0.20962199312714777,Gambia,child_vitA
0.9121951219512195,0.21034870641169853,Gambia,child_vitA
0.9121951219512195,0.20917225950782997,Gambia,child_vitA
0.9219512195121952,0.20860927152317882,Gambia,child_vitA
0.9219512195121952,0.2074643249176729,Gambia,child_vitA
0.9219512195121952,0.20565832426550598,Gambia,child_vitA
0.9219512195121952,0.2032258064516129,Gambia,child_vitA
0.9512195121951219,0.20483193277310924,Gambia,child_vitA
0.9560975609756097,0.20395421436004163,Gambia,child_vitA
0.9707317073170731,0.20431211498973306,Gambia,child_vitA
1,0.2062374245472837,Gambia,child_vitA
1,0.20438683948155534,Gambia,child_vitA
1,0.20098039215686275,Gambia,child_vitA
0,NA,Gambia,women_vitA
0,0,Gambia,women_vitA
0.02631578947368421,0.0625,Gambia,women_vitA
0.02631578947368421,0.04,Gambia,women_vitA
0.05263157894736842,0.05128205128205128,Gambia,women_vitA
0.07894736842105263,0.057692307692307696,Gambia,women_vitA
0.15789473684210525,0.08,Gambia,women_vitA
0.23684210526315788,0.09782608695652174,Gambia,women_vitA
0.2631578947368421,0.09900990099009901,Gambia,women_vitA
0.2631578947368421,0.08264462809917356,Gambia,women_vitA
0.2894736842105263,0.07857142857142857,Gambia,women_vitA
0.34210526315789475,0.08280254777070063,Gambia,women_vitA
0.34210526315789475,0.07222222222222222,Gambia,women_vitA
0.34210526315789475,0.06735751295336788,Gambia,women_vitA
0.4473684210526316,0.07692307692307693,Gambia,women_vitA
0.4473684210526316,0.07296137339055794,Gambia,women_vitA
0.5263157894736842,0.07462686567164178,Gambia,women_vitA
0.631578947368421,0.08163265306122448,Gambia,women_vitA
0.631578947368421,0.07643312101910828,Gambia,women_vitA
0.631578947368421,0.06936416184971098,Gambia,women_vitA
0.6842105263157895,0.06565656565656566,Gambia,women_vitA
0.6842105263157895,0.06326034063260341,Gambia,women_vitA
0.6842105263157895,0.060324825986078884,Gambia,women_vitA
0.6842105263157895,0.05963302752293578,Gambia,women_vitA
0.7105263157894737,0.06040268456375839,Gambia,women_vitA
0.7105263157894737,0.05567010309278351,Gambia,women_vitA
0.7368421052631579,0.051756007393715345,Gambia,women_vitA
0.7631578947368421,0.05253623188405797,Gambia,women_vitA
0.7894736842105263,0.05199306759098787,Gambia,women_vitA
0.8157894736842105,0.05115511551155116,Gambia,women_vitA
0.8157894736842105,0.04866562009419152,Gambia,women_vitA
0.8157894736842105,0.047692307692307694,Gambia,women_vitA
0.8157894736842105,0.04661654135338346,Gambia,women_vitA
0.8157894736842105,0.045722713864306784,Gambia,women_vitA
0.8157894736842105,0.044349070100143065,Gambia,women_vitA
0.8157894736842105,0.04269972451790634,Gambia,women_vitA
0.8157894736842105,0.04105960264900662,Gambia,women_vitA
0.8157894736842105,0.03939008894536213,Gambia,women_vitA
0.8157894736842105,0.03841387856257745,Gambia,women_vitA
0.8157894736842105,0.037758830694275276,Gambia,women_vitA
0.868421052631579,0.03864168618266979,Gambia,women_vitA
0.868421052631579,0.037628278221208664,Gambia,women_vitA
0.868421052631579,0.036464088397790057,Gambia,women_vitA
0.8947368421052632,0.036956521739130437,Gambia,women_vitA
0.9210526315789473,0.03680336487907466,Gambia,women_vitA
0.9210526315789473,0.03608247422680412,Gambia,women_vitA
0.9210526315789473,0.03434739941118744,Gambia,women_vitA
0.9210526315789473,0.03388189738625363,Gambia,women_vitA
0.9210526315789473,0.03333333333333333,Gambia,women_vitA
0.9210526315789473,0.03298774740810556,Gambia,women_vitA
0.9210526315789473,0.032317636195752536,Gambia,women_vitA
0.9210526315789473,0.03176043557168784,Gambia,women_vitA
0.9210526315789473,0.03136200716845878,Gambia,women_vitA
0.9210526315789473,0.030809859154929578,Gambia,women_vitA
0.9210526315789473,0.029166666666666667,Gambia,women_vitA
0.9210526315789473,0.028782894736842105,Gambia,women_vitA
0.9210526315789473,0.028594771241830064,Gambia,women_vitA
0.9210526315789473,0.02831715210355987,Gambia,women_vitA
0.9210526315789473,0.028,Gambia,women_vitA
0.9210526315789473,0.027932960893854747,Gambia,women_vitA
0.9736842105263158,0.028951486697965573,Gambia,women_vitA
0.9736842105263158,0.0285935085007728,Gambia,women_vitA
0.9736842105263158,0.02811550151975684,Gambia,women_vitA
0.9736842105263158,0.0277569392348087,Gambia,women_vitA
0.9736842105263158,0.027326440177252585,Gambia,women_vitA
0.9736842105263158,0.02681159420289855,Gambia,women_vitA
1,0.02720114531138153,Gambia,women_vitA
1,0.02689313517338995,Gambia,women_vitA
0,NA,Gambia,child_iron
0.007058823529411765,0.375,Gambia,child_iron
0.023529411764705882,0.45454545454545453,Gambia,child_iron
0.03764705882352941,0.5161290322580645,Gambia,child_iron
0.07058823529411765,0.5172413793103449,Gambia,child_iron
0.07294117647058823,0.45588235294117646,Gambia,child_iron
0.10588235294117647,0.47368421052631576,Gambia,child_iron
0.11058823529411765,0.47959183673469385,Gambia,child_iron
0.14352941176470588,0.4765625,Gambia,child_iron
0.14823529411764705,0.4666666666666667,Gambia,child_iron
0.15529411764705883,0.4342105263157895,Gambia,child_iron
0.19294117647058823,0.44086021505376344,Gambia,child_iron
0.21411764705882352,0.4527363184079602,Gambia,child_iron
0.24705882352941178,0.4794520547945205,Gambia,child_iron
0.2541176470588235,0.4595744680851064,Gambia,child_iron
0.2564705882352941,0.4579831932773109,Gambia,child_iron
0.26823529411764707,0.46153846153846156,Gambia,child_iron
0.30823529411764705,0.45017182130584193,Gambia,child_iron
0.3458823529411765,0.4608150470219436,Gambia,child_iron
0.3552941176470588,0.44542772861356933,Gambia,child_iron
0.37176470588235294,0.4376731301939058,Gambia,child_iron
0.4047058823529412,0.43107769423558895,Gambia,child_iron
0.4329411764705882,0.43498817966903075,Gambia,child_iron
0.4470588235294118,0.4408352668213457,Gambia,child_iron
0.4541176470588235,0.4337078651685393,Gambia,child_iron
0.46352941176470586,0.432967032967033,Gambia,child_iron
0.4752941176470588,0.4353448275862069,Gambia,child_iron
0.4964705882352941,0.4323770491803279,Gambia,child_iron
0.5411764705882353,0.44315992292870904,Gambia,child_iron
0.5411764705882353,0.4364326375711575,Gambia,child_iron
0.5694117647058824,0.4376130198915009,Gambia,child_iron
0.571764705882353,0.43548387096774194,Gambia,child_iron
0.5835294117647059,0.42980935875216636,Gambia,child_iron
0.5976470588235294,0.42978003384094754,Gambia,child_iron
0.6494117647058824,0.4353312302839117,Gambia,child_iron
0.6635294117647059,0.43788819875776397,Gambia,child_iron
0.6776470588235294,0.43636363636363634,Gambia,child_iron
0.6870588235294117,0.43647234678624813,Gambia,child_iron
0.7105882352941176,0.43704775687409553,Gambia,child_iron
0.7176470588235294,0.4363376251788269,Gambia,child_iron
0.7270588235294118,0.4345991561181435,Gambia,child_iron
0.7788235294117647,0.4431057563587684,Gambia,child_iron
0.7835294117647059,0.43873517786561267,Gambia,child_iron
0.8,0.44155844155844154,Gambia,child_iron
0.8023529411764706,0.44,Gambia,child_iron
0.8047058823529412,0.43846153846153846,Gambia,child_iron
0.8047058823529412,0.43346007604562736,Gambia,child_iron
0.8211764705882353,0.43139678615574784,Gambia,child_iron
0.8329411764705882,0.43118148599269185,Gambia,child_iron
0.8329411764705882,0.43013365735115433,Gambia,child_iron
0.8447058823529412,0.4304556354916067,Gambia,child_iron
0.8494117647058823,0.4277251184834123,Gambia,child_iron
0.8635294117647059,0.4297423887587822,Gambia,child_iron
0.8776470588235294,0.43071593533487296,Gambia,child_iron
0.8894117647058823,0.4305239179954442,Gambia,child_iron
0.8941176470588236,0.4293785310734463,Gambia,child_iron
0.8988235294117647,0.42538975501113585,Gambia,child_iron
0.9035294117647059,0.4261931187569367,Gambia,child_iron
0.9105882352941177,0.4243421052631579,Gambia,child_iron
0.9223529411764706,0.4224137931034483,Gambia,child_iron
0.9270588235294117,0.4213903743315508,Gambia,child_iron
0.9364705882352942,0.4185068349106204,Gambia,child_iron
0.9388235294117647,0.4164926931106472,Gambia,child_iron
0.9458823529411765,0.4174454828660436,Gambia,child_iron
0.9505882352941176,0.41778697001034126,Gambia,child_iron
0.9552941176470588,0.4176954732510288,Gambia,child_iron
0.96,0.41846153846153844,Gambia,child_iron
0.9647058823529412,0.4187946884576098,Gambia,child_iron
0.9788235294117648,0.41977800201816345,Gambia,child_iron
0.9858823529411764,0.419,Gambia,child_iron
1,0.41954590325765057,Gambia,child_iron
0,NA,Gambia,women_iron
0.02745995423340961,0.7058823529411765,Gambia,women_iron
0.038901601830663615,0.6071428571428571,Gambia,women_iron
0.06178489702517163,0.6428571428571429,Gambia,women_iron
0.08695652173913043,0.6229508196721312,Gambia,women_iron
0.10755148741418764,0.5595238095238095,Gambia,women_iron
0.10755148741418764,0.5053763440860215,Gambia,women_iron
0.12814645308924486,0.49557522123893805,Gambia,women_iron
0.13501144164759726,0.48360655737704916,Gambia,women_iron
0.13501144164759726,0.46825396825396826,Gambia,women_iron
0.16018306636155608,0.4794520547945205,Gambia,women_iron
0.17620137299771166,0.48427672955974843,Gambia,women_iron
0.19221967963386727,0.45161290322580644,Gambia,women_iron
0.20594965675057209,0.4166666666666667,Gambia,women_iron
0.2219679633867277,0.3911290322580645,Gambia,women_iron
0.2402745995423341,0.3917910447761194,Gambia,women_iron
0.26773455377574373,0.3952702702702703,Gambia,women_iron
0.3180778032036613,0.39488636363636365,Gambia,women_iron
0.3340961098398169,0.3978201634877384,Gambia,women_iron
0.35469107551487417,0.39141414141414144,Gambia,women_iron
0.36384439359267734,0.38875305623471884,Gambia,women_iron
0.38215102974828374,0.3883720930232558,Gambia,women_iron
0.38443935926773454,0.38620689655172413,Gambia,women_iron
0.41647597254004576,0.3872340425531915,Gambia,women_iron
0.4691075514874142,0.3942307692307692,Gambia,women_iron
0.4782608695652174,0.3935969868173258,Gambia,women_iron
0.5034324942791762,0.39568345323741005,Gambia,women_iron
0.5148741418764302,0.3954305799648506,Gambia,women_iron
0.517162471395881,0.3889845094664372,Gambia,women_iron
0.5263157894736842,0.38785834738617203,Gambia,women_iron
0.5697940503432495,0.39461172741679873,Gambia,women_iron
0.5949656750572082,0.39156626506024095,Gambia,women_iron
0.6064073226544623,0.38461538461538464,Gambia,women_iron
0.620137299771167,0.38659058487874465,Gambia,women_iron
0.6292906178489702,0.38035961272475793,Gambia,women_iron
0.6590389016018307,0.3870967741935484,Gambia,women_iron
0.665903890160183,0.3823915900131406,Gambia,women_iron
0.6681922196796338,0.37532133676092544,Gambia,women_iron
0.6773455377574371,0.3654320987654321,Gambia,women_iron
0.6819221967963387,0.3612121212121212,Gambia,women_iron
0.7025171624713958,0.3594847775175644,Gambia,women_iron
0.7093821510297483,0.35714285714285715,Gambia,women_iron
0.7208237986270023,0.3563348416289593,Gambia,women_iron
0.7276887871853547,0.35176991150442477,Gambia,women_iron
0.7299771167048055,0.3474945533769063,Gambia,women_iron
0.7414187643020596,0.3443145589798087,Gambia,women_iron
0.7437070938215103,0.33924843423799583,Gambia,women_iron
0.7437070938215103,0.3381893860561915,Gambia,women_iron
0.7528604118993135,0.3333333333333333,Gambia,women_iron
0.7620137299771167,0.33134328358208953,Gambia,women_iron
0.7665903890160183,0.32682926829268294,Gambia,women_iron
0.782608695652174,0.31902985074626866,Gambia,women_iron
0.7986270022883295,0.3124440465532677,Gambia,women_iron
0.8032036613272311,0.3089788732394366,Gambia,women_iron
0.8146453089244852,0.30929626411815814,Gambia,women_iron
0.8535469107551488,0.30724876441515653,Gambia,women_iron
0.8558352402745996,0.30456026058631924,Gambia,women_iron
0.8787185354691075,0.3050039714058777,Gambia,women_iron
0.8924485125858124,0.3051643192488263,Gambia,women_iron
0.9107551487414187,0.30615384615384617,Gambia,women_iron
0.9130434782608695,0.30434782608695654,Gambia,women_iron
0.9450800915331807,0.3089005235602094,Gambia,women_iron
0.9610983981693364,0.30950626381724394,Gambia,women_iron
0.9794050343249427,0.30902527075812275,Gambia,women_iron
1,0.31169757489301,Gambia,women_iron
0,NA,Ghana,child_vitA
0.1206896551724138,0.0846774193548387,Ghana,child_vitA
0.27011494252873564,0.10262008733624454,Ghana,child_vitA
0.43103448275862066,0.11363636363636363,Ghana,child_vitA
0.7068965517241379,0.13606194690265486,Ghana,child_vitA
1,0.14935622317596567,Ghana,child_vitA
0,NA,Ghana,women_vitA
0,0,Ghana,women_vitA
0.06666666666666667,0.0024875621890547263,Ghana,women_vitA
0.2,0.005136986301369863,Ghana,women_vitA
0.4666666666666667,0.0091027308192457735,Ghana,women_vitA
1,0.015120967741935484,Ghana,women_vitA
0,NA,Ghana,child_iron
0.025179856115107913,0.5384615384615384,Ghana,child_iron
0.08633093525179857,0.5333333333333333,Ghana,child_iron
0.10071942446043165,0.509090909090909,Ghana,child_iron
0.1474820143884892,0.5694444444444444,Ghana,child_iron
0.15467625899280577,0.524390243902439,Ghana,child_iron
0.22302158273381295,0.5794392523364486,Ghana,child_iron
0.23741007194244604,0.5689655172413793,Ghana,child_iron
0.2446043165467626,0.5528455284552846,Ghana,child_iron
0.24820143884892087,0.552,Ghana,child_iron
0.26258992805755393,0.5367647058823529,Ghana,child_iron
0.2733812949640288,0.5241379310344828,Ghana,child_iron
0.2949640287769784,0.4880952380952381,Ghana,child_iron
0.3129496402877698,0.4860335195530726,Ghana,child_iron
0.3381294964028777,0.4895833333333333,Ghana,child_iron
0.381294964028777,0.507177033492823,Ghana,child_iron
0.38848920863309355,0.4909090909090909,Ghana,child_iron
0.39568345323741005,0.49327354260089684,Ghana,child_iron
0.41007194244604317,0.48717948717948717,Ghana,child_iron
0.4172661870503597,0.4773662551440329,Ghana,child_iron
