"column","domain","source","n_countries","countries","completeness","subnational","tier","domain_block","modelled_surface","alignment_rule","year_used","year_offset_max_abs","finite_all","n_countries_finite","within_country_var","min","median","max","duplicate_of","flag_national_constant","flag_partial_coverage","flag_low_completeness","flag_duplicate","flag_survey_derived","flag_modelled_surface","flag_survey_year_matched","flag_year_offset_3plus","flag_declared_subnational_mismatch","finite_Gambia","finite_Ghana","finite_Malawi","finite_SierraLeone","sd_Gambia","sd_Ghana","sd_Malawi","sd_SierraLeone"
"dhs_c_mdd_4plus","Infant and young child feeding","DHS",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"survey_dhs","Dietary diversity",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",3,1,4,TRUE,0.0969485280648635,0.21451437044412,0.482936180534231,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,1,1,0.0354,0.0576,0.0451,0.0371
"dhs_c_vita_capsule","Food fortification and supplementation","DHS",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"survey_dhs","Food fortification and supplementation",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",3,1,4,TRUE,0.338480893216135,0.711932459834606,0.929612118064097,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,1,1,0.033,0.1075,0.0307,0.0544
"dhs_c_deworm_6mo","Food fortification and supplementation","DHS",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"survey_dhs","Food fortification and supplementation",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",3,1,4,TRUE,0.0900977875387415,0.394517976454232,0.641014858061197,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,1,1,0.0781,0.1088,0.0734,0.0547
"dhs_hh_cattle","Agricultural production, land use","DHS",3,"Gambia|Ghana|Malawi",0.832,TRUE,"survey_dhs","Agricultural production, land use",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",3,0.832,3,TRUE,0,0.0180040557617599,6.43993921961196,"",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.946,0.842,0.852,0,0.7497,0.8804,0.3658,NA
"dhs_hh_cattle_any","Agricultural production, land use","DHS",3,"Gambia|Ghana|Malawi",0.975,TRUE,"survey_dhs","Agricultural production, land use",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",3,0.975,3,TRUE,0.00277285240373571,0.0191268201580082,0.534687458936264,"",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,1,0,0.0595,0.082,0.0399,NA
"dhs_hh_cows","Agricultural production, land use","DHS",4,"Gambia|Ghana|Malawi|SierraLeone",0.857,TRUE,"survey_dhs","Agricultural production, land use",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",3,0.857,4,TRUE,0,0.00892184574031912,7.08155969577785,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.946,0.842,0.852,1,1.2501,0.6785,0.2729,0.1731
"dhs_hh_cows_any","Agricultural production, land use","DHS",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"survey_dhs","Agricultural production, land use",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",3,1,4,TRUE,0.00200293550888159,0.0171552132110368,0.29226044346606,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,1,1,0.0676,0.043,0.0323,0.0151
"dhs_hh_horses","Agricultural production, land use","DHS",4,"Gambia|Ghana|Malawi|SierraLeone",0.857,TRUE,"survey_dhs","Agricultural production, land use",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",3,0.857,4,TRUE,0,0,3.30963715936925,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.946,0.842,0.852,1,0.7048,0.0999,0.1378,0.0021
"dhs_hh_horses_any","Agricultural production, land use","DHS",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"survey_dhs","Agricultural production, land use",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",3,1,4,TRUE,0.000474870852562869,0.0022879120584773,0.655967277736881,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,1,1,0.1738,0.0338,0.0013,0
"dhs_hh_goats","Agricultural production, land use","DHS",4,"Gambia|Ghana|Malawi|SierraLeone",0.857,TRUE,"survey_dhs","Agricultural production, land use",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",3,0.857,4,TRUE,0,0.943305934558999,7.50497367577147,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.946,0.842,0.852,1,1.3528,1.4287,0.5794,0.5732
"dhs_hh_goats_any","Agricultural production, land use","DHS",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"survey_dhs","Agricultural production, land use",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",3,1,4,TRUE,0.0257890577288747,0.225510054948164,0.72389430245269,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,1,1,0.1713,0.1403,0.076,0.1144
"dhs_hh_sheep","Agricultural production, land use","DHS",4,"Gambia|Ghana|Malawi|SierraLeone",0.857,TRUE,"survey_dhs","Agricultural production, land use",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",3,0.857,4,TRUE,0,0.115427635083915,5.92964441930341,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.946,0.842,0.852,1,1.0109,1.0394,0.1861,0.4312
"dhs_hh_sheep_any","Agricultural production, land use","DHS",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"survey_dhs","Agricultural production, land use",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",3,1,4,TRUE,0.003457882921998,0.036122822928099,0.538974801153498,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,1,1,0.1188,0.0964,0.0056,0.0892
"dhs_hh_chickens","Agricultural production, land use","DHS",4,"Gambia|Ghana|Malawi|SierraLeone",0.857,TRUE,"survey_dhs","Agricultural production, land use",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",3,0.857,4,TRUE,0,3.38378092505826,27.1379310344828,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.946,0.842,0.852,1,3.43,4.8421,1.5584,2.0233
"dhs_hh_chickens_any","Agricultural production, land use","DHS",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"survey_dhs","Agricultural production, land use",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",3,1,4,TRUE,0.086492278175344,0.388343541237911,0.814951872693591,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,1,1,0.1537,0.1447,0.0855,0.1339
"dhs_hh_livestock_total","Agricultural production, land use","DHS",4,"Gambia|Ghana|Malawi|SierraLeone",0.857,TRUE,"survey_dhs","Agricultural production, land use",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",3,0.857,4,TRUE,0,4.96764189194286,38.9930357187123,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.946,0.842,0.852,1,6.5996,7.2604,2.1349,2.8941
"dhs_hh_livestock_any","Agricultural production, land use","DHS",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"survey_dhs","Agricultural production, land use",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",3,1,4,TRUE,0.101214081346775,0.475164206635095,0.915165879466882,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,1,1,0.1722,0.1614,0.0912,0.1474
"dhs_hh_agland_ha","Agricultural production, land use","DHS",4,"Gambia|Ghana|Malawi|SierraLeone",0.852,TRUE,"survey_dhs","Agricultural production, land use",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",3,0.852,4,TRUE,1,15.0401801735646,50.2,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.946,0.831,0.852,1,5.9766,9.084,4.2054,2.8325
"dhs_hh_agland_any","Agricultural production, land use","DHS",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"survey_dhs","Agricultural production, land use",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",3,1,4,TRUE,0.855102763138725,0.992582287736186,0.998430969944625,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,1,1,4e-04,0.0093,0,0.0215
"dhs_hh_owns_land","Agricultural production, land use","DHS",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"survey_dhs","Agricultural production, land use",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",3,1,4,TRUE,0.0848857167152538,0.645404256562446,0.916419194428382,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,1,1,0.1762,0.1854,0.1005,0.1826
"dhs_hh_clean_fuel","Built environment","DHS",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"survey_dhs","Built environment",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",3,1,4,TRUE,0.000808059514636424,0.0347301422426368,0.71022988963002,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,1,1,0.0276,0.1511,0.0153,0.002
"dhs_hh_solid_fuel","Built environment","DHS",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"survey_dhs","Built environment",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",3,1,4,TRUE,0.279361961011618,0.924549865246078,0.996794592783513,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,1,1,0.0275,0.1508,0.0229,0.0042
"dhs_hh_cook_indoors","Built environment","DHS",1,"SierraLeone",0.025,TRUE,"survey_dhs","Built environment",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",0,0.025,1,TRUE,0.38210179942295,0.709029814030364,0.879362019788927,"",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,1,NA,NA,NA,0.1445
"fprice_dist_nearest_market_km","Food prices and supply","WFP / HDX market prices",4,"Gambia;Ghana;Malawi;SierraLeone",0.977,TRUE,"open","Food prices and supply",FALSE,"fprice_window","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,1,4,TRUE,0.06,15.675,150.44,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,1,1,5.9817,31.2118,9.0201,15.6836
"fprice_n_markets_100km","Food prices and supply","WFP / HDX market prices",4,"Gambia;Ghana;Malawi;SierraLeone",0.977,TRUE,"open","Food prices and supply",FALSE,"fprice_window","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,1,4,TRUE,0,5,48,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,1,1,3.3315,1.3875,11.0813,0.663
"fprice_staple_rel","Food prices and supply","WFP / HDX market prices",4,"Gambia;Ghana;Malawi;SierraLeone",0.977,TRUE,"open","Food prices and supply",FALSE,"fprice_window","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,1,4,TRUE,0.621,1.0029,1.6003,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,1,1,0.0243,0.1979,0.0959,0.0547
"fprice_animal_rel","Food prices and supply","WFP / HDX market prices",3,"Gambia;Ghana;SierraLeone",0.549,TRUE,"open","Food prices and supply",FALSE,"fprice_window","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,0.561,3,TRUE,0.4139,1.0172,4.2607,"",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,0,1,0.0442,0.6582,NA,0.3793
"fprice_pulses_rel","Food prices and supply","WFP / HDX market prices",4,"Gambia;Ghana;Malawi;SierraLeone",0.977,TRUE,"open","Food prices and supply",FALSE,"fprice_window","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,1,4,TRUE,0.5502,0.983,2.9637,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,1,1,0.2084,0.3316,0.1272,0.1684
"fprice_vegfruit_rel","Food prices and supply","WFP / HDX market prices",3,"Gambia;Ghana;SierraLeone",0.549,TRUE,"open","Food prices and supply",FALSE,"fprice_window","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,0.561,3,TRUE,0.5085,1.0416,2.2384,"",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,0,1,0.0539,0.3509,NA,0.3815
"fprice_oils_rel","Food prices and supply","WFP / HDX market prices",2,"Gambia;SierraLeone",0.09,TRUE,"open","Food prices and supply",FALSE,"fprice_window","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,0.092,2,TRUE,0.8389,0.9838,1.3765,"",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,0,1,0.038,NA,NA,0.1406
"fprice_staple_volatility","Food prices and supply","WFP / HDX market prices",4,"Gambia;Ghana;Malawi;SierraLeone",0.977,FALSE,"open","Food prices and supply",FALSE,"fprice_window","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,1,4,FALSE,0,0,0,"",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,1,1,0,0,0,0
"fprice_animal_to_staple","Food prices and supply","WFP / HDX market prices",3,"Gambia;Ghana;SierraLeone",0.549,TRUE,"open","Food prices and supply",FALSE,"fprice_window","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,0.561,3,TRUE,0.3869,1.1059,2.6624,"",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,0,1,0.0479,0.4035,NA,0.3983
"fao_kcal_cap_day","Food prices and supply","FAOSTAT (national, broadcast)",4,"Gambia;Ghana;Malawi;SierraLeone",1,FALSE,"open","Food prices and supply",FALSE,"fao_supply","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,1,4,FALSE,2372.45,2573.69,2888.48,"",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,1,1,0,0,0,0
"fao_protein_g","Food prices and supply","FAOSTAT (national, broadcast)",4,"Gambia;Ghana;Malawi;SierraLeone",1,FALSE,"open","Food prices and supply",FALSE,"fao_supply","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,1,4,FALSE,57.17,62.72,63.17,"",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,1,1,0,0,0,0
"fao_fat_g","Food prices and supply","FAOSTAT (national, broadcast)",4,"Gambia;Ghana;Malawi;SierraLeone",1,FALSE,"open","Food prices and supply",FALSE,"fao_supply","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,1,4,FALSE,40.81,40.96,50.06,"",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,1,1,0,0,0,0
"fao_supply_cereals_kg","Food prices and supply","FAOSTAT (national, broadcast)",4,"Gambia;Ghana;Malawi;SierraLeone",1,FALSE,"open","Food prices and supply",FALSE,"fao_supply","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,1,4,FALSE,104.84,155.7,337.06,"",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,1,1,0,0,0,0
"fao_supply_roots_kg","Food prices and supply","FAOSTAT (national, broadcast)",4,"Gambia;Ghana;Malawi;SierraLeone",1,FALSE,"open","Food prices and supply",FALSE,"fao_supply","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,1,4,FALSE,9.52,175.1,421.24,"",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,1,1,0,0,0,0
"fao_supply_pulses_kg","Food prices and supply","FAOSTAT (national, broadcast)",4,"Gambia;Ghana;Malawi;SierraLeone",1,FALSE,"open","Food prices and supply",FALSE,"fao_supply","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,1,4,FALSE,0.82,6.44,18.68,"",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,1,1,0,0,0,0
"fao_supply_veg_kg","Food prices and supply","FAOSTAT (national, broadcast)",4,"Gambia;Ghana;Malawi;SierraLeone",1,FALSE,"open","Food prices and supply",FALSE,"fao_supply","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,1,4,FALSE,45.27,46.54,55.49,"",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,1,1,0,0,0,0
"fao_supply_fruit_kg","Food prices and supply","FAOSTAT (national, broadcast)",4,"Gambia;Ghana;Malawi;SierraLeone",1,FALSE,"open","Food prices and supply",FALSE,"fao_supply","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,1,4,FALSE,8.14,150.2,180,"",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,1,1,0,0,0,0
"ihme_allanemia","Anaemia and haemoglobin","IHME (modelled surfaces)",4,"Gambia;Ghana;Malawi;SierraLeone",1,TRUE,"open","Nutrition status (MODELLED SURFACE)",TRUE,"ihme_to_2019","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,1,4,TRUE,0.243096294403076,0.426895771026611,0.66183952331543,"",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1,1,1,1,0.0649,0.0768,0.0781,0.0694
"ihme_ebfprevalence","Infant and young child feeding","IHME (modelled surfaces)",4,"Gambia;Ghana;Malawi;SierraLeone",1,TRUE,"open","Infant and child morbidity/mortality",TRUE,"ihme_to_2019","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,1,4,TRUE,0.1890212059021,0.543381595611572,0.730999984741211,"",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1,1,1,1,0.0284,0.0885,0.0697,0.1037
"ihme_edu_0y_share","Education, employment, SES","IHME (modelled surfaces)",4,"Gambia;Ghana;Malawi;SierraLeone",0.641,TRUE,"open","Infant and child morbidity/mortality",TRUE,"ihme_to_2017","Gambia=2017;Ghana=2017;Malawi=2016;SierraLeone=2013",1,0.641,3,TRUE,0.0333817005,0.11072379,0.66533081525,"",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0.442,0.778,1,0.156,0.1524,0.0463,0.1201
"ihme_edu_12plus_share","Education, employment, SES","IHME (modelled surfaces)",4,"Gambia;Ghana;Malawi;SierraLeone",0.641,TRUE,"open","Infant and child morbidity/mortality",TRUE,"ihme_to_2017","Gambia=2017;Ghana=2017;Malawi=2016;SierraLeone=2013",1,0.641,3,TRUE,0.0399847215,0.237005954,0.6004633885,"",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0.442,0.778,1,0.0661,0.1177,0.0722,0.071
"ihme_edu_6_11y_share","Education, employment, SES","IHME (modelled surfaces)",4,"Gambia;Ghana;Malawi;SierraLeone",0.641,TRUE,"open","Infant and child morbidity/mortality",TRUE,"ihme_to_2017","Gambia=2017;Ghana=2017;Malawi=2016;SierraLeone=2013",1,0.641,3,TRUE,0.110604013279594,0.311572815815776,0.389106408548347,"",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0.442,0.778,1,0.0467,0.0339,0.0201,0.0309
"ihme_hivprevalence","Infection and inflammation burden","IHME (modelled surfaces)",4,"Gambia;Ghana;Malawi;SierraLeone",1,TRUE,"open","Infant and child morbidity/mortality",TRUE,"ihme_to_2018","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,1,4,TRUE,0.318678438663483,2.00499379634857,25.0812740325928,"",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1,1,1,1,0.2981,0.549,4.4519,0.592
"ihme_malaria_mortality_rate","Infection and inflammation burden","IHME (modelled surfaces)",4,"Gambia;Ghana;Malawi;SierraLeone",0.866,TRUE,"open","Infant and child morbidity/mortality",TRUE,"ihme_to_2019","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,0.866,4,TRUE,0.000108647574339965,0.000445248488265068,0.00265914071431432,"",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.973,0.719,1,1,1e-04,4e-04,1e-04,4e-04
"ihme_malaria_pfpr","Infection and inflammation burden","IHME (modelled surfaces)",4,"Gambia;Ghana;Malawi;SierraLeone",0.866,TRUE,"open","Infant and child morbidity/mortality",TRUE,"ihme_to_2019","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,0.866,4,TRUE,0.00461371149854363,0.077214446913147,0.340458175347536,"",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.973,0.719,1,1,0.0083,0.0476,0.0318,0.0769
"ihme_mcvcoverage","Immunisation","IHME (modelled surfaces)",4,"Gambia;Ghana;Malawi;SierraLeone",0.998,TRUE,"open","Infant and child morbidity/mortality",TRUE,"ihme_to_2019","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,0.998,4,TRUE,0.795010452270508,0.912518081665039,0.962304534912109,"",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.973,1,1,1,0.025,0.0236,0.0207,0.0388
"ihme_meanyearsofattainment","Education, employment, SES","IHME (modelled surfaces)",4,"Gambia;Ghana;Malawi;SierraLeone",0.738,TRUE,"open","Infant and child morbidity/mortality",TRUE,"ihme_to_2017","Gambia=2017;Ghana=2017;Malawi=2016;SierraLeone=2013",1,0.738,3,TRUE,3.15219295725,7.470771147,11.344234832,"",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0.442,1,1,1.5521,1.521,0.7825,1.1805
"ihme_mildanemia","Anaemia and haemoglobin","IHME (modelled surfaces)",4,"Gambia;Ghana;Malawi;SierraLeone",1,TRUE,"open","Nutrition status (MODELLED SURFACE)",TRUE,"ihme_to_2019","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,1,4,TRUE,0.125069990158081,0.200705261230469,0.295858211517334,"",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1,1,1,1,0.0111,0.0282,0.0348,0.0249
"ihme_moderateanemia","Anaemia and haemoglobin","IHME (modelled surfaces)",4,"Gambia;Ghana;Malawi;SierraLeone",1,TRUE,"open","Nutrition status (MODELLED SURFACE)",TRUE,"ihme_to_2019","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,1,4,TRUE,0.111365442276001,0.213285417556763,0.391076965332031,"",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1,1,1,1,0.0435,0.0589,0.0481,0.0383
"ihme_oncho_prevalence","Infection and inflammation burden","IHME (modelled surfaces)",4,"Gambia;Ghana;Malawi;SierraLeone",0.87,TRUE,"open","Infant and child morbidity/mortality",TRUE,"ihme_to_2018","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,0.87,4,TRUE,6.4e-05,0.004706416,0.508747648,"",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1,0.723,1,1,0.0571,0.1053,0.003,0.0511
"ihme_severeanemia","Anaemia and haemoglobin","IHME (modelled surfaces)",4,"Gambia;Ghana;Malawi;SierraLeone",1,TRUE,"open","Nutrition status (MODELLED SURFACE)",TRUE,"ihme_to_2019","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,1,4,TRUE,0.0079815661907196,0.0148539048433304,0.0472395133972168,"",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1,1,1,1,0.011,0.0055,0.0045,0.0025
"ihme_wimp","Water and sanitation","IHME (modelled surfaces)",4,"Gambia;Ghana;Malawi;SierraLeone",1,TRUE,"open","Infant and child morbidity/mortality",TRUE,"ihme_to_2017","Gambia=2017;Ghana=2017;Malawi=2016;SierraLeone=2013",1,1,4,TRUE,29.3317718505859,86.5800666809082,99.9909057617188,"",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,1,1,7.4019,8.6188,9.1384,16.8769
"ihme_wimpother","Water and sanitation","IHME (modelled surfaces)",4,"Gambia;Ghana;Malawi;SierraLeone",0.738,TRUE,"open","Infant and child morbidity/mortality",TRUE,"ihme_to_2017","Gambia=2017;Ghana=2017;Malawi=2016;SierraLeone=2013",1,0.738,3,TRUE,0.507516483433689,58.8538086727629,89.0806511902997,"",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0.442,1,1,8.6415,12.9377,11.0122,10.1077
"ihme_wpiped","Water and sanitation","IHME (modelled surfaces)",4,"Gambia;Ghana;Malawi;SierraLeone",1,TRUE,"open","Infant and child morbidity/mortality",TRUE,"ihme_to_2017","Gambia=2017;Ghana=2017;Malawi=2016;SierraLeone=2013",1,1,4,TRUE,0.459298402070999,25.9664382934571,99.2039413452148,"",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,1,1,12.2922,13.5353,22.0552,13.8247
"ihme_wsurface","Water and sanitation","IHME (modelled surfaces)",4,"Gambia;Ghana;Malawi;SierraLeone",1,TRUE,"open","Infant and child morbidity/mortality",TRUE,"ihme_to_2017","Gambia=2017;Ghana=2017;Malawi=2016;SierraLeone=2013",1,1,4,TRUE,0.00268722861073911,5.85625910758972,39.6622047424316,"",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,1,1,0.7415,6.6969,5.0224,11.0802
"ihme_wunimp","Water and sanitation","IHME (modelled surfaces)",4,"Gambia;Ghana;Malawi;SierraLeone",1,TRUE,"open","Infant and child morbidity/mortality",TRUE,"ihme_to_2017","Gambia=2017;Ghana=2017;Malawi=2016;SierraLeone=2013",1,1,4,TRUE,0.00181198725476861,5.26057434082031,35.9264488220215,"",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,1,1,6.8695,3.2134,6.509,6.4375
