fpr,tpr,country,outcome
0.49575757575757573,0.8181818181818182,Malawi,women_vitA
0.48484848484848486,0.8181818181818182,Malawi,women_vitA
0.47151515151515155,0.8181818181818182,Malawi,women_vitA
0.4618181818181818,0.8181818181818182,Malawi,women_vitA
0.45818181818181813,0.8181818181818182,Malawi,women_vitA
0.4509090909090909,0.8181818181818182,Malawi,women_vitA
0.43999999999999995,0.8181818181818182,Malawi,women_vitA
0.4351515151515152,0.8181818181818182,Malawi,women_vitA
0.4303030303030303,0.8181818181818182,Malawi,women_vitA
0.42060606060606065,0.8181818181818182,Malawi,women_vitA
0.40969696969696967,0.7272727272727273,Malawi,women_vitA
0.4,0.7272727272727273,Malawi,women_vitA
0.39030303030303026,0.6363636363636364,Malawi,women_vitA
0.3806060606060606,0.6363636363636364,Malawi,women_vitA
0.36363636363636365,0.5454545454545454,Malawi,women_vitA
0.35030303030303034,0.5454545454545454,Malawi,women_vitA
0.3369696969696969,0.5454545454545454,Malawi,women_vitA
0.32606060606060605,0.5454545454545454,Malawi,women_vitA
0.3151515151515152,0.45454545454545453,Malawi,women_vitA
0.3054545454545454,0.45454545454545453,Malawi,women_vitA
0.30060606060606065,0.45454545454545453,Malawi,women_vitA
0.296969696969697,0.45454545454545453,Malawi,women_vitA
0.2848484848484848,0.45454545454545453,Malawi,women_vitA
0.2739393939393939,0.45454545454545453,Malawi,women_vitA
0.26303030303030306,0.36363636363636365,Malawi,women_vitA
0.25696969696969696,0.36363636363636365,Malawi,women_vitA
0.2533333333333333,0.2727272727272727,Malawi,women_vitA
0.24,0.2727272727272727,Malawi,women_vitA
0.2339393939393939,0.18181818181818182,Malawi,women_vitA
0.2218181818181818,0.18181818181818182,Malawi,women_vitA
0.21333333333333337,0.18181818181818182,Malawi,women_vitA
0.19999999999999996,0.18181818181818182,Malawi,women_vitA
0.19272727272727275,0.18181818181818182,Malawi,women_vitA
0.1842424242424242,0.18181818181818182,Malawi,women_vitA
0.17818181818181822,0.18181818181818182,Malawi,women_vitA
0.16727272727272724,0.18181818181818182,Malawi,women_vitA
0.16000000000000003,0.18181818181818182,Malawi,women_vitA
0.1515151515151515,0.09090909090909091,Malawi,women_vitA
0.14303030303030306,0.09090909090909091,Malawi,women_vitA
0.13212121212121208,0.09090909090909091,Malawi,women_vitA
0.12969696969696964,0.09090909090909091,Malawi,women_vitA
0.11515151515151512,0.09090909090909091,Malawi,women_vitA
0.10181818181818181,0,Malawi,women_vitA
0.09090909090909094,0,Malawi,women_vitA
0.08363636363636362,0,Malawi,women_vitA
0.07636363636363641,0,Malawi,women_vitA
0.06909090909090909,0,Malawi,women_vitA
0.06303030303030299,0,Malawi,women_vitA
0.056969696969697003,0,Malawi,women_vitA
0.047272727272727244,0,Malawi,women_vitA
0.035151515151515156,0,Malawi,women_vitA
0.025454545454545507,0,Malawi,women_vitA
0.013333333333333308,0,Malawi,women_vitA
0,0,Malawi,women_vitA
