country,file,raw_name,pipeline_name,label,label_class,name_class,name_blocked,in_pipeline,agreement
Gambia,Gambia_Woman data_Davis-Berkeley.dta,pa3b,gw_pa3b,PA3B. How many minutes or hours do you spend doing vigorous/moderate-intensity a,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,pa4,gw_pa4,"Do you usually walk or bike to work, school, or to do errands?",questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,pa5,gw_pa5,How many hours do you spend per day during the WEEKDAYS sitting?,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,pa6,gw_pa6,How many hours do you spend per day during the WEEKENDS sitting?,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,pa7,gw_pa7,Fill in the top part of the woman paper biological form,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,pa7a,gw_pa7a,Have you filled in the top part of the woman paper biological form?,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,pa8,gw_pa8,Have you referred the woman to the anthropometry/phlebotomy site?,blood_draw,questionnaire,FALSE,FALSE,"LABEL BLOCKS, NAME ALLOWS"
Gambia,Gambia_Woman data_Davis-Berkeley.dta,pa8b,gw_pa8b,Have you referred the woman to the anthropometry/phlebotomy site?,blood_draw,questionnaire,FALSE,FALSE,"LABEL BLOCKS, NAME ALLOWS"
Gambia,Gambia_Woman data_Davis-Berkeley.dta,bia,gw_bia,Record household label number here,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,bi1,gw_bi1,Record woman label number here,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,bi2,gw_bi2,Record the woman line number from MICS household list,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,us1,gw_us1,Anthorpometrist?s code number,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,us2,gw_us2,Urine sample collected,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,us3,gw_us3,Approximate volume of urine collected (ml),questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,us4,gw_us4,Record urine ID from biological form,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,bp1a,gw_bp1a,Blood pressure (mmHg): Systolic,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,bp1b,gw_bp1b,Blood pressure (mmHg): Diastolic,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,a_kilograms_kg,gw_a_kilograms_kg,Woman's weight,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,b_kilograms_kg,gw_b_kilograms_kg,Woman's weight,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,npw2,gw_npw2,Woman removed shoes and heavy clothing?,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,a_centimeters_cm,gw_a_centimeters_cm,Woman's height,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,b_centimeters_cm,gw_b_centimeters_cm,Woman's height,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,npw4,gw_npw4,Reason why weight or height measurement missing,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,a_muac_cm,gw_a_muac_cm,Woman's MUAC,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,b_muac_cm,gw_b_muac_cm,Woman's MUAC,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,bs2_hb,gw_bs2_hb,Hemoglobin concentration (g/L),hb_field,blood_draw,TRUE,TRUE,different class
Gambia,Gambia_Woman data_Davis-Berkeley.dta,bs3_hba1c,gw_bs3_hba1c,Glycated hemoglobin (%),hb_field,blood_draw,TRUE,TRUE,different class
Gambia,Gambia_Woman data_Davis-Berkeley.dta,rf1,gw_rf1,"Woman referred to health center for malaria, anemia and/or acute malnutrition (i",hb_field,questionnaire,FALSE,FALSE,"LABEL BLOCKS, NAME ALLOWS"
Gambia,Gambia_Woman data_Davis-Berkeley.dta,rs1,gw_rs1,RESULT OF INTERVIEW,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,hour_end,gw_hour_end,END OF INTERVIEW (HOUR),questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,minute_end,gw_minute_end,END OF INTERVIEW (MINUTE),questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,dupes_bi1,gw_dupes_bi1,,unlabelled,questionnaire,FALSE,FALSE,no label
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wID,gw_wID,"Woman ID number constructed using cluster #, HH #, and woman line #",questionnaire,blood_draw,TRUE,TRUE,"NAME BLOCKS, LABEL ALLOWS"
Gambia,Gambia_Woman data_Davis-Berkeley.dta,dupes_wID,gw_dupes_wID,,unlabelled,blood_draw,TRUE,FALSE,no label
Gambia,Gambia_Woman data_Davis-Berkeley.dta,hLabelnum,gw_hLabelnum,Household label number,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wLabelnum,gw_wLabelnum,Woman's label number,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wPreg_GMNS,gw_wPreg_GMNS,Is woman pregnant?,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,w_anthro_weight,gw_w_anthro_weight,,unlabelled,questionnaire,FALSE,TRUE,no label
Gambia,Gambia_Woman data_Davis-Berkeley.dta,w_blood_weight,gw_w_blood_weight,,unlabelled,questionnaire,FALSE,TRUE,no label
Gambia,Gambia_Woman data_Davis-Berkeley.dta,merge_wweights,gw_merge_wweights,1,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,salt_iod_conc_ppm,gw_salt_iod_conc_ppm,,unlabelled,questionnaire,FALSE,TRUE,no label
Gambia,Gambia_Woman data_Davis-Berkeley.dta,hSaltIodYN,gw_hSaltIodYN,"Salt adequately iodized 0=No, 1=Yes",questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,WM1,gw_WM1,Cluster number,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,WM2,gw_WM2,Household number,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,WM3,gw_WM3,Woman's line number,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wmint,gw_wmint,Interviewer number,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,WM6M,gw_WM6M,Month of interview,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,WM6Y,gw_WM6Y,Year of interview,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,WM9,gw_WM9,Consent,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,WM17,gw_WM17,Result of woman's interview,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wmhint,gw_wmhint,Household interviewer,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,WB3M,gw_WB3M,Month of birth of woman,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,WB3Y,gw_WB3Y,Year of birth of woman,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wage,gw_wage,Age,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,TA1,gw_TA1,Ever tried cigarette smoking,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,TA2,gw_TA2,Age when cigarette was smoked for the first time,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,TA3,gw_TA3,Currently smoking cigarettes,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,TA4,gw_TA4,Number of cigarettes smoked in the last 24 hours,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,TA5,gw_TA5,Number of days when cigarettes were smoked in past month,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,TA6,gw_TA6,Ever tried any smoked tobacco products other than cigarettes,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,TA7,gw_TA7,Used any smoked tobacco products during the last month,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,TA8A,gw_TA8A,Type of smoked tobacco product: Cigars,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,TA8B,gw_TA8B,Type of smoked tobacco product: Water pipe,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,TA8C,gw_TA8C,Type of smoked tobacco product: Cigarillos,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,TA8D,gw_TA8D,Type of smoked tobacco product: Pipe,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,TA8X,gw_TA8X,Type of smoked tobacco product: Other,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,TA8NR,gw_TA8NR,Type of smoked tobacco product: No response,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,TA9,gw_TA9,Number of days when tobacco products where smoked in past month,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,TA10,gw_TA10,Ever tried any form of smokeless tobacco products,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,TA11,gw_TA11,Used any smokeless tobacco products during the last month,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,TA12A,gw_TA12A,Type of smokeless tobacco product used: Chewing tobacco,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,TA12B,gw_TA12B,Type of smokeless tobacco product used: Snuff,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,TA12C,gw_TA12C,Type of smokeless tobacco product used: Dip,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,TA12X,gw_TA12X,Type of smokeless tobacco product used: Other,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,TA12NR,gw_TA12NR,Type of smokeless tobacco product used: No response,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,TA13,gw_TA13,Number of days when smokeless tobacco products where used in past month,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,TA14,gw_TA14,Ever drunk alcohol,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,TA15,gw_TA15,Age when alcohol was used for the first time,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,TA16,gw_TA16,Number of days when at least one drink of alcohol was used in past month,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,TA17,gw_TA17,Number of drinks usually consumed,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wdom,gw_wdom,Date of marriage (CMC),questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wagem,gw_wagem,Age at first marriage/union,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wmweight,gw_wmweight,Women's sample weight,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,welevel,gw_welevel,Education,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,windex10,gw_windex10,Percentile Group of com1,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,windex10u,gw_windex10u,Percentile Group of urb1,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,windex10r,gw_windex10r,Percentile Group of rur1,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wYearBirth,gw_wYearBirth,,unlabelled,questionnaire,FALSE,TRUE,no label
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wIntDate,gw_wIntDate,,unlabelled,questionnaire,FALSE,TRUE,no label
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wAgeDay_MICS,gw_wAgeDay_MICS,Age of woman in days based on MICS data,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wAgeYear_MICS,gw_wAgeYear_MICS,Age of woman in years based on MICS data,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wAgeYearsCat,gw_wAgeYearsCat,Age categories,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wAgeYearsCatPreg,gw_wAgeYearsCatPreg,Age categories,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wAgeYearsCatPreg3,gw_wAgeYearsCatPreg3,Age categories for pregnant women - 3 categories,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wPreg_MICS,gw_wPreg_MICS,Currently pregnant,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wEverBF,gw_wEverBF,Ever breastfeed,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wLiveBirthPast2yrs,gw_wLiveBirthPast2yrs,Live births in last two years,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wAttendSchoolYN,gw_wAttendSchoolYN,Ever attended school,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wSchoolLevel,gw_wSchoolLevel,Highest level of schooling attended by woman,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wEducCat,gw_wEducCat,Education categories,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wSmokes,gw_wSmokes,Woman currently smokes tobacco,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wDrinks,gw_wDrinks,Woman drank alcohol in past month,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wMICSresult,gw_wMICSresult,Result of woman's interview,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,merge_mics_women,gw_merge_mics_women,1,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,test,gw_test,,unlabelled,questionnaire,FALSE,FALSE,no label
Gambia,Gambia_Woman data_Davis-Berkeley.dta,SAMPLE_ID,gw_SAMPLE_ID,,unlabelled,questionnaire,FALSE,TRUE,no label
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wMolecular,gw_wMolecular,Does woman have molecular malaria?,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,Number,gw_Number,,unlabelled,questionnaire,FALSE,TRUE,no label
Gambia,Gambia_Woman data_Davis-Berkeley.dta,UIC_1,gw_UIC_1,,unlabelled,questionnaire,FALSE,FALSE,no label
Gambia,Gambia_Woman data_Davis-Berkeley.dta,UIC_2,gw_UIC_2,,unlabelled,questionnaire,FALSE,FALSE,no label
Gambia,Gambia_Woman data_Davis-Berkeley.dta,UIC_mean,gw_UIC_mean,,unlabelled,questionnaire,FALSE,TRUE,no label
Gambia,Gambia_Woman data_Davis-Berkeley.dta,Notes,gw_Notes,,unlabelled,questionnaire,FALSE,FALSE,no label
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wUIC,gw_wUIC,Urinary iodine concentration,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wUICsqrt,gw_wUICsqrt,Square root of UIC,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wFoodGrp1,gw_wFoodGrp1,,unlabelled,questionnaire,FALSE,TRUE,no label
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wFoodGrp2,gw_wFoodGrp2,,unlabelled,questionnaire,FALSE,TRUE,no label
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wFoodGrp3,gw_wFoodGrp3,,unlabelled,questionnaire,FALSE,TRUE,no label
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wFoodGrp4,gw_wFoodGrp4,,unlabelled,questionnaire,FALSE,TRUE,no label
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wFoodGrp5,gw_wFoodGrp5,,unlabelled,questionnaire,FALSE,TRUE,no label
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wFoodGrp6,gw_wFoodGrp6,,unlabelled,questionnaire,FALSE,TRUE,no label
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wFoodGrp7,gw_wFoodGrp7,,unlabelled,questionnaire,FALSE,TRUE,no label
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wFoodGrp8,gw_wFoodGrp8,,unlabelled,questionnaire,FALSE,TRUE,no label
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wFoodGrp9,gw_wFoodGrp9,,unlabelled,questionnaire,FALSE,TRUE,no label
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wFoodGrp10,gw_wFoodGrp10,,unlabelled,questionnaire,FALSE,TRUE,no label
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wFoodGrpScore,gw_wFoodGrpScore,,unlabelled,questionnaire,FALSE,TRUE,no label
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wFoodGrp5plus,gw_wFoodGrp5plus,Women consumed 5 or greater number of food groups,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wFoodGrpCat,gw_wFoodGrpCat,Women number of food groups category,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wPreg,gw_wPreg,Women is pregnant 0=No 1=Yes,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wHeardAnemia,gw_wHeardAnemia,Women has heard about anemia 0=No 1=Yes,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wAnemCauses_Iron,gw_wAnemCauses_Iron,Anemia Caused by iron deficiency??,blood_draw,questionnaire,FALSE,TRUE,"LABEL BLOCKS, NAME ALLOWS"
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wAnemCauses_Infect,gw_wAnemCauses_Infect,Anemia Caused by infection??,hb_field,questionnaire,FALSE,TRUE,"LABEL BLOCKS, NAME ALLOWS"
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wAnemCauses_Menstr,gw_wAnemCauses_Menstr,Anemia Caused by menstruation??,hb_field,questionnaire,FALSE,TRUE,"LABEL BLOCKS, NAME ALLOWS"
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wAnemCauses_Other,gw_wAnemCauses_Other,Anemia Caused by something else??,hb_field,questionnaire,FALSE,TRUE,"LABEL BLOCKS, NAME ALLOWS"
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wAnemCauses_DK,gw_wAnemCauses_DK,Don't know the causes of Anemia??,hb_field,questionnaire,FALSE,TRUE,"LABEL BLOCKS, NAME ALLOWS"
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wAnemPrev_IronFood,gw_wAnemPrev_IronFood,Anemia prevented by eating iron rich food??,hb_field,questionnaire,FALSE,TRUE,"LABEL BLOCKS, NAME ALLOWS"
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wAnemPrev_VitC,gw_wAnemPrev_VitC,Anemia prevented by eating vit C foods during meals??,hb_field,questionnaire,FALSE,TRUE,"LABEL BLOCKS, NAME ALLOWS"
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wAnemPrev_IronSupp,gw_wAnemPrev_IronSupp,Anemia prevented by taking iron supplements??,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wAnemPrev_TreatInfect,gw_wAnemPrev_TreatInfect,Anemia prevented by treating infecions??,hb_field,questionnaire,FALSE,TRUE,"LABEL BLOCKS, NAME ALLOWS"
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wAnemPrev_Other,gw_wAnemPrev_Other,Anemia prevented by other approaches??,hb_field,questionnaire,FALSE,FALSE,"LABEL BLOCKS, NAME ALLOWS"
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wAnemPrev_DK,gw_wAnemPrev_DK,Don't know how to prevent anemia??,hb_field,questionnaire,FALSE,TRUE,"LABEL BLOCKS, NAME ALLOWS"
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wDrinkTeaYN,gw_wDrinkTeaYN,Women drinks tea or coffee after meals 0=No 1=Yes,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wDrinkTeaFreq,gw_wDrinkTeaFreq,"How often do you usually drink black tea, green tea or coffee daily during or sh",questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wFortOil,gw_wFortOil,Women has heard of fortified oil,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wFortOil_PrevBlind,gw_wFortOil_PrevBlind,Woman says Fort Veg Oil prevents blindness,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wFortOil_RedMort,gw_wFortOil_RedMort,Woman says Fort Veg Oil reduces mortality,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wFortOil_PrevVitDef,gw_wFortOil_PrevVitDef,Woman says Fort Veg Oil prevents vit def,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wFortOil_ImprHealth,gw_wFortOil_ImprHealth,Woman says Fort Veg Oil improves health,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wFortOil_Other,gw_wFortOil_Other,Woman says Fort Veg Oil does other,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wFortOil_DK,gw_wFortOil_DK,Woman says Fort Veg Oil does other,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wFvoPreferBuy,gw_wFvoPreferBuy,Do you prefer purchasing vegetable oil that is labeled as fortified (using the E,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wEnrichi,gw_wEnrichi,Have you ever seen the Enrichi logo before ?,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wFortFlour,gw_wFortFlour,Have you heard about fortified wheat flour (i.e. flour with nutrients added)?,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wFF_GivesBlood,gw_wFF_GivesBlood,Woman says Fort Flour gives blood,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wFF_Anemia,gw_wFF_Anemia,Woman says Fort Flour reduces anemia,hb_field,questionnaire,FALSE,FALSE,"LABEL BLOCKS, NAME ALLOWS"
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wFF_Mort,gw_wFF_Mort,Woman says Fort Flour reduces mortality,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wFF_ImpHealth,gw_wFF_ImpHealth,Woman says Fort Flour improves health,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wFF_School,gw_wFF_School,Woman says Fort Flour Better school performance,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wFF_Work,gw_wFF_Work,Woman says Fort Flour Better work output,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wFF_Other,gw_wFF_Other,Woman says Fort Flour Better for other reasons,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wFF_DK,gw_wFF_DK,Woman says Fort Flour Better for other reasons,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wWorkVigorousYN,gw_wWorkVigorousYN,Does your work involve vigorous/moderate-intensity activity that causes large in,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wWorkVigorousDays,gw_wWorkVigorousDays,"In a typical week, on how many days do you do vigorous/moderate-intensity activi",questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wWorkVigorousMinsPerWeek,gw_wWorkVigorousMinsPerWeek,Minutes per week that a woman works vigorously/moderately,questionnaire,questionnaire,FALSE,FALSE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wActive,gw_wActive,Woman is physically active >150 mins per week,questionnaire,questionnaire,FALSE,TRUE,agree
Gambia,Gambia_Woman data_Davis-Berkeley.dta,wWorkVigorousHours,gw_wWorkVigorousHours,Number of hours that woman works vigorously per day,questionnaire,questionnaire,FALSE,TRUE,agree
