country,outcome,Admin1,Admin2,svy_prev,svy_prev_se,svy_prev_low,svy_prev_upp,n_svy,svy_cv,svy_ci_width,region_target,v_d,tau2,tau2_source,lambda_emp,lambda,eb_prev,eb_source,rank,rank_lo,rank_hi,r_max_emp,admin2_released,suppression_reason,calibration_status
Sierra Leone,women_folate,Eastern,Kenema,0.8380138983504452,0.03130368084827586,0.7753293587031034,0.9006984379977869,90,0.03735460821102649,0.12536907929468355,0.737891,0.00230406,0.01173969,split_half_reliability,0.7183,0.8359,0.821587,region,7,4,11,0.8475,TRUE,NA,calibration_failed
Sierra Leone,women_folate,Northern,Koinadugu,0.6957756442057105,0.10618766245751039,0.4831385179316935,0.9084127704797275,38,0.15261767689314998,0.42527425254803397,0.762083,0.00843206,0.01173969,split_half_reliability,0.7183,0.582,0.723493,region,12,6,14,0.8475,TRUE,NA,calibration_failed
Sierra Leone,women_folate,Eastern,Kono,0.9384666281116486,0.03894634395289985,0.8604779195802995,1.0164553366429978,32,0.04149997750188133,0.1559774170626983,0.756021,0.00324479,0.01173969,split_half_reliability,0.7183,0.7835,0.898959,region,3,1,7,0.8475,TRUE,NA,calibration_failed
Sierra Leone,women_folate,Southern,Moyamba,0.8832182954579447,0.020048867065211477,0.8430711316619417,0.9233654592539478,34,0.022699786868450488,0.08029432759200605,0.903681,0.0049154,0.01173969,split_half_reliability,0.7183,0.7049,0.889257,region,4,1,8,0.8475,TRUE,NA,calibration_failed
Sierra Leone,women_folate,Northern,Port Loko,0.7802748891316429,0.04358288888268634,0.6930016595279455,0.8675481187353403,76,0.05585581375198314,0.17454645920739487,0.736743,0.00342381,0.01173969,split_half_reliability,0.7183,0.7742,0.770446,region,8,5,13,0.8475,TRUE,NA,calibration_failed
Sierra Leone,women_folate,Southern,Pujehun,0.9259023437147608,0.018139997098944257,0.8895776260924858,0.9622270613370357,41,0.019591695843608942,0.07264943524454992,0.891779,0.00282227,0.01173969,split_half_reliability,0.7183,0.8062,0.919289,region,2,1,6,0.8475,TRUE,NA,calibration_failed
Sierra Leone,women_folate,Northern,Tonkolili,0.6904376804902689,0.1213089019522736,0.4475207944263216,0.9333545665542162,60,0.17569855380160318,0.48583377212789464,0.772548,0.00537282,0.01173969,split_half_reliability,0.7183,0.686,0.716218,region,13,7,14,0.8475,TRUE,NA,calibration_failed
Sierra Leone,women_folate,Western,Western Rural,0.7589266694200343,0.03750892928053305,0.6838163341207778,0.8340370047192908,86,0.04942365421048792,0.15022067059851296,0.79665299999999994,0.00321784,0.01173969,split_half_reliability,0.7183,0.7849,0.767043,national,9,5,13,0.8475,TRUE,NA,calibration_failed
Sierra Leone,women_folate,Western,Western Urban,0.7320261437908497,0.06003699970571173,0.6118041256006976,0.8522481619810018,99,0.08201482995512406,0.2404440363803042,0.801381,0.00298841,0.01173969,split_half_reliability,0.7183,0.7971,0.746099,national,11,6,14,0.8475,TRUE,NA,calibration_failed
Sierra Leone,women_b12,Southern,Bo,0.012913845729337755,0.01178749279706469,-0.010690201448425826,0.036517892907101335,60,0.9127794341143313,0.04720809435552716,0,5.1155e-4,1e-8,degenerate,0,0,0,region,13,13,13,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Sierra Leone,women_b12,Northern,Bombali,0,0,0,0,29,NA,0,0.003926,8.477e-4,1e-8,degenerate,0,0,0.003926,region,10,10,10,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Sierra Leone,women_b12,Southern,Bonthe,0,0,0,0,41,NA,0,0.005739,4.3036e-4,1e-8,degenerate,0,0,0.005739,region,4.5,4.5,4.5,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Sierra Leone,women_b12,Eastern,Kailahun,0,0,0,0,53,NA,0,0.014722,2.5963e-4,1e-8,degenerate,0,0,0.014722,region,1,1,1,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Sierra Leone,women_b12,Northern,Kambia,0,0,0,0,27,NA,0,0.003888,9.7435e-4,1e-8,degenerate,0,0,0.003887,region,11,11,11,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Sierra Leone,women_b12,Eastern,Kenema,0.019956646251164358,0.016789930972109353,-0.013664610584364901,0.05357790308669362,90,0.8413202679848952,0.06724251367105852,0,4.0992e-4,1e-8,degenerate,0,0,0,region,13,13,13,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Sierra Leone,women_b12,Northern,Koinadugu,0,0,0,0,38,NA,0,0.00411,4.9958e-4,1e-8,degenerate,0,0,0.00411,region,9,9,9,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Sierra Leone,women_b12,Eastern,Kono,0,0,0,0,32,NA,0,0.01256,6.9947e-4,1e-8,degenerate,0,0,0.01256,region,2,2,2,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Sierra Leone,women_b12,Southern,Moyamba,0,0,0,0,34,NA,0,0.005457,6.2125e-4,1e-8,degenerate,0,0,0.005456,region,6,6,6,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Sierra Leone,women_b12,Northern,Port Loko,0,0,0,0,76,NA,0,0.005124,1.2733e-4,1e-8,degenerate,0,1e-4,0.005124,region,7,7,8,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Sierra Leone,women_b12,Southern,Pujehun,0,0,0,0,41,NA,0,0.005739,4.3036e-4,1e-8,degenerate,0,0,0.005739,region,4.5,4.5,4.5,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Sierra Leone,women_b12,Northern,Tonkolili,0.013152767827483154,0.010858509639907268,-0.008591022665809581,0.034896558320775886,60,0.8255684113284539,0.043487580986585464,0,5.1718e-4,1e-8,degenerate,0,0,0,region,13,13,13,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Sierra Leone,women_b12,Western,Western Rural,0,0,0,0,86,NA,0,0.006825,9.966e-5,1e-8,degenerate,0,1e-4,0.006825,national,3,3,3,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Sierra Leone,women_b12,Western,Western Urban,0.01282051282051282,0.012437025456751927,-0.012084201072955873,0.03772522671398151,101,0.9700879856266503,0.04980942778693739,0.005038,2.5674e-4,1e-8,degenerate,0,0,0.005038,national,8,7,8,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,child_vitA,Blantyre,Blantyre City,0.11327627725916452,0.10627449391334542,-0.0975186775241257,0.32407123204245475,9,0.9381884405522991,0.42158990956658043,0.091642,0.02147671,0.01270632,split_half_reliability,0.4021,0.3717,0.099684,national,28,5,81,0.6341,TRUE,NA,passed
Malawi,child_vitA,Chitipa,Chitipa Boma,0,0,0,0,5,NA,0,0.04063,0.02291667,0.01270632,split_half_reliability,0.4021,0.3567,0.026138,region,65,13,86,0.6341,TRUE,NA,passed
Malawi,child_vitA,Karonga,Karonga Town,0.09090909090909091,0,0.09090909090909091,0.09090909090909091,11,0,0,0.106722,0.01491477,0.01270632,split_half_reliability,0.4021,0.46,0.099448,region,29,6,78,0.6341,TRUE,NA,passed
Malawi,child_vitA,Lilongwe,Lilongwe City,0.2,3.469446951953609e-18,0.2,0.2,10,1.7347234759768046e-17,0,0,0.02634298,0.01270632,split_half_reliability,0.4021,0.3254,0.065078,region,41,7,84,0.6341,TRUE,NA,passed
Malawi,child_vitA,Mwanza,Majete Game Reserve - Mwanza,0.09090909090909091,0,0.09090909090909091,0.09090909090909091,11,0,0,0.09182,0.01491477,0.01270632,split_half_reliability,0.4021,0.46,0.091401,national,30,6,80.04999999999995,0.6341,TRUE,NA,passed
Malawi,child_vitA,Mzimba,Mzimba Boma,0.16666666666666669,3.4694469519536247e-17,0.16666666666666663,0.16666666666666674,6,2.0816681711721747e-16,1.1102230246251565e-16,0.046512,0.04209184,0.01270632,split_half_reliability,0.4021,0.2319,0.074373,region,39,6,85,0.6341,TRUE,NA,passed
Malawi,child_vitA,Mzimba,Mzuzu City,0,0,0,0,10,NA,0,0.060976,0.00650826,0.01270632,split_half_reliability,0.4021,0.6613,0.020653,region,73,22,85,0.6341,TRUE,NA,passed
Malawi,child_vitA,Nkhotakota,Nkhotakota Boma,0.33333333333333337,5.5511151231257747e-17,0.33333333333333326,0.3333333333333335,6,1.6653345369377323e-16,2.220446049250313e-16,0.069767,0.05739796,0.01270632,split_half_reliability,0.4021,0.1812,0.117538,region,18,2,81,0.6341,TRUE,NA,passed
Malawi,child_vitA,Nsanje,Nsanje Boma,0,0,0,0,4,NA,0,0.115385,0.03375,0.01270632,split_half_reliability,0.4021,0.2735,0.083826,region,35,5,83,0.6341,TRUE,NA,passed
Malawi,child_vitA,Chitipa,Nyika N.P. - Chitipa,0.1,1.0408340855860853e-17,0.09999999999999999,0.10000000000000002,10,1.0408340855860852e-16,2.7755575615628914e-17,0.022098,0.01766529,0.01270632,split_half_reliability,0.4021,0.4184,0.054689,region,48,9,85,0.6341,TRUE,NA,passed
Malawi,child_vitA,Rumphi,Rumphi Boma,0,0,0,0,17,NA,0,0.037959,0.0023829,0.01270632,split_half_reliability,0.4021,0.8421,0.005994,region,84,39,84,0.6341,TRUE,NA,passed
Malawi,child_vitA,Rumphi,SC Chapinduka,0,0,0,0,11,NA,0,0.034032,0.00544508,0.01270632,split_half_reliability,0.4021,0.7,0.010209,region,81,28,85,0.6341,TRUE,NA,passed
Malawi,child_vitA,Ntchisi,SC Chilooko,0,0,0,0,10,NA,0,0.068966,0.00650826,0.01270632,split_half_reliability,0.4021,0.6613,0.02336,region,70,23,84.04999999999995,0.6341,TRUE,NA,passed
Malawi,child_vitA,Mangochi,SC Chowe,0,0,0,0,10,NA,0,0.375,0.00650826,0.01270632,split_half_reliability,0.4021,0.6613,0.127018,region,16,5,62,0.6341,TRUE,NA,passed
Malawi,child_vitA,Mchinji,SC Dambe,0.23809523809523808,3.4694469519536247e-17,0.23809523809523803,0.23809523809523814,21,1.4571677198205224e-16,1.1102230246251565e-16,0.105263,0.01339286,0.01270632,split_half_reliability,0.4021,0.4868,0.169932,region,7,2,53,0.6341,TRUE,NA,passed
Malawi,child_vitA,Ntcheu,SC Goodson Ganya,0.07692307692307693,1.5612511283791264e-17,0.0769230769230769,0.07692307692307696,13,2.0296264668928643e-16,5.551115123125783e-17,0.146341,0.01103807,0.01270632,split_half_reliability,0.4021,0.5351,0.109194,region,24,6,75,0.6341,TRUE,NA,passed
Malawi,child_vitA,Mulanje,SC Juma,0.14285714285714285,3.122502256758253e-17,0.1428571428571428,0.1428571428571429,14,2.185751579730777e-16,1.1102230246251565e-16,0.091181,0.01488095,0.01270632,split_half_reliability,0.4021,0.4606,0.114983,national,21,4,76,0.6341,TRUE,NA,passed
Malawi,child_vitA,Rumphi,SC Kachulu,0,0,0,0,9,NA,0,0.032897,0.00791667,0.01270632,split_half_reliability,0.4021,0.6161,0.012629,region,80,23,86,0.6341,TRUE,NA,passed
Malawi,child_vitA,Salima,SC Kambwiri,0.15384615384615385,3.122502256758253e-17,0.1538461538461538,0.1538461538461539,13,2.0296264668928643e-16,1.1102230246251565e-16,0.2,0.01692504,0.01270632,split_half_reliability,0.4021,0.4288,0.180209,region,5,1,53,0.6341,TRUE,NA,passed
Malawi,child_vitA,Kasungu,SC Kawamba,0,0,0,0,14,NA,0,0.074074,0.00345238,0.01270632,split_half_reliability,0.4021,0.7863,0.015826,region,77,32,83,0.6341,TRUE,NA,passed
Malawi,child_vitA,Dowa,SC Kayembe,0.125,0,0.125,0.125,8,0,0,0,0.02604167,0.01270632,split_half_reliability,0.4021,0.3279,0.04099,region,58,11,86,0.6341,TRUE,NA,passed
Malawi,child_vitA,Ntcheu,SC Makwangwala,0.23076923076923078,1.3877787807814437e-17,0.23076923076923075,0.2307692307692308,13,6.013708050052922e-17,5.551115123125783e-17,0.097561,0.02163462,0.01270632,split_half_reliability,0.4021,0.37,0.146849,region,11,2,70,0.6341,TRUE,NA,passed
Malawi,child_vitA,Nkhata Bay,SC Malanda,0,0,0,0,7,NA,0,0.090948,0.0125558,0.01270632,split_half_reliability,0.4021,0.503,0.045203,region,57,12,85,0.6341,TRUE,NA,passed
Malawi,child_vitA,Thyolo,SC Mbawela,0,0,0,0,11,NA,0,0,0.00544508,0.01270632,split_half_reliability,0.4021,0.7,0,region,86,31.950000000000003,86,0.6341,TRUE,NA,passed
Malawi,child_vitA,Nsanje,SC Mbenje,0.1875,0,0.1875,0.1875,16,0,0,0,0.01532764,0.01270632,split_half_reliability,0.4021,0.4532,0.084984,region,34,6.950000000000003,82,0.6341,TRUE,NA,passed
Malawi,child_vitA,Zomba,SC Mbiza,0.3571428571428571,6.938893903907218e-18,0.3571428571428571,0.3571428571428571,14,1.9428902930940214e-17,0,0.088538,0.02488095,0.01270632,split_half_reliability,0.4021,0.338,0.17934,national,6,1,61,0.6341,TRUE,NA,passed
Malawi,child_vitA,Mchinji,SC Mduwa,0.14285714285714285,3.8163916471489787e-17,0.14285714285714277,0.14285714285714293,14,2.6714741530042854e-16,1.6653345369377348e-16,0.155556,0.01488095,0.01270632,split_half_reliability,0.4021,0.4606,0.149707,region,10,3,63.049999999999955,0.6341,TRUE,NA,passed
Malawi,child_vitA,Dowa,SC Mkukula,0,0,0,0,9,NA,0,0.055556,0.00791667,0.01270632,split_half_reliability,0.4021,0.6161,0.021326,region,71,23,85,0.6341,TRUE,NA,passed
Malawi,child_vitA,Dowa,SC Mponela,0,0,0,0,7,NA,0,0.05,0.0125558,0.01270632,split_half_reliability,0.4021,0.503,0.024851,region,68,18,86,0.6341,TRUE,NA,passed
Malawi,child_vitA,Rumphi,SC Mwankhunikira,0,0,0,0,5,NA,0,0.030841,0.02291667,0.01270632,split_half_reliability,0.4021,0.3567,0.019841,region,74,14,86,0.6341,TRUE,NA,passed
Malawi,child_vitA,Ntchisi,SC Nthondo,0.058823529411764705,6.0715321659188295e-18,0.05882352941176469,0.05882352941176472,17,1.032160468206201e-16,2.7755575615628914e-17,0.045455,0.0067402,0.01270632,split_half_reliability,0.4021,0.6534,0.05419,region,49,16,81,0.6341,TRUE,NA,passed
Malawi,child_vitA,Thyolo,TA Bvumbwe,0,0,0,0,11,NA,0,0,0.00544508,0.01270632,split_half_reliability,0.4021,0.7,0,region,86,32,86,0.6341,TRUE,NA,passed
Malawi,child_vitA,Rumphi,TA Chikulamayembe,0.0731055164815137,0.013256725074377708,0.04681086515241388,0.09940016781061352,27,0.18133686365145857,0.05258930265819964,0,0.00447476,0.01270632,split_half_reliability,0.4021,0.7396,0.054065,region,50,18,80,0.6341,TRUE,NA,passed
Malawi,child_vitA,Mzimba,TA Chindi,0,0,0,0,25,NA,0,0.074627,0.00113166,0.01270632,split_half_reliability,0.4021,0.9182,0.006103,region,83,47,81,0.6341,TRUE,NA,passed
Malawi,child_vitA,Lilongwe,TA Chiseka,0,0,0,0,13,NA,0,0.076923,0.0039737,0.01270632,split_half_reliability,0.4021,0.7618,0.018325,region,75,31,84,0.6341,TRUE,NA,passed
Malawi,child_vitA,Dowa,TA Dzoole,0,0,0,0,3,NA,0,0.041667,0.0546875,0.01270632,split_half_reliability,0.4021,0.1885,0.033811,region,60,10,86,0.6341,TRUE,NA,passed
Malawi,child_vitA,Nkhata Bay,TA Fukamapiri,0,0,0,0,12,NA,0,0.097539,0.00462278,0.01270632,split_half_reliability,0.4021,0.7332,0.02602,region,66,25,84,0.6341,TRUE,NA,passed
Malawi,child_vitA,Lilongwe,TA Kabudula,0,0,0,0,8,NA,0,0.064516,0.00983796,0.01270632,split_half_reliability,0.4021,0.5636,0.028154,region,61.5,19,85,0.6341,TRUE,NA,passed
Malawi,child_vitA,Nkhata Bay,TA Kabunduli,0.29411764705882354,6.938893903907218e-18,0.29411764705882354,0.29411764705882354,17,2.3592239273284542e-17,0,0.027034,0.01872277,0.01270632,split_half_reliability,0.4021,0.4043,0.135012,region,14,3,71.04999999999995,0.6341,TRUE,NA,passed
Malawi,child_vitA,Chiradzulu,TA Kadewere,0,0,0,0,16,NA,0,0.157895,0.00267625,0.01270632,split_half_reliability,0.4021,0.826,0.02747,region,63,30,81,0.6341,TRUE,NA,passed
Malawi,child_vitA,Balaka,TA Kalembo,0.14285714285714285,2.4286128663675318e-17,0.1428571428571428,0.1428571428571429,7,1.7000290064572724e-16,1.1102230246251565e-16,0.091498,0.03264509,0.01270632,split_half_reliability,0.4021,0.2802,0.105888,national,25,4,82,0.6341,TRUE,NA,passed
Malawi,child_vitA,Kasungu,TA Kaluluma,0,0,0,0,8,NA,0,0.060606,0.00983796,0.01270632,split_half_reliability,0.4021,0.5636,0.026448,region,64,19,86,0.6341,TRUE,NA,passed
Malawi,child_vitA,Ntchisi,TA Kalumo,0.08333333333333333,1.3877787807814437e-17,0.0833333333333333,0.08333333333333336,12,1.6653345369377326e-16,5.551115123125783e-17,0.037037,0.01275888,0.01270632,split_half_reliability,0.4021,0.499,0.060137,region,45,10,84,0.6341,TRUE,NA,passed
Malawi,child_vitA,Nkhotakota,TA Kanyenda,0.06666666666666667,1.2143064331837659e-17,0.06666666666666664,0.0666666666666667,15,1.821459649775649e-16,5.551115123125783e-17,0.117647,0.00849609,0.01270632,split_half_reliability,0.4021,0.5993,0.087095,region,32,9,78,0.6341,TRUE,NA,passed
Malawi,child_vitA,Dedza,TA Kaphuka,0.1,1.3877787807814437e-17,0.09999999999999998,0.10000000000000003,10,1.3877787807814437e-16,5.551115123125783e-17,0.14,0.01766529,0.01270632,split_half_reliability,0.4021,0.4184,0.123266,region,17,3,74.04999999999995,0.6341,TRUE,NA,passed
Malawi,child_vitA,Salima,TA Karonga,0,0,0,0,7,NA,0,0.222222,0.0125558,0.01270632,split_half_reliability,0.4021,0.503,0.110449,region,23,5,74,0.6341,TRUE,NA,passed
Malawi,child_vitA,Chikwawa,TA Kasisi,0,0,0,0,9,NA,0,0.092536,0.00791667,0.01270632,split_half_reliability,0.4021,0.6161,0.035522,national,59,18,84.04999999999995,0.6341,TRUE,NA,passed
Malawi,child_vitA,Machinga,TA Kawinga,0.2777777777777778,2.0816681711721707e-17,0.27777777777777773,0.27777777777777785,18,7.494005416219815e-17,1.1102230246251565e-16,0.088851,0.01713989,0.01270632,split_half_reliability,0.4021,0.4257,0.169282,national,8,2,58,0.6341,TRUE,NA,passed
Malawi,child_vitA,Salima,TA Khombedza,0.3636363636363636,7.632783294297957e-17,0.3636363636363634,0.36363636363636376,11,2.0990154059319386e-16,3.3306690738754696e-16,0.125,0.03196023,0.01270632,split_half_reliability,0.4021,0.2845,0.192885,region,3,1,56,0.6341,TRUE,NA,passed
Malawi,child_vitA,Lilongwe,TA Khongoni,0,0,0,0,8,NA,0,0.064516,0.00983796,0.01270632,split_half_reliability,0.4021,0.5636,0.028154,region,61.5,19,85,0.6341,TRUE,NA,passed
Malawi,child_vitA,Karonga,TA Kilupula,0.05477409545629702,0.02667697602508804,0.0018604399977392924,0.10768775091485475,19,0.48703635911930265,0.10582731091711545,0.118505,0.00561323,0.01270632,split_half_reliability,0.4021,0.6936,0.074302000000000007,region,40,12,76,0.6341,TRUE,NA,passed
Malawi,child_vitA,Blantyre,TA Kuntaja,0.5,0,0.5,0.5,2,0,0,0.091099,0.1875,0.01270632,split_half_reliability,0.4021,0.0635,0.117051,national,19,2,82,0.6341,TRUE,NA,passed
Malawi,child_vitA,Karonga,TA Kyungu,0.12039253898868066,0.06198332361539518,-0.0025510895124242067,0.24333616748978554,43,0.5148435620352094,0.24588725700220976,0.089794,0.00392002,0.01270632,split_half_reliability,0.4021,0.7642,0.113178,region,22,9,62,0.6341,TRUE,NA,passed
Malawi,child_vitA,Chikwawa,TA Lundu,0,0,0,0,16,NA,0,0.093108,0.00267625,0.01270632,split_half_reliability,0.4021,0.826,0.016199,national,76,33,82,0.6341,TRUE,NA,passed
Malawi,child_vitA,Mzimba,TA M'Mbelwa,0.10526315789473684,8.673617379884062e-18,0.10526315789473682,0.10526315789473685,19,8.23993651088986e-17,2.7755575615628914e-17,0.041096,0.00863487,0.01270632,split_half_reliability,0.4021,0.5954,0.0793,region,37,10,77,0.6341,TRUE,NA,passed
Malawi,child_vitA,Mulanje,TA Mabuka,0,0,0,0,18,NA,0,0.093272,0.00213527,0.01270632,split_half_reliability,0.4021,0.8561,0.013419,national,79,37.95,82,0.6341,TRUE,NA,passed
Malawi,child_vitA,Mzimba,TA Mabulabo,0.1111111111111111,0,0.1111111111111111,0.1111111111111111,18,0,0,0.040541,0.00952216,0.01270632,split_half_reliability,0.4021,0.5716,0.08088,region,36,9.950000000000003,79,0.6341,TRUE,NA,passed
Malawi,child_vitA,Salima,TA Maganga,0.16666666666666669,3.122502256758253e-17,0.16666666666666663,0.16666666666666674,12,1.8735013540549514e-16,1.1102230246251565e-16,0.193548,0.01941568,0.01270632,split_half_reliability,0.4021,0.3956,0.182915,region,4,1,55,0.6341,TRUE,NA,passed
Malawi,child_vitA,Zomba,TA Malemia,0.08650318191827867,0.007962643735797881,0.07070931582269817,0.10229704801385918,46,0.09205029871988239,0.03158773219116101,0.092032,0.00281148,0.01270632,split_half_reliability,0.4021,0.8188,0.087505,national,31,14,66,0.6341,TRUE,NA,passed
Malawi,child_vitA,Nkhotakota,TA Malenga Chanzi,0.1111111111111111,0,0.1111111111111111,0.1111111111111111,9,0,0,0.1,0.02125,0.01270632,split_half_reliability,0.4021,0.3742,0.104158,region,26,5,80,0.6341,TRUE,NA,passed
Malawi,child_vitA,Phalombe,TA Mkhumba,0.04297035810940474,0.008967320489976244,0.025183720435523107,0.060756995783286374,35,0.20868619403042873,0.035573275347763264,0.093346,0.00225287,0.01270632,split_half_reliability,0.4021,0.8494,0.050557,national,54,26,76,0.6341,TRUE,NA,passed
Malawi,child_vitA,Mchinji,TA Mlonyeni,0,0,0,0,12,NA,0,0.191489,0.00462278,0.01270632,split_half_reliability,0.4021,0.7332,0.051082,region,52,20,81,0.6341,TRUE,NA,passed
Malawi,child_vitA,Chiradzulu,TA Mpama,0,0,0,0,6,NA,0,0.103448,0.01658163,0.01270632,split_half_reliability,0.4021,0.4338,0.058568,region,47,9,84,0.6341,TRUE,NA,passed
Malawi,child_vitA,Mangochi,TA Mponda,0.14285714285714285,3.8163916471489787e-17,0.14285714285714277,0.14285714285714293,7,2.6714741530042854e-16,1.6653345369377348e-16,0.296296,0.03264509,0.01270632,split_half_reliability,0.4021,0.2802,0.253307,region,1,1,33,0.6341,TRUE,NA,passed
Malawi,child_vitA,Mzimba,TA Mtwalo,0,0,0,0,14,NA,0,0.064103,0.00345238,0.01270632,split_half_reliability,0.4021,0.7863,0.013696,region,78,32,84,0.6341,TRUE,NA,passed
Malawi,child_vitA,Nkhata Bay,TA Musisya,0,0,0,0,13,NA,0,0.098973,0.0039737,0.01270632,split_half_reliability,0.4021,0.7618,0.023579,region,69,27,84,0.6341,TRUE,NA,passed
Malawi,child_vitA,Chitipa,TA Mwabulambya,0,0,0,0,7,NA,0,0.042396,0.0125558,0.01270632,split_half_reliability,0.4021,0.503,0.021072,region,72,18.950000000000003,86,0.6341,TRUE,NA,passed
Malawi,child_vitA,Nkhotakota,TA Mwadzama,0.05263157894736842,0,0.05263157894736842,0.05263157894736842,19,0,0,0.133333,0.00547697,0.01270632,split_half_reliability,0.4021,0.6988,0.07694,region,38,13,76,0.6341,TRUE,NA,passed
Malawi,child_vitA,Kasungu,TA Mwase,0.1111111111111111,0,0.1111111111111111,0.1111111111111111,9,0,0,0.03125,0.02125,0.01270632,split_half_reliability,0.4021,0.3742,0.061134,region,43,8.950000000000003,85,0.6341,TRUE,NA,passed
Malawi,child_vitA,Chitipa,TA Mwenemisuku,0.05938909809477648,0.03928784275841567,-0.018538151735704944,0.1373163479252579,16,0.6615329078700254,0.15585449966096285,0.027027,0.00731532,0.01270632,split_half_reliability,0.4021,0.6346,0.047565,region,55,15.950000000000003,83,0.6341,TRUE,NA,passed
Malawi,child_vitA,Chitipa,TA Mwenewenya,0,0,0,0,15,NA,0,0.051322,0.00302734,0.01270632,split_half_reliability,0.4021,0.8076,0.009875,region,82,35,84,0.6341,TRUE,NA,passed
Malawi,child_vitA,Mangochi,TA Nankumba,0.47058823529411764,6.938893903907218e-18,0.47058823529411764,0.47058823529411764,17,1.474514954580284e-17,0,0.058824,0.02199074,0.01270632,split_half_reliability,0.4021,0.3662,0.209615,region,2,1,47.049999999999955,0.6341,TRUE,NA,passed
Malawi,child_vitA,Chiradzulu,TA Nchema,0.23076923076923078,2.7755575615628873e-17,0.23076923076923073,0.23076923076923084,13,1.2027416100105844e-16,1.1102230246251565e-16,0,0.02163462,0.01270632,split_half_reliability,0.4021,0.37,0.085386,region,33,5,82,0.6341,TRUE,NA,passed
Malawi,child_vitA,Thyolo,TA Nchilamwela,0,0,0,0,1,NA,0,0,0.28125,0.01270632,split_half_reliability,0.4021,0.0432,0,region,86,12,87,0.6341,TRUE,NA,passed
Malawi,child_vitA,Nsanje,TA Ndamera,0,0,0,0,10,NA,0,0.15,0.00650826,0.01270632,split_half_reliability,0.4021,0.6613,0.050807,region,53,17,82,0.6341,TRUE,NA,passed
Malawi,child_vitA,Neno,TA Ngozi,0.0072790730579967615,0.009742115242977932,-0.012044366334823118,0.02660251245081664,16,1.3383730545574455,0.03864687878563976,0.093005,0.00327634,0.01270632,split_half_reliability,0.4021,0.795,0.024852,national,67,30,82,0.6341,TRUE,NA,passed
Malawi,child_vitA,Ntcheu,TA Njolomole,0.06666666666666667,1.2143064331837659e-17,0.06666666666666664,0.0666666666666667,15,1.821459649775649e-16,5.551115123125783e-17,0.153846,0.00849609,0.01270632,split_half_reliability,0.4021,0.5993,0.101601,region,27,7,74,0.6341,TRUE,NA,passed
Malawi,child_vitA,Balaka,TA Nsamala,0,0,0,0,6,NA,0,0.092293,0.01658163,0.01270632,split_half_reliability,0.4021,0.4338,0.052252,national,51,11,85,0.6341,TRUE,NA,passed
Malawi,child_vitA,Mwanza,TA Nthache,0,0,0,0,5,NA,0,0.092212,0.02291667,0.01270632,split_half_reliability,0.4021,0.3567,0.059321,national,46,8,85,0.6341,TRUE,NA,passed
Malawi,child_vitA,Dedza,TA Pemba,0.125,0,0.125,0.125,32,0,0,0.142857,0.0055204,0.01270632,split_half_reliability,0.4021,0.6971,0.130408,region,15,6,57,0.6341,TRUE,NA,passed
Malawi,child_vitA,Ntcheu,TA Phambala,0.15384615384615385,3.8163916471489787e-17,0.15384615384615377,0.15384615384615394,13,2.480654570646836e-16,1.6653345369377348e-16,0.121951,0.01692504,0.01270632,split_half_reliability,0.4021,0.4288,0.135628,region,13,3,70,0.6341,TRUE,NA,passed
Malawi,child_vitA,Kasungu,TA Santhe,0.1,2.0816681711721707e-17,0.09999999999999996,0.10000000000000005,10,2.0816681711721705e-16,8.326672684688674e-17,0.032258,0.01766529,0.01270632,split_half_reliability,0.4021,0.4184,0.060599,region,44,10,85,0.6341,TRUE,NA,passed
Malawi,child_vitA,Neno,TA Symon,0,0,0,0,7,NA,0,0.092374,0.0125558,0.01270632,split_half_reliability,0.4021,0.503,0.045912,national,56,13,85,0.6341,TRUE,NA,passed
Malawi,child_vitA,Dedza,TA Tambala,0.16666666666666666,0,0.16666666666666666,0.16666666666666666,18,0,0,0.119048,0.01252308,0.01270632,split_half_reliability,0.4021,0.5036,0.14303,region,12,3,63,0.6341,TRUE,NA,passed
Malawi,child_vitA,Nkhata Bay,TA Timbiri,0.05406838612187033,0.02967506161292076,-0.004791957884919297,0.11292873012865995,32,0.5488431177885181,0.11772068801357924,0.102041,0.00295379,0.01270632,split_half_reliability,0.4021,0.8114,0.063117,region,42,20,73,0.6341,TRUE,NA,passed
