"Admin2","country","outcome","support_distance","out_of_support","surveyed","n_svy","small_sample","pi_width","wide_interval","trust"
"TA Khongoni","Malawi","women_vitA",0.354,FALSE,TRUE,7,TRUE,0.164114660365434,TRUE,"Do not rely"
"TA Kilupula","Malawi","women_vitA",0.318,FALSE,TRUE,11,TRUE,0.0820583301827171,FALSE,"Use with caution"
"TA Kuntaja","Malawi","women_vitA",0.925,FALSE,TRUE,2,TRUE,0.128276533096448,FALSE,"Use with caution"
"TA Kyungu","Malawi","women_vitA",0.315,FALSE,TRUE,22,FALSE,0.0830420955302225,FALSE,"OK to use"
"TA Lundu","Malawi","women_vitA",0.919,FALSE,TRUE,10,TRUE,0.15993580890214,TRUE,"Do not rely"
"TA M'Mbelwa","Malawi","women_vitA",0.336,FALSE,TRUE,8,TRUE,0.107637527218797,FALSE,"Use with caution"
"TA Mabuka","Malawi","women_vitA",0.938,FALSE,TRUE,21,FALSE,0.0948561440580738,FALSE,"Use with caution"
"TA Mabulabo","Malawi","women_vitA",0.322,FALSE,TRUE,5,TRUE,0.0885259951910886,FALSE,"Use with caution"
"TA Maganga","Malawi","women_vitA",0.248,FALSE,TRUE,11,TRUE,0.0868348438719252,FALSE,"Use with caution"
"TA Malemia","Malawi","women_vitA",0.654,FALSE,TRUE,11,TRUE,0.0835527724098667,FALSE,"Use with caution"
"TA Malenga Chanzi","Malawi","women_vitA",0.339,FALSE,TRUE,8,TRUE,0.0853233234487104,FALSE,"Use with caution"
"TA Mkhumba","Malawi","women_vitA",0.921,FALSE,TRUE,26,FALSE,0.0820583301827171,FALSE,"Use with caution"
"TA Mlonyeni","Malawi","women_vitA",0.347,FALSE,TRUE,9,TRUE,0.126827376605438,FALSE,"Use with caution"
"TA Mpama","Malawi","women_vitA",0.931,FALSE,TRUE,8,TRUE,0.0839052729376366,FALSE,"Use with caution"
"TA Mponda","Malawi","women_vitA",0.155,FALSE,TRUE,5,TRUE,0.0820583301827171,FALSE,"Use with caution"
"TA Mtwalo","Malawi","women_vitA",0.318,FALSE,TRUE,12,TRUE,0.0863473036092977,FALSE,"Use with caution"
"TA Mwabulambya","Malawi","women_vitA",0.296,FALSE,TRUE,16,FALSE,0.0886028165205562,FALSE,"OK to use"
"TA Mwadzama","Malawi","women_vitA",0.343,FALSE,TRUE,9,TRUE,0.105678729205865,FALSE,"Use with caution"
"TA Mwase","Malawi","women_vitA",0.352,FALSE,TRUE,7,TRUE,0.0972156607868681,FALSE,"Use with caution"
"TA Mwenemisuku","Malawi","women_vitA",0.599,FALSE,TRUE,13,TRUE,0.0827239968493838,FALSE,"Use with caution"
"TA Mwenewenya","Malawi","women_vitA",0.336,FALSE,TRUE,7,TRUE,0.0844977542127761,FALSE,"Use with caution"
"TA Nankumba","Malawi","women_vitA",0.154,FALSE,TRUE,11,TRUE,0.085436118061505,FALSE,"Use with caution"
"TA Nchema","Malawi","women_vitA",0.94,FALSE,TRUE,12,TRUE,0.127124556110393,FALSE,"Use with caution"
"TA Nchilamwela","Malawi","women_vitA",0.917,FALSE,TRUE,2,TRUE,0.164114660365434,TRUE,"Do not rely"
"TA Ndamera","Malawi","women_vitA",0.409,FALSE,TRUE,6,TRUE,0.151631200756588,TRUE,"Do not rely"
"TA Ngozi","Malawi","women_vitA",0.915,FALSE,TRUE,15,FALSE,0.121369708818643,FALSE,"Use with caution"
"TA Njolomole","Malawi","women_vitA",0.138,FALSE,TRUE,9,TRUE,0.0820583301827171,FALSE,"Use with caution"
"TA Nsamala","Malawi","women_vitA",0.534,FALSE,TRUE,6,TRUE,0.0927159676620055,FALSE,"Use with caution"
"TA Nthache","Malawi","women_vitA",0.915,FALSE,TRUE,10,TRUE,0.111747294732257,FALSE,"Use with caution"
"TA Pemba","Malawi","women_vitA",0.237,FALSE,TRUE,8,TRUE,0.120425342895136,FALSE,"Use with caution"
"TA Phambala","Malawi","women_vitA",0.442,FALSE,TRUE,11,TRUE,0.0965990121103023,FALSE,"Use with caution"
"TA Santhe","Malawi","women_vitA",0.366,FALSE,TRUE,10,TRUE,0.100156034932273,FALSE,"Use with caution"
"TA Symon","Malawi","women_vitA",0.923,FALSE,TRUE,8,TRUE,0.12051660269169,FALSE,"Use with caution"
"TA Tambala","Malawi","women_vitA",0.311,FALSE,TRUE,10,TRUE,0.116679726305113,FALSE,"Use with caution"
"TA Timbiri","Malawi","women_vitA",0.61,FALSE,TRUE,7,TRUE,0.0947507355590544,FALSE,"Use with caution"
"TA Wasambo","Malawi","women_vitA",0.316,FALSE,TRUE,6,TRUE,0.0820583301827171,FALSE,"Use with caution"
"TA Zulu","Malawi","women_vitA",0.361,FALSE,TRUE,8,TRUE,0.131798895407363,FALSE,"Use with caution"
"SC Makoka","Malawi","women_vitA",0.38,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Nkhotakota Game Reserve","Malawi","women_vitA",0.379,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chikho","Malawi","women_vitA",0.314,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ntcheu Boma","Malawi","women_vitA",0.169,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ntchisi Boma","Malawi","women_vitA",0.346,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chikumbu","Malawi","women_vitA",0.915,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"Nyika National Park - Rumphi","Malawi","women_vitA",2.652,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Balaka Town","Malawi","women_vitA",0.163,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chimutu","Malawi","women_vitA",0.361,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Chikwawa Boma","Malawi","women_vitA",0.929,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"Chiradzulu Boma","Malawi","women_vitA",0.915,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"SC Champiti","Malawi","women_vitA",0.158,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Dedza Boma","Malawi","women_vitA",0.337,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Dowa Boma","Malawi","women_vitA",0.894,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"SC Chikweo","Malawi","women_vitA",0.35,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Kasungu Boma","Malawi","women_vitA",0.356,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Kasungu National Park","Malawi","women_vitA",0.332,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Lake Chilwa","Malawi","women_vitA",2.886,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Lake Chiuta","Malawi","women_vitA",3.092,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"SC Chitekwele","Malawi","women_vitA",0.31,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Lake Malombe","Malawi","women_vitA",2.816,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Lengwe National Park","Malawi","women_vitA",0.93,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"SC Mwanza","Malawi","women_vitA",0.348,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Liwonda National Park","Malawi","women_vitA",0.152,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Liwonde Town","Malawi","women_vitA",0.213,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Luchenza Town","Malawi","women_vitA",0.919,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"Majete Game Reserve - Chikwawa","Malawi","women_vitA",0.915,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"SC Njombwa","Malawi","women_vitA",0.39,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Majete Game Reserve - Neno","Malawi","women_vitA",0.916,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"Mangochi Town","Malawi","women_vitA",0.999,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Mchinji Boma","Malawi","women_vitA",0.343,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Monkey Bay Urban","Malawi","women_vitA",0.231,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Mponela Urban","Malawi","women_vitA",0.458,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Mulanje Boma","Malawi","women_vitA",0.986,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Mulanje Mountain Forest Reserve","Malawi","women_vitA",10.453,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Mwabvi Game Reserve","Malawi","women_vitA",0.447,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Mwanza Boma","Malawi","women_vitA",0.916,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"SC Laston Njema","Malawi","women_vitA",0.411,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Lukwa","Malawi","women_vitA",0.347,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ngabu Urban","Malawi","women_vitA",0.509,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chapananga","Malawi","women_vitA",0.922,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"TA Chigaru","Malawi","women_vitA",0.924,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"TA Kasumbu","Malawi","women_vitA",0.306,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mavwere","Malawi","women_vitA",0.361,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Katumbi","Malawi","women_vitA",0.352,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Katunga","Malawi","women_vitA",0.924,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"TA Chimaliro","Malawi","women_vitA",0.919,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"Nyipa N. P. - Karonga","Malawi","women_vitA",2.618,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Vwaza Marsh Game Reserve - Rumph","Malawi","women_vitA",0.331,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Chakhaza","Malawi","women_vitA",0.376,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Chamba","Malawi","women_vitA",0.886,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"SC Mlomba","Malawi","women_vitA",0.999,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"SC Mphonde","Malawi","women_vitA",0.346,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Chauma","Malawi","women_vitA",0.354,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chiwere","Malawi","women_vitA",0.331,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Chilikumwendo","Malawi","women_vitA",0.344,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mtema","Malawi","women_vitA",0.394,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Chilowamatambe","Malawi","women_vitA",0.365,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Chisikwa","Malawi","women_vitA",0.339,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mwalweni","Malawi","women_vitA",0.67,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Chiwalo","Malawi","women_vitA",0.16,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mwansambo","Malawi","women_vitA",0.342,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kachindamoto","Malawi","women_vitA",0.151,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Fukamalaza","Malawi","women_vitA",0.435,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Namabvi","Malawi","women_vitA",0.175,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Jaravikuba Munthali","Malawi","women_vitA",0.336,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Njewa","Malawi","women_vitA",0.369,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kalumba","Malawi","women_vitA",0.358,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Kafuzila","Malawi","women_vitA",0.462,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Kambalame","Malawi","women_vitA",0.17,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Simlemba","Malawi","women_vitA",0.337,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Kamenya Gwaza","Malawi","women_vitA",0.13,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Kampingo Sibande","Malawi","women_vitA",0.34,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Tsabango","Malawi","women_vitA",0.385,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Zilakoma","Malawi","women_vitA",0.878,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"SC Khosolo Gwaza Jere","Malawi","women_vitA",0.334,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Kwethemule","Malawi","women_vitA",0.914,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"TA Chadza","Malawi","women_vitA",0.341,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chakhumbira","Malawi","women_vitA",0.147,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC M'nyanja","Malawi","women_vitA",0.363,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Tengani","Malawi","women_vitA",0.448,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kasukula","Malawi","women_vitA",0.339,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mpherembe","Malawi","women_vitA",0.323,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chikowi","Malawi","women_vitA",0.923,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"TA Msakambewa","Malawi","women_vitA",0.348,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kanduku","Malawi","women_vitA",0.915,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"TA Maseya","Malawi","women_vitA",0.916,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"SC Mbwana Nyambi","Malawi","women_vitA",0.142,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Ndindi","Malawi","women_vitA",0.155,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chimwala","Malawi","women_vitA",0.159,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mkumbira","Malawi","women_vitA",2.367,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"TA Makanjila","Malawi","women_vitA",0.159,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chitera","Malawi","women_vitA",0.925,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"SC Mphuka","Malawi","women_vitA",0.913,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"TA Kwataine","Malawi","women_vitA",0.151,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mposa","Malawi","women_vitA",1.083,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"TA Dambe","Malawi","women_vitA",0.932,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"SC Mwahenga","Malawi","women_vitA",0.358,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mwakaboko","Malawi","women_vitA",0.435,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Jalasi","Malawi","women_vitA",0.135,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kaomba","Malawi","women_vitA",0.355,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kapelula","Malawi","women_vitA",0.317,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Machinjili","Malawi","women_vitA",0.929,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"SC Mwirang'ombe","Malawi","women_vitA",0.323,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kapichi","Malawi","women_vitA",0.913,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"SC Ngokwe","Malawi","women_vitA",0.337,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Makhwira","Malawi","women_vitA",0.918,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"TA Nsabwe","Malawi","women_vitA",0.353,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kalumbu","Malawi","women_vitA",0.354,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Nyaluwanga","Malawi","women_vitA",0.439,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kameme","Malawi","women_vitA",0.356,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Sitola","Malawi","women_vitA",0.809,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"SC Thukuta","Malawi","women_vitA",0.396,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Musisya","Malawi","women_vitA",0.727,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chimombo","Malawi","women_vitA",0.431,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Salima Town","Malawi","women_vitA",0.377,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mlauli","Malawi","women_vitA",0.916,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"TA Kuluunda","Malawi","women_vitA",0.185,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mlolo","Malawi","women_vitA",0.349,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Changata","Malawi","women_vitA",0.927,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"TA Mzukuzuku","Malawi","women_vitA",0.327,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Thomas","Malawi","women_vitA",0.919,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"TA Nthiramanja","Malawi","women_vitA",0.922,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"TA Likoswe","Malawi","women_vitA",0.939,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"TA Liwonde","Malawi","women_vitA",0.152,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Wimbe","Malawi","women_vitA",0.338,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Masasa","Malawi","women_vitA",0.147,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mazengera","Malawi","women_vitA",0.348,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mkanda","Malawi","women_vitA",0.352,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mwambo","Malawi","women_vitA",0.917,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"Zomba City","Malawi","women_vitA",0.914,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"TA Mwamlowe","Malawi","women_vitA",0.48,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kunthembwe","Malawi","women_vitA",0.922,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"TA Chitukula","Malawi","women_vitA",0.416,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mzikubola","Malawi","women_vitA",0.327,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chulu","Malawi","women_vitA",0.363,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Malenga Mzoma","Malawi","women_vitA",0.426,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Malili","Malawi","women_vitA",0.366,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kapeni","Malawi","women_vitA",0.935,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"TA Nthalire","Malawi","women_vitA",0.329,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Thyolo Boma","Malawi","women_vitA",0.914,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"Vwaza Marsh Game Reserve - Mzimb","Malawi","women_vitA",0.333,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Ngabu","Malawi","women_vitA",0.418,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kuntumanji","Malawi","women_vitA",0.998,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"TA Mpando","Malawi","women_vitA",0.302,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kalolo","Malawi","women_vitA",0.366,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Nkanda","Malawi","women_vitA",0.94,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"TA Nazombe","Malawi","women_vitA",0.339,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mlumbe","Malawi","women_vitA",0.92,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"TA Nyachikadza","Malawi","women_vitA",0.357,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Nyambi","Malawi","women_vitA",0.161,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kasakula","Malawi","women_vitA",0.318,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Makata","Malawi","women_vitA",0.926,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"TA Nkalo","Malawi","women_vitA",0.93,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"TA Somba","Malawi","women_vitA",0.92,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"TA Katuli","Malawi","women_vitA",0.145,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Blantyre City","Malawi","child_iron",0.925,FALSE,TRUE,9,TRUE,0.67502846880788,TRUE,"Do not rely"
"Chitipa Boma","Malawi","child_iron",0.347,FALSE,TRUE,5,TRUE,0.33751523440394,FALSE,"Use with caution"
"Karonga Town","Malawi","child_iron",0.332,FALSE,TRUE,11,TRUE,0.519631576237596,FALSE,"Use with caution"
"Lake Malawi","Malawi","child_iron",2.833,TRUE,TRUE,33,FALSE,0.425230017260402,FALSE,"Do not rely"
"Lilongwe City","Malawi","child_iron",0.365,FALSE,TRUE,10,TRUE,0.634129866759326,TRUE,"Do not rely"
"Majete Game Reserve - Mwanza","Malawi","child_iron",0.917,FALSE,TRUE,11,TRUE,0.457459920956421,FALSE,"Use with caution"
"Mzimba Boma","Malawi","child_iron",0.334,FALSE,TRUE,6,TRUE,0.67502846880788,TRUE,"Do not rely"
"Mzuzu City","Malawi","child_iron",0.328,FALSE,TRUE,10,TRUE,0.599848926455581,FALSE,"Use with caution"
"Nkhotakota Boma","Malawi","child_iron",0.389,FALSE,TRUE,6,TRUE,0.67502846880788,TRUE,"Do not rely"
"Nsanje Boma","Malawi","child_iron",0.395,FALSE,TRUE,4,TRUE,0.33751523440394,FALSE,"Use with caution"
"Nyika N.P. - Chitipa","Malawi","child_iron",1.092,TRUE,TRUE,10,TRUE,0.461565773276269,FALSE,"Do not rely"
"Rumphi Boma","Malawi","child_iron",0.332,FALSE,TRUE,17,FALSE,0.583753786258022,FALSE,"OK to use"
"SC Chapinduka","Malawi","child_iron",0.659,FALSE,TRUE,11,TRUE,0.417235288130441,FALSE,"Use with caution"
"SC Chilooko","Malawi","child_iron",0.324,FALSE,TRUE,10,TRUE,0.378738392535845,FALSE,"Use with caution"
"SC Chowe","Malawi","child_iron",0.146,FALSE,TRUE,10,TRUE,0.344743310883017,FALSE,"Use with caution"
"SC Dambe","Malawi","child_iron",0.366,FALSE,TRUE,21,FALSE,0.39448398959296,FALSE,"OK to use"
"SC Goodson Ganya","Malawi","child_iron",0.149,FALSE,TRUE,13,TRUE,0.365840180687233,FALSE,"Use with caution"
"SC Juma","Malawi","child_iron",0.966,TRUE,TRUE,14,TRUE,0.42883817636594,FALSE,"Do not rely"
"SC Kachulu","Malawi","child_iron",1.59,TRUE,TRUE,9,TRUE,0.443146156938668,FALSE,"Do not rely"
"SC Kambwiri","Malawi","child_iron",0.314,FALSE,TRUE,13,TRUE,0.445658625384124,FALSE,"Use with caution"
"SC Kawamba","Malawi","child_iron",0.356,FALSE,TRUE,14,TRUE,0.409082971844602,FALSE,"Use with caution"
"SC Kayembe","Malawi","child_iron",0.372,FALSE,TRUE,8,TRUE,0.425597746270695,FALSE,"Use with caution"
"SC Makwangwala","Malawi","child_iron",0.194,FALSE,TRUE,13,TRUE,0.389737908171716,FALSE,"Use with caution"
"SC Malanda","Malawi","child_iron",0.531,FALSE,TRUE,7,TRUE,0.437456816918891,FALSE,"Use with caution"
"SC Mbawela","Malawi","child_iron",0.922,FALSE,TRUE,11,TRUE,0.429225955243457,FALSE,"Use with caution"
"SC Mbenje","Malawi","child_iron",0.389,FALSE,TRUE,16,FALSE,0.33751523440394,FALSE,"OK to use"
"SC Mbiza","Malawi","child_iron",0.933,FALSE,TRUE,14,TRUE,0.420423831863893,FALSE,"Use with caution"
"SC Mduwa","Malawi","child_iron",0.352,FALSE,TRUE,14,TRUE,0.425395043513777,FALSE,"Use with caution"
"SC Mkukula","Malawi","child_iron",0.356,FALSE,TRUE,9,TRUE,0.435823559744299,FALSE,"Use with caution"
"SC Mponela","Malawi","child_iron",0.383,FALSE,TRUE,7,TRUE,0.570326838738603,FALSE,"Use with caution"
"SC Mwankhunikira","Malawi","child_iron",0.499,FALSE,TRUE,5,TRUE,0.409082971844602,FALSE,"Use with caution"
"SC Nthondo","Malawi","child_iron",0.314,FALSE,TRUE,17,FALSE,0.33751523440394,FALSE,"OK to use"
"TA Bvumbwe","Malawi","child_iron",0.917,FALSE,TRUE,11,TRUE,0.441194510486525,FALSE,"Use with caution"
"TA Chikulamayembe","Malawi","child_iron",0.323,FALSE,TRUE,27,FALSE,0.493600711189543,FALSE,"OK to use"
"TA Chindi","Malawi","child_iron",0.319,FALSE,TRUE,25,FALSE,0.426940018206102,FALSE,"OK to use"
"TA Chiseka","Malawi","child_iron",0.317,FALSE,TRUE,13,TRUE,0.382889568686517,FALSE,"Use with caution"
"TA Dzoole","Malawi","child_iron",0.39,FALSE,TRUE,3,TRUE,0.410497076968439,FALSE,"Use with caution"
"TA Fukamapiri","Malawi","child_iron",0.585,FALSE,TRUE,12,TRUE,0.418709912330482,FALSE,"Use with caution"
"TA Kabudula","Malawi","child_iron",0.377,FALSE,TRUE,8,TRUE,0.43075080641453,FALSE,"Use with caution"
"TA Kabunduli","Malawi","child_iron",0.98,TRUE,TRUE,17,FALSE,0.337847567737273,FALSE,"Do not rely"
"TA Kadewere","Malawi","child_iron",0.946,FALSE,TRUE,16,FALSE,0.434841490203995,FALSE,"Use with caution"
