k_sentinel,replicate,n_held,rmse_pp,mae_pp,shift_logit,outcome,country,analysis_profile
15,13,15,6.338434639608462,3.9579709888077215,-1.9411649581401562,women_vitA,Gambia,full
15,14,15,6.267753747773044,4.086037252709499,-2.002211195121859,women_vitA,Gambia,full
15,15,15,7.565475088730633,4.917608501624747,-1.1123349240034717,women_vitA,Gambia,full
15,16,15,4.700226909004904,2.8626670129606477,-0.7567697962284986,women_vitA,Gambia,full
15,17,15,5.3454032936925655,3.407943556140667,-1.1837438924054937,women_vitA,Gambia,full
15,18,15,6.848672190971854,4.187417441055493,-1.2847330780605413,women_vitA,Gambia,full
15,19,15,5.46166556216675,3.1972496492490206,-1.0932613497059582,women_vitA,Gambia,full
15,20,15,5.138741492588924,2.7296705353727657,-1.313402761512107,women_vitA,Gambia,full
15,21,15,5.5083011245199,3.0180722416325008,-1.0644098034379357,women_vitA,Gambia,full
15,22,15,6.888170707615364,4.402209808067008,-1.693799479070637,women_vitA,Gambia,full
15,23,15,4.1553425180861545,2.359654529550843,-0.28511262967872614,women_vitA,Gambia,full
15,24,15,6.5361703003648834,3.736517270211744,-1.4730234160348044,women_vitA,Gambia,full
15,25,15,3.702174622960376,2.049971757781269,0.1931111663180171,women_vitA,Gambia,full
20,1,10,5.643975741489399,3.256423750589793,-0.8035375445228456,women_vitA,Gambia,full
20,2,10,5.685730839471822,3.4169388352817562,-1.3268498912204634,women_vitA,Gambia,full
20,3,10,5.7154130771490275,3.638128844496042,-0.879727745752101,women_vitA,Gambia,full
20,4,10,7.6995592712297585,4.854233564134063,-1.4413808755932427,women_vitA,Gambia,full
20,5,10,6.794850292120317,4.9725285458437405,-1.544862162300435,women_vitA,Gambia,full
20,6,10,8.141684541048361,5.469302208505492,-1.276772097393338,women_vitA,Gambia,full
20,7,10,6.876187984939099,4.3375415245217,-0.9221291884094194,women_vitA,Gambia,full
20,8,10,5.040026271904347,3.5614943314412386,-1.6312481611857292,women_vitA,Gambia,full
20,9,10,5.331367510760134,3.8408148333000547,-1.4303511057573663,women_vitA,Gambia,full
20,10,10,7.836114824531321,4.808474664690874,-1.1817670327766217,women_vitA,Gambia,full
20,11,10,6.418173525882731,3.670295928064884,-1.1125088768798919,women_vitA,Gambia,full
20,12,10,6.0521421236401345,3.222104735356817,-1.0350344582258166,women_vitA,Gambia,full
20,13,10,7.466116679249113,4.829272244977584,-1.4686108320698914,women_vitA,Gambia,full
20,14,10,6.2267057237789265,3.560364032226234,-0.8599477174823315,women_vitA,Gambia,full
20,15,10,7.588718030944751,5.48209692965356,-1.9991897145648778,women_vitA,Gambia,full
20,16,10,3.2040735763903547,1.7003711773980696,-0.6523435209237062,women_vitA,Gambia,full
20,17,10,2.055824655704736,1.325354122955651,-0.8704920187302071,women_vitA,Gambia,full
20,18,10,3.62676538746946,2.326996942861339,-0.7740987500921425,women_vitA,Gambia,full
20,19,10,6.450483435270173,4.340494707804062,-1.4430008863695343,women_vitA,Gambia,full
20,20,10,4.0074317377065976,2.42513037935857,-0.7598301584280029,women_vitA,Gambia,full
20,21,10,3.8375725446221263,2.4440000837567104,-1.2694640496563956,women_vitA,Gambia,full
20,22,10,6.599117607073428,3.7341044141771014,-1.089415283116213,women_vitA,Gambia,full
20,23,10,1.9444059487698921,1.2191550645441571,-0.6092962191629184,women_vitA,Gambia,full
20,24,10,7.3213069712733185,4.208776561894721,-1.3533471160972022,women_vitA,Gambia,full
20,25,10,5.280275061459378,3.716494776236407,-1.8889108521652023,women_vitA,Gambia,full
0,1,75,4.070281082995534,3.0592766014177992,0,women_vitA,Ghana,full
0,2,75,4.070281082995534,3.0592766014177992,0,women_vitA,Ghana,full
0,3,75,4.070281082995534,3.0592766014177992,0,women_vitA,Ghana,full
0,4,75,4.070281082995534,3.0592766014177992,0,women_vitA,Ghana,full
0,5,75,4.070281082995534,3.0592766014177992,0,women_vitA,Ghana,full
0,6,75,4.070281082995534,3.0592766014177992,0,women_vitA,Ghana,full
0,7,75,4.070281082995534,3.0592766014177992,0,women_vitA,Ghana,full
0,8,75,4.070281082995534,3.0592766014177992,0,women_vitA,Ghana,full
0,9,75,4.070281082995534,3.0592766014177992,0,women_vitA,Ghana,full
0,10,75,4.070281082995534,3.0592766014177992,0,women_vitA,Ghana,full
0,11,75,4.070281082995534,3.0592766014177992,0,women_vitA,Ghana,full
0,12,75,4.070281082995534,3.0592766014177992,0,women_vitA,Ghana,full
0,13,75,4.070281082995534,3.0592766014177992,0,women_vitA,Ghana,full
0,14,75,4.070281082995534,3.0592766014177992,0,women_vitA,Ghana,full
0,15,75,4.070281082995534,3.0592766014177992,0,women_vitA,Ghana,full
0,16,75,4.070281082995534,3.0592766014177992,0,women_vitA,Ghana,full
0,17,75,4.070281082995534,3.0592766014177992,0,women_vitA,Ghana,full
0,18,75,4.070281082995534,3.0592766014177992,0,women_vitA,Ghana,full
0,19,75,4.070281082995534,3.0592766014177992,0,women_vitA,Ghana,full
0,20,75,4.070281082995534,3.0592766014177992,0,women_vitA,Ghana,full
0,21,75,4.070281082995534,3.0592766014177992,0,women_vitA,Ghana,full
0,22,75,4.070281082995534,3.0592766014177992,0,women_vitA,Ghana,full
0,23,75,4.070281082995534,3.0592766014177992,0,women_vitA,Ghana,full
0,24,75,4.070281082995534,3.0592766014177992,0,women_vitA,Ghana,full
0,25,75,4.070281082995534,3.0592766014177992,0,women_vitA,Ghana,full
3,1,72,4.3354967717905115,1.5996795257242666,-3.309609822966868,women_vitA,Ghana,full
3,2,72,4.522468545579382,1.6891735062612718,-5.539563675905723,women_vitA,Ghana,full
3,3,72,3.995019349743581,2.0409698517659955,-0.9526522606839446,women_vitA,Ghana,full
3,4,72,4.521334236864253,1.6908509459589074,-5.294747373982891,women_vitA,Ghana,full
