strategy,stratum,retention,n_districts,rmse_pp,mae_pp,replicate,n_clusters_total,n_districts_total,seed,country,outcome,analysis_profile
spatial_cv,zero_clusters,0.8,11,17.16444100516902,13.156859710065309,1,90,75,12345,Ghana,child_iron,smoke
direct_or_national,has_clusters,0.8,52,10.539487186038576,7.931002621325489,2,90,75,12345,Ghana,child_iron,smoke
direct_or_national,zero_clusters,0.8,11,23.726734627246433,22.87722492512302,2,90,75,12345,Ghana,child_iron,smoke
model_cv,has_clusters,0.8,52,18.03446526167774,14.224813199156786,2,90,75,12345,Ghana,child_iron,smoke
model_cv,zero_clusters,0.8,11,16.691705030021666,15.481641581165631,2,90,75,12345,Ghana,child_iron,smoke
spatial_cv,has_clusters,0.8,52,17.635098469604557,13.942115655221743,2,90,75,12345,Ghana,child_iron,smoke
spatial_cv,zero_clusters,0.8,11,13.470495661409828,12.368955105102566,2,90,75,12345,Ghana,child_iron,smoke
direct_or_national,has_clusters,0.8,54,10.606784901484016,8.058714129665987,3,90,75,12345,Ghana,child_iron,smoke
direct_or_national,zero_clusters,0.8,9,18.66429212158485,16.413312745793565,3,90,75,12345,Ghana,child_iron,smoke
model_cv,has_clusters,0.8,54,17.546266496763867,13.669613182216429,3,90,75,12345,Ghana,child_iron,smoke
model_cv,zero_clusters,0.8,9,16.73423593269426,11.558284279619425,3,90,75,12345,Ghana,child_iron,smoke
spatial_cv,has_clusters,0.8,54,18.812247138843468,14.935461205527648,3,90,75,12345,Ghana,child_iron,smoke
spatial_cv,zero_clusters,0.8,9,14.07433472663267,11.741668576363415,3,90,75,12345,Ghana,child_iron,smoke
direct_or_national,has_clusters,0.8,55,11.711783999046173,8.511085373720103,4,90,75,12345,Ghana,child_iron,smoke
direct_or_national,zero_clusters,0.8,8,17.34822648627486,14.713270006278373,4,90,75,12345,Ghana,child_iron,smoke
model_cv,has_clusters,0.8,55,16.70363029640339,13.417758584070882,4,90,75,12345,Ghana,child_iron,smoke
model_cv,zero_clusters,0.8,8,15.922637281985033,13.47215790745275,4,90,75,12345,Ghana,child_iron,smoke
spatial_cv,has_clusters,0.8,55,18.2722446665145,14.424883275014421,4,90,75,12345,Ghana,child_iron,smoke
spatial_cv,zero_clusters,0.8,8,12.71821721161644,12.185498462283016,4,90,75,12345,Ghana,child_iron,smoke
direct_or_national,has_clusters,0.8,54,10.899339655451424,7.574989304082679,5,90,75,12345,Ghana,child_iron,smoke
direct_or_national,zero_clusters,0.8,9,17.95005490791862,15.906538784141198,5,90,75,12345,Ghana,child_iron,smoke
model_cv,has_clusters,0.8,54,17.32598731167833,13.24846170923482,5,90,75,12345,Ghana,child_iron,smoke
model_cv,zero_clusters,0.8,9,17.12582181264462,14.853379104927189,5,90,75,12345,Ghana,child_iron,smoke
spatial_cv,has_clusters,0.8,54,17.887043501509158,14.095320337598263,5,90,75,12345,Ghana,child_iron,smoke
spatial_cv,zero_clusters,0.8,9,17.17627371269403,14.312506264450208,5,90,75,12345,Ghana,child_iron,smoke
direct_or_national,has_clusters,0.9,57,9.867246743460708,7.328158337067158,1,90,75,12345,Ghana,child_iron,smoke
direct_or_national,zero_clusters,0.9,6,11.986176259529344,10.55444053991973,1,90,75,12345,Ghana,child_iron,smoke
model_cv,has_clusters,0.9,57,18.081341350703504,13.625317382481844,1,90,75,12345,Ghana,child_iron,smoke
model_cv,zero_clusters,0.9,6,15.653639568808437,12.3882750167618,1,90,75,12345,Ghana,child_iron,smoke
spatial_cv,has_clusters,0.9,57,18.574622251409025,14.24949909524008,1,90,75,12345,Ghana,child_iron,smoke
spatial_cv,zero_clusters,0.9,6,13.134683120245372,10.42328380267937,1,90,75,12345,Ghana,child_iron,smoke
direct_or_national,has_clusters,0.9,58,10.242467132756957,7.504656401342656,2,90,75,12345,Ghana,child_iron,smoke
direct_or_national,zero_clusters,0.9,5,25.598354503403044,21.06438223938224,2,90,75,12345,Ghana,child_iron,smoke
model_cv,has_clusters,0.9,58,15.241831644998413,12.01371542432046,2,90,75,12345,Ghana,child_iron,smoke
model_cv,zero_clusters,0.9,5,23.59806561191385,18.521242684395357,2,90,75,12345,Ghana,child_iron,smoke
spatial_cv,has_clusters,0.9,58,16.779396432497144,13.748114731085238,2,90,75,12345,Ghana,child_iron,smoke
spatial_cv,zero_clusters,0.9,5,12.57693213363651,8.754228416693776,2,90,75,12345,Ghana,child_iron,smoke
direct_or_national,has_clusters,0.9,58,10.36633619168423,7.702708527146464,3,90,75,12345,Ghana,child_iron,smoke
direct_or_national,zero_clusters,0.9,5,23.525782258917353,22.27879473467709,3,90,75,12345,Ghana,child_iron,smoke
model_cv,has_clusters,0.9,58,17.05476723845183,13.824384190548589,3,90,75,12345,Ghana,child_iron,smoke
model_cv,zero_clusters,0.9,5,15.413379479977172,13.759960475509036,3,90,75,12345,Ghana,child_iron,smoke
spatial_cv,has_clusters,0.9,58,17.950176904815716,14.21275066762828,3,90,75,12345,Ghana,child_iron,smoke
spatial_cv,zero_clusters,0.9,5,10.011225204097991,9.450281973966119,3,90,75,12345,Ghana,child_iron,smoke
direct_or_national,has_clusters,0.9,59,9.815832790744453,7.129517511005694,4,90,75,12345,Ghana,child_iron,smoke
direct_or_national,zero_clusters,0.9,4,21.66506730119454,20.47609253491607,4,90,75,12345,Ghana,child_iron,smoke
model_cv,has_clusters,0.9,59,17.276276016895356,13.333759030160946,4,90,75,12345,Ghana,child_iron,smoke
model_cv,zero_clusters,0.9,4,12.5773774121325,9.762401190037185,4,90,75,12345,Ghana,child_iron,smoke
spatial_cv,has_clusters,0.9,59,18.84431373617114,14.631354839514588,4,90,75,12345,Ghana,child_iron,smoke
spatial_cv,zero_clusters,0.9,4,9.653851878709233,7.707408073313187,4,90,75,12345,Ghana,child_iron,smoke
direct_or_national,has_clusters,0.9,59,9.961409243393966,7.200566638582048,5,90,75,12345,Ghana,child_iron,smoke
direct_or_national,zero_clusters,0.9,4,20.86698152029454,20.56135980716986,5,90,75,12345,Ghana,child_iron,smoke
model_cv,has_clusters,0.9,59,16.828839067614688,13.176776833981368,5,90,75,12345,Ghana,child_iron,smoke
model_cv,zero_clusters,0.9,4,20.921295339583786,15.466087480505495,5,90,75,12345,Ghana,child_iron,smoke
spatial_cv,has_clusters,0.9,59,16.471108325232013,12.915469987027794,5,90,75,12345,Ghana,child_iron,smoke
spatial_cv,zero_clusters,0.9,4,30.585429604994136,24.97139836594115,5,90,75,12345,Ghana,child_iron,smoke
