country,outcome,Admin2,prevalence,se,threshold,severity_label,p_exceeds,source_document,verified_against_source,basis
Ghana,women_vitA,Wenchi,0,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,West Mamprusi,0,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Yunyoo-Nasuan,0.08333333333333333,1.387778780781445e-17,0.02,mild public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Ablekuma Central,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Ablekuma North,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Abuakwa South,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Adansi Asokwa,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Afadzato South,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Agona West,0.0909090909090909,1.0408340855860853e-17,0.1,moderate public health problem,0,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Akatsi South,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Akwapem North,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Asante-Akim South,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Ashaiman,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Asikuma-Odoben-Brakwa,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Asokore-Mampong,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Asokwa,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Asunafo North,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Atiwa East,0.13333333333333333,1.0408340855860853e-17,0.1,moderate public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Atwima-Mponua,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Atwima-Nwabiagya South,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Awutu Senya West,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Ayawaso West,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Bawku West,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Bekwai,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Binduri,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Bole,0.2,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Builsa South,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Central Gonja,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Chereponi,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Denkyembour,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Dormaa West,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Effia Kwesimintsim,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Ellembelle,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Ga East,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Gushegu,0.1111111111111111,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Ho Municipal,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Jirapa,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Jomoro,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Kasena Nankana East,0.0588235294117647,0.039817021576640896,0.1,moderate public health problem,0.21185210243919872,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Kintampo North,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Kpandai,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Kumasi,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Kwadaso,0.06666666666666667,1.2143064331837654e-17,0.1,moderate public health problem,0,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Kwahu Afram Plains North,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,La-Dade-Kotopon,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Lambussie-Karni,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Mfantseman,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Mpohor,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Nanumba South,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Nkwanta South,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,North East Gonja,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Obuasi,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Prestea-Huni Valley,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Sagnerigu,0.1,0.007191949522280763,0.1,moderate public health problem,0.5,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Savelugu,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Sawla-Tuna-Kalba,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Sefwi-Akontombra,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Sekyere Kumawu,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Sekyere South,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Sene West,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Sissala East,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,South Tongu,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Sunyani West,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Talensi,0.16666666666666666,1.387778780781445e-17,0.1,moderate public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Tamale,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Tano North,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Tatale Sanguli,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Techiman,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Tema West,0.07692307692307693,8.673617379884026e-18,0.1,moderate public health problem,0,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Tolon,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Twifo-Atti-Morkwa,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Twifo-Hemang-Lower Denkyira,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Wa East,0.1,6.938893903907225e-18,0.1,moderate public health problem,0.5,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Wa Municipal,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Weija Gbawe,0.024390243902439025,0.024096030623415646,0.1,moderate public health problem,0.07036985832714371,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Wenchi,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,West Mamprusi,0,0,0.1,moderate public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Yunyoo-Nasuan,0.08333333333333333,1.387778780781445e-17,0.1,moderate public health problem,0,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Ablekuma Central,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Ablekuma North,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Abuakwa South,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Adansi Asokwa,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Afadzato South,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Agona West,0.0909090909090909,1.0408340855860853e-17,0.2,severe public health problem,0,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Akatsi South,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Akwapem North,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Asante-Akim South,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Ashaiman,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Asikuma-Odoben-Brakwa,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Asokore-Mampong,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Asokwa,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Asunafo North,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Atiwa East,0.13333333333333333,1.0408340855860853e-17,0.2,severe public health problem,0,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Atwima-Mponua,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Atwima-Nwabiagya South,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Awutu Senya West,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Ayawaso West,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Bawku West,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Bekwai,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Binduri,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Bole,0.2,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Builsa South,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Central Gonja,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Chereponi,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Denkyembour,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Dormaa West,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Effia Kwesimintsim,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Ellembelle,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Ga East,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Gushegu,0.1111111111111111,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Ho Municipal,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Jirapa,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Jomoro,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Kasena Nankana East,0.0588235294117647,0.039817021576640896,0.2,severe public health problem,0.026954684769573634,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Kintampo North,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Kpandai,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Kumasi,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Kwadaso,0.06666666666666667,1.2143064331837654e-17,0.2,severe public health problem,0,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Kwahu Afram Plains North,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,La-Dade-Kotopon,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Lambussie-Karni,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Mfantseman,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Mpohor,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Nanumba South,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Nkwanta South,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,North East Gonja,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Obuasi,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Prestea-Huni Valley,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Sagnerigu,0.1,0.007191949522280763,0.2,severe public health problem,0,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Savelugu,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Sawla-Tuna-Kalba,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Sefwi-Akontombra,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Sekyere Kumawu,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Sekyere South,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Sene West,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Sissala East,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,South Tongu,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Sunyani West,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Talensi,0.16666666666666666,1.387778780781445e-17,0.2,severe public health problem,0,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,women_vitA,Tamale,0,0,0.2,severe public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005.,FALSE,design-based Admin-2 estimate and its standard error
